Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,24/01/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,158056,Cost of other material consumed,1332.67
Ministry of Defence,Ministry of Defence,16/01/2013,Official entertainment and hospitality,Defence Infrastructure Organisation ,MODUS SERVICES LIMITED,SW1A 2HB,154041,Entertainment + hospitality,1323.91
Ministry of Defence,Ministry of Defence,31/01/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,160851,Freight movement costs,1323.52
Ministry of Defence,Ministry of Defence,14/01/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,152455,Medical health services,1321.14
Ministry of Defence,Ministry of Defence,16/01/2013,IT and communication services,Defence Equipment & Support,RACKSPACE LIMITED,UB3 4AZ,154147,Information technology services,1312.59
Ministry of Defence,Ministry of Defence,04/01/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,1301.93
Ministry of Defence,Ministry of Defence,04/01/2013,Building maintenance and accommodation stores,Defence Equipment & Support,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,148630,Building maintenance accommodation inventory,1299.17
Ministry of Defence,Ministry of Defence,30/01/2013,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,160135,Cost of other material consumed,1294.64
Ministry of Defence,Ministry of Defence,16/01/2013,Estate management,Land Forces,SODEXO LTD,M50 0AL,154196,Estate + facilities management services - accommodation inventory + service,1292.36
Ministry of Defence,Ministry of Defence,22/01/2013,Estate management,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,156329,Estate + facilities management services - accommodation inventory + service,1287.33
Ministry of Defence,Ministry of Defence,30/01/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,1285.17
Ministry of Defence,Ministry of Defence,22/01/2013,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,156354,Consumption of medical dental and veterinary inventory,1282.51
Ministry of Defence,Ministry of Defence,22/01/2013,Purchase of inventory and services ,Joint Forces Command,SERCO LIMITED,RG27 9UY,156804,Cost of other material consumed,1279.99
Ministry of Defence,British Defence Staff - United States,03/01/2013,Medical treatment & stores and welfare services,Air Command,MERITAIN HEALTH,,327475,Medical-non hospital treatment,1273.74
Ministry of Defence,Ministry of Defence,16/01/2013,IT and communication services,Land Forces,PETARDS JOYCE-LOEBL LIMITED,NE11 0TU,154128,Telephone minor equipment below capitalisation threshold,1271.38
Ministry of Defence,Ministry of Defence,18/01/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,155099,Cost of other material consumed,1263.13
Ministry of Defence,Ministry of Defence,21/01/2013,Estate management,Air Command,ELIOR UK PLC,SK11 6ET,155916,Estate + facilities management services - accommodation inventory + service,1262.81
Ministry of Defence,Ministry of Defence,28/01/2013,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,158862,Consumption of engineering and technical inventory,1256.67
Ministry of Defence,Ministry of Defence,17/01/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,1251.99
Ministry of Defence,Ministry of Defence,22/01/2013,Administration,Land Forces,ROYAL MAIL GROUP LIMITED,S49 1HQ,156789,General administration,1251.38
Ministry of Defence,Ministry of Defence,31/01/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,160756,Cost of other material consumed,1243.34
Ministry of Defence,Ministry of Defence,23/01/2013,Spend on Inventory - General,Defence Equipment & Support,FACTAIR LIMITED,IP1 5BN,157048,Spend on Inventory - General,1237.39
Ministry of Defence,Ministry of Defence,04/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,148296,Equipment support non-project costs,1235.2
Ministry of Defence,Ministry of Defence,04/01/2013,Fees for professional services,Air Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,148566,Fees for professional services excluding legal fees,1229.34
Ministry of Defence,Ministry of Defence,07/01/2013,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,148954,Cost of other material consumed,1226.17
Ministry of Defence,Ministry of Defence,22/01/2013,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,156329,Estate + facilities management services - accommodation inventory + service,1216.53
Ministry of Defence,Ministry of Defence,29/01/2013,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,159549,Cost of claims/compensation and related expenses against MOD,1216.5
Ministry of Defence,Ministry of Defence,28/01/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,159287,Military short term detached duty,1216
Ministry of Defence,Ministry of Defence,30/01/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,160335,Utilities consumed - heating oil,1213.59
Ministry of Defence,Ministry of Defence,28/01/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,158851,Cost of other material consumed,1209.92
Ministry of Defence,Ministry of Defence,31/01/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,1202.2
Ministry of Defence,Ministry of Defence,17/01/2013,IT and communication services,Air Command,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,154915,Computer equipment costing below the capitalisation threshold,1192.03
Ministry of Defence,Ministry of Defence,02/01/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,1187.07
Ministry of Defence,Ministry of Defence,18/01/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,155099,Cost of other material consumed,1185.53
Ministry of Defence,Ministry of Defence,22/01/2013,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,156329,Estate + facilities management services - accommodation inventory + service,1181.1
Ministry of Defence,Ministry of Defence,10/01/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,151275,Cost of other material consumed,1170.87
Ministry of Defence,Ministry of Defence,30/01/2013,Estate management,Land Forces,ARAMARK LTD,LS16 6QY,160058,Estate + facilities management services - accommodation inventory + service,1168.02
Ministry of Defence,Ministry of Defence,30/01/2013,IT and communication services,Air Command,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,160132,Hire charges IT and communications,1146.1
Ministry of Defence,Ministry of Defence,16/01/2013,Spend on Inventory - General,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,153986,Spend on Inventory - General,1144.2
Ministry of Defence,Ministry of Defence,21/01/2013,Spend on Inventory - General,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,156263,Spend on Inventory - General,1142.63
Ministry of Defence,British Defence Staff - United States,10/01/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,INTERSTATE,,327768,RAF permanent posting long term detached duty,1136.51
Ministry of Defence,Ministry of Defence,14/01/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BIELEFELD GMBH,,5000090156,Utilities consumed - electricity,1129.29
Ministry of Defence,Ministry of Defence,24/01/2013,Estate management,Defence Equipment & Support,SODEXO LTD,M50 0AL,157951,Estate + facilities management services - accommodation inventory + service,1121.15
Ministry of Defence,Ministry of Defence,21/01/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,155805,Other materal consumed on exercises,1120.37
Ministry of Defence,Ministry of Defence,14/01/2013,Spend on Inventory - General,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,152809,Spend on Inventory - General,1109.4
Ministry of Defence,Ministry of Defence,15/01/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,153131,Cost of other material consumed,1106.99
Ministry of Defence,Ministry of Defence,29/01/2013,Purchase of inventory and services ,Head Office & Corporate Services,CANON (UK) LIMITED,RH2 8BF,159549,Cost of other material consumed,1106.64
Ministry of Defence,Ministry of Defence,17/01/2013,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,154453,Fees for professional services excluding legal fees,1104.02
Ministry of Defence,Ministry of Defence,30/01/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,1103.33
Ministry of Defence,Ministry of Defence,09/01/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,150123,Freight movement costs,1088.85
Ministry of Defence,Ministry of Defence,21/01/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,155805,Cost of other material consumed,1088.85
Ministry of Defence,Ministry of Defence,11/01/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,151897,Cost of other material consumed,1087.47
Ministry of Defence,Ministry of Defence,10/01/2013,Fees for professional services,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,150724,Fees for professional services excluding legal fees,1084.29
Ministry of Defence,British Defence Staff - United States,10/01/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,INTERSTATE,,327768,Army permanent posting long term detached duty,1083.59
Ministry of Defence,Ministry of Defence,25/01/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,M16 0TW,158145,Utilities consumed - electricity,1075.91
Ministry of Defence,Ministry of Defence,16/01/2013,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,153952,Fees for professional services excluding legal fees,1073.6
Ministry of Defence,Ministry of Defence,15/01/2013,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,153542,Cost of food services,1072.5
Ministry of Defence,Ministry of Defence,28/01/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,CRONOS CONTAINERS LTD,SL7 3AB,158943,Freight movement costs,1072.38
Ministry of Defence,Ministry of Defence,25/01/2013,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,158222,Freight movement costs,1067.5
Ministry of Defence,Ministry of Defence,29/01/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,159519,Cost of other material consumed,1063.39
Ministry of Defence,Ministry of Defence,04/01/2013,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,BT1 5LR,37612,Cost of other material consumed,1061.84
Ministry of Defence,Ministry of Defence,25/01/2013,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,158170,Fees for professional services excluding legal fees,1060.5
Ministry of Defence,Ministry of Defence,22/01/2013,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,156384,Spend on Inventory - General,1059.61
Ministry of Defence,Ministry of Defence,24/01/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,157414,Cost of other material consumed,1059.56
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Other Services & Office costs,Operations,BARCLAYCARD,,G - 9000148750 - 00153511,,1055.37
Ministry of Defence,Ministry of Defence,15/01/2013,Purchase of inventory and services ,Land Forces,ROYAL MAIL GROUP LIMITED,S49 1HQ,153517,Cost of other material consumed,1050.9
Ministry of Defence,Ministry of Defence,16/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,153761,Equipment support non-project costs,1049.78
Ministry of Defence,Ministry of Defence,22/01/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,156884,Cost of other material consumed,1041.22
Ministry of Defence,Ministry of Defence,23/01/2013,Estate management,Air Command,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,157003,Estate core services charge,1038.2
Ministry of Defence,Ministry of Defence,21/01/2013,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,156263,Cost of clothing and textile services received,1035.12
Ministry of Defence,Ministry of Defence,22/01/2013,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,156384,Cost of other material consumed,1027.52
Ministry of Defence,Ministry of Defence,22/01/2013,Design services and minor equipment purchases,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Equipment support non-project costs,1019.85
Ministry of Defence,Ministry of Defence,28/01/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DSV AIR & SEA LIMITED,M22 4NY,159048,Freight movement costs,1012.64
Ministry of Defence,Ministry of Defence,03/01/2013,Official entertainment and hospitality,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,1005.75
Ministry of Defence,Ministry of Defence,17/01/2013,IT and communication services,Joint Forces Command,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,154915,Computer equipment costing below the capitalisation threshold,984
Ministry of Defence,Ministry of Defence,07/01/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,149378,Cost of other material consumed,983.87
Ministry of Defence,Ministry of Defence,28/01/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,SERCO LIMITED,RG27 9UY,159335,Movement of service personnel,976.92
Ministry of Defence,Ministry of Defence,21/01/2013,Spend on Inventory - General,Land Forces,C F ANDERSON & SON LIMITED,C06 1HD,155828,Spend on Inventory - General,966.82
Ministry of Defence,Ministry of Defence,29/01/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,159468,Consumption of medical dental and veterinary inventory,966.04
Ministry of Defence,Ministry of Defence,18/01/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,155109,Freight movement costs,961.5
Ministry of Defence,Ministry of Defence,18/01/2013,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,155065,Estate + facilities management services - accommodation inventory + service,960.82
Ministry of Defence,Ministry of Defence,18/01/2013,IT and communication services,Defence Infrastructure Organisation ,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000090390,Line + telephone rental including commercial charge for use of radio frequencies,958.05
Ministry of Defence,Ministry of Defence,21/01/2013,IT and communication services,Air Command,XMA LTD,NG11 7EP,156291,Computer equipment costing below the capitalisation threshold,957.88
Ministry of Defence,Ministry of Defence,18/01/2013,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,155142,Spend on Inventory - General,951.12
Ministry of Defence,Ministry of Defence,30/01/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,940.92
Ministry of Defence,Ministry of Defence,15/01/2013,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,OX4 2JY,153150,Utilities consumed - electricity,927.34
Ministry of Defence,Ministry of Defence,30/01/2013,Spend on Inventory - General,Air Command,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,160430,Spend on Inventory - General,920.74
Ministry of Defence,Ministry of Defence,23/01/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical health services,918
Ministry of Defence,Ministry of Defence,15/01/2013,Administration,Defence Infrastructure Organisation ,ROYAL MAIL GROUP LIMITED,S49 1HQ,153517,General administration,917.94
Ministry of Defence,Ministry of Defence,28/01/2013,Estate management,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,158899,Estate + facilities management services - accommodation inventory + service,913.05
Ministry of Defence,Ministry of Defence,24/01/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,157414,Cost of other material consumed,912.35
Ministry of Defence,Ministry of Defence,31/01/2013,IT and communication services,Joint Forces Command,AIRWAVE SOLUTIONS LIMITED,SL1 2EJ,160710,Hire charges IT and communications,908.78
Ministry of Defence,Ministry of Defence,15/01/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,153131,Cost of other material consumed,908.1
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Energy & Utility,Infrastructure,BARCLAYCARD,,G - 9000148750 - 00153512,,904.44
Ministry of Defence,Ministry of Defence,04/01/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,878.3
Ministry of Defence,Ministry of Defence,04/01/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,877.95
Ministry of Defence,Ministry of Defence,28/01/2013,Purchase of inventory and services ,Land Forces,SANOFI PASTEUR MSD LTD,SL6 1QP,159324,Consumption of medical dental and veterinary inventory,873.78
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Travel & Subsistence,Operations,BARCLAYCARD,,G - 9000148750 - 00153512,,872.67
Ministry of Defence,Ministry of Defence,30/01/2013,Design services and minor equipment purchases,Land Forces,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,160132,Equipment support non-project costs,864.36
Ministry of Defence,Ministry of Defence,07/01/2013,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,149279,Military short term detached duty,858.3
Ministry of Defence,Ministry of Defence,30/01/2013,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,160082,Spend on Inventory - General,853.8
Ministry of Defence,Ministry of Defence,07/01/2013,Estate management,Defence Equipment & Support,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,149137,Estate + facilities management services - accommodation inventory + service,847.55
Ministry of Defence,Ministry of Defence,28/01/2013,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,158899,Cost of other material consumed,846.32
Ministry of Defence,Ministry of Defence,24/01/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,157414,Cost of other material consumed,845.99
Ministry of Defence,Ministry of Defence,11/01/2013,Estate management,Air Command,SODEXO LTD,M50 0AL,151799,Estate + facilities management services - accommodation inventory + service,845.39
Ministry of Defence,Ministry of Defence,16/01/2013,Official entertainment and hospitality,Joint Forces Command,MODUS SERVICES LIMITED,SW1A 2HB,154041,Entertainment + hospitality,845.14
Ministry of Defence,Ministry of Defence,21/01/2013,"Adminstration, claims, compensation and awards",Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,155878,Cost of claims/compensation and related expenses against MOD,841.45
Ministry of Defence,Ministry of Defence,17/01/2013,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,154902,Cost of clothing and textile services received,840.49
Ministry of Defence,Ministry of Defence,28/01/2013,Purchase of inventory and services ,Head Office & Corporate Services,SERCO LIMITED,RG27 9UY,159335,Cost of other material consumed,837.44
Ministry of Defence,Ministry of Defence,24/01/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,157414,Cost of other material consumed,835.61
Ministry of Defence,Ministry of Defence,17/01/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,155016,Cost of other material consumed,831.24
Ministry of Defence,Ministry of Defence,25/01/2013,"Transportation of personnel, freight and travel expenses",Air Command,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,158706,Freight movement costs,829.5
Ministry of Defence,Ministry of Defence,14/01/2013,Official entertainment and hospitality,Land Forces,SODEXO LTD,M50 0AL,152881,Entertainment + hospitality,827.38
Ministry of Defence,Ministry of Defence,07/01/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,149378,Cost of other material consumed,824.84
Ministry of Defence,Ministry of Defence,29/01/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,BISR - SALWA,,CO009,Schools + community relations initiatives,815.83
Ministry of Defence,Ministry of Defence,18/01/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,815.38
Ministry of Defence,Ministry of Defence,02/01/2013,"Transportation of personnel, freight and travel expenses",Navy Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,813.58
Ministry of Defence,Ministry of Defence,18/01/2013,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,155065,Estate + facilities management services - accommodation inventory + service,808.16
Ministry of Defence,Ministry of Defence,22/01/2013,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,156378,Computer equipment costing below the capitalisation threshold,804.09
Ministry of Defence,Ministry of Defence,17/01/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,154335,Consumption of medical dental and veterinary inventory,794.21
Ministry of Defence,Ministry of Defence,24/01/2013,Food and clothing,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,157942,Cost of food purchases,792.81
Ministry of Defence,Ministry of Defence,28/01/2013,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,158908,Spend on Inventory - General,792.26
Ministry of Defence,Ministry of Defence,10/01/2013,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,151174,Military short term detached duty,789.83
Ministry of Defence,Ministry of Defence,25/01/2013,Spend on Inventory - General,Head Office & Corporate Services,FORBO FLOORING UK LIMITED,DE5 3NT,158355,Spend on Inventory - General,787.02
Ministry of Defence,Ministry of Defence,21/01/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,782.19
Ministry of Defence,Ministry of Defence,16/01/2013,Medical treatment & stores and welfare services,Navy Command,SODEXO LTD,M50 0AL,154196,Welfare services including sports equipment and ministers of religion.,779.4
Ministry of Defence,Ministry of Defence,16/01/2013,Estate management,Land Forces,ARAMARK LTD,LS16 6QY,153691,Estate + facilities management services - accommodation inventory + service,770.76
Ministry of Defence,Ministry of Defence,21/01/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - heating oil,770.41
Ministry of Defence,Ministry of Defence,14/01/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,151986,Other materal consumed on exercises,764.88
Ministry of Defence,Ministry of Defence,04/01/2013,Official entertainment and hospitality,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,763.89
Ministry of Defence,Ministry of Defence,24/01/2013,Payment of utilities,Head Office & Corporate Services,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,157490,Utilities consumed - gas,754.9
Ministry of Defence,Ministry of Defence,21/01/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,156291,Cost of other material consumed,749.97
Ministry of Defence,Ministry of Defence,04/01/2013,Rent and rates,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - non civil estate property and married quarter property,748.27
Ministry of Defence,Ministry of Defence,30/01/2013,Rent and rates,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - non civil estate property and married quarter property,742.8
Ministry of Defence,Ministry of Defence,11/01/2013,IT and communication services,Joint Forces Command,SERCO LIMITED,RG27 9UY,151779,Computer equipment costing below the capitalisation threshold,742.7
Ministry of Defence,Ministry of Defence,17/01/2013,Payment of utilities,Defence Equipment & Support,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,154632,Utilities consumed - electricity,736.61
Ministry of Defence,Ministry of Defence,18/01/2013,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,LS25 2DY,155710,Cost of purchasing and repairing clothing,724.32
Ministry of Defence,Ministry of Defence,28/01/2013,IT and communication services,Land Forces,INSIGHT DIRECT (U K) LTD,S9 2BU,159134,Computer equipment costing below the capitalisation threshold,721.66
Ministry of Defence,Ministry of Defence,07/01/2013,Estate management,Defence Equipment & Support,INTERSERVE (DEFENCE) LTD,BS32 4NH,149187,Works - estate management,721.51
Ministry of Defence,Ministry of Defence,28/01/2013,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,158899,Computer equipment costing below the capitalisation threshold,711.14
Ministry of Defence,Ministry of Defence,17/01/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,154335,Consumption of medical dental and veterinary inventory,710.86
Ministry of Defence,Ministry of Defence,24/01/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,157516,Freight movement costs,709.98
Ministry of Defence,Ministry of Defence,24/01/2013,Food and clothing,Air Command,ELIOR UK PLC,SK11 6ET,157643,Cost of clothing and textile services received,708.63
Ministry of Defence,Ministry of Defence,21/01/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,155805,Cost of other material consumed,707.26
Ministry of Defence,Ministry of Defence,28/01/2013,"Transportation of personnel, freight and travel expenses",Air Command,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,159383,Freight movement costs,705
Ministry of Defence,Ministry of Defence,29/01/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,159519,Other materal consumed on exercises,696.47
Ministry of Defence,Ministry of Defence,17/01/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,154401,Cost of other material consumed,695.41
Ministry of Defence,Ministry of Defence,24/01/2013,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,BT1 5LR,37843,Cost of other material consumed,690.66
Ministry of Defence,Ministry of Defence,17/01/2013,Medical treatment & stores and welfare services,Joint Forces Command,SIF,,CO003,Welfare services including sports equipment and ministers of religion.,690
Ministry of Defence,Ministry of Defence,17/01/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,155016,Cost of other material consumed,686.3
Ministry of Defence,Ministry of Defence,17/01/2013,Estate management,Air Command,SODEXO LTD,M50 0AL,154902,Estate + facilities management services - accommodation inventory + service,685.29
Ministry of Defence,Ministry of Defence,10/01/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,MOBILE MINI UK LTD,TS18 3TX,150944,Freight movement costs,684
