Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num,
DEFRA,EA,25-Aug-15,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1375908,"140,654.54",Facilities Management - Repair & Replacement Fund August 2015,BS32 4NH,,30369823,,Administration,,
Defra,RPA,14-Aug-15,Travel,Various,Redfern,111439,"141,285.90",Travel & Accommodation for July'15,BD1 3AZ,Supplier,Blank,Blank,Admin,GB708374133,
DEFRA,DEFRA,18/08/2015,Payover,Central Finance Group,Veterinary Medicines Directorate,14081514201614,"142,016.14",VAT REPAYMENT DUE QTR 1,KT15 3LS,SME,,00000000,Liability,,
DEFRA,NE,27-Aug-15,Travel & subsistence costs,Finance and Governance,Redfern Travel Ltd,2.00815E+13,"150,312.43",Monthly charge for rail travel costs - August 2015,BD1 3AZ,SME,,,,,
DEFRA,EA,6-Aug-15,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1372079,"152,459.86",Pevensey Bay sea defence work,PO15 5SS,,,IMSO000584,Project,,
DEFRA,DEFRA,12/08/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00047279,"154,741.87",PO 378865 ASTON DOWN JUN 15,BS32 4NH,,10226,B216P503,Asset,,
DEFRA,Cefas,13-Aug-15,VAT Settlement,Corporate,DEFRA RECEIPTS,20079198,"154,849.04",Quarter 1 Vat due to HMRC,Y01 7PX,OGD,,50013,VAT Settlement,,
DEFRA,EA,25-Aug-15,Construction,NE Capital WiP,Volkerstevin Ltd,1361249,"155,092.02",Emergency Works (Arksey Slips and Ea Beck Outfalls),EN11 9BX,,30142737,IMNE000251,Project,,
DEFRA,DEFRA,07/08/2015,Other Current Payments (GB),Policy Delivery DG,I C E S,670836,"156,348.72",FOREIGN PAYMENT,DK-1553,SME,,00000000,Expense,,
DEFRA,EA,13-Aug-15,Construction,AN Capital WiP,CH2M Hill UK,1373361,"156,910.78",Thames Estuary 2100 Annual Plan 15/16 - Regional Flood and Coastal Committee Anglian,SW1P 2AL,,,IMAN002893,Project,,
DEFRA,EA,6-Aug-15,Construction,AN Central-FCRM Ops,VBA Joint Venture Ltd,1371881,"158,263.76",Anglian Inspection Package,EN11 9BX,,30398134,REAN001826,Project,,
DEFRA,EA,20-Aug-15,Construction,SE Capital WiP,Team Van Oord,1374426,"165,488.77",Crayford On Cray Weir Refurbishment Works,BN5 9XQ,,30384997,IMSE100264,Project,,
DEFRA,EA,4-Aug-15,Construction,SE Capital WiP,GBV JV Ltd,1370945,"178,455.56",River Thames Scheme,RH1 1LQ,,30393506,IMSE500260,Project,,
DEFRA,EA,4-Aug-15,Construction,AN Capital WiP,Balfour Beatty Civils Ltd,1371679,"180,080.51",Ipswich flood defence scheme Cable Diversion Infrastructure Works,DN18 5BW,,30142670,IMAN001218,Project,,
DEFRA,APHA,11/08/2015,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,111313,"180,907.84",Payment of July 2015  APHA travel charges to Redfern Travel Ltd,APHA JULY 2015 BILL,BD1 3AZ,SME,,00000000,Asset,
DEFRA,DEFRA,18/08/2015,IT Software,Chief Operating Officer DG,M D S Technologies Ltd,4475,"185,860.31",PO 377778 PHYSICAL SERVERS & STORAGE JUL 2015,SN13 9GB,SME,,CAPDFA08,Expense,,
DEFRA,EA,18-Aug-15,Construction,SE Capital WiP,Volkerstevin Ltd,1374182,"187,948.02",Littlehampton Arun Tidal Defences,EN11 9BX,,30142737,IMSO001021,Project,,
DEFRA,EA,25-Aug-15,Construction,NE Capital WiP,GBV JV Ltd,1374964,"188,550.88",Skipton flood alleviation scheme ,RH1 1LQ,,30393506,IMNE000164,Project,,
DEFRA,VMD,04/08/2015,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FERA SCIENCE LTD,70619,"192,272.00",Laboratory testing of food animal products under the Statutory Residues Surveillance Programme,DL1 9HN,GOVN,,,ADMINISTRATION,,
Defra,RPA,20-Aug-15,Cartographic & Digitising,50180,Cyient,970004662,"193,174.61",LMS Live Proving - Seconded Staff for LMS Live Proving July 2015,WC1V 6RL,Supplier,PO100596,Blank,Admin,GB606138069,
DEFRA,EA,11-Aug-15,Construction,SW Capital WiP,Team Van Oord,1372530,"193,976.33",Congresbury Yeo tidal Banks,BN5 9XQ,,30384997,IMSW000866,Project,,
DEFRA,EA,4-Aug-15,Professional Services - CCL,Finance Service Centre,Capita Business Services Ltd,1371415,"198,056.29",Provision of temporary staff July 2015,SW1P 2AF,,30410440,,Administration,,
DEFRA,EA,20-Aug-15,Construction,NE Capital WiP,JBA Bentley Ltd,1373810,"204,613.33",Calder Valley flood risk reduction scheme to July 2015,BD23 2QR,,30387943,IMNE790454,Project,,
DEFRA,NE,24-Aug-15,"IT services, equipment & consumables",Finance and Governance,Tibco Software (Ireland) Ltd,SC6010069LS0615,"206,378.77",Renewal of support and maintenance of Tibco licences - 19 August 2015-18 August 2016,8,,,,,,
DEFRA,EA,25-Aug-15,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1375556,"207,210.24",Incident Management Services - August 2015.,RG14 2NU,,30340333,,Administration,,
DEFRA,EA,11-Aug-15,Energy and Fuels,HO Fleet Operations,Allstar Business Solutions Ltd,1372282,"208,056.14",Fuel charges - June 2015,SN5 6PQ,,30341204,,Administration,,
DEFRA,NE,7-Aug-15,Travel & subsistence costs,Finance and Governance,Redfern Travel Ltd,110869,"213,544.66",Monthly charge for rail travel costs - July 2015,BD1 3AZ,SME,,,,,
DEFRA,DEFRA,12/08/2015,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,111324,"214,533.95",DEFRA JULY 2015 BILL,BD1 3AZ,SME,,00000000,Asset,,
DEFRA,APHA,17/08/2015,VDP Services,Chief Operating Officer DG,XL FARMCARE MIDLANDS LTD~114213469,M072015A,"215,087.35",Providing services for the Veterinary Delivery Partnership Project,PO 121378 NUMBER OF COMPLTE BTB TESTS,ST15 8NA,SME,,00000000,Expense,
DEFRA,EA,25-Aug-15,Professional Services Other,AN Capital WiP,Jacobs LES Ltd,1376042,"216,000.00",Mechanical & Electrical Maintenance of Field Assets - Midlands,RG41 5TU,,30312230,IMAN002814,Project,,
DEFRA,EA,20-Aug-15,Construction,NW Capital WiP,AE Yates Ltd,1372812,"217,668.32",Hesketh Outmarsh embankment repairs,BL6 4SB,,30393944,IMNW000117,Project,,
DEFRA,EA,13-Aug-15,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1372945,"220,520.57",National Marine Vessel Services July 2015,KY3 9AX,,30277423,,Administration,,
DEFRA,APHA,13/08/2015,Marketing,,N I A B,NI9905,"224,915.03",Contract Work  - Lot 6-8 July 2015,PO 125751 LOT 6 TO 8 - ROUTINE SERVICE & DELIVERY JULY 2015,CB3 0LE,SME,,00000000,Expense,
DEFRA,DEFRA,24/08/2015,Rents to Landlords,Chief Operating Officer DG,Eversheds LLP,210815,"225,000.00","FODDENKZ/SURRENDER Barnwood, GLOUCESTERSHIRE",LS11 5DR,,,B6220000,Expense,,
DEFRA,EA,20-Aug-15,ICT Commodities,Director of Finance,Shared Services Connected Ltd,1374292,"227,256.00",Single operating platform Oracle Licences Year 1 Charges,M14 0WN,,30413545,,Administration,,
DEFRA,EA,13-Aug-15,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1374331,"235,040.80",Childcare Assistance scheme. This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral,SW1V 2RS,,,,Administration,,
DEFRA,DEFRA,10/08/2015,Other Current Payments (GB),Policy Delivery DG,Dept For Communities & Local Gov,310715,"250,000.00","PO 346070, LSSG CONTRIBUTION FROM DEFRA FOR AUGUST 2015",HP2 4XN,,,00000000,Expense,,
DEFRA,EA,13-Aug-15,Construction,SE Capital WiP,CH2M Hill UK,1373363,"252,475.77",Thames Estuary 2100 Annual Plan 15/16 - Regional Flood and Coastal Committee Thames,SW1P 2AL,,,IMSE100382,Project,,
DEFRA,EA,13-Aug-15,Construction,AN Capital WiP,JacksonHyder Ltd,1372714,"255,872.21",Ouse Washes Habitat Creation Scheme,IP1 5LT,,30395082,IMAN001070,Project,,
DEFRA,APHA,17/08/2015,VDP Services,Chief Operating Officer DG,XL Farmcare Wessex Ltd,W072015A,"263,382.36",Providing services for the Veterinary Delivery Partnership Project,"PO 121379, BTB TESTS",ST15 8NA,SME,,00000000,Expense,
DEFRA,EA,11-Aug-15,Construction,AN Capital WiP,VBA Joint Venture Ltd,1372415,"263,406.50",Horncastle Flood alleviation scheme,EN11 9BX,,30398134,IMAN002229,Project,,
DEFRA,EA,20-Aug-15,Construction,SE Capital WiP,GBV JV Ltd,1373991,"277,183.82",Thames barrier gate upgrade works,RH1 1LQ,,30393506,IMSE100315,Project,,
DEFRA,EA,11-Aug-15,Construction,MI Capital WiP,JacksonHyder Ltd,1372711,"278,494.90",Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (Trent),IP1 5LT,,30395082,IMMI001502,Project,,
DEFRA,DEFRA,18/08/2015,Overhead Incidental Expenses,Chief Operating Officer DG,Cabinet Office,250012953,"287,461.98","PO 379518,  CIVIL SERVICE HR EXPERT SERVICE 15/16,  01/04/15 - 31/03/16",FY5 3TA,,,00000000,Expense,,
DEFRA,EA,4-Aug-15,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1371493,"292,859.00",South East Asset Reconditioning Programme - Parkway Garden culvert repairs,IP1 5LT,,30142731,IMSE100197,Project,,
DEFRA,EA,13-Aug-15,Construction,NW Capital WiP,VBA Joint Venture Ltd,1372259,"296,000.56","State of the Nation assessment of flood risk, for England, to provide a current picture of flood risk",EN11 9BX,,30398134,IMNW000980,Project,,
DEFRA,EA,7-Aug-15,Construction,NE Capital WiP,VBA Joint Venture Ltd,1371963,"300,280.79",Albert Dock Hull - construction Phase,EN11 9BX,,30398134,IMNE790470,Project,,
DEFRA,APHA,13/08/2015,Emergency Management/Stand-by Goods and Services,,John Pointon & Sons Ltd,117250,"301,201.20",Costs incurred for Avian Influenza outbreak July 2015,"PO 125521, COST FOR DISPOSAL AND TRANSPORT ITEM",ST13 7BT,SME,,AVINOR02,Expense,
DEFRA,DEFRA,24/08/2015,Contractor - Management Cover,Chief Operating Officer DG,Rural Payments Agency,ARI000558,"302,126.20",MULTIPLE POS.RPA ACCENTURE COSTS RECHARGE - APRIL 2015 PAYMENT 'AR REFUND 07,RG1 3BU,SME,CAP 308,CAPDFA10,Asset,,
DEFRA,APHA,17/08/2015,VDP Services,Chief Operating Officer DG,Iechyd Da (Gwledig) Ltd,10,"302,992.94",Providing services for the Veterinary Delivery Partnership Project,PO 118886 NUMBER OF COMPLETE BTB TESTS,SY23 2WB,SME,,00000000,Expense,
DEFRA,DEFRA,20/08/2015,Current Grants E,"Strategy, International and Biosecurity DG",Stop Ivory,2015002300415,"307,102.69",PO 377634 ACTIVITIES FORM 1ST FEB 15 TO 31 MAR 15,WC1R 4QD,SME,,IWTXXXXX,Expense,,
DEFRA,EA,25-Aug-15,Construction,NE Capital WiP,Balfour Beatty Civils Ltd,1375573,"307,183.46",Construct new as well as refurbish existing flood defences through Morpeth town,DN18 5BW,,30142670,IMNE000794,Project,,
DEFRA,EA,20-Aug-15,Construction,NE Capital WiP,JBA Bentley Ltd,1373818,"309,317.08",Dutch River chantry cottages embankment repair July 2015,BD23 2QR,,30387943,IMNE790535,Project,,
DEFRA,EA,25-Aug-15,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1375266,"309,672.49","Service, Inspection, Maintenance and Repair of Agricultural & Construction Plant",BA14 8QU,,30318149,,Administration,,
DEFRA,APHA,17/08/2015,VDP Services,Chief Operating Officer DG,XL Farmcare Devon & Cornwall Ltd,DC072015A,"310,014.48",Providing services for the Veterinary Delivery Partnership Project,"PO 121373, BTB TESTS",ST15 8NA,SME,,00000000,Expense,
DEFRA,DEFRA,18/08/2015,Capital LA Grant E,Policy Delivery DG,Buckinghamshire County Council,2209005309,"318,812.54",PO 376371 FLOOD DEFENCES FOR WILLOWS,HP20 1UD,,EXEMPT,00000000,Expense,,
DEFRA,EA,18-Aug-15,Construction,AN Eastern- FCRM Op (Norfolk & Suffolk),Broadland Environmental Services Ltd,1374200,"321,707.04",Broadland flood alleviation project July 2015,GU15 3XW,,30014973,REAN002279,Project,,
DEFRA,DEFRA,12/08/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00047280,"322,916.36",PO 378865 ASTON DOWN JULY 15,BS32 4NH,,10226,B216P503,Asset,,
DEFRA,EA,25-Aug-15,Professional Services Other,NE North East Area Reservoir Op Agreement,Northumbrian Water,1376033,"332,836.80",Cow Green Operating Agreement for Q2 2015/16,DH1 9WF,,,,Administration,,
DEFRA,DEFRA,26/08/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Steria Ltd,100078499,"368,449.00",PO 378216 T AND M JUNE 2015,HP2 7AH,,,CAPDFA02,Asset,,
DEFRA,EA,18-Aug-15,Construction,SE Capital WiP,Volkerstevin Ltd,1369914,"370,671.71",Salmons Brook Flood alleviation scheme,EN11 9BX,,30142737,IMTH000620,Project,,
DEFRA,APHA,25/08/2015,Emergency Management/Stand-by Goods and Services,,Livetec Systems Ltd,LSL063,"372,240.00",Costs incurred for Avian Influenza outbreak July 2015,PO 125861 CONTAINERISED GASSING OPERATION SUPPLIED TO FIELD FOOT FARM,MK45 5DT,SME,,AVINOR02,Expense,
DEFRA,EA,11-Aug-15,Construction,AN Capital WiP,Interserve Construction Ltd,1372014,"377,082.70",Whittlesey Washes South Bank Barriers Works ,UB8 2XL,,30142730,IMAN001790,Project,,
Defra,RPA,14-Aug-15,IT Perpetual Licences / IT Software Assurance,20872,Oracle,1489133,"395,333.46",Oracle Database Enterprise Licences,RG6 1RA,Supplier,PO101405,Blank,Admin,GB391313073,
DEFRA,EA,20-Aug-15,Construction,SE Capital WiP,Team Van Oord,1374131,"396,505.72",Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (Benson Weir),BN5 9XQ,,30384997,IMSE500210,Project,,
DEFRA,EA,4-Aug-15,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1371240,"399,722.00","Facilities Management -  Cleaning, Pest control, Security etc. - July 15.",BS32 4NH,,30369797,,Administration,,
DEFRA,EA,25-Aug-15,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1375917,"399,722.00","Facilities Management -  Cleaning, Pest control, Security etc. - August 15.",BS32 4NH,,30369797,,Administration,,
DEFRA,EA,6-Aug-15,Construction,AN Capital WiP,JBA Bentley Ltd,1372250,"410,227.44",Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (North),LS24 9HA,,30387943,IMAN002794,Project,,
DEFRA,EA,6-Aug-15,Construction,SW Capital WiP,Team Van Oord,1372048,"417,472.46",Exeter Flood defence scheme,BN5 9XQ,,30384997,IMSW001349,Project,,
DEFRA,DEFRA,18/08/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",B B S R C,BBSR12735,"430,607.25",PO 373908 CONTRACT & DELIVERY PLAN FOR 15/16 APRIL TO JUNE 2015,SN2 1UH,,,00000000,Expense,,
DEFRA,EA,4-Aug-15,Construction,AN Capital WiP,JacksonHyder Ltd,1371494,"433,249.81",Ten Mile Bank Emergency Works ,IP1 5LT,,30395082,IMAN002942,Project,,
DEFRA,DEFRA,28/08/2015,Contracted Out Services Fixed Charges,Chief Operating Officer DG,Shared Services Connected Ltd,100001364,"502,888.39",PO 366914 FIXED MONTHLY CHARGE AUG 2015,HP2 7AH,,.ecm_4524,00000000,Expense,,
DEFRA,EA,25-Aug-15,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1375558,"508,080.52",Lease Car Rentals August 2015.,RG14 2NU,,30340333,,Administration,,
DEFRA,EA,25-Aug-15,Construction,NW Capital WiP,VBA Joint Venture Ltd,1374676,"511,375.36",Crossens Pumping Station Improvement Works,EN11 9BX,,30398134,IMNW000472,Project,,
Defra,RPA,11-Aug-15,Cartographic & Digitising,20860,Ordnance Survey,91989422,"515,206.80",EFA Reference Layer Development and Updates Project - 5 of 8 monthly payments,SO16 0SA,Supplier,PO101017,CPGREENI,Admin,GB888821072,
Defra,RPA,25-Aug-15,Cartographic & Digitising,20860,Ordnance Survey,92030573,"515,206.80",EFA Reference Layer Development and Updates Project - 6 of 8 monthly payments,SO16 0SA,Supplier,PO101017,CPGREENI,Admin,GB888821072,
DEFRA,EA,25-Aug-15,Construction,AN Capital WiP,VBA Joint Venture Ltd,1375399,"531,171.46",Louth flood alleviation scheme Improvements ,EN11 9BX,,30398134,IMAN002230,Project,,
DEFRA,EA,11-Aug-15,ICT Systems,HO Capital WiP,Airbus Defence & Space,1372763,"531,724.80",General Managed Service Costs for Corporate DataShare Platform for 1 year - 1st July 2015 to 30th June 2016,GU14 0NL,,,BBPDM20111L01,Project,,
DEFRA,DEFRA,24/08/2015,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR093,"561,681.05",CHAPS PAYMENT  of Defra's Building utility bills.  CAPITA Invoice No. CAPFR093,EC2V 7NQ,,,00000000,Expense,,
DEFRA,DEFRA,26/08/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPM035252,"564,979.51",PO 377141 CONSULTANCY,B11 2LE,SME,,CAPDFA01,Asset,,
DEFRA,DEFRA,26/08/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPM040662,"564,979.51",PO 377141 AAPTBCON01 FULLY BACKORDERED,B11 2LE,SME,,CAPDFA01,Asset,,
DEFRA,DEFRA,26/08/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPM028703,"565,071.01",PO 377141  PTBCON01 CONSULTANCY JUNE 2015,B11 2LE,SME,,CAPDFA01,Asset,,
DEFRA,DEFRA,18/08/2015,Payover,Central Finance Group,Animal Health and Veterinary Laboratories Agency,14081557795768,"577,957.68",VAT REPAYMENT DUE QTR 1,YO1 7PX,SME,,00000000,Liability,,
DEFRA,DEFRA,26/08/2015,Electricity,Chief Operating Officer DG,E D F Energy,000000693891,"585,033.34",SITE 622 ELECT 01/07/2015 to 31/07/2015  ,EX1 3UT,,,B0790000,Expense,,
DEFRA,EA,25-Aug-15,Construction,AN Capital WiP,Balfour Beatty Civils Ltd,1375677,"587,051.89",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Anglian Region,DN18 5BW,,30142670,IMAN002370,Project,,
DEFRA,EA,13-Aug-15,Professional Services - CCL,Finance Service Centre,Hays,1373214,"598,502.82",Provision of temporary staff July 2015,KT3 4JQ,,30409579,,Administration,,
DEFRA,EA,20-Aug-15,Travel,National Technical Team,Redfern Travel Ltd,1373653,"624,434.65",National Travel Management Service July 2015,BD1 1PL,,30342649,,Administration,,
Defra,RPA,20-Aug-15,IT Application Support & Maintenance,"20863, 20875, 20872, 20862",Accenture,3003290934,"633,796.67",Various projects & baseline charge ,EC3M 3BD,Supplier,PO101449,"SPSS0110, PPS03700",Admin,GB888800181,
DEFRA,NE,7-Aug-15,RBS purchases,Finance and Governance,Royal Bank Of Scotland,NEJULY2015BILL,"688,691.15",Monthly payment for Government Procurement Card expenditure - July 2015,EC2M 4BA,,,,,,
DEFRA,DEFRA,20/08/2015,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00046844,"695,796.83",PO 378496 REACTIVE MAINTENANCE FUND 01.07.15 TO 31.07.15,BS32 4NH,,,00000000,Expense,,
DEFRA,DEFRA,10/08/2015,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,310715,"700,000.00","PO 361076, GRANT IN AID PAYMENT TO MMO  AUGUST 2015",NE4 7YH,,,00000000,Expense,,
DEFRA,EA,11-Aug-15,Construction,AN Capital WiP,VBA Joint Venture Ltd,1372414,"718,433.65",Ipswich Tidal Barrier works,EN11 9BX,,30398134,IMAN001218,Project,,
DEFRA,EA,13-Aug-15,Fleet,HO Fleet Operations,Ashtead Plant Hire Co Ltd,1372866,"728,680.17",Operated and Non Operated Plant hire July 2015,WA3 6YE,,30380628,,Administration,,
DEFRA,DEFRA,14/08/2015,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,040815,"729,000.00",PO 376879 GRANT IN AID PAYMENT AUG 2015 ,PE1 1JY,SME,GIA,00000000,Expense,,
DEFRA,EA,20-Aug-15,Construction,NW Capital WiP,VBA Joint Venture Ltd,1374674,"741,860.82",River Mersey Warrington Flood risk Scheme,EN11 9BX,,30398134,IMNW000699,Project,,
DEFRA,DEFRA,18/08/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Home Office,SR00579,"768,121.50",PO 379055 HOT TDCS CONSULTANT COSTS,NP20 9BB,,,CAPDFA10,Asset,,
DEFRA,EA,4-Aug-15,Professional Services Other,MI West-AEM - 3,Severn Trent Water,1371706,"778,414.57",Annual service charge for flood storage and River Severn regulation by releases from Clywedog reservoirs.,CV1 2LZ,,,,Administration,,
DEFRA,EA,4-Aug-15,Construction,AN Capital WiP,BMM JV Ltd,1371249,"783,092.83",Great Yarmouth Tidal Defences,GU15 3XW,,30395760,IMAN002228,Project,,
DEFRA,EA,6-Aug-15,Construction,NE Capital WiP,BMM JV Ltd,1370727,"818,006.59",Port Clarence & Greatham South flood alleviation scheme,GU15 3XW,,30395760,IMNE000909,Project,,
DEFRA,DEFRA,10/08/2015,Current Grants - Local Authorities,Policy Delivery DG,Dept For Communities & Local Gov,060815,"833,333.00",PO 377136 FY15-16 LSSG GRANT PAYMENT AUG 15,HP2 4XN,,,00000000,Expense,,
DEFRA,KEW,11/08/2015,Capital/Equipment,Temperate House,ISG Construction Ltd,"7,007,828.00","883,995.80",TEMPERATE HOUSE PROJECT CONTRACT NO LOC0035,EC3N 1AG,Trade Creditors,,,New works-Pt I-other costs,,
DEFRA,EA,11-Aug-15,Professional Services Other,Director of Finance,Shared Services Connected Ltd,1372304,"910,164.22",Provision of Outsourced HR and Finance services August 2015,M14 0WN,,30401665,,Administration,,
DEFRA,EA,20-Aug-15,Construction,NW Capital WiP,GBV JV Ltd,1374963,"910,995.90",Salford flood alleviation Improvement works,RH1 1LQ,,30393506,IMNW000471,Project,,
DEFRA,EA,7-Aug-15,Construction,AN Capital WiP,VBA Joint Venture Ltd,1371847,"1,048,082.26",Wash Tidal Gauge works,EN11 9BX,,30398134,IMAN002504,Project,,
DEFRA,DEFRA,20/08/2015,Current grants to charitable bodies,Policy Delivery DG,Waste & Resources Action Programme,AUGUST1,"1,058,448.00",PO 377174 GRANT DRAWDOWN REQUEST FROM DEFRA,OX16 0AH,,,00000000,Expense,,
Defra,RPA,6-Aug-15,IT Outsourced Services,20862,IBM,5807151852,"1,072,178.83",IBM Baseline charges for the month of July 2015,PO6 3AE,Supplier,PO 101407,IBMBS000,Admin,GB107328000,
Defra,RPA,17-Aug-15,IT Outsourced Services,20862,IBM,5808150195,"1,072,896.54",IBM Baseline charges for the month of August 2015,PO6 3AE,Supplier,PO101407,IBMBS000,Admin,GB107328000,
DEFRA,DEFRA,28/08/2015,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR094,"1,232,953.65",Payment of Defra's Building utility bills.  CAPITA Invoice No. CAPFR094,EC2V 7NQ,,,00000000,Expense,,
DEFRA,EA,25-Aug-15,Construction,SW Capital WiP | SW Wessex - FCRM,Team Van Oord,1372480,"1,277,549.80",Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (Wessex),BN5 9XQ,,30384997,IMSW002124,Project,,
DEFRA,EA,13-Aug-15,Construction,SW Wessex - FCRM | SW Capital WiP | SW Wessex - FCRM Ops West,Team Van Oord,1370166,"1,289,956.46",Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (Wessex),BN5 9XQ,,30384997,RESW001310,Project,,
DEFRA,DEFRA,18/08/2015,Capital LA Grant E,Policy Delivery DG,Surrey County Council,9500096208,"1,315,639.51",PO 371702 REPAIR & RENEW GRANT,KT1 2DN,,GRANT,00000000,Expense,,
DEFRA,EA,25-Aug-15,Construction,AN Capital WiP,Team Van Oord,1375230,"1,521,199.93",Whittlesea Washes south bank barrier works assessments 1 2 3 4 & 5,RG14 5QS,,30384997,IMAN001790,Project,,
DEFRA,DEFRA,18/08/2015,Evidence Non R&D,Policy Delivery DG,C E F A S,8005066,"1,558,420.73","PO 377543, NON EVIDENCE HLA AUG 2015",NR33 0HT,SME,,00000000,Expense,,
DEFRA,EA,13-Aug-15,ICT Systems,HO Capital WiP | CI Head of CIS | Director of Finance | CI Solutions Delivery Management | Asset Management Manager | CI SD Management MRA | Field Services | CI Infrastructure Change Programme MRA | SE Capital WiP | National Accomodation Change Fund | CIS Capital WiP | Incident Management Manager,Capgemini UK Plc,1372392,"1,712,407.16",IT Service Procurement Outsource work order costs July 2015,GU21 6DB,,30259319 | 30259320,EBOLW40008L02,Project,,
DEFRA,DEFRA,10/08/2015,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR090,"1,959,028.65",CHAPS PAYMENT CAPITA Invoice No. CAPFR090,EC2V 7NQ,,,00000000,Expense,,
DEFRA,DEFRA,03/08/2015,Grant-in Aid Payments,Policy Delivery DG,Royal Botanic Gardens Kew,KEWGIA041516300715,"2,000,000.00",PO 376825 PROGRAMME ADMIN CAPITAL,TW9 3AB,,GIA,00000000,Expense,,
DEFRA,DEFRA,18/08/2015,Payover,Central Finance Group,Rural Payments Agency,140815,"2,407,178.15",VAT REPAYMENT DUE QTR 1,RG1 1AF,SME,,00000000,Liability,,
DEFRA,DEFRA,20/08/2015,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00046843,"2,594,461.51",PO 378495 CORE CONTROL SERVICE CHARGE FOR PERIOD 01.07.15 - 31.07.15,BS32 4NH,,10226,00000000,Expense,,
DEFRA,DEFRA,28/08/2015,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5808150194,"5,676,327.48",PO 378971 AUGUST 2015: CORE DEFRA IT BASE SERVICES FROM 01/08/2015 TO 31/08/2015,GU1 2LD,SME,10040,00000000,Expense,,
DEFRA,EA,25-Aug-15,ICT Systems,CI SD Management MRA | CI ITXpress Business,Capgemini UK Plc,1376155,"6,446,001.78",IT Service Procurement Outsource service charge July 2015,GU21 6DB,,30259316 | 30282611 | 30304723,CIS111923,Project,,
DEFRA,DEFRA,04/08/2015,Grant-in Aid Payments,Policy Delivery DG,Natural England,270715,"9,000,000.00",PO 376763 GRANT IN AID PAYMENT FOR NE,YO1 7PX,,DFP,00000000,Expense,,
DEFRA,DEFRA,04/08/2015,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIAAUGUST15,"85,000,000.00","PO 376669, 376604 EA FLOOD DEFENCE GIA",BS1 5AH,,G.I.A,00000000,Expense,,
