Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,PO Line Discription,Contract Number,Project code
,,20/01/2014,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,GU21 6QX,90149759,41360,OC/2013/09- Business Support,,
,,20/01/2014,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,GU21 6QX,90149771,229826.57,OC/2013/01 - Non Transferring staff,,
,,20/01/2014,Consultancy/Professional Advice,DG: ERD,VERITA CONSULTANTS LLP,SME,W1D 4SN,9442/2103,53388.38,Consultancy support ,,
,,20/01/2014,Consultancy/Professional Advice,DG: ERD,VERITA CONSULTANTS LLP,SME,W1D 4SN,9442/2103,0.01,,,
,,20/01/2014,Consultancy/Professional Advice,DG: ERD,VERITA CONSULTANTS LLP,SME,W1D 4SN,9442/2115,38380.2,Consultancy support ,,
,,20/01/2014,Consultancy/Professional Advice,DG: ERD,VERITA CONSULTANTS LLP,SME,W1D 4SN,9442/2115,0.01,,,
,,20/01/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,LARGE,CV34 6NZ,INV010330,104218.75,CPA for DH ESR Contract - NLMS Monthly Service Charges FY13-14 see DH/McKesson HR and Payroll Contract Ref 2222,,
,,20/01/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,LARGE,CV34 6NZ,INV010330,126646.13,CPA for DH ESR Contract - RPP Monthly Service Charges FY13-14 see DH/McKesson HR and Payroll Contract Ref 2222,,
,,20/01/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,LARGE,CV34 6NZ,INV010330,2789067.32,CPA for DH ESR Contract - ESR Monthly Service Charges FY13-14 see DH/McKesson HR and Payroll Contract Ref 2222,,
,,20/01/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,LARGE,CV34 6NZ,INV010331,64895.37,CPA for DH ESR Contract - NHS Payslip & delivery charges FY13-14 see DH/McKesson HR and Payroll Contract Ref 2222 (CCN 126),,
,,20/01/2014,Outsourcing Contract,DG: SCLGCP,IMPROVEMENT AND DEVELOPMENT AGENCY FOR LOCAL GOVERNMENT,VCS,EC1M 5LG,40210742,20000,,,
,,20/01/2014,Outsourcing Contract,DG: SCLGCP,IMPROVEMENT AND DEVELOPMENT AGENCY FOR LOCAL GOVERNMENT,VCS,EC1M 5LG,40210742,100000,Improvement & Developmemnt Agenct (IDeA) - Developing standards & guidance for local authority commissioning of adult social care,,
,,21/01/2014,Additions-other equity,DG: SFNHS,NHS PROPERTY SERVICES LTD,PUBLIC,SE1 6LH,EQUITY,33000000,,,
,,21/01/2014,Revenue Grants to Other Bodies,DG: ERD,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,ERS-512540-85321,13620000,2013/018b Education Support Grant-second payment,,
,,21/01/2014,Addition Clearing - SW LIC,DG: GOAD,BJSS LTD,SME,LS1 2TW,11076,191435.4,Capital: Spine 2 - CCN BJSS increase in contract value,,
,,21/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,343524,6379224.11,N3: 2013/14,,
,,21/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,343618,2735785.82,Revenue: Spine F/Y 2013/14 Committed,,
,,21/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,343623,2506002.63,Revenue: Spine F/Y 2013/14 Committed,,
,,21/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,343625,116264.09,Revenue: Spine F/Y 2013/14 Committed,,
,,21/01/2014,Addition Clearing - SW LIC,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,343651,302121.73,Capital: Spine FY 2013/14 Committed,,
,,21/01/2014,Outsourcing Contract,DG: GOAD,SERCO LTD,LARGE,RG27 9UY,90928735,44414.4,,,
,,21/01/2014,Outsourcing Contract,DG: GOAD,SERCO LTD,LARGE,RG27 9UY,90928736,47325.6,,,
,,21/01/2014,Outsourcing Contract,DG: GOAD,SERCO LTD,LARGE,RG27 9UY,90928737,25110,,,
,,21/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,SKILLS FOR HEALTH LTD,PUBLIC,,ERS-512446-85242,62500,2013/061 e-Learning version of the Stand By Me education package,,
,,21/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,AGE RELATED DISEASES AND HEALTH TRUST,PUBLIC,NW6 3HP,ERS-512442-85245,40160,2013/075 Training for community pharmacists,,
,,21/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,ENGLISH COMMUNITY CARE ASSOCIATION,SME,E1 7LS,ERS-512443-85241,97200,2013/063 Development of the Dementia Pledge-Stage 3,,
,,21/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,ALZHEIMERS SOCIETY,VCS,E1W 1LB,ERS-512444-85243,90000,2013/055 Intergenerational Schools Project,,
,,21/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,ALZHEIMERS SOCIETY,VCS,E1W 1LB,ERS-512445-85244,41948,2013/043 Work on dementia-friendly communities,,
,,21/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,SOCIAL CARE INSTITUTE FOR EXCELLENCE SCIE,VCS,NW1 6AQ,ERS-512499-85261,500000,2013/001 Social Care Institute for Excellence - project: DH commissioned work- policy grant,,
,,21/01/2014,Revenue Grants to non-profit institutions,DG: ERD,THE COLLEGE OF SOCIAL WORK,SME,SW1Y 5BH,ERS-512519-85281,200000,2013/011 The College of Social Work - project: Various workstreams- policy grant  ,,
,,21/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,WECIL LTD,SME,BS16 2QQ,ERS-512523-85282,35030,"IESD award 2012/13 for WECIL Ltd's project ""www.createmysupportplan.co.uk""",,
,,21/01/2014,Revenue Grants to non-profit institutions,DG: ERD,SKILLS FOR CARE LTD,VCS,LS1 2RP,ERS-512524-85301,1500000,2013/013 Skills for Care - project: Adult Social Care Workforce Development - policy grant ,,
,,22/01/2014,Policy Payments,DG: PHD,HEALTH EDUCATION ENGLAND T1510,PUBLIC,LS1 4PL,49292379,295743,HEE AWARDS Invoice no 49292379 ref LH3012131516,,
,,22/01/2014,Radio communications,DG: SFNHS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-321,2648331.13,Airwaves - Core Service Charges,,
,,22/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,343621,127927.22,Revenue: Spine F/Y 2013/14 Committed,,
,,22/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,344765,81306.42,Revenue: Spine F/Y 2013/14 Committed,,
,,22/01/2014,UK subscriptions to overseas bodies,DG: PHD,PGO FOREIGN CURRENCY PAYMENTS,PUBLIC,RH10 1UH,1042540210N9GDBZ,49364.68,,,
,,22/01/2014,Other programme expenditure,DG: PHD,PGO FOREIGN CURRENCY PAYMENTS,PUBLIC,RH10 1UH,1042540210N9GUHL,461797.74,,,
,,22/01/2014,Service charge,DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,2919425,54120,Quarry House Leeds - Accomm Costs Apr 2013 - Mar 2014 - Services Charge,,
,,22/01/2014,Revenue Grants to non-profit institutions,DG: ERD,SKILLS FOR CARE LTD,VCS,LS1 2RP,ERS-512561-85341,461670,Skills for care - Additional modules to the National Minimum Data set for Social care Computerised Data System,,
,,23/01/2014,Policy Payments,DG: PHD,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,950357,213860.81,CEA AWARDS 2013,,
,,23/01/2014,Other Admin expenditure,DG: GOAD,NHS COVENTRY & RUGBY CCG 05A,PUBLIC,WF3 1WE,PAYT IRO INV TO COVENTRY CITY COUNCIL,26185.77,,,
,,23/01/2014,Addition Clearing - SW LIC,DG: GOAD,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201352010,918214.11,Capital: CSC GPSoC F/Y 2013/14,,
,,23/01/2014,Service charge,DG: GOAD,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201352010,109319.64,Revenue: CSC GPSoC F/Y 2013/14,,
,,23/01/2014,Service charge,DG: GOAD,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201353601,43785.06,Revenue GP2GP - Systems training for GP Practices,,
,,23/01/2014,Addition Clearing - SW LIC,DG: GOAD,I SOFT PLC,LARGE,OX16 3JT,5272001336,240443.33,GP Soc: CSC (iSoft) - 2013/14 capital costs,,
,,23/01/2014,Service charge,DG: GOAD,MASTEK UK LTD,LARGE,RG1 8BW,90331319,29170.75,Revenue: Mastek - For the costs of the user stories and the releases delivered for the period up to 31/3/2014 (approx 50% of ther total contract value),,
,,23/01/2014,Service charge,DG: GOAD,MASTEK UK LTD,LARGE,RG1 8BW,90331350,50684.18,Revenue: Mastek - For the costs of the user stories and the releases delivered for the period up to 31/3/2014 (approx 50% of ther total contract value),,
,,23/01/2014,Service charge,DG: GOAD,MASTEK UK LTD,LARGE,RG1 8BW,90331351,90520.49,Revenue: Mastek - For the costs of the user stories and the releases delivered for the period up to 31/3/2014 (approx 50% of ther total contract value),,
,,23/01/2014,Service charge,DG: GOAD,MASTEK UK LTD,LARGE,RG1 8BW,90331352,88150.37,Revenue: Mastek - For the costs of the user stories and the releases delivered for the period up to 31/3/2014 (approx 50% of ther total contract value),,
,,23/01/2014,Service charge,DG: GOAD,MASTEK UK LTD,LARGE,RG1 8BW,90331412,130356.8,Revenue: Mastek - For the costs of the user stories and the releases delivered for the period up to 31/3/2014 (approx 50% of ther total contract value),,
,,23/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,COMMUNITY SERVICE VOLUNTEERS,VCS,N1 9NJ,ERS-512625-85381,29597,2011/055 Community Service Volunteers - Volunteering Solutions for Healthy Ageing,,
,,23/01/2014,Revenue Grants to non-profit institutions,DG: PHD,INSTITUTE OF HEALTH VISITING,VCS,E1 8AN,ERS-512664-85401,226079,Institute of Health Visiting - Health Visitor felloweship Scheme and Perinatal Mental Health Work,,
,,24/01/2014,Research & development,DG: RDD,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,PUBLIC,ST2 8LD,ERS-512751-85432,33941.25,AD-HOC - ETC,,
,,24/01/2014,Research & development,DG: RDD,GREATER MANCHESTER WEST MENTAL HEALTH NHS FOUNDATION TRUST,PUBLIC,M25 3BL,ERS-512757-85450,51504,AD-HOC - ETC,,
,,24/01/2014,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,NG3 6AA,ERS-512768-85426,467682,CLAHRCs,,
,,24/01/2014,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,PUBLIC,EX2 5DW,ERS-512769-85425,647523,CLAHRCs,,
,,24/01/2014,Research & development,DG: RDD,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,PUBLIC,CB1 5EE,ERS-512770-85440,444116,CLAHRCs,,
,,24/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-512771-85438,396357,CLAHRCs,,
,,24/01/2014,"SFVS - product & distribution cost, during November & December 2013",DG: PHD,Total Produce (Wigan),,,W13111530352,50408.16,,,
,,24/01/2014,"SFVS - product & distribution cost, during November & December 2013",DG: PHD,Total Produce (Wigan),,,W13111530350,26766.11,,,
,,24/01/2014,"SFVS - product & distribution cost, during December 2013",DG: PHD,Total Produce (Bodmin),,,B13120131878,32987.1,,,
,,24/01/2014,"SFVS - product & distribution cost, during December 2013",DG: PHD,GW Price Ltd,,,125123,30760.32,,,
,,24/01/2014,"SFVS - product & distribution cost, during December 2013",DG: PHD,GW Price Ltd,,,125115,29732.51,,,
,,24/01/2014,"SFVS - product & distribution cost, during December 2013",DG: PHD,GW Price Ltd,,,125116,47975.88,,,
,,24/01/2014,"SFVS - product & distribution cost, during December 2013",DG: PHD,GW Price Ltd,,,125111,39686.58,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002669,25594.18,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002681,68198.24,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002667,32719.84,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002666,25862.81,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002665,29947.48,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002664,102487.65,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002700,51578.59,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002701,79336.87,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002703,101400.76,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002705,31214.72,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002699,47406.53,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002674,37378.76,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002661,25236.43,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002659,28062.85,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002658,28956.69,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002656,25752.46,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002697,60380.69,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002689,43575.29,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002695,92169.91,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002696,47251.39,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002676,54512.54,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002691,62618.33,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002692,25812.2,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002698,57021.93,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002678,43344.43,,,
,,24/01/2014,"SFVS - product & distribution cost, during November 2013",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002679,30144.17,,,
,,24/01/2014,Storage costs,DG: SFNHS,MYLAN,LARGE,,1800001564,-0.01,,,
,,24/01/2014,Storage costs,DG: SFNHS,MYLAN,LARGE,,1800001564,102053.65,,,
,,24/01/2014,Storage costs,DG: SFNHS,BAXTER HEALTHCARE LTD,LARGE,,032172901,892647.98,,,
,,24/01/2014,Outsourcing Contract,DG: ERD,NHS CONFEDERATION,PUBLIC,LS10 1JR,13349,28794,Burdens Review additional costs,,
,,24/01/2014,Professional fees,DG: GOAD,PRICEWATERHOUSECOOPERS LLP,LARGE,E14 9SQ,1354113111,54546.51,DH ALB NHS BSA Internal Audit review work,,
,,24/01/2014,Research & development,DG: RDD,ORTHOX LTD,SME,OX144SE,140123,66911.95,Invention for Innovation,,
,,24/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,344743,2442037.91,LSP South: revenue 2013/14,,
,,24/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,344744,775902.48,LSP South: revenue 2013/14,,
,,24/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,344747,3372464.17,LSP London: revenue 2013/14,,
,,24/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,344750,1142765.66,LSP London: revenue 2013/14,,
,,24/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,344825,630682,LSP London: revenue 2013/14,,
,,24/01/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,344912,70397.37,LSP London: revenue 2013/14,,
,,24/01/2014,Service charge,DG: GOAD,CABLE AND WIRELESS COMMUNICATION (VODAFONE),LARGE,RG12 1RW,442247,482301.8,Revenue: NHS Mail Core Contract to cover spend for services between July 1st 2013 and March 31st 2014,,
,,24/01/2014,Service charge,DG: GOAD,CABLE AND WIRELESS COMMUNICATION (VODAFONE),LARGE,RG12 1RW,442251,36824.48,Revenue: NHS Mail - March 2013 -March 2014 AVAS on going support charge,,
,,24/01/2014,Service charge,DG: GOAD,CABLE AND WIRELESS COMMUNICATION (VODAFONE),LARGE,RG12 1RW,442252,1132200,Revenue: NHS Mail Core Contract to cover spend for services between July 1st 2013 and March 31st 2014,,
,,24/01/2014,Service charge,DG: GOAD,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201355438,6862818.29,Revenue: FY 2013/14 Service Charge Revenue Requirements (committed costs only),,
,,24/01/2014,Addition Clearing - SW LIC,DG: GOAD,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201355439,707607,Capital: FY 2013/14 Deployment Capital Cash Requirements (committed costs only),,
,,24/01/2014,Outsourcing Contract,DG: GOAD,LIAISON VAT CONSULTANCY LTD,SME,WR5 1BW,65950,32980.45,,,
,,24/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,QISMET,VCS,BA1 5BD,ERS-512740-85421,57500,2012-13 IESD - QISMET - Project: The crucial years - to sustainability and beyond - AIMS 1760419,,
,,24/01/2014,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,VCS,WC1V 6AZ,ERS-512766-85456,80023.8,HS & DR,,
,,24/01/2014,Outsourcing Contract,DG: SFNHS,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,CF14 3UW,2919685,613463,Administration of the NHS Injury Costs Recovery Scheme,,
,,24/01/2014,Outsourcing Contract,DG: PHD,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,CF14 3UW,2919688,918250,DWP Overseas Healthcare Team Recharges 2013-14,,
,,24/01/2014,Outsourcing Contract,DG: SCLGCP,IMPROVEMENT AND DEVELOPMENT AGENCY FOR LOCAL GOVERNMENT,VCS,EC1M 5LG,40210771,100000,Improvement & Developmemnt Agenct (IDeA) - Developing standards & guidance for local authority commissioning of adult social care,,
,,24/01/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-512743-85459,104842.96,HTA Commissioned Research,,
,,24/01/2014,Research & development,DG: RDD,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-512758-85466,69736.5,HS & DR,,
,,24/01/2014,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-512759-85462,153843.16,HTA Commissioned Research,,
,,24/01/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-512760-85453,116862.44,HTA Researcher Lead,,
,,24/01/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-512761-85451,217037.1,HTA Commissioned Research,,
,,24/01/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-512762-85457,822125.35,EME - ( NETSCC ),,
,,24/01/2014,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-512763-85464,37089.3,HS & DR,,
,,24/01/2014,Outsourcing Contract,DG: PHD,FAMILY PLANNING ASSOCIATION,VCS,EC1Y 8QU,592371,133263.9,Specialist sexual health information services - 2013/14.  ,,
,,24/01/2014,Research & development,DG: RDD,CANCER RESEARCH UK,VCS,WC2A 3PX,ERS-512776-85467,60000,Cancer Programme,,
,,24/01/2014,Research & development,DG: RDD,CANCER RESEARCH UK,VCS,WC2A 3PX,ERS-512777-85468,37147.75,Cancer Programme,,
,,24/01/2014,Research & development,DG: RDD,CANCER RESEARCH UK,VCS,WC2A 3PX,ERS-512778-85469,140000,Experimental Cancer Medicine Centres,,
,,27/01/2014,Additions PDC Revenue Support NHS FT Permenant,DG: Central Technical,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,PUBLIC,LA1 4GG,HAFS-16380,7000000,,,
,,27/01/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,PUBLIC,CM20 1QX,HAFS-16379,2139000,,,
,,27/01/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,CA2 7HX,HAFS-16378,4220000,,,
,,27/01/2014,Additions PDC Revenue Support NHS FT Permenant,DG: Central Technical,MID STAFFORDSHIRE NHS FOUNDATION TRUST,PUBLIC,ST16 3SA,HAFS-16377,3158000,,,
,,27/01/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,EAST & NORTH HERTFORDSHIRE NHS TRUST,PUBLIC,SG1 4AB,HAFS-16376,3657000,,,
,,27/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,DERBY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,DE1 2QY,HAFS-16375,1170000,,,
,,27/01/2014,Additions PDC Revenue Support NHS T Temporary,DG: Central Technical,BARNET & CHASE FARM HOSPITALS NHS TRUST,PUBLIC,EN5 3DJ,HAFS-16374,3000000,,,
,,27/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,STOCKPORT NHS FOUNDATION TRUST,PUBLIC,SK2 7JG,HAFS-16373,528000,,,
,,27/01/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,SHREWSBURY & TELFORD HOSPITALS NHS TRUST,PUBLIC,TF6 6TF,HAFS-16372,2177000,,,
,,27/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,PUBLIC,DN4 8QN,HAFS-16371,75000,,,
,,27/01/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,PUBLIC,CM20 1QX,HAFS-16370,103000,,,
,,27/01/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,PUBLIC,N18 1QX,HAFS-16369,2905000,,,
,,27/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,MID STAFFORDSHIRE NHS FOUNDATION TRUST,PUBLIC,ST16 3SA,HAFS-16368,842000,,,
,,27/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CW1 4QJ,HAFS-16367,500000,,,
,,27/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,PUBLIC,SL2 4HL,HAFS-16366,1600000,,,
,,27/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,PUBLIC,SN3 6BB,HAFS-16365,446000,,,
,,27/01/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,GEORGE ELIOT HOSPITAL NHS TRUST,PUBLIC,CV10 7DJ,HAFS-16364,1000000,,,
,,27/01/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,EAST CHESHIRE NHS TRUST,PUBLIC,SK10 3BL,HAFS-16363,159000,,,
,,27/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,HAFS-16362,152000,,,
,,27/01/2014,Additions FT Financing Facility Loans,DG: Central Technical,SALFORD ROYAL NHS FOUNDATION TRUST,PUBLIC,M6 8HD,HAFS-16361,6000000,,,
,,27/01/2014,Additions FT Financing Facility Loans,DG: Central Technical,MEDWAY NHS FOUNDATION TRUST,PUBLIC,ME7 5NY,HAFS-16360,2450000,,,
,,27/01/2014,Additions FT Financing Facility Loans,DG: Central Technical,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,HAFS-16359,12266000,,,
,,27/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-512862-85501,77515,CLAHRCs,,
,,27/01/2014,Additions FT Financing Facility Loans,DG: Central Technical,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,FY3 8NR,HAFS-16354,1000000,,,
,,27/01/2014,Additions FT Financing Facility Loans,DG: Central Technical,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,HAFS-16355,3663000,,,
,,27/01/2014,Additions FT Financing Facility Loans,DG: Central Technical,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,PUBLIC,TS4 3BW,HAFS-16356,4000000,,,
,,27/01/2014,Additions FT Financing Facility Loans,DG: Central Technical,THE WALTON CENTRE NHS FOUNDATION TRUST,PUBLIC,L9 7LJ,HAFS-16357,1000000,,,
,,27/01/2014,Additions FT Financing Facility Loans,DG: Central Technical,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,HAFS-16358,4000000,,,
,,27/01/2014,Research & development,DG: RDD,ASHRIDGE CONSULTING LTD,SME,HP4 1NS,15322,133875.17,NIHR Faculty Leadership,,
,,27/01/2014,Research & development,DG: RDD,CYMTEC LTD,SME,CF82 7FN,DH030114,38876,Invention for Innovation,,
,,27/01/2014,Travel & subsistence non staff,DG: PHD,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 4NS,2555466,43091.92,Genomics England - Queen Mary's consumables cost.  ,,
,,28/01/2014,Research & development,DG: RDD,SUSSEX COMMUNITY NHS TRUST,PUBLIC,BN2 3EW,ERS-512986-85522,28904,Research for Patient Benefit,,
,,28/01/2014,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,EC1V 2PD,ERS-512984-85526,50000,EME - ( NETSCC ),,
