EXAMPLES OF GPC EXPENDITURE,,,,,
,,,,,
MODGPC124999,07-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£969.60,124999
MODGPC125000,11-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£750.00,125000
MODGPC125001,04-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,592.29",125001
MODGPC125002,05-Aug-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£5,968.10",125002
MODGPC125003,06-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£6,313.03",125003
MODGPC125004,05-Aug-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£923.60,125004
MODGPC125005,12-Aug-15,Training and Educational           , SCHOOLS - DEFAULT,"£1,100.00",125005
MODGPC125006,11-Aug-15,Leisure Activities                 , CAMPER TRAILER DEALER,"£3,852.83",125006
MODGPC125007,06-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£616.49,125007
MODGPC125008,13-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£960.04,125008
MODGPC125009,11-Aug-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£2,034.45",125009
MODGPC125010,13-Aug-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,£850.80,125010
MODGPC125011,21-Aug-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,492.20",125011
MODGPC125012,20-Aug-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£1,214.40",125012
MODGPC125013,25-Aug-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",£510.76,125013
MODGPC125014,17-Aug-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£4,656.96",125014
MODGPC125015,20-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,668.00",125015
MODGPC125016,14-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£500.93,125016
MODGPC125017,25-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£628.06,125017
MODGPC125018,28-Aug-15,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"£1,473.17",125018
MODGPC125019,18-Aug-15,Freight and Storage                , MOTOR FREIGHT CARRIERS,"£3,908.10",125019
MODGPC125020,18-Aug-15,Mail and Courier Services          , POSTAGE STAMPS,£838.94,125020
MODGPC125021,18-Aug-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"£1,393.00",125021
MODGPC125022,18-Aug-15,Print and Advertising              , COMMERCIAL PHOTO/ART/GRAPH,£984.01,125022
MODGPC125023,26-Aug-15,Freight and Storage                , MOTOR FREIGHT CARRIERS,"£1,298.40",125023
MODGPC125024,28-Aug-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,460.00",125024
MODGPC125025,19-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,080.00",125025
MODGPC125026,19-Aug-15,Utilities and Non Automotive Fuel  , FUEL DEALERS,£565.31,125026
MODGPC125027,16-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£839.97,125027
MODGPC125028,21-Aug-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£4,860.00",125028
MODGPC125029,21-Aug-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£4,560.00",125029
MODGPC125030,21-Aug-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£4,494.00",125030
MODGPC125031,24-Aug-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£850.00,125031
MODGPC125032,24-Aug-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£4,480.00",125032
MODGPC125033,24-Aug-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£4,985.00",125033
MODGPC125034,24-Aug-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£4,970.50",125034
MODGPC125035,24-Aug-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£3,792.00",125035
MODGPC125036,24-Aug-15,Financial Services                 , FINANCIAL INST/MERCHANDISE,"£1,390.50",125036
MODGPC125037,18-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£1,128.00",125037
MODGPC125038,13-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£548.30,125038
MODGPC125039,14-Aug-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£628.80,125039
MODGPC125040,13-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£644.52,125040
MODGPC125041,13-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£728.14,125041
MODGPC125042,13-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,765.20",125042
MODGPC125043,19-Aug-15,Mail Order / Direct Selling        , CATALOG MERCHANT,£854.56,125043
MODGPC125044,17-Aug-15,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"£3,144.25",125044
MODGPC125045,18-Aug-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£601.86,125045
MODGPC125046,24-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,326.17",125046
MODGPC125047,25-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£569.58,125047
MODGPC125048,25-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,199.83",125048
MODGPC125049,18-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,150.80",125049
MODGPC125050,18-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,437.60",125050
MODGPC125051,19-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,150.80",125051
MODGPC125052,19-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£622.80,125052
MODGPC125053,19-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,438.80",125053
MODGPC125054,25-Aug-15,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,£642.00,125054
MODGPC125055,28-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,698.00",125055
MODGPC125056,25-Aug-15,General Retail and Wholesale       , SPORTING GOODS STORES,"£2,964.00",125056
MODGPC125057,25-Aug-15,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,041.60",125057
MODGPC125058,19-Aug-15,Catering and Catering Supplies     , CATERERS,"£1,858.04",125058
MODGPC125059,21-Aug-15,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£559.76,125059
MODGPC125060,17-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£529.92,125060
MODGPC125061,25-Aug-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"£3,493.41",125061
MODGPC125062,17-Aug-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,£720.00,125062
MODGPC125063,17-Aug-15,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£720.00,125063
MODGPC125064,14-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£737.23,125064
MODGPC125065,18-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£4,826.52",125065
MODGPC125066,19-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,114.76",125066
MODGPC125067,14-Aug-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,£671.24,125067
MODGPC125068,21-Aug-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£3,174.09",125068
MODGPC125069,19-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£691.50,125069
MODGPC125070,19-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£754.63,125070
MODGPC125071,20-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£797.40,125071
MODGPC125072,24-Aug-15,General Retail and Wholesale       , HARDWARE STORES,"£3,835.42",125072
MODGPC125073,24-Aug-15,General Retail and Wholesale       , HARDWARE STORES,"£2,375.78",125073
MODGPC125074,14-Aug-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£626.33,125074
MODGPC125075,26-Aug-15,Professional Services              , PROFESSIONAL SERVICES - DEF,£600.00,125075
MODGPC125076,18-Aug-15,Print and Advertising              , MISC PUBLISHING & PRINTING,£991.10,125076
MODGPC125077,24-Aug-15,Mail Order / Direct Selling        , CATALOG MERCHANT,£702.00,125077
MODGPC125078,14-Aug-15,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,£600.00,125078
MODGPC125079,26-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,191.02",125079
MODGPC125080,28-Aug-15,General Retail and Wholesale       , FLOOR COVERING STORES,"£3,372.83",125080
MODGPC125081,19-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£5,969.23",125081
MODGPC125082,19-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£822.48,125082
MODGPC125083,19-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£4,430.40",125083
MODGPC125084,19-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£1,287.75",125084
MODGPC125085,19-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£857.86,125085
MODGPC125086,19-Aug-15,Mail Order / Direct Selling        , CATALOG MERCHANT,£592.80,125086
MODGPC125087,19-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£2,170.56",125087
MODGPC125088,20-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£591.60,125088
MODGPC125089,21-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,538.88",125089
MODGPC125090,21-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,418.64",125090
MODGPC125091,21-Aug-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£805.55,125091
MODGPC125092,26-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£6,954.96",125092
MODGPC125093,26-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£949.80,125093
MODGPC125094,26-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£563.54,125094
MODGPC125095,26-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£804.00,125095
MODGPC125096,18-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£501.54,125096
MODGPC125097,18-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£689.28,125097
MODGPC125098,18-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£582.60,125098
MODGPC125099,18-Aug-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£978.30,125099
MODGPC125100,26-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£1,291.08",125100
MODGPC125101,14-Aug-15,General Retail and Wholesale       , FLOOR COVERING STORES,"£1,185.60",125101
MODGPC125102,14-Aug-15,General Retail and Wholesale       , FLOOR COVERING STORES,"£1,161.44",125102
MODGPC125103,19-Aug-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"£2,350.26",125103
MODGPC125104,26-Aug-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£858.24,125104
MODGPC125105,26-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,416.86",125105
MODGPC125106,20-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£653.54,125106
MODGPC125107,20-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,482.24",125107
MODGPC125108,24-Aug-15,General Retail and Wholesale       , HARDWARE STORES,"£1,574.64",125108
MODGPC125109,24-Aug-15,General Retail and Wholesale       , HARDWARE STORES,£518.15,125109
MODGPC125110,24-Aug-15,General Retail and Wholesale       , HARDWARE STORES,"£1,574.64",125110
MODGPC125111,24-Aug-15,General Retail and Wholesale       , HARDWARE STORES,"£1,136.88",125111
MODGPC125112,24-Aug-15,General Retail and Wholesale       , HARDWARE STORES,"£1,574.64",125112
MODGPC125113,25-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£729.60,125113
MODGPC125114,24-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,413.62",125114
MODGPC125115,25-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£662.21,125115
MODGPC125116,14-Aug-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£945.60,125116
MODGPC125117,25-Aug-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£696.00,125117
MODGPC125118,25-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£576.47,125118
MODGPC125119,25-Aug-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£935.11,125119
MODGPC125120,18-Aug-15,Cleaning Services and Supplies     , DRY CLEANERS,"£7,508.40",125120
MODGPC125121,18-Aug-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"£1,761.00",125121
MODGPC125122,19-Aug-15,Professional Services              , PROFESSIONAL SERVICES - DEF,"£2,779.20",125122
MODGPC125123,17-Aug-15,General Retail and Wholesale       , SHOE STORES,"£1,872.00",125123
MODGPC125124,18-Aug-15,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,£605.41,125124
MODGPC125125,18-Aug-15,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"£1,305.44",125125
MODGPC125126,19-Aug-15,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"£1,107.33",125126
MODGPC125127,20-Aug-15,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"£1,156.60",125127
MODGPC125128,17-Aug-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£643.00,125128
MODGPC125129,25-Aug-15,Mail Order / Direct Selling        , CATALOG MERCHANT,£666.05,125129
MODGPC125130,25-Aug-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,£979.88,125130
MODGPC125131,17-Aug-15,General Retail and Wholesale       , ELECTRONICS STORES,"£4,042.40",125131
MODGPC125132,18-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£765.61,125132
MODGPC125133,24-Aug-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,598.40",125133
MODGPC125134,19-Aug-15,Catering and Catering Supplies     , CATERERS,£720.45,125134
MODGPC125135,21-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£5,083.01",125135
MODGPC125136,20-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£678.01,125136
MODGPC125137,24-Aug-15,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,£540.00,125137
MODGPC125138,18-Aug-15,Professional Services              , VETERINARY SERVICES,£624.73,125138
MODGPC125139,18-Aug-15,Professional Services              , VETERINARY SERVICES,"£1,158.56",125139
MODGPC125140,18-Aug-15,Professional Services              , VETERINARY SERVICES,£792.80,125140
MODGPC125141,18-Aug-15,Professional Services              , VETERINARY SERVICES,£893.26,125141
MODGPC125142,18-Aug-15,Professional Services              , VETERINARY SERVICES,£905.35,125142
MODGPC125143,18-Aug-15,Professional Services              , VETERINARY SERVICES,"£1,079.45",125143
MODGPC125144,18-Aug-15,Professional Services              , VETERINARY SERVICES,£537.24,125144
MODGPC125145,19-Aug-15,Professional Services              , VETERINARY SERVICES,"£1,372.20",125145
MODGPC125146,20-Aug-15,Professional Services              , VETERINARY SERVICES,"£3,241.66",125146
MODGPC125147,18-Aug-15,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,£539.52,125147
MODGPC125148,25-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£898.63,125148
MODGPC125149,18-Aug-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£531.60,125149
MODGPC125150,27-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,606.87",125150
MODGPC125151,18-Aug-15,Print and Advertising              , ADVERTISING SERVICES,"£1,710.00",125151
MODGPC125152,19-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£559.37,125152
MODGPC125153,20-Aug-15,Miscellaneous Industrial/Commercial, TOOL HIRE,£718.76,125153
MODGPC125154,20-Aug-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£4,372.52",125154
MODGPC125155,27-Aug-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,£636.37,125155
MODGPC125156,18-Aug-15,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,£521.64,125156
MODGPC125157,25-Aug-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,£570.67,125157
MODGPC125158,24-Aug-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£937.13,125158
MODGPC125159,14-Aug-15,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"£1,286.21",125159
MODGPC125160,14-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£570.38,125160
MODGPC125161,14-Aug-15,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£735.44,125161
MODGPC125162,19-Aug-15,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£1,067.21",125162
MODGPC125163,21-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,066.11",125163
MODGPC125164,21-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,870.74",125164
MODGPC125165,19-Aug-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£2,678.40",125165
MODGPC125166,24-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£613.64,125166
MODGPC125167,24-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£749.99,125167
MODGPC125168,18-Aug-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£520.20,125168
MODGPC125169,24-Aug-15,Building Materials                 , CONSTRUCTION MATERIALS - DEF,£619.03,125169
MODGPC125170,20-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£509.97,125170
MODGPC125171,24-Aug-15,Estate and Garden Services         , FLORIST SUPPLIES/NURSERY STOCK,£719.82,125171
MODGPC125172,21-Aug-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,410.35",125172
MODGPC125173,18-Aug-15,General Retail and Wholesale       , SPORTING GOODS STORES,"£2,948.56",125173
MODGPC125174,20-Aug-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,£554.86,125174
MODGPC125175,27-Aug-15,General Retail and Wholesale       , SPORTING GOODS STORES,£654.00,125175
MODGPC125176,20-Aug-15,Professional Services              , VETERINARY SERVICES,"£1,998.15",125176
MODGPC125177,27-Aug-15,Medical Supplies and Services      , DRUG STORES & PHARMACIES,£810.00,125177
MODGPC125178,13-Aug-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£894.62,125178
MODGPC125179,19-Aug-15,Miscellaneous Industrial/Commercial," PAINT, VARNISHES & SUPPLIES",£606.36,125179
MODGPC125180,26-Aug-15,Auto Rental                        ,Auto Rental                        ,£780.00,125180
MODGPC125181,27-Aug-15,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"£1,864.80",125181
MODGPC125182,20-Aug-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£3,283.40",125182
MODGPC125183,25-Aug-15,Mail Order / Direct Selling        , CATALOG MERCHANT,£530.52,125183
MODGPC125184,31-Aug-15,Professional Services              , PROFESSIONAL SERVICES - DEF,£689.49,125184
MODGPC125185,17-Aug-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£3,000.00",125185
MODGPC125186,19-Aug-15,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,410.35",125186
MODGPC125187,14-Aug-15,Mail Order / Direct Selling        , BUYING/SHOPPING SERVICES,"£2,340.30",125187
MODGPC125188,14-Aug-15,Mail Order / Direct Selling        , BUYING/SHOPPING SERVICES,"£1,008.00",125188
MODGPC125189,20-Aug-15,General Retail and Wholesale       , FLOOR COVERING STORES,"£2,131.20",125189
MODGPC125190,18-Aug-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£827.55,125190
MODGPC125191,21-Aug-15,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"£3,096.00",125191
MODGPC125192,26-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,308.00",125192
MODGPC125193,28-Aug-15,General Retail and Wholesale       , HARDWARE STORES,£776.35,125193
MODGPC125194,28-Aug-15,General Retail and Wholesale       , HARDWARE STORES,"£2,358.00",125194
MODGPC125195,18-Aug-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,840.80",125195
MODGPC125196,26-Aug-15,Print and Advertising              , MISC PUBLISHING & PRINTING,"£1,364.22",125196
MODGPC125197,26-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£1,041.60",125197
MODGPC125198,21-Aug-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,395.60",125198
MODGPC125199,15-Aug-15,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"£3,862.80",125199
MODGPC125200,11-Aug-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£639.99,125200
MODGPC125201,17-Aug-15,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"£1,271.55",125201
MODGPC125202,27-Aug-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£784.60,125202
MODGPC125203,18-Aug-15,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"£1,417.80",125203
MODGPC125204,25-Aug-15,Freight and Storage                , MOTOR FREIGHT CARRIERS,£736.92,125204
MODGPC125205,19-Aug-15,"Office Stationery, Equipment and Su", STATIONERY STORES,£945.00,125205
MODGPC125206,13-Aug-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,197.60",125206
MODGPC125207,25-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£520.00,125207
MODGPC125208,25-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£520.00,125208
MODGPC125209,18-Aug-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"£1,276.80",125209
MODGPC125210,18-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,875.00",125210
MODGPC125211,18-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,485.00",125211
MODGPC125212,24-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£885.01,125212
MODGPC125213,24-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,495.00",125213
MODGPC125214,26-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,875.00",125214
MODGPC125215,27-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,042.54",125215
MODGPC125216,28-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,875.00",125216
MODGPC125217,28-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£3,302.93",125217
MODGPC125218,20-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£4,000.00",125218
MODGPC125219,26-Aug-15,Books and Periodicals              , BOOK STORES,"£3,312.00",125219
MODGPC125220,26-Aug-15,Leisure Activities                 , THEATRICAL PRODUCERS,£780.00,125220
MODGPC125221,25-Aug-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£650.00,125221
MODGPC125222,18-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£798.00,125222
MODGPC125223,18-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£798.00,125223
MODGPC125224,19-Aug-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"£2,269.80",125224
MODGPC125225,19-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,498.00",125225
MODGPC125226,21-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£812.23,125226
MODGPC125227,21-Aug-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£757.19,125227
MODGPC125228,14-Aug-15,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£4,326.83",125228
MODGPC125229,14-Aug-15,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£5,885.56",125229
MODGPC125230,14-Aug-15,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£7,824.76",125230
MODGPC125231,20-Aug-15,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£1,779.51",125231
MODGPC125232,27-Aug-15,General Retail and Wholesale       , HARDWARE STORES,"£2,217.60",125232
MODGPC125233,28-Aug-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"£1,530.00",125233
MODGPC125234,26-Aug-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£1,056.00",125234
MODGPC125235,14-Aug-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£846.82,125235
MODGPC125236,19-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£3,115.92",125236
MODGPC125237,19-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£3,472.73",125237
MODGPC125238,19-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£10,031.52",125238
MODGPC125239,19-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£554.46,125239
MODGPC125240,19-Aug-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£7,207.97",125240
MODGPC125241,19-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£3,695.11",125241
MODGPC125242,19-Aug-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£6,638.90",125242
MODGPC125243,19-Aug-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£1,542.96",125243
MODGPC125244,26-Aug-15,Leisure Activities                 , BOAT DEALERS,"£4,395.84",125244
MODGPC125245,26-Aug-15,Leisure Activities                 , BOAT DEALERS,£641.42,125245
