ENTITY,OU,DATE,BE_LEVEL_7,EXPENSE_AREA_1,EXPENSE_AREA_3,EXPENSE_TYPE_3,EXPENSE_TYPE_6,PROG / ADMIN?,PROJECT_CODE,SPEND_CATEGORY,DESCRIPTION,DISTRIBUTION_AMOUNT,Contract Number,SUPPLIER,SUPPLIER_POSTCODE,SUPPLIER_TYPE,INV_NUM,TRANSACTION_NUMBER,TOTAL_INVOICE_VALUE
MoJ HQ,10,21-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$11,000.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584094287,1061778,"$66,000.00 "
MoJ HQ,10,21-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$25,896.69 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584094288,1061778,"$155,380.14 "
MoJ HQ,10,28-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$7,333.33 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584094760,1062291,"$44,000.00 "
MoJ HQ,10,28-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$5,232.04 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584094764,1062291,"$31,392.24 "
MoJ HQ,10,28-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$35,439.50 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584094798,1062291,"$212,636.99 "
MoJ HQ,10,28-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$15,851.65 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584094799,1062291,"$95,109.89 "
MoJ HQ,10,28-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$4,321.40 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584094800,1062291,"$25,928.40 "
MoJ HQ,10,28-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$33,035.20 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584095062,1062291,"$198,211.20 "
MoJ HQ,10,28-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$21,520.80 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584095063,1062291,"$129,124.80 "
MoJ HQ,10,28-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$24,819.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584095066,1062291,"$148,914.00 "
MoJ HQ,10,28-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$6,954.20 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584095067,1062291,"$41,725.20 "
MoJ HQ,10,14-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Library Services,"$10,874.28 ",,THOMSON REUTERS T/A SWEET & MAXWELL LTD,SP10 9AG,,801479824,1061447,"$81,194.28 "
MoJ HQ,10,14-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Library Services,"($14,064.00)",,THOMSON REUTERS T/A SWEET & MAXWELL LTD,SP10 9AG,,801479824,1061447,"$81,194.28 "
MoJ HQ,10,14-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Library Services,"$14,064.00 ",,THOMSON REUTERS T/A SWEET & MAXWELL LTD,SP10 9AG,,801479824,1061447,"$81,194.28 "
MoJ HQ,10,3-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$7,640.40 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054634,1060600,"$45,842.40 "
MoJ HQ,10,3-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$15,280.80 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054635,1060600,"$91,684.80 "
MoJ HQ,10,3-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$8,314.60 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054636,1060600,"$49,887.60 "
MoJ HQ,10,7-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$6,843.72 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054657,1060834,"$41,062.32 "
MoJ HQ,10,7-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$11,683.24 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054658,1060834,"$70,099.45 "
MoJ HQ,10,7-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$5,493.52 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054660,1060834,"$32,961.15 "
MoJ HQ,10,7-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$20,267.66 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054663,1060834,"$121,605.96 "
MoJ HQ,10,7-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$29,097.47 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054665,1060834,"$174,584.82 "
MoJ HQ,10,17-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$9,770.29 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054684,1061568,"$58,621.75 "
MoJ HQ,10,17-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$6,562.48 ",,LIBERATA UK LTD,NP10 8BA,,81455,1061624,"$39,374.87 "
MoJ HQ,10,7-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Services of printing, copying, reproducing or mailing any documents or publications","$4,250.09 ",,LIBERATA UK LTD,NP10 8BA,,81517,1060880,"$25,500.54 "
MoJ HQ,10,14-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Departmental staff records & Payroll systems including administration and payment of pensions,"$58,885.17 ",,LIBERATA UK LTD,NP10 8BA,,81532,1061367,"$353,311.08 "
MoJ HQ,10,17-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Accounting, Invoicing and related services","$6,501.05 ",,LIBERATA UK LTD,NP10 8BA,,81549,1061624,"$39,006.31 "
MoJ HQ,10,17-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Accounting, Invoicing and related services","$10,974.26 ",,LIBERATA UK LTD,NP10 8BA,,81559,1061624,"$65,845.57 "
MoJ HQ,10,21-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Accounting, Invoicing and related services",($0.02),,LIBERATA UK LTD,NP10 8BA,,81579,1061890,"$1,405,588.35 "
MoJ HQ,10,21-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Accounting, Invoicing and related services","$234,264.73 ",,LIBERATA UK LTD,NP10 8BA,,81579,1061890,"$1,405,588.35 "
MoJ HQ,10,3-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Storage, distribution and goods disposal services","$13,405.21 ",,TNT UK LTD,BL0 9AR,,9499454,1060740,"$80,431.27 "
MoJ HQ,10,17-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Training, Tuition and Education","$4,870.30 ",,CALDER CONFERENCES LTD,LS16 6RF,,MOJ/JSB101011-B,1061524,"$32,558.25 "
MoJ HQ,10,21-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Training, Tuition and Education","$6,874.62 ",,CALDER CONFERENCES LTD,LS16 6RF,,MOJ/JSB111111,1061802,"$43,895.00 "
MoJ HQ,10,3-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Training, Tuition and Education","$5,419.89 ",,CALDER CONFERENCES LTD,LS16 6RF,,MOJ/JSB271011-A,1060550,"$34,022.61 "
MoJ HQ,10,24-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Conference and Exhibition Services,"$4,994.10 ",,CALDER CONFERENCES LTD,LS16 6RF,,MOJHMCTS161111-10-A,1062047,"$30,064.60 "
MoJ HQ,10,3-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Conference and Exhibition Services,"$5,656.31 ",,CALDER CONFERENCES LTD,LS16 6RF,,MOJHMCTS271011-10,1060550,"$36,775.21 "
MoJ HQ,10,28-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Training, Tuition and Education","$5,511.50 ",,CALDER CONFERENCES LTD,LS16 6RF,,MOJHQ161111-10,1062302,"$40,200.00 "
MoJ HQ,10,24-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings",($0.01),,M J FERGUSON LTD,CIS-CM12 0BT,,SIN002064,1062159,"$310,103.74 "
MoJ HQ,10,24-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$51,683.96 ",,M J FERGUSON LTD,CIS-CM12 0BT,,SIN002064,1062159,"$310,103.74 "
MoJ HQ,10,3-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$17,449.80 ",,CABLE & WIRELESS WORLDWIDE,MK3 5JP,,UK10/102011/4096,1060549,"$104,698.80 "
MoJ HQ,10,7-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$34,762.65 ",,CABLE & WIRELESS WORLDWIDE,MK3 5JP,,UK10/102011/4099,1060792,"$208,575.89 "
MoJ HQ,10,24-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$68,587.20 ",,CABLE & WIRELESS WORLDWIDE,MK3 5JP,,UK10/102011/6740,1062046,"$411,523.20 "
MoJ HQ,10,24-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"($68,587.20)",,CABLE & WIRELESS WORLDWIDE,MK3 5JP,,UK10/102011/6740,1062046,"$411,523.20 "
MoJ HQ,10,24-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$68,587.20 ",,CABLE & WIRELESS WORLDWIDE,MK3 5JP,,UK10/102011/6740,1062046,"$411,523.20 "
MoJ HQ,10,24-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,,"$151,657.66 ",,HOME OFFICE,NP20 9BB,,WW00061021,1176,"$151,657.66 "
MoJ HQ,10,3-Nov-11,PK200,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223537-IT Servs maj contr Libra Apps & Int,Admin,E073,ITEM,"HQ Demand CCNF377 WP2 - Digital CJS Detailed Analysis - MoJ - Draft report 05 July-PK200					","$38,202.00 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054634,1060600,"$45,842.40 "
MoJ HQ,10,3-Nov-11,PK200,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223537-IT Servs maj contr Libra Apps & Int,Admin,E073,ITEM,"HQ Demand CCNF377 WP4 - Digital CJS Detailed Analysis - Police, Courts, CPS, Defence  - Final report 07 August 11-PK200					","$38,202.00 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054635,1060600,"$91,684.80 "
MoJ HQ,10,3-Nov-11,PK200,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223537-IT Servs maj contr Libra Apps & Int,Admin,E073,ITEM,"HQ Demand CCNF377 WP4 - Digital CJS Detailed Analysis - Police, Courts, CPS, Defence - Draft report 05 July 11-PK200					","$38,202.00 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054635,1060600,"$91,684.80 "
MoJ HQ,10,3-Nov-11,PK200,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223537-IT Servs maj contr Libra Apps & Int,Admin,E072,ITEM,"CCNF377 HQ Demand CCNF377 WP5 - Innovation and Initial Analysis OPG  - Final Report 30 August 2011					 	 	 	","$41,573.00 ",,FUJITSU SERVICES LTD,WA3 9BD,,8054636,1060600,"$49,887.60 "
MoJ HQ,10,21-Nov-11,PL111,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Admin,0,ITEM,"CCN AS 1442 02 v02	-Dtex System Skan Applications-PL111- One Off Charge			  	 	","$30,000.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584094237,1061778,"$36,000.00 "
MoJ HQ,10,14-Nov-11,PL111,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223537-IT Servs maj contr Libra Apps & Int,Admin,0,ITEM,PL111 - This relates to an IA managed Service (Catalogue),"$33,980.00 ",,DETICA LTD,GU2 7YP,,1042267-88,1061319,"$327,907.26 "
MoJ HQ,10,14-Nov-11,PL111,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223537-IT Servs maj contr Libra Apps & Int,Admin,0,ITEM,PL111-This relates to an IA managed Service (Core Services),"$49,180.00 ",,DETICA LTD,GU2 7YP,,1042267-88,1061319,"$327,907.26 "
MoJ HQ,10,14-Nov-11,PL111,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223537-IT Servs maj contr Libra Apps & Int,Admin,0,ITEM,PL111- This relates to an IA managed Service (Work Packages),"$190,096.05 ",,DETICA LTD,GU2 7YP,,1042267-88,1061319,"$327,907.26 "
MoJ HQ,10,10-Nov-11,PL115,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223560-IT Application Costs,Admin,0,ITEM,LR 2906-01 - ICT Strategy work,"$44,220.00 ",,LOGICA UK LTD,CF31 9AP,,359826,1061140,"$53,064.00 "
MoJ HQ,10,28-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,CCN 2124-05 - X-Kryptor Key-Material refresh CIR charges One Off-PM994,"$21,128.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093930,1062291,"$25,353.60 "
MoJ HQ,10,28-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,CCN1486-03 - Renewal of the onsite RCJ presence (Ongoing Charges FY 11-12),"$26,160.20 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584094764,1062291,"$31,392.24 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Variable Laptop Encryption Charge
","$27,180.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093215,1060529,"$32,616.00 "
MoJ HQ,10,28-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"CCN1485-01 - Blackberry Charges Ongoing
","$34,771.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584095067,1062291,"$41,725.20 "
MoJ HQ,10,28-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,CCN1478-05 - Technical Services Group Ongoing,"$36,666.67 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584094760,1062291,"$44,000.00 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,CCN0499 - Employment Tribunals Service Integration to DISC Ongoing,"$52,742.01 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093128,1060529,"$63,290.41 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,CCN0302 - NLE Support Costs (Combined) Ongoing,"$58,346.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093219,1060529,"$70,015.20 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Wan/Lan Services
","$78,533.32 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584092839,1060529,"$94,239.98 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Catalogue Services
","$87,175.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093208,1060529,"$104,610.00 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Config. Mgnt Services
","$88,944.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093209,1060529,"$106,732.80 "
MoJ HQ,10,28-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Variable Laptop Charge
","$107,604.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584095063,1062291,"$129,124.80 "
MoJ HQ,10,28-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"CCN1484-01 - Variable Laptop RAS Charge Ongoing
","$124,095.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584095066,1062291,"$148,914.00 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Variable Laptop Charge
","$157,500.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093214,1060529,"$189,000.00 "
MoJ HQ,10,28-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Variable Desktop Charge
","$165,176.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584095062,1062291,"$198,211.20 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Serv. Mgnt Services
","$332,241.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093210,1060529,"$398,689.20 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Client Environment Services
","$383,786.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093206,1060529,"$460,543.20 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Service Desk Services
","$385,683.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093207,1060529,"$462,819.60 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Variable Desktop Charge
","$654,642.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093213,1060529,"$785,570.40 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Data Centre Services
","$932,275.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093212,1060529,"$1,118,730.00 "
MoJ HQ,10,3-Nov-11,PM994,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223561-IT Infrastructure Costs,Programme,0,ITEM,"Wan/Lan Services
","$1,491,296.00 ",,ATOS IT SERVICES UK LTD,WV10 6UH,,5584093211,1060529,"$1,789,555.20 "
MoJ HQ,10,3-Nov-11,PM995,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223560-IT Application Costs,Programme,0,ITEM,"MCOL
","$23,815.00 ",,LOGICA UK LTD,CF31 9AP,,359372,1060657,"$28,578.00 "
MoJ HQ,10,3-Nov-11,PM995,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223560-IT Application Costs,Programme,0,ITEM,"Bulk Printing
","$24,599.10 ",,LOGICA UK LTD,CF31 9AP,,359520,1060657,"$29,518.92 "
MoJ HQ,10,3-Nov-11,PM995,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223560-IT Application Costs,Programme,0,ITEM,"EDS Hosted Sunset Apps full term ARAMIS MIS FA15
","$29,559.00 ",,LOGICA UK LTD,CIS-CF31 9AP,,359381,1060658,"$35,470.80 "
MoJ HQ,10,3-Nov-11,PM995,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223560-IT Application Costs,Programme,0,ITEM,"ARIA
","$31,055.51 ",,LOGICA UK LTD,CF31 9AP,,359390,1060657,"$37,266.61 "
MoJ HQ,10,3-Nov-11,PM995,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223560-IT Application Costs,Programme,0,ITEM,"Ediary (LOCCS)
","$34,806.00 ",,LOGICA UK LTD,CF31 9AP,,359392,1060657,"$41,767.20 "
MoJ HQ,10,3-Nov-11,PM995,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223560-IT Application Costs,Programme,0,ITEM,"XHIBIT
","$35,644.25 ",,LOGICA UK LTD,CF31 9AP,,359396,1060657,"$42,773.10 "
MoJ HQ,10,3-Nov-11,PM995,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223560-IT Application Costs,Programme,0,ITEM,"CCN0121 - Judicial Portal Project - ongoing
","$44,648.44 ",,LOGICA UK LTD,CF31 9AP,,359311,1060657,"$53,578.13 "
MoJ HQ,10,3-Nov-11,PM995,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223560-IT Application Costs,Programme,E002,ITEM,CCN 2185-01 - MCOBS transition to BAU - Ongoing Charges FY 11-12,"$44,943.00 ",,LOGICA UK LTD,CF31 9AP,,359518,1060657,"$53,931.60 "
MoJ HQ,10,3-Nov-11,PM995,ZZ900-MoJ HQ,PZ501-MoJ ICT Feeder,265000-IT & Telecommunications,223560-IT Application Costs,Programme,0,ITEM,"Internet / Intranet Applications / Web sites
","$51,017.00 ",,LOGICA UK LTD,CF31 9AP,,359371,1060657,"$61,220.40 "
