Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description
DEFRA,Core Defra,04/10/2012,,,North York Moors National Park,,"£1,211,172.00",Grant In Aid payment to North York Moors National Park Authority 2012-13 Quarter 3
DEFRA,Core Defra,16/10/2012,,,Institute of Zoology,,"£26,081.00",Darwin Initiative Grant - A sustainable future for Chinese Giant Salamanders 
DEFRA,Core Defra,16/10/2012,,,Institute of Zoology,,"£31,333.00",Darwin Initiative Grant - Plan for large carnivore management in Tanzania 
DEFRA,Core Defra,16/10/2012,,,Fauna & Flora International,,"£29,285.75",Darwin Initiative Grant - Building capacity of the next generation of Liberian conservation professionals 
DEFRA,Core Defra,16/10/2012,,,Birdlife International,,"£26,134.25",Darwin Initiative Grant - Building a future for Haiti's unique vertebrates
DEFRA,Core Defra,16/10/2012,,,R S P B,,"£43,851.00",Darwin Initiative Grant - Saving the critically endangered spoon-billed sandpiper from global extinction 
DEFRA,Core Defra,16/10/2012,,,R S P B,,"£30,699.50",Darwin Initiative Grant - Conserving the critically endangered Bengal Florican - a Terai flagship species 
DEFRA,Core Defra,22/10/2012,,,The Chilterns Conservation Board,,"£118,798.00",The Chilterns Conservation Board grant allocation
DEFRA,Core Defra,22/10/2012,,,Cotswolds Conservation Board,,"£122,461.25",Cotswolds Conservation Board grant allocation 
DEFRA,Core Defra,24/10/2012,,,St Helena National Trust,,"£26,219.25",Darwin Project -  St Helena National Trust: increasing local capacity to conserve St Helena's threatened native biodiversity 
DEFRA,Core Defra,26/10/2012,,,Waste & Resources Action Programme,,"£3,272,215.00",Waste and Resources Action Programme grant
DEFRA,Core Defra,26/10/2012,,,Met Office,,"£575,000.00",Grant Payment - Providing an Integrated Flood Forecasting and Alerts Service covering England to support and enhance existing national area delivery.
DEFRA,Core Defra,02/10/2012,,,Canal & River Trust,,"£9,750,000.00",Grant payment to Canal and River Trust
DEFRA,Core Defra,30/10/2012,,,U N E P - W C M C,,"£40,800.00",Financial Contribution to the World Conservation Monitoring Centre for the development of the Carbon and Biodiversity Calculator
DEFRA,Core Defra,04/10/2012,,,Fauna & Flora International,,"£100,000.00",Grant Payment to The Flagship Species Fund 
DEFRA,Core Defra,16/10/2012,,,E D F Energy,,"£65,514.72",September 2012 Electricity Bill
DEFRA,Core Defra,16/10/2012,,,E D F Energy,,"£130,035.32",September 2012 Electricity Bill
DEFRA,Core Defra,18/10/2012,,,E D F Energy,,"£33,170.41",September 2012 Electricity Bill 
DEFRA,Core Defra,12/10/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£117,130.89",Facilities Management charges
DEFRA,Core Defra,12/10/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£2,051,217.55",Facilities Management Core Service Costs for the period 1/4/12 to 31/3/13.
DEFRA,Core Defra,16/10/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£41,716.81","Additional security to cover main entrances / exits at Whitehall Place, Westminster during protests."
DEFRA,Core Defra,02/10/2012,,,National Physical Laboratory,,"£25,242.49",July 2012 - heavy metal monitoring 
DEFRA,Core Defra,02/10/2012,,,National Physical Laboratory,,"£28,107.30",August 2012 - heavy metal monitoring
DEFRA,Core Defra,02/10/2012,,,A E A Technology plc,,"£77,848.00",Monitoring network - September 2012
DEFRA,Core Defra,02/10/2012,,,A E A Technology - SPM Lead Contract,,"£122,618.55",Research on Energy Using Products - August 2012
DEFRA,Core Defra,08/10/2012,,,A E A Technology plc,,"£107,974.66",UK Hydrocarbons Monitoring July to September 2012
DEFRA,Core Defra,12/10/2012,,,Keep Britain Tidy,,"£500,000.00",2nd Installment of grant payment to Keep Britain Tidy 12/13
DEFRA,Core Defra,12/10/2012,,,L G C Limited,,"£159,937.62",TSE (Transmissible Spongiform Ecephalopathy) Testing 17/09/12 to 28/9/12
DEFRA,Core Defra,16/10/2012,,,Food & Environment Research Agency,,"£1,236,878.00",FERA Plant Health Evidence July to August 2012
DEFRA,Core Defra,18/10/2012,,,University Of Warwick,,"£115,705.00",Warwick Guarantee Projects Costs 2011-12
DEFRA,Core Defra,18/10/2012,,,Hepworth Acoustics Ltd,,"£59,573.57",Calculation of Noise Levels from Road and Rail Sources.
DEFRA,Core Defra,18/10/2012,,,Identigen Ltd,,"£39,004.72",BSE Testing for September 2012
DEFRA,Core Defra,12/10/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£95,678.47",Facilities Management billing for works on the Defra estate 2012
DEFRA,Core Defra,08/10/2012,,,Corona Energy,,"£104,722.14",August 2012 - Gas Bill
DEFRA,Core Defra,10/10/2012,,,Corona Energy,,"£48,858.84",August to September 2012 Gas Bill
DEFRA,Core Defra,10/10/2012,,,Corona Energy,,"£49,751.74",August to September 2012 Gas Bill
DEFRA,Core Defra,22/10/2012,,,Corona Energy,,"£107,487.46",September to October 2012 Gas Bill
DEFRA,Core Defra,24/10/2012,,,Corona Energy,,"£42,415.99",September to October 2012 Gas Bill
DEFRA,Core Defra,12/10/2012,,,Barclaycard Business Issuing,,"£92,969.69",Government Procurement Card Bill October 2012
DEFRA,Core Defra,02/10/2012,,,Royal Botanic Gardens,,"£2,500,000.00","October 2012 Grant in Aid payment to to Royal Botanic Gardens, Kew"
DEFRA,Core Defra,30/10/2012,,,IBM United Kingdom Ltd,,"£6,435,654.42",October 2012 IT Base Services 
DEFRA,Core Defra,22/10/2012,,,Pinsent Masons,,"£25,299.07",Legal work
DEFRA,Core Defra,16/10/2012,,,The Copyright Licensing Agency Ltd,,"£25,932.44",Copyright Licence for Defra and selected agencies 01/09/2012-31/12/2012.
DEFRA,Core Defra,10/10/2012,,,Xerox Finance,,"£28,546.19",Office equipment rental
DEFRA,Core Defra,04/10/2012,,,Ordnance Survey,,"£26,085.79",UK Location Programme central services
DEFRA,Core Defra,30/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£224,330.22",AHVLA payments relating to disease investigation.
DEFRA,Core Defra,30/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£2,534,347.04",AHVLA depreciation charges for 12/13
DEFRA,Core Defra,30/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£473,154.12",AHVLA payments relating to disease investigation September 2012
DEFRA,Core Defra,30/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£196,262.36",AHVLA payments relating to disease investigation September 2012
DEFRA,Core Defra,30/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£4,122,679.05",AHVLA payments for TB Testing September 2012
DEFRA,Core Defra,22/10/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£133,191.41",Facilities Management billing for works on the Defra estate - September 2012
DEFRA,Core Defra,22/10/2012,,,Foden Grealy Limited,,"£54,562.50",Change Management Service Brief
DEFRA,Core Defra,30/10/2012,,,Cabinet Office,,"£127,568.40",Pension Administration charge April 2012 to 30 September 2012
DEFRA,Core Defra,02/10/2012,,,Rural Payments Agency,,"£43,035.48",Payment to RPA for the cost related to development of CETAS (Cattle Ear Tag Allocation System)
DEFRA,Core Defra,16/10/2012,,,Food & Environment Research Agency,,"£847,388.00",Fera Plant Health Non-Evidence Memorandum of Understanding - Projects July to August 2012
DEFRA,Core Defra,22/10/2012,,,Food & Environment Research Agency,,"£1,941,250.02",FERA 12/13 Structural Funding Pay Progression and Hard Charging July - September 2012
DEFRA,Core Defra,04/10/2012,,,D T Z,,"£218,992.10",DTZ property-related costs - rent and service charges and insurance
DEFRA,Core Defra,11/10/2012,,,D T Z,,"£36,347.50",DTZ property-related costs - rent and service charges and insurance
DEFRA,Core Defra,30/10/2012,,,R C P S,,"£35,577.46",Provision of Closed Horticulture Research International Staff Pension Scheme Pension Payment for August 2012
DEFRA,Core Defra,30/10/2012,,,R C P S,,"£145,936.10",Provision of Closed Horticulture Research International Staff Pension Scheme Pension Payment for April to July 2012.
DEFRA,Core Defra,30/10/2012,,,R C P S,,"£35,577.46",Provision of Closed Horticulture Research International Staff Pension Scheme Pension Payment for September 2012
DEFRA,Core Defra,08/10/2012,,,Iron Mountain (UK) Ltd,,"£27,340.24",Defra record management charges
DEFRA,Core Defra,12/10/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£576,352.07",Re-Active maintenance fund September 2012  
DEFRA,Core Defra,22/10/2012,,,Redfern Travel Ltd,,"£202,363.71",Redfern - Travel/Hotel Monthly Payment - September 2012
DEFRA,Core Defra,02/10/2012,,,Eurest,,"£28,560.00",Eurest Services maintenance and safety testing for 14 coffee machines across 9 sites for financial year 2012/2013
DEFRA,Core Defra,30/10/2012,,,Global Crossing,,"£87,961.95",Telephone call charges for Catchment Restoration Fund to Environment Agency
DEFRA,Core Defra,22/10/2012,,,Treasury Solicitors Department,,"£318,343.00",Legal representation and advice 
DEFRA,Core Defra,22/10/2012,,,Treasury Solicitors Department,,"£1,659,714.00",Legal representation and advice 
DEFRA,Core Defra,18/10/2012,,,C E F A S,,"£2,232,833.33",Payment under the High Level Agreement - research and development payment to CEFAS
DEFRA,Core Defra,22/10/2012,,,National Physical Laboratory,,"£33,471.70",Heavy metal monitoring
DEFRA,Core Defra,22/10/2012,,,Office For National Statistics,,"£83,540.58",Living Costs & Food Survey 2012/13 - Q3
DEFRA,Core Defra,24/10/2012,,,Bureau Veritas UK Ltd,,"£146,326.00",Automatic Urban & Rural Network
DEFRA,Core Defra,24/10/2012,,,A E A Technology - SPM Lead Contract,,"£101,199.70",Sustainable Consumption and Production - Lead Contract - Energy-Using Products
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£932,675.00",Payment to AHVLA for surveillance for notable diseases.
DEFRA,Core Defra,30/10/2012,,,National Physical Laboratory,,"£142,223.64",Polycyclic Aromatic Hydrocarbons (PAHs) Monitoring and Analysis Network
DEFRA,Core Defra,30/10/2012,,,National Physical Laboratory,,"£139,713.25",Polycyclic Aromatic Hydrocarbons (PAHs) Monitoring and Analysis Network
DEFRA,Core Defra,30/10/2012,,,Department Of Energy and Climate Change,,"£67,712.00",Grant-in-aid payment to DECC for Adaptation Sub-Committee
DEFRA,Core Defra,30/10/2012,,,Department Of Energy and Climate Change,,"£39,116.00",Grant-in-aid payment to DECC for Adaptation Sub-Committee
DEFRA,Core Defra,30/10/2012,,,Department Of Energy and Climate Change,,"£40,774.00",Grant-in-aid payment to DECC for Adaptation Sub-Committee
DEFRA,Core Defra,02/10/2012,,,Consumer Council for Water (CCW),,"£1,282,500.00",Consumer Council for Water Grant-in-Aid for October to December 2012
DEFRA,Core Defra,02/10/2012,,,Environment Agency,,"£55,000,000.00",Environmental Protection Grant-in-Aid.
DEFRA,Core Defra,02/10/2012,,,Natural England,,"£10,000,000.00",Natural England Grant-in-Aid.  October 2012 payment
DEFRA,Core Defra,02/10/2012,,,Environment Agency,,"£39,956,000.00",FY12/13-EA  Closed Pension Fund. Grant in Aid.
DEFRA,Core Defra,02/10/2012,,,Marine Management Organisation,,"£4,400,000.00",Grant-in-Aid payment to Marine Management Organisation
DEFRA,Core Defra,04/10/2012,,,Commission For Rural Communities,,"£31,230.00",Grant-in-Aid for the Commission for Rural Communities. October 2012 payment
DEFRA,Core Defra,08/10/2012,,,The National Forest Co,,"£378,416.00",National Forest Company Grant-in-Aid payment for Quarter 3 2012
DEFRA,Core Defra,12/10/2012,,,Northern Ireland Environment Agency,,"£66,000.00",Waste Shipments to Northern Ireland Environment Agency
DEFRA,Core Defra,16/10/2012,,,Joint Nature Conservation Committee,,"£724,000.00",Joint Nature Conservation Committee Grant-in-Aid payment for October 2012
DEFRA,Core Defra,26/10/2012,,,Gangmasters Licensing Authority,,"£215,041.00","Gangmasters Licensing Authority, Enforcement funding (October 2012)"
DEFRA,Core Defra,26/10/2012,,,Gangmasters Licensing Authority,,"£117,868.00",Gangmasters Licensing Authority Compliance Grant-in-Aid (October 2012)
DEFRA,Core Defra,02/10/2012,,,A E A Technology plc,,"£26,081.00",Baseline measurements: UK Stratospheric Ozone and Spectral Ultraviolet August 2012
DEFRA,Core Defra,02/10/2012,,,Blue Marble Research Ltd,,"£33,948.00",Market research into the value and impact of Combined Sewer Overflow warnings to beach users
DEFRA,Core Defra,02/10/2012,,,A E A Technology plc,,"£59,962.00",UK Ambient Air Quality Assessments
DEFRA,Core Defra,02/10/2012,,,A E A Technology plc,,"£27,572.57",UK National Atmospheric Emissions Inventory
DEFRA,Core Defra,02/10/2012,,,ExeGesIS SDM Ltd,,"£91,991.00",Definition and mapping of Open Mosaic Habitats on Previously Developed Land: Phase 2
DEFRA,Core Defra,04/10/2012,,,A E A Technology plc,,"£26,196.00",Baseline measurements: UK Stratospheric Ozone and Spectral UV September 2012
DEFRA,Core Defra,04/10/2012,,,A E A Technology plc,,"£50,995.00",UK National Atmospheric Emissions Inventory - September 2012
DEFRA,Core Defra,04/10/2012,,,A E A Technology plc,,"£30,954.75",Eutrophying & Acidfying Atmospheric Pollutants
DEFRA,Core Defra,04/10/2012,,,UNEP-WCMC,,"£127,249.20",UK National Ecosystem Assessment.  August 2012 payment
DEFRA,Core Defra,04/10/2012,,,A E A Technology plc,,"£50,000.00","Developing a framework for design, monitoring and evaluation of pilot Nature Improvement Areas: Phase 1 Scoping Study"
DEFRA,Core Defra,12/10/2012,,,Ministry Of Justice,,"£25,000.00",Memorandum of Understanding with Law Commission for Conservation Covenants project.  Quarter 2 2012 payment
DEFRA,Core Defra,12/10/2012,,,European Food and Farming Partnership LLP,,"£51,800.00",Cereal supply chain analysis
DEFRA,Core Defra,12/10/2012,,,G H K Consulting Ltd,,"£28,425.00",Estimating the Costs of meeting the Aichi Biodiversity Targets
DEFRA,Core Defra,12/10/2012,,,N I A B,,"£27,236.47",Buglossoides arvensis - Research projects for a new crop.  Charges for April - Jun 2012
DEFRA,Core Defra,12/10/2012,,,Bioscience Network Ltd,,"£44,865.00",Developing options to deliver a substantial environmental and economic sustainability impact through breeding for efficiency of feed use in UK beef cattle
DEFRA,Core Defra,12/10/2012,,,The Social Marketing Practice,,"£36,500.00",Working with intermediaries as facilitators of change to the way people live or consume
DEFRA,Core Defra,16/10/2012,,,Medical Research Council,,"£70,000.00","Defra contribution to National Centre for the Replacement, Refinement and Reduction of Animals in Research 'CRACK IT' challenge (chemical safety risk assessment).‘Crack It’ is Defra's contribution to improved in vitro to in vivo extrapolation in chemical safety risk assessment of human system toxicity."
DEFRA,Core Defra,16/10/2012,,,The Coal Authority,,"£435,153.88",To address polluted water emanating from the Wheal Jane abandoned mine.
DEFRA,Core Defra,16/10/2012,,,A E A Technology plc,,"£50,995.00",Community Multi-Scale Air Quality: Development for National Modelling.  August 2012 payment
DEFRA,Core Defra,16/10/2012,,,A E A Technology plc,,"£59,962.00",FY 11/12 UK Ambient Air Quality Assessments. September 2012 payment. 
DEFRA,Core Defra,16/10/2012,,,Risk & Policy Analysts Ltd,,"£35,675.50",Internal Drainage Board Beneficiaries and Performance Indicators.
DEFRA,Core Defra,16/10/2012,,,Technology Strategy Board,,"£35,176.69",Knowledge Transfer Partnership Programme.  Quarter 2 2012 invoice
DEFRA,Core Defra,18/10/2012,,,C E F A S,,"£28,847.30",Provision of Research and Development services to Chemicals and Emerging Technologies
DEFRA,Core Defra,18/10/2012,,,Risk Solutions,,"£40,658.66",Evidence on Impacts of Abstraction Reform Options On the Environment and Abstractors. October payment.
DEFRA,Core Defra,18/10/2012,,,National Physical Laboratory,,"£79,209.24",FY 12/13 Black Carbon Research Network. Quarter 2 2012 payment.
DEFRA,Core Defra,18/10/2012,,,Frontier Economics Ltd,,"£38,728.00",Economics of Climate Resilience - Flood defence 2012/13
DEFRA,Core Defra,18/10/2012,,,Frontier Economics Ltd,,"£38,348.50",Economics of Climate Resilience - Mental Health Effects of Flooding 2012/13
DEFRA,Core Defra,22/10/2012,,,Natural Environ Research Council,,"£31,579.00",Environmental Nanosciences Initiative
DEFRA,Core Defra,22/10/2012,,,University Of Birmingham,,"£27,228.75",Use of Chemical Composition & Molecular Makers to infer the Sources of Airborne Particulates
DEFRA,Core Defra,22/10/2012,,,Sac Commercial Ltd,,"£25,795.83",Greenhouse gas platform - Nitrous Oxide Emissions Factors.  October 2012 payment.
DEFRA,Core Defra,22/10/2012,,,A D A S UK Ltd,,"£38,241.16",Greenhouse gas platform - Nitrous Oxide Emissions Factors.  October 2012 payment.
DEFRA,Core Defra,22/10/2012,,,A D A S UK Ltd,,"£28,265.83",Potential for nitrification inhibitors and fertiliser nitrogen application timing strategies to reduce direct and indirect nitrous oxide emissions from UK agriculture
DEFRA,Core Defra,25/10/2012,,,Centre For Ecology & Hydrology,,"£29,005.00",Operation of the UK Eutrophying & Acidifying Atmospheric Pollutants (UKEAP)
DEFRA,Core Defra,25/10/2012,,,Food & Environment Research Agency,,"£94,453.45",Supplementary research to support the better detection and identification of Asian longhorn beetle in the field.
DEFRA,Core Defra,25/10/2012,,,Food & Environment Research Agency,,"£48,264.00",Evidence of delivering Commodity Pest Risk Analyses in support of Plant Health within a new EU Plant Health Regime
DEFRA,Core Defra,25/10/2012,,,Food & Environment Research Agency,,"£36,050.55",12/13 evidence requirements to support the design of new Agri-Environment schemes.
DEFRA,Core Defra,25/10/2012,,,Centre For Ecology & Hydrology,,"£117,853.50",Quantifying the effects of Entry Level Stewardship (ELS) and Higher Level Stewardship (HLS) on biodiversity and ecosystem services at the farm scale
DEFRA,Core Defra,26/10/2012,,,University Of Newcastle Upon Tyne,,"£37,820.00",Methodology for Assessment of priorities for international species conservation (MAPISCo)
DEFRA,Core Defra,26/10/2012,,,A D A S UK Ltd,,"£68,390.48",Developing a field toolkit for ecological targeting of agricultural diffuse pollution mitigation measures
DEFRA,Core Defra,26/10/2012,,,Elm Farm Research Centre,,"£30,390.43",Development of genetic characterisation and application for adaptive winter wheat populations
DEFRA,Core Defra,29/10/2012,,,University Of Warwick,,"£104,469.20",Ante- and post-mortem inspection indicators of ruminant welfare.  October payment.
DEFRA,Core Defra,29/10/2012,,,University Of Bristol,,"£35,463.41",Evaluation of Meat Chicken Regulations. October payment
DEFRA,Core Defra,29/10/2012,,,The Pirbright Institute,,"£33,901.15",Forensic tracing of foot and mouth disease virus outbreaks using full-genome sequencing
DEFRA,Core Defra,29/10/2012,,,University Of Edinburgh,,"£27,119.75",Carrier state: do sheep of resistant PrP genotypes become sub-clinically infected when exposed to scrapie?
DEFRA,Core Defra,29/10/2012,,,The Pirbright Institute,,"£31,616.00",Understanding and predicting the spread of vector- and aerosol-borne livestock pathogens in the UK. October payment
DEFRA,Core Defra,29/10/2012,,,The Pirbright Institute,,"£27,662.33",Development of methods to enhance implementation of foot and mouth disease virus control measures - October payment
DEFRA,Core Defra,29/10/2012,,,The Pirbright Institute,,"£27,600.58",African swine fever virus: improvement of diagnostic tests and vaccine development
DEFRA,Core Defra,29/10/2012,,,The Pirbright Institute,,"£57,810.83",Development of novel foot and mouth disease vaccines
DEFRA,Core Defra,29/10/2012,,,University Of Warwick,,"£87,172.20",Optimisation of sampling strategies for improving sensitivity of Mycobacterium bovis detection. October 12 payment
DEFRA,Core Defra,29/10/2012,,,Zoological Society Of London.,,"£62,778.00",A study to examine the interactions between cattle and badgers - Oct 2012 payment
DEFRA,Core Defra,29/10/2012,,,Imperial College London,,"£115,756.00",Transmission modelling and cost-effectiveness analysis of cattle vaccination at a herd level - Qtr 1 & 2 (Jun 12 & Sep 12)
DEFRA,Core Defra,29/10/2012,,,North Wyke Research.,,"£36,437.74",Greenhouse gas platform - Nitrous Oxide Emissions Factors.  October 2012 payment.
DEFRA,Core Defra,29/10/2012,,,University Of Reading,,"£32,753.33",Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems -  Oct 12 payment
DEFRA,Core Defra,30/10/2012,,,Marine Management Organisation,,"£97,345.90",Common Fisheries Policy Reform (Implementation) Catch-quota trials using CCTV and remote electronic monitoring
DEFRA,Core Defra,30/10/2012,,,Department Of Energy and Climate Change,,"£1,125,000.00",Sustaining Met Office Hadley Centre climate programme
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£110,674.70",Host immune responses to classical swine fever Virus infection and investigation of improved intervention tools.
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£51,067.16",Studies of natural and experimental Transmissible spongiform encephalopathies. October 12
DEFRA,Core Defra,25/10/2012,,,Food & Environment Research Agency,,"£37,093.33",Badger Survey of England and Wales. October 12 payment.
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£31,053.50",Pathology and Pathogenesis of prion diseases - October 12 payment
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£82,161.95",Improving the immunodiagnosis of bovine and porcine brucellosis. October payment. 
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£28,280.33",Assessment of the risk of selection of Extended Spectrum Beta Lactamase resistance in calves
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£61,065.75","Antigen mining, DIVA (differentiation of infected and vaccinated animals) assays and other diagnostic approaches.  October payment."
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£79,820.90",Emerging and Major Infectious Diseases of Livestock (EMIDA) Motivators and barriers influencing farmer decisions to participate in collective animal health programmes
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£134,403.08",Continued vaccine development: Improving BCG and developing non-sensitising vaccines for cattle
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£49,578.50",Maintenance of a transmissible spongiform encephalopathy-free sheep flock after importation from New Zealand.  October 2012
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£498,638.60",Development of an oral BCG vaccine for badgers - research component
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£34,651.75",Evaluation of the Cepheid Xpert MTB/RIF (Mycobacterium tuberculosis/rifampicin) assay for the diagnosis of TB in badgers - AHVLA - Apr 12 to Oct 12
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£228,541.85",Research and development towards novel field-based approaches to the diagnosis of bovine tuberculosis in badgers
DEFRA,Core Defra,25/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£581,097.45",Development of an oral BCG vaccine for badgers - regulatory component
DEFRA,Core Defra,02/10/2012,,,Food Standards Agency,,"£25,714.49",Secondment costs for two members of staff from Food Standards Agency to Defra.  June to August 2012
DEFRA,Core Defra,02/10/2012,,,Food Standards Agency,,"£40,742.76",Cattle Testing for Bovine spongiform encephalopathy (BSE)
DEFRA,Core Defra,02/10/2012,,,Dept For Communities & Local Gov,,"£250,000.00",London Support Grant Services - October 2012
DEFRA,Core Defra,22/10/2012,,,The International Monitoring Control and Surveillance Network,,"£25,000.00",Support funding of the International Monitoring Control and Surveillance Network
DEFRA,Core Defra,22/10/2012,,,Food & Environment Research Agency,,"£711,000.00",Funding to Defra Agencies.  FERA Quarter 2 12/13 Corporate Services Charges
DEFRA,Core Defra,30/10/2012,,,Rural Payments Agency,,"£110,943.36",RPA Sheep and Goats Inspections.  Quarter 2 2012/13 payment
DEFRA,Core Defra,30/10/2012,,,Food Standards Agency,,"£52,313.66",Cattle Testing for Bovine spongiform encephalopathy (BSE)
DEFRA,Core Defra,30/10/2012,,,Food Standards Agency,,"£38,722.64",FSA payment under terms of the Memorandum of Understanding. 
DEFRA,Core Defra,02/10/2012,,,Natural England,,"£217,655.80",Reimbursement of legal charges incurrred in preparation of Project Milton as a candidate for Special Area of Conservation under the Habitats Directive 
DEFRA,Core Defra,02/10/2012,,,Local Partnerships LLP,,"£225,559.20",Local Partnerships Contract for Private Finance Initiative (PFI) projects.  July 2012 payment
DEFRA,Core Defra,02/10/2012,,,Local Partnerships LLP,,"£239,853.36",Local Partnerships Contract for Private Finance Initiative (PFI) projects.  August 2012 payment
DEFRA,Core Defra,02/10/2012,,,A E A Technology plc,,"£43,321.04",Farming Advice Service Contract. August 2012 payment.
DEFRA,Core Defra,08/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£84,648.07",Wildlife Licensing 2012-13 
DEFRA,Core Defra,08/10/2012,,,Carbon Disclosure Project,,"£29,000.00",Grant Payment to the 'Carbon Disclosure Project Water Supply Chain' project. 
DEFRA,Core Defra,08/10/2012,,,Food & Environment Research Agency,,"£45,189.00",FERA - Campaign for the Farmed Environment - Verification Research
DEFRA,Core Defra,12/10/2012,,,Cabi Bioscience (Egham),,"£110,500.00","Biocontrol of floating pennywort, crassula and Himalayan balsam "
DEFRA,Core Defra,12/10/2012,,,A H D B,,"£97,972.00",Provision of the data entry bureau service for pig electronic reporting by Meat and Livestock Commercial Services Ltd.  Transitional helpline services.
DEFRA,Core Defra,12/10/2012,,,A E A Technology plc,,"£27,510.00",Review of International Water Abstraction Regulation.
DEFRA,Core Defra,12/10/2012,,,Local Partnerships LLP,,"£234,774.60",Local Partnerships Contract for PFI projects. September 2012 payment
DEFRA,Core Defra,16/10/2012,,,Natural England,,"£58,217.06",Reimbursement of legal charges in preparation of Project Milton. Legal fees to Natural England in connection with Bolton Fell
DEFRA,Core Defra,16/10/2012,,,Farm Crisis Network,,"£29,932.00",Grant Funding Agreement: Farm Crisis Network (FCN) - Bovine TB support
DEFRA,Core Defra,22/10/2012,,,Food & Environment Research Agency,,"£128,655.00",Emergency Response and Recovery Programme - service provided by UK Government Decontamination Service.  
DEFRA,Core Defra,22/10/2012,,,Food & Environment Research Agency,,"£80,588.00",Emergency Response and Recovery Programme - service provided by UK Government Decontamination Service.  
DEFRA,Core Defra,22/10/2012,,,Rural Payments Agency,,"£39,694.34",School Milk Top-Up Scheme.  Payment for Q2 2012/13
DEFRA,Core Defra,26/10/2012,,,A E A Technology plc,,"£55,630.18",Farm Advice for Cross-Compliance Team.  September 2012 payment.  
DEFRA,Core Defra,30/10/2012,,,Local Partnerships LLP,,"£233,221.54",Local Partnerships Contract for PFI projects.  October 2012 payment
DEFRA,Core Defra,16/10/2012,,,Rural Payments Agency,,"£25,576.49",British Cattle Movement Service - Helpline cost  for Whole Farm Approach work.  Quarter 1 2012 payment. 
DEFRA,Core Defra,10/10/2012,,,Soil Association Certification Ltd,,"£31,035.50",Organic Farming.  Payment to organic Control Bodies.  Quarter 2 2012 payment via Grant-in-Aid.
DEFRA,Core Defra,02/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£183,418.65",Funding for Reportable Diseases and Zoonoses.  Field Surveillance.
DEFRA,Core Defra,22/10/2012,,,D L O Holding/Prionics AG,,"£176,061.77",Tuberculin order
DEFRA,Core Defra,30/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£476,050.97",Funding for Border Control. September 2012
DEFRA,Core Defra,30/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£58,729.15",Transmissible Spongiform Ecephalopathy charges - September 2012
DEFRA,Core Defra,30/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£167,709.84",Funding for animal by-products for year 12/13
DEFRA,Core Defra,30/10/2012,,,Animal Health and Veterinary Laboratories Agency,,"£123,130.05",Funding for Reportable Diseases and Zoonoses.  September 2012 payment.
DEFRA,Core Defra,30/10/2012,,,B E T A Technology Ltd,,"£29,301.76",Provision of UK national contact points services
DEFRA,Core Defra,02/10/2012,,,Environment Agency,,"£30,000.00",To develop Climate Change Impact Report Cards for Water and Biodiversity. Quarter 1 2012.
DEFRA,Core Defra,08/10/2012,,,C E F A S,,"£75,000.00",Response of ecosystems and fisheries to management in a changing envirionment.  August 2012
DEFRA,Core Defra,08/10/2012,,,Natural Environ Research Council,,"£100,000.00",Defra Contribution to the UK Environmental observation Framework 
DEFRA,Core Defra,08/10/2012,,,Natural Environ Research Council,,"£200,000.00",Shelf Sea Biogeochemistry.
