Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Amount 
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Travel Group,6000039,"24,695.47"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,Top Management Group,Hogg Robinson Travel Group,6000039,"31,930.57"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,West and Southern Africa,Hogg Robinson Travel Group,6000039,"43,042.97"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Hogg Robinson Travel Group,6000039,"42,916.52"
DFID,DFID,21/01/2011,Technical & Advisory services,Western Asia and Stabilisation Division,Hogg Robinson Travel Group,6000039,643.56
DFID,DFID,06/01/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400136474,"24,084.57"
DFID,DFID,06/01/2011,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400136474,400.65
DFID,DFID,06/01/2011,FCO Post Account,Top Management Group,FOREIGN AND COMMONWEALTH OFFICE,400136474,"2,453.95"
DFID,DFID,06/01/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400136474,"5,007.31"
DFID,DFID,06/01/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400136474,337.08
DFID,DFID,06/01/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400136499,227.21
DFID,DFID,06/01/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400136499,718.76
DFID,DFID,06/01/2011,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400136499,219.4
DFID,DFID,06/01/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400136499,116.89
DFID,DFID,06/01/2011,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400136499,368.59
DFID,DFID,06/01/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400136499,130.15
DFID,DFID,06/01/2011,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400136499,73.13
DFID,DFID,06/01/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400136499,222.06
DFID,DFID,06/01/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400136499,42.16
DFID,DFID,06/01/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400136516,"22,245.14"
DFID,DFID,06/01/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400136516,41.93
DFID,DFID,06/01/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400136516,"67,307.19"
DFID,DFID,06/01/2011,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400136516,718.92
DFID,DFID,25/01/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400138276,"63,609.70"
DFID,DFID,25/01/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400138276,"2,894.24"
DFID,DFID,25/01/2011,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400138276,130.19
DFID,DFID,25/01/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400138276,"241,884.91"
DFID,DFID,25/01/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400138276,221.24
DFID,DFID,25/01/2011,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400138276,43.4
DFID,DFID,25/01/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400138276,20.5
DFID,DFID,25/01/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400138276,"1,084.09"
DFID,DFID,25/01/2011,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400138276,"1,259.90"
DFID,DFID,21/01/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400138688,"52,035.39"
DFID,DFID,21/01/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400138688,"1,167.10"
DFID,DFID,21/01/2011,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400138688,507.9
DFID,DFID,21/01/2011,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400138688,"3,793.07"
DFID,DFID,21/01/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400138688,477.8
DFID,DFID,21/01/2011,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400138688,"2,686.25"
DFID,DFID,21/01/2011,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400138688,417.05
DFID,DFID,21/01/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400138688,194.53
DFID,DFID,21/01/2011,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400138688,414.07
DFID,DFID,21/01/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400138688,"18,761.80"
DFID,DFID,21/01/2011,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400138688,"2,058.16"
DFID,DFID,21/01/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400138688,"1,070.73"
DFID,DFID,21/01/2011,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400138688,"2,148.03"
DFID,DFID,21/01/2011,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400138688,82.28
