Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,01/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ASSIST UK,VCS,M8 8QA,ERS-460010-58761,83000,,"IESD 2012-13, AIMS 1717973, Assist UK: Better Choices, Better Caring, Better Future",Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL CHILDRENS BUREAU LTD,VCS,EC1V 7QE,ERS-460150-58861,31055.5,,"IESD 2012-13, AIMS 1852725, Council for Disabled Children (NCB): Expert parent and carer programme",Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE NATIONAL SOCIETY FOR EPILEPSY,VCS,SL9 0RJ,ERS-460160-58881,32948.5,,2012-13 IESD The National Society For Epilepsy - project: promoting early interventions,Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,DEAFBLIND UK,VCS,PE7 8FD,ERS-460174-58921,40000,,"IESD award to Deafblind UK for its ""I Decide"" project - 1st half of 2012/13 allocation",Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ACTION FOR ADVOCACY,VCS,SE17 3QU,ERS-460164-58882,43500,,2010/001 Action For Advocacy - project: Advocacy and Financial Abuse,Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE NATIONAL DIGNITY COUNCIL,VCS,CV1 2FW,ERS-460170-58901,44310,,2011-12 Policy grant : The National Dignity Council - project - Dignity in Care Campaign,Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE NATIONAL CARE FORUM,VCS,CV1 2DY,ERS-460085-58841,124000,,2012-13 Strategic Partner - National Care Forum- project: to undertake the roles and functions identified through SPP,Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,RACE EQUALITY FOUNDATION,VCS,N7 9AH,ERS-460068-58821,130746,,2012-13 Strategic Partner - Race Equality Foundation - project: to undertake the roles and functions identified through SPP,Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE MEN S HEALTH FORUM,VCS,SE1 0EH,ERS-460074-58826,146204,,2012-13 Strategic Partner - Mens Health Forum - project: to undertake the roles and functions identified through SPP,Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE ROYAL BRITISH LEGION,VCS,SE1 1AA,ERS-460071-58823,198000,,2010/069 The Royal British Legion (RBL) - Strategic Partner programme- project -strategic partner programme PHASE 2,Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,MENTAL HEALTH PROVIDERS FORUM,VCS,SE1 9PD,ERS-460070-58822,198238,,2010/066 Mental Health Providers Forum -Strategic Partner Programme- Phase 2,Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL VOICES,VCS,EC1N 7RJ,ERS-460072-58824,200000,,2012-13 Strategic Partner - National Voices - project: to undertake the roles and functions identified through SPP,Programme,
Department of Health,Department of Health,02/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL HEART FORUM,VCS,WC1B 4AD,ERS-460073-58825,222000,,2012-13 Strategic Partner - National Heart Forum- project: to undertake the roles and functions identified through SPP,Programme,
Department of Health,Department of Health,03/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,AGE UK,VCS,LS2 7LY,ERS-460204-58941,56959.5,,2012-13 IESD AIMs ref: 1790925 Age Concern Support services (Yorkshire &Humber) - project: Making the Link,Programme,
Department of Health,Department of Health,04/05/2012,Outsourcing Contract,SOCIAL CARE,WEST MIDLANDS POLICE AUTHORITY,PUBLIC,B4 6NQ,130262,26429.57,,Funding for healthcare provided in police custody suites,Programme,
Department of Health,Department of Health,04/05/2012,Policy Payments,SOCIAL CARE,ISLINGTON PCT,PUBLIC,EC1V 7LQ,5300124,100551.08,,CJD CARE FUND - NHS ISLINGTON - INVOICE 5300124,Programme,
Department of Health,Department of Health,04/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,LIFELINE COMMUNITY PROJECTS,VCS,RM8 3QS,ERS-460308-59021,141709,,2012-13 Strategic partner - 2009/002 LifeLine - project: to undertake the roles and fucntions identified through the SPP,Programme,
Department of Health,Department of Health,04/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,AGE UK,VCS,SW16 4ER,ERS-460310-59023,184121,,2012-13 Strategic Partners - 2009/001 Age UK - PROJECT: to undertake the roles and functions identified through SPP,Programme,
Department of Health,Department of Health,04/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,CARERS UK,VCS,EC1A 4JS,ERS-460312-59025,200000,,2012-13 strategic partner - 2010/067 Carers UK - PROJECT: to undertake the roles and functions identified through the SPP,Programme,
Department of Health,Department of Health,04/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL CHILDRENS BUREAU LTD,VCS,EC1V 7QE,ERS-460311-59024,224000,,2012-13 strategic partner - 2009/005 National Children Bureau - project: to undertake the roles and functions identified through the SPP,Programme,
Department of Health,Department of Health,04/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,Involve Yorkshire and Humber,VCS,LS1 5RD,ERS-460313-59026,369000,,2012-13 Strategic partners - 2009/009 Involve Yorkshire and Humber - project: to undertake the roles and functions identified through the SPP,Programme,
Department of Health,Department of Health,08/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,IRISH TRAVELLER MOVEMENT IN BRITAIN,VCS,N7 6PA,ERS-460395-59081,39050,,2010/033 - Irish Traveller Movement in Britain - project: Gypsy traveller Roma Maternity Advocacy and Engagement,Programme,
Department of Health,Department of Health,08/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ST LUKES HOSPICE PLYMOUTH,VCS,PL9 9XA,ERS-460333-59041,52472,,"IESD 2012-13, AIMS 1761527, St Luke's Hospice Plymouth: Volunteering in partnership",Programme,
Department of Health,Department of Health,08/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,NACRO,VCS,B6 4US,ERS-460357-59061,179561,,2012-13 strategic Partner- 2010/070 NACRO - project: to undertake the roles and functions identified thriugh the SPP,Programme,
Department of Health,Department of Health,09/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ACTION FOR ADVOCACY,VCS,SE17 3QU,ERS-460546-59161,33250,,2010/002 - Action for Advocacy - project-  IMHA (Independent Mental health Advocacy) learning fron experience programme,Programme,
Department of Health,Department of Health,11/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,TOGETHER WORKING FOR WELLBEING,VCS,EC1V 9BE,ERS-460696-59202,48315.5,,"IESD award 2012/13 for Together: Working for Wellbeing project ""Your Way National Development""",Programme,
Department of Health,Department of Health,11/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,DARLINGTON ASSOCIATION ON DISABILITY,VCS,DL1 5PT,ERS-460693-59201,49865,,"IESD award 2012/13 for Darlington Association on Disability's ""Stronger Voices...strong support"" project",Programme,
Department of Health,Department of Health,11/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,DISABILITY RIGHTS UK,VCS,EC1V 8AF,ERS-460726-59210,220000,,2012-13 Strategic partners - Disability Rights UK- PROJECT: To undertakes roles and functions identified through the SPP,Programme,
Department of Health,Department of Health,14/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ROYAL MENCAP SOCIETY,VCS,EC1Y 0RT,ERS-460743-59221,92136.5,,2012-13 IESD AIMs ref 1757309 Royal Mencap Society - project- Parents Pioneers (on AIMS known as Eleven Hundreds)- improving health and wellbeing outcomes for children and families living with parental disability,Programme,
Department of Health,Department of Health,15/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,PLATFORM 51,VCS,OX1 3EJ,ERS-460874-59281,200000,,2012-13 Strategic partner - 2010/068 Platform 51 - project: to undertake the roles and functions identified through the SPP,Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,COVENTRY CITY COUNCIL,PUBLIC,CV1 5RR,ERS-460836-59388,1434155,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1,Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,CALDERDALE METROPOLITAN BOROUGH COUNCIL,PUBLIC,HX1 1TP,ERS-460835-59387,1536286,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1,Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,KIRKLEES METROPOLITAN COUNCIL,PUBLIC,HD2 1JP,ERS-460840-59391,1912866,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,BARNSLEY METROPOLITAN BOROUGH COUNCIL,PUBLIC,S70 2TJ,ERS-460830-59382,4164191,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,BURY METROPOLITAN BOROUGH COUNCIL,PUBLIC,BL9 0SP,ERS-460834-59386,4283190,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1,Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,OLDHAM METROPOLITAN BOROUGH COUNCIL,PUBLIC,OL1 1UH,ERS-460848-59398,5349956,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,PUBLIC,L36 9YZ,ERS-460842-59392,6937834,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,PUBLIC,NE28 6UZ,ERS-460847-59397,6960856,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,BOLTON METROPOLITAN BOROUGH COUNCIL,PUBLIC,BL1 1RX,ERS-460832-59384,7720845,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,GATESHEAD COUNCIL,PUBLIC,NE8 1HH,ERS-460839-59399,8566038,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,DUDLEY METROPOLITAN BOROUGH COUNCIL,PUBLIC,DY1 1HG,ERS-460838-59390,9369921,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,LEEDS CITY COUNCIL,PUBLIC,LS2 8JR,ERS-460843-59393,10271763,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,DONCASTER METROPOLITAN BOROUGH COUNCIL,PUBLIC,DN1 1GG,ERS-460837-59389,10550220,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,NEWCASTLE UPON TYNE CITY COUNCIL,PUBLIC,NE1 8PP,ERS-460846-59396,11468025,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,BRADFORD CITY COUNCIL,PUBLIC,BD1 1HX,ERS-460833-59385,12304178,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1,Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,MANCHESTER CITY COUNCIL,PUBLIC,M60 2JR,ERS-460845-59395,14872757,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,LIVERPOOL CITY COUNCIL,PUBLIC,L69 2DQ,ERS-460844-59394,15481182,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,15/05/2012,Grants to local authorities (CUR),SOCIAL CARE,BIRMINGHAM CITY COUNCIL,PUBLIC,B3 3AB,ERS-460831-59383,37683827,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,16/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE ANNA FREUD CENTRE,VCS,NW3 5SD,ERS-460991-59301,29599,,2010/052 The anna freud centre - project master classes promoting excellence in evidence based outcomes,Programme,
Department of Health,Department of Health,17/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,BREAKTHROUGH BREAST CANCER,VCS,WC1V 7EX,ERS-461034-59342,26062,,2010/016 Breakthrough Breast Cancer - project: Breakthrough service pledge: best practice,Programme,
Department of Health,Department of Health,17/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,SHARED LIVES PLUS,VCS,L3 9JR,ERS-461013-59321,38008,,2010/039 NAAPS UK LTD - project - Enabling choice for people with personal budgets through the sustainable stimulation and support of MICRO social care enterprise,Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,ST HELENS METROPOLITAN BOROUGH COUNCIL,PUBLIC,WA10 1HP,ERS-461042-59363,3046834,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SEFTON METROPOLITAN BOROUGH COUNCIL,PUBLIC,L20 3NQ,ERS-461038-59368,4345435,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,TRAFFORD METROPOLITAN BOROUGH COUNCIL,PUBLIC,M32 0YY,ERS-461046-59375,5097216,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SOLIHULL METROPOLITAN BOROUGH COUNCIL,PUBLIC,B91 9GN,ERS-461040-59370,5121263,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,PUBLIC,OL6 6DL,ERS-461045-59374,5580569,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,PUBLIC,SK1 3XE,ERS-461043-59372,5760586,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SOUTH TYNESIDE COUNCIL,PUBLIC,NE33 2RL,ERS-461041-59371,6625292,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WALSALL METROPOLITAN BOROUGH COUNCIL,PUBLIC,WS1 1RG,ERS-461048-59377,6638279,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,ROTHERHAM BOROUGH COUNCIL,PUBLIC,S65 1UE,ERS-461035-59365,6741288,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WIRRAL METROPOLITAN BOROUGH COUNCIL,PUBLIC,CH41 5FN,ERS-461050-59379,6901390,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WIGAN METROPOLITAN BOROUGH COUNCIL,PUBLIC,WN1 3XZ,ERS-461049-59378,6988505,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SALFORD CITY COUNCIL,PUBLIC,M27 5AP,ERS-461036-59366,7274186,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,ROCHDALE BOROUGH COUNCIL,PUBLIC,OL16 9AJ,ERS-461033-59364,8162105,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WAKEFIELD METROPOLITAN DISTRICT COUNCIL,PUBLIC,WF1 9AJ,ERS-461047-59376,8828875,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WOLVERHAMPTON CITY COUNCIL,PUBLIC,WV1 1RG,ERS-461051-59380,11027316,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SANDWELL METROPOPLITAN BOROUGH COUNCIL,PUBLIC,B69 3DE,ERS-461037-59367,13798235,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SHEFFIELD CITY COUNCIL,PUBLIC,S1 1UJ,ERS-461039-59369,14162517,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,17/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SUNDERLAND CITY METROPOLITAN BOROUGH COUNCIL,PUBLIC,SR2 7DN,ERS-461044-59373,14461247,,Learning Disability and Health Reform Grant 2012-13 (Ref:  LASSL (DH) (2012)1),Programme,
Department of Health,Department of Health,18/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ST MUNGOS,VCS,W6 8BS,ERS-461139-59421,32810.56,,2010/047 St Mungos -  project - IAAS project,Programme,
Department of Health,Department of Health,18/05/2012,Professional fees,SOCIAL CARE,ECOTEC RESEARCH AND CONSULTING LTD,LARGE,B1 2RA,INV10542.,53991.6,,Fund to support volunteering in health and social care procurement of 'Health and Social Care Volunteering Fund Manager',Programme,
Department of Health,Department of Health,21/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,DEAFINITIONS LTD,VCS,BRADFORD,ERS-461285-59501,28850,,2010/026 DEAFINITIONS - Project: Health deafinitions,Programme,
Department of Health,Department of Health,21/05/2012,Professional fees,SOCIAL CARE,ECOTEC RESEARCH AND CONSULTING LTD,LARGE,B1 2RA,INV10628,88470,,Fund to support volunteering in health and social care procurement of 'Health and Social Care Volunteering Fund Manager',Programme,
Department of Health,Department of Health,22/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,NEUROLOGICAL COMMISSIONING SUPPORT LTD,VCS,NW2 6ND,ERS-461420-59583,49500,,2011-12 IESD Payment - Providing Better Value Project - 3 Year,Programme,
Department of Health,Department of Health,22/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,YOUTHNET,VCS,EC1Y 8RT,ERS-461316-59541,51012.5,,2010/062 YouthNet - PROJECT - developing online mental health and emotional wellbeing support for young adults,Programme,
Department of Health,Department of Health,22/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE NATIONAL COUNCIL FOR PALLIATIVE CARE,VCS,N7 9AS,ERS-461305-59521,196245,,2012-13 Strategic Partner - National Council for Palliative Care - project: to undertake the roles and functions identified through the SPP,Programme,
Department of Health,Department of Health,22/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,MIND,VCS,E15 4BQ,ERS-461308-59522,1000000,,2012/13 MIND - project Time to change (year 2) - POLICY GRANT - Janet Davies,Programme,
Department of Health,Department of Health,23/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,COMMUNITY MEDIA ASSOCIATION,VCS,S1 2BX,ERS-461454-59622,26265,,2011/023 Community Media Association - PROJECT - Radio Nation,Programme,
Department of Health,Department of Health,23/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,SHARED LIVES PLUS,VCS,L3 9JR,ERS-461468-59625,27914.9,,2011/034 NAAPS UK LTD - project: A million micro-enterprises,Programme,
Department of Health,Department of Health,23/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ADDACTION,VCS,EC1M 6PU,ERS-461533-59657,28665,,2011/042 - Addaction - Blood-borne Virus Peer Education Project,Programme,
Department of Health,Department of Health,23/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,CSV,VCS,N1 9NJ,ERS-461476-59629,28735,,2011/055 Community Service Volunteers - Volunteering Solutions for Healthy Ageing,Programme,
Department of Health,Department of Health,23/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE HEPATITIS C TRUST,VCS,SE1 3YD,ERS-461519-59645,29100,,2001/043 Hepatitis C Trust-Mobile Outreach project,Programme,
Department of Health,Department of Health,23/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,HEALTHY LIVING PROJECTS,VCS,IG1 IQP,ERS-461537-59659,31030,,2011/035 Healthy Living Projects-Unwind,Programme,
Department of Health,Department of Health,23/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL DEVELOPMENT TEAM FOR INCLUSION NDTI,VCS,BL9 5BT,ERS-461475-59628,42661.5,,2011/037 Circles of support for people with dementia,Programme,
Department of Health,Department of Health,23/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE MOVEMENT FOR NON MOBILE CHILDREN WHIZZ KIDZ,VCS,SW1E 5EH,ERS-461467-59624,50560,,2011/028 The Movement for non-mobile children (Whizz-kidz)- Project: Improving wheelchair services - NHS Partnerships Manager,Programme,
Department of Health,Department of Health,23/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,SUE RYDER CARE,VCS,PR5 6AZ,ERS-461510-59643,63497,,2009/098 - Sue Ryder Care : Project - Hospice Apprentice,Programme,
Department of Health,Department of Health,23/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL SURVIVOR USER NETWORK,SME,SW8 1SY,ERS-461473-59627,93044,,IESD Grant National Survivor User Network AIMS REF 1777273,Programme,
Department of Health,Department of Health,23/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,AGE UK,VCS,SW16 4ER,ERS-461544-59661,96053,,2010/010 AGE UK - Project - The Acorn End of life care,Programme,
Department of Health,Department of Health,25/05/2012,Outsourcing Contract,SOCIAL CARE,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,PUBLIC,W6 9JU,SO71074/680525,40000,,"Hammersmith & Fulham London Borough Council - Best Interests Assessor Training, Best Interests Competencies and Best Interests Assessors Training Accreditation Project",Programme,
Department of Health,Department of Health,25/05/2012,Policy Payments,SOCIAL CARE,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,PUBLIC,WF10 5LT,710571,132000,,Asylum Initial Accommodation Funding for health team service 2011/12 (formerly the responsibility of Barnsley PCT) to SW Yorkshire Partnership NHS Foundation Trust,Programme,
Department of Health,Department of Health,25/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL ASSOCIATION OF COUNCILS FOR VOLUNTARY SERVICE,VCS,S1 4QL,ERS-461666-59741,199322,,2012-13 Strategic partner - 2009/004 National Association for voluntary and community action - project ; to undertakes the roles and fucntions identified through the SPP,Programme,
Department of Health,Department of Health,28/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ADDACTION,VCS,EC1M 6PU,ERS-461855-59821,29293,,"IESD 2012-13, AIMS 1808907: Addaction: Addaction/Hepatitis C Trust partnership",Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SOMERSET COUNTY COUNCIL,PUBLIC,TA1 4DY,ERS-461847-59958,118668,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,DORSET COUNTY COUNCIL,PUBLIC,DT1 1XJ,ERS-461813-59940,1713532,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,TOWER HAMLETS LONDON BOROUGH COUNCIL,PUBLIC,E2 0HQ,ERS-461828-59929,1841444,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,HACKNEY LONDON BOROUGH COUNCIL,PUBLIC,E8 4RU,ERS-461790-59911,1909587,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,CORNWALL COUNTY COUNCIL,PUBLIC,TR1 3AY,ERS-461796-59936,2248174,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,REDBRIDGE LONDON BOROUGH COUNCIL,PUBLIC,IG1 1TR,ERS-461820-59924,3280395,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,PUBLIC,KT1 1EU,ERS-461809-59926,3543434,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,CAMDEN LONDON BOROUGH COUNCIL,PUBLIC,WC1H 8NG,ERS-461784-59905,3583539,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,HARINGEY LONDON BOROUGH COUNCIL,PUBLIC,N22 7TR,ERS-461798-59913,3655776,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,PUBLIC,W8 7NX,ERS-461807-59919,3750005,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,PUBLIC,W6 9JT,ERS-461795-59912,4072909,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
