Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Taxis Overseas,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288854,31.60,RUNNING COSTS DEVOLVED - Taxis Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Taxis Overseas,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288854,9.60,RUNNING COSTS DEVOLVED - Taxis Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Subsistence Payments Overseas,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288854,36.57,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Rail Fares,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288856,74.69,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Taxis,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288857,12.60,RUNNING COSTS DEVOLVED - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288858,19.00,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Taxis,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288858,117.00,RUNNING COSTS DEVOLVED - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Subsistence Payments,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288858,14.64,RUNNING COSTS DEVOLVED - Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Rail Fares,"People, Communications and Effectiveness Group - Communications Directorate","Personal Expense, Name Witheld",10288859,4.00,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Subsistence Payments,"People, Communications and Effectiveness Group - Communications Directorate","Personal Expense, Name Witheld",10288859,7.38,RUNNING COSTS DEVOLVED - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Other UK Travel & Subsistence,"People, Communications and Effectiveness Group - Communications Directorate","Personal Expense, Name Witheld",10288859,5.00,RUNNING COSTS DEVOLVED - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Mileage Allowances (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288860,540.00,DEVELOPING MARKETS - Mileage Allowances (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Hotels (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288860,156.00,DEVELOPING MARKETS - Hotels (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Subsistence Payments (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288860,10.00,DEVELOPING MARKETS - Subsistence Payments (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Professional Subscriptions,Markets and Local Growth - Business Environment,"Personal Expense, Name Witheld",10288862,205.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Professional Training,Finance & Commercial Group - Internal Audit,"Personal Expense, Name Witheld",10288864,100.00,RUNNING COSTS DEVOLVED - Professional Training,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Professional Subscriptions,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10288865,320.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Rail Fares,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288866,4.70,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Rail Fares Overseas,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288866,12.31,RUNNING COSTS DEVOLVED - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Subsistence Payments Overseas,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288866,165.43,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Other Overseas Travel & Subsistence,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288866,40.03,RUNNING COSTS DEVOLVED - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288876,1334.67,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288877,859.75,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Rail Fares,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288878,16.10,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Subsistence Payments,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288878,12.13,RUNNING COSTS DEVOLVED - Subsistence Payments,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Rail Fares,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288879,86.95,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Taxis,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288879,8.00,RUNNING COSTS DEVOLVED - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288880,63.55,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Rail Fares,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288881,9.60,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Rail Fares Overseas,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288881,1.62,RUNNING COSTS DEVOLVED - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Taxis Overseas,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288881,15.44,RUNNING COSTS DEVOLVED - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Subsistence Payments Overseas,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288881,6.74,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2013,Other Overseas Travel & Subsistence,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288881,10.02,RUNNING COSTS DEVOLVED - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Other UK Travel & Subsistence,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288889,15.20,RUNNING COSTS DEVOLVED - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Mileage Allowances,Markets and Local Growth - Regional Growth Fund & Legacy,"Personal Expense, Name Witheld",10288890,59.85,RUNNING COSTS DEVOLVED - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Other UK Travel & Subsistence,Markets and Local Growth - Regional Growth Fund & Legacy,"Personal Expense, Name Witheld",10288890,52.95,RUNNING COSTS DEVOLVED - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Rail Fares,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10288891,69.00,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Mileage Allowances,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10288891,14.40,RUNNING COSTS DEVOLVED - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Hotels,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10288891,117.00,RUNNING COSTS DEVOLVED - Hotels,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Mileage Allowances,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288892,293.20,RUNNING COSTS DEVOLVED - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Rail Fares (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288893,147.80,RISK - Rail Fares (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Subsistence Payments (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288893,9.34,RISK - Subsistence Payments (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Others UK Travel & Subsistence (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288893,3.90,RISK - Others UK Travel & Subsistence (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Rail Fares,Markets and Local Growth - Local Growth,"Personal Expense, Name Witheld",10288896,8.00,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Rail Fares Overseas,Markets and Local Growth - Local Growth,"Personal Expense, Name Witheld",10288896,254.45,RUNNING COSTS DEVOLVED - Rail Fares Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Hotels Overseas,Markets and Local Growth - Local Growth,"Personal Expense, Name Witheld",10288896,137.61,RUNNING COSTS DEVOLVED - Hotels Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Subsistence Payments Overseas,Markets and Local Growth - Local Growth,"Personal Expense, Name Witheld",10288896,37.71,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Other Overseas Travel & Subsistence,Markets and Local Growth - Local Growth,"Personal Expense, Name Witheld",10288896,20.03,RUNNING COSTS DEVOLVED - Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Subsistence Payments Overseas,Markets and Local Growth - Business Environment,"Personal Expense, Name Witheld",10288897,79.60,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Professional Subscriptions,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288898,181.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Professional Subscriptions,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288898,186.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Professional Subscriptions,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10288899,300.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Stationery,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10288900,6.99,RUNNING COSTS DEVOLVED - Stationery,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/01/2013,Mileage Allowances,Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10288907,65.70,RUNNING COSTS DEVOLVED - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Professional Subscriptions,Markets and Local Growth - Local Growth,"Personal Expense, Name Witheld",10288911,251.50,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Professional Subscriptions,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10288912,95.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Professional Subscriptions,Markets and Local Growth - Business Environment,"Personal Expense, Name Witheld",10288913,320.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Mileage Allowances,Markets and Local Growth - Regional Growth Fund & Legacy,"Personal Expense, Name Witheld",10288915,29.25,RUNNING COSTS DEVOLVED - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10288916,40.75,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10288917,113.40,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Rail Fares,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288918,8.00,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Mileage Allowances,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288919,40.50,RUNNING COSTS DEVOLVED - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Rail Fares,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288920,13.60,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Mileage Allowances,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288921,46.80,RUNNING COSTS DEVOLVED - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Rail Fares,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288922,6.20,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288923,1026.36,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288924,1144.54,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288925,1659.48,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288926,1874.96,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10288927,305.15,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,"Personal Expense, Name Witheld",10288928,366.95,GLOBAL PARTNERSHIP FUND - CARA Approved Research & Development Expenditure (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Rail Fares Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288930,2.85,RUNNING COSTS DEVOLVED - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Hotels Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288930,70.00,RUNNING COSTS DEVOLVED - Hotels Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Subsistence Payments Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288930,34.77,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288930,10.00,RUNNING COSTS DEVOLVED - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Taxis Overseas,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",10288931,24.11,RUNNING COSTS DEVOLVED - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Rail Fares,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288932,4.00,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Rail Fares Overseas,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288932,2.14,RUNNING COSTS DEVOLVED - Rail Fares Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Subsistence Payments Overseas,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288932,23.96,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2013,Other Overseas Travel & Subsistence,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288932,28.16,RUNNING COSTS DEVOLVED - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Subsistence Payments Overseas,Knowledge & Innovation Group - Innovation,"Personal Expense, Name Witheld",10288934,184.29,RUNNING COSTS NON DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Taxis,"People, Communications and Effectiveness Group - Human Resources","Personal Expense, Name Witheld",10288935,50.40,RUNNING COSTS DEVOLVED - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Taxis Overseas,"People, Communications and Effectiveness Group - Human Resources","Personal Expense, Name Witheld",10288935,16.12,RUNNING COSTS DEVOLVED - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Subsistence Payments Overseas,"People, Communications and Effectiveness Group - Human Resources","Personal Expense, Name Witheld",10288935,225.84,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Other Overseas Travel & Subsistence,"People, Communications and Effectiveness Group - Human Resources","Personal Expense, Name Witheld",10288935,120.18,RUNNING COSTS DEVOLVED - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288936,4.00,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Taxis Overseas,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288936,18.70,RUNNING COSTS DEVOLVED - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Other Overseas Travel & Subsistence,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288936,10.00,RUNNING COSTS DEVOLVED - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Hospitality - Overseas,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288936,141.38,RUNNING COSTS DEVOLVED - Hospitality - Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Taxis,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288937,110.00,RUNNING COSTS DEVOLVED - Taxis,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Subsistence Payments Overseas,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288937,42.01,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Other Overseas Travel & Subsistence,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288937,50.27,RUNNING COSTS DEVOLVED - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Subsistence Payments Overseas,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288938,87.52,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Rail Fares Overseas,Markets and Local Growth - Business Environment,"Personal Expense, Name Witheld",10288939,5.50,RUNNING COSTS DEVOLVED - Rail Fares Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Subsistence Payments Overseas,Markets and Local Growth - Business Environment,"Personal Expense, Name Witheld",10288939,21.54,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,External Training,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288944,500.00,RUNNING COSTS DEVOLVED - External Training,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Mileage Allowances,Markets and Local Growth - Regional Growth Fund & Legacy,"Personal Expense, Name Witheld",10288946,294.72,RUNNING COSTS DEVOLVED - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Rail Fares,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288947,115.20,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Other UK Travel & Subsistence,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",10288947,5.00,RUNNING COSTS DEVOLVED - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",10288948,3.10,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Other Overseas Travel & Subsistence,"People, Communications and Effectiveness Group - Human Resources","Personal Expense, Name Witheld",10288951,181.62,RUNNING COSTS DEVOLVED - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288954,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,EXT,,,Programme
