Department,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"7,957.98"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"240,692.00"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"122,846.09"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"117,941.20"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"66,495.32"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"22,499.90"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"3,649.99"
Home Office,UKBA - UK Border Agency,05/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043055,"225,290.66"
Home Office,UKBA - UK Border Agency,05/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043055,"85,020.00"
Home Office,UKBA - UK Border Agency,12/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043091,"36,530.34"
Home Office,UKBA - UK Border Agency,19/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043125,"151,109.24"
Home Office,UKBA - UK Border Agency,20/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043133,"222,190.31"
Home Office,UKBA - UK Border Agency,27/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043180,"178,671.01"
Home Office,UKBA - UK Border Agency,27/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043180,"242,232.50"
Home Office,UKBA - UK Border Agency,06/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043063,"40,000.00"
Home Office,UKBA - UK Border Agency,19/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043125,"90,000.00"
Home Office,UKBA - UK Border Agency,13/07/2011,"IT, TelecommsHardware.Server - PROG",UKBA - UK Border Agency,UBM AVIATION WORLDWIDE LTD,1001133651,"39,000.00"
Home Office,UKBA - UK Border Agency,04/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001130171,"332,125.60"
Home Office,UKBA - UK Border Agency,04/07/2011,Politics & Civic Affairs.Emergency house services,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001130171,"44,631.32"
Home Office,UKBA - UK Border Agency,04/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001130171,"131,289.81"
Home Office,UKBA - UK Border Agency,04/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001130171,"397,981.63"
Home Office,UKBA - UK Border Agency,04/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001130171,"47,661.00"
Home Office,UKBA - UK Border Agency,04/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001130171,"138,065.79"
Home Office,UKBA - UK Border Agency,04/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001130171,"30,245.88"
Home Office,UKBA - UK Border Agency,27/07/2011,Professional & Admin Services. Visa Processing Services,UKBA - UK Border Agency,VF WORLDWIDE HOLDINGS LTD,7000006097,"3,805,842.49"
Home Office,UKBA - UK Border Agency,06/07/2011,Animal Material & Supplies. Detect Dogs-Kennel & Misc-PROG,UKBA - UK Border Agency,WAGTAIL UK LTD,1001130895,"92,295.12"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,WAKEFIELD MDC 1 (G),1001139139,"124,034.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,WARWICKSHIRE COUNTY COUNCIL 1 (G),1001139142,"690,798.00"
Home Office,UKBA - UK Border Agency,12/07/2011,"Building, Construction Service.Build a new structure (FA).",UKBA - UK Border Agency,WATES CONSTRUCTION LTD,1001133139,"875,029.20"
Home Office,UKBA - UK Border Agency,06/07/2011,Asylum Provision.Asylum Cont Out Serv,UKBA - UK Border Agency,WELSH REFUGEE COUNCIL,1001130897,"92,828.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,WELSH REFUGEE COUNCIL 1 (G),1001129228,"46,836.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,WELSH REFUGEE COUNCIL 1 (G),1001129228,"81,976.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,WEST BERKSHIRE DISTRICT COUNCIL (LA) (G),1001139144,"114,543.00"
Home Office,UKBA - UK Border Agency,01/07/2011,GRANTS,UKBA - UK Border Agency,WEST MIDLANDS LOCAL GOVERNMENT ASSOCIATION (WMLGA) (G),1001129180,"39,717.25"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,WEST SUSSEX COUNTY COUNCIL 1 (G),1001139146,"225,465.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,WESTMINSTER CITY COUNCIL (G),1001139148,"38,766.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,WILTSHIRE COUNTY COUNCIL 1 (G),1001139150,"69,357.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,WOLVERHAMPTON CITY COUNCIL 1 (G),1001139152,"28,028.00"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,WORCESTERSHIRE COUNTY COUNCIL 1 (G),1001134959,"172,526.00"
Home Office,UKBA - UK Border Agency,05/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,YMCA GLASGOW,1001130306,"679,080.70"
Home Office,UKBA - UK Border Agency,05/07/2011,Politics & Civic Affairs.Emergency house services,UKBA - UK Border Agency,YMCA GLASGOW,1001130306,"57,255.45"
Home Office,UKBA - UK Border Agency,05/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,YMCA GLASGOW,1001130306,"143,817.70"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,YORKSHIRE & HUMBERSIDE CONSORT (G),1001134960,"39,717.25"
Home Office,Home Office,13/07/2011,Professional & Admin Services.Consultant - Imp & Del - PROG,OSCT - Office of Security and Counter-Terrorism,KPMG,1001133614,"38,049.60"
Home Office,Home Office,13/07/2011,Professional & Admin Services.Consultant - Imp & Del - PROG,OSCT - Office of Security and Counter-Terrorism,KPMG,1001133614,"66,992.40"
Home Office,Home Office,28/07/2011,Professional & Admin Services.Consultancy - Advice - ADMN,OSCT - Office of Security and Counter-Terrorism,KPMG,1001139557,"61,384.80"
Home Office,Home Office,28/07/2011,Professional & Admin Services.Consultancy - Advice - ADMN,OSCT - Office of Security and Counter-Terrorism,KPMG,1001139557,"89,948.40"
Home Office,Home Office,28/07/2011,Professional & Admin Services.Consultancy - Advice - ADMN,OSCT - Office of Security and Counter-Terrorism,KPMG,1001139557,"33,991.20"
Home Office,Home Office,22/07/2011,Professional & Admin Services.Seconded in Staff costs.ADMN,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY,1001137438,"95,496.84"
Home Office,Home Office,05/07/2011,Professional & Admin Services.Seconded in Staff costs.ADMN,OSCT - Office of Security and Counter-Terrorism,WEST YORKSHIRE POLICE AUTHORITY,1001130304,"27,468.04"
Home Office,Home Office,27/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001139089,"565,552.00"
Home Office,Home Office,27/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001139089,"761,298.00"
Home Office,Home Office,27/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,DORSET POLICE AUTHORITY 1 (G),1001139024,"149,945.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"441,918.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"620,714.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"748,437.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"2,835,112.00"
Home Office,Home Office,20/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,SURREY POLICE AUTHORITY 1 (G),1001136715,"54,460.00"
Home Office,Home Office,27/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,DORSET POLICE AUTHORITY 1 (G),1001139024,"915,880.00"
Home Office,Home Office,27/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,DORSET POLICE AUTHORITY 1 (G),1001139024,"108,203.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"3,439,001.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"38,233.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"357,444.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"174,118.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"62,892.00"
Home Office,Home Office,27/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,SURREY POLICE AUTHORITY 1 (G),1001139132,"47,008.00"
Home Office,Home Office,27/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,SURREY POLICE AUTHORITY 1 (G),1001139132,"68,791.00"
Home Office,Home Office,27/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,SURREY POLICE AUTHORITY 1 (G),1001139132,"81,614.00"
Home Office,Home Office,27/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,THAMES VALLEY POLICE (G),1001139136,"103,222.00"
Home Office,Home Office,27/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,THAMES VALLEY POLICE (G),1001139136,"78,004.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"108,296.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"636,471.00"
Home Office,Home Office,01/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,METROPOLITAN POLICE AUTHORITY  (G),1001129177,"95,337.00"
Home Office,Home Office,27/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,DORSET POLICE AUTHORITY 1 (G),1001139024,"179,435.00"
Home Office,Home Office,08/07/2011,GRANTS,OSCT - Office of Security and Counter-Terrorism,LONDON ORGANISING COMMITTEE OF THE OLYMPIC GAMES AND PARALYMPIC GAMES (G),1001131954,"1,343,684.94"
Home Office,Home Office,06/07/2011,Public Utilities.Service Charges - PROG,OSCT - Office of Security and Counter-Terrorism,CT CENTRE (MOD) T/A DSTL,1001130822,"46,572.83"
Home Office,Home Office,11/07/2011,Public Utilities.Service Charges - PROG,OSCT - Office of Security and Counter-Terrorism,CT CENTRE (MOD) T/A DSTL,1001132426,"46,572.83"
Home Office,Home Office,19/07/2011,Professional & Admin Services.Residential Rental - PROG,OSCT - Office of Security and Counter-Terrorism,LGC LTD,1001135651,"28,082.40"
Home Office,Home Office,07/07/2011,"Messenger, Portering and Reception Services",OSCT - Office of Security and Counter-Terrorism,CT CENTRE (MOD) T/A DSTL,1001131343,"427,464.42"
Home Office,Home Office,05/07/2011,"Messenger, Portering and Reception Services",OSCT - Office of Security and Counter-Terrorism,CT CENTRE (MOD) T/A DSTL,1001130223,"519,980.26"
Home Office,Home Office,12/07/2011,News and publicity services.Press release services - ADMN,Communications,COI COMMUNICATIONS,3000043088,"48,000.00"
Home Office,Home Office,05/07/2011,"IT, TelecommsHardware.Server - ADMN",Communications,SAVVIS UK LTD,1001130286,"31,906.54"
Home Office,Home Office,22/07/2011,"IT, TelecommsHardware.Server - ADMN",Communications,SAVVIS UK LTD,1001137461,"31,906.54"
Home Office,Home Office,21/07/2011,Professional & Admin Services.Corp Business IT Serv - ADMN,Performance and Finance Directorate,ATKINS LTD,1001136823,"142,800.00"
Home Office,Home Office,21/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,DH FATHERS LTD,1001136836,"23,956.67"
Home Office,Home Office,15/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,THYSSENKRUPP ELEVATOR (UK) LIMITED,1001134656,"42,165.00"
Home Office,Home Office,29/07/2011,"Building, Construction Service.Interior finishing - PROG",Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001139906,"84,484.92"
Home Office,Home Office,04/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,GALLIFORD TRY CONSTRUCTION LIMITED SOUTH,1001130076,"86,995.50"
Home Office,Home Office,18/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,OFFICE PROJECTS LIMITED,1001135160,"647,114.98"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,AMEY COMMUNITY,1001130798,"-654,634.60"
Home Office,Home Office,01/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,AMEY COMMUNITY,6200015491,"-319,963.36"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,AMEY COMMUNITY,1001130798,"-290,635.66"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,AMEY COMMUNITY,1001130798,"-100,952.95"
Home Office,Home Office,01/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,AMEY COMMUNITY,6200015491,"-92,576.87"
Home Office,Home Office,25/07/2011,PFI Managed Accommodation,Performance and Finance Directorate,ANNES GATE PROPERTY PLC,1001137924,"-57,000.00"
Home Office,Home Office,13/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,6200016424,"-44,767.92"
Home Office,Home Office,20/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,6200016430,"-10,251.03"
Home Office,Home Office,07/07/2011,"Building, Construction Service.Building ConstructionServ-ADMN",Performance and Finance Directorate,AMEY COMMUNITY,1001131318,"27,402.86"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001130836,"82,143.89"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001130836,"92,561.44"
Home Office,Home Office,08/07/2011,Utilities.Electric utilities - ADMN,Performance and Finance Directorate,EDF ENERGY,1001131830,"104,875.31"
Home Office,Home Office,08/07/2011,PFI Managed Accommodation,Performance and Finance Directorate,ANNES GATE PROPERTY PLC,1001131800,"127,055.35"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001130836,"226,556.52"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,AMEY COMMUNITY,1001130798,"321,428.00"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,AMEY COMMUNITY,1001130798,"330,095.41"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001130836,"478,435.29"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,AMEY COMMUNITY,1001130798,"557,449.28"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001130836,"585,127.04"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001130836,"627,251.23"
Home Office,Home Office,06/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,AMEY COMMUNITY,1001130798,"814,769.74"
Home Office,Home Office,22/07/2011,Estates Facilities Management,Performance and Finance Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001137408,"1,154,195.55"
Home Office,Home Office,25/07/2011,PFI Managed Accommodation,Performance and Finance Directorate,ANNES GATE PROPERTY PLC,1001137924,"3,257,693.24"
Home Office,Home Office,25/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,1001137923,"35,620.37"
Home Office,Home Office,11/07/2011,Estates Facilities Management,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001132449,"36,614.84"
Home Office,Home Office,29/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001139906,"39,076.63"
Home Office,Home Office,11/07/2011,Professional & Admin Services.Consultant - Imp & Del - PROG,Performance and Finance Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001132431,"40,265.30"
Home Office,Home Office,14/07/2011,Estates Facilities Management,Performance and Finance Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001134100,"44,302.43"
Home Office,Home Office,29/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001139906,"47,013.49"
Home Office,Home Office,25/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,1001137923,"49,159.85"
Home Office,Home Office,19/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001135642,"78,236.22"
Home Office,Home Office,27/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,1001138886,"80,994.14"
Home Office,Home Office,06/07/2011,Estates Facilities Management,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001130837,"82,551.93"
Home Office,Home Office,28/07/2011,Estates Facilities Management,Performance and Finance Directorate,AMEY COMMUNITY,1001139521,"159,280.92"
Home Office,Home Office,07/07/2011,Estates Facilities Management,Performance and Finance Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001131349,"193,011.50"
Home Office,Home Office,01/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,6200015491,"226,224.37"
Home Office,Home Office,27/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,1001138886,"566,308.63"
Home Office,Home Office,22/07/2011,Estates Facilities Management,Performance and Finance Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001137406,"1,255,934.10"
Home Office,Home Office,19/07/2011,"Transport, Storage & Mail Serv.Mailing Mail Del Serv - ADMN",Performance and Finance Directorate,CENTRAL DESPATCH,1001135613,"45,538.65"
Home Office,Home Office,15/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,WATES INTERIORS LTD,1001134663,"27,811.53"
Home Office,Home Office,25/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,SENATOR INTERNATIONAL LTD,1001137985,"34,738.12"
Home Office,Home Office,25/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,AMEY COMMUNITY,1001137923,"35,149.57"
Home Office,Home Office,07/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,MANSELL CONSTRUCTION SERVICES LTD,1001131372,"36,179.65"
Home Office,Home Office,28/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,AMEY COMMUNITY,1001139523,"38,200.06"
Home Office,Home Office,27/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,AMEY COMMUNITY,1001138886,"39,738.00"
Home Office,Home Office,13/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,MANSELL CONSTRUCTION SERVICES LTD,1001133620,"43,985.22"
Home Office,Home Office,05/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,LIFTEC LIFTS LTD,1001130262,"60,416.10"
Home Office,Home Office,28/07/2011,"Building, Construction Service.Interior finishing - PROG",Performance and Finance Directorate,AMEY COMMUNITY,1001139523,"69,170.09"
Home Office,Home Office,15/07/2011,Professional & Admin Services.Consultant - Imp & Del - PROG,Performance and Finance Directorate,ATKINS LTD,1001134544,"71,206.80"
Home Office,Home Office,25/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,SPECIALIST COMPUTER CENTRES PLC,1001137989,"82,029.37"
Home Office,Home Office,11/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,SPECIALIST COMPUTER CENTRES PLC,1001132479,"99,648.35"
Home Office,Home Office,19/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,MARTIN & HAMILTON LTD,1001135655,"438,677.92"
Home Office,Home Office,25/07/2011,"Building, Construction Service.General building construction.",Performance and Finance Directorate,NEW HALL PLACE UNIT TRUST,1001137967,"766,564.06"
Home Office,Home Office,27/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,1001138886,"23,832.75"
Home Office,Home Office,21/07/2011,Professional & Admin Services.Consultant - Imp & Del - PROG,Performance and Finance Directorate,DRIVERS JONAS DELOITTE,1001136838,"26,472.48"
Home Office,Home Office,01/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,6200015491,"28,146.97"
Home Office,Home Office,29/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001139906,"29,098.38"
Home Office,Home Office,29/07/2011,Estates Facilities Management,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001139907,"35,249.56"
Home Office,Home Office,01/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,6200015491,"40,485.72"
Home Office,Home Office,27/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,1001138886,"40,598.65"
Home Office,Home Office,27/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,1001138886,"40,810.45"
Home Office,Home Office,01/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,6200015491,"42,065.76"
Home Office,Home Office,11/07/2011,Estates Facilities Management,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001132450,"42,607.00"
Home Office,Home Office,14/07/2011,Estates Facilities Management,Performance and Finance Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001134101,"47,584.88"
Home Office,Home Office,15/07/2011,Professional & Admin Services.Consultant - Imp & Del - PROG,Performance and Finance Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001134575,"48,000.00"
Home Office,Home Office,01/07/2011,"Building, Construction Service.Building, Construction Service - PROG",Performance and Finance Directorate,AMEY COMMUNITY,6200015491,"50,096.66"
Home Office,Home Office,19/07/2011,Estates Facilities Management,Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001135643,"61,618.73"
Home Office,Home Office,08/07/2011,Professional & Admin Services.Consultant - Imp & Del - PROG,Performance and Finance Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001131826,"62,566.45"
Home Office,Home Office,08/07/2011,Professional & Admin Services.Consultant - Imp & Del - PROG,Performance and Finance Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001131826,"65,100.00"
Home Office,Home Office,28/07/2011,Estates Facilities Management,Performance and Finance Directorate,AMEY COMMUNITY,1001139524,"245,931.88"
Home Office,Home Office,21/07/2011,Estates Facilities Management,Performance and Finance Directorate,CRIPPS HARRIES HALL,4000004104,"650,000.00"
Home Office,Home Office,22/07/2011,Estates Facilities Management,Performance and Finance Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001137407,"1,965,725.00"
Home Office,Home Office,25/07/2011,"Building, Construction Service.Building ConstructionServ-ADMN",Performance and Finance Directorate,AMEY COMMUNITY,1001137923,"28,583.44"
Home Office,Home Office,06/07/2011,"Building, Construction Service.Building ConstructionServ-ADMN",Performance and Finance Directorate,AMEY COMMUNITY,1001130798,"50,777.40"
Home Office,Home Office,28/07/2011,"Building, Construction Service.Building ConstructionServ-ADMN",Performance and Finance Directorate,INTERSERVE FACILITIES MANAGEMENT,1001139552,"65,848.36"
Home Office,Home Office,25/07/2011,"Building, Construction Service.Building ConstructionServ-ADMN",Performance and Finance Directorate,AMEY COMMUNITY,1001137923,"74,698.36"
Home Office,Home Office,22/07/2011,Professional & Admin Services.Facilities Man Serv - ADMN,Performance and Finance Directorate,ATKINS LTD,1001137383,"162,833.52"
Home Office,Home Office,19/07/2011,Management & Admin Serv.Temp IT N/w Specialists - ADMN,Performance and Finance Directorate,AMTEC CONSULTING GROUP,1001135588,"29,433.60"
Home Office,Home Office,06/07/2011,Management & Admin Serv.Temp IT N/w Specialists - ADMN,Performance and Finance Directorate,LA INTERNATIONAL,1001130842,"36,245.94"
Home Office,Home Office,14/07/2011,Management & Admin Serv.Temp IT N/w Specialists - ADMN,Performance and Finance Directorate,ADVANTAGE TECHNICAL RESOURCING,1001134075,"52,668.24"
Home Office,Home Office,07/07/2011,Management & Admin Serv.Temp IT N/w Specialists - ADMN,Performance and Finance Directorate,NES IT,1001131380,"31,620.00"
Home Office,Home Office,25/07/2011,"IT, Broadcasting & Telecomms.Sirius - Other Services - ADMN",Performance and Finance Directorate,ATOS ORIGIN IT SERVICES UK LIMITED,1001137927,"135,320.48"
Home Office,Home Office,20/07/2011,"IT, TelecommsHardware Desktop.Support and Maintenance - ADMN",Performance and Finance Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001136216,"-117,134.00"
