Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,PO Line Discription,Contract Number,Project code
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002850," 37,278.22 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002851," 56,395.27 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002853," 74,848.83 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002849," 35,861.24 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002824," 28,315.80 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002847," 43,647.80 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002839," 32,130.58 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002845," 69,004.40 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002846," 33,029.51 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002826," 39,556.55 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002841," 44,260.55 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002848," 42,146.70 ",,,
,,21/03/2014,"SFVS - product & distribution cost, during February 2014",DG: PHD,"Minor, Weir & Willis Ltd",,,SFVS002828," 31,435.81 ",,,
,,21/03/2014,Contractor/Staff Substitution,DG: SFNHS,PRICEWATERHOUSECOOPERS LLP,LARGE,E14 9SQ,1354125587," 141,111.00 ",Legacy project PCT/SHA sender & receiver information validation,,
,,21/03/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,348977," 126,416.19 ",Revenue: Spine F/Y 2013/14 Committed,,
,,21/03/2014,Service charge,DG: GOAD,BT GROUP PLC,LARGE,NW9 6LB,350285," 81,306.42 ",Revenue: Spine F/Y 2013/14 Committed,,
,,21/03/2014,Service charge,DG: GOAD,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201361636," 6,621,886.58 ",Revenue: FY 2013/14 Service Charge Revenue Requirements (committed costs only),,
,,21/03/2014,Addition Clearing - SW LIC,DG: GOAD,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201361637," 2,074,912.00 ",Capital: FY 2013/14 Deployment Capital Cash Requirements (committed costs only),,
,,21/03/2014,Service charge,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584152544," 224,946.22 ",Revenue - Atos Choose & Book Contract - For Exit and Termination,,
,,21/03/2014,Service charge,DG: GOAD,BAZIAN LTD,SME,E14 4QW,733-7," 27,885.30 ","Revenue: Choices - Bazian- Research and delivery of evidence based media response ""Behind the Headlines""",,
,,21/03/2014,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,GU21 6QX,90157883," 36,120.00 ",WO/2012/30 - Acute Medicine (SFWS),,
,,21/03/2014,Service charge,DG: GOAD,MASTEK UK LTD,LARGE,RG1 8BW,90332012," 150,320.53 ",Revenue: Mastek - For the costs of the user stories and the releases delivered for the period up to 31/3/2014 (approx 50% of ther total contract value),,
,,21/03/2014,Outsourcing Contract,DG: GOAD,KENEXA LTD,LARGE,EC3R 7QQ,907933," 14,400.00 ","Kenexa development of 2 sets of written exercises for EO, HEO & SEO  & 1 set for G7. Delivered Sept  2013",,
,,21/03/2014,Outsourcing Contract,DG: GOAD,KENEXA LTD,LARGE,EC3R 7QQ,907933," 12,600.00 ",Kenexa development of 2 sets of written exercises for SCS1 Delivered Dec  2013,,
,,21/03/2014,Outsourcing Contract,DG: GOAD,KENEXA LTD,LARGE,EC3R 7QQ,907933," 22,080.00 ",Kenexa development of a set of written exercises for G7 Promotional Gateway delivered in Feb 2013 prior to agreeing  formal contract,,
,,21/03/2014,Outsourcing Contract,DG: GOAD,KENEXA LTD,LARGE,EC3R 7QQ,907933," 19,068.00 ",Kenexa estimate of scoring of written exercise scripts Jan 2014 - March  2014,,
,,21/03/2014,Printing,DG: ERD,WILLIAMS LEA LTD,LARGE,W1F 8PR,DH-GS-CY1," 205,708.00 ",To cover the costs of Williams Lea Gainshare under recovered on work undertaken for DH and verified by the GPS team,,
,,21/03/2014,Addition Clearing - SW LIC,DG: GOAD,CSA WAVERLEY LTD,SME,HP10 0AB,IN658772," 28,428.82 ",Capital Spine 2. CSA Waverley - Legs 3 & 4 Hardware as per quote,,
,,21/03/2014,Outsourcing Contract,DG: GOAD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,STATEMENT DATE 13/11/13 SOUTH BIRMINGHAM PCT," 46,000.00 ",,,
,,21/03/2014,Revenue Grants to non-profit institutions,DG: ERD,SKILLS FOR CARE LTD,VCS,LS1 2RP,ERS-517222-87181," 156,000.00 ",2013/100 Additional funding for Social Care Commitment and Workforce Capacity Plan,,
,,24/03/2014,Provisions cash payment,DG: ERD,NHS PENSIONS AGENCY,PUBLIC,FY7 8LG,11614," 828,817.94 ",NHS BSA -NHS Pension scheme compensation,,
,,24/03/2014,Outsourcing Contract,DG: SCLGCP,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,WF3 1WE,12666749VATCORRECTION," 37,277.00 ",,,
,,24/03/2014,Provisions cash payment,DG: ERD,NHS PENSIONS AGENCY,PUBLIC,FY7 8LG,1550836," 828,817.94 ",NHS BSA IB repayment,,
,,24/03/2014,Provisions cash payment,DG: ERD,NHS PENSIONS AGENCY,PUBLIC,FY7 8LG,1550836," 2,466,188.89 ",NHS BSA -NHS Pension scheme compensation,,
,,24/03/2014,Consultancy/Professional Advice,DG: GOAD,PUBLIC HEALTH ENGLAND PHE033,PUBLIC,SW1W 9SZ,6062667," 400,000.00 ",The purchase order procures costs of staff and expenses from PHE to deliver an agreed programme of work throughout 2013/14,,
,,24/03/2014,Additions FT Financing Facility Loans,DG: Central Technical,ROYAL FREE LONDON NHS FOUNDATION TRUST,PUBLIC,NW3 2QG,HAFS," 20,000,000.00 ",,,
,,24/03/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,BEDFORD HOSPITAL NHS TRUST,PUBLIC,MK42 9DJ,HAFS-16769," 3,000,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,HP7 0JD,HAFS-16770," 1,233,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,HAFS-16771," 179,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,PUBLIC,CA1 3SX,HAFS-16772," 74,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,DEVON PARTNERSHIP NHS TRUST,PUBLIC,EX2 5DW,HAFS-16773," 295,000.00 ",,,
,,24/03/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,GEORGE ELIOT HOSPITAL NHS TRUST,PUBLIC,CV10 7DJ,HAFS-16774," 2,405,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,PUBLIC,WC1N 3JH,HAFS-16775," 157,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,HAFS-16776," 2,526,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,PUBLIC,SL2 4HL,HAFS-16777," 92,000.00 ",,,
,,24/03/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,MAIDSTONE & TUNBRIDGE WELLS NHS TRUST,PUBLIC,ME16 9QQ,HAFS-16778," 16,000,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,EC1V 2PD,HAFS-16779," 750,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,NORTHERN DEVON HEALTHCARE NHS TRUST,PUBLIC,EX32 8ND,HAFS-16780," 389,000.00 ",,,
,,24/03/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,PLYMOUTH HOSPITALS NHS TRUST,PUBLIC,WF3 1WE,HAFS-16781," 3,800,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,PORTSMOUTH HOSPITAL NHS TRUST,PUBLIC,PO6 3LY,HAFS-16782," 167,000.00 ",,,
,,24/03/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,PUBLIC,CM20 1QX,HAFS-16783," 5,711,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,SOUTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,PUBLIC,RM16 2PX,HAFS-16784," 31,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,PUBLIC,TS4 3BW,HAFS-16785," 1,000,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,SOUTH TYNESIDE NHS FOUNDATION TRUST,PUBLIC,NE34 0PL,HAFS-16786," 208,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,PUBLIC,TA1 5DA,HAFS-16787," 95,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,PUBLIC,TS6 0SZ,HAFS-16788," 113,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,UB8 3NN,HAFS-16789," 136,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,THE IPSWICH HOSPITAL NHS TRUST,PUBLIC,IP4 5PD,HAFS-16790," 287,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,THE WALTON CENTRE NHS FOUNDATION TRUST,PUBLIC,L9 7LJ,HAFS-16792," 380,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,HAFS-16793," 1,426,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,PUBLIC,WD18 0BH,HAFS-16794," 3,873,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,WESTERN SUSSEX NHS FOUNDATION TRUST,PUBLIC,PO19 6SE,HAFS-16795," 324,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,BARTS HEALTH NHS TRUST,PUBLIC,E1 8PR,HAFS-16796," 935,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,BRADFORD DISTRICT CARE TRUST,PUBLIC,WF3 1WE,HAFS-16797," 49,000.00 ",,,
,,24/03/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,HP7 0JD,HAFS-16798," 5,000,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,PUBLIC,CA1 3SX,HAFS-16799," 70,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,DEVON PARTNERSHIP NHS TRUST,PUBLIC,EX2 5DW,HAFS-16800," 103,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,DORSET HEALTH CARE NHS FOUNDATION TRUST,PUBLIC,BH1 4JQ,HAFS-16801," 346,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,EALING HOSPITAL NHS TRUST,PUBLIC,UB1 3HWP,HAFS-16802," 105,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,EAST CHESHIRE NHS TRUST,PUBLIC,SK10 3BL,HAFS-16803," 81,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,EAST LONDON NHS FOUNDATION TRUST,PUBLIC,E1 1RD,HAFS-16804," 198,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,HAFS-16805," 2,500,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,PUBLIC,SL2 4HL,HAFS-16806," 2,200,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,PUBLIC,NN16 8UZ,HAFS-16807," 195,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,HAFS-16808," 30,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,PUBLIC,N,HAFS-16809," 107,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,MID YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,WF1 4TU,HAFS-16810," 342,000.00 ",,,
,,24/03/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,NHS DIRECT NHS TRUST,PUBLIC,LS2 7UE,HAFS-16811," 32,518,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",PUBLIC,NE3 3XT,HAFS-16812," 283,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,OXLEAS NHS FOUNDATION TRUST,PUBLIC,DA2 7WG,HAFS-16813," 165,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,POOLE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,BH15 2JB,HAFS-16814," 259,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,PORTSMOUTH HOSPITAL NHS TRUST,PUBLIC,PO6 3LY,HAFS-16815," 560,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,PUBLIC,TS4 3BW,HAFS-16817," 444,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,PUBLIC,TA1 5DA,HAFS-16818," 206,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,PUBLIC,TS6 0SZ,HAFS-16819," 341,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,UB8 3NN,HAFS-16820," 98,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,HAFS-16821," 675,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,WALSALL HEALTHCARE NATIONAL HEALTH SERVICE TRUST,PUBLIC,WS2 9PS,HAFS-16822," 157,000.00 ",,,
,,24/03/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,WESTERN SUSSEX NHS FOUNDATION TRUST,PUBLIC,PO19 6SE,HAFS-16823," 171,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,BARKING HAVERING & REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,WF3 1WE,HAFS-16824," 91,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST,PUBLIC,B4 6NL,HAFS-16825," 1,501,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,BIRMINGHAM COMMUNITY HEALTHCARE NHS TRUST RYW,PUBLIC,B13 8JL,HAFS-16826," 997,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST,PUBLIC,B70 8NY,HAFS-16827," 89,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,BOLTON NHS FOUNDATION TRUST,PUBLIC,BL4 0JR,HAFS-16828," 7,500,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,HP7 0JD,HAFS-16829," 1,000,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,CALDERDALE & HUDDERSFIELD NHS FOUNDATION TRUST,PUBLIC,HD3 3EA,HAFS-16830," 810,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,PUBLIC,CH44 5UF,HAFS-16831," 332,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,PUBLIC,CH2 1UL,HAFS-16832," 26,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,PUBLIC,DN2 5LT,HAFS-16834," 400,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,EALING HOSPITAL NHS TRUST,PUBLIC,UB1 3HWP,HAFS-16835," 450,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,EAST & NORTH HERTFORDSHIRE NHS TRUST,PUBLIC,SG1 4AB,HAFS-16836," 140,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,EAST CHESHIRE NHS TRUST,PUBLIC,SK10 3BL,HAFS-16837," 725,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,EAST SUSSEX HEALTHCARE NHS TRUST,PUBLIC,TN37 7PT,HAFS-16838," 186,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,HAFS-16839," 53,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,MID YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,WF1 4TU,HAFS-16840," 4,000,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,PUBLIC,NE27 0QJ,HAFS-16841," 206,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,POOLE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,BH15 2JB,HAFS-16842," 43,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,PORTSMOUTH HOSPITAL NHS TRUST,PUBLIC,PO6 3LY,HAFS-16843," 213,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SY10 7AG,HAFS-16844," 82,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,ROYAL FREE LONDON NHS FOUNDATION TRUST,PUBLIC,NW3 2QG,HAFS-16845," 305,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,SALISBURY NHS FOUNDATION TRUST,PUBLIC,SP2 8BJ,HAFS-16846," 59,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,ST HELENS & KNOWSLEY TEACHING HOSPITALS NHS TRUST,PUBLIC,L35 5DR,HAFS-16847," 180,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,PUBLIC,PE30 4ET,HAFS-16848," 3,100,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,THE ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,PUBLIC,BH7 7DW,HAFS-16849," 130,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,HAFS-16850," 300,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,WESTERN SUSSEX NHS FOUNDATION TRUST,PUBLIC,PO19 6SE,HAFS-16851," 350,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,PUBLIC,WR5 1DD,HAFS-16852," 266,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,2GETHER NHS FOUNDATION TRUST,PUBLIC,GL1 1LY,HAFS-16853," 50,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,BARNET & CHASE FARM HOSPITALS NHS TRUST,PUBLIC,EN5 3DJ,HAFS-16854," 1,988,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,HAFS-16855," 630,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,PUBLIC,PL26 6AD,HAFS-16856," 303,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,PUBLIC,CH2 1UL,HAFS-16857," 745,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,PUBLIC,CA1 3SX,HAFS-16858," 81,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,DT1 2JY,HAFS-16859," 276,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,EALING HOSPITAL NHS TRUST,PUBLIC,UB1 3HWP,HAFS-16860," 312,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,EAST CHESHIRE NHS TRUST,PUBLIC,SK10 3BL,HAFS-16861," 735,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,HAFS-16862," 210,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0HS,HAFS-16863," 200,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,KENT & MEDWAY NHS & SOCIAL CARE PARTNERSHIP TRUST,PUBLIC,WF3 1WE,HAFS-16864," 70,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,PR7 1GZ,HAFS-16865," 26,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,LU4 0DZ,HAFS-16866," 260,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,MID YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,WF1 4TU,HAFS-16867," 1,000,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,NR4 7UY,HAFS-16868," 500,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,CA2 7HX,HAFS-16869," 42,000,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,DN15 7BH,HAFS-16870," 37,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,PUBLIC,NE27 0QJ,HAFS-16871," 205,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,PUBLIC,CB3 8RE,HAFS-16872," 168,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SY10 7AG,HAFS-16873," 450,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,HAFS-16874," 188,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,HAFS-16876," 252,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,SALISBURY NHS FOUNDATION TRUST,PUBLIC,SP2 8BJ,HAFS-16877," 35,000.00 ",,,
,,24/03/2014,Additions-PDC permanent,DG: Central Technical,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,PUBLIC,B18 7QH,HAFS-16878," 904,000.00 ",,,
