Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Rail Travel Overseas,People & Strategy - P&S - Strategy and Growth,"Personal Expense, Name Witheld",19003,1.60,E&M Devolved Admin-Rail Travel Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Taxi Services Overseas,People & Strategy - P&S - Strategy and Growth,"Personal Expense, Name Witheld",19003,12.00,E&M Devolved Admin-Taxi Services Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Taxi Services UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",19004,8.60,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Taxi Services UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",19005,8.50,K&I Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Rail Travel Overseas,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",19006,6.23,BLG Devolved Admin-Rail Travel Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Subsistence Overseas,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",19006,5.55,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Subsistence Overseas,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",19006,7.47,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Subsistence Overseas,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",19006,7.89,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Rail Travel UK,Business & Local Growth - BLG - BIS Local,"Personal Expense, Name Witheld",19007,127.50,BLG Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Mileage Allowance UK,Knowledge & Innovation Group - KIG - Research Base,"Personal Expense, Name Witheld",19008,58.95,K&I Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2014,Other Travel,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",19009,12.80,Default-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2014,Subsistence UK,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",19009,3.75,Default-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2014,Taxi Services UK,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",19009,20.00,Default-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Other Travel,Economics & Markets - E&M - Business Environment,"Personal Expense, Name Witheld",19010,38.50,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Taxi Services UK,Economics & Markets - E&M - Business Environment,"Personal Expense, Name Witheld",19010,15.70,BLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Central Telecommunications Services,Finance & Commercial Group - F&C - Information and Technology Directorate,LEVEL 3 COMMUNICATIONS UK LTD,19022,5038.08,E&M Devolved Admin-Central Telecommunications Services,RG24 8NA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Mileage Allowance UK,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",19024,975.60,Public Weather Service: Contract-Mileage Allowance UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Subsistence UK,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",19024,24.10,Public Weather Service: Contract-Subsistence UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Subsistence UK,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",19024,67.89,Public Weather Service: Contract-Subsistence UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Central Telecommunications Services,Finance & Commercial Group - F&C - Information and Technology Directorate,LEVEL 3 COMMUNICATIONS UK LTD,19026,134.49,E&M Devolved Admin-Central Telecommunications Services,RG24 8NA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Rail Travel UK,Business & Local Growth - BLG - Data Strategy Board,"Personal Expense, Name Witheld",19027,355.00,E&M Devolved Admin-Rail Travel UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Subsistence UK,Business & Local Growth - BLG - Data Strategy Board,"Personal Expense, Name Witheld",19027,2.40,E&M Devolved Admin-Subsistence UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH GAS BUSINESS SERVICES LTD,19029,379.10,LSC Properties-Electricity,GU15 3WA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Library Services,Legal Services - Legal Services,LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) LTD),19035,404.10,Legal Services Admin-Library Services,SM2 5AS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Library Services,Legal Services - Legal Services,LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) LTD),19039,1470.85,Legal Services Admin-Library Services,SM2 5AS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - F&C - Information and Technology Directorate,FIELD FISHER WATERHOUSE,19044,2120.00,LSC Properties-Rentals Under Non-PFI Operating Leases - Buildings,EC3N 2AA,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - F&C - Information and Technology Directorate,FIELD FISHER WATERHOUSE,19045,312.00,LSC Properties-Rentals Under Non-PFI Operating Leases - Buildings,EC3N 2AA,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Enforcement,Business & Local Growth - Advanced Manufacturing Services,HEALTH & SAFETY EXECUTIVE,19046,10434.18,MC&PR: Product Regulations-Enforcement,L20 7HS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Strategy Consultancy,Business & Local Growth - Advanced Manufacturing Services,HEALTH & SAFETY EXECUTIVE,19046,34808.61,MC&PR: Product Regulations-Strategy Consultancy,L20 7HS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Catering Services,Office of Manpower Economics - Office of Manpower Economics,PRET A MANGER (EUROPE) LTD,19054,305.15,OME Devolved Admin-Catering Services,SW1V 1PZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Standard Desktop Plus Services,Finance & Commercial Group - F&C - Information and Technology Directorate,FIVIUM LTD,19055,22169.00,F&C Devolved Admin-Standard Desktop Plus Services,WC2E 9EZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Standard Desktop Plus Services,Finance & Commercial Group - F&C - Information and Technology Directorate,FIVIUM LTD,19056,22169.00,F&C Devolved Admin-Standard Desktop Plus Services,WC2E 9EZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Standard Desktop Plus Services,Finance & Commercial Group - F&C - Information and Technology Directorate,FIVIUM LTD,19058,22280.00,F&C Devolved Admin-Standard Desktop Plus Services,WC2E 9EZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Catering Services,Office of Manpower Economics - Office of Manpower Economics,PRET A MANGER (EUROPE) LTD,19059,2.80,OME Devolved Admin-Catering Services,SW1V 1PZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Catering Services,Office of Manpower Economics - Office of Manpower Economics,PRET A MANGER (EUROPE) LTD,19059,284.69,OME Devolved Admin-Catering Services,SW1V 1PZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Central Telecommunications Services,Finance & Commercial Group - F&C - Information and Technology Directorate,LEVEL 3 COMMUNICATIONS UK LTD,19060,104917.67,E&M Devolved Admin-Central Telecommunications Services,RG24 8NA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),19062,192.00,E&M Devolved Admin-Telecoms,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),19063,196.80,E&M Devolved Admin-Telecoms,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),19065,56.32,E&M Devolved Admin-Telecoms,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2014,Telecoms Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),19065,13.50,F&C Devolved Admin-Telecoms Equipment,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),19069,762.44,E&M Devolved Admin-Telecoms,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),19074,56.27,E&M Devolved Admin-Telecoms,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Telecoms Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),19074,13.50,F&C Devolved Admin-Telecoms Equipment,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Hire of Agency Staff,People & Strategy - P&S - Human Resources,BROOK STREET (UK) LTD,19078,503.88,E&M Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),19079,56.27,E&M Devolved Admin-Telecoms,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Telecoms Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),19079,13.50,F&C Devolved Admin-Telecoms Equipment,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Hire of Agency Staff,Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,19080,967.51,E&S Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Current Grants To Private Sector - NPISH,Business & Local Growth - BLG - Consumer and Competition Policy,CITIZENS ADVICE BUREAU,19082,129374.40,CiTA: England & Wales-Current Grants To Private Sector - NPISH,NE1 8AF,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),19083,113.94,E&M Devolved Admin-Telecoms,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Economic Consultancy & Research,Knowledge & Innovation Group - KIG - Innovation Directorate,FRONTIER ECONOMICS LTD,19084,26250.00,Collaboration: Other Economic Research-Economic Consultancy & Research,WC1V 6DA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),19085,762.44,E&M Devolved Admin-Telecoms,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Air Travel,Knowledge & Innovation Group - KIG - Research Base,TECHNOPOLIS LTD,19086,2071.20,IGPF: UK-India Partnership in Regenerative Medicine-Air Travel,BN1 1EE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Library Services,Legal Services - Legal Services,LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) LTD),19088,230.70,Legal Services Admin-Library Services,SM2 5AS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Library Services,Legal Services - Legal Services,LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) LTD),19090,659.95,Legal Services Admin-Library Services,SM2 5AS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Library Services,Legal Services - Legal Services,LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) LTD),19091,2342.95,Legal Services Admin-Library Services,SM2 5AS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Consultancy Expenditure,Shareholder Executive - Shareholder Executive,FRESHFIELDS BRUCKHAUS DERINGER,19095,33711.82,ShEx Devolved Admin-Consultancy Expenditure,EC4Y 1HS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH GAS BUSINESS SERVICES LTD,19096,859.10,LSC Properties-Electricity,GU15 3WA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Current Grants To Private Sector - NPISH,Business & Local Growth - Advanced Manufacturing Services,CENEX,19098,166590.03,AMS Dir:Sponsorship-Current Grants To Private Sector - NPISH,LE11 3TU,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Hire of Agency Staff,Finance & Commercial Group - F&C - Information and Technology Directorate,CAPITA RESOURCING LTD,19099,1020.00,F&C Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Hire of Agency Staff,Finance & Commercial Group - F&C - Information and Technology Directorate,CAPITA RESOURCING LTD,19099,1530.00,E&M Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Enforcement,Business & Local Growth - Advanced Manufacturing Services,DARLINGTON BOROUGH COUNCIL,19100,8333.33,MC&PR: Product Regulations-Enforcement,TS19 1JA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Publications,Ministerial and Parliamentary Support - MPST - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,19101,130.00,E&M Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Publications,Ministerial and Parliamentary Support - MPST - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,19101,160.00,E&M Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Publications,Business & Local Growth - Advanced Manufacturing Services,JONES YARRELL LEADENHALL,19102,44.52,E&S Devolved Admin-Publications,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Publications,Ministerial and Parliamentary Support - MPST - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,19104,130.00,E&M Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Publications,Ministerial and Parliamentary Support - MPST - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,19104,160.00,E&M Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2014,Current Grants To Private Sector - NPISH,Business & Local Growth - Advanced Manufacturing Services,SUFFOLK COUNTY COUNCIL,19105,41097.00,MC&PR: Product Regulations-Current Grants To Private Sector - NPISH,IP1 2DH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Hotel & Accommodation UK,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",19112,107.10,E&M Devolved Admin-Hotel & Accommodation UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Subsistence UK,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",19112,27.67,E&M Devolved Admin-Subsistence UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Taxi Services UK,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",19112,27.50,E&M Devolved Admin-Taxi Services UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Approved Pensions Awarding Centres (DWP),People & Strategy - P&S - Human Resources,MYCSP LTD,19121,160.00,P&S Devolved Admin-Approved Pensions Awarding Centres (DWP),SK3 0XN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Approved Pensions Awarding Centres (DWP),People & Strategy - P&S - Human Resources,MYCSP LTD,19122,82.24,P&S Devolved Admin-Approved Pensions Awarding Centres (DWP),SK3 0XN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2014,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,19123,105.23,Legal Services Admin-Stationery,LE41 9GS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2014,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,19124,288.40,Legal Services Admin-Stationery,LE41 9GS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Rail Travel UK,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",19126,105.00,ShEx Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2014,Grant-In-Aid to Arms Length Bodies,Knowledge & Innovation Group - KIG - Innovation Directorate,THE TECHNOLOGY STRATEGY BOARD,19128,46000000.00,Disabled Code-Grant-In-Aid to Arms Length Bodies,SN2 1UE,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Advertising,People & Strategy - P&S - Communications Directorate,KINDRED AGENCY LTD,19134,10882.20,Corporate Presentation-Advertising,SW1P 2AF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2014,Business Management Advice,Shareholder Executive - Shareholder Executive,THE ROYAL HOUSEHOLD (TREASURER TO THE QUEEN),19147,46894.91,Royal Mail Sale Transaction Costs-Business Management Advice,SW1A 1AA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Professional Training,Economics & Markets - E&M - Analysis Directorate,HM REVENUE & CUSTOMS,19148,430.00,E&M Non Devolved Admin-Professional Training,BN12 4XJ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Professional Subscriptions,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",19149,100.00,E&M Devolved Admin-Professional Subscriptions,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Professional Subscriptions,Knowledge & Innovation Group - KIG - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",19150,205.00,K&I Devolved Admin-Professional Subscriptions,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Professional Subscriptions,Finance & Commercial Group - F&C - Finance Group,"Personal Expense, Name Witheld",19151,90.00,E&M Devolved Admin-Professional Subscriptions,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Advertising,People & Strategy - P&S - Communications Directorate,SYNDICATE COMMUNICATIONS LTD,19152,20000.00,Corporate Presentation-Advertising,B1 1BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2014,Current Grants To Private Sector - NPISH,Business & Local Growth - Information Economy & Cyber,BRITISH STANDARDS INSTITUTION (BSI),19153,97500.00,Web: BIS Funding-Current Grants To Private Sector - NPISH,W4 4AL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Economic Consultancy & Research,Economics & Markets - E&M - Analysis Directorate,GHK CONSULTING LTD,19154,5914.00,E&M Devolved Admin-Economic Consultancy & Research,EC1R 5BL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Economic Consultancy & Research,Economics & Markets - E&M - Analysis Directorate,GHK CONSULTING LTD,19154,10803.20,E&M Devolved Admin-Economic Consultancy & Research,EC1R 5BL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - KIG - Research Base,Department of Energy & Climate Change,19167,33488.00,Science & Society: Science for All-Current Grants To Private Sector - NPISH,YO1 7PX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Project Management Costs,Enterprise & Skills Group - Enterprise Directorate,WINNING PITCH TRADING LTD,19293,38490.80,Enterprise Directorate Priority Projects-Project Management Costs,M5 3EJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Criminal Law and Prosecution Work,Legal Services - Legal Services,HAMPSHIRE POLICE AUTHORITY,19316,35.00,Prosecution Agents-Criminal Law and Prosecution Work,SO22 5DB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - KIG - Research Base,"Personal Expense, Name Witheld",19324,1519.23,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Leasing of Reprographic Equipment,Legal Services - Legal Services,RICOH UK LTD,19332,-455.08,E&M Devolved Admin-Leasing of Reprographic Equipment,NN4 7YL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Hire of Agency Staff,Finance & Commercial Group - F&C - Finance Group,ALLEN LANE LTD,19335,3540.00,F&C Devolved Admin-Hire of Agency Staff,BN11 2BW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",19336,64.80,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",19336,13.10,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",19336,27.40,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",19337,100.80,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",19337,6.90,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",19338,20.00,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",19339,334.80,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",19339,5.00,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",19339,26.60,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Hotel & Accommodation UK,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",19340,250.00,ECO - Non Proliferation Awareness Seminars-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Mileage Allowance UK,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",19340,261.90,ECO - Non Proliferation Awareness Seminars-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,Motor Vehicle Hire,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",19340,76.41,ECO - Non Proliferation Awareness Seminars-Motor Vehicle Hire,SW1H 0ET,EMPLOYEE,,,
