Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",CORNWALL COUNTY COUNCIL,ERS-558584-124162,381891,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,TR1 3AY,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",DURHAM COUNTY COUNCIL,ERS-558585-124166,743866,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,DH1 5UL,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",COVENTRY CITY COUNCIL,ERS-558586-124164,212050,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,CV1 5RR,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",CROYDON LONDON BOROUGH COUNCIL,ERS-558587-124165,191581,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,CR9 1BQ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BEXLEY LONDON BOROUGH COUNCIL,ERS-558588-124146,126921,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,DA8 1TL,PUBLIC,,,
,,13/07/2016,DH Support to Mergers,DG: Holding CT Core,ROYAL FREE LONDON NHS FOUNDATION TRUST,I0125113,1680000,Implementation of Barnet and Chase Farm Operational Efficiency,NW3 2QG,PUBLIC,,,
,,13/07/2016,Outsourcing Contract,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SOCIAL CARE INSTITUTE FOR EXCELLENCE SCIE,IVC02683,36844,"Care Pathways, Quality Standards Models of Care for LAC funding for April 2016 to March 2018",SWIY 6BP,VCS,,,
,,13/07/2016,Policy Payments,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",HOMES AND COMMUNITIES AGENCY (HCA),S0012233,100000,Platform for Life funding for 2016/2017,NE11 0NA,PUBLIC,,,
,,13/07/2016,ENDPBs Admin Capital Grant in Aid,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",HOMES AND COMMUNITIES AGENCY (HCA),S0012234,1699500,HCA - CASSH Fund Capital Payments 16/17,NE11 0NA,PUBLIC,,,
,,13/07/2016,Policy Payments,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",HOMES AND COMMUNITIES AGENCY (HCA),S0012235,810262,Homelessness Change Funding for 2016/2017,NE11 0NA,PUBLIC,,,
,,13/07/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACCORD HEALTHCARE LTD,DAAADF900715,6.41,,,LARGE,,,
,,13/07/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACCORD HEALTHCARE LTD,DAAADF900715,355549.1,,,LARGE,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS TEACHING HOSPITAL NHS TRUST,1410048812,149411.38,CRFs - CRII,LS9 7TF,PUBLIC,,,
,,14/07/2016,Consultancy/Professional Advice,"DG: INNOVATION, GROWTH & TECHNOLOGY",DELOITTE,2410106005,61800,PSBC 6065 - Accelerated Access Review - 'How to' guides for regulatory pathway. Consultancy costs.,EC4A 4TR,LARGE,,,
,,14/07/2016,Consultancy/Professional Advice,"DG: INNOVATION, GROWTH & TECHNOLOGY",DELOITTE,2410106005,3000,PSBC 6065 - Accelerated Access Review - 'How to' guides for regulatory pathway. Events and Comms.,EC4A 4TR,LARGE,,,
,,14/07/2016,Consultancy/Professional Advice,"DG: INNOVATION, GROWTH & TECHNOLOGY",DELOITTE,2410106005,1200,PSBC 6065 - Accelerated Access Review - 'How to' guides for regulatory pathway. Expenses,EC4A 4TR,LARGE,,,
,,14/07/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,NHS SUPPLY CHAIN,9047000015,139292.15,NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st April to 31st May 2016,DE55 4QJ,PUBLIC,,,
,,14/07/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,NHS SUPPLY CHAIN,9047000017,48273.61,NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st April to 31st May 2016,DE55 4QJ,PUBLIC,,,
,,14/07/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,NHS SUPPLY CHAIN,9047000018,36077.9,NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st April to 31st May 2016,DE55 4QJ,PUBLIC,,,
,,14/07/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,NHS SUPPLY CHAIN,9047000019,192935.44,NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st April to 31st May 2016,DE55 4QJ,PUBLIC,,,
,,14/07/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,NHS SUPPLY CHAIN,9047000020,66570,NHS Supply Chain - Pesticide testing costs 2015/16 - 1st April to 31st July 2015,DE55 4QJ,PUBLIC,,,
,,14/07/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,NHS SUPPLY CHAIN,9047000020,66570,NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2015/16 - 1st September 2015 to 31st March 2016,DE55 4QJ,PUBLIC,,,
,,14/07/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,SERCO LTD,91274071,249557.22,Serco Ltd - For services provided on the Healthy Start Issuing Unit (HSIU) - April 2014 to March 2017,RG27 9UY,LARGE,,,
,,14/07/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,SERCO LTD,91278587,230352.2,Serco Ltd - For services provided on the Healthy Start Issuing Unit (HSIU) - April 2014 to March 2017,RG27 9UY,LARGE,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",ISLINGTON LONDON BOROUGH COUNCIL,ERS-558593-124183,405400,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,EC1V 7LQ,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,ERS-558594-124184,118502,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,W8 7NX,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",KENT COUNTY COUNCIL,ERS-558595-124185,1260277,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,ME14 1XQ,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",KINGSTON UPON HULL CITY COUNCIL,ERS-558596-124182,365591,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,HU1 2AB,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,ERS-558597-124211,78361,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,KT1 1EU,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",KIRKLEES METROPOLITAN COUNCIL,ERS-558598-124186,254270,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,HD2 1JP,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",KNOWSLEY METROPOLITAN BOROUGH COUNCIL,ERS-558599-124187,133576,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,L36 9YZ,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",LAMBETH LONDON BOROUGH COUNCIL,ERS-558600-124188,275454,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,SW2 1RW,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",LANCASHIRE COUNTY COUNCIL,ERS-558601-124189,1225388,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,PR1 0LD,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",LEEDS CITY COUNCIL,ERS-558602-124190,660728,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,LS2 8JR,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",LEICESTER CITY COUNCIL,ERS-558603-124191,260195,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,LE1 6ZG,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",LEICESTERSHIRE COUNTY COUNCIL,ERS-558604-124192,455445,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,LE3 8RA,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",LEWISHAM LONDON BOROUGH COUNCIL,ERS-558605-124193,187007,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,SE6 4RU,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",LINCOLNSHIRE COUNTY COUNCIL,ERS-558606-124194,590931,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,LN1 1YL,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",LIVERPOOL CITY COUNCIL,ERS-558607-124195,729378,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,L69 2DQ,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-558608-124365,197927,Biomedical Units,W12 0HS,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-558609-124310,112276,Biomedical Units,LS9 7TF,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-558610-124242,123286,Biomedical Units,BS99 1YF,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-558611-124323,160114,Biomedical Units,UB9 6JH,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",LUTON BOROUGH COUNCIL,ERS-558612-124196,107747,Biomedical Units,LU1 2BQ,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-558613-124324,147148,Research Capability Funding (STANDARD),UB9 6JH,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-558614-124313,127791,Research Capability Funding (STANDARD),B15 2PR,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-558615-124304,32549,Research Capability Funding (STANDARD),L7 8XP,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",MANCHESTER CITY COUNCIL,ERS-558616-124197,522450,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,M60 2JR,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-558617-124250,34200,Research Capability Funding (STANDARD),L12 2AP,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-558618-124301,201599,Research Capability Funding (STANDARD),SM2  5PT,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-558619-124291,98363,Research Capability Funding (STANDARD),M6 8HD,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",MEDWAY COUNCIL,ERS-558620-124198,189651,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,ME2 4AU,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-558622-124274,128380,Research Capability Funding (STANDARD),S5 7AU,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-558623-124339,333748,Research Capability Funding (STANDARD),BR3 3BX,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",MERTON BOROUGH COUNCIL,ERS-558624-124199,102249,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,SM4 5DX,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-558625-124268,134719,Research Capability Funding (STANDARD),SO52 9AB,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-558626-124243,134609,Research Capability Funding (STANDARD),BS99 1YF,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",MIDDLESBROUGH COUNCIL,ERS-558627-124200,103620,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,TS1 2YL,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-558628-124266,49888,Research Capability Funding (STANDARD),NG3 6AA,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-558629-124248,45824,Research Capability Funding (STANDARD),NW3 1QG,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",MILTON KEYNES COUNCIL,ERS-558630-124201,224707,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,MK9 3HS,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-558631-124314,777716,Research Capability Funding (STANDARD),B15 2PR,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NEWCASTLE UPON TYNE CITY COUNCIL,ERS-558633-124203,205182,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,NE1 8PP,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NEWHAM LONDON BOROUGH COUNCIL,ERS-558635-124204,200750,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,E6 2RP,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NORFOLK COUNTY COUNCIL,ERS-558636-124205,932544,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,NR1 2DL,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-558637-124285,95194,Research Capability Funding (STANDARD),CV2 2DX,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NORTH EAST LINCOLNSHIRE COUNCIL,ERS-558638-124202,106596,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,DN35 8LN,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-558639-124347,96436,Research Capability Funding (STANDARD),LE5 4QF,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NORTH LINCOLNSHIRE COUNCIL,ERS-558640-124207,104028,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,DN16 1AB,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NORTH SOMERSET COUNCIL,ERS-558641-124208,126315,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,BS23 1LL,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE WALTON CENTRE NHS FOUNDATION TRUST,ERS-558642-124255,26001,Research Capability Funding (STANDARD),L9 7LJ,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,ERS-558643-124209,140962,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,NE28 6UZ,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-558644-124355,104288,Biomedical Units,NG7 2UK,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-558645-124356,121090,Biomedical Units,NG7 2UK,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NORTH YORKSHIRE COUNTY COUNCIL,ERS-558646-124210,331337,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,DL6 1DF,PUBLIC,,,
,,14/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NORTHAMPTONSHIRE COUNTY COUNCIL,ERS-558647-124206,576621,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,NN4 7DB,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-558648-124305,109384,Biomedical Units,L7 8XP,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-558649-124269,121910,Biomedical Units,SO52 9AB,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-558650-124270,177415,Bio-Medical Centres,SO52 9AB,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-558651-124343,101197,Research Capability Funding (STANDARD),M13 0JR,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,EAST LONDON NHS FOUNDATION TRUST,ERS-558652-124352,26483,Research Capability Funding (STANDARD),E1 1RD,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-558654-124249,41010,Research Capability Funding (STANDARD),CM8 2TL,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-558656-124331,455941,Research Capability Funding (STANDARD),OX3 7HE,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-558657-124317,423674,Research Capability Funding (STANDARD),NW1 2BX,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE SOLENT NHS TRUST R1C,ERS-558658-124383,39896,Research Capability Funding (STANDARD),SO16 4XE,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-558659-124344,84083,Biomedical Units,M13 0JR,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-558660-124348,83333,Biomedical Units,LE5 4QF,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-558661-124349,83333,Biomedical Units,LE5 4QF,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-558662-124350,135163,Biomedical Units,LE5 4QF,PUBLIC,,,
,,14/07/2016,Revenue Grants to non-profit institutions,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SOCIAL CARE INSTITUTE FOR EXCELLENCE SCIE,ERS-558663-124181,880000,2016/016 SCIE - 4 Workstreams - Work Programme 2016/17,NW1 6AQ,VCS,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-558664-124244,133413,Biomedical Units,BS99 1YF,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-558665-124332,166667,Biomedical Units,OX3 7HE,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-558666-124298,492587,Bio-Medical Centres,EC1V 2PD,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-558667-124296,690990,Bio-Medical Centres,WC1N 3JH,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-558668-124278,1018611,Bio-Medical Centres,SE1 9RT,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-558669-124326,373776,Bio-Medical Centres,NE7 7DN,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-558669-124326,83333,Biomedical Units,NE7 7DN,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-558670-124340,859149,Bio-Medical Centres,BR3 3BX,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-558670-124340,83333,Biomedical Units,BR3 3BX,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-558671-124333,1705558,Bio-Medical Centres,OX3 7HE,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-558672-124302,8537.66,Bio-Medical Centres,SM2  5PT,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-558672-124302,1024729,Bio-Medical Centres,SM2  5PT,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-558673-124366,1900697,Bio-Medical Centres,W12 0HS,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-558674-124334,63585,Experimental Cancer Medicine Centres,OX3 7HE,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-558675-124372,95975,School for Public Health,CB2 1TN,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-558676-124251,36364,CRFs - CRII,L12 2AP,PUBLIC,,,
,,14/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-558677-124315,255204,CRFs - CRII,B15 2PR,PUBLIC,,,
