Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,42.23
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,9.24
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,9.99
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,13.32
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,53.53
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,3.87
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,87.58
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,104.42
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,2.13
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,31.99
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,2.33
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,120.96
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,81.03
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,0.52
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,98.36
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,129.23
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,452.40
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,41.07
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,19.86
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,8.43
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,73.47
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,39.55
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,40.83
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,1.56
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,220.67
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,37.27
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,59.57
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,25.36
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,4.89
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,3.63
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,75.03
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,6.11
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,466.51
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,297.00
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,"1,507.32"
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,"1,895.06"
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,548.40
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,904.74
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,154.10
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,4.23
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,42.54
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,8.66
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,3.63
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,172.82
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,13.53
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,3.49
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,109.49
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,96.98
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,3.49
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,"3,234.41"
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,"1,713.30"
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,13.58
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,151.82
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,4.42
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,84.20
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,306.46
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,6.63
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,"3,082.90"
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,133.88
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,163.46
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,186.45
Department for Work and Pensions,"Pension, Disability Carers Services",22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018175989,"1,008.09"
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,49.64
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,21.95
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,10.11
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,5.41
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,9.78
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,8.60
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,37.87
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,20.97
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,106.43
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,17.48
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,28.16
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,214.65
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,34.36
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,13.32
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,1.84
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,4.97
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,57.12
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,217.68
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,116.35
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,10.85
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,32.89
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,3.63
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,104.86
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,32.44
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,67.33
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,98.34
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,21.62
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,6.15
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,8.53
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,122.49
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,43.74
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,11.15
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,25.59
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,90.25
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,106.24
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,11.56
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,14.48
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,99.29
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,43.61
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,74.48
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,1.60
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,81.62
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,16.61
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,107.57
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,8.07
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,50.71
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,14.08
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,93.17
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,40.00
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,27.58
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,144.43
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,15.59
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,2.76
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,4.48
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,42.60
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,37.77
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,47.43
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,3.63
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,25.59
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,79.43
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,83.03
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,85.46
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,46.03
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,5.54
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,17.24
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,200.11
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,12.29
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,61.77
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,2.82
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,17.06
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,8.81
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,136.01
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,39.45
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,26.55
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,117.63
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,3.14
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,49.75
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,102.39
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,8.53
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,200.11
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,68.68
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,6.15
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,25.59
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,136.90
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,101.51
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,3.02
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,135.40
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,289.44
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,94.22
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,59.57
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,6.01
Department for Work and Pensions,Jobcentre Plus,22/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,69.63
Department for Work and Pensions,Jobcentre Plus,22/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018175989,6.16
