Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,  Amount  ,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 2,146.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 324.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 2,734.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,846.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 887.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 775.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 6,737.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 489.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 953.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 722.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 2,280.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 451.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,071.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,240.00 ",,,,
Department of Health,Department of Health,14/08/2012,Research & development,RDD Research & Development,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-468449-63221," 25,000.00 ",,Reviews Capacity Development,Programme,
Department of Health,Department of Health,14/08/2012,Outsourcing Contract,PH Public Health,THE TERRENCE HIGGINS TRUST,VCS,WC1X 8DP,STAT004196," 245,000.00 ",,Targeted HIV Prevention work - New Contract from 2012 onwards.,Programme,
Department of Health,Department of Health,15/08/2012,Professional fees,ER External Relations,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,4882," 283,423.00 ",,CPA 474211 recharge of choice quarter 1 2012/13,Programme,
Department of Health,Department of Health,15/08/2012,Professional fees,ER External Relations,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,4883," 42,520.00 ",,CPA 474211 recharge of choice quarter 1 2012/13,Programme,
Department of Health,Department of Health,15/08/2012,Professional fees,ER External Relations,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,4884," 48,167.00 ",,CPA 474211 - Department of Health Secondees Q1 recharge of salaries and expenses incurred in Q1 2012/13,Admin,
Department of Health,Department of Health,15/08/2012,Professional fees,ER External Relations,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,4885," 113,375.00 ",,CPA 474211 recharge of choice quarter 1 2012/13,Programme,
Department of Health,Department of Health,15/08/2012,Professional fees,ER External Relations,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,4886," 139,788.00 ",,CPA 474211 recharge of choice quarter 1 2012/13,Programme,
Department of Health,Department of Health,15/08/2012,Professional fees,ER External Relations,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,4887," 85,482.00 ",,CPA 474211 recharge of choice quarter 1 2012/13,Programme,
Department of Health,Department of Health,15/08/2012,Contr Other External,Informatics Directorate,NHS INFORMATION CENTRE,,,15338680," 703,586.00 ",,,,
Department of Health,Department of Health,15/08/2012,Air Travel (overseas),GO&A Goverance Operations & Assurance,REDFERN TRAVEL LTD,SME,BD1 3AZ,38730," 20,621.00 ",,International Air Travel,Admin,
Department of Health,Department of Health,15/08/2012,Conferences & seminars,GO&A Goverance Operations & Assurance,REDFERN TRAVEL LTD,SME,BD1 3AZ,38730," 16,604.00 ",,Hotels,Admin,
Department of Health,Department of Health,15/08/2012,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,SME,TS17 6YG,2793001-20-AUG-12," 2,514.00 ",,,Other,
Department of Health,Department of Health,15/08/2012,Professional fees,GO&A Goverance Operations & Assurance,REDFERN TRAVEL LTD,SME,BD1 3AZ,38730," 4,058.00 ",,Travel Management Fee,Admin,
Department of Health,Department of Health,15/08/2012,Travel -Trains,GO&A Goverance Operations & Assurance,REDFERN TRAVEL LTD,SME,BD1 3AZ,38730," 133,764.00 ",,UK Rail Travel,Admin,
Department of Health,Department of Health,15/08/2012,Other programme expenditure,ER External Relations,HEALTH PROFESSION COUNCIL,PUBLIC,SE11 4BU,HPC/001," 45,542.00 ",,Setting up a statutory register for persons supplying unlicensed herbal products.,Programme,
Department of Health,Department of Health,15/08/2012,Other programme expenditure,ER External Relations,HEALTH PROFESSION COUNCIL,PUBLIC,SE11 4BU,HPC/002&003," 29,934.00 ",,Setting up a statutory register for persons supplying unlicensed herbal products.,Programme,
Department of Health,Department of Health,15/08/2012,Other programme expenditure,ER External Relations,HEALTH PROFESSION COUNCIL,PUBLIC,SE11 4BU,HPC/004/26/03/2012," 30,000.00 ",,Setting up a statutory register for persons supplying unlicensed herbal products.,Programme,
Department of Health,Department of Health,15/08/2012,Policy Payments,ER External Relations,HEALTH PROFESSION COUNCIL,PUBLIC,SE11 4BU,HPC/013," 38,532.00 ",,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HPC.,Programme,
Department of Health,Department of Health,15/08/2012,Policy Payments,ER External Relations,HEALTH PROFESSION COUNCIL,PUBLIC,SE11 4BU,HPC/014," 94,392.00 ",,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HPC.,Programme,
Department of Health,Department of Health,16/08/2012,Admin Revenue Grant-in-Aid ENDPBs,SF&NHS Strategy Finance & NHS,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,PUBLIC,SW1Y 4RB,MONITOR FUNDING FOR AUG 2012-2013," 1,994,000.00 ",,Monitor BAU funding for 2012-2013.,Admin,
Department of Health,Department of Health,16/08/2012,Admin Revenue Grant-in-Aid ENDPBs,SF&NHS Strategy Finance & NHS,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,PUBLIC,SW1Y 4RB,MONITOR TRANSITION FUNDING FOR AUG 2012-2013.," 2,329,000.00 ",,Monitor Transition funding for 2012-2013,Programme,
Department of Health,Department of Health,16/08/2012,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,SME,TS17 6YG,2793001-20-AUG-12," 4,910.00 ",,,Other,
Department of Health,Department of Health,16/08/2012,Outsourcing Contract,PH Public Health,SAPIENT LTD,LARGE,E1 6DU,25816," 71,930.00 ",,EESSI software design and related services Sapient costs,Programme,
Department of Health,Department of Health,16/08/2012,Outsourcing Contract,PH Public Health,2E2 UK LTD,LARGE,Berkshire,PRI048279," 284,401.00 ",,ImmForm Managed Service,Programme,
Department of Health,Department of Health,16/08/2012,Professional fees,PH Public Health,THE MET OFFICE,PUBLIC,EX1 3PB,I0082817," 37,960.00 ",,Provision of a Heat Health Watch Service in respect of the Heatwave Plan for 2012/13.,Programme,
Department of Health,Department of Health,16/08/2012,Utilisation-Hep C,PH Public Health,CAXTON FOUNDATION,VCS,EN4 9NX,CF-3/2012-13," 157,730.00 ",,Discretionary Ex-Gratia payments for Hepatitis C,Programme,
Department of Health,Department of Health,17/08/2012,CASH FUNDING Rev Inside RAB,CENTRAL TECHNICAL,YORKSHIRE & THE HUMBER SHA,PUBLIC,LS1 4PL,HAFS-13821," 15,000,000.00 ",,,Other,
Department of Health,Department of Health,17/08/2012,Other creditors (ST),CENTRAL TECHNICAL,MILTON KEYNES GENERAL HOSPITAL NHS FOUNDATION TRUST,PUBLIC,MK6 5LD,DUPLICATED PAYMENT," 275,582.00 ",,,Other,
Department of Health,Department of Health,17/08/2012,Research & development,RDD Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-468754-63288," 315,076.00 ",,CRF's CRII,Programme,
Department of Health,Department of Health,17/08/2012,Contractor/Staff Substitution,SF&NHS Strategy Finance & NHS,NORTHGATE UK LTD,LARGE,HP2 4NW,91224197," 125,313.00 ",,(Dnuttall - Proms) Proms Lot1 - Data collection for Proms - CCN / Add to PO for 2012/13 ,Programme,
Department of Health,Department of Health,17/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Fresh Direct (UK) Ltd,,,28536605," 42,816.00 ",,,,
Department of Health,Department of Health,17/08/2012,Utilities,GO&A Goverance Operations & Assurance,EDF ENERGY PLC,LARGE,PL3 5XQ,0001APR12ii, -   ,,,Admin,
Department of Health,Department of Health,17/08/2012,Utilities,GO&A Goverance Operations & Assurance,EDF ENERGY PLC,LARGE,PL3 5XQ,0001APR12ii," 39,151.00 ",,Skipton House - EDF Electricity Charges for 2012 - 2013,Admin,
Department of Health,Department of Health,17/08/2012,Utilities,GO&A Goverance Operations & Assurance,EDF ENERGY PLC,LARGE,PL3 5XQ,0004JULY12ii," 25,835.00 ",,Wellington House - EDF Electricity Charges for 2012 – 2013,Admin,
Department of Health,Department of Health,17/08/2012,External Consultancy Fees,Informatics Directorate,DELOITTE MCS LTD,,,15050977," 59,494.00 ",,,,
Department of Health,Department of Health,17/08/2012,External Consultancy Fees,Informatics Directorate,DELOITTE MCS LTD,,,15235751," 62,502.00 ",,,,
Department of Health,Department of Health,17/08/2012,Addition Clearing - OLB,GO&A Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,2900696," 222,974.00 ",,QH -  Refurbishment for the health and care modernisation transition programme - Area 6NE QH,Admin,
Department of Health,Department of Health,17/08/2012,Research & development,RDD Research & Development,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-468752-63291," 62,144.00 ",,Professorship Awards,Programme,
Department of Health,Department of Health,17/08/2012,Research & development,RDD Research & Development,THE SOLENT NHS TRUST,PUBLIC,SO16 4XE,ERS-468753-63296," 25,000.00 ",,Applied Research Programme,Programme,
Department of Health,Department of Health,17/08/2012,Grants to non profit institutions (CUR),SC Social Care,NATIONAL CHILDRENS BUREAU LTD,VCS,EC1V 7QE,ERS-468836-63301," 26,000.00 ",,NCB Project under the 2011-12 IESD Scheme - Successful Commissioning for Equality,Programme,
Department of Health,Department of Health,20/08/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,PUBLIC,TQ2 7AN,HAFS-13823," 3,000,000.00 ",,,Other,
Department of Health,Department of Health,20/08/2012,Additions-PDC permanent,CENTRAL TECHNICAL,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,HU16 5JQ,HAFS-13822," 1,800,000.00 ",,,Other,
Department of Health,Department of Health,20/08/2012,Provisions cash payment,ER External Relations,NHS INJURY BENEFITS SCHEME,PUBLIC,FY7 8LG,ERS-468898-63341," 4,052,717.00 ",,Injury Benefits recharging,Programme,
Department of Health,Department of Health,20/08/2012,Research & development,RDD Research & Development,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),PUBLIC,SW8 5NQ,ERS-468928-63364," 3,500,000.00 ",,Research Capability Programme,Programme,
Department of Health,Department of Health,20/08/2012,Building repairs & maintenance,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247947RI," 35,373.00 ",,"CQC Buildings - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance @£31,875.08 mthly",Admin,
Department of Health,Department of Health,20/08/2012,Building repairs & maintenance,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247949RI," 13,107.00 ",,"Maple Street - Fixed Building Maintenance Costs from 01/04/12 - 31/03/2013 @13,107.33 mthly",Admin,
Department of Health,Department of Health,20/08/2012,Building repairs & maintenance,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247950RI," 36,260.00 ",,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance @£36,259.76mthly",Admin,
Department of Health,Department of Health,20/08/2012,Building repairs & maintenance,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247951RI," 35,756.00 ",,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance@£35,756.01 mthly",Admin,
Department of Health,Department of Health,20/08/2012,Building repairs & maintenance,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247952RI," 26,814.00 ",,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance@£26,814.04 mthly.",Admin,
Department of Health,Department of Health,20/08/2012,Cleaning: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247949RI," 4,948.00 ",,"Maple Street - Fixed Cleaning Costs from 01/04/12 - 31/03/2013 @4,947.75 mthly",Admin,
Department of Health,Department of Health,20/08/2012,Cleaning: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247950RI," 19,251.00 ",,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Cleaning @£19,251.42mthly",Admin,
Department of Health,Department of Health,20/08/2012,Cleaning: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247951RI," 27,299.00 ",,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Cleaning@£27,299.10 mthly",Admin,
Department of Health,Department of Health,20/08/2012,Cleaning: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247952RI," 13,029.00 ",,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Cleaning@£13,028.68 mthly.",Admin,
Department of Health,Department of Health,20/08/2012,Facilities management: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247949RI," 11,210.00 ",,"Maple Street - Fixed FM Costs from 01/04/12 - 31/03/2013 @11,209.92 mthly",Admin,
Department of Health,Department of Health,20/08/2012,Facilities management: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247950RI," 12,534.00 ",,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Facilities Management @£12,533.53mthly",Admin,
Department of Health,Department of Health,20/08/2012,Facilities management: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247951RI," 19,049.00 ",,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Facilities Management@£19,049.25 mthly",Admin,
Department of Health,Department of Health,20/08/2012,Facilities management: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247952RI," 9,773.00 ",,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Facilities Management@£9,772.88 mthly.",Admin,
Department of Health,Department of Health,20/08/2012,Outsourcing Contract,ER External Relations,NHS EMPLOYERS LTD,SME,SW1E 5DD,10300," 124,845.00 ",,Provision of NHS Careers from 1 April 2012 to 31 March 2013,Programme,
Department of Health,Department of Health,20/08/2012,Publicity & advertising,ER External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,822227," 202,191.00 ",,Games4Life Digital Search and Display activity 8 May 12- 20 Aug 2012,Programme,
Department of Health,Department of Health,20/08/2012,Publicity & advertising,ER External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,822250," 29,665.00 ",,Games4Life Digital Search and Display activity 8 May 12- 20 Aug 2012,Programme,
Department of Health,Department of Health,20/08/2012,Publicity & advertising,ER External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,822253," 24,834.00 ",,Smokefree Search June -Aug 2012,Programme,
Department of Health,Department of Health,20/08/2012,Research & development,RDD Research & Development,LUXFER GAS CYLINDERS LTD,LARGE,NG4 2BH,IW1799/1RS/2RS," 60,150.00 ",,Invention for Innovation,Programme,
Department of Health,Department of Health,20/08/2012,Security: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247949RI," 16,488.00 ",,"Maple Street - Fixed Security Costs from 01/04/12 - 31/03/2013 @16,487.50 mthly",Admin,
Department of Health,Department of Health,20/08/2012,Security: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247950RI," 26,406.00 ",,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Security @£26,405.67mthly",Admin,
Department of Health,Department of Health,20/08/2012,Security: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247951RI," 43,888.00 ",,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Security@£43,887.65 mthly",Admin,
Department of Health,Department of Health,20/08/2012,Security: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247952RI, -   ,,,Admin,
Department of Health,Department of Health,20/08/2012,Security: contract,GO&A Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00247952RI," 25,902.00 ",,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Security@£25,902.42 mthly.",Admin,
Department of Health,Department of Health,20/08/2012,Contr Other External,Informatics Directorate,CAPITA BUSINESS SERVICES LTD,,,15372294," 1,240,711.00 ",,,,
Department of Health,Department of Health,20/08/2012,Contr Other External,Informatics Directorate,CAPITA BUSINESS SERVICES LTD,,,15372335," 38,650.00 ",,,,
Department of Health,Department of Health,20/08/2012,Contr Other External,Informatics Directorate,CAPITA BUSINESS SERVICES LTD,,,15372336," 54,736.00 ",,,,
Department of Health,Department of Health,20/08/2012,Grants to non profit institutions (CUR),PH Public Health,NATIONAL HEART FORUM,VCS,WC1B 4AD,ERS-468881-63321," 175,000.00 ",,2012/059 National Heart Forum - project: Chronic Disease Information Services - policy grant,Programme,
Department of Health,Department of Health,21/08/2012,Arm Length Bodies-Revenue Subsidy,ER External Relations,GENERAL SOCIAL CARE COUNCIL (GSCC),PUBLIC,SE1 2HB,SL02442," 600,000.00 ",,GSCC Remaining Closure Funding Drawdown 2012/13,Admin,
Department of Health,Department of Health,21/08/2012,Outsourcing Contract,PH Public Health,MULTI RESOURCE MARKETING LTD,SME,LE16 9NR,123887," 70,923.00 ",,MRM Ltd - For the services provided on the Healthy Start Reimbursement Unit - August 2012 estimate,Admin,
Department of Health,Department of Health,22/08/2012,Contractor/Staff Substitution,SF&NHS Strategy Finance & NHS,DELOITTE LLP,LARGE,MK9 1FD,1110824294," 38,898.00 ",,Finance Imporovement Programme Support Call-off Contract,Admin,
Department of Health,Department of Health,22/08/2012,Contractor/Staff Substitution,SF&NHS Strategy Finance & NHS,DELOITTE LLP,LARGE,MK9 1FD,1110824295," 73,230.00 ",,Finance Imporovement Programme Support Call-off Contract,Admin,
Department of Health,Department of Health,22/08/2012,Professional fees,NHS FO&P Finance Operations & Performance,KPMG LLP,LARGE,WD17 1DE,5500562617," 38,748.00 ",,East Lancashire Hospitals NHS Trust.  NHSFT Financial Assessments,Programme,
Department of Health,Department of Health,22/08/2012,Professional fees,NHS FO&P Finance Operations & Performance,KPMG LLP,LARGE,WD17 1DE,5500562620," 37,515.00 ",,Bridgewater Community Healthcare NHS Trust.  NHSFT Financial Assessments,Programme,
Department of Health,Department of Health,22/08/2012,Professional fees,NHS FO&P Finance Operations & Performance,KPMG LLP,LARGE,WD17 1DE,5500562621," 37,515.00 ",,Wirral Community NHS Trust.  NHSFT Financial Assessments.,Programme,
Department of Health,Department of Health,22/08/2012,Service charge,Informatics Directorate,BT GROUP PLC,LARGE,NW9 6LB,303238," 9,485,384.00 ",,Revenue: N3 Services Core Contract to cover spend for services to be paid for between April 2012 and March 2013,Programme,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 23.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 6,481.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 363.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 2,791.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603,-143.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 255.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,039.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,216.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 129.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 3,077.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 325.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,426.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 314.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 545.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 497.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 120.00 ,,,,
Department of Health,Department of Health,22/08/2012,Contr Other External,Informatics Directorate,CABLE & WIRELESS UK,,,15354352," 28,130.00 ",,,,
Department of Health,Department of Health,22/08/2012,Contr Other External,Informatics Directorate,CABLE & WIRELESS UK,,,15380774," 161,808.00 ",,,,
Department of Health,Department of Health,22/08/2012,Legal / Prof Fees,Informatics Directorate,DLA PIPER UK LLP,,,15366156," 235,285.00 ",,,,
Department of Health,Department of Health,22/08/2012,External Consultancy Fees,Informatics Directorate,ERNST & YOUNG LLP,,,15307034," 107,864.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,917.00 ",,,,
Department of Health,Department of Health,22/08/2012,External Consultancy Fees,Informatics Directorate,ERNST & YOUNG LLP,,,15338686," 109,972.00 ",,,,
Department of Health,Department of Health,22/08/2012,External Consultancy Fees,Informatics Directorate,ERNST & YOUNG LLP,,,15338687," 107,916.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,302.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603,-340.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 161.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 949.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603,-68.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 505.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,671.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 162.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 5,386.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,095.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 482.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 260.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 1,640.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 8,366.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 443.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 641.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 2,904.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603," 2,251.00 ",,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 541.00 ,,,,
Department of Health,Department of Health,22/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15365603, 976.00 ,,,,
