Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,PO Line Discription,Contract Number,Project Code
,,23/12/2013,Research & development,DG: RDD,HULL UNIVERSITY OF,PUBLIC,HU6 7RX,ERS-511014-84446,"27,737",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,HULL UNIVERSITY OF,PUBLIC,HU6 7RX,ERS-511014-84446,"72,437",Invention for Innovation,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"10,813",Targeted Capacity Building,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"83,212",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"73,252",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"28,204",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"96,286",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"44,793",Invention for Innovation,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"29,624",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"70,824",PROJECTS,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"54,575",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"86,167",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"43,415",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"55,710",Invention for Innovation,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"54,609",Invention for Innovation,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"22,326",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"40,078",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"111,390",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"307,167",DIABETES CO-ORD CENTRE,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"40,477",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"6,707",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"27,904",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-511036-84449,"16,545",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,INSTITUTE OF CANCER RESEARCH (ICR),PUBLIC,SW7 3RP,ERS-511037-84478,"106,311",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,INSTITUTE OF CANCER RESEARCH (ICR),PUBLIC,SW7 3RP,ERS-511037-84478,"18,772",NIHR Fellowships,,
,,23/12/2013,Research & development,DG: RDD,INSTITUTE OF EDUCATION (IOE),PUBLIC,WC1H 0AL,ERS-511038-84442,"27,988",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-511039-84450,"8,521",Targeted Capacity Building,,
,,23/12/2013,Research & development,DG: RDD,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-511039-84450,"25,316",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-511039-84450,"81,911",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-511039-84450,"4,333",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"100,972",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"44,121",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"41,078",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"44,924",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"43,430",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"88,594",Commissioned EME,,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"34,203",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"28,378",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"39,232",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"110,847",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"57,155",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"45,703",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"42,096",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-511042-84451,"379,823",MENTAL HEALTH CO-ORD CENTRE,,
,,23/12/2013,Research & development,DG: RDD,LANCASTER UNIVERSITY,PUBLIC,LA1 4YT,ERS-511044-84453,"245,538",Rus - Regional Design Service,,
,,23/12/2013,Research & development,DG: RDD,LANCASTER UNIVERSITY,PUBLIC,LA1 4YT,ERS-511044-84453,"26,116",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,LANCASTER UNIVERSITY,PUBLIC,LA1 4YT,ERS-511044-84453,"15,068",Targeted Capacity Building,,
,,23/12/2013,Research & development,DG: RDD,LANCASTER UNIVERSITY,PUBLIC,LA1 4YT,ERS-511044-84453,"7,322",Targeted Capacity Building,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"65,890",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"45,931",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"102,311",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"29,460",Commissioned EME,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"66,996",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"47,628",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"41,828",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"10,813",Targeted Capacity Building,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"48,266",Commissioned EME,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"21,458",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"26,012",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"23,930",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"52,302",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"69,090",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"54,177",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"2,608,633",NIHR Research Networks Co-ord Centre,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"46,245",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"30,830",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-511048-84454,"436,115",CANCER NETWORKS CC,,
,,23/12/2013,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-511049-84455,"18,600",Targeted Capacity Building,,
,,23/12/2013,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-511049-84455,"98,751",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-511049-84455,"46,138",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-511049-84455,"11,938",Targeted Capacity Building,,
,,23/12/2013,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-511049-84455,"27,636",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-511049-84455,"13,946",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"37,337",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"33,637",Invention for Innovation,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"19,665",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"13,711",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"35,011",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"42,979",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"24,704",Invention for Innovation,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"41,595",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"293,790",MEDS FOR CHILDREN CC,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"18,661",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"76,819",MEDS FOR CH'REN N'WORKS,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"192,020",Reviews Infrastructure (Existing),,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"46,115",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"28,510",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-511052-84457,"32,706",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-511053-84447,"32,234",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-511053-84447,"23,980",Targeted Capacity Building,,
,,23/12/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-511053-84447,"77,545",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-511053-84447,"48,662",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-511053-84447,"17,573",NIHR Fellowships,,
,,23/12/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-511053-84447,"139,442",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-511053-84447,"33,963",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-511053-84447,"41,678",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-511053-84447,"40,472",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"36,574",AD-HOC - ETC,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"10,813",Targeted Capacity Building,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"12,050",Targeted Capacity Building,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"42,026",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"44,324",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"39,581",NIHR Fellowships,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"46,769",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"64,643",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"48,953",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"101,552",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"31,130",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"24,070",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"1,927",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"39,135",CRF's - Wellcome,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"31,311",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-511055-84459,"41,490",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,ERS-511057-84460,"3,574",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,ERS-511057-84460,"14,638",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,ERS-511057-84460,"41,462",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"20,487",NIHR Fellowships,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"42,304",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"114,483",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"27,151",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"28,174",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"28,358",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"72,536",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"74,085",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"42,011",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"23,947",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"83,003",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"91,216",HTA Customer Priority Research,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"39,709",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"34,446",NIHR Collaboration Group-Genetics in Healthcare,,
,,23/12/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-511059-84461,"269,758",STROKE CO-ORD CENTRE,,
,,23/12/2013,Research & development,DG: RDD,NHS South Norfolk Clinical Commissioning Group 06Y,PUBLIC,NR7 0WG,ERS-511069-84493,"19,921",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NHS South Norfolk Clinical Commissioning Group 06Y,PUBLIC,NR7 0WG,ERS-511069-84493,"20,021",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NHS South Norfolk Clinical Commissioning Group 06Y,PUBLIC,NR7 0WG,ERS-511069-84493,"23,392",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM CITYCARE PARTNERSHIP,PUBLIC,NG1 6GN,ERS-511079-84490,"28,004",Research for Patient Benefit,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"37,982",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"74,111",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"40,272",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"141,209",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"18,853",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"138,031",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"85,503",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"24,559",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"102,351",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"18,020",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"46,344",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"279,602",Rus - Regional Design Service,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"45,455",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-511081-84462,"34,122",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"22,484",NIHR Public Health Research ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"127,730",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"112,431",Commissioned EME,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"67,352",HTA Commissioned Research,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"29,997",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"39,848",HS & DR,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"239,966",School of Primary Care Research,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"17,626",HTA Customer Priority Research,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"63,089",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"43,422",Invention for Innovation,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"14,126",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"27,360",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"11,874",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"27,045",Cochrane Projects - not including the UKCC,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"115,923",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"35,636",EME - ( NETSCC ),,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"195,702",HTA Researcher Lead,,
,,23/12/2013,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-511088-84465,"358,356",Cancer - Prostate,,
