Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num,
DEFRA,EA,18/06/2015,Fleet,HO Fleet Operations,Bott Ltd,1363256,242203.83,Racking and Livery Conversion of Peugeot Partners and Experts vehicles,EX23 8SS,,30432487,,Administration,,
DEFRA,EA,09/06/2015,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1360786,220520.57,National Marine Vessel Services,KY3 9AX,,30277423,,Administration,,
DEFRA,EA,09/06/2015,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1360789,26499.74,Marine Vessel Contractors for Marine Maintenance year 5 contract retention year ended - 31 March 2015 ,KY3 9AX,,30277423,HORES00015,Project,,
DEFRA,EA,25/06/2015,Construction,AN Eastern- FCRM Op (Norfolk & Suffolk),Broadland Environmental Services Ltd,1364628,312539.34,Broadland Flood Alleviation project,GU15 3XW,,30014973,REAN002279,Project,,
DEFRA,EA,02/06/2015,Professional Services - CCL,Finance Service Centre,Brook Street,1358922,647672.06,Provision of temporary staff - May 2015,AL1 4JB,,30409578,,Administration,,
DEFRA,EA,02/06/2015,Fleet,Vehicle Incidents,CAA Ltd,1360043,69345.97,Third party claim insurance claim services,IP2 8PN,,,,Administration,,
DEFRA,EA,02/06/2015,Travel,Org. Effectiveness & Development | HR Strategy,Calder Conferences Ltd,1359465,78625.38,Provision of Meeting and Events Booking Services,LS16 6RF,,30381405,TRHO002634,Project,,
DEFRA,EA,09/06/2015,ICT Systems,HO Capital WiP | FM Operating Unit - Central and South East | CI SD Management MRA | National Monitoring | Deputy Director of Sustainable Places | CI Solutions Delivery Management | CI Infrastructure Change Programme MRA | Incident Management Manager | Field Services | Asset Management Manager | CIS Capital WiP | CI Head of CIS,Capgemini UK Plc,1360923,1145873.84,IT Service Procurement Outsource work order costs - May 2015,GU21 6DB,,30259319 | 30259320,FCPAM00093L02 | HOFAC000024 | BBISB31024L01 | BBRAT33002L01 | EBOLW40100L01 | FCPAM00111B00 | BBPDM20091L01 | FCPMM00050L02 | EBORI40077L05 | CISITMP006 | BBSEC30015L01 | FCOIM40071L03 | BBISB31026L01 | HOOP000244 | FCPAM00119L01 | BBPRE20108L01 | CIS3302999 | CIS3306199 | CIS330050 | HOSBW00001,Project,,
DEFRA,EA,09/06/2015,ICT Systems,CI SD Management MRA | CI ITXpress Business,Capgemini UK Plc,1360935,5914973.14,IT Service Procurement Outsource service and pass through charges - May 2015,GU21 6DB,,30304723 | 30259316 | 30282611,CIS111923 | ,Project,,
DEFRA,EA,09/06/2015,Professional Services - CCL,Finance Service Centre,Capita Business Services Ltd,1360621,88452.54,Provision of temporary staff - May 2015,SW1P 2AF,,30410440,,Administration,,
DEFRA,EA,18/06/2015,Professional Services - CCL,Finance Service Centre,Capita Business Services Ltd,1363257,88118.96,Temporary staff charges - interim managers and specialist contractors - June 2015,SW1P 2AF,,30410440,,Administration,,
DEFRA,EA,11/06/2015,Construction,HO Capital WiP,Capita Symonds Ltd,1355077,36201.90,Supporting Communities at Flood Risk,DL1 9HN,,30384993,IMHO000038,Project,,
DEFRA,EA,04/06/2015,Construction,NW North-FCRM Ops,Capita Symonds Ltd,1359842,59914.48,Critical Bridges - Consultancy services,DL1 9HN,,30384993,RENW002203,Project,,
DEFRA,EA,04/06/2015,Construction,AN Capital WiP,Capita Symonds Ltd,1359844,30572.62,Anglian Eel Pass works - April 2015,DL1 9HN,,30384993,IMAN002798,Project,,
DEFRA,EA,18/06/2015,Construction,HO Capital WiP,Capita Symonds Ltd,1363009,28718.86,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (South region),DL1 9HN,,30384993,IMHO000035,Project,,
DEFRA,EA,04/06/2015,Facilities,FM Operating Unit - Central and South East,CBRE SPUK III No 48 Ltd,1359426,254892.74,"Rent for Apollo Court, Hatfield - 24 June-28 September 2015",G2 6UA,,,,Administration,,
DEFRA,EA,09/06/2015,Facilities,FM Operating Unit - Northern,CGIS Group No 3 Intermediate Ltd,1361103,92907.09,Rent for Tyneside House area office and unit - 24 June-28 September 2015,W1H 7PE,,,,Administration,,
DEFRA,EA,16/06/2015,Construction,SE Capital WiP,CH2M Hill UK,1362210,277519.25,"Thames Estuary 2100 Plan, mobilisation costs - April 2015",SW1P 2AL,,,IMSE100383,Project,,
DEFRA,EA,16/06/2015,Construction,SE Capital WiP,CH2M Hill UK,1362213,258069.37,Thames Estuary 2100 Plan programme management costs - April 2015,SW1P 2AL,,,IMSE100382,Project,,
DEFRA,EA,16/06/2015,Construction,AN Capital WiP,CH2M Hill UK,1362217,161675.58,Thames Estuary - Team 2100 Programme Management,SW1P 2AL,,,IMAN002893,Project,,
DEFRA,EA,18/06/2015,Facilities,FM Operating Unit - Central and South West,Charles Street Buildings Group,1363124,563161.20,Rent for Horizon House - 24 June-28 September 2015,LE4 8PH,,,,Administration,,
DEFRA,EA,02/06/2015,Facilities,FM Operating Unit - Northern,CLS Northern Properties Ltd,1360508,36000.00,Rent for Templeborough District Office - 24 June-28 September 2015,SW8 1SF,,,,Administration,,
DEFRA,EA,09/06/2015,Fleet,HO Capital WiP,CNH UK Ltd,1361097,186556.73,Construction plant - asset replacement programme,SS14 3XX,,30319331,HOFOFRM009,Project,,
DEFRA,EA,04/06/2015,Facilities,NLS Central Functions,Cofely Ltd,1351546,66991.68,Waste Laboratory relocation and modifications,HP12 3AT,,30230232,NL00000083,Project,,
DEFRA,EA,04/06/2015,Facilities,FM Operating Unit - Northern,Colenso Property Services,1360670,38993.40,Rent for Coverdale House area office - 24 June-28 September 2015,YO30 4GZ,,,,Administration,,
DEFRA,EA,23/06/2015,Professional Services Other,National Estates Manager,DJB Legal Training,1363669,25330.31,Land Registration Project - legal services,TA1 4EB,,,HOES000600,Project,,
DEFRA,EA,02/06/2015,Professional Services Other,SE Capital WiP,EC Harris Llp,1358383,32443.99,Ponders End and River Gade Boreholes works,M60 3NT,,30381162,IMSE100246 | IMSE500180,Project,,
DEFRA,EA,02/06/2015,Professional Services Other,SE Capital WiP,ECS Engineering Services Ltd,1360209,33373.87,"Replacement of Wire Ropes and Hauling Ropes on Gates, Hoists, Weirs, Outlet Flaps and Valves for North East Thames",NG17 2JW,,30348248,IMSE500225,Project,,
DEFRA,EA,25/06/2015,Construction,SE Capital WiP,ECS Engineering Services Ltd,1362595,143345.32,Mapledurham access bridge - April 2015,NG17 2JW,,30343175,IMSE500234,Project,,
DEFRA,EA,09/06/2015,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1361614,236729.88,Childcare Assistance scheme. This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral,SW1V 2RS,,,,Administration,,
DEFRA,EA,09/06/2015,Energy and Fuels,SE Kent & South London- Tidal Flood Risk Manager,EDF Energy Plc,1361271,31025.37,Electricitry bill for usage at Benacre pumping Station - May 2015,PL3 5ZN,,30400273,,Administration,,
DEFRA,EA,23/06/2015,Energy and Fuels,SE Kent & South London- Tidal Flood Risk Manager,EDF Energy Plc,1361770,28060.60,Electricity supplied to the Thames Barrier - May 2015,PL3 5ZN,,30429803 | 30400273,FRA16S091 | FRA16S090 | FRA16S073 | FRA16S086 | FRA16S089 | FRA16S085 | FRA16S074 | FRA16S084 | FRA16S088 | FRA16S087 | FRA16S072 | FRA16S079 | FRA16S077 | FRA16S075 |  | FRA16S080 | FRA16S083 | FRA16S076 | FRA16S078,Project,,
DEFRA,EA,04/06/2015,Professional Services Other,SE Capital WiP,Environmental Scientifics Group,1360558,114422.09,Shoreham Adur Tidal Wall works,DE15 0YZ,,30309583,IMSO000648,Project,,
DEFRA,EA,18/06/2015,Construction,NW South-FCRM Ops,Esh Construction Ltd,1363072,97470.31,Manchester trash screen replacement works,DH6 5PF,,30393946,RENW002183,Project,,
DEFRA,EA,02/06/2015,Professional Services Other,Head of Research,Fera Science Ltd,1355923,31903.20,Molecular profiling of diatom diversity for water quality assessment,YO41 1LZ,,,HOEV121302,Project,,
DEFRA,EA,02/06/2015,Construction,AN Capital WiP,Flood Control NI Ltd,1358123,46482.92,Horncastle Property level protection Scheme,BT19 7QT,,,IMAN002229,Project,,
DEFRA,EA,04/06/2015,Construction,AN Capital WiP,Freedom Group Of Companies Ltd,1359810,366595.65,Kennett and Wixoe pumping station works,WF13 1SD,,,IMAN002019,Project,,
DEFRA,EA,23/06/2015,Professional Services Other,SE Capital WiP,Fugro Seacore Ltd,1363050,227982.30,Windsor Flood Channel - site investigation,OX10 9RB,,30309576,IMSE500260,Project,,
DEFRA,EA,18/06/2015,Professional Services Other,SE Capital WiP,Fugro Seacore Ltd,1363437,45130.44,Pagham Harbour Inland Defences,OX10 9RB,,30309576,IMSE100220,Project,,
DEFRA,EA,18/06/2015,Professional Services Other,NE Capital WiP,Fugro Seacore Ltd,1364062,40756.04,Spring Gardens - Additional Boreholes investigations,OX10 9RB,,30309576,IMNE000207,Project,,
DEFRA,EA,23/06/2015,Professional Services Other,HO Marine Monitoring Service,Gardline Environmental Ltd,1363262,34332.44,Anglian Coastal Monitoring Programme - Hydrodynamic Surveys,NR30 3NG,,30352196,,Administration,,
DEFRA,EA,25/06/2015,Construction,SE SSD - FCRM | SE Capital WiP,Garwyn Ltd,1361445,27060.00,Bracklesham flood repair works,ST1 5NA,,,RESE100165 | IMSO001023,Project,,
DEFRA,EA,02/06/2015,Construction,MI Capital WiP,GBV JV Ltd,1359068,122696.82,"Snitterfield flood alleviation scheme Site Investigation, design and remedial works ",RH1 1LQ,,30393506,IMMI001481,Project,,
DEFRA,EA,09/06/2015,Construction,NW Capital WiP,GBV JV Ltd,1359638,547538.04,Salford flood alleviation Improvement works,RH1 1LQ,,30393506,IMNW000471,Project,,
DEFRA,EA,09/06/2015,Construction,NW Capital WiP,GBV JV Ltd,1360227,172633.92,Northwich Flood Alleviation Scheme,RH1 1LQ,,30393506,IMNW000475,Project,,
DEFRA,EA,11/06/2015,Construction,SE Capital WiP,GBV JV Ltd,1360947,146820.23,Thames Barrier gate upgrade works,RH1 1LQ,,30393506,IMSE100315,Project,,
DEFRA,EA,16/06/2015,Construction,SE Capital WiP,GBV JV Ltd,1362458,231580.27,River Thames Scheme,RH1 1LQ,,30393506,IMSE500260,Project,,
DEFRA,EA,16/06/2015,Construction,SW Capital WiP,GBV JV Ltd,1362990,43441.42,Cannington Bends appraisal Works,RH1 1LQ,,30393506,IMSW001074,Project,,
DEFRA,EA,11/06/2015,Construction,SW Capital WiP,Glanville Environmental,1361282,31183.20,Carrying out clearance at Heybridge Culvert and Cullompton,PL21 9PE,,30430504,IMSW002049,Project,,
DEFRA,EA,09/06/2015,Construction,NW Capital WiP,Halcrow Group Ltd,1354749,32924.53,National Construction Design and Management Coordinator Programme - March 2015,W6 7EF,,30384994,IMNW000840,Project,,
DEFRA,EA,11/06/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1355083,27204.77,Project Manager Secondment - January-March 2015,W6 7EF,,30384994,,Administration,,
DEFRA,EA,02/06/2015,Professional Services Other,Incident Management Manager,Halcrow Group Ltd,1359145,26258.40,Supporting Communities at Flood Risk,W6 7EF,,30384988,FCPMM00270B02,Project,,
DEFRA,EA,09/06/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1359977,39231.58,Various Project Manager Secondments - April 2015,W6 7EF,,30384994,,Administration,,
DEFRA,EA,04/06/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1359981,52327.79,Various Project Management Secondments - April 2015,W6 7EF,,30384994,,Administration,,
DEFRA,EA,04/06/2015,Construction,SE Capital WiP,Halcrow Group Ltd,1359984,43707.35,Broomhill Sands - Consultancy services - April 2015,W6 7EF,,30384994,IMSO000577,Project,,
DEFRA,EA,09/06/2015,Construction,MI Capital WiP,Halcrow Group Ltd,1360865,34466.76,Tame Environmental Assessment - Detail Design and Specialist Surveys,W6 7EF,,30071913,IMMI000978,Project,,
DEFRA,EA,16/06/2015,Construction,SE Capital WiP,Halcrow Group Ltd,1360868,89503.15,Littlehampton Arun Tidal Defences East Bank repairs,W6 7EF,,30071913,IMSO001021,Project,,
DEFRA,EA,11/06/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1361627,47540.18,National Construction Design and Management Coordinator Programme - April 2015,W6 7EF,,30384994,,Administration,,
DEFRA,EA,23/06/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1361629,47362.58,National Construction Design and Management co-ordinators Programme - Anglian Region - April 2015,W6 7EF,,30384994,,Administration,,
DEFRA,EA,25/06/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1361638,30592.04,National Construction Design and Management Coordinator Programme - April 2015,W6 7EF,,30384994,NCPMSCONSE |  |  | ,Project,,
DEFRA,EA,11/06/2015,Construction,NW Capital WiP,Halcrow Group Ltd,1362016,37091.60,National Construction Design and Management Coordinator Programme - May 2015,W6 7EF,,30384994,IMNW000840,Project,,
DEFRA,EA,16/06/2015,Construction,SW Capital WiP,Halcrow Group Ltd,1362232,25176.00,Appraisal at Sowy and King's Sedgemoor Drain,W6 7EF,,30384994,IMSW002145,Project,,
DEFRA,EA,16/06/2015,Construction,AN Capital WiP,Halcrow Group Ltd,1362313,60465.34,Ipswich Tidal Barrier services - March 2015,W6 7EF,,30384994,IMAN001218,Project,,
DEFRA,EA,11/06/2015,Construction,AN Capital WiP,HaskoningDHV UK Ltd,1360839,55695.92,"""Lincshore"" beach renourishment project",PE3 8DW,,30071934,IMAN001844,Project,,
DEFRA,EA,02/06/2015,Professional Services - CCL,Finance Service Centre,Hays,1359566,394146.22,Provision of temporary staff - May 2015,KT3 4JQ,,30409579,,Administration,,
DEFRA,EA,02/06/2015,Professional Services - CCL,Internal Transformation (National),Health Management Ltd,1359541,37722.31,Occupational health services - May 2015,BN8 5NN,,30420882,,Administration,,
DEFRA,EA,02/06/2015,Professional Services - CCL,Internal Transformation (National),Health Management Ltd,1360523,29914.84,Occupational Health services - April 2015,BN8 5NN,,30420882,,Administration,,
DEFRA,EA,18/06/2015,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1363095,262991.63,"Service, Inspection, Maintenance and Repair of Agricultural and Construction Plant - May 2015",BA14 8QU,,30318149,,Administration,,
DEFRA,EA,02/06/2015,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1351838,460029.45,Service Repair and Maintenance of commercial vehicles - May 2015,RG14 2NU,,30340333,,Administration,,
DEFRA,EA,02/06/2015,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1357116,222294.87,"Management Fees - Vehicles Service, Repair and Maintenance - May 2015",RG14 2NU,,30340333,,Administration,,
DEFRA,EA,02/06/2015,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1358443,107267.62,Incident Management Services - May 2015,RG14 2NU,,30340333,,Administration,,
DEFRA,EA,23/06/2015,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1363792,925558.84,Lease Car Rentals - June 2015,RG14 2NU,,30340333,,Administration,,
DEFRA,EA,23/06/2015,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1363793,32269.51,Incident Management services - June 2015,RG14 2NU,,30340333,,Administration,,
DEFRA,EA,09/06/2015,Facilities,FM Operating Unit - Northern,Holding & Barnes Plc,1360887,135750.00,"Rent for Trentside Offices, Nottingham - 24 June-28 September 2015",SS8 0PQ,,,,Administration,,
DEFRA,EA,11/06/2015,Construction,HO Capital WiP,HR Wallingford Ltd,1361710,36000.00,"State of the Nation assessment of flood risk for England, to provide a current picture of flood risk",OX10 8BA,,,FCPMM00285B00,Project,,
DEFRA,EA,02/06/2015,Professional Services Other,HO Capital WiP,Hydrock Consultants Ltd,1356247,131112.81,Helpston Groundwater Remediation project - March 2015,BS32 4DF,,30177470,HOOP000050,Project,,
DEFRA,EA,18/06/2015,Professional Services Other,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1363011,48484.31,Helpston Groundwater Remediation project - operation and maintenance charges - May 2015,BS32 4DF,,30177470,REAN001571,Project,,
DEFRA,EA,02/06/2015,Professional Services Other,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1356250,48180.56,Helpston groundwater works - March 2015,BS32 4DF,,30177470,REAN001571,Project,,
DEFRA,EA,02/06/2015,ICT Systems,HO Capital WiP,Information Processing Ltd,1358723,276541.64,Creating asset management capacity - Project,BA1 5LR,,30418286,FCPAM00093L02,Project,,
DEFRA,EA,11/06/2015,Construction,AN Capital WiP,Interserve Construction Ltd,1358917,30548.44,Whittlesey Washes South Bank Barriers Works ,UB8 2XL,,30142730,IMAN001790,Project,,
DEFRA,EA,25/06/2015,Construction,AN Capital WiP,Interserve Construction Ltd,1364240,160277.33,Programme of repairs and maintenance works to various fish passes and flood defence assets across the Anglian Region,UB8 2XL,,30142730,IMAN002372,Project,,
DEFRA,EA,02/06/2015,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1359542,128478.43,Facilities Management - Repair and Replacement Fund - May 2015,BS32 4NH,,30369823,,Administration,,
DEFRA,EA,02/06/2015,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1359543,399722.00,"Facilities Management - Cleaning, Pest control and Security - May 2015",BS32 4NH,,30369797,,Administration,,
DEFRA,EA,09/06/2015,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1359999,165760.72,Facilities management - Additional Variable Services Charges - May 2015,BS32 4NH,,30369825,,Administration,,
DEFRA,EA,01/06/2015,Professional Services Other,EA E and B - WLB - WFD,Island 2000 Trust,1363404,29750.00,Water quality: Wroxall Wetlands and Medina estuary,PO31 8AZ,,,,Administration,,
DEFRA,EA,02/06/2015,Construction,AN Eastern - FCRM,J Breheny Contractors Ltd,1359711,166252.57,Redundant Lowestoft Tide Gauge removal,IP6 8NH,,30397785,REAN002230,Project,,
DEFRA,EA,16/06/2015,Construction,AN Capital WiP,J Breheny Contractors Ltd,1362565,390739.86,Denver Sluice fish pass works,IP6 8NH,,30397785,IMAN002607,Project,,
DEFRA,EA,25/06/2015,Construction,SE KSL - FCRM Ops South,J Breheny Contractors Ltd,1364499,30315.41,Dimsdale Emergency Repair Works,IP6 8NH,,30343170,FRA12S038,Project,,
DEFRA,EA,11/06/2015,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1361650,182603.93,Godmanchester Flood Alleviation scheme,IP1 5LT,,30142731,IMAN000624,Project,,
DEFRA,EA,18/06/2015,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1363153,589536.77,Sandwich Town tidal defences,IP1 5LT,,30142731,IMSO001057,Project,,
DEFRA,EA,11/06/2015,Construction,AN Capital WiP,JacksonHyder Ltd,1357319,208482.79,Anglian Waterways Package,IP1 5LT,,30395082,IMAN000552,Project,,
DEFRA,EA,02/06/2015,Construction,AN Capital WiP,JacksonHyder Ltd,1359123,171715.61,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (East),IP1 5LT,,30395082,IMAN002793,Project,,
DEFRA,EA,09/06/2015,Construction,HO Capital WiP,JacksonHyder Ltd,1359827,415734.29,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (Kings Lynn),IP1 5LT,,30395082,IMHO000035,Project,,
DEFRA,EA,16/06/2015,Construction,MI Capital WiP,JacksonHyder Ltd,1360120,417885.06,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (Trent),IP1 5LT,,30395082,IMMI001502,Project,,
DEFRA,EA,02/06/2015,Construction,NW Capital WiP,JacksonHyder Ltd,1360129,39273.56,North West Initial Assessments,IP1 5LT,,30395079,IMNW001000,Project,,
DEFRA,EA,11/06/2015,Construction,AN Capital WiP,JacksonHyder Ltd,1360232,224182.99,Ouse Washes Habitat Creation Scheme,IP1 5LT,,30395082,IMAN001070,Project,,
DEFRA,EA,23/06/2015,Construction,NE Capital WiP,JacksonHyder Ltd,1363924,64587.01,Flood reconditioning works Yorkshire,IP1 5LT,,30395082,IMNE790494,Project,,
DEFRA,EA,02/06/2015,Professional Services - CCL,National Permitting Service,Jacobs UK Ltd,1359648,48383.81,Permitting Secondment services,G2 7HX,,30350408,,Administration,,
DEFRA,EA,23/06/2015,Construction,HO Capital WiP,Jacobs UK Ltd,1361513,86932.79,Supporting Communities at Flood Risk,G2 7HX,,30384995,IMHO000038,Project,,
DEFRA,EA,11/06/2015,Construction,NW Capital WiP,Jacobs UK Ltd,1361694,57708.19,Salford Flood Alleviation Improvement works,G2 7HX,,30384995,IMNW000471,Project,,
DEFRA,EA,09/06/2015,Facilities,FM Operating Unit - Northern,Jaymar Estates Ltd,1361599,129121.80,"Rent for Quadrant Two, Sheffield National office - 24 June-28 September 2015",M6 6AR,,,,Administration,,
DEFRA,EA,04/06/2015,Construction,NE Capital WiP,JBA Bentley Ltd,1358657,170651.57,Spring Gardens Reservoir urgent works - April 2015,BD23 2QR,,30387943,IMNE000207,Project,,
DEFRA,EA,02/06/2015,Construction,NE Capital WiP,JBA Bentley Ltd,1358747,32773.20,"Flood Defence works, comprising sheet piled defences and associated access and temporary works to Reedness internal drainage board",BD23 2QR,,30387943,IMNE790508,Project,,
DEFRA,EA,02/06/2015,Construction,NE Capital WiP,JBA Bentley Ltd,1358790,25773.50,Upper Calder Minor Works Programme,BD23 2QR,,30387943,IMNE790454,Project,,
DEFRA,EA,09/06/2015,Construction,NE Capital WiP,JBA Bentley Ltd,1358814,449989.82,Reedness Bank structural repairs - April 2015,BD23 2QR,,30387943,IMNE790507,Project,,
DEFRA,EA,11/06/2015,Construction,NW Capital WiP,JBA Bentley Ltd,1358820,86285.40,Yellow Dam remedial works,BD23 2QR,,30387943,IMNW000910,Project,,
DEFRA,EA,02/06/2015,Construction,AN Capital WiP,JBA Bentley Ltd,1359039,853110.80,Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (North),LS24 9HA,,30387943,IMAN002794,Project,,
DEFRA,EA,04/06/2015,Construction,NE Capital WiP,JBA Bentley Ltd,1360364,132068.42,Snaith Ings reservoir repairs - April 2015,BD23 2QR,,30387943,IMNE000247,Project,,
DEFRA,EA,02/06/2015,Construction,NE Capital WiP,JBA Bentley Ltd,1360800,241760.05,Calder Valley flood risk reduction scheme - March 2015,BD23 2QR,,30387943,IMNE790454,Project,,
DEFRA,EA,18/06/2015,Construction,NW Capital WiP,JBA Bentley Ltd,1363259,179928.52,Heycop Pump Replacement - May 2015,BD23 2QR,,30387943,IMNW000499,Project,,
DEFRA,EA,23/06/2015,Professional Services Other,NE Capital WiP,Jeremy Benn Associates Ltd,1351837,38400.30,"Mapping Studies – additional hydrology surveys, hydraulic modelling services",BD23 3AE,,30384990,IMNE000859,Project,,
DEFRA,EA,02/06/2015,Professional Services Other,HO Capital WiP,Jeremy Benn Associates Ltd,1359260,156648.00,National flood risk assessment - Continuous Defence Line,BD23 3AE,,30384990,FCPMM00258B01,Project,,
DEFRA,EA,04/06/2015,Facilities,FM Operating Unit - Central and South West,Jones Lang LaSalle,1359939,184794.00,Rent for Sapphire Court - 24 June-28 September 2015,E14 5WQ,,,,Administration,,
DEFRA,EA,25/06/2015,Construction,SE KSL - FCRM Ops South,JT Mackley & Co Ltd,1364318,30284.35,Works - Non slip surface on a two-metre wide strip down the Stepped Revetment,BN5 9XQ,,,FRA12S050,Project,,
DEFRA,EA,25/06/2015,Professional Services Other,SW Capital WiP,Kier MG Ltd,1363904,30628.80,Stop log storage at Bradney Depot,EX5 1EW,,30346257,IMSW002075,Project,,
DEFRA,EA,11/06/2015,Construction,SW Capital WiP,Kingcombe Aquacare Ltd,1361705,27183.24,Wilton Mill Channel Clearance,TA18 7HQ,,30394349,IMSW001547,Project,,
DEFRA,EA,04/06/2015,Engineering Goods,HO Capital WiP,Land & Water Services Ltd,1354386,37695.12,Flood recovery works at Greenham Gauging Station,GU5 9AF,,30394348,IMHO000036,Project,,
DEFRA,EA,18/06/2015,Construction,SW Capital WiP,Land & Water Services Ltd,1360894,125627.49,Rivers Parrett and Tone Dredging ,GU5 9AF,,30394348,IMSW002141,Project,,
DEFRA,EA,11/06/2015,Facilities,FM Operating Unit - Central and South East,Lawson & Partners Llp,1361975,51999.90,Rent for Orchard House - 24 June-28 September 2015,W1S 2XF,,,,Administration,,
DEFRA,EA,16/06/2015,Professional Services Other,SE Capital WiP,Linden Homes South East,1366209,158580.71,Sunbury Depot sale - West Thames,CR3 5XL,,,IMSE500179,Project,,
DEFRA,EA,04/06/2015,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,Lowther Forestry Group Ltd,1355479,28408.45,Clearing blockages from various river channels - North East,CA10 2HG,,30295419,FRA07S504 | FRA07S503 | FRA07S502 | FRA07S702,Project,,
DEFRA,EA,11/06/2015,Professional Services Other,NW North-FCRM Ops,Lowther Forestry Group Ltd,1361568,26938.78,"North East tree works, landscaping and other associated services",CA10 2HG,,30295419,RENW002231,Project,,
DEFRA,EA,02/06/2015,Fleet,HO Capital WiP,Manor Marine,1359368,130649.63,Inland waterways dredger for Kent and South London Area,DT5 1PB,,,HOFOFRM009,Project,,
DEFRA,EA,04/06/2015,Facilities,NLS Support Leeds,Marsdens Developments Ltd,1360180,76500.00,Rent for Olympia House Leeds Laboratory - 24 June-28 September 2015,S10 5SF,,,,Administration,,
DEFRA,EA,02/06/2015,Construction,NW North-FCRM Ops,Mayson Brothers Ltd,1359738,34651.20,Stoneyholme Cottage demolition,CA22 2DU,,30393947,RENW002277,Project,,
DEFRA,EA,25/06/2015,Professional Services Other,Incident Management Manager,Met Office,1364286,196500.00,Meteorological Office services - 2015 Quarter 1,EX1 3PB,,30324303,,Administration,,
DEFRA,EA,11/06/2015,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1362977,77684.40,Security Guard Services at Thames Barrier and Associated Sites - April 2015,MK9 1LR,,30390972,,Administration,,
DEFRA,EA,18/06/2015,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1363580,77684.40,Security Guard Services at Thames Barrier and Associated Sites - May 2015,MK9 1LR,,30390972,,Administration,,
DEFRA,EA,23/06/2015,Construction,SE Capital WiP,Mott Macdonald Ltd,1355172,53124.64,Ravensbourne East Branch modelling works,LS10 1JR,,30384996,IMSE500242 | IMSE500243 | IMSE100357 | IMSE100355 | IMSE100331 | IMSE100373 | IMSE100329 | IMSE100351,Project,,
DEFRA,EA,11/06/2015,Construction,AN Capital WiP,Mott Macdonald Ltd,1362993,81994.64,Boston Barrier Barrage Works - April 2015,LS10 1JR,,30384996,IMAN001472,Project,,
DEFRA,EA,25/06/2015,Professional Services Other,NW Nuclear Regulation Mgr,National Nuclear Laboratory,1364223,37978.80,Radioactive Waste Quality Checking Service,CA20 1PG,,30331413,HOOP000055,Project,,
DEFRA,EA,18/06/2015,Professional Services Other,NE Capital WiP,Nomenca Ltd,1363147,27607.49,Elvington Sluices - electrical maintenance,NG17 2HW,,30408055,IMNE790509,Project,,
DEFRA,EA,16/06/2015,Construction,AN Capital WiP,Norfolk Wildlife Trust,1362354,69753.32,Methwold reedbed project,NR1 1RY,,,IMAN002383,Project,,
DEFRA,EA,02/06/2015,ICT Commodities,CI Commercial Services,NTT DATA UK Ltd,1359049,120835.56,Climate Change Agreements Annual Support and Maintenance,EC3V 3DG,,,,Administration,,
DEFRA,EA,23/06/2015,Professional Services Other,SE Capital WiP,OPUS International Consultants,1363723,53396.35,River Thames Scheme site investigation,NG5 1AF,,30309577,IMSE500260,Project,,
DEFRA,EA,02/06/2015,ICT Commodities,CI SD Management MRA,Oracle Corporation UK Ltd,1359524,83210.90,Oracle Program Technical Support Services,RG6 1RA,,,,Administration,,
