Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,19/10/2010,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,11784099,"32,000.00",
Department of Health,Department of Health,19/10/2010,Computer Software/License,INFORMATICS,TRUSTMARQUE SOLUTIONS LTD,11801091,"41,265.87",
Department of Health,Department of Health,19/10/2010,Other programme expenditure,NHS FINANCE PERFORMANCE & OPERATIONS,DEAN CLOUGH LTD,9559,"31,451.79",
Department of Health,Department of Health,19/10/2010,Storage costs,NHS MEDICAL DIRECTOR,ACTAVIS UK LTD,1284X110530,"68,844.62",
Department of Health,Department of Health,19/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,27740,"49,057.17",
Department of Health,Department of Health,19/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,27652,"100,957.47",
Department of Health,Department of Health,19/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,27650,"152,839.22",
Department of Health,Department of Health,19/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,27651,"154,262.30",
Department of Health,Department of Health,19/10/2010,Secondees in invoiced costs,REGIONAL DIRECTORS PUBLIC HEALTH,MILTON KEYNES PCT,N0010537,"43,288.47",
Department of Health,Department of Health,19/10/2010,Revenue Grant in Aid to NDPBs,REGIONAL DIRECTORS PUBLIC HEALTH,YORK UNIVERSITY OF,49856,"279,621.50",
Department of Health,Department of Health,19/10/2010,Other programme expenditure,SOCIAL CARE,TREASURY SOLICITORS DEPARTMENT (TSOL),103661,"44,694.25",
Department of Health,Department of Health,20/10/2010,Revenue Grants Other to NDPBs & Other Bodies,CHIEF NURSING OFFICER,HULL & EAST YORKSHIRE HOSPITALS NHS TRUST,46041,"86,000.00",
Department of Health,Department of Health,20/10/2010,Contactor/ Staff Subsitution,COMMISSIONING,LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,50018435,"68,295.50",
Department of Health,Department of Health,20/10/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729316,"59,970.00",
Department of Health,Department of Health,20/10/2010,Professional fees,HEALTH PROTECTION & IMPROVEMENT,FIRE SERVICE COLLEGE,SIN044329,"34,825.00",
Department of Health,Department of Health,20/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,NORTH WEST AMBULANCE SERVICE NHS TRUST,2069858,"659,205.50",
Department of Health,Department of Health,20/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,NORTH WEST AMBULANCE SERVICE NHS TRUST,2069860,"659,205.50",
Department of Health,Department of Health,20/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,NORTH WEST AMBULANCE SERVICE NHS TRUST,2069859,"659,205.50",
Department of Health,Department of Health,20/10/2010,Staff Consultancy & Suppt,INFORMATICS,ALPINE CONSORTIUM,11801089,"29,025.00",
Department of Health,Department of Health,20/10/2010,External Consultancy Fees,INFORMATICS,CABLE & WIRELESS UK,11757662,"112,159.43",
Department of Health,Department of Health,20/10/2010,External Consultancy Fees,INFORMATICS,CABLE & WIRELESS UK,11757667,"31,181.71",
Department of Health,Department of Health,20/10/2010,External Consultancy Fees,INFORMATICS,CABLE & WIRELESS UK,11757674,"26,743.81",
Department of Health,Department of Health,20/10/2010,External Consultancy Fees,INFORMATICS,CABLE & WIRELESS UK,11757675,"30,251.97",
Department of Health,Department of Health,20/10/2010,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,11784101,"34,650.00",
Department of Health,Department of Health,20/10/2010,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,11784100,"37,866.67",
Department of Health,Department of Health,20/10/2010,External Consultancy Fees,INFORMATICS,PARITY RESOURCES LTD,11799869,"32,000.00",
Department of Health,Department of Health,20/10/2010,Staff Consultancy & Suppt,INFORMATICS,QI CONSULTING,11757692,"24,567.00",
Department of Health,Department of Health,20/10/2010,Contr Other External,INFORMATICS,SPRINT INTERNATIONAL EXPRESS LTD,11670224,"203,723.80",
Department of Health,Department of Health,20/10/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,FRESENIUS MEDICAL CARE RENAL SERVICES LTD,1060015178,"908,545.15",
Department of Health,Department of Health,20/10/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,RAMSAY HEALTH CARE UK OPERATIONS LTD,45,"2,738,206.16",
Department of Health,Department of Health,20/10/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,UKSH SOUTH WEST LTD,UKSHSW/63,"2,973,960.73",
Department of Health,Department of Health,20/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,27814,"26,437.31",
Department of Health,Department of Health,20/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,RANBAXY UK LTD,37364586,"95,729.60",
Department of Health,Department of Health,20/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,SOCIAL ENTERPRISE LONDON CIC,ERS-408060-36421,"63,940.00",
Department of Health,Department of Health,20/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,THE NEUROLOGICAL ALLIANCE,ERS-407972-36381,"48,500.00",
Department of Health,Department of Health,20/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON (UCL),ERS-408003-36402,150000,
Department of Health,Department of Health,20/10/2010,Consultancy/Professional Advice,WORKFORCE,ATOS ORIGIN UK LTD,5265002953,"34,000.03",
Department of Health,Department of Health,20/10/2010,IT minor costs non capital,WORKFORCE,NHS EDUCATION FOR SCOTL& (NES),EI0000190,"94,455.74",
Department of Health,Department of Health,21/10/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,A C T,ERS-408166-36461,"258,546.00",
Department of Health,Department of Health,21/10/2010,Revenue Grants Other to NDPBs & Other Bodies,CHIEF NURSING OFFICER,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,141684,"238,810.00",
Department of Health,Department of Health,21/10/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,HELEN & DOUGLAS HOUSE (TRADING) LTD,ERS-408174-36463,"272,720.00",
Department of Health,Department of Health,21/10/2010,Contactor/ Staff Subsitution,COMMISSIONING,DETICA LTD,1036223,"26,876.36",
Department of Health,Department of Health,21/10/2010,Contactor/ Staff Subsitution,COMMISSIONING,DETICA LTD,1036224,"32,900.00",
Department of Health,Department of Health,21/10/2010,Contactor/ Staff Subsitution,COMMISSIONING,DETICA LTD,1036225,"34,721.25",
Department of Health,Department of Health,21/10/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729336,"22,919.32",
Department of Health,Department of Health,21/10/2010,Security: contract,FINANCE & OPERATIONS,SENATOR SECURITY SERVICES LTD,70206,"30,079.78",
Department of Health,Department of Health,21/10/2010,Security: contract,FINANCE & OPERATIONS,SENATOR SECURITY SERVICES LTD,70203,"46,984.21",
Department of Health,Department of Health,21/10/2010,Security: contract,FINANCE & OPERATIONS,SENATOR SECURITY SERVICES LTD,70205,"22,068.47",
Department of Health,Department of Health,21/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,EAST MIDL&S AMBULANCE SERVICE,11295585,"593,503.00",
Department of Health,Department of Health,21/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,NORTH EAST AMBULANCE SERVICE,28193,"659,205.50",
Department of Health,Department of Health,21/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,YORKSHIRE AMBULANCE SERVICE NHS TRUST,337364,"659,205.50",
Department of Health,Department of Health,21/10/2010,Staff Consultancy & Suppt,INFORMATICS,ERNST & YOUNG LLP,11801087,"206,575.79",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,897.07,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,636.58,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,261.66,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"2,909.55",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,307.44,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"3,874.52",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,127.23,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,206.82,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,113.22,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,196.46",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"2,211.06",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,344.69,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,640.35,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"6,636.56",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,411.45,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,93.22,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"6,199.11",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,261.66,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,001.39",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,045.95",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,233.23,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,493.17,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,166.23,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,116.22,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,544.70",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,82.23,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,694.89",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,837.58,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,643,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,412.46,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,820.01,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"6,250.47",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,089.03",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"2,168.92",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,548.00",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,388.9,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"8,492.21",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,87.22,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"4,790.60",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,261.66,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,664.91,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,884,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,87.22,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,123.22,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,301.67,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,265.44,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,87.22,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,468.56",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,879.35,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,007.36",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,785.75",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,231.04",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,990.27,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,387.44,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"2,885.07",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,"1,214.36",
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,135.23,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,340.67,
Department of Health,Department of Health,21/10/2010,Travel & Subsistence,INFORMATICS,HRG UK,11775125,109.72,
Department of Health,Department of Health,21/10/2010,Computer Maintenance,INFORMATICS,PROBRAND LTD,11816988,"106,492.16",
Department of Health,Department of Health,21/10/2010,Computer Maintenance,INFORMATICS,PROBRAND LTD,11816990,"90,724.03",
Department of Health,Department of Health,21/10/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,INHEALTH MOLECULAR IMAGING LTD,SIM000046,"938,641.80",
Department of Health,Department of Health,21/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,HOSPIRA UK LTD,602227502,25.85,
Department of Health,Department of Health,21/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,HOSPIRA UK LTD,602227501,"234,730.93",
Department of Health,Department of Health,21/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,HOSPIRA UK LTD,602227502,"343,391.40",
Department of Health,Department of Health,21/10/2010,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,KINGS COLLEGE LONDON,1035961,"50,460.57",
Department of Health,Department of Health,21/10/2010,Storage costs,NHS MEDICAL DIRECTOR,WOCKHARDT UK LTD,2300000058,"28,735.45",
Department of Health,Department of Health,21/10/2010,Research & development,RESEARCH & DEVELOPMENT,ENGINEERING AND PHYSICAL SCIENCES RESEARCH COUNCIL (EPSRC),2229,47140.39,
Department of Health,Department of Health,21/10/2010,Other programme expenditure,SOCIAL CARE,SQW CONSULTING LTD,15913,"145,942.86",
Department of Health,Department of Health,21/10/2010,Revenue Grant in Aid to NDPBs,WORKFORCE,COUNCIL FOR HEALTHCARE REGULATORY EXCELLENCE (CHRE),ERS-408145-36441,"150,000.00",
Department of Health,Department of Health,22/10/2010,Revenue Grants Other to NDPBs & Other Bodies,CHIEF NURSING OFFICER,THE ROYAL WOLVERHAMPTON HOSPITAL NHS TRUST,138194,"25,000.00",
Department of Health,Department of Health,22/10/2010,Revenue Grants Other to NDPBs & Other Bodies,CHIEF NURSING OFFICER,THE ROYAL WOLVERHAMPTON HOSPITAL NHS TRUST,138194,"69,850.00",
Department of Health,Department of Health,22/10/2010,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729324,"28,719.99",
Department of Health,Department of Health,22/10/2010,Cleaning: contract,FINANCE & OPERATIONS,RESOURCE UK LTD,DT056568,"22,909.73",
Department of Health,Department of Health,22/10/2010,Capital,HEALTH PROTECTION & IMPROVEMENT,J S FRASER (OXFORD) LTD,903005513,"92,366.75",
Department of Health,Department of Health,22/10/2010,Capital,HEALTH PROTECTION & IMPROVEMENT,J S FRASER (OXFORD) LTD,903005505,"92,366.75",
Department of Health,Department of Health,22/10/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,J S FRASER (OXFORD) LTD,903005511,"25,254.26",
Department of Health,Department of Health,22/10/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,J S FRASER (OXFORD) LTD,903005511,"28,258.75",
Department of Health,Department of Health,22/10/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,J S FRASER (OXFORD) LTD,903005511,"5,479.85",
Department of Health,Department of Health,22/10/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,J S FRASER (OXFORD) LTD,903005511,"3,777.63",
Department of Health,Department of Health,22/10/2010,Revenue Grants Other to NDPBs & Other Bodies,HEALTH PROTECTION & IMPROVEMENT,RURAL PAYMENTS AGENCY (RPA),327554,"46,460.82",
Department of Health,Department of Health,22/10/2010,Service Charge,HEALTH PROTECTION & IMPROVEMENT,UNIDRUG DISTRIBUTION GROUP,SIN901005506,30.73,
Department of Health,Department of Health,22/10/2010,Capital,HEALTH PROTECTION & IMPROVEMENT,WH BENCE COACHWORKS LTD,903005506,"372,328.04",
Department of Health,Department of Health,22/10/2010,Staff Consultancy & Suppt,INFORMATICS,ALPINE CONSORTIUM,11792567,"25,300.00",
Department of Health,Department of Health,22/10/2010,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,11749329,"62,506.50",
Department of Health,Department of Health,22/10/2010,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,11749328,"142,623.00",
Department of Health,Department of Health,22/10/2010,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,11749327,"106,650.00",
Department of Health,Department of Health,22/10/2010,Staff Consultancy & Suppt,INFORMATICS,CAPGEMINI UK PLC,11784088,"31,966.00",
Department of Health,Department of Health,22/10/2010,Staff Consultancy & Suppt,INFORMATICS,CAPGEMINI UK PLC,11784088,"70,396.00",
Department of Health,Department of Health,22/10/2010,External Consultancy Fees,INFORMATICS,NHS CONFEDERATION GROUP COMPANY LTD,11792966,"27,704.00",
Department of Health,Department of Health,22/10/2010,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,11784097,"30,000.00",
Department of Health,Department of Health,22/10/2010,Radio communications,NHS FINANCE PERFORMANCE & OPERATIONS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-097,"1,859.19",
Department of Health,Department of Health,22/10/2010,Radio communications,NHS FINANCE PERFORMANCE & OPERATIONS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-097,"4,679.89",
Department of Health,Department of Health,22/10/2010,Radio communications,NHS FINANCE PERFORMANCE & OPERATIONS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-097,"3,916,467.81",
Department of Health,Department of Health,22/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,MARTINDALE PHARMACEUTICALS LTD,3378143,"32,317.51",
Department of Health,Department of Health,22/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,MARTINDALE PHARMACEUTICALS LTD,3407591,"322,118.40",
Department of Health,Department of Health,22/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,CHURCHES TOGETHER IN ENGL&,ERS-408492-36521,"86,434.50",
Department of Health,Department of Health,22/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,MENCAP LTD,ERS-408496-36548,"37,969.54",
Department of Health,Department of Health,22/10/2010,Research & development,RESEARCH & DEVELOPMENT,DEPARTMENT FOR EDUCATION (DFE),ERS-408395-36481,28311,
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,BARKING & DAGENHAM LONDON BOROUGH COUNCIL,ERS-408488-36522,"96,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,BUCKINGHAMSHIRE COUNTY COUNCIL,ERS-408458-36523,"256,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,DERBY CITY COUNCIL,ERS-408489-36524,"122,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,HARINGEY LONDON BOROUGH COUNCIL,ERS-408470-36525,"133,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,HARROW LONDON BOROUGH COUNCIL,ERS-408471-36526,"130,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,HAVERING LONDON BOROUGH COUNCIL,ERS-408477-36527,"142,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,HILLINGDON LONDON BOROUGH COUNCIL,ERS-408478-36528,"150,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,HOUNSLOW LONDON BOROUGH COUNCIL,ERS-408479-36529,"130,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,KINGSTON UPON HULL CITY COUNCIL,ERS-408460-36530,"132,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,ERS-408480-36544,"96,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,LEICESTER CITY COUNCIL,ERS-408461-36531,"145,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,LUTON BOROUGH COUNCIL,ERS-408462-36532,"94,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,MEDWAY COUNCIL,ERS-408463-36533,"138,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,MERTON BOROUGH COUNCIL,ERS-408481-36534,"122,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,MILTON KEYNES COUNCIL,ERS-408464-36535,"113,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,NEWHAM LONDON BOROUGH COUNCIL,ERS-408483-36537,"138,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,NORTH EAST LINCOLNSHIRE COUNCIL,ERS-408465-36536,"82,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,NORTH LINCOLNSHIRE COUNCIL,ERS-408466-36538,"83,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,NORTH SOMERSET COUNCIL,ERS-408467-36539,"111,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,NOTTINGHAM CITY COUNCIL,ERS-408468-36540,"150,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,PETERBOROUGH CITY COUNCIL,ERS-408469-36541,"85,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,REDBRIDGE LONDON BOROUGH COUNCIL,ERS-408484-36542,"149,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,RICHMOND UPON THAMES BOROUGH COUNCIL,ERS-408485-36543,"110,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,SUTTON LONDON BOROUGH COUNCIL,ERS-408486-36545,"112,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,WALTHAM FOREST LONDON BOROUGH COUNCIL,ERS-408487-36546,"130,000.00",
Department of Health,Department of Health,22/10/2010,Grants to local authorities (Capital),SOCIAL CARE,WINDSOR & MAIDENHEAD ROYAL BOROUGH OF,ERS-408459-36547,"78,000.00",
Department of Health,Department of Health,25/10/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729384,"2,405.00",
Department of Health,Department of Health,25/10/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729384,"22,595.00",
Department of Health,Department of Health,25/10/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729383,"31,735.00",
Department of Health,Department of Health,25/10/2010,Professional fees,FINANCE & OPERATIONS,DEPARTMENT FOR WORK & PENSIONS (DWP),2852876,"232,762.62",
Department of Health,Department of Health,25/10/2010,Cleaning: contract,FINANCE & OPERATIONS,RESOURCE UK LTD,DT056571,"24,669.23",
Department of Health,Department of Health,25/10/2010,Additions-Public Dividend Capital permanent,FINANCE & OPERATIONS,ROYAL CORNWALL HOSPITAL NHS TRUST,HAFS-9231,"7,300,000.00",
Department of Health,Department of Health,25/10/2010,Professional fees,HEALTH PROTECTION & IMPROVEMENT,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,OP/I112760,"175,000.00",
Department of Health,Department of Health,25/10/2010,Outsourcing Contract,HEALTH PROTECTION & IMPROVEMENT,LIVERPOOL JOHN MOORES UNIVERSITY,501287,"44,000.00",
Department of Health,Department of Health,25/10/2010,Outsourcing Contract,HEALTH PROTECTION & IMPROVEMENT,LIVERPOOL JOHN MOORES UNIVERSITY,501288,"44,000.00",
Department of Health,Department of Health,25/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,WEST MIDL&S AMBULANCE SERVICE,Y0001284,"659,205.50",
Department of Health,Department of Health,25/10/2010,Staff Consultancy & Suppt,INFORMATICS,ALPINE CONSORTIUM,11784092,"25,000.00",
Department of Health,Department of Health,25/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248280 PART PAYMT,179.78,
Department of Health,Department of Health,25/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248280 PART PAYMT,580.58,
Department of Health,Department of Health,25/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248280 PART PAYMT,"2,186.38",
Department of Health,Department of Health,25/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248280 PART PAYMT,"8,944.25",
Department of Health,Department of Health,25/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248280 PART PAYMT,"38,225.00",
Department of Health,Department of Health,25/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248280 PART PAYMT,"42,300.00",
Department of Health,Department of Health,25/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248280 PART PAYMT,"110,576.45",
Department of Health,Department of Health,25/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248276,"500,000.00",
Department of Health,Department of Health,25/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248280 PART PAYMT,"4,900,039.48",
Department of Health,Department of Health,25/10/2010,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201204844,"85,939.53",
