Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,06/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL HEART FORUM,VCS,WC1B 4AD,ERS-442577-52367,118243,,2009/080 National Heart Forum - project : Chronic disease prevention information services - yr2-4 (section 64),Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,SOCIETY FOR MPS DISEASES,VCS,HP7 9LP,ERS-442639-52461,25000,,2009/094 - Society for MucopolySaccharide disease : Project - Development of Excellence,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,URGENT CARE LTD,VCS,IG10 7LT,ERS-442612-52402,25275.5,,2009/122: Urgent Care Ltd : Project - Urgent Care Franchise Model,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,THE STROKE ASSOCIATION,VCS,EC1V 2PR,ERS-442640-52462,27082.5,,2009/115 - Stroke Association : Modernising stroke services,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,CONNECT (THE COMMUNICATION DISABILTY NETWORK),VCS,SE1 1HL,ERS-442661-52504,27214.5,,2009/038: CONNECT : Project - Provision of training and support for people living with aphasia,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,THE PLACE2BE,VCS,E1 8LQ,ERS-442624-52421,28804,,2009/113: The Place2be- Project: Developing the children's workforce,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,FRIENDS FAMILIES AND TRAVELLERS,SME,BN1 3XG,ERS-442616-52405,29363,,2009/048 Friends Families and Travellers - project: A national strategy for traveller health,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,FOLESHILL WOMENS TRAINING LTD,VCS,CV6 6ES,ERS-442598-52382,29500,,2009/047 - Foleshill Women's Training : Project - MAMTA,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,RACE EQUALITY FOUNDATION,VCS,N7 9AH,ERS-442603-52385,33232,,2009/088 Race Equality Foundation - project - Effective use of evidence to reduce health inequalities,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,UK YOUTH,VCS,EC1R 4SX,ERS-442648-52485,35565,,2009/121 - UK YOUTH : Project - Healthy Young Adult Transitions,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,STRENGTHS IN COMMUNITIES CIC,VCS,SS15 5GT,ERS-442606-52387,35662.5,,2009/097: Strenghts in Communities - Project: Parents 1st Community Outreach project,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,YOUTHNET,SME,EC1Y 8RT,ERS-442649-52486,36662.5,,2009/125 : YouthNet UK - Porject: Risky Business,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,IRISH TRAVELLER MOVEMENT IN BRITAIN,VCS,N7 6PA,ERS-442614-52404,38050,,2010/033 - Irish Traveller Movement in Britain - project: Gypsy traveller Roma Maternity Advocacy and Engagement,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,THE TERRENCE HIGGINS TRUST,VCS,WC1X 8DP,ERS-442644-52481,40000,,2009/100 : Terrence Higgins Trust : Project - Sustainable futures,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,VISION 2020 UK,VCS,RM12 5RD,ERS-442613-52403,40401.5,,"2009/123: VISION 2020- Project: Expertise, Partnership, Information and Communication",Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,BROOK ADVISORY CENTRES,VCS,NW5 1TL,ERS-442658-52502,42400,,2009/030 - Brook : Project Development of regional capacity,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,QISMET,VCS,BA1 5BD,ERS-442601-52384,42900,,2009/087 QISMET - Quality Institute for Self  Management Education and Training project,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,THE SICKLE CELL SOCIETY,VCS,NW10 4UA,ERS-442626-52423,43679.5,,2009/114 National Care Support Advisor,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,UK REHABILITATION COUNCIL (UKRC),VCS,SE1 1LB,ERS-442646-52482,45033.5,,2009/120 - UK Rehabilitation Council : Project - Voice for Rehabilitation,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,SUE RYDER CARE,VCS,PR5 6AZ,ERS-442642-52464,47248.5,,2009/098 - Sue Ryder Care : Project - Hospice Apprentice,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,TOMMYS,VCS,EC4R 0BB,ERS-442651-52501,54666.5,,2009/118 - Tommy's : The Baby Charity: pROJECT - Improving care for the obese pregnant women,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,T B ALERT,VCS,NW10 3HL,ERS-442643-52465,82859,,2009/099 : TB Alert  : Project- Building Local Capacity,Programme,
Department of Health,Department of Health,07/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,ASSOCIATION OF CHIEF EXECUTIVES OF VOLUNTARY ORGANISATIONS,VCS,WC1A 1NU,ERS-442597-52381,99918.5,,2009/104 ACEVO - project- Supporting health and social care third sector leaders- 3rd year whole grant paid from 33110,Programme,
Department of Health,Department of Health,10/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,FOREST BUS LTD,VCS,SO40 4BL,ERS-442735-52523,26655,,IESD award 2011/12 for Forest Bus Health Awareness Project,Programme,
Department of Health,Department of Health,10/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,THE CHILD ACCIDENT PREVENTION TRUST,VCS,EC1R 3HA,ERS-442733-52521,27072.5,,"1st half of 2011/12 payment from IESD Fund for ""Making the Link""",Programme,
Department of Health,Department of Health,10/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,CONTACT A FAMILY,VCS,EC1V 1JN,ERS-442734-52522,34921,,"IESD award 2011/015 for Contact a Family's ""Families with disabled children: commissioning better services""",Programme,
Department of Health,Department of Health,10/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,ROYAL NATIONAL INSTITUTE OF BLIND PEOPLE,VCS,PE2 6WS,ERS-442739-52524,38683.5,,IESD award 2011/017 for RNIB's Bradford Community Engagement Project,Programme,
Department of Health,Department of Health,10/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,SALFORD HEALTH MATTERS CIC,VCS,M30 0LU,ERS-442744-52525,73274.5,,IESD award ref 2011/013 for Salford Health Matters' SCCP,Programme,
Department of Health,Department of Health,11/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,PRINCESS ROYAL TRUST FOR CARERS,VCS,IG8 8HD,ERS-442777-52543,143277,,2011-12 Princess Royal Trust for Carers - Project- Maximising expertise and partnerships to identify and support carers- policy grant - Gail Elkington,Programme,
Department of Health,Department of Health,11/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,CARERS UK,VCS,EC1A 4JS,ERS-442773-52542,216070,,2011-12 Carers UK - project: Carers Ambassadaors for GPs - policy grant - Gail Elkington,Programme,
Department of Health,Department of Health,13/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,BEST BEGINNINGS,VCS,NW6 1XQ,ERS-442991-52662,33401.5,,2011/026 Best Beginnings - Project: Practitioner and parents champions working together to support families with babies in a Neonatal Unit,Programme,
Department of Health,Department of Health,13/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,GATESHEAD VOLUNTARY ORGANISATION COUNCIL,VCS,NE8 4DY,PIW1594/ERS-442208-51761,62368.5,,2009/049 - GatesHead Voluntary Organisation Council : Project - Gain: A Strong Voice,Programme,
Department of Health,Department of Health,13/10/2011,Professional fees,SOCIAL CARE,OXFORDSHIRE PCT,PUBLIC,OX4 4XN,P0006407,134000,,Payment to Oxfordshire PCT for outstanding CAMHS monies for Huntercombe,Programme,
Department of Health,Department of Health,17/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL DEVELOPMENT TEAM FOR INCLUSION NDTI,VCS,BL9 5BT,ERS-443352-52883,38467.5,,2011/037 Circles of support for people with dementia,Programme,
Department of Health,Department of Health,17/10/2011,Other programme expenditure,SOCIAL CARE,SQW CONSULTING LTD,LARGE,CB4 9ZR,16400,153933,,Evaluation of the Common Assessment Framework (CAF) demonstrator sites,Programme,
Department of Health,Department of Health,19/10/2011,Outsourcing Contract,SOCIAL CARE,CHESHIRE POLICE AUTHORITY,PUBLIC,CW7 2UA,ARINVS/00008189,70000,,Development of potential commissioning models to inform the diversion work programme,Programme,
Department of Health,Department of Health,20/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,RAPE CRISIS (ENGLAND AND WALES),VCS,WC1N 3XX,ERS-443567-52961,45718.5,,2011-12 IESD Award - Rape Crisis - Regional Development Work Programme Project,Programme,
Department of Health,Department of Health,21/10/2011,Consultancy/Professional Advice,SOCIAL CARE,ALLEN AND OVERY LLP OFFICE ACCOUNT,LARGE,EC4M 9QQ,1001048471,15542.32,,Provision of Legal Adivce in Respect of Market issue in Care Provision,Admin,
Department of Health,Department of Health,21/10/2011,Consultancy/Professional Advice,SOCIAL CARE,ALLEN AND OVERY LLP OFFICE ACCOUNT,LARGE,EC4M 9QQ,1001048471,17707.23,,Provision of Legal Adivce in Respect of Market issue in Care Provision,Admin,
Department of Health,Department of Health,24/10/2011,Outsourcing Contract,SOCIAL CARE,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,FSSL1003077,182500,,Confedential inquiry into premature deaths of people with learning disabilities,Programme,
Department of Health,Department of Health,26/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,THE ASSOCIATION FOR REAL CHANGE,VCS,S40 1 JY,ERS-443925-53050,32197,,2009/019 ARC My life and your job,Programme,
Department of Health,Department of Health,26/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,THE ASSOCIATION FOR REAL CHANGE,VCS,S40 1 JY,ERS-443928-53051,44167.5,,2009/020 ARC safety Net,Programme,
Department of Health,Department of Health,26/10/2011,Professional fees,SOCIAL CARE,PGO FOREIGN CURRENCY PAYMENTS,PUBLIC,RH10 1UH,1042512990F6VIOX,46500,,,Programme,
Department of Health,Department of Health,27/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,ACTION FOR ADVOCACY,VCS,SE17 3QU,ERS-444013-53121,35000,,2009/013 IMCA Support Scheme,Programme,
Department of Health,Department of Health,27/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,OLDER PEOPLES ADVOCACY ALL(UK),VCS,ST4 7JL,ERS-444022-53122,38500,,"2009/085 OPAAL: Making it personal: advocacy, older people and care",Programme,
Department of Health,Department of Health,27/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,ALZHEIMERS SOCIETY,VCS,E1W 1LB,ERS-444011-53101,45000,,2011-12 Alzheimers Society - Project : Dementia Action Alliance - policy grant supervised by Rebecca Sidwell,Programme,
Department of Health,Department of Health,27/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,LOCALITY (UK),VCS,N1 6DR,ERS-444102-53175,68646.5,,Opportunities for Volunteering Q3 & Q4 2011-12 final payment,Programme,
Department of Health,Department of Health,27/10/2011,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL CENTRE FOR INDEPENDENT LIVING (NCIL),VCS,SW9 6DE,ERS-444028-53123,81049,,2009/076 NCIL User Led Organisations Network,Programme,
Department of Health,Department of Health,01/10/2011,Admin Revenue Grant-in-Aid ENDPBs,WORKFORCE,COUNCIL FOR HEALTHCARE REGULATORY EXCELLENCE (CHRE),PUBLIC,WC2N 5HR,DH006,-82000,,CHRE Revenue Cash Drawdown 2011/12,Admin,
Department of Health,Department of Health,06/10/2011,Professional fees,WORKFORCE,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,2861,1297130.4,,CPA 474211 Inv 2861 dated 110811 Recharge for the Choice Project Qtr 1 2011/12,Programme,
Department of Health,Department of Health,07/10/2011,Professional fees,WORKFORCE,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,2854,46387.2,,CPA 474211 Inv 2854 dated 110811 Dept of Health Secondees - Recharge of Salaries and expenses for Qtr 1 2011/12,Admin,
Department of Health,Department of Health,10/10/2011,Arm Length Bodies-Revenue Subsidy,WORKFORCE,COUNCIL FOR HEALTHCARE REGULATORY EXCELLENCE (CHRE),PUBLIC,WC2N 5HR,DH007,82000,,CHRE Revenue Non-Core Drawdown 2011/12,Admin,
Department of Health,Department of Health,10/10/2011,Admin Revenue Grant-in-Aid ENDPBs,WORKFORCE,COUNCIL FOR HEALTHCARE REGULATORY EXCELLENCE (CHRE),PUBLIC,WC2N 5HR,DH008,88200,,CHRE Transition funding for the appointment of advisers with skills and knowledge to conduct a cost efficiency analysis of health professional regulation.,Admin,
Department of Health,Department of Health,12/10/2011,Admin Revenue Grant-in-Aid ENDPBs,WORKFORCE,APPOINTMENTS COMMISSION,SME,LS1 4PL,2011101,150000,,Appointments Commission - grant in aid  budget,Admin,
Department of Health,Department of Health,12/10/2011,Admin Revenue Grant-in-Aid ENDPBs,WORKFORCE,SKILLS FOR CARE LTD,LARGE,LS1 6JL,ERS-442885-52621,11577500,,Revenue grant in accordance with invoice SINV 727 under section 67 of Care Standards Act 2000 to Skills for Care for 2011/12,Programme,
Department of Health,Department of Health,13/10/2011,Outsourcing Contract,WORKFORCE,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,BN2 3EW,129677,110000,,KSS medical careers provision of service 2011/12,Programme,
Department of Health,Department of Health,13/10/2011,Provisions cash payment,WORKFORCE,NHS INJURY BENEFITS SCHEME,PUBLIC,FY7 8LG,ERS-443017-52681,4295285.53,,Injury allowance recharging,Programme,
Department of Health,Department of Health,17/10/2011,Policy Payments,WORKFORCE,OFFICE OF THE HEALTH PROFESSIONS ADJUDICATOR OHPA,LARGE,SE1 9BW,40787,34409,,Funding for OHPA operational costs 11/12,Admin,
Department of Health,Department of Health,19/10/2011,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90082694,32780.4,,OC/2011/08- Business Support,Programme,
Department of Health,Department of Health,19/10/2011,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90082688,55916.4,,OC/2011/04 Transferring Staff,Programme,
Department of Health,Department of Health,19/10/2011,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90082676,122214,,OC/2011/01 - Non Transferring staff,Programme,
Department of Health,Department of Health,20/10/2011,Secondees in invoiced costs,WORKFORCE,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SS2 6GE,379938,30089.36,,Southend University Hospital: David Maslen-Jones Reimbursement 2 days per week,Programme,
Department of Health,Department of Health,21/10/2011,Consultancy/Professional Advice,WORKFORCE,PRICEWATERHOUSECOOPERS LLP,LARGE,E14 9SQ,1353673202,200000,,ESR/Pensions Feasibility study,Programme,
Department of Health,Department of Health,21/10/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,LARGE,CV34 6NZ,INV007306,249164.78,,CPA for ESR Contract : ESR Monthly Service Charges FY11-12,Programme,
Department of Health,Department of Health,21/10/2011,Outsourcing Contract,WORKFORCE,NHS EMPLOYERS LTD,SME,SW1E 5DD,7478,316582.5,,NHS Jobs CV 1 and Get Britain Working CV 5,Programme,
Department of Health,Department of Health,24/10/2011,Secondees in invoiced costs,WORKFORCE,SOUTH WEST SHA,PUBLIC,WF3 1WE,6192608,46264.8,,Richard Jeavons - secondment to Interim Director of Leadership post 11 July to 31 December 2011.,Admin,
Department of Health,Department of Health,24/10/2011,Revenue Grants to Other Bodies,WORKFORCE,GENERAL SOCIAL CARE COUNCIL (GSCC),SME,SE1 2HB,SL02399,675142.86,,GSCC Revenue Cash Drawdown 2011/12 - Specific Grants,Programme,
Department of Health,Department of Health,27/10/2011,Other Admin expenditure,WORKFORCE,MINISTRY OF JUSTICE (MOJ),SME,SW1P 4DH,10/ME110/102,31250,,Work undertaken by Law Commission on its review of legislation relating to professional regulation,Admin,
Department of Health,Department of Health,27/10/2011,Other Admin expenditure,WORKFORCE,MINISTRY OF JUSTICE (MOJ),SME,SW1P 4DH,10/ME110/97,31250,,Work undertaken by Law Commission on its review of legislation relating to professional regulation,Admin,
Department of Health,Department of Health,28/10/2011,Outsourcing Contract,WORKFORCE,PUBLIC CONCERN AT WORK,SME,EC1N 7RJ,27081,48017.24,,9 month Extension to PCaW Whistleblowing Helpline,Programme,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,"ASHTON, LEIGH & WIGAN PCT",PUBLIC,WN1 1AH,HAFS-11432,39000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BARKING AND DAGENHAM PCT,PUBLIC,IG11 8EY,HAFS-11433,23000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BARNET PCT,PUBLIC,NW9 6QQ,HAFS-11434,42000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BARNSLEY PCT,PUBLIC,S70 3RD,HAFS-11435,40000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BASSETLAW PCT,PUBLIC,NG21 0ER,HAFS-11436,14850000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BATH & NORTH EAST SOMERSET PCT,PUBLIC,BA2 5RP,HAFS-11437,18000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BEDFORDSHIRE PCT,PUBLIC,MK40 2AW,HAFS-11438,45000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BERKSHIRE EAST PCT,PUBLIC,RG30 2BA,HAFS-11439,42551000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BERKSHIRE WEST PCT,PUBLIC,RG30 2BA,HAFS-11440,47000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BEXLEY CARE TRUST,PUBLIC,DA5 2BW,HAFS-11441,23000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BIRMINGHAM EAST AND NORTH PCT,PUBLIC,B7 4WE,HAFS-11442,52000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BLACKBURN AND DARWEN TEACHING CARE TRUST PLUS,PUBLIC,BB1 2EE,HAFS-11443,18777000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BLACKPOOL PCT,PUBLIC,PR4 3AL,HAFS-11444,18610000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BOLTON PCT,PUBLIC,B11 1PP,HAFS-11445,36000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BOURNEMOUTH & POOLE PCT,PUBLIC,BH12 5AG,HAFS-11446,41000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BRADFORD AND AIREDALE PCT,PUBLIC,WF3 1WE,HAFS-11447,75000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BRENT TEACHING PCT,PUBLIC,HA0 4UZ,HAFS-11448,40000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BRIGHTON & HOVE CITY TEACHING PCT,PUBLIC,WF3 1WE,HAFS-11449,36250000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BRISTOL PCT,PUBLIC,BS2 8EE,HAFS-11450,60000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BROMLEY PCT,PUBLIC,WF3 1WE,HAFS-11451,37250000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BUCKINGHAMSHIRE PCT,PUBLIC,HP19 8ET,HAFS-11452,51000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,BURY PCT,PUBLIC,BL9 0EN,HAFS-11453,22500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,CALDERDALE PCT,PUBLIC,WF3 1WE,HAFS-11454,23500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,CAMBRIDGESHIRE PCT,PUBLIC,PE27 5BB,HAFS-11455,66000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,CAMDEN PCT,PUBLIC,NW1 0PE,HAFS-11456,45000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,CENTRAL & EASTERN CHESHIRE PCT,PUBLIC,CW5 5QU,HAFS-11457,52000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,CENTRAL LANCASHIRE PCT,PUBLIC,PR26 6TR,HAFS-11458,56150000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,CITY AND HACKNEY TEACHING PCT,PUBLIC,E1 1RD,HAFS-11459,40000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,CORNWALL & ISLES OF SCILLY PCT,PUBLIC,PL25 5AS,HAFS-11460,74500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,COUNTY DURHAM PCT,PUBLIC,DL14 6WA,HAFS-11461,69244000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,COVENTRY TEACHING PCT,PUBLIC,CV1 2GQ,HAFS-11462,51000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,CROYDON PCT,PUBLIC,CR0 6SR,HAFS-11463,75000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,CUMBRIA PCT,PUBLIC,CA2 7HX,HAFS-11464,73000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,DARLINGTON PCT,PUBLIC,DL14 6WA,HAFS-11465,11216000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,DERBY CITY PCT,PUBLIC,WF3 1WE,HAFS-11466,32500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,DERBYSHIRE COUNTY PCT,PUBLIC,S41 7PF,HAFS-11467,86000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,DEVON PCT,PUBLIC,TQ12 4PH,HAFS-11468,91000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,DONCASTER PCT,PUBLIC,DN4 5DJ,HAFS-11469,39000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,DORSET PCT,PUBLIC,DT2 9TB,HAFS-11470,47000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,DUDLEY PCT,PUBLIC,DY2 8PP,HAFS-11471,30500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,EALING PCT,PUBLIC,UB2 4SA,HAFS-11472,48000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,EAST LANCASHIRE PCT,SME,BB9 5SZ,HAFS-11473,49000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,EAST MIDLANDS SHA,PUBLIC,WF3 1WE,HAFS-11474,35000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,EAST OF ENGLAND SHA,PUBLIC,CB1 5XB,HAFS-11475,50000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,EAST RIDING OF YORKSHIRE PCT,PUBLIC,HU10 6DT,HAFS-11476,36200000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,EAST SUSSEX DOWNS & WEALD PCT,SME,BN21 3UN,HAFS-11477,43500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,EASTERN & COASTAL KENT PCT,PUBLIC,CT1 3NG,HAFS-11478,90000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,ENFIELD PCT,PUBLIC,EN1 1NJ,HAFS-11479,36000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,GATESHEAD PCT,PUBLIC,NE11 0NB,HAFS-11480,28000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,GLOUCESTERSHIRE PCT,PUBLIC,GL2 8DN,HAFS-11481,70000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,GREAT YARMOUTH AND WAVENY PCT,SME,NR31 0LT,HAFS-11482,29050000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,GREENWICH TEACHING PCT,SME,SE10 8EX,HAFS-11483,30000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HALTON & ST HELENS PCT,PUBLIC,WA10 2AP,HAFS-11484,54000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HAMMERSMITH AND FULHAM PCT,PUBLIC,WF3 1WE,HAFS-11485,27000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HAMPSHIRE PCT,PUBLIC,RG24 9NB,HAFS-11486,145000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HARINGEY TEACHING PCT,PUBLIC,N15 3TH,HAFS-11487,37000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HARROW PCT,PUBLIC,HA1 3EX,HAFS-11488,30000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HARTLEPOOL PCT,PUBLIC,TS7 0NJ,HAFS-11489,14550000,,,Other,
