MODGPC00148432,30-May-16,Eating And Drinking Places, RESTAURANTS,£708.12,,,,,,,,,,,
MODGPC00147160,17-Jun-16,Auto/Vehicle Expenses, AUTOMATED FUEL DISPENSERS,£708.00,,,,,,,,,,,
MODGPC00147606,10-Jun-16,Equipment And Furniture, TOOL HIRE,£706.80,,,,,,,,,,,
MODGPC00148196,02-Jun-16,Facilities/Repair Services, WELDING SERVICES,£706.78,,,,,,,,,,,
MODGPC00148444,21-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£706.01,,,,,,,,,,,
MODGPC00148260,02-Jun-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,£705.05,,,,,,,,,,,
MODGPC00148444,25-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£705.00,,,,,,,,,,,
MODGPC00147908,08-Jun-16,Business To Business Offices S, OFFICE/PHOTO EQUIPMENT,£704.04,,,,,,,,,,,
MODGPC00147335,15-Jun-16,Business Expenses/Services, POSTAGE STAMPS,£703.52,,,,,,,,,,,
MODGPC00147959,07-Jun-16,Government, GOV'T SERV - DEFAULT,£703.40,,,,,,,,,,,
MODGPC00147834,08-Jun-16,Business To Business Eqpt/Furn, BOOK STORES,£702.75,,,,,,,,,,,
MODGPC00148445,15-Jun-16,Transportation," MARINAS, SERVICE & SUPPLY",£702.61,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£702.26,,,,,,,,,,,
MODGPC00146788,22-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,£702.00,,,,,,,,,,,
MODGPC00147169,18-Jun-16,Business To Business Facility/, CONSTRUCTION MATERIALS - DEF,£702.00,,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, TRAVELODGE,£702.00,,,,,,,,,,,
MODGPC00147036,20-Jun-16,Facilities/Repair Supplies, HARDWARE STORES,£701.40,,,,,,,,,,,
MODGPC00148445,10-Jun-16,Transportation, TAXICABS/LIMOUSINES,£701.40,,,,,,,,,,,
MODGPC00146745,23-Jun-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,£700.36,,,,,,,,,,,
MODGPC00147662,10-Jun-16,Eating And Drinking Places, RESTAURANTS,£700.34,,,,,,,,,,,
MODGPC00147464,14-Jun-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£700.20,,,,,,,,,,,
MODGPC00148332,01-Jun-16,Government, GOV'T SERV - DEFAULT,£700.00,,,,,,,,,,,
MODGPC00148262,02-Jun-16,Other Supplies, CAMERA & PHOTO SUPPLY STORE,£699.10,,,,,,,,,,,
MODGPC00148445,03-Jun-16,Transportation, LOCAL COMMUTER TRANSPORT,£699.00,,,,,,,,,,,
MODGPC00148445,08-Jun-16,Transportation, LOCAL COMMUTER TRANSPORT,£699.00,,,,,,,,,,,
MODGPC00148445,22-Jun-16,Transportation, LOCAL COMMUTER TRANSPORT,£699.00,,,,,,,,,,,
MODGPC00148445,22-Jun-16,Transportation, LOCAL COMMUTER TRANSPORT,£699.00,,,,,,,,,,,
MODGPC00146377,29-Jun-16,Business To Business Facility/, CHEMICALS/ALLIED PRODS - DEF,£698.50,,,,,,,,,,,
MODGPC00148259,02-Jun-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,£698.00,,,,,,,,,,,
MODGPC00146640,23-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,£697.38,,,,,,,,,,,
MODGPC00147462,14-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,£696.83,,,,,,,,,,,
MODGPC00146932,21-Jun-16,Other Supplies, WHOLESALE CLUBS,£696.42,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£696.35,,,,,,,,,,,
MODGPC00148444,03-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£696.00,,,,,,,,,,,
MODGPC00148280,02-Jun-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,£695.98,,,,,,,,,,,
MODGPC00146739,23-Jun-16,Other Supplies, VARIETY STORES,£695.84,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HAMPTON INNS,£695.56,,,,,,,,,,,
MODGPC00148445,22-Jun-16,Transportation," MARINAS, SERVICE & SUPPLY",£695.29,,,,,,,,,,,
MODGPC00146410,29-Jun-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,£695.25,,,,,,,,,,,
MODGPC00147233,16-Jun-16,Business Expenses/Services, STATIONERY STORES,£695.23,,,,,,,,,,,
MODGPC00147989,07-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,£695.00,,,,,,,,,,,
MODGPC00146987,20-Jun-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,£694.59,,,,,,,,,,,
MODGPC00148140,03-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,£694.00,,,,,,,,,,,
MODGPC00147427,14-Jun-16,Facilities/Repair Supplies," NURSERIES, LAWN/GARDEN SUPPLY",£693.59,,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£693.00,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£692.84,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£692.60,,,,,,,,,,,
MODGPC00147500,14-Jun-16,Entertainment, RECREATION SERVICES,£692.01,,,,,,,,,,,
MODGPC00148445,15-Jun-16,Transportation, TRANSPORTATION SVCS - DEFAULT,£692.00,,,,,,,,,,,
MODGPC00148444,25-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£691.34,,,,,,,,,,,
MODGPC00146984,20-Jun-16,Business To Business Services, MISC PUBLISHING & PRINTING,£691.17,,,,,,,,,,,
MODGPC00146686,23-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,£691.03,,,,,,,,,,,
MODGPC00148445,29-Jun-16,Transportation, CRUISE LINES,£691.01,,,,,,,,,,,
MODGPC00147268,15-Jun-16,Clothing/Uniform Services, CLOTHING/RENT/COSTUME/UNIFO,£690.40,,,,,,,,,,,
MODGPC00146356,29-Jun-16,Government, SCHOOLS - DEFAULT,£690.00,,,,,,,,,,,
MODGPC00146729,23-Jun-16,Other Supplies, CAMERA & PHOTO SUPPLY STORE,£690.00,,,,,,,,,,,
MODGPC00146783,22-Jun-16,Entertainment, RECREATION SERVICES,£690.00,,,,,,,,,,,
MODGPC00146896,21-Jun-16,Government, SCHOOLS - DEFAULT,£690.00,,,,,,,,,,,
MODGPC00147408,14-Jun-16,Government, SCHOOLS - DEFAULT,£690.00,,,,,,,,,,,
MODGPC00148444,28-Jun-16,Hotels And Motels, HOTEL IBIS,£690.00,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£689.83,,,,,,,,,,,
MODGPC00148445,08-Jun-16,Transportation, TAXICABS/LIMOUSINES,£689.47,,,,,,,,,,,
MODGPC00146659,24-Jun-16,Utilities, UTILITIES/ELEC/GAS/H2O/SANI,£688.80,,,,,,,,,,,
MODGPC00147025,20-Jun-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,£687.69,,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£687.12,,,,,,,,,,,
MODGPC00146871,21-Jun-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,£686.05,,,,,,,,,,,
MODGPC00148445,28-Jun-16,Airlines, BRITISH AIRWAYS,£685.23,,,,,,,,,,,
MODGPC00148113,03-Jun-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,£684.79,,,,,,,,,,,
MODGPC00148445,05-Jun-16,Transportation, CRUISE LINES,£684.46,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,£684.46,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,£684.46,,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£684.00,,,,,,,,,,,
MODGPC00147661,11-Jun-16,Eating And Drinking Places, RESTAURANTS,£683.59,,,,,,,,,,,
MODGPC00147547,13-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£683.28,,,,,,,,,,,
MODGPC00146784,21-Jun-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,£682.99,,,,,,,,,,,
MODGPC00146785,21-Jun-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,£682.99,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£682.99,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£682.99,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£682.99,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£682.99,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£682.99,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£682.99,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£682.99,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£682.99,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£682.99,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£682.99,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£682.99,,,,,,,,,,,
MODGPC00148393,01-Jun-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,£681.06,,,,,,,,,,,
MODGPC00148191,02-Jun-16,Facilities/Repair Services," HEATING, PLUMBING, AIR COND",£680.96,,,,,,,,,,,
MODGPC00148445,27-Jun-16,Transportation, CRUISE LINES,£680.86,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£680.86,,,,,,,,,,,
MODGPC00147405,14-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£680.00,,,,,,,,,,,
MODGPC00147837,08-Jun-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,£680.00,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£679.72,,,,,,,,,,,
MODGPC00147539,13-Jun-16,Government, GOV'T SERV - DEFAULT,£679.20,,,,,,,,,,,
MODGPC00148445,23-Jun-16,Transportation, LOCAL COMMUTER TRANSPORT,£679.00,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£678.29,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£678.29,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£678.29,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£678.29,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£678.29,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£678.29,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£678.29,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£678.29,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£678.29,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£678.29,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,£678.29,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£678.00,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£678.00,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£678.00,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£678.00,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£678.00,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£678.00,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£678.00,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£678.00,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£678.00,,,,,,,,,,,
MODGPC00146648,24-Jun-16,Other Supplies," GIFT, CARD, NOVELTY STORES",£676.80,,,,,,,,,,,
MODGPC00148001,07-Jun-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£676.80,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,£676.78,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£676.78,,,,,,,,,,,
MODGPC00147654,10-Jun-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,£676.48,,,,,,,,,,,
MODGPC00148444,13-Jun-16,Hotels And Motels, HILTON GARDEN INN,£676.14,,,,,,,,,,,
MODGPC00148445,17-Jun-16,Transportation, TRAVEL AGENCIES,£675.95,,,,,,,,,,,
MODGPC00148445,10-Jun-16,Transportation, CRUISE LINES,£675.38,,,,,,,,,,,
MODGPC00148445,13-Jun-16,Transportation, CRUISE LINES,£675.00,,,,,,,,,,,
MODGPC00146383,29-Jun-16,Business To Business Eqpt/Furn, BOOK STORES,£674.95,,,,,,,,,,,
MODGPC00148445,28-Jun-16,Transportation, CRUISE LINES,£674.49,,,,,,,,,,,
MODGPC00148238,02-Jun-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,£673.96,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, RADISSON HOTEL,£673.81,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, RADISSON HOTEL,£673.81,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, RADISSON HOTEL,£673.81,,,,,,,,,,,
MODGPC00146381,29-Jun-16,Facilities/Repair Supplies, HARDWARE STORES,£672.48,,,,,,,,,,,
MODGPC00147874,08-Jun-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,£672.41,,,,,,,,,,,
MODGPC00147940,06-Jun-16,Business To Business Eqpt/Furn, BOOK STORES,£672.31,,,,,,,,,,,
MODGPC00147253,16-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,£672.00,,,,,,,,,,,
MODGPC00148444,02-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£671.74,,,,,,,,,,,
MODGPC00148445,08-Jun-16,Transportation, CRUISE LINES,£670.76,,,,,,,,,,,
MODGPC00147489,13-Jun-16,Business Services, ADVERTISING SERVICES,£670.66,,,,,,,,,,,
MODGPC00148444,31-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£669.92,,,,,,,,,,,
MODGPC00146508,28-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,£669.90,,,,,,,,,,,
MODGPC00147390,14-Jun-16,Government, GOV'T SERV - DEFAULT,£669.79,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£669.72,,,,,,,,,,,
MODGPC00147042,20-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£669.60,,,,,,,,,,,
MODGPC00148444,06-Jun-16,Hotels And Motels, HILTON,£669.20,,,,,,,,,,,
MODGPC00148445,29-Jun-16,Transportation, TRAVEL AGENCIES,£669.00,,,,,,,,,,,
MODGPC00147041,20-Jun-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,£668.76,,,,,,,,,,,
MODGPC00148445,23-Jun-16,Transportation, CRUISE LINES,£668.32,,,,,,,,,,,
MODGPC00148445,23-Jun-16,Airlines, BRITISH AIRWAYS,£667.68,,,,,,,,,,,
MODGPC00146792,22-Jun-16,Equipment And Furniture, TOOL HIRE,£667.20,,,,,,,,,,,
MODGPC00147066,20-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,£666.91,,,,,,,,,,,
MODGPC00146920,21-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£666.28,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Airlines," AIRLINES, AIR CARRIERS",£666.06,,,,,,,,,,,
MODGPC00147303,15-Jun-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,£666.00,,,,,,,,,,,
MODGPC00147518,13-Jun-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,£666.00,,,,,,,,,,,
MODGPC00148100,04-Jun-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,£666.00,,,,,,,,,,,
MODGPC00148445,19-Jun-16,Transportation, TRAVEL AGENCIES,£665.53,,,,,,,,,,,
MODGPC00147161,17-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,£665.21,,,,,,,,,,,
MODGPC00147883,08-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£664.80,,,,,,,,,,,
MODGPC00148098,06-Jun-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,£664.16,,,,,,,,,,,
MODGPC00148445,28-Jun-16,Transportation, CRUISE LINES,£664.05,,,,,,,,,,,
MODGPC00147714,10-Jun-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£663.98,,,,,,,,,,,
MODGPC00147813,09-Jun-16,Business To Business Offices S, OFFICE/PHOTO EQUIPMENT,£663.60,,,,,,,,,,,
MODGPC00147584,13-Jun-16,Utilities, TELECOMMUNICATION SERVICES,£663.57,,,,,,,,,,,
MODGPC00148444,24-Jun-16,Hotels And Motels, HYATT,£663.45,,,,,,,,,,,
MODGPC00148444,11-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£663.17,,,,,,,,,,,
MODGPC00148444,20-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£663.00,,,,,,,,,,,
MODGPC00148445,15-Jun-16,Transportation, LOCAL COMMUTER TRANSPORT,£663.00,,,,,,,,,,,
MODGPC00148444,06-Jun-16,Hotels And Motels, HOLIDAY INN,£662.97,,,,,,,,,,,
MODGPC00148179,03-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£661.44,,,,,,,,,,,
MODGPC00147531,13-Jun-16,Government, GOV'T SERV - DEFAULT,£661.02,,,,,,,,,,,
MODGPC00147272,15-Jun-16,Miscellaneous, MISC PERSONAL SERV - DEF,£660.96,,,,,,,,,,,
MODGPC00147669,10-Jun-16,Business Expenses/Services, STATIONERY STORES,£660.86,,,,,,,,,,,
MODGPC00148265,02-Jun-16,Other Supplies, MISC GENERAL MERCHANDISE,£660.00,,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, TRAVEL AGENCIES,£659.82,,,,,,,,,,,
MODGPC00146696,23-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,£659.75,,,,,,,,,,,
MODGPC00148444,21-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£659.66,,,,,,,,,,,
MODGPC00148445,08-Jun-16,Transportation, CRUISE LINES,£658.88,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£658.79,,,,,,,,,,,
MODGPC00148445,13-Jun-16,Transportation, BUS LINES/CHARTER/TOUR,£657.91,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£657.83,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£657.83,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,£657.83,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,£657.83,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,£657.83,,,,,,,,,,,
MODGPC00147699,10-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,£656.91,,,,,,,,,,,
MODGPC00148445,14-Jun-16,Transportation, CRUISE LINES,£656.72,,,,,,,,,,,
MODGPC00148445,23-Jun-16,Transportation, CRUISE LINES,£655.66,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£655.13,,,,,,,,,,,
MODGPC00146444,28-Jun-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,£654.00,,,,,,,,,,,
MODGPC00147952,07-Jun-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,£654.00,,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, HILTON,£653.49,,,,,,,,,,,
MODGPC00146396,29-Jun-16,Caterers Food, CATERERS,£652.92,,,,,,,,,,,
MODGPC00148132,03-Jun-16,Government, GOV'T SERV - DEFAULT,£652.80,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£652.78,,,,,,,,,,,
MODGPC00147666,10-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,£652.64,,,,,,,,,,,
MODGPC00147529,13-Jun-16,Government, GOV'T SERV - DEFAULT,£652.50,,,,,,,,,,,
MODGPC00146738,23-Jun-16,Professional Services, INSURANCE SALES/UNDERWRITE,£652.40,,,,,,,,,,,
MODGPC00148444,27-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£651.04,,,,,,,,,,,
MODGPC00148444,03-Jun-16,Hotels And Motels, HAMPTON INNS,£650.55,,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£650.03,,,,,,,,,,,
MODGPC00147769,09-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£649.98,,,,,,,,,,,
MODGPC00147368,14-Jun-16,Medical, OPTICIANS,£649.00,,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, HILTON,£648.76,,,,,,,,,,,
MODGPC00148445,01-Jun-16,Transportation, LOCAL COMMUTER TRANSPORT,£648.50,,,,,,,,,,,
MODGPC00148269,02-Jun-16,Business To Business Services, METAL SERVICE CENTERS,£648.16,,,,,,,,,,,
MODGPC00146368,29-Jun-16,Government, GOV'T SERV - DEFAULT,£648.00,,,,,,,,,,,
MODGPC00146532,27-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,£648.00,,,,,,,,,,,
MODGPC00147375,14-Jun-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,£648.00,,,,,,,,,,,
MODGPC00147410,14-Jun-16,Government, SCHOOLS - DEFAULT,£648.00,,,,,,,,,,,
MODGPC00147411,14-Jun-16,Government, SCHOOLS - DEFAULT,£648.00,,,,,,,,,,,
MODGPC00148444,15-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£648.00,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, HYATT,£647.99,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, HYATT,£647.91,,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£647.75,,,,,,,,,,,
MODGPC00148444,13-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£647.52,,,,,,,,,,,
MODGPC00148445,10-Jun-16,Transportation, CRUISE LINES,£647.51,,,,,,,,,,,
MODGPC00148445,23-Jun-16,Transportation, CRUISE LINES,£646.95,,,,,,,,,,,
MODGPC00147901,08-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£646.39,,,,,,,,,,,
MODGPC00148444,07-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£645.57,,,,,,,,,,,
MODGPC00146359,29-Jun-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,£642.88,,,,,,,,,,,
MODGPC00146776,22-Jun-16,Business To Business Eqpt/Furn, BOOK STORES,£642.60,,,,,,,,,,,
MODGPC00146777,22-Jun-16,Business To Business Eqpt/Furn, BOOK STORES,£642.60,,,,,,,,,,,
MODGPC00147525,13-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,£642.38,,,,,,,,,,,
MODGPC00147231,16-Jun-16,Other Supplies, COMBINATION CATALOG & RETAIL,£642.00,,,,,,,,,,,
MODGPC00146978,21-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,£641.94,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,£641.78,,,,,,,,,,,
MODGPC00148445,03-Jun-16,Transportation, CRUISE LINES,£641.24,,,,,,,,,,,
MODGPC00147341,15-Jun-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,£641.13,,,,,,,,,,,
MODGPC00148444,06-Jun-16,Hotels And Motels, HOTEL IBIS,£641.09,,,,,,,,,,,
MODGPC00147031,20-Jun-16,Facilities/Repair Supplies, HARDWARE STORES,£640.80,,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£640.33,,,,,,,,,,,
MODGPC00147678,10-Jun-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£640.20,,,,,,,,,,,
MODGPC00147697,10-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,£640.20,,,,,,,,,,,
MODGPC00147877,08-Jun-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,£639.84,,,,,,,,,,,
MODGPC00147241,16-Jun-16,Eating And Drinking Places, RESTAURANTS,£639.01,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£638.60,,,,,,,,,,,
MODGPC00147177,16-Jun-16,Medical, OPTICIANS,£638.30,,,,,,,,,,,
MODGPC00146569,27-Jun-16,Miscellaneous, OTHER DIRECT MARKETERS,£637.44,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HILTON GARDEN INN,£637.06,,,,,,,,,,,
MODGPC00148046,06-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£637.00,,,,,,,,,,,
MODGPC00148444,27-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£637.00,,,,,,,,,,,
MODGPC00148445,15-Jun-16,Transportation, LOCAL COMMUTER TRANSPORT,£636.65,,,,,,,,,,,
MODGPC00148444,11-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£636.44,,,,,,,,,,,
MODGPC00148444,14-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£636.14,,,,,,,,,,,
MODGPC00147454,14-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,£636.02,,,,,,,,,,,
MODGPC00146838,22-Jun-16,Business To Business Eqpt/Furn, BOOK STORES,£636.00,,,,,,,,,,,
MODGPC00148011,06-Jun-16,Business To Business Services, MISC PUBLISHING & PRINTING,£636.00,,,,,,,,,,,
MODGPC00148014,06-Jun-16,Business To Business Services, MISC PUBLISHING & PRINTING,£636.00,,,,,,,,,,,
MODGPC00147709,10-Jun-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£635.98,,,,,,,,,,,
MODGPC00148445,27-Jun-16,Transportation, CRUISE LINES,£635.07,,,,,,,,,,,
