Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,25/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSC COMPUTER SCIENCES LTD,5201448708," 951,526.50 ",Revenue: 2015/16 LSP NME CSC -  Lorenzo,PR1 8UQ,LARGE,,,
,,25/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",SPECIALIST COMPUTER CENTRES PLC,OP/M141927," 126,600.00 ",Capital 2015/16: Spine 2-  SPE1-1-001 - MS1 - Delivery of 20000 Smartcard Readers,B11 2LE,LARGE,,,
,,27/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",PAERS Ltd,212," 24,047.10 ",Phase 3 PFS Minimum Viable Specification and Assurance Service - GPSoC-CCNa-037,LN9 6QB,SME,,,
,,27/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",CABLE AND WIRELESS COMMUNICATION (VODAFONE),460959," 36,250.00 ","Revenue: 2015/16 NHS Mail RXT Vodafone - Revenue charges for Mar 16 Core contract to cover spend for AVAS support services and AVAS licenses  	 ",RG12 1RW,LARGE,,,
,,27/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",CABLE AND WIRELESS COMMUNICATION (VODAFONE),460961," 30,687.07 ","Revenue: 2015/16 NHS Mail RXT Vodafone - Revenue charges for Mar 16 Core contract to cover spend for AVAS support services and AVAS licenses  	 ",RG12 1RW,LARGE,,,
,,27/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",iPlato Healthcare Ltd,5562," 40,050.00 ",Phase 3 PFS Minimum Viable Specification and Assurance Service - GPSoC-CCNa-037,W6 0NB,LARGE,,,
,,27/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",PCTI Solutions Limited,57369," 133,000.00 ","Revenue:  F/Y 2015/16 GPSoC PCTI - Charges for the Period Commencing  01.04.2015 to 31.03.2016: Subsidiary Module Software and Support Charges""	 ",WF10 5QU,SME,,,
,,27/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",INTECHNOLOGY LTD,ISIN10337," 37,454.00 ",Revenue 2015/16 Spine 2: Additional Funds required INT1-1-12 and Core Hosting Charges Apr - June 2015,HG3 1UG,SME,,,
,,27/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSA WAVERLEY LTD,S-INV+100372," 146,400.00 ",Capital 2015/16 Spine 2: Additional Hardware for SDRS As per Call-off contract,HP10 0AB,SME,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",COMPUTACENTER UK LTD,10012831," 72,000.00 ","Revenue: 2015/16 Spine 2 Computacentre - MS3  Integration testing with NHS Applications	 ",AL10 9TW,LARGE,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",COMPUTACENTER UK LTD,10012831," 36,000.00 ","Revenue: 2015/16 Spine 2 Computacentre - MS4 - Pilot/ User Testing	 ",AL10 9TW,LARGE,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",BJSS LTD,15025," 88,810.58 ","Capital: F/Y 2015/16 Spine 2 BJSS - Core Collaborative Development Call-Off Contract Oct - Dec 2015	 ",LS1 2TW,SME,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",BJSS LTD,15026," 76,502.13 ","Capital: F/Y 2015/16 Spine 2 BJSS - Core Collaborative Development Call-Off Contract Oct - Dec 2015	 ",LS1 2TW,SME,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",DXS UK LTD,23117," 557,991.54 ",Capital 2015/16 GPSoC Replacement charges - Subsidary License Fee ( Decision Support),GU10 4PS,SME,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",DXS UK LTD,23117," 127,911.91 ","Revenue: 2015/16 GPSoC DXS -  charges for the Period Commencing  01.04.2015 to 31.03.2016: Subsidiary Module Support and Maintenance GPSoC-CCNa-010	 ",GU10 4PS,SME,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",Woodward Associates UK Ltd,2736," 44,800.00 ",Capital 2015/16 SUS Spine: Capital Milestone 3: Tested and assured auto 16/17 Grouper,SL4 5DT,SME,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",IN PRACTICE SYSTEMS LTD,426700," 1,282,056.83 ",Capital: F/Y 2014/15 GPSoC INPS - Software Licence Charges,SW8 3QJ,LARGE,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",IN PRACTICE SYSTEMS LTD,426700," 40,000.00 ",Capital: 2015/16  GPSoC INPS charges for the Period Commencing  01.04.2015 to 31.03.2016: Migration Charges National Functionality Deployment Development Charges,SW8 3QJ,LARGE,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",IN PRACTICE SYSTEMS LTD,426700," 1,317,290.32 ",Revenue: 2015/16 GPSoC INPS charges for the Period Commencing  01.04.2015 to 31.03.2016: System support  Training Utilisation  Interface Mechanism  Pairing Assurance service  Development  Hosting service charges,SW8 3QJ,LARGE,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSC COMPUTER SCIENCES LTD,5201448701," 5,957,148.55 ",Revenue: 2015/16 LSP NME CSC - Non Lorenzo,PR1 8UQ,LARGE,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335749," 7,648.31 ",CAPITAL 2015/16 - 60% - Spine 2 Agile Dev Call Off Contract  - CCN MAS1-4-001 - Extension to CIS Support - Jan - Mar 2016,RG1 8BW,LARGE,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335749," 69,034.32 ",REVENUE 2015/16 - 40% - Spine 2 Agile Dev Call Off Contract  - CCN MAS1-4-001 - Extension to CIS Support - Jan - Mar 2016,RG1 8BW,LARGE,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335901," 17,323.91 ",CAPITAL 2015/16 - 60% - Spine 2 Agile Dev Call Off Contract  - CCN MAS1-4-001 - Extension to CIS Support - Jan - Mar 2016,RG1 8BW,LARGE,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335901," 62,676.52 ",REVENUE 2015/16 - 40% - Spine 2 Agile Dev Call Off Contract  - CCN MAS1-4-001 - Extension to CIS Support - Jan - Mar 2016,RG1 8BW,LARGE,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335966," 282,157.20 ","Capital: SUS Spine MAS1-3-023 Milestones 1-10 PbR 16/17 and tariffing changes for R16	 ",RG1 8BW,LARGE,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335967," 282,157.20 ","Capital: SUS Spine MAS1-3-023 Milestones 1-10 PbR 16/17 and tariffing changes for R16	 ",RG1 8BW,LARGE,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335977," 34,963.43 ",Revenue: 2015/16 SUS Spine Mastek - R15 - BAU Test Resource  WP 21,RG1 8BW,LARGE,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335978," 64,000.29 ","Revenue: 2015/16 SUS Spine Mastek WP8 - Amendment to the Mastek Agreement 14 months 	 ",RG1 8BW,LARGE,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335978," 145,831.50 ",Revenue: 2015/16 SUS Spine Mastek - R15 - BAU Test Resource  WP 21,RG1 8BW,LARGE,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335993," 282,157.20 ","Capital: SUS Spine MAS1-3-023 Milestones 1-10 PbR 16/17 and tariffing changes for R16	 ",RG1 8BW,LARGE,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335994," 282,157.20 ","Capital: SUS Spine MAS1-3-023 Milestones 1-10 PbR 16/17 and tariffing changes for R16	 ",RG1 8BW,LARGE,,,
,,28/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90335995," 468,801.39 ","Capital: SUS Spine MAS1-3-023 Milestones 1-10 PbR 16/17 and tariffing changes for R16	 ",RG1 8BW,LARGE,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",INTECHNOLOGY LTD,ISIN10359," 65,575.00 ","Revenue :  2015/16 Spine 2 Intechnology - Core Hosting Charges £56,710 per month",HG3 1UG,SME,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",INTECHNOLOGY LTD,ISIN10378," 34,390.49 ","Revenue: 2015/16 Intechnology SUS Spine INT1 CCN031 - Extension To Order Form & Inclusion of SUS hosting Services 	 ",HG3 1UG,SME,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",INTECHNOLOGY LTD,ISIN10378," 52,854.70 ",Revenue SUS Spine 2015/16: PO for remaining SUS Hosting & Soft Tokens costs to March 16,HG3 1UG,SME,,,
,,28/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",INTECHNOLOGY LTD,ISIN10380," 152,500.00 ","Revenue: 2015/16 SUS Spine Intechnology - The Provision of G-Cloud Services (DBaaS) 14 month until March 2016 	 ",HG3 1UG,SME,,,
,,01/04/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACTAVIS UK LTD,2765X110530," 75,039.45 ",,,LARGE,,,
,,01/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",HAMELN PHARMACEUTICALS LTD,5271300," 234,046.94 ",,,SME,,,
,,01/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",KENT PHARMACEUTICALS LTD,EMBS-003," 38,088.03 ",,,SME,,,
,,01/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",SIGMA PHARMACEUTICALS PLC,I830297," 1,099,843.56 ",,,SME,,,
,,01/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",SIGMA PHARMACEUTICALS PLC,I830297, 750.00 ,,,SME,,,
,,01/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",SIGMA PHARMACEUTICALS PLC,I830297, 3.79 ,,,SME,,,
,,04/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",BRISTOL LABORATORIES LTD,9078602," 58,474.43 ",,,LARGE,,,
,,04/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",BRISTOL LABORATORIES LTD,9078603," 74,360.20 ",,,LARGE,,,
,,04/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",BRISTOL LABORATORIES LTD,9078604," 153,218.70 ",,,LARGE,,,
,,04/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",BRISTOL LABORATORIES LTD,9078605," 799,442.86 ",,,LARGE,,,
,,05/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACTAVIS UK LTD,16011525," 1,001,665.79 ",,,LARGE,,,
,,05/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACTAVIS UK LTD,16011525, 1.10 ,,,LARGE,,,
,,05/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",MYLAN,1800000058," 165,682.47 ",,,LARGE,,,
,,05/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",LEO LABORATORIES LTD,GB30100953," 370,133.00 ",,,LARGE,,,
,,11/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",Tillotts Pharma UK Ltd,119," 638,333.73 ",,,SME,,,
,,11/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",Tillotts Pharma UK Ltd,122," 638,333.73 ",,,SME,,,
,,13/04/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",Crescent Pharma Ltd,0000019019," 337,789.32 ",,,LARGE,,,
,,13/04/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",Crescent Pharma Ltd,0000019019," 182,396.19 ",,,LARGE,,,
,,18/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",MARTINDALE PHARMACEUTICALS LTD,90187873," 67,397.34 ",,,LARGE,,,
,,18/04/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",MARTINDALE PHARMACEUTICALS LTD,90187874," 163,437.97 ",,,LARGE,,,
,,27/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",B BRAUN MEDICAL LTD,328231668," 233,200.00 ",,,LARGE,,,
,,27/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",B BRAUN MEDICAL LTD,328233446," 33,309.25 ",,,LARGE,,,
,,27/04/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACCORD HEALTHCARE LTD,DAADF81779," 22,583.00 ",,,LARGE,,,
,,28/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACCORD HEALTHCARE LTD,DAADF82038," 595,692.72 ",,,LARGE,,,
,,28/04/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACCORD HEALTHCARE LTD,DAADF82038, 0.28 ,,,LARGE,,,
,,05/04/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,SERCO LTD,91246905," 248,128.14 ",Serco Ltd - For services provided on the Healthy Start Issuing Unit (HSIU) - April 2014 to March 2017,RG27 9UY,LARGE,,,
,,06/04/2016,IT minor costs non capital,DG: PUBLIC & INTERNATIONAL HEALTH,SAPIENT LTD,40284," 49,365.00 ",Abortion Notification Statistics (ANS) project cost,E1 6DU,LARGE,,,
,,06/04/2016,IT minor costs non capital,DG: PUBLIC & INTERNATIONAL HEALTH,SAPIENT LTD,40285," 38,020.00 ",Abortion Notification Statistics (ANS2) project costs,E1 6DU,LARGE,,,
,,06/04/2016,IT minor costs non capital,DG: PUBLIC & INTERNATIONAL HEALTH,SAPIENT LTD,40305," 38,640.00 ",Abortion Notification Statistics (ANS2) project costs,E1 6DU,LARGE,,,
,,08/04/2016,Provisions cash payment,DG: PUBLIC & INTERNATIONAL HEALTH,MFET LTD,MFET-1/2016-17," 1,316,348.25 ",MFET Ltd funding 2016/17.,SW1H 0QS,VCS,,,
,,08/04/2016,Provisions cash payment,DG: PUBLIC & INTERNATIONAL HEALTH,SKIPTON FUND LTD,SF1/2016-17," 5,136,339.75 ",Skipton Fund funding for 2016/17.,SW1H 0QS,VCS,,,
,,12/04/2016,Provisions cash payment,DG: PUBLIC & INTERNATIONAL HEALTH,MFET LTD,MFET-4/2015-16," 29,498.00 ",MFET ltd funding 2015/16,SW1H 0QS,VCS,,,
,,29/04/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,SERCO LTD,91252158," 230,676.35 ",Serco Ltd - For services provided on the Healthy Start Issuing Unit (HSIU) - April 2014 to March 2017,RG27 9UY,LARGE,,,
,,19/04/2016,Product & Distribution charges ref AG Axton for February 2016,DG: PUBLIC & INTERNATIONAL HEALTH,Capespan International Ltd,February 2016," 36,469.82 ",,,,,,
,,19/04/2016,Product & Distribution charges ref AG Axton for March 2016,DG: PUBLIC & INTERNATIONAL HEALTH,Capespan International Ltd,March 2016," 37,070.33 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,GW Price Ltd,367041," 52,033.76 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,GW Price Ltd,367047," 33,529.81 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,GW Price Ltd,367042," 76,691.69 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,GW Price Ltd,367036," 38,240.70 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,GW Price Ltd,367048," 31,313.96 ",,,,,,
,,08/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Peacheys Catering Services Ltd,NHS0216-881," 78,284.41 ",,,,,,
,,08/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Peacheys Catering Services Ltd,NHS0216-935," 40,607.44 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Peacheys Catering Services Ltd,NHS0316-881," 89,679.50 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Peacheys Catering Services Ltd,NHS0316-935," 46,376.52 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Peacheys Catering Services Ltd,NHS0316-306," 26,642.12 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Peacheys Catering Services Ltd,NHS0316-316," 28,265.86 ",,,,,,
,,08/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Redbridge Produce & Flowers (Bodmin),B16020129878," 38,908.02 ",,,,,,
,,08/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Redbridge Produce & Flowers (Bodmin),B16020129908," 27,964.00 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Redbridge Produce & Flowers (Bristol),B16030129933," 33,381.25 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Redbridge Produce & Flowers (Bristol),B16030129801," 31,823.72 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Redbridge Produce & Flowers (Bristol),B16030129865," 30,057.76 ",,,,,,
,,19/04/2016,Product & Distribution charges ref AG Axton for March 2016,DG: PUBLIC & INTERNATIONAL HEALTH,SH Pratt (Bananas) Ltd,11134," 35,354.72 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Hereford),H16021540916," 49,595.99 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Hereford),H16021540937," 40,613.66 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Hereford),H16021540885," 50,627.25 ",,,,,,
,,08/04/2016,"SFVS - product & distribution cost, during part February & part March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Gateshead),DUR1602," 28,897.16 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062573," 81,673.84 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062574," 25,266.84 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062580," 43,025.16 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062583," 31,622.29 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062587," 28,738.65 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062576," 27,324.92 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062585," 53,165.09 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062595," 30,245.82 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062601," 76,617.99 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062607," 38,044.29 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062808," 34,330.75 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062812," 39,368.46 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062813," 48,018.91 ",,,,,,
,,08/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062614," 25,580.44 ",,,,,,
,,08/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062616," 81,489.66 ",,,,,,
,,08/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062619," 58,706.85 ",,,,,,
,,08/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,"Minor, Weir & Willis Ltd",SIN0062620," 37,584.22 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Fresh Direct (UK) Ltd,28572059," 63,839.23 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Fresh Direct (UK) Ltd,28572060," 28,303.44 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during January & part February 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Pioneer,18344," 49,991.57 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Wigan),W16021546350," 27,727.94 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Wigan),W16021546896," 33,177.12 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Wigan),W16021546895," 30,985.48 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Wigan),W16021546352," 68,744.27 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Wigan),W16021546353," 28,500.47 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Wigan),W16021546355," 30,646.76 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Wigan),W16021546356," 30,714.99 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Wigan),W16021546357," 29,198.04 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Wigan),W16021546358," 27,472.15 ",,,,,,
,,19/04/2016,"SFVS - product & distribution cost, during part February & March 2016",DG: PUBLIC & INTERNATIONAL HEALTH,Total Produce Plc (Wigan),W16021546359," 27,850.17 ",,,,,,
,,01/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112344," 61,374.00 ",Information Systems,SG8 6DP,LARGE,,,
,,01/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112344," (61,374.00)",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112906," 100,740.00 ",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112907," 77,070.00 ",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112913," 9,947.00 ",,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112913," 59,682.00 ",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112913," (9,947.00)",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112913, -   ,Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112914, -   ,Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10112914," 87,195.00 ",Information Systems,SG8 6DP,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10113279, -   ,Information Systems,SG8 6DP,LARGE,,,
