EXAMPLES OF GPC EXPENDITURE,,,,,
,,,,,
MODGPC129291,28-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1838.4,129291
MODGPC129292,22-Oct-15,Medical Supplies and Services      , HOSPITALS,7495,129292
MODGPC129293,14-Oct-15,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,513.92,129293
MODGPC129294,21-Oct-15,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,7796.43,129294
MODGPC129295,23-Oct-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,1191.6,129295
MODGPC129296,27-Oct-15,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,3882.66,129296
MODGPC129297,27-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,1104.09,129297
MODGPC129298,28-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",813.62,129298
MODGPC129299,20-Oct-15,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,655.06,129299
MODGPC129300,23-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,545.6,129300
MODGPC129301,23-Oct-15,Medical Supplies and Services      , OPTOMETRISTS/OPHTHALMOLOGISTS,525.2,129301
MODGPC129302,16-Oct-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,725.38,129302
MODGPC129303,19-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",609.78,129303
MODGPC129304,19-Oct-15,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,1497.28,129304
MODGPC129305,19-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1350,129305
MODGPC129306,20-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",600,129306
MODGPC129307,14-Oct-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,2687.31,129307
MODGPC129308,27-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",810.66,129308
MODGPC129309,16-Oct-15,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,540,129309
MODGPC129310,15-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2700,129310
MODGPC129311,15-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2700,129311
MODGPC129312,16-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1500,129312
MODGPC129313,16-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1350,129313
MODGPC129314,16-Oct-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,744,129314
MODGPC129315,16-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2938.54,129315
MODGPC129316,19-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,2274,129316
MODGPC129317,19-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,4128,129317
MODGPC129318,23-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,1050,129318
MODGPC129319,23-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,1575,129319
MODGPC129320,23-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1500,129320
MODGPC129321,26-Oct-15,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,905,129321
MODGPC129322,27-Oct-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,1487.94,129322
MODGPC129323,29-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,840,129323
MODGPC129324,28-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,702,129324
MODGPC129325,28-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,918,129325
MODGPC129326,28-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,780,129326
MODGPC129327,27-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,1460,129327
MODGPC129328,21-Oct-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,3523,129328
MODGPC129329,23-Oct-15,Catering and Catering Supplies     , CANDY/NUT/CONFECTION STORE,1200,129329
MODGPC129330,21-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,4703,129330
MODGPC129331,21-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,3786,129331
MODGPC129332,21-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,6212,129332
MODGPC129333,15-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,2285,129333
MODGPC129334,23-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,1043.77,129334
MODGPC129335,28-Oct-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,953.85,129335
MODGPC129336,30-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,4500,129336
MODGPC129337,16-Oct-15,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,1100,129337
MODGPC129338,16-Oct-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,858,129338
MODGPC129339,26-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2700,129339
MODGPC129340,28-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,3495,129340
MODGPC129341,28-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2730,129341
MODGPC129342,21-Oct-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,1415.91,129342
MODGPC129343,14-Oct-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,3330,129343
MODGPC129344,15-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,3468,129344
MODGPC129345,22-Oct-15,Hotels\Restaurants\Bars               , BARS/TAVERNS/LOUNGES/DISCOS,600,129345
MODGPC129346,26-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,8635,129346
MODGPC129347,29-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,7425,129347
MODGPC129348,30-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,620,129348
MODGPC129349,30-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,1110,129349
MODGPC129350,27-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,560,129350
MODGPC129351,27-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1832,129351
MODGPC129352,27-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,2127,129352
MODGPC129353,30-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,525,129353
MODGPC129354,20-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,1040,129354
MODGPC129355,21-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,3430,129355
MODGPC129356,26-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,3030,129356
MODGPC129357,30-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,1040,129357
MODGPC129358,14-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,1232.04,129358
MODGPC129359,14-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,630,129359
MODGPC129360,19-Oct-15,"Office Stationery, Equipment and Su", STATIONERY STORES,605.4,129360
MODGPC129361,23-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,905.54,129361
MODGPC129362,16-Oct-15,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,3323.16,129362
MODGPC129363,16-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,1031.4,129363
MODGPC129364,19-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,3239.28,129364
MODGPC129365,19-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,1281.6,129365
MODGPC129366,20-Oct-15,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,3692.4,129366
MODGPC129367,21-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,2765,129367
MODGPC129368,21-Oct-15,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,1846.2,129368
MODGPC129369,22-Oct-15,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,3692.4,129369
MODGPC129370,15-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,2188.75,129370
MODGPC129371,23-Oct-15,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,2215.44,129371
MODGPC129372,28-Oct-15,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,1292.34,129372
MODGPC129373,13-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1768.31,129373
MODGPC129374,23-Oct-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,2027.52,129374
MODGPC129375,14-Oct-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,4000,129375
MODGPC129376,21-Oct-15,Miscellaneous Industrial/Commercial, WRECKING SALVAGE YARDS,2160,129376
MODGPC129377,16-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,560.39,129377
MODGPC129378,15-Oct-15,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,2479.65,129378
MODGPC129379,15-Oct-15,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,1137,129379
MODGPC129380,19-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,518.2,129380
MODGPC129381,21-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1500,129381
MODGPC129382,14-Oct-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,1023.64,129382
MODGPC129383,23-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,1232.98,129383
MODGPC129384,23-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,801.1,129384
MODGPC129385,27-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,872.02,129385
MODGPC129386,22-Oct-15,Hotels\Restaurants\Bars               , RESTAURANTS,800,129386
MODGPC129387,22-Oct-15,Hotels\Restaurants\Bars               , RESTAURANTS,900,129387
MODGPC129388,21-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,515,129388
MODGPC129389,21-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,712.52,129389
MODGPC129390,30-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,4083.36,129390
MODGPC129391,28-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,1698,129391
MODGPC129392,28-Oct-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,832.8,129392
MODGPC129393,28-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,502.65,129393
MODGPC129394,28-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1826.81,129394
MODGPC129395,19-Oct-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,2126.64,129395
MODGPC129396,29-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,4380.36,129396
MODGPC129397,20-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1003.2,129397
MODGPC129398,20-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,4726.8,129398
MODGPC129399,20-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,903.61,129399
MODGPC129400,19-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,612,129400
MODGPC129401,27-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1041.06,129401
MODGPC129402,14-Oct-15,Building Services                  , SPEC CONTRACTORS - DEFAULT,636.18,129402
MODGPC129403,22-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,557.8,129403
MODGPC129404,22-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,788.5,129404
MODGPC129405,17-Jul-15,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,1541.25,129405
MODGPC129406,21-Oct-15,"Office Stationery, Equipment and Su", STATIONERY STORES,548.04,129406
MODGPC129407,29-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1564.49,129407
MODGPC129408,20-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1199.08,129408
MODGPC129409,30-Oct-15,Catering and Catering Supplies     , FREEZER/MEAT LOCKERS,534.52,129409
MODGPC129410,16-Oct-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,1896,129410
MODGPC129411,16-Oct-15,Mail Order / Direct Selling        , CATALOG MERCHANT,634.42,129411
MODGPC129412,21-Oct-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,1919.96,129412
MODGPC129413,22-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,905.69,129413
MODGPC129414,26-Oct-15,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,2295.95,129414
MODGPC129415,27-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,600,129415
MODGPC129416,29-Oct-15,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,814.56,129416
MODGPC129417,14-Oct-15,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,2253.58,129417
MODGPC129418,30-Oct-15,Mail Order / Direct Selling        , CATALOG MERCHANT,1223.97,129418
MODGPC129419,21-Oct-15,Building Materials                 , PLUMBING/HEATING EQUIPMENT,580.24,129419
MODGPC129420,30-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,662.4,129420
MODGPC129421,19-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1410.35,129421
MODGPC129422,28-Oct-15,Cash                               , FINANCIAL INST/MANUAL CASH,900,129422
MODGPC129423,23-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,2553.6,129423
MODGPC129424,15-Oct-15,Building Materials                 , CONSTRUCTION MATERIALS - DEF,747.24,129424
MODGPC129425,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,9000,129425
MODGPC129426,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,9000,129426
MODGPC129427,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,9000,129427
MODGPC129428,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,9000,129428
MODGPC129429,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,18000,129429
MODGPC129430,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,18216,129430
MODGPC129431,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,9000,129431
MODGPC129432,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,9000,129432
MODGPC129433,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,27000,129433
MODGPC129434,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,81000,129434
MODGPC129435,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,54594,129435
MODGPC129436,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,9000,129436
MODGPC129437,14-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1188,129437
MODGPC129438,26-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,660,129438
MODGPC129439,14-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,4320,129439
MODGPC129440,14-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1194,129440
MODGPC129441,15-Oct-15,General Retail and Wholesale       , ANTIQUE SHOPS,1440,129441
MODGPC129442,20-Oct-15,General Retail and Wholesale       , MUSIC STORES/PIANOS,849.81,129442
MODGPC129443,21-Oct-15,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,1404.59,129443
MODGPC129444,21-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,1252.5,129444
MODGPC129445,28-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1293.3,129445
MODGPC129446,19-Oct-15,Professional Services              , MISC PERSONAL SERV - DEF,900,129446
MODGPC129447,22-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,754.8,129447
MODGPC129448,30-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,2743.92,129448
MODGPC129449,22-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,1420.13,129449
MODGPC129450,19-Oct-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,1344,129450
MODGPC129451,27-Oct-15,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,677.92,129451
MODGPC129452,30-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,828,129452
MODGPC129453,16-Oct-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,832.8,129453
MODGPC129454,29-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,785.55,129454
MODGPC129455,14-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1726,129455
MODGPC129456,20-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,699.4,129456
MODGPC129457,20-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,505.03,129457
MODGPC129458,20-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,537.5,129458
MODGPC129459,20-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,648.12,129459
MODGPC129460,26-Oct-15,Books and Periodicals              , BOOK STORES,1322.4,129460
MODGPC129461,30-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1050,129461
MODGPC129462,26-Oct-15,Books and Periodicals              , BOOK STORES,1722.15,129462
MODGPC129463,15-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,4124.53,129463
MODGPC129464,15-Oct-15,Books and Periodicals              , BOOK STORES,614.19,129464
MODGPC129465,16-Oct-15,Books and Periodicals              , BOOK STORES,1755.95,129465
MODGPC129466,28-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,503.5,129466
MODGPC129467,16-Oct-15,General Retail and Wholesale       , MUSIC STORES/PIANOS,2522.83,129467
MODGPC129468,20-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,738,129468
MODGPC129469,21-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,554.46,129469
MODGPC129470,27-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,731.19,129470
MODGPC129471,29-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1645,129471
MODGPC129472,15-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,813.6,129472
MODGPC129473,27-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1112.34,129473
MODGPC129474,20-Oct-15,Books and Periodicals              , BOOK STORES,1221.6,129474
MODGPC129475,15-Oct-15,Books and Periodicals              , BOOK STORES,1708.1,129475
MODGPC129476,14-Oct-15,Books and Periodicals              , BOOK STORES,841.5,129476
MODGPC129477,22-Oct-15,Books and Periodicals              , BOOK STORES,720,129477
MODGPC129478,23-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,595.32,129478
MODGPC129479,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,679,129479
MODGPC129480,14-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,548.35,129480
MODGPC129481,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2260.57,129481
MODGPC129482,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,784,129482
MODGPC129483,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,4031.34,129483
MODGPC129484,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,4338,129484
MODGPC129485,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,539.45,129485
MODGPC129486,19-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,2220,129486
MODGPC129487,20-Oct-15,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,4137,129487
MODGPC129488,29-Oct-15,Books and Periodicals              , BOOK STORES,900,129488
MODGPC129489,13-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,3038.06,129489
MODGPC129490,26-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1165.2,129490
MODGPC129491,19-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1378.52,129491
MODGPC129492,27-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,935.84,129492
MODGPC129493,20-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",552,129493
MODGPC129494,20-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",532.8,129494
MODGPC129495,20-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",607.2,129495
MODGPC129496,19-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,842.94,129496
MODGPC129497,29-Oct-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,1013.62,129497
MODGPC129498,20-Oct-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,4400,129498
MODGPC129499,21-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,507.5,129499
MODGPC129500,30-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,4991.58,129500
MODGPC129501,22-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1154.74,129501
MODGPC129502,22-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,5000,129502
MODGPC129503,22-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1000,129503
MODGPC129504,22-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,5000,129504
MODGPC129505,22-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1000,129505
MODGPC129506,23-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2000,129506
MODGPC129507,30-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1000,129507
MODGPC129508,15-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,528,129508
MODGPC129509,19-Oct-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,1500,129509
MODGPC129510,15-Oct-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,2383.06,129510
MODGPC129511,18-Oct-15,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,1575,129511
MODGPC129512,23-Oct-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,4872,129512
MODGPC129513,20-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1135,129513
MODGPC129514,22-Oct-15,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,1740,129514
MODGPC129515,19-Oct-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,598,129515
MODGPC129516,14-Oct-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,766.18,129516
MODGPC129517,14-Oct-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,945.95,129517
MODGPC129518,27-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,5130,129518
MODGPC129519,27-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,6098.4,129519
MODGPC129520,28-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,714,129520
MODGPC129521,22-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1120.78,129521
MODGPC129522,20-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,597.04,129522
MODGPC129523,13-Oct-15,General Retail and Wholesale       , HARDWARE STORES,1213.47,129523
MODGPC129524,16-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,883.92,129524
MODGPC129525,30-Oct-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,2876.16,129525
MODGPC129526,19-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,9975,129526
MODGPC129527,19-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,1224,129527
MODGPC129528,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,650,129528
MODGPC129529,22-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,834,129529
MODGPC129530,22-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1626,129530
MODGPC129531,27-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,601.54,129531
MODGPC129532,28-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,834,129532
MODGPC129533,29-Oct-15,Hotels\Restaurants\Bars               , RESTAURANTS,600,129533
MODGPC129534,20-Oct-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,1500,129534
MODGPC129535,26-Oct-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,826.2,129535
MODGPC129536,19-Oct-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,603.73,129536
MODGPC129537,14-Oct-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,960,129537
MODGPC129538,21-Oct-15,Print and Advertising              , ADVERTISING SERVICES,558.36,129538
MODGPC129539,19-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,736.8,129539
MODGPC129540,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,6878.4,129540
MODGPC129541,19-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,4500,129541
MODGPC129542,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,586.37,129542
MODGPC129543,14-Oct-15,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,960,129543
MODGPC129544,14-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,708,129544
MODGPC129545,19-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1028.4,129545
MODGPC129546,15-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1662,129546
MODGPC129547,20-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,580.8,129547
MODGPC129548,16-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,921.42,129548
MODGPC129549,16-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,7873.2,129549
MODGPC129550,16-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1900.92,129550
MODGPC129551,16-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,855,129551
MODGPC129552,19-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,4442.64,129552
