Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,29/09/2011,Research & development,R&D,WARWICK UNIVERSITY OF,ERS-441902-51639,28468,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ISLINGTON PCT,ERS-441784-51486,28498,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,28759,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,KINGS COLLEGE LONDON,ERS-441789-51610,28858.23,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EAST LONDON NHS FOUNDATION TRUST,ERS-441760-51565,28879,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS PCT,ERS-441794-51489,29049,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,ERS-441843-51627,29156,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-441795-51541,29202,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,ERS-441814-51621,29211,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,INSTITUTE OF CANCER RESEARCH (ICR),ERS-441782-51641,29241,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,ERS-441801-51615,29248,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MEDICAL RESEARCH COUNCIL MRC,ERS-441810-51620,29563,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEICESTER UNIVERSITY OF,ERS-441797-51614,29617,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CARDIFF UNIVERSITY,ERS-441738-51590,29646,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,ERS-441866-51631,29690,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,29753,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,29866,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,29891,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BANGOR UNIVERSITY,ERS-441713-51637,29922,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-441712-51510,29987,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,ERS-441831-51519,30055,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-441792-51573,30142,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,ERS-441866-51631,30377,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTH BIRMINGHAM PCT,ERS-441868-51487,30470,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTH BIRMINGHAM PCT,ERS-441868-51487,30557.24,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,ERS-441780-51607,30559,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ICNARC VOLUNTARY ORGANISATION,ERS-441779-51606,30663,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,WARWICK UNIVERSITY OF,ERS-441902-51639,30855,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,WARWICK UNIVERSITY OF,ERS-441902-51639,30875,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,INSTITUTE OF EDUCATION (IOE),ERS-441783-51598,30877,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-441816-51530,30943,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,ERS-441731-51588,31244,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-441739-51560,31348,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CRANFIELD UNIVERSITY,ERS-441748-51593,31364.6,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEICESTER UNIVERSITY OF,ERS-441797-51614,31388,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,ERS-441801-51615,31435,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),ERS-441811-51580,31497,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SWANSEA UNIVERSITY,ERS-441882-51638,31745,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-441729-51571,31747,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ERS-441776-51562,31776,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,ERS-441780-51607,31807,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTH BIRMINGHAM PCT,ERS-441868-51487,31886,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-441899-51503,31931,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-441828-51567,31965,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,ERS-441780-51607,31987,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-441899-51503,32010,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-441888-51549,32045,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BARTS AND THE LONDON NHS TRUST,ERS-441717-51534,32061,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,ERS-441711-51584,32086,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,ERS-441725-51529,32107,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,COVENTRY TEACHING PCT,ERS-441744-51488,32126,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ERS-441891-51542,32127,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-441788-51526,32142,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,PLYMOUTH UNIVERSITY OF,ERS-441841-51626,32167,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,32185.62,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-441894-51616,32665,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,32676,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OPEN UNIVERSITY,ERS-441833-51624,33302,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,33336,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,ERS-441830-51623,33369,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,ERS-441814-51621,33391,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CITY UNIVERSITY,ERS-441740-51591,33392.4,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-441874-51633,33393,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,ERS-441711-51584,33456,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-441788-51526,33484,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,33497,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,33691.4,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-441869-51555,33817,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LUXFER GAS CYLINDERS LTD,ERS-441805-51579,33998,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-441788-51526,34122,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-441888-51549,34262,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,DUNDEE UNIVERSITY OF,ERS-441751-51594,34308,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,HERTFORDSHIRE UNIVERSITY OF,ERS-441775-51602,34310.93,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,34590,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SUSSEX UNIVERSITY OF,ERS-441881-51635,34632,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,ERS-441901-51554,34744,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,ERS-441780-51607,34795,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-441894-51616,34876,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,WARWICK UNIVERSITY OF,ERS-441902-51639,34886,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,34959,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,ERS-441801-51615,34976,
Department of Health,Department of Health,29/09/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736778,35000,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY OF,ERS-441733-51589,35057,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,ERS-441801-51615,35180,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EDINBURGH UNIVERSITY OF,ERS-441761-51597,35234,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-441900-51563,35413,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,ERS-441801-51615,35495.7,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,ERS-441801-51615,35572,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EAST ANGLIA UNIVERSITY OF,ERS-441757-51596,35622,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,ERS-441731-51588,35948,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,READING UNIVERSITY OF,ERS-441844-51628,36180,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,36218,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,PLYMOUTH UNIVERSITY OF,ERS-441841-51626,36530,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRADFORD AND AIREDALE PCT,ERS-441727-51494,36601,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,36623,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,ERS-441843-51627,36715,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,36720,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,ERS-441731-51588,37010,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SWANSEA UNIVERSITY,ERS-441882-51638,37260,
Department of Health,Department of Health,29/09/2011,Staff Consultancy & Suppt,Informatics,CAPGEMINI UK PLC,13639667,38104,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ROYAL NATIONAL HOSPITAL FOR RHEUMATIC DISEASES NHS FOUNDATION TRUST,ERS-441852-51506,38217,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,WARWICK UNIVERSITY OF,ERS-441902-51639,38407,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SWANSEA UNIVERSITY,ERS-441882-51638,38852,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441803-51604,39116,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD HALLAM UNIVERSITY,ERS-441861-51630,39169,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,ERS-441711-51584,40075,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EXETER UNIVERSITY OF,ERS-441763-51600,40165,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,YORK UNIVERSITY OF,ERS-441912-51640,40502,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,40766.72,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CARDIFF UNIVERSITY,ERS-441738-51590,41085,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,YORK UNIVERSITY OF,ERS-441912-51640,41273,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-441895-51545,41312,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EAST ANGLIA UNIVERSITY OF,ERS-441757-51596,41510,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CARDIFF UNIVERSITY,ERS-441738-51590,41613,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EXETER UNIVERSITY OF,ERS-441763-51600,41628,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441803-51604,41724.05,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,YORK UNIVERSITY OF,ERS-441912-51640,41886,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,DEVON PCT,ERS-441750-51501,42596,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,ERS-441843-51627,43048,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CITY UNIVERSITY,ERS-441740-51591,43269,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-441898-51531,43379.25,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,43422,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,ERS-441814-51621,43667,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,KINGS COLLEGE LONDON,ERS-441789-51610,43750,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,HULL UNIVERSITY OF,ERS-441778-51603,43802,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,WARWICK UNIVERSITY OF,ERS-441902-51639,44262,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MEDICAL RESEARCH COUNCIL MRC,ERS-441810-51620,44714,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEICESTER UNIVERSITY OF,ERS-441797-51614,44919,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-441888-51549,44957,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,44993,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRISTOL PCT,ERS-441730-51500,45040,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,45154,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,45596,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,RETHINK SEVERE MENTAL ILLNESS LTD,ERS-441845-51644,45621,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,ERS-441872-51632,45686,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,ERS-441872-51632,46047,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,46245,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-441728-51504,46539,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-441864-51521,46838,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-441894-51616,46961,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORTH TYNESIDE PCT,ERS-441822-51482,47023,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,ERS-441711-51584,47288,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-441874-51633,47304,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,ERS-441872-51632,47406,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,DURHAM UNIVERSITY OF,ERS-441752-51595,47574,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ERS-441716-51515,47866,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441803-51604,48330,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-441874-51633,48366,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,KINGS COLLEGE LONDON,ERS-441789-51610,48377,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,48396,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,48859,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,48948,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,COVENTRY UNIVERSITY,ERS-441745-51592,49090,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EXETER UNIVERSITY OF,ERS-441763-51600,49517,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,THE NUFFIELD TRUST,ERS-441889-51643,49789,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,ERS-441801-51615,49852,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,ERS-441731-51588,50000,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-441894-51616,50371,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,THE NUFFIELD TRUST,ERS-441889-51643,50515,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-441856-51532,50531,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-441900-51563,50621,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,ERS-441780-51607,50691,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY OF,ERS-441733-51589,51090,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,ERS-441872-51632,51090,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,YORK UNIVERSITY OF,ERS-441912-51640,51130,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,ERS-441711-51584,51547.99,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,51563,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORDSHIRE PCT,ERS-441837-51499,52000,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-441894-51616,52090,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EDINBURGH UNIVERSITY OF,ERS-441761-51597,52094,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,52240,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY OF,ERS-441733-51589,52725,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LANCASTER UNIVERSITY,ERS-441793-51612,53280,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,ERS-441801-51615,53334,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ROYAL UNITED HOSPITAL BATH NHS TRUST,ERS-441853-51512,53334,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,ERS-441780-51607,53890,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,53916,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY OF,ERS-441733-51589,53975,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ERS-441838-51516,54042,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,54177,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,ERS-441780-51607,54575,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,ERS-441801-51615,55222,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,ERS-441711-51584,55360,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-441894-51616,55560,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,55786,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,ERS-441830-51623,56334,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BELFAST QUEENS UNIVERSITY OF,ERS-441720-51586,57234,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,ERS-441830-51623,57323,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,ERS-441872-51632,57789,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,57953,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY OF,ERS-441733-51589,57971,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,HULL UNIVERSITY OF,ERS-441778-51603,58743,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EDINBURGH UNIVERSITY OF,ERS-441761-51597,59155,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,ERS-441814-51621,59563,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-441899-51503,60103,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-441894-51616,60412,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BARTS AND THE LONDON NHS TRUST,ERS-441717-51534,61158,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-441828-51567,61194,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,61388,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD RADCLIFFE HOSPITAL NHS TRUST,ERS-441835-51553,61388,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-441874-51633,62359,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EDINBURGH UNIVERSITY OF,ERS-441761-51597,62432,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,ERS-441866-51631,63406,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,ERS-441711-51584,63534,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441803-51604,63534,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,ERS-441830-51623,63534,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-441895-51545,63534,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,YORK UNIVERSITY OF,ERS-441912-51640,63534,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,ERS-441731-51588,64142,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-441894-51616,65341,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CARDIFF UNIVERSITY,ERS-441738-51590,65619,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,ERS-441814-51621,66290,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,66796,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,68207,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-441894-51616,68267,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,GLASGOW UNIVERSITY OF,ERS-441764-51601,68873,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,69090,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,69221,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,ERS-441801-51615,69298,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,70623,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MEDICAL RESEARCH COUNCIL MRC,ERS-441810-51620,71114,
