Departmental Family,Entity,Date,Expense Type,Expense Area,GL Division Discription,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Project code,Expenditure Type,Supplier Type,Contract Number
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,ERS-566725-132478," 126,314 ",HTA Researcher Lead,S10 3TH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BELFAST QUEENS UNIVERSITY OF,ERS-566727-132046," 87,799 ",HTA Commissioned Research,BT7 1NN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-566728-132173," 82,123 ",Commissioned EME,SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,PUBLIC HEALTH ENGLAND PHE033,ERS-566730-132486," 126,804 ",PROJECTS,SP4 0JG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NEWCASTLE UNIVERSITY,ERS-566732-132319," 56,452 ",NIHR Public Health Research ( NETSCC ),NE1 7RU,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SOUTHAMPTON UNIVERSITY OF,ERS-566734-132424," 175,000 ",TARs,SO17 1BJ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,WARWICK UNIVERSITY OF,ERS-566735-132445," 240,625 ",TARs,CV4 7AL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,MANCHESTER METROPOLITAN UNIVERSITY,ERS-566736-132307," 51,458 ",HS & DR,M15 6BH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CAMBRIDGE UNIVERSITY OF,ERS-566737-132090," 53,079 ",Clinician Scientist Awards,CB2 1TN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,WARWICK UNIVERSITY OF,ERS-566741-132447," 26,120 ",NIHR Fellowships,CV4 7AL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BIRMINGHAM UNIVERSITY OF,ERS-566742-132062," 70,467 ",NIHR Fellowships,B15 2TT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BIRMINGHAM UNIVERSITY OF,ERS-566743-132063," 37,956 ",NIHR Fellowships,B15 2TT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,ERS-566747-131896," 26,731 ",Research for Patient Benefit,ST4 7LN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BARTS HEALTH NHS TRUST,ERS-566748-132484," 26,250 ",Research for Patient Benefit,E1 8PR,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BARTS HEALTH NHS TRUST,ERS-566749-132485," 35,056 ",HTA Commissioned Research,E1 8PR,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SALISBURY NHS FOUNDATION TRUST,ERS-566751-131925," 27,469 ",Research for Patient Benefit,SP2 8BJ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BRISTOL UNIVERSITY OF,ERS-566752-132076," 40,681 ",HTA Researcher Lead,BS8 1TH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,QUEEN MARY UNIVERSITY OF LONDON,ERS-566753-132389," 44,642 ",Clinician Scientist Awards,E1 2AX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EAST LONDON NHS FOUNDATION TRUST,ERS-566755-132004," 25,238 ",Research for Patient Benefit,E1 1RD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-566757-131994," 30,000 ",Research for Patient Benefit,M13 0JR,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-566759-131959," 35,165 ",Commissioned EME,NE7 7DN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-566762-131843," 35,123 ",HTA Commissioned Research,L12 2AP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-566763-132272," 101,678 ",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-566764-131879," 293,500 ",HTA Commissioned Research,S5 7AU,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BELFAST QUEENS UNIVERSITY OF,ERS-566765-132047," 53,887 ",HTA Commissioned Research,BT7 1NN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-566766-131960," 55,094 ",EME - ( NETSCC ),NE7 7DN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,QUEEN MARY UNIVERSITY OF LONDON,ERS-566767-132390," 82,321 ",HTA Commissioned Research,E1 2AX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-566768-132273," 162,818 ",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ABERDEEN UNIVERSITY OF,ERS-566769-132036," 63,705 ",HTA Researcher Lead,AB24 3FX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ERS-566770-131858," 77,172 ",HTA Commissioned Research,WF3 1WE,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ERS-566771-131848," 37,884 ",Research for Patient Benefit,YO30 4RY,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,KEELE UNIVERSITY OF,ERS-566776-132180," 90,046 ",HTA Commissioned Research,ST5 5BG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,PLYMOUTH UNIVERSITY OF,ERS-566777-132380," 33,632 ",HS & DR,PL4 8AA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NEWCASTLE UNIVERSITY,ERS-566780-132320," 150,614 ",Invention for Innovation,NE1 7RU,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-566781-132274," 65,674 ",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-566782-132275," 53,948 ",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-566783-132276," 53,948 ",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NEWCASTLE UNIVERSITY,ERS-566784-132321," 56,495 ",Commissioned EME,NE1 7RU,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EXETER UNIVERSITY OF,ERS-566785-132131," 91,098 ",Invention for Innovation,EX4 4QJ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ERS-566786-131969," 56,798 ",HTA Commissioned Research,TS4 3BW,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-566787-131916," 103,042 ",HTA Researcher Lead,NR4 7UY,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NEWCASTLE UNIVERSITY,ERS-566788-132322," 46,113 ",HS & DR,NE1 7RU,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,MANCHESTER UNIVERSITY OF,ERS-566789-132300," 48,751 ",HS & DR,M13 9PL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,HERTFORDSHIRE UNIVERSITY OF,ERS-566790-132142," 32,976 ",HS & DR,AL10 9AB,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SHEFFIELD UNIVERSITY OF,ERS-566791-132410," 46,556 ",HTA Researcher Lead,S10 2UH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,QUEEN MARY UNIVERSITY OF LONDON,ERS-566793-132391," 88,484 ",HTA Commissioned Research,E1 2AX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-566794-132277," 61,569 ",HS & DR,WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566795-132367," 84,280 ",HTA Commissioned Research,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SHEFFIELD UNIVERSITY OF,ERS-566796-132411," 29,474 ",HS & DR,S10 2UH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,KINGS COLLEGE LONDON,ERS-566797-132208," 97,720 ",EME - ( NETSCC ),SE1 8WA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566798-132368," 35,376 ",HTA Researcher Lead,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-566799-132278," 32,926 ",Commissioned EME,WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTH BRISTOL NHS TRUST,ERS-566800-131985," 27,550 ",Research for Patient Benefit,BS1 2NP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,YORK UNIVERSITY OF,ERS-566801-132470," 62,541 ",HTA Researcher Lead,YO10 5DD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SHEFFIELD UNIVERSITY OF,ERS-566802-132412," 47,879 ",Commissioned EME,S10 2UH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,MANCHESTER UNIVERSITY OF,ERS-566803-132301," 42,700 ",PROJECTS,M13 9PL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-566806-132001," 31,769 ",Research for Patient Benefit,LE5 4QF,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,KINGS COLLEGE LONDON,ERS-566807-132210," 42,643 ",NIHR Public Health Research ( NETSCC ),SE1 8WA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NEWCASTLE UNIVERSITY,ERS-566808-132323," 50,660 ",HTA Researcher Lead,NE1 7RU,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,KENT UNIVERSITY OF,ERS-566809-132183," 66,151 ",NIHR Public Health Research ( NETSCC ),CT2 7NZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SWANSEA UNIVERSITY,ERS-566810-132440," 42,786 ",HS & DR,SA2 8PP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,PLYMOUTH HOSPITALS NHS TRUST,ERS-566811-131902," 49,560 ",HTA Commissioned Research,WF3 1WE,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SOUTHAMPTON UNIVERSITY OF,ERS-566812-132425," 46,564 ",HTA Researcher Lead,SO17 1BJ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-566813-131864," 46,000 ",Research for Patient Benefit,EX2 5DW,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-566814-132175," 28,752 ",PROJECTS,SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,IMPERIAL COLLEGE LONDON,ERS-566815-132176," 32,124 ",HS & DR,SW7 2AZ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SHEFFIELD UNIVERSITY OF,ERS-566816-132413," 34,895 ",HTA Researcher Lead,S10 2UH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,LANCASHIRE CARE NHS FOUNDATION TRUST,ERS-566817-131997," 99,547 ",HTA Researcher Lead,PR5 6XT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,WARWICK UNIVERSITY OF,ERS-566819-132449," 109,098 ",HTA Commissioned Research,CV4 7AL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,MANCHESTER UNIVERSITY OF,ERS-566820-132303," 29,888 ",HS & DR,M13 9PL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SURREY UNIVERSITY OF,ERS-566824-132433," 29,402 ",NIHR Fellowships,GU2 7XH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,Bournemouth University,ERS-566829-132030," 59,897 ",NIHR Fellowships,BH12 5BB,,,SME,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,THE NUFFIELD TRUST,ERS-566830-132472," 73,373 ",HS & DR,W1G 7LP,,,VCS,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-566838-131892," 38,843 ",HTA Commissioned Research,SE1 9RT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,GLASGOW UNIVERSITY OF,ERS-566839-132140," 63,978 ",NIHR Public Health Research ( NETSCC ),G12 8QQ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,LEEDS UNIVERSITY OF,ERS-566840-132230," 89,333 ",EME - ( NETSCC ),LS2 9JT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-566843-131844," 36,583 ",HTA Researcher Lead,L12 2AP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,THE SOLENT NHS TRUST R1C,ERS-566844-132481," 74,930 ",Programme Grants for NHS Trusts,SO16 4XE,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-566845-131980," 70,000 ",Programme Grants for NHS Trusts,BR3 3BX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CAMBRIDGE UNIVERSITY OF,ERS-566848-132091," 32,163 ",NIHR Public Health Research ( NETSCC ),CB2 1TN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-566850-131981," 83,333 ",Biomedical Units,BR3 3BX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-566851-131982," 859,149 ",Biomedical Units,BR3 3BX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-566852-132015," 30,228 ",Research for Patient Benefit,NG7 2UK,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,LIVERPOOL WOMENS HOSPITAL NHS FOUNDATION TRUST,ERS-566854-131854," 42,879 ",EME - ( NETSCC ),L8 7SS,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CAMBRIDGE UNIVERSITY OF,ERS-566859-132093," 43,906 ",Invention for Innovation,CB2 1TN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-566860-132280," 33,170 ",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,DUNDEE UNIVERSITY OF,ERS-566861-132104," 51,734 ",HS & DR,DD1 4HN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-566862-132157," 53,405 ",HS & DR,WC1E 7HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-566863-131995," 47,757 ",HTA Commissioned Research,M13 0JR,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,ERS-566864-131897," 147,534 ",HTA Researcher Lead,ST4 7LN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-566865-132281," 72,876 ",NIHR Public Health Research ( NETSCC ),WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-566866-131944," 54,277 ",HS & DR,B15 2PR,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,YORK UNIVERSITY OF,ERS-566867-132471," 79,429 ",NIHR Public Health Research ( NETSCC ),YO10 5DD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566868-132372," 75,378 ",HTA Commissioned Research,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BRISTOL UNIVERSITY OF,ERS-566869-132080," 29,667 ",NIHR Public Health Research ( NETSCC ),BS8 1TH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,LOUGHBOROUGH UNIVERSITY,ERS-566870-132285," 55,760 ",NIHR Public Health Research ( NETSCC ),LE11 3TU,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-566871-131938," 39,766 ",HS & DR,B9 5TA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BIRMINGHAM UNIVERSITY OF,ERS-566872-132065," 30,007 ",HS & DR,B15 2TT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566873-132373," 27,123 ",NIHR Fellowships,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,HULL UNIVERSITY OF,ERS-566877-132145," 25,192 ",NIHR Fellowships,HU6 7RX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,MANCHESTER UNIVERSITY OF,ERS-566879-132306," 111,660 ",NIHR Fellowships,M13 9PL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-566883-132282," 116,808 ",Professorship Awards,WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,LEEDS UNIVERSITY OF,ERS-566884-132231," 26,835 ",NIHR Fellowships,LS2 9JT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566885-132375," 64,722 ",Professorship Awards,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,EDINBURGH UNIVERSITY OF,ERS-566886-132121," 34,794 ",EME - ( NETSCC ),EH1 1HT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-566890-132500," 29,746 ",Research for Patient Benefit,ST5 1QG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-566891-132501," 29,746 ",Research for Patient Benefit,ST5 1QG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-566892-131829," 69,141 ",Invention for Innovation,BS99 1YF,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,UNIVERSITY COLLEGE LONDON UCL,ERS-566893-132283," 96,385 ",Programme Grants for NHS Trusts,WC1E 6BT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NEWCASTLE UNIVERSITY,ERS-566894-132324," 45,340 ",PROJECTS,NE1 7RU,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ABERDEEN UNIVERSITY OF,ERS-566895-132037," 209,694 ",HTA Researcher Lead,AB24 3FX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-566897-132159," 54,638 ",HTA Commissioned Research,WC1V 6AZ,,,VCS,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,BANGOR UNIVERSITY,ERS-566898-132438," 29,451 ",HTA Researcher Lead,LL57 2DG,,,PUBLIC,
,,16/12/2016,Addition Clearing - IT,Acute Care and Workforce,DD: WLF Cap & Inf,IBM UK LTD,5811161887," 307,688 ",ESR Transition - T1.7 Including Retention,PO6 3AU,,,LARGE,
,,16/12/2016,DH Support to Mergers,Central Technical,DD: Unassigned Cost Centres,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,0000475132," 2,980,000 ",Stafford Transition and integration costs,ST4 7LN,,,PUBLIC,
,,16/12/2016,Outsourcing Contract,Community Care,DD: DG and support,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12673843," 22,500 ",HSCIC Direct Commissions - 16 Adult Psychiatric Morbidity Survey,LS1 6AE,,,PUBLIC,
,,16/12/2016,Outsourcing Contract,Community Care,DD: DG and support,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12673843," 41,582 ",HSCIC Direct Commissions - 10 Breast Implant Registry.,LS1 6AE,,,PUBLIC,
,,16/12/2016,Outsourcing Contract,Community Care,DD: DG and support,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12673843," 192,150 ",17 CYP MH Prevalence Survey 1 (Contractor),LS1 6AE,,,PUBLIC,
,,16/12/2016,Outsourcing Contract,Community Care,DD: Forensic Mental Health,PUBLIC HEALTH ENGLAND PHE033,IA TRANSFER," 58,588 ",,SW1W 9SZ,,,PUBLIC,
,,16/12/2016,Addition Clearing - SW LIC,Community Care,DD: Informatics,CSC COMPUTER SCIENCES LTD,5201478900," 479,656 ",Capital 2016/17 CSC NME LSP - Committed deployment and service charges for 2016/17,PR1 8UQ,,,LARGE,
,,16/12/2016,Addition Clearing - SW LIC,Community Care,DD: Informatics,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV012960," 4,461,260 ",Capital 16/17 EMIS GPSOC - Pricipal Licences with effect from Jan to March 2017,Yeadon,,,LARGE,
,,16/12/2016,IT minor costs non capital,Community Care,DD: Informatics,ANSWER DIGITAL LTD,3660," 19,795 ",capital: GP Connect CCN 065 6 additional sprints development services,LS11 5DD,,,SME,
,,16/12/2016,Service charge,Community Care,DD: Informatics,ANSWER DIGITAL LTD,3660," 18,190 ",Revenue 16/17 GPSOC Answer Digital Ltd -   GPSOC-Interface Mechanism 2 ( GP Network) additional comms and engagement package  wef 01/01/2017 to 31/03/2017,LS11 5DD,,,SME,
,,16/12/2016,Service charge,Community Care,DD: Informatics,CSC COMPUTER SCIENCES LTD,5201474386," 144,242 ",Revenue 2016/17 CSC NME LSP - Committed deployment and service charges for 2016/17,PR1 8UQ,,,LARGE,
,,16/12/2016,Service charge,Community Care,DD: Informatics,CSC COMPUTER SCIENCES LTD,5201478898," 154,499 ",Revenue 2016/17 CSC NME LSP - Committed deployment and service charges for 2016/17,PR1 8UQ,,,LARGE,
,,16/12/2016,Service charge,Community Care,DD: Informatics,CSC COMPUTER SCIENCES LTD,5201478899," 835,881 ",Revenue 2016/17 CSC LSP NME: Committed deployment and service charges for 2016/17,PR1 8UQ,,,LARGE,
,,16/12/2016,Service charge,Community Care,DD: Informatics,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV012867," 1,803,250 ","Revenue 2016/17 EMIS GPSoC R: Charges for the Period Commencing 01/04/2016 to 31/03/17. System support charges, Training Charges, Interface Mechanism charges, Pairing Assurance service charges, Hosting service charges",LS19 7BY,,,LARGE,
