Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number, Amount ,Description,Supplier postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
DEFRA,Core Defra,22/03/2012,FM Projects Non Capital Works,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00005628," Ł54,637.50 ",Transformation - Bid Drawings and Occupancy,BS34 8YU,,Exempt,00000000,Expense
DEFRA,Core Defra,14/03/2012,FM Projects Non Capital Works,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015243," Ł71,648.92 ",Yard Skip for general farm rubbish for Coombelands Farm.,BS34 8YU,,15324,B0870000,Asset
DEFRA,Core Defra,02/03/2012,FM Projects Non Capital Works,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015244," Ł2,243,053.80 ",Defra Core contract payment for the period February 2012,BS34 8YU,,10321X,00000000,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments E,Green Economy and Corporate Services Group,SKM Enviros,JW02283," Ł30,730.24 ",Server hosting for WasteDataFlow for 2 years.,CB3 6DP,,13908,00000000,Expense
DEFRA,Core Defra,06/03/2012,Treasury Solicitors,Green Economy and Corporate Services Group,Treasury Solicitors Department,A1559," Ł5,497,586.61 ",General Funding for Legal Advisory Services - 1/9-31/12/11,WC2B 4TS,,exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Treasury Solicitors,Green Economy and Corporate Services Group,Treasury Solicitors Department,A1560," Ł421,091.74 ",General Funding for Legal Litigation Services - 1/9-31/12/11,WC2B 4TS,,exempt,00000000,Expense
DEFRA,Core Defra,22/03/2012,Current Grants E,Green Economy and Corporate Services Group,Waste & Resources Action Programme,MAR1150212," Ł6,093,095.00 ",Grant Claim 2011-12 (Programme) - March 2012,OX16 0AH,SME,Exempt,00000000,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments E,Green Economy and Corporate Services Group,The Prince of Wales's Charitable Foundation,160212," Ł40,000.00 ",Grant payment - Accounting for Sustainability Coalition Project.,SW1A 1BA,SME,exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,Green Economy and Corporate Services Group,ICAEW,SINVINV006887005," Ł36,000.00 ",Grant payment to the Institute of Chartered Accountants in England and Wales to assist The Economics of Ecosystem and Biodiversity for business coaltion get established -Objective 1.,MK9 2FZ,,Exempt,00000000,Expense
DEFRA,Core Defra,28/03/2012,Work package/WPO Implementation,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5803120351," Ł42,872.00 ",Eradication Solutioning.,GU1 2LD,,FRW10040-00,P030005F,Expense
DEFRA,Core Defra,06/03/2012,Payments to Agencies UK,Green Economy and Corporate Services Group,Rural Payments Agency,330843," Ł32,850.48 ",Costs for the development of Cattle Ear Tag Allocation System.,RG1 3BU,,exempt,P0700010,Expense
DEFRA,Core Defra,12/03/2012,Clearing - CIP - IBM Capital Projects,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5802120956," Ł40,245.24 ",Set up of Welsh Assembly Group access to Spatial Information Toolkit.,GU1 2LD,,FRW10040-00,P1400010,Asset
DEFRA,Core Defra,16/03/2012,Work package/WPO Implementation,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5802121110," Ł28,581.00 ",Eradication Solutioning for period 1/2-29/2/12,GU1 2LD,,FRW10040-00,P030005F,Expense
DEFRA,Core Defra,02/03/2012,IT Software,Green Economy and Corporate Services Group,BravoSolution UK Ltd,BUK11V0004013," Ł75,704.40 ",eTendering and eVendor Management Licences year 3,EC2M 7AD,SME,11141,00000000,Expense
DEFRA,Core Defra,20/03/2012,Overhead Incidental Expenses,Green Economy and Corporate Services Group,BravoSolution UK Ltd,BUK12V0004126," Ł143,640.00 ","DEFRA Award Enterprise Licences, year 2 of 2. Valid from 1st April 2012 to 31 March 2013.",EC2M 7AD,SME,11141/8,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments (GB),Green Economy and Corporate Services Group,University Of Westminster,9800992," Ł32,318.38 ",Sustainable Development Research Network - 4 Jan - Mar 2012.,W1W 6UP,,Exempt,00000000,Expense
DEFRA,Core Defra,30/03/2012,IBM Base Services Control,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5802122202," Ł6,256,658.82 ",Core Defra IT Baselined Services for period 1/3-31/3/12,GU1 2LD,,FRW10040-00,00000000,Expense
DEFRA,Core Defra,12/03/2012,Transition & Transformation,Green Economy and Corporate Services Group,IBM United Kingdom Ltd,5802121105," Ł54,766.89 ",Service Management 01/02/10 - 31/01/2018,GU1 2LD,,FRW10040-00,CTTPS014,Expense
DEFRA,Core Defra,06/03/2012,Publicity Campaigns,Green Economy and Corporate Services Group,Vertex Data Science Ltd,FI0408495," Ł27,491.82 ",Vertex Red Tape Challenge for Jan 2012,L34 1PJ,SME,10041,00000000,Expense
DEFRA,Core Defra,08/03/2012,Consultancy Non-Scheme,Green Economy and Corporate Services Group,Pricewaterhouse Coopers,1353754458," Ł219,600.00 ",Science Agency Review consultancy support.,WC2N 6NN,,15817,00000000,Expense
DEFRA,Core Defra,28/03/2012,Telephone Call Charges (C),Green Economy and Corporate Services Group,British Telecommunications plc.,Q041012906677," Ł29,066.77 ",Telephone call charges for Nobel House for quarter ending  11th March 2012.,DH98 1BT,,Exempt,B1960000,Expense
DEFRA,Core Defra,06/03/2012,Legal Expenses incl subscriptions to legal societies,Green Economy and Corporate Services Group,Pinsent Masons,454094," Ł42,005.50 ",Legal fees for sustainable built environment workplace support contract. ,EC1R 0ER,,Exempt,00000000,Expense
DEFRA,Core Defra,08/03/2012,Office Eqpt Hire,Green Economy and Corporate Services Group,Xerox Finance,96585812," Ł45,880.64 ",Rental charges for Xerox multi functional devices - 25/3/12-24/09/12,BN13 1QX,,Exempt,B1960000,Expense
DEFRA,Core Defra,28/03/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,URS Scott Wilson,5043150," Ł30,600.00 ",Provision of economic evidence analysis and appraisal for the Independent Panel on Forestry.,RG21 7PP,,Exempt,RDEVFUND,Expense
DEFRA,Core Defra,12/03/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,Natural Environ Research Council,7060002300," Ł200,000.00 ",Funding for the Shelf Sea Biogeochemistry Programme.,SN2 1EU,,Exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,University Of Reading,96090," Ł40,000.00 ",Research and delivery for the Defra Policy Evaluation Project Board.,RG6 6AH,,exempt,RDEVFUND,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,Cranfield University,1340368," Ł50,000.00 ",Research and Development project:Collaborative Centre of Excellence for Understanding and Managing Natural and Environmental Risks and Futures.,MK43 0AL,,exempt,HSFUTURE,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,Cranfield University,1340365," Ł50,000.00 ",Research and Development project:Collaborative Centre of Excellence for Understanding and Managing Natural and Environmental Risks and Futures.,MK43 0AL,,exempt,HSFUTURE,Expense
DEFRA,Core Defra,02/03/2012,Other Current Payments UK,Green Economy and Corporate Services Group,Omega PS UK Ltd,50002," Ł36,480.92 ","Development of the Science Information System, upgrading system.",B49 5ET,SME,10338/5,EISIMPLM,Expense
