Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,Fera,17/01/2013,Direct Subcontractors,Operations Directorate,Forest Research,86749,"60,410.00",Annual Order 2012/13 - General work on the Phytophthora Project,GU10 4LH,,N/A,T5JA7000,Administration,
Defra,Fera,08/01/2013,Direct Subcontractors,Operations Directorate,Informa Uk Limited,85932,"30,000.00",AGRA CEAS Consulting 3rd and Final invoice: 25% of total fee for project: Gathering evidence for FERA policy programmes on plant health,CO3 3LP,,N/A,W8KN2010,Administration,
Defra,Fera,15/01/2013,Scientific Eq: Capital At Cost,Operations Directorate,Metrohm Uk Ltd,86509,"58,039.79",Profic Anion Ic System Package,WA7 1LZ,,N/A,SE001972,Administration,
Defra,Fera,15/01/2013,Prepayment Postal Visa Card,Finance And Corporate Services,National Westminster Bank Plc,86657,"77,579.53",NatWest Procurement card statement,SS1 9AJ,,N/A,!,Administration,
Defra,Fera,15/01/2013,Direct Subcontractors,Policy & Regulation,Niab,86293,"44,287.67",Routine Service And Delivery -  Lot 6: Crop Inspection Service and Lot 7: Control Plots and Trials Service,CB3 0LE,,N/A,Y2AO1000,Administration,
Defra,Fera,22/01/2013,It Software Support,Finance And Corporate Services,Northgate Arinso Uk Ltd,86350,"34,268.92",Payroll Services 01.10.12 - 30.09.13,HP2 4NW,,N/A,!,Administration,
Defra,Fera,24/01/2013,Direct Subcontractors,Operations Directorate,Rothamsted Research Ltd,87170,"29,380.25",Annual Order 2012/13 - Modelling work on the Phytophthora Project,AL5 2JQ,,N/A,T5JA7000,Administration,
Defra,Fera,22/01/2013,Buildings: Capital At Cost,Finance And Corporate Services,Shepherd Engineering Services,87108,"456,179.09",Contract signing for Fera chiller replacement works,YO24 1GH,,N/A,BD000181,Administration,
Defra,AHVLA,09/01/2013,Interim Staff,Chief Operating Officer DG,IBM United Kingdom Ltd,5812121308,"26,300.74",AHVLA Days worked & expenses for staff working on the project,GU1 2LD,,,P10077OT,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,WESTPOINT VET GROUP LTD~850620743,LVI154148,"27,059.56",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,RH12 3SH,SME,,00000000,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,CASTLE VETERINARY GROUP LTD~807674214,LVI154132,"27,691.95",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,PL15 7ED,SME,,00000000,Expense,
Defra,AHVLA,15/01/2013,Hard charges,Chief Operating Officer DG,DEFRA,1000020231,"1,153,726.00",Payment to Defra for services provided by IBM,YO1 7PX,,,HARDCIOD,Expense,
Defra,AHVLA,15/01/2013,Hard charges,Chief Operating Officer DG,DEFRA,1000021312,"995,421.00",Payment to Defra for services provided by Shared Services Directorate,YO1 7PX,,,HARDSSDC,Expense,
Defra,AHVLA,11/01/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812120508,"148,000.00",AHVLA IBM Onboarding Single Business Case,GU1 2LD,,,TAC00251,Expense,
Defra,AHVLA,21/01/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812121082,"67,003.51","Certification Online Project Requirements Support Time & Materials, Work Commission Charges & Expenses",GU1 2LD,,,TAC00253,Expense,
Defra,AHVLA,21/01/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812121083,"28,502.87",AHVLA Financial Consultancy Support,GU1 2LD,,,TAC00251,Expense,
Defra,AHVLA,21/01/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812120564,"82,969.12","Certification Online Project Requirements Support Time & Materials, Work Commission Charges & Expenses",GU1 2LD,,,TAC00253,Expense,
Defra,AHVLA,23/01/2013,Lab & Technical Equipment,Chief Operating Officer DG,Genus Breeding Ltd.,21111201,"25,633.90",Provision of services for vaccinations in the event of an emergency,CW6 9HY,SME,,EMERVACC,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,TORCH FARM AND EQUINE LTD~136138523,LVI153779,"40,652.93",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,EX31 3FG,SME,,00000000,Expense,
Defra,AHVLA,09/01/2013,GPC Card,Central Finance Group,Barclaycard Business Issuing,4715320649058286311212,"45,047.42",Payment of the monthly invoice for purchases made through Barclaycard,TS17 6YG,,,00000000,Asset,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,George Veterinary Group~137680257,LVI153782,"26,874.72",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,SN16 9AA,SME,,00000000,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,APOLLO VETERINARY SERVICES~939208405,LVI154178,"25,863.13",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,GL2 4NB,SME,,00000000,Expense,
Defra,AHVLA,17/01/2013,Service Level Agreement Costs,Chief Operating Officer DG,Joint Nature Conservation Committee,SIJ712,"36,878.18",Quarterly payment to the Joint Nature Conservation Committee for advice and guidance to assist AHVLA in issuing Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES) licences for endangered species,PE1 1JY,,,JNCCXXXX,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,The Willows Veterinary Group~159052757,LVI153816,"26,185.82",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,CW8 1LP,SME,,00000000,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,Nantwich Veterinary Group~278632327,LVI153953,"26,470.73",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,CW5 5SF,SME,,00000000,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,MILFEDDYGON Y WERN/  WERN VETERINAR~159252551,LVI153819,"26,093.63",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,LL15 ITG,SME,,00000000,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,Fenton Veterinary Practice~122901407,LVI153743,"25,945.84",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,SA61 1BN,SME,,00000000,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,XL FARMCARE WEST MIDLANDS LTD~114213469,LVI153725,"132,228.77",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,ST14 8EB,SME,,00000000,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,Penbode Veterinary Group~143290584,LVI153802,"60,567.89",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,EX22 6HB,SME,,00000000,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,BELMONT VETERINARY CENTRE LTD~134086385,LVI153773,"29,147.54",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,HR2 7JS,SME,,00000000,Expense,
Defra,AHVLA,21/01/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812121519,"33,440.00",AHVLA Business Reform Program Release 7 Management Team,GU1 2LD,,,BRP00247,Expense,
Defra,AHVLA,28/01/2013,LVI Claims,Chief Operating Officer DG,SYNERGY FARM HEALTH LTD~979392255,LVI154195,"41,778.59",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,DT2 0LD,SME,,00000000,Expense,
Defra,AHVLA,29/01/2013,Additions In Year,,IBM United Kingdom Ltd,5812121309,"83,685.12",Costs of move from the quadrant Newcastle to Long Benton,GU1 2LD,,,00000000,Asset,
Defra,AHVLA,21/01/2013,Additions In Year,,IBM United Kingdom Ltd,5810121370,"92,524.80",Installs Moves And Changes (IMAC) for Bury St Edmunds,GU1 2LD,,,00000000,Asset,
Defra,AHVLA,11/01/2013,Other Current Payments E,,Environment Agency,PAS00034407S,"28,518.00",Costs relating to Environmental permit for AHVLA Weybridge,PE2 8YD,,,00000000,Expense,
Defra,AHVLA,25/01/2013,Sub Contracted Services,,A D A S UK Ltd,RIRP066753,"39,583.33",Research Studies: Maintenance of a Transmissible Spongiform Encephalopathy-free flock for January 2013,WV6 5AP,,,TSSE1931,Expense,
Defra,AHVLA,07/01/2013,Sub Contracted Services,,A D A S UK Ltd,RIRP066125,"39,583.33",Research Studies: Maintenance of a Transmissible Spongiform Encephalopathy-free flock for December 2012.,WV6 5AP,,,TSSE1931,Expense,
Defra,AHVLA,09/01/2013,Sub Contracted Services,,The Pirbright Institute,12336,"76,032.00",Disinfectant efficacy testing against Foot and Mouth Disease and Swine Vesicular Disease (06/02/12 to 19/07/12),GU24 0NF,,,RDFT1368,Expense,
Defra,AHVLA,21/01/2013,Sub Contracted Services,,Food & Environment Research Agency,F0026321,"38,926.23",Regulatory studies: Oral TB vaccine investigations for the period April - September 2012 ,YO41 1LZ,,,TBSE3247,Expense,
Defra,AHVLA,15/01/2013,Sub Contracted Services,,Food & Environment Research Agency,F0026169,"41,586.46",Research Studies: Systems for sample collection for diagnostic purposes (April - September 2012),YO41 1LZ,,,TBSE3273,Expense,
Defra,AHVLA,21/01/2013,Carriage of goods,,DX Network Services Ltd,80211912,"61,929.84",Movement of samples for the fallen stock project for July and August 2012,NN3 6YG,SME,,TSTS5902,Expense,
Defra,AHVLA,21/01/2013,Carriage of goods,,DX Network Services Ltd,80213084,"30,964.92",Movement of samples for the fallen stock project for September 2012,NN3 6YG,SME,,TSTS5902,Expense,
Defra,AHVLA,12/01/2013,Contracted out services non IT,,Veterinary Services of Cyprus,141212,"94,449.84",Research with reference to the experimental protocol for the resistance to scrapie genotype of Cypriot goats,,SME,,TSEU0215,Expense,
Defra,AHVLA,23/01/2013,Sub Contracted Services,,L G C Limited,50204014,"99,977.00",Transmissible Spongiform Encephalopathy Testing for December 2012,TW11 0LY,SME,,TSTS5902,Expense,
Defra,AHVLA,21/01/2013,Carriage of goods,,DX Network Services Ltd,80214090,"30,964.92",Movement of samples for the fallen stock project for November 2012,NN3 6YG,SME,,TSTS5902,Expense,
Defra,AHVLA,21/01/2013,Carriage of goods,,DX Network Services Ltd,80213780,"30,964.92",Movement of samples for the fallen stock project for October 2012,NN3 6YG,SME,,TSTS5902,Expense,
Defra,AHVLA,21/01/2013,Carriage of goods,,DX Network Services Ltd,80225303,"30,964.92",Movement of samples for the fallen stock project for January 2013,NN3 6YG,SME,,TSTS5902,Expense,
Defra,AHVLA,21/01/2013,Carriage of goods,,DX Network Services Ltd,80214360,"30,964.92",Movement of samples for the fallen stock project for December 2012,NN3 6YG,SME,,TSTS5902,Expense,
Defra,AHVLA,11/01/2013,Carriage of goods,,DX Network Services Ltd,80217356,"119,333.77",Movement of internal mail and biological samples within the AHVLA network for the period 01/01/13 to 30/06/13,NN3 6YG,SME,,00000000,Expense,
Defra,AHVLA,07/01/2013,Sub Contracted Services,,Food & Environment Research Agency,F0026168,"201,681.33",Research Studies: TB vaccine studies (April - September 2012),YO41 1LZ,,,TBSE3246,Expense,
Defra,AHVLA,17/01/2013,Hard charges,,D T Z,40228,"377,444.02",Core Services New Haw Weybridge January 2013,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,31/01/2013,Hard charges,,D T Z,40038,"39,552.19",Establishment Costs New Haw Weybridge February 2013,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,11/01/2013,Hard charges,,D T Z,39778,"39,552.19",Establishment Costs New Haw Weybridge January 2013,B4 6HT,,,HARDESTA,Expense,
Defra,RBGK,23/01/2013,IT and Telecommunicatons,Defra Roya; Botanic Gardens Kew IT and Telecommunications,COMPUTACENTER (UK) LIMITED,MS0213965,"83,255.00",Various hardware for Kew,,,,,,
Defra,RBGK,23/01/2013,IT and Telecommunicatons,Defra Roya; Botanic Gardens Kew IT and Telecommunications,COMPUTACENTER (UK) LIMITED,MS0213967,"46,606.00",Various software for Kew,,,,,,
Defra,RBGK,23/01/2013,IT and Telecommunicatons,Defra Roya; Botanic Gardens Kew IT and Telecommunications,COMPUTACENTER (UK) LIMITED,MS0213966,"41,501.00",Various software for Kew,,,,,,
Defra,RBGK,02/01/2013,Gas,Defra Royal Botanic Gardens Kew 41019 Gas,CORONA ENERGY RETAIL 4 LIMITED,MS0213459,"32,194.00",Natural Gas supply to Kew Gardens for 2012/13 for January 2013,,,,,,
Defra,RBGK,08/01/2013,Office and window cleaning,Defra Royal Botanic Gardens Kew 40981 Office and window cleaning,Design Clean Limited,MS0213769,"42,311.00","Provide cleaning for RBGKew, including window cleans - December 2012",,,,,,
Defra,RBGK,23/01/2013,Office and window cleaning,Defra Royal Botanic Gardens Kew 40981 Office and window cleaning,Design Clean Limited,MS0214251,"42,311.00","Provide cleaning for RBGKew, including window cleans - January 2013",,,,,,
Defra,RBGK,03/01/2013,Electricity,Defra Royal Botanic Gardens Kew 41019 Electricity,EDF Energy Customers plc,MS0213162,"50,182.00",Supply of Electricity to Kew Gardens for January 2013,,,,,,
Defra,RBGK,02/01/2013,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Norland Managed Services Ltd,MS0213657,"201,625.00",November 2012 Annual Maintenance,,,,,,
Defra,RBGK,08/01/2013,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Norland Managed Services Ltd,MS0213835,"194,424.00",December 2012 Annual Maintenance,,,,,,
Defra,RBGK,08/01/2013,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Norland Managed Services Ltd,MS0213829,"50,939.00",Pavillion roof resurfacing works stage payment,,,,,,
Defra,RBGK,08/01/2013,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Norland Managed Services Ltd,MS0213830,"40,479.00",Pavillion roof resurfacing works stage payment,,,,,,
Defra,RBGK,23/01/2013,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,PAYE Stonework & Restoration Ltd,MS0214246,"33,170.00","Restoration works to the Main Gate, Pedestrian Gates,Royal Botanic Gardens Kew - Stage Payment",,,,,,
Defra,RBGK,15/01/2013,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Turner & Townsend Project Management Ltd,MS0214130,"152,178.00",Temperate House Precinct  Programme management,,,,,,
Defra,RBGK,15/01/2013,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Turner & Townsend Project Management Ltd,MS0214123,"46,716.00",Temperate House Precinct Programme management,,,,,,
Defra,Core Defra,10/01/2013,GPC Card,Central Finance Group,Barclaycard Business Issuing,4715320649042975050113,"41,712.28",Barclaycard Bill - January 2013,TS17 6YG,,,00000000,Asset,
Defra,Core Defra ,18/01/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00021858,"31,024.36",Costs associated with London estate rationalisation project,BS32 4NH,,17415,B196P010,Asset,
Defra,Core Defra ,24/01/2013,Rents to Landlords,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022666,"128,654.27","Facilities site maintenance - Animal Health Wildlife Unit, Stroud",BS32 4NH,,16017,00000000,Asset,
Defra,Core Defra ,28/01/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00021131,"454,198.57",Bio security design and works,BS32 4NH,,15614,VLABCP10,Asset,
Defra,Core Defra ,30/01/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022655,"49,507.20",Carry out fire stopping areas as part of London estate rationalisation project,BS32 4NH,,17638,B196P010,Asset,
Defra,Core Defra ,30/01/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022650,"56,281.93",Provision of furniture as part of London estate rationilisation project,,,,,,
Defra,Core Defra ,30/01/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00020272,"90,150.00",Provision of furniture as part of London estate rationilisation project,BS32 4NH,,13288,B642P003,Asset,
Defra,Core Defra ,30/01/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022638,"156,912.48",Refurbishment costs associated with London estate rationalisation project,BS32 4NH,,16986,B196P010,Asset,
Defra,Core Defra ,30/01/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022640,"54,193.88",Costs associated with London estate rationalisation project,BS32 4NH,,17056,B196P010,Asset,
Defra,Core Defra ,30/01/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022651,"214,152.60",Replacement of lighting as part of London estate rationalisation project,BS32 4NH,,17567,B196P010,Asset,
Defra,Core Defra ,30/01/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00021853,"299,378.90",Remedial works at AHVLA Weybridge site - rechargeable to the Agency,BS32 4NH,,17153,WEYBR160,Asset,
Defra,Core Defra ,30/01/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022644,"87,387.73",Provision of furniture as part of London estate rationilisation project,BS32 4NH,,,B196P010,Asset,
Defra,Core Defra ,30/01/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022658,"51,984.00",Provision of furniture as part of London estate rationilisation project,BS32 4NH,,17641,B196P010,Asset,
Defra,Core Defra ,30/01/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00021154,"92,116.58",Remedial works at AHVLA Weybridge site - rechargeable to the Agency,BS32 4NH,,17153,WEYBR160,Asset,
Defra,Core Defra ,30/01/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022657,"90,612.90",Provison of furniture as part of London estate rationaliation project,BS32 4NH,,17640,B196P010,Asset,
Defra,Core Defra ,30/01/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022656,"39,674.27",Costs associated with London estate rationalisation project,BS32 4NH,,17639,B196P010,Asset,
Defra,Core Defra ,02/01/2013,Grant-in Aid Payments,Chief Operating Officer DG,Royal Botanic Gardens Kew,KEWGIA101213,"2,000,000.00",Grant in Aid - January 2012,TW9 3AB,,17273,00000000,Expense,
Defra,Core Defra ,03/01/2013,Gas,Chief Operating Officer DG,Corona Energy,07785666,"27,643.27",Defra Site Gas Bill July to August 2012,WD17 1JW,,,B0870000,Expense,
Defra,Core Defra ,03/01/2013,Gas,Chief Operating Officer DG,Corona Energy,07800309,"115,175.50",Defra Site Gas Bill November to December 2012 ,WD17 1JW,,,B0870000,Expense,
Defra,Core Defra ,04/01/2013,Rents to Landlords,Chief Operating Officer DG,D T Z,03JAN2013,"443,400.00",Rents to Landlord payment for Quadrant House,B3 2ED,,,B6390000,Expense,
Defra,Core Defra ,08/01/2013,Estates - Site Preparation and Demolition,Chief Operating Officer DG,Davis Langdon LLP,28146843,"73,857.60",Project Management services for Demolitions at Weybridge - management fees.,PE2 6FT,SME,17096,B087P088,Expense,
Defra,Core Defra ,08/01/2013,Civil service Pension Administration,Chief Operating Officer DG,R C P S,6038,"35,577.46",Provision of Closed Horticulture Research International Staff Pension Scheme - Pension Payment December 2012,SN2 1UY,,16500,00000000,Expense,
Defra,Core Defra ,14/01/2013,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022585,"2,051,217.55",Core facilities contract for the period 1/4/12 to 31/3/13  ,BS32 4NH,,10321X,00000000,Expense,
Defra,Core Defra ,14/01/2013,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022586,"576,352.07",Re-Active part of the Core Contract for the period 14112 to 31/3/13,BS32 4NH,,16408,00000000,Expense,
Defra,Core Defra ,14/01/2013,Other Current Payments E,Chief Operating Officer DG,Foden Grealy Limited,505373,"40,488.76",Consulting service for Change Management Programme - September to November 2012,HG1 2NA,SME,16825,P1300000,Expense,
Defra,Core Defra ,14/01/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812120959,"26,776.42",Defra Information Communication Technology  Pre Engagement Service Framework Work Package Order charged on a time and materials basis.,GU1 2LD,,FRW10040-00,P0300000,Expense,
Defra,Core Defra ,14/01/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812121080,"56,869.18",Technology Refresh,GU1 2LD,,FRW10040-00,P12TR180,Expense,
Defra,Core Defra ,14/01/2013,Transition & Transformation,Chief Operating Officer DG,IBM United Kingdom Ltd,5811122016,"82,469.34",Transformation and Transition Projects at Rural Payments Agency ,GU1 2LD,,FRW10040-00,CTTPS008,Expense,
Defra,Core Defra ,16/01/2013,Consultancy Non-Scheme,Chief Operating Officer DG,Local Partnerships LLP,41101112,"28,151.58",Provision of Professional Services - Food and Environment Research Agency (FERA) Commercial Services Support. ,SW1P 3HZ,SME,17667,00000000,Expense,
Defra,Core Defra ,17/01/2013,Property Lease Costs,Chief Operating Officer DG,D T Z,DEFRA170,"57,900.43",Debenham Tie Leung Funding Request,B3 2ED,,,00000000,Expense,
Defra,Core Defra ,18/01/2013,IBM Miscellaneous Goods and Services,Chief Operating Officer DG,IBM United Kingdom Ltd,5812120282,"187,500.00",Catchup charges to end of Oct 2012: Project Call off Charges (re Windows 7),GU1 2LD,,FRW10040-00,00000000,Expense,
Defra,Core Defra ,18/01/2013,Transition & Transformation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812121314,"73,971.10",IT Delivery Refresh Transformation and Transition Projects,GU1 2LD,,FRW10040-00,CTTPS014,Expense,
Defra,Core Defra ,22/01/2013,Other Current Payments E,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022015,"34,834.87",Pass-though costs for October 2012 for Foot and Mouth Disease Sites only,BS32 4NH,,FRW10226C-00/17910,00000000,Expense,
Defra,Core Defra ,22/01/2013,Treasury Solicitors,Chief Operating Officer DG,Treasury Solicitors Department,A1705,"1,523,583.00",Defra Legal Charges for representation and advice - Quarter 1 2013 ,WC2B 4TS,,exempt,00000000,Expense,
Defra,Core Defra ,22/01/2013,Treasury Solicitors,Chief Operating Officer DG,Treasury Solicitors Department,A1704,"292,232.40",Defra Legal Charges for representation and advice - Quarter 1 2013 ,WC2B 4TS,,Exempt,00000000,Expense,
Defra,Core Defra ,22/01/2013,Estates IFM Pass- Through Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022016,"91,138.62",Services required for waste management - October 2012 ,BS32 4NH,,FRW10226C-00/17908,00000000,Expense,
Defra,Core Defra ,22/01/2013,Payments to Agencies UK,Chief Operating Officer DG,Food & Environment Research Agency,F0026608,"1,941,250.02",STRUCTURAL FUNDING FOR OCTOBER TO DECEMBER 2012,YO41 1LZ,,Exempt,00000000,Expense,
Defra,Core Defra ,22/01/2013,Payments to Agencies UK,Chief Operating Officer DG,Food & Environment Research Agency,F0026126,"711,001.00",Food & Environment Research Agency Corporate Services Charges October to November 2012,YO41 1LZ,,Exempt,00000000,Expense,
Defra,Core Defra ,22/01/2013,Payments to Agencies UK,Chief Operating Officer DG,Food & Environment Research Agency,F0026388,"1,781,578.00",Plant Health Non-Evidence Memorandum of Understanding - September 2012,YO41 1LZ,,Exempt,00000000,Expense,
Defra,Core Defra ,24/01/2013,Gas,Chief Operating Officer DG,Corona Energy,07822041,"82,907.53",Gas bill - November to December 2012,WD17 1JW,,,B2810000,Expense,
Defra,Core Defra ,24/01/2013,Business Rates,Chief Operating Officer DG,D T Z,DEFRA171,"969,425.79",Debenham Tie Leung Funding Request.,B3 2ED,,,00000000,Expense,
Defra,Core Defra ,24/01/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022637,"80,062.06","Refurbishment works of Nobel House, London",BS32 4NH,,17000,B1960000,Expense,
Defra,Core Defra ,28/01/2013,Estates Reactive Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00022665,"124,100.57",Various facilities management works,BS32 4NH,,13585,B0610000,Expense,
Defra,Core Defra ,28/01/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00019585,"47,612.24",Office and laboratory refurbishment,BS32 4NH,,16765,B2810000,Expense,
Defra,Core Defra ,30/01/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00021156,"61,056.25","AHVLA relocation design and planning costs - Government Buildings, Chelmsford",BS32 4NH,,17356,CHLMSLIP,Expense,
Defra,Core Defra ,30/01/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00018801,"64,831.12",Office refurbishment and staff relocation,BS32 4NH,,16666,B2810000,Expense,
Defra,Core Defra ,30/01/2013,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5801130878,"6,035,248.24",Core Defra IT base services - January 2013,GU1 2LD,,FRW10040-00,00000000,Expense,
Defra,Core Defra ,31/01/2013,Business Rates,Chief Operating Officer DG,D T Z,FR172,"69,518.67",Debenham Tie Leung Funding Request - January 2013,B3 2ED,,,00000000,Expense,
Defra,Core Defra ,02/01/2013,Other Current Payments E,Policy Delivery DG,Rural Payments Agency,333210,"119,267.42",McDonald Task Force funding  - review of invoices paid by RPA to IBM,RG1 3YD,,exempt,00000000,Expense,
Defra,Core Defra ,02/01/2013,Current grants to charitable bodies,Policy Delivery DG,Canal & River Trust,90664147,"9,750,000.00",Grant payment to Canal & River Trust (CRT) 2012-13,MK9 1BB,,16675,00000000,Expense,
Defra,Core Defra ,02/01/2013,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIAJAN12191212,"60,000,000.00",Grant in Aid payment to Environment Agency - Environmental protection and Flood - 2012/13,BS1 5AH,,Exempt,00000000,Expense,
Defra,Core Defra ,02/01/2013,Grant-in Aid Payments,Policy Delivery DG,The National Forest Co,141212,"1,089,709.00",Grant in Aid payment to National Forest Company for 2012-13,DE12 6BA,SME,Exempt,00000000,Expense,
Defra,Core Defra ,02/01/2013,Grant-in Aid Payments,Policy Delivery DG,Natural England,191212,"10,000,000.00",Grant In Aid Payment for Natural England Grant December 2012,YO1 7PX,,Exempt,00000000,Expense,
Defra,Core Defra ,03/01/2013,Current grants to charitable bodies,Policy Delivery DG,Waste Aware North East Ltd,013,"80,408.00",Grant funding in respect of Reward and Recognition Fund,NE16 3AS,SME,Exempt,00000000,Expense,
Defra,Core Defra ,03/01/2013,Current Grants E,Policy Delivery DG,New Forest National Park Auth,141212,"861,260.00",Grant In Aid payment to New Forest National Park Authority 2012-13 Quarter 4,SO41 9ZG,SME,,00000000,Expense,
Defra,Core Defra ,03/01/2013,Current Grants E,Policy Delivery DG,Yorkshire Dales National Authority,141212,"1,204,543.00",Grant In Aid payment to Yorkshire Dales National Park Authority 2012-13 Quarter 4,DL8 3EL,,,00000000,Expense,
Defra,Core Defra ,03/01/2013,Current Grants E,Policy Delivery DG,Northumberland Nat Park Authority,141212,"668,241.00",Grant In Aid payment to Northumberland National Park Authority 2012-13 Quarter 4,NE46 1BS,,,00000000,Expense,
Defra,Core Defra ,03/01/2013,Current Grants E,Policy Delivery DG,Dartmoor National Park Authority,141212,"893,815.00",Grant in Aid payment to Dartmoor National Park Authority 2012-13 Quarter 4,TQ13 9JQ,,,00000000,Expense,
