Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num,,,
DEFRA,EA,25/11/2014,Construction,NE Capital WiP,Balfour Beatty Civils Ltd,1317661,1879556.29,Morpeth Flood Alleviation Scheme Main Works Phase,DN18 5BW,,30142670,IMNE000794,,,,,
DEFRA,EA,25/11/2014,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1317607,1849741.23,Lease car rentals - November 2014,RG14 2NU,,30340333,,,,,,
DEFRA,EA,20/11/2014,Construction,SE Capital WiP,Team Van Oord,1316418,1825249.92,Broomhill Sands Coastal Defence Scheme,BN5 9XQ,,30384997,IMSO000577,,,,,
DEFRA,EA,11/11/2014,Engineering Goods,NW Capital WiP,ArcelorMittal Commercial Long UK Ltd,1313511,1511745.95,"Supply sheet steel piles, for use in civil engineering construction projects",B90 4SS,,30331415,IMNW000699,,,,,
DEFRA,EA,20/11/2014,Construction,SW Wessex - FCRM | SW Capital WiP,Team Van Oord,1317712,1160511.76,Asset recovery Programme ,BN5 9XQ,,30384997,RESW001310 | IMSW002124,,,,,
DEFRA,EA,25/11/2014,Travel,National Technical Team,Redfern Travel Ltd,1311541,1124456.47,Staff business related train travel - October 2014,BD1 1PL,,30342649,,,,,,
DEFRA,EA,25/11/2014,Construction,MI Capital WiP,GBV JV Ltd,1318167,995224.82,Asset recovery Programme ,RH1 1LQ,,30393506,IMMI001497,,,,,
DEFRA,EA,05/11/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1312889,988684.22,Littlehampton Arun River Pile works,EN11 9BX,,30142737,IMSO001021,,,,,
DEFRA,EA,13/11/2014,Professional Services Other,Director of Finance,Shared Services Connected Ltd,1314491,908722.46,Provision of Outsourced HR and Finance services - October 2014,M14 0WN,,30401665,,,,,,
DEFRA,EA,13/11/2014,Fleet,HO Fleet Operations,Ashtead Plant Hire Co Ltd,1314325,883763.33,Plant hire - October 2014,WA3 6YE,,30380628,,,,,,
DEFRA,EA,20/11/2014,Construction,AN Capital WiP,JacksonHyder Ltd,1317818,859430.78,Ouse Washes habitat creation scheme,IP1 5LT,,30395082,IMAN001070,,,,,
DEFRA,EA,18/11/2014,Engineering Goods,SE Capital WiP,ArcelorMittal Commercial Long UK Ltd,1316115,856945.32,"Supply sheet steel piles, for use in civil engineering construction projects",B90 4SS,,30331415,IMSO000577,,,,,
DEFRA,EA,11/11/2014,Construction,AN Capital WiP,Birse Civils Ltd,1314912,834048.56,Grimsby Docks flood risk management scheme - September 2014,DN18 5BW,,30142670,IMAN002005,,,,,
DEFRA,EA,18/11/2014,Construction,SE Capital WiP,Birse Civils Ltd,1316554,832385.07,Construction and site preparatory works at Abbey Wharf,DN18 5BW,,30142670,IMTH001749,,,,,
DEFRA,EA,18/11/2014,Construction,SW Capital WiP,BMM JV Ltd,1315874,822432.14,Asset recovery Programme ,GU15 3XW,,30395760,IMSW002144,,,,,
DEFRA,EA,06/11/2014,ICT Systems,CI SD Management MRA,Novell Ireland Software Ltd,1312805,715000.00,Novell licences,Dublin 18,,,,,,,,
DEFRA,EA,05/11/2014,Construction,NE Capital WiP,Birse Civils Ltd,1312808,622608.10,Morpeth Flood Alleviation Scheme - Main Works Phase,DN18 5BW,,30142670,IMNE000794,,,,,
DEFRA,EA,05/11/2014,Construction,HO Capital WiP,JacksonHyder Ltd,1311084,590430.37,Asset recovery Programme ,IP1 5LT,,30395082,IMHO000035,,,,,
DEFRA,EA,04/11/2014,Construction,NE Capital WiP,JBA Bentley Ltd,1312215,540966.41,Reedness Bank Structural repairs - September 2014,BD23 2QR,,30387943,IMNE790507,,,,,
DEFRA,EA,18/11/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1316068,537096.95,Salmons Brook Flood Alleviation Scheme,EN11 9BX,,30142737,IMTH000620,,,,,
DEFRA,EA,18/11/2014,Engineering Goods,HO Capital WiP,Traffilog,1314674,522000.00,Supply and Maintenance of Fleet Telematics,WD6 3BS,,30421205,HOFOTEL001,,,,,
DEFRA,EA,25/11/2014,Construction,AN Capital WiP,VBA Joint Venture Ltd,1312945,514818.46,Grimsby Docks Flood risk management scheme - phase 2,EN11 9BX,,30398134,IMAN002005,,,,,
DEFRA,EA,13/11/2014,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1315138,509169.36,Pevensey Bay Sea Defences - shingle,PO15 5SS,,,IMSO000584,,,,,
DEFRA,EA,20/11/2014,Construction,NE Capital WiP,JBA Bentley Ltd,1316901,484802.34,Reedness Bank Structural repairs - October 2014,BD23 2QR,,30387943,IMNE790507,,,,,
DEFRA,EA,11/11/2014,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1314113,463445.51,Marine Vessel Maintenance Services Fuel charge - October 2014,KY3 9AX,,30277423,HORES00015,,,,,
DEFRA,EA,25/11/2014,Construction,AN Capital WiP,Balfour Beatty Civils Ltd,1318003,450782.78,Grimsby Docks flood risk management scheme - September 2014,DN18 5BW,,30142670,IMAN002005,,,,,
DEFRA,EA,18/11/2014,Construction,SW Capital WiP,Team Van Oord,1315279,444900.23,Steart Coastal Management,BN5 9XQ,,30142735,IMSW001389,,,,,
DEFRA,EA,11/11/2014,Facilities,FM Operating Unit - Northern,Department for Communities & Local Government,1313597,444376.20,"Payment for 3rd Floor, Lateral, Leeds for Highways Agency",HP2 4XN,,,,,,,,
DEFRA,EA,04/11/2014,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1312230,395836.01,Facilities Management Core Fee - October 2014,BS32 4NH,,30369797,,,,,,
DEFRA,EA,18/11/2014,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1316198,387967.90,"Service, Inspection, Maintenance and Repair of Agricultural and Construction Plant - November 2014",BA14 8QU,,30318149,,,,,,
DEFRA,EA,18/11/2014,Construction,SW Devon & Cornwall - FCRM,BMM JV Ltd,1316067,365686.20,Asset recovery Programme ,GU15 3XW,,30395760,RESW001323,,,,,
DEFRA,EA,25/11/2014,Construction,MI Capital WiP,JacksonHyder Ltd,1318179,364459.24,Asset recovery Programme ,IP1 5LT,,30395082,IMMI001502,,,,,
DEFRA,EA,04/11/2014,Construction,NE Capital WiP,JBA Bentley Ltd,1312213,348501.87,Asset recovery Programme ,BD23 2QR,,30387943,IMNE790507,,,,,
DEFRA,EA,04/11/2014,Construction,SE Capital WiP,JacksonHyder Ltd,1308620,347243.76,Sunbury Lock refurbishment,IP1 5LT,,30395082,IMSE900026,,,,,
DEFRA,EA,06/11/2014,ICT Systems,HO Capital WiP,Information Processing Ltd,1312682,341667.82,Creating asset management capacity programme phase 2 ,BA1 5LR,,30418286,FCPAM00093L02,,,,,
DEFRA,EA,04/11/2014,Construction,AN Capital WiP,Interserve Construction Ltd,1310863,299847.30,Great Yarmouth Flood Defence works,UB8 2XL,,30142730,IMAN002228,,,,,
DEFRA,EA,20/11/2014,Construction,NW Capital WiP,GBV JV Ltd,1316999,299097.44,River Mersey Warrington Flood risk management Scheme,RH1 1LQ,,30393506,IMNW000699,,,,,
DEFRA,EA,13/11/2014,Construction,AN Capital WiP,Broadland Environmental Services Ltd,1314456,292358.19,Broadland flood alleviation project - October 2014,GU15 3XW,,30014973,IMAN000753,,,,,
DEFRA,EA,25/11/2014,Construction,SW Capital WiP | SW Wessex - FCRM,Team Van Oord,1318583,291796.63,Asset recovery Programme ,RG14 5QS,,30384997,IMSW002124 | RESW001310,,,,,
DEFRA,EA,11/11/2014,Construction,SW Capital WiP,Team Van Oord,1314698,284663.10,Coombe End Culvert Assessment 2,BN5 9XQ,,30384997,IMSW001869,,,,,
DEFRA,EA,11/11/2014,Energy and Fuels,HO Fleet Operations,Allstar Business Solutions Ltd,1313449,276256.26,Fuel for commercial fleet - October 2014,SN5 6PQ,,30341204,,,,,,
DEFRA,EA,18/11/2014,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1316199,240459.53,"Management Fees - Vehicles Service, Repair and Maintenance",RG14 2NU,,30340333,,,,,,
DEFRA,EA,06/11/2014,Construction,SE Capital WiP,Team Van Oord,1313097,235124.60,Asset recovery Programme ,BN5 9XQ,,30384997,IMSE100349,,,,,
DEFRA,EA,11/11/2014,Construction,SE Capital WiP,Team Van Oord,1312522,228250.42,Asset recovery Programme ,BN5 9XQ,,30384997,IMSE100349,,,,,
DEFRA ,EA,04/11/2014,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1313535,227931.14,Childcare Assistance scheme. This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral - October 2014,SW1V 2RS,,,,,,,,
DEFRA ,EA,25/11/2014,Construction,SE Capital WiP,Team Van Oord,1312525,224894.26,Asset recovery Programme ,BN5 9XQ,,30384997,IMSE500210,,,,,
DEFRA ,EA,13/11/2014,Fleet,HO Capital WiP,CNH UK Ltd,1314346,224750.27,Construction Equipment Purchase,SS14 3XX,,30319331,HOFOFRM009,,,,,
DEFRA ,EA,13/11/2014,Professional Services - CCL,CI Infrastructure Change Programme MRA,Deloitte Llp,1314981,216624.00,Multi Sourcing and Integration project consultancy,EC4A 4TR,,,BBOPM34002L01,,,,,
DEFRA,EA,13/11/2014,Fleet,HO Capital WiP,CNH UK Ltd,1314343,214719.35,Construction Equipment Purchase,SS14 3XX,,30319331,HOFOFRM009,,,,,
DEFRA,EA,18/11/2014,Construction,SE KSL - FCRM Ops South,Team Van Oord,1316031,205324.59,Swale Tidal Sluices Refurbishment,BN5 9XQ,,30384997,RESE100098,,,,,
DEFRA,EA,13/11/2014,Fleet,HO Capital WiP,CNH UK Ltd,1314345,202058.94,Construction Equipment Purchase,SS14 3XX,,30319331,HOFOFRM008,,,,,
DEFRA,EA,04/11/2014,Professional Services Other,SE Capital WiP,Capita Symonds Ltd,1306446,194833.19,Lower Thames Ecological surveys,DL1 9HN,,30384992,IMTH001689,,,,,
DEFRA,EA,25/11/2014,Professional Services Other,AN Capital WiP,White Young Green,1318809,194632.73,Boston Barrier phase 3 ground investigation,LS6 2WQ,,30309584,IMAN001472,,,,,
DEFRA,EA,25/11/2014,Construction,MI Central- FCRM Ops,OnSite Central Ltd,1317892,192000.00,Closed Circuit TV Culvert Inspection and Clearance Services,WR3 8TJ,,30319000,REMI002046,,,,,
DEFRA,EA,06/11/2014,Professional Services Other,"Data Mapping, Modelling & Information",Dun & Bradstreet Ltd,1312970,191684.40,One year licence for Dun and Bradstreet business data,SL7 1AJ,,,HOEV141505,,,,,
DEFRA,EA,13/11/2014,Construction,AN Capital WiP,Team Van Oord,1315390,189623.98,Kings Lynn Flood Defences - Assessments 1 and 2,BN5 9XQ,,30384997,IMAN002555,,,,,
DEFRA,EA,11/11/2014,Construction,SW Capital WiP,Team Van Oord,1315277,189418.13,Exeter Flood defence scheme,BN5 9XQ,,30384997,IMSW001349,,,,,
DEFRA,EA,06/11/2014,Construction,NE Capital WiP,VBA Joint Venture Ltd,1312644,176280.06,Asset recovery Programme ,EN11 9BX,,30398134,IMHO000035 | IMNE640152,,,,,
DEFRA,EA,13/11/2014,Construction,SE SSD - AEM East,Amco Engineering,1311113,172540.97,Fluvial Arn and Rother Adaption Works in Rotherham,S75 1HT,,30343165,RESE000382,,,,,
DEFRA,EA,07/11/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1315124,170921.74,Pickering Flood Alleviation Scheme works,IP1 5LT,,30142731,IMNE000134,,,,,
DEFRA,EA,06/11/2014,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1312467,169486.38,Incident Management fees - October 2014,RG14 2NU,,30340333,,,,,,
DEFRA,EA,06/11/2014,Construction,NE Capital WiP | HO Capital WiP,Team Van Oord,1313424,169447.53,Asset recovery Programme ,BN5 9XQ,,30384997,IMHO000035,,,,,
DEFRA,EA,18/11/2014,Construction,AN Nthn - FCRM Ops (W&N),P & R Plant Lincolnshire Ltd,1315727,167310.00,Spalding area weed control,PE12 8NG,,30246240,FRA01S216 | FRA01S217,,,,,
DEFRA,EA,04/11/2014,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1310959,164636.47,Works at Paddle and Rymers Weirs ,IP1 5LT,,30142731,IMSE100073,,,,,
DEFRA,EA,25/11/2014,Clinical and Medical,NLS Central Functions,Xylem Analytics UK Ltd,1318511,156000.00,Multiparameter Water Quality Meters,SG6 1FJ,,30389597,,,,,,
DEFRA,EA,25/11/2014,Professional Services Other,Deputy Director of Fish & Biodiversity,Angling Trust,1317605,155385.23,"2014-15 National Angling Strategy projects including ""Tidy Anglers"", ""Angler Retention & Recruitment"", ""Alien Attack"" and the National Angling Conference",NG8 6PE,,,EBPLW13009,,,,,
DEFRA,EA,06/11/2014,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1313011,150724.64,Pevensey Bay sea defence works,PO15 5SS,,,IMSO000584,,,,,
DEFRA,EA,13/11/2014,Construction,HO Capital WiP,HR Wallingford Ltd,1314504,144000.00,"State of the Nation assessment of flood risk, for England, to provide a current picture of flood risk - October 2014",OX10 8BA,,,FCPMM00285B00,,,,,
DEFRA,EA,25/11/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1318569,133894.24,Northallerton Flood Alleviation Scheme works,IP1 5LT,,30142731,IMNE000844,,,,,
DEFRA,EA,04/11/2014,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1312229,128478.43,Facilities Management Repair and Replacement Fund - October 2014,BS32 4NH,,30369823,,,,,,
DEFRA,EA,06/11/2014,Professional Services - CCL,Finance Service Centre,Capita Business Services Ltd,1312364,128014.50,Temporary staff charges interim managers and specialist contractors - October 2014,SW1P 2AF,,30410440,,,,,,
DEFRA,EA,06/11/2014,Construction,AN Capital WiP,Mott Macdonald Ltd,1312554,127911.60,Boston Barrier Barrage Works,LS10 1JR,,30384996,IMAN001472,,,,,
DEFRA,EA,13/11/2014,Facilities,FM Operating Unit - Central and South East,HR Wallingford Ltd,1315229,124800.00,Rental for Red Kite House - 23 November 2014-22 February 2015,OX10 8BA,,,,,,,,
DEFRA,EA,06/11/2014,Fleet,HO Capital WiP,CNH UK Ltd,1313224,124103.74,Construction Equipment Purchase,SS14 3XX,,30319331,HOFOFRM009,,,,,
DEFRA,EA,20/11/2014,Professional Services Other,SW Capital WiP,A & T Services Ltd,1316214,122756.94,Float Chambers Refurbishment at Exwick Gates,TR9 6SF,,30346261,IMSW002148,,,,,
DEFRA,EA,04/11/2014,ICT Systems,HO Capital WiP | CI SD Management MRA,NTT DATA UK Ltd,1308537,122509.19,Climate Change Agreements Release 3 - Project Deployment,EC3V 3DG,,,EBOCC40027L03 | ,,,,,
DEFRA,EA,20/11/2014,Construction,AN Capital WiP,Creeton Quarry,1317087,120228.53,Stone Pitching on the River Bank of River Nene Spalding,NG33 4QG,,30413894,IMAN002779,,,,,
DEFRA,EA,18/11/2014,Construction,SW Capital WiP,Whitehouse Construction Co Ltd,1315985,120093.75,Wessex - Property level flood mitigation works,DE6 1JU,,,IMSW002064,,,,,
DEFRA,EA,04/11/2014,Professional Services Other,Deputy Director of Fish & Biodiversity,Angling Trust,1311121,120000.00,Angling strategy projects,NG8 6PE,,,EBPLW13009,,,,,
DEFRA,EA,11/11/2014,Construction,SW Capital WiP,Team Van Oord,1314692,119230.79,Bournemouth rock groyne repairs assessment 1,BN5 9XQ,,30384997,IMSW002124,,,,,
DEFRA,EA,25/11/2014,Professional Services Other,AN Eastern-AEM - Essex,Adler & Allan Ltd,1318826,118170.38,Removal of Fire water at Mount Nessing Bentwood,HG1 1HQ,,30403133,REAN002219,,,,,
DEFRA,EA,13/11/2014,Construction,AN Capital WiP,Interserve Construction Ltd,1314273,113491.66,Boston Haven works - repair works to the Flood Wall between St Annes Lane and Whitehorse Lane,UB8 2XL,,30142730,IMAN001473,,,,,
DEFRA,EA,20/11/2014,Construction,MI Capital WiP,JN Bentley Ltd,1318298,105455.93,"Leicester Flood risk management scheme Culvert desilt and general conveyance improvements at the Great Central Way, Leicester",BD23 2QP,,30397786,IMMI001414,,,,,
DEFRA,EA,06/11/2014,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1313105,104405.17,Facilities management - Additional Variable Services Charges - October 2014,BS32 4NH,,30369825,,,,,,
DEFRA,EA,25/11/2014,Construction,SE Capital WiP,Van Oord UK Ltd,1317582,102163.35,Aggregates and beach recycle assessment 1,BN5 9XQ,,30392936,IMSE100293,,,,,
DEFRA,EA,13/11/2014,Construction,AN Capital WiP,Birse Civils Ltd,1316240,102000.00,Swavesey Drain Improvement Works ,DN18 5BW,,30142670,IMAN002491,,,,,
DEFRA,EA,18/11/2014,Construction,SE Capital WiP,J Breheny Contractors Ltd,1315569,101464.62,Construction of Greatstone Terminal Groyne,IP6 8NH,,30343170,IMSE100177,,,,,
DEFRA,EA,11/11/2014,Fleet,HO Capital WiP,MAN Truck & Bus UK Ltd,1312523,100723.20,Purchase of Heavy Goods Vehicles,SH5 8YU,,30360169,HOFOFRM009,,,,,
DEFRA,EA,25/11/2014,ICT Systems,HO Capital WiP,Stationery Office,1318785,98565.00,Development services to deliver the Catchment Management Linked Data service Development services ,NR3 1QZ,,,BBPDM20067L02,,,,,
DEFRA,EA,25/11/2014,Construction,SE Capital WiP,Land & Water Services Ltd,1318035,98484.23,Weston and Welford Soft Engineering and River Restoration works,GU5 9AF,,30357321 | ,IMSE100201,,,,,
DEFRA,EA,25/11/2014,Construction,MI East- FCRM Ops South,OnSite Central Ltd,1317893,97875.84,Closed Circuit TV Culvert Inspection and Clearance Services,WR3 8TJ,,30319000,REMI002042,,,,,
DEFRA,EA,13/11/2014,Construction,SE Capital WiP,Team Van Oord,1314696,96513.77,Buleys Weir Refurbishment,BN5 9XQ,,30384997,IMSE100248,,,,,
DEFRA,EA,06/11/2014,Construction,NE Yorkshire - FCRM W&SY,Hesco Bastion Ltd,1312929,93540.00,2000 tonnes of rock armour stone - west Marsh and Coates Marsh Flood Storage Reservoirs,LS9 ONP,,,EXNE000019,,,,,
DEFRA,EA,04/11/2014,Professional Services Other,MI Capital WiP,Ecosulis Ltd,1311990,89459.57,"Landscape maintenance works, wildfowl monitoring, replacement planting works",BA2 9BT,,,IMMI000642,,,,,
DEFRA,EA,25/11/2014,Construction,AN Capital WiP,JacksonHyder Ltd,1317879,89371.38,Anglian waterways package,IP1 5LT,,30395082,IMAN000552,,,,,
DEFRA,EA,25/11/2014,Construction,NE Capital WiP,VBA Joint Venture Ltd,1318157,89154.76,Asset recovery Programme ,EN11 9BX,,30398134,IMNE790505,,,,,
DEFRA,EA,25/11/2014,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1317535,88992.11,Sunbury Guard Piles,IP1 5LT,,30343174,IMSE500045,,,,,
DEFRA,EA,25/11/2014,Construction,AN Capital WiP,Norfolk Wildlife Trust,1318143,87579.86,Methwold reedbed project - September 2014,NR1 1RY,,,IMAN002383,,,,,
DEFRA,EA,04/11/2014,Construction,SW Wessex - FCRM,Bernard G Perry,1312318,87464.70,Moorland flooding remedial works,TA3 6DU,,,RESW001310,,,,,
DEFRA,EA,20/11/2014,Professional Services Other,SE NET - FCRM Ops East,Cleartrack EVL Ltd,1316586,87192.10,"Light Watercourse Maintenance for Herts and North London, West Area Scheme - October 2014",TN27 9PG,,,,,,,,
DEFRA ,EA,25/11/2014,Construction,AN Capital WiP,Norfolk Wildlife Trust,1318202,86595.96,Hickling reedbed recreation - September 2014,NR1 1RY,,,IMAN002246,,,,,
DEFRA ,EA,11/11/2014,Construction,NE Capital WiP,Esh Construction Ltd,1313849,85400.84,Hartford Bridge Fish Pass - September-October 2014,DH6 5PF,,30393946,IMNE640105,,,,,
DEFRA ,EA,06/11/2014,Professional Services Other,Deputy Director of Fish & Biodiversity,Wild Trout Trust,1313295,85000.00,"Water Framework Directive, Conservation and Trout in the Town Project",PO8 0WZ,,30421763,EBPLW13007,,,,,
DEFRA ,EA,11/11/2014,Fleet,HO Geomatics,RVL Aviation,1314201,84150.53,Geomatics - flood risk mapping and coastal monitoring throughout England and Wales. Supply of Aircraft and Pilots - October 2014,DE74 2SA,,30000394,SCLI0001,,,,,
DEFRA,EA,25/11/2014,Professional Services Other,"Data Mapping, Modelling & Information",Cranfield University,1318791,84135.60,Digital National Soil Map dataset,MK43 0AL,,,HOEV141505,,,,,
DEFRA,EA,04/11/2014,Professional Services Other,SE Capital WiP,Ground Control Ltd,1310511,83216.45,Jubilee River Landscape Management,CM12 0EQ,,30360085,IMTH001334,,,,,
DEFRA,EA,25/11/2014,Professional Services Other,MI Capital WiP,ECS Engineering Services Ltd,1317631,82855.20,"Mechanical and Electrical Maintenance of Field Assets, West Stockwith",NG17 2JW,,30312221,IMMI001419,,,,,
DEFRA,EA,06/11/2014,Construction,SE Capital WiP,Team Van Oord,1312504,82045.20,Asset recovery Programme ,BN5 9XQ,,30384997,IMSE100366,,,,,
DEFRA,EA,20/11/2014,Professional Services Other,HO Flood Warning Systems,NERC,1316732,80850.00,Support and Maintenance of the Tide Gauge network - July-September 2014,SN2 1EU,,,,,,,,
DEFRA,EA,11/11/2014,Professional Services Other,NW Nuclear Regulation Mgr,Environmental Scientifics Group,1313592,80615.15,Independent Monitoring of the Environment,DE15 0YZ,,30366544,HOOP000055,,,,,
DEFRA,EA,13/11/2014,Professional Services Other,SW Capital WiP,Nomenca Ltd,1314528,80154.98,Northmoor - New Control Panel and Installation works,NG17 2HW,,30346254,IMSW002124,,,,,
DEFRA,EA,20/11/2014,Advertising and Media,HR Resourcing,Penna Ltd,1316806,78568.80,Statutory Advertising,EC4M 7RD,,30351215,,,,,,
DEFRA,EA,06/11/2014,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1313196,77684.40,Security Guard Services at Thames Barrier and Associated Sites - October 2014,MK9 1LR,,30390972,,,,,,
DEFRA,EA,20/11/2014,Professional Services Other,HO Flood Warning Systems,NERC,1316990,75786.00,Tide predictions for 2015,SN2 1EU,,,,,,,,
DEFRA,EA,20/11/2014,Construction,SE KSL - FCRM Ops South,Team Van Oord,1312510,75717.71,Asset recovery Programme ,BN5 9XQ,,30384997,RESE100166,,,,,
DEFRA,EA,25/11/2014,Construction,SW Wessex - FCRM Ops East | SW Capital WiP,Glanville Environmental,1318828,75499.06,Culvert Inspection and Clearance Services,PL21 9PE,,30263394,FRA14S070 | IMSW002124,,,,,
DEFRA,EA,20/11/2014,Fleet,HO Fleet Operations,Tony Hole Marine Ltd,1316604,75348.05,"Service, inspection, maintenance and repair of non coded marine fleet",PL9 7HP,,30322647,,,,,,
DEFRA,EA,06/11/2014,Professional Services Other,AN Central-FCRM Ops,Country Grounds Maintenance Ltd,1312641,75318.54,River Vegetation Maintenance - Anglian region,PE33 9TP,,30151696,FRA02S053 | FRA02S042 | FRA02S050 | FRA02S045 | REAN001911 | REAN001904 | FRA02S055 | FRA02S040 | FRA02S017 | REAN001910,,,,,
DEFRA,EA,14/11/2014,Professional Services Other,NE Capital WiP,Northern Powergrid (Northeast) Ltd,1320846,74625.60,Power supply to Holgate Beck pumping station,,,,,,,,,
DEFRA,EA,20/11/2014,Professional Services Other,Director of Finance,Shared Services Connected Ltd,1316812,74303.92,Debt recovery services fees - October 2014,M14 0WN,,30413545,,,,,,
DEFRA,EA,20/11/2014,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1316995,72972.60,Tanners Brook Restoration,IP1 5LT,,30343174,IMSO000680,,,,,
DEFRA,EA,04/11/2014,Construction,NW Capital WiP,VBA Joint Venture Ltd,1311346,72796.50,Ramsbottom Flood Risk Management,EN11 9BX,,30398134,IMNW000891,,,,,
DEFRA,EA,04/11/2014,Professional Services Other,HO Capital WiP,Jeremy Benn Associates Ltd,1310363,72730.64,Generation of a National Continuous Defence Line for National Flood Risk Assessment,BD23 3AE,,30384990,FCPMM00258B01,,,,,
DEFRA,EA,13/11/2014,Construction,AN Capital WiP,East Suffolk Internal Drainage Board,1315231,72000.00,Reinstatement of flood defence at Snape,PE30 1PH,,30416424,IMAN002697,,,,,
DEFRA,EA,13/11/2014,Industrial Services,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1314840,69972.37,Thames Barrier Running Costs - November 2014,DA12 2BG,,,,,,,,
DEFRA,EA,13/11/2014,ICT Commodities,HO Flood Warning Systems,Teleperformance Ltd,1314845,69789.40,Floodline Call centre and management costs,BS1 3LG,,30372708,,,,,,
DEFRA,EA,04/11/2014,Construction,HO NCPMS National,Halcrow Group Ltd,1308416,66882.53,National Construction Design and Management Coordinator Programme,SN4 0QD,,30384994,,,,,,
DEFRA,EA,13/11/2014,Fleet,HO Capital WiP,CNH UK Ltd,1315232,66001.79,Construction Equipment Purchase,SS14 3XX,,30319331,HOFOFRM009,,,,,
DEFRA,EA,11/11/2014,Construction,SW Capital WiP,Team Van Oord,1314700,65466.17,Lyewater Culvert assessment 1,BN5 9XQ,,30384997,IMSW001913,,,,,
DEFRA,EA,25/11/2014,Construction,SE Capital WiP,Team Van Oord,1316494,64791.53,Clays Lake Upper Mole flood alleviation scheme,BN5 9XQ,,30384997,IMTH000956,,,,,
DEFRA,EA,18/11/2014,Construction,HO Capital WiP | NE Capital WiP,VBA Joint Venture Ltd,1314688,64789.79,Asset recovery Programme ,EN11 9BX,,30398134,IMHO000035,,,,,
DEFRA,EA,06/11/2014,Construction,SE Capital WiP,Team Van Oord,1313293,64699.62,Drainage Works,BN5 9XQ,,30384997,IMTH001633,,,,,
DEFRA,EA,06/11/2014,Construction,SE Capital WiP,Cain Bio Engineering Ltd,1313149,64304.76,Monkbretton Scour protection works,SP6 2AB,,,IMSE500195,,,,,
DEFRA,EA,06/11/2014,Construction,MI Capital WiP,Halcrow Group Ltd,1313358,64233.07,Middle Tame - Perry Bar specialist surveys - September 2014,SN4 0QD,,30071913,IMMI001305,,,,,
DEFRA,EA,04/11/2014,Fleet,HO Capital WiP,S MacNeillie & Son Ltd,1311962,62793.60,Incident command vehicle ,WS2 8LD,,,HOFOFRM008,,,,,
DEFRA,EA,18/11/2014,Professional Services - CCL,Finance Service Centre,Capita Business Services Ltd,1315984,62569.69,"Temporary staff charges, interim managers and specialist contractors - October 2014 ",SW1P 2AF,,30410440,,,,,,
DEFRA,EA,25/11/2014,Construction,National Facilities Manager,Dawnus Construction Ltd,1318822,62067.14,Concrete repairs works at Clyst Honiton,SA7 0AP,,30394342,HOFAC000021,,,,,
DEFRA,EA,11/11/2014,Construction,SW Capital WiP,Halcrow Group Ltd,1313574,60685.72,Consultancy Services - Exeter Flood Defence Scheme Phase 2,SN4 0QD,,30384994,IMSW001349,,,,,
DEFRA,EA,20/11/2014,Professional Services Other,SE NET - FCRM Ops West,Cleartrack EVL Ltd,1316587,60585.62,"Light Watercourse Maintenance for Herts and North London, West Area Scheme October 2014",TN27 9PG,,,,,,,,
DEFRA,EA,20/11/2014,Professional Services Other,NE Capital WiP,Amco Engineering,1316531,60310.49,Holgate Beck Project Works - September 2014,S75 1HT,,30408052,IMNE790493,,,,,
DEFRA,EA,20/11/2014,Construction,AN Capital WiP,VBA Joint Venture Ltd,1316977,59718.62,Wixoe pumping station gate works,EN11 9BX,,30398134,IMAN002402,,,,,
DEFRA,EA,04/11/2014,Professional Services Other,NW Capital WiP,OPUS International Consultants,1310634,57936.37,The Wrangling Flood risk scheme,NG5 1AF,,30309577,IMNW000483,,,,,
DEFRA,EA,25/11/2014,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1317594,56937.07,DEFRA Network Fleet Services - October 2014,RG14 2NU,,30340333,HORES00187,,,,,
