Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,EA,01/11/2012,Professional Services Other,SE SSD - AEM Monitoring,Jacobs UK Ltd,1121426,"29,468.40","Provision of water framework directive Macroalgae surveys in the Eastern Yar, Wootton Creek, Beaulieu, Newtown River and Western Yar. ",G2 7HX,,30149972,,Project,
Defra,EA,13/11/2012,Professional Services Other,NE Capital WiP,Byzak Ltd,1122516,"52,514.41",Todmoren Canal Overflow Scheme Application No 5,M41 7TG,,30204802,IMNE000616,Project,
Defra,EA,08/11/2012,Professional Services Other,NLS Instrumentation,Meteor Communications Europe Ltd,1124234,"60,000.00","Meteor Burst Network, Web Hosting & XML Link Data Delivery Services for 2012/2013",AL1 5HT,,30339972,,Project,
Defra,EA,22/11/2012,Professional Services Other,AN Central-AEM - Monitoring,CSE Servelec Ltd,1128977,"41,566.50",Telemetry system maintenance 2012/13 Anglian 24/7,S21 4HL,,30009217,OOAN000364,Project,
Defra,EA,27/11/2012,Professional Services Other,SW Devon & Cornwall Field Monitoring-AEM,CSE Servelec Ltd,1128976,"41,022.00",Telemetry system maintenance 2012/13 South West 24/7,S21 4HL,,30009217,,Project,
Defra,EA,01/11/2012,Professional Services Other,HO Flood Warning Systems,CEFAS,1121900,"234,952.80",Provision of service for the National Wave Network for UK Coastal Montoring and Forecasting 2012-2013.,NR33 0HT,,,,Project,
Defra,EA,05/11/2012,Professional Services Other,E and B Land and Water,Norfolk Rivers Trust,1125703,"103,000.00",Norfolk coast rivers restoration project,NR24 2ED,,,,Project,
Defra,EA,20/11/2012,Travel,National Technical Team,Redfern Travel Ltd,1126197,"386,487.97",Staff business related train travel ,BD1 1PL,,30342649,,Administration,
Defra,EA,27/11/2012,Travel,National Technical Team,Redfern Travel Ltd,1128795,"356,166.13",Staff business related train travel ,BD1 1PL,,30342649,,Administration,
Defra,NE,02/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38810,"376,348.11",Rent for Cambridge office,B4 6HT,,,,Supplier,
Defra,NE,02/11/2012,Telephony costs,Corporate Services,Level 3 Communications UK Limited,80311034,"42,986.11",Charges for telephony and video conference services,RG24 8NA,,23588,,Supplier,
Defra,NE,06/11/2012,"IT services, equipment & consumables",Corporate Services,DEFRA,1000020229,"2,424,525.60",Charge for IT service provision,YO1 7PX,,,,OGD,
Defra,NE,06/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Devon County Council,ERS-981104-41446,"47,910.23",National Trails Grant,EX2 4QW,,24623,,Local Authority,
Defra,NE,06/11/2012,Grants & contributions,Customers & Land Management,Environment Agency,1148541,"38,003.35",Actuarial costs on Catchment Sensitive Farming Single Delivery project,BS1 5AH,,,,Defra NDPB,
Defra,NE,08/11/2012,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Apem Ltd,4598,"38,726.40",Intertidal sediment survey of the Wash and North Norfolk Coast Special Area of Conservation,SK4 3GN,SME,22643,,Supplier,
Defra,NE,08/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Hadrians Wall Heritage Ltd,ERS-981128-41469,"31,475.00",Grant payment for Hadrian's Wall Path Trail Management,NE46 2JT,SME,23630,,Supplier,
Defra,NE,08/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Northampton Borough Council,ERS-981111-41467,"28,316.37",Access to Nature Grant,NN4 7NR,,,,Local Authority,
Defra,NE,08/11/2012,Travel & subsistence costs,Corporate Services,Redfern Travel Ltd,44001,"162,392.48",Monthly charge for rail travel costs,BD1 3AZ,SME,,,Supplier,
Defra,NE,08/11/2012,RBS purchases,Corporate Services,Royal Bank Of Scotland,NEOCT2012BILL,"446,582.39",Monthly payment for Government Procurement Card expenditure,EC2M 4BA,,,,Supplier,
Defra,NE,12/11/2012,"IT services, equipment & consumables",Corporate Services,Atos IT Services UK Ltd,5584117656,"897,454.80","Charge for hosting, support and development of the Genesis IT System",WV10 6UH,,24525,,Supplier,
Defra,NE,12/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38765171012,"42,817.05",Rates for the Guildford Office,B4 6HT,,,,Supplier,
Defra,NE,12/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38676171012,"32,518.69",Rates for the York Office,B4 6HT,,,,Supplier,
Defra,NE,12/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38785171012,"92,242.54",Rates for the London Office,B4 6HT,,,,Supplier,
Defra,NE,12/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38754171012,"36,143.39",Rates for the Manchester Office,B4 6HT,,,,Supplier,
Defra,NE,12/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38769171012,"41,545.82",Rates for the Ashford Office,B4 6HT,,,,Supplier,
Defra,NE,12/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38783171012,"86,326.78",Rates for the Peterborough Office,B4 6HT,,,,Supplier,
Defra,NE,12/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38771171012,"59,157.88",Rates for the Exeter Office,B4 6HT,,,,Supplier,
Defra,NE,12/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38435,"27,272.37",Building service costs for the Newcastle office,B4 6HT,,,,Supplier,
Defra,NE,12/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38758171012,"29,443.75",Rates for the Kendall Office,B4 6HT,,,,Supplier,
Defra,NE,12/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38740171012,"43,099.56",Rates for the Norwich Office,B4 6HT,,,,Supplier,
Defra,NE,12/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38616171012,"57,632.74",Rates for the Winchester Office,B4 6HT,,,,Supplier,
Defra,NE,12/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Department Of Health,REFUNDGRANTWFH,"79,789.31",Walking for Health Grant repayment,SE1 8UG,,,,OGD,
Defra,NE,12/11/2012,Asset purchases,"People, Landscape & Biodiversity",Toyota (GB) Ltd,YF368695,"26,029.79","Toyota HiLux 4x4 double-cab pickup vehicle, with hardtop and winch, for use on National Nature Reserves",KT18 5UX,,23825C,,Supplier,
Defra,NE,12/11/2012,Asset purchases,"People, Landscape & Biodiversity",Toyota (GB) Ltd,YF368694,"26,209.79","Toyota HiLux 4x4 double-cab pickup vehicle, with hardtop and winch, for use on National Nature Reserves",KT18 5UX,,23825C,,Supplier,
Defra,NE,12/11/2012,Grants & contributions,Customers & Land Management,West Cumbria Rivers Trust Ltd,WCRT020,"25,000.00",Water Framework Directive Agreement,CA28 8TP,SME,24710,,Supplier,
Defra,NE,14/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Framework,ERS-981140-41496,"28,264.29",Access to Nature Grant,NG7 6NX,,,,Public Body,
Defra,NE,14/11/2012,Grants & contributions,"People, Landscape & Biodiversity",London Wildlife Trust,ERS-981144-41503,"33,293.31",Access to Nature Grant,SE1 0LX,,,,OPB - Other,
Defra,NE,16/11/2012,"Monitoring, Evaluation & Surveillance costs","People, Landscape & Biodiversity",Jba Consulting,20122645,"27,612.30",Restoration of river Teme Site of Special Scientific Interest,BD23 3AE,SME,24585,,Supplier,
Defra,NE,16/11/2012,Grants & contributions,"Science, Evidence & Advice",North & East Yorkshire Ecological Data Centre,3323,"25,000.00",Local habitat surveillance pilot project,YO1 7JF,SME,24103,,Supplier,
Defra,NE,20/11/2012,Legal costs,Corporate Services,Browne Jacobson,227502,"46,216.98",Legal services,NG1 7BJ,,,,Supplier,
Defra,NE,20/11/2012,Legal costs,Corporate Services,Browne Jacobson,227582,"142,596.23",Legal services,NG1 7BJ,,,,Supplier,
Defra,NE,22/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Devon Wildlife Trust,ERS-981292-41526,"31,174.00",Nature Improvement Area Grant,EX2 4AB,SME,,,Supplier,
Defra,NE,22/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Lancaster City Council,ERS-981293-41527,"36,531.00",Nature Improvement Area Grant,LA1 1PJ,,,,Local Authority,
Defra,NE,22/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Marlborough Downs NIA,ERS-981290-41547,"50,000.00",Nature Improvement Area Grant,BA14 6BT,SME,,,Non Supplier,
Defra,NE,22/11/2012,Rent & Management Charges,"People, Landscape & Biodiversity",T M G A Juhre,ERS-981296-41540,"36,000.00",Lease cost for Aqualate Mere National Nature Reserve,TF10 9DB,SME,,,Supplier,
Defra,NE,22/11/2012,Land Management payments,Finance Control,Walshaw Moor Estate Ltd,ERS-981318-41826,"133,766.60",Wildlife Enhancement Scheme agreement,BB8 9NW,SME,,,Supplier,
Defra,NE,26/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38784171012,"109,007.38",Rates for the Leeds Office,B4 6HT,,,,Supplier,
Defra,NE,26/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38718171012,"232,633.38",Rates for the Bristol Office,B4 6HT,,,,Supplier,
Defra,NE,26/11/2012,"Rent, management & utility charges",Corporate Services,D T Z,38720171012,"107,277.00",Rates for the Newcastle Office,B4 6HT,,,,Supplier,
Defra,NE,26/11/2012,Grants & contributions,"People, Landscape & Biodiversity",R S P B,SLINV00023117,"26,500.00",Nature After Minerals Project,SG19 2DL,,23902,,Public Body,
Defra,NE,28/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Community Forests Northwest Ltd.,ERS-981346-41872,"29,501.56",Access to Nature Grant,M50 2GL,SME,,,Non Supplier,
Defra,NE,28/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Hadrians Wall Heritage Ltd,ERS-981320-41861,"57,672.00",Grant payment for Hadrian's Wall Path Trail Management,NE46 2JT,SME,23623,,Supplier,
Defra,NE,28/11/2012,"IT services, equipment & consumables",Corporate Services,IBM United Kingdom Ltd,5810121861,"64,375.82",Application development costs,GU1 2LD,,FRW10040-00,,Supplier,
Defra,NE,28/11/2012,Telephony costs,Corporate Services,Level 3 Communications UK Limited,80313728,"26,651.56",Charges for telephony and video conference services,RG24 8NA,,23588,,Supplier,
Defra,NE,28/11/2012,Grants & contributions,"People, Landscape & Biodiversity",National Children's Bureau,ERS-981352-41864,"48,775.00",Access to Nature Grant,EC1V 7QE,,,,Public Body,
Defra,NE,28/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Nottinghamshire Wildlife Trust,ERS-981336-41856,"32,680.95",Access to Nature Grant,NG1 1EA,SME,,,Supplier,
Defra,NE,28/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Octopus Community Network Ltd,ERS-981364-41873,"45,104.79",Access to Nature Grant,N19 3RQ,SME,,,Non Supplier,
Defra,NE,28/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Oxfordshire County Council,ERS-981322-41852,"54,023.85",National Trails Grant,OX29 4TL,,23631,,Local Authority,
Defra,NE,28/11/2012,Grants & contributions,"People, Landscape & Biodiversity",R S P B,ERS-981341-41849,"58,999.88",Access to Nature Grant,SG19 2DL,,,,Public Body,
Defra,NE,28/11/2012,Grants & contributions,"People, Landscape & Biodiversity",Warwickshire Wildlife Trust,ERS-981351-41857,"36,725.52",Grant for Sowe Valley project,CV3 3GW,SME,,,Supplier,
Defra,NE,30/11/2012,"Monitoring, Evaluation & Surveillance costs","People, Landscape & Biodiversity",BTO Services Limited,ACCS1004,"44,034.00",Assessment of the effect of climate on birds on designated sites,IP24 2PU,SME,24272,,Supplier,
Defra,NE,30/11/2012,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Cranfield University,1363967,"73,200.00","National Soil Maps of England and Wales (NATMAP and SOILSCAPES) from the National Soils Research Institute (NSRI). NATMAP Vector and SOILSCAPES geographic data products annual licences. Required for sharing of generalised soils and soil association/series spatial data with internal Geographic Information Systems users (through desktop applications and WebMap), or with Natural England contractors (for conservation, land use and monitoring projects)",MK43 0AL,,24814,,Public Body,
Defra,AHVLA,08/11/2012,GPC Card,Central Finance Group,Barclaycard Business Issuing,4715320649058286311012,"57,092.90",Payment of the monthly AHVLA Barclaycard invoice ,TS17 6YG,,,00000000,Asset,
Defra,AHVLA,02/11/2012,Mobile Phones,Central Finance Group,Vodafone Ltd,65157050,"43,325.03",Payment of the monthly AHVLA Vodafone invoice,,,,00000000,Asset,
Defra,AHVLA,02/11/2012,Estate Maintenance Admin,Chief Operating Officer DG,D T Z,38719,"37,243.28",ACCOMMODATION CHARGES JULY 1ST - SEPTEMBER 30TH 2012 FOR QUADRANT HOUSE NEWCASTLE,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Estate Maintenance Admin,Chief Operating Officer DG,D T Z,38717,"53,252.95",ACCOMMODATION CHARGES JULY 1ST - SEPTEMBER 30TH 2012 FOR TEMPLE QUAY BRISTOL,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,38685,"40,441.81",ACCOMMODATION CHARGES JULY1ST - SEPTEMBER 30TH 2012 FOR HADRIAN HOUSE CARLISLE,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,38713,"74,755.58",ACCOMMODATION CHARGES JULY 1ST - SEPTEMBER 30TH 2012 FOR BARNWOOD PARK GLOUCESTER,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,38690,"46,855.35",ACCOMMODATION CHARGES JULY 1ST - SEPTEMBER 30TH 2012 FOR LLANISHEN CARDIFF,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,38694,"60,486.06",ACCOMMODATION CHARGES JULY 1ST - SEPTEMBER 30TH 2012 FOR CLYST HOUSE EXETER,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,38688,"73,231.10",ACCOMMODATION CHARGES JULY 1ST- SEPTEMBER 30TH 2012 FOR LIBERTY HOUSE REIGATE,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,37956,"109,362.28","ESTABLISHMENT, DEPRECIATION AND FACILITIES MANAGEMENT CORE SERVICES APRIL 1ST - OCTOBER 31ST 2012 FOR NOBEL HOUSE WESTMINSTER",B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,38643,"75,733.29",ACCOMMODATION CHARGES JULY 1ST - SEPTEMBER 30TH 2012 FOR NOBEL HOUSE WESTMINSTER,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,38714,"40,561.14",ACCOMMODATION CHARGES JULY 1ST - SEPTEMBER 30TH 2012 FOR BEACON HOUSE STAFFORD,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,36631,"30,268.66",Facilties Management CORE SERVICES APRIL 1ST - JULY 31ST 2012 FOR BARNWOOD PARK GLOUCESTER,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,36627,"25,404.13",Facilities Management CORE SERVICES APRIL 1ST - JULY 31ST 2012 FOR SAFFRON HOUSE LEICESTER,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,38727,"64,938.28",ACCOMMODATION CHARGES JULY 1ST - SEPTEMBER 30TH 2012 FOR PARC PENSARN CARMARTHEN,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,Chief Operating Officer DG,D T Z,38598,"34,522.82",ACCOMMODATION CHARGES JULY 1ST - SEPTEMBER 30TH 2012 FOR WHITTINGTON ROAD WORCESTER,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,30/11/2012,Hard charges,Chief Operating Officer DG,D T Z,36632,"38,947.23",Facilties Management CORE SERVICES APRIL 1ST - JULY 31ST 2012 FOR BEACON HOUSE STAFFORD,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,16/11/2012,Lab & Technical Equipment,Chief Operating Officer DG,Genus Breeding Ltd.,21107546,"25,633.90",Payment for provision of vaccinations in the event of a disease outbreak,CW6 9HY,SME,,EMERVACC,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,CASTLE VETERINARY GROUP LTD~807674214,LVI153154,"26,886.86",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,PL15 7ED,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,TORCH FARM AND EQUINE LTD~136138523,LVI152834,"39,696.00",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,EX31 3FG,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,ST DAVID'S FARM PRACTICE LTD~826206836,LVI153160,"25,376.28",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,EX8 5AN,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,Penbode Veterinary Group~143290584,LVI152857,"57,557.45",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,EX22 6HB,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,George Veterinary Group~137680257,LVI152836,"36,097.83",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,SN16 9AA,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,XL FARMCARE UK LIMITED~114213469,LVI152783,"91,608.63",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,ST14 8EB,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,PROSTOCK VETS LLP~108174136,LVI152780,"25,686.29",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,SA33 5DR,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,MARKET HALL VETS~869595055,LVI153171,"40,025.53",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,SA33 4DY,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,Fenton Veterinary Practice~122901407,LVI152799,"28,751.91",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,SA61 1BN,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,SYNERGY FARM HEALTH LTD~979392255,LVI153209,"52,972.61",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,DT2 0LD,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,FRIARS MOOR VETERINARY CLINIC LTD~185442352,LVI152910,"28,594.14",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,DT10 2BH,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI Claims,Chief Operating Officer DG,PRIORY VETERINARY LTD.~122926971,LVI152800,"36,213.77",Payment to veterinary practice for services provided in an official capacity on behalf of AHVLA,SA43 1QR,SME,,00000000,Expense,
Defra,AHVLA,26/11/2012,LVI ERNIC Suspense,Chief Operating Officer DG,H M Revenue & Customs,231112,"55,514.90",Payment of Employers National Insurance Contribution to local veterinary practice owner or principal for August 2012 for work as an official veterinarian on behalf of AHVLA,BD98 8AA,,,00000000,Liability,
Defra,AHVLA,06/11/2012,Provisions for Liabilities,Chief Operating Officer DG,DEFRA,1000019208,"40,000.00",Recharge to Defra for dilapidations charges at the Hethersett site,YO1 7PX,,,00000000,Liability,
Defra,AHVLA,12/11/2012,Service Level Agreement Costs,Chief Operating Officer DG,Food Standards Agency,1701772,"45,276.24",Payment to Food Standards Agency for services provided in contracted abattoirs collecting and packing TB samples Quarter 1,YO1 2YX,,,AHFSATBS,Expense,
Defra,AHVLA,12/11/2012,Service Level Agreement Costs,Chief Operating Officer DG,Food Standards Agency,1701771,"43,149.21",Payment to Food Standards Agency for services provided in non- contracted abattoirs collecting and packing TB samples,YO1 2YX,,,FSACSLAU,Expense,
Defra,AHVLA,26/11/2012,Service Level Agreement Costs,Chief Operating Officer DG,Food Standards Agency,1701802,"39,118.16",Payment to Food Standards Agency for services provided in contracted abattoirs collecting and packing TB samples Quarter 2,YO1 2YX,,,AHFSATBS,Expense,
Defra,AHVLA,30/11/2012,Travel UK,Chief Operating Officer DG,Redfern Travel Ltd,043848,"108,771.72",Payment of the monthly AHVLA travel invoice for Redfern Travel Ltd,BD1 3AZ,SME,,00000000,Expense,
Defra,AHVLA,20/11/2012,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5810121263,"29,980.09",Finance Support Time and Materials for IT System (SAM Release 7),GU1 2LD,,,TAC00251,Expense,
Defra,AHVLA,22/11/2012,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5809120570,"97,136.92","IT System Support (SAM R7), Resorce Seeding Request and Support Work Commissioning Charges",GU1 2LD,,,00000000,Expense,
Defra,AHVLA,22/11/2012,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5810121369,"146,799.63",Business Reform Programme SAM Release 7&8  Poultry Register & Interfaces Design & Build,GU1 2LD,,,BRP00248,Expense,
Defra,AHVLA,30/11/2012,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5811120438,"55,996.82",IT System Support Time and Materials (SAM R7),GU1 2LD,,,00000000,Expense,
Defra,AHVLA,06/11/2012,Conference Provision of Facilities,,Royal Holloway&Bedford College,RCSSI013529,"45,250.91",Payment to the Royal Holloway Hospital for the use of conference facilities for the 2012 International Avian Flu conference,TW20 0EX,,,00000000,Expense,
Defra,AHVLA,02/11/2012,Hard charges,,D T Z,38708,"71,689.83",Core facilities management services at the Penicuick site,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,,D T Z,38580,"1,454,735.60",Quarterly payment of core facilities management services at the Weybridge-Quarter 2 2012,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,02/11/2012,Hard charges,,D T Z,38570,"30,602.85",Quarterly payment of core facilities management services at the Weybridge-Quarter 2 2012,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,06/11/2012,Hard charges,,DEFRA,1000019469,"159,346.65",Recharge to Defra for the element of payment for the AHVLA Carbon Reduction Commitment for 2011/12,YO1 7PX,,,HARDESTA,Expense,
Defra,AHVLA,06/11/2012,Hard charges,,DEFRA,1000019953,"995,421.00",Quarterly recharge for services provided by Shared Services,YO1 7PX,,,HARDSSDC,Expense,
Defra,AHVLA,20/11/2012,Hard charges,,D T Z,38871,"39,552.19",Payment of estates charges at the Weybridge site for December,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,26/11/2012,Hard charges,,D T Z,39069,"377,444.02",Recharge to Defra for Weybridge site,B4 6HT,,,HARDESTA,Expense,
Defra,AHVLA,14/11/2012,Hardware Services/Standard Hardware Items,,Capita IB Solutions (UK),92675561,"50,000.00",Payment for managed accounting software solutions ,DL1 9HN,,,00000000,Expense,
Defra,AHVLA,02/11/2012,IT & Other consumables,,Software Box Ltd,INV60207,"28,545.60",Annual maintenance of Sophos software protection,YO16 1ET,SME,,00000000,Expense,
Defra,AHVLA,30/11/2012,Lab & Technical Equipment,,Illumina UK Ltd,419424,"102,861.01",Bulk purchase of Illumina reagents required for sampling across the year,CB10 1XL,SME,,00000000,Expense,
Defra,AHVLA,02/11/2012,Office Eqpt Hire,,Danwood Finance Ltd,002120019927,"27,370.62",Payment of the lease contract for supply of photocopiers at the Worcester site,RH1 1NY,,,00000000,Expense,
Defra,AHVLA,12/11/2012,Sub Contracted Services,,A D A S UK Ltd,RIRP064051,"47,500.00",Research Studies: Maintenance of a Transmissible Spongiform Encephalopathy (TSE) - free flock for September 2012,WV6 5AP,,,TSSE1931,Expense,
Defra,AHVLA,12/11/2012,Sub Contracted Services,,Food & Environment Research Agency,F0025075,"27,500.00",Rabies Surveillance: European Bat Lyssavirus Type 2 targeted surveillance in British bats,YO41 1LZ,,,EXSV3034,Expense,
Defra,AHVLA,16/11/2012,Sub Contracted Services,,A D A S UK Ltd,RIRP064151,"36,978.00",Research Studies: Investigate the persistence of scrapie infectivity within buildings and the different factors that might affect this.,WV6 5AP,,,TSSE1863,Expense,
Defra,AHVLA,22/11/2012,Sub Contracted Services,,L G C Limited,50193577,"113,245.50",Payment to laboratory for undertaking Transmissible Spongiform Encephalopathy Testing ,TW11 0LY,SME,,TSTS5902,Expense,
Defra,AHVLA,28/11/2012,Sub Contracted Services,,A D A S UK Ltd,RIRP065534,"39,583.33",Research Studies: Maintenance of a Transmissible Spongiform Encephalopath-free flock for November 2012,WV6 5AP,,,TSSE1931,Expense,
Defra,AHVLA,28/11/2012,Sub Contracted Services,,Zoological Society Of London,31608,"50,000.00",The delivery of wildlife scanning surveillance data and consultancy to the Defra GB wildlife disease surveillance partnership,NW1 4RY,SME,,RDED1600,Expense,
Defra,JNCC,15/11/2012,CONTRACTED OUT CONSERVATION SERVICES,Surveillance and monitoring,BRITISH TRUST FOR ORNITHOLOGY,7199,"29,874.30",Bird ringing licensing,IP24 2PU,SME,C11-0056-0531,100,Administration,
Defra,JNCC,19/11/2012,CONTRACTED OUT CONSERVATION SERVICES,Surveillance and monitoring,BRITISH TRUST FOR ORNITHOLOGY,7202,"106,583.50",Monitoring of birds & the environment,IP24 2PU,SME,A09-0056-0259,100,Administration,
Defra,RBGK,09/11/2012,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Turner & Townsend,MS0212030,"82,586.28",Temperate House Precinct  Programme manager,,,,,,
Defra,RBGK,02/11/2012,Electricity,Defra Royal Botanic Gardens Kew 41019 Electricity,EDF Energy,MS0211665,"47,055.73",Supply of Electricity to Kew Gardens for October 2012,,,,,,
Defra,RBGK,13/11/2012,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Turner & Townsend,MS0212122,"46,716.00","Extension of services for Kew project support, October 2012",,,,,,
Defra,RBGK,19/11/2012,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Design Clean Limited,MS0212195,"42,310.64","Provide cleaning for RBG Kew, including window cleans",,,,,,
Defra,RBGK,12/11/2012,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,R.C.Cutting & Co. Limited,MS0212083,"41,438.09",Lightning Protection Compliance works ,,,,,,
Defra,AHDB,16/11/2012,Invoice,,SAC Commercial Limited,20448641,"30,059.10","Grasslands, Forage and Soil Research Proposal September Payment",EH9 3JG,SAC Commercial Limited,,,,GB435882817
Defra,AHDB,29/11/2012,Invoice,,Beattie McGuiness Bungay,10405886,"50,000.00",Agency fees for setting up Autumn campaign with Jimmy Doherty,WC2H 9AU,10405886,,,,888546848
Defra,AHDB,13/11/2012,Invoice,,Media Planning Limited,1003536,"204,450.00",TV sponsorship - Airtime for Simply Pleasures TV advertising.  Covered by AHDB approvals against marketing and advertising spending controls.,WC2N 4JS,1003536,,,,
Defra,AHDB,13/11/2012,Invoice,,Media Planning Limited,1003539,"55,966.44","TV sponsorship - Display, advertorials, roadblocks and home page takeovers on Good Food website for Simply Pleasures campaign.  Covered by AHDB approvals against marketing and advertising spending controls.",WC2N 4JS,1003539,,,,
Defra,AHDB,13/11/2012,Invoice,,i2i Marketing,403364,"31,383.25",Final billing for potato sampling work,TW12 2GH,403364,,,,
Defra,AHDB,29/11/2012,Invoice,,University of Nottingham,6979529,"40,631.00",Research Partnership on dairy cattle health October 2012 payment,NG7 2RD,6979529,,,,GB690391225
