Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,19/07/2011,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,13299244,21762,
Department of Health,Department of Health,19/07/2011,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,670432,61050.36,
Department of Health,Department of Health,19/07/2011,Grants to non-profit institutions (CAP),NHS MEDICAL DIRECTOR,MARIE CURIE CANCER CARE,ERS-437061-49821,104198,
Department of Health,Department of Health,19/07/2011,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-437024-49804,472519,
Department of Health,Department of Health,19/07/2011,Research & development,Research and Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,ERS-437025-49801,29295,
Department of Health,Department of Health,19/07/2011,Professional fees,SOCIAL CARE,TREASURY SOLICITORS DEPARTMENT (TSOL),109625,34257.7,
Department of Health,Department of Health,19/07/2011,Outsourcing Contract,WORKFORCE,PICKER INSTITUTE EUROPE,IN100800,34402.9,
Department of Health,Department of Health,20/07/2011,Outsourcing Contract,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201245188,23637.86,
Department of Health,Department of Health,20/07/2011,Outsourcing Contract,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201245183,111660.03,
Department of Health,Department of Health,20/07/2011,Outsourcing Contract,CORPORATE DEVELOPMENT,STERIA LTD,100021432,24642.76,
Department of Health,Department of Health,20/07/2011,Outsourcing Contract,CORPORATE DEVELOPMENT,STERIA LTD,100021434,37665.19,
Department of Health,Department of Health,20/07/2011,Outsourcing Contract,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201245195,30860.2,
Department of Health,Department of Health,20/07/2011,Outsourcing Contract,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201245192,109601,
Department of Health,Department of Health,20/07/2011,VAT dr (ST),Central finance VAT payment,NHS CONNECTING FOR HEALTH,VAT RECHARGE CFH QTR 4 10-11,1966734.22,
Department of Health,Department of Health,20/07/2011,Other programme expenditure,COMMISSIONING,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,MON153,96000,
Department of Health,Department of Health,20/07/2011,Printing,COMMUNICATIONS,PROMOTIONAL LOGISTICS LTD,OP/I118362,28449.92,
Department of Health,Department of Health,20/07/2011,Printing,COMMUNICATIONS,PROMOTIONAL LOGISTICS LTD,OP/I118361,127989.54,
Department of Health,Department of Health,20/07/2011,Service charge,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584086106,68609.67,
Department of Health,Department of Health,20/07/2011,Addition Clearing - SW LIC,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584086105,100979,
Department of Health,Department of Health,20/07/2011,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,13299240,124033,
Department of Health,Department of Health,20/07/2011,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,13299243,191072.5,
Department of Health,Department of Health,20/07/2011,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,13299245,100615.5,
Department of Health,Department of Health,20/07/2011,Staff Consultancy & Suppt,INFORMATICS,CAPGEMINI UK PLC,13306370,30513,
Department of Health,Department of Health,20/07/2011,Staff Consultancy & Suppt,INFORMATICS,CAPGEMINI UK PLC,13306370,53428,
Department of Health,Department of Health,20/07/2011,Secondees in invoiced costs,NHS Improvement and Efficiency,EAST MIDLANDS SHA,11011660,26682.25,
Department of Health,Department of Health,20/07/2011,Other programme expenditure,NHS Improvement and Efficiency,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,80097926,50000,
Department of Health,Department of Health,20/07/2011,Other programme expenditure,NHS Improvement and Efficiency,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,159442,100000,
Department of Health,Department of Health,20/07/2011,Library services,NHS MEDICAL DIRECTOR,CENTRAL OFFICE OF INFORMATION (COI),735536,51376,
Department of Health,Department of Health,20/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,DESIGN COUNCIL,ERS-437136-49861,600000,
Department of Health,Department of Health,20/07/2011,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,10002577,170307.6,
Department of Health,Department of Health,21/07/2011,Building repairs & maintenance,CORPORATE DEVELOPMENT,PARKERAY LTD,CSI01098-2,30081.34,
Department of Health,Department of Health,21/07/2011,Printing,CORPORATE DEVELOPMENT,XEROX BUSINESS SERVICES,900078604,36350.41,
Department of Health,Department of Health,21/07/2011,Outsourcing Contract,HPIH & SD,SAPIENT LTD,22437,28080,
Department of Health,Department of Health,21/07/2011,Admin Revenue Grant-in-Aid ENDPBs,HPIH & SD,HUMAN FERTILISATION AND EMBRYOLOGY AUTHORITY (HFEA),912204,185400,
Department of Health,Department of Health,21/07/2011,Admin Revenue Grant-in-Aid ENDPBs,HPIH & SD,HUMAN TISSUE AUTHORITY (HTA),NL/031,238500,
Department of Health,Department of Health,21/07/2011,Staff Consultancy & Suppt,INFORMATICS,CAPGEMINI UK PLC,13312365,47080,
Department of Health,Department of Health,21/07/2011,Research & development,Research and Development,AVON & WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ERS-437279-49925,33915,
Department of Health,Department of Health,21/07/2011,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-437285-49928,45664,
Department of Health,Department of Health,21/07/2011,Research & development,Research and Development,KENT UNIVERSITY OF,ERS-437278-49927,230123.41,
Department of Health,Department of Health,21/07/2011,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON (UCL),ERS-437289-49930,138993,
Department of Health,Department of Health,21/07/2011,Research & development,Research and Development,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-437287-49922,33484,
Department of Health,Department of Health,21/07/2011,Research & development,Research and Development,WARWICK UNIVERSITY OF,ERS-437284-49932,41323,
Department of Health,Department of Health,21/07/2011,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-437283-49926,31244,
Department of Health,Department of Health,21/07/2011,Research & development,Research and Development,KLEIJNEN SYSTEMATIC REVIEWS LTD,A00339,160915.66,
Department of Health,Department of Health,21/07/2011,Contactor/ Staff Subsitution,WORKFORCE,SAPIENT LTD,22438,40761,
Department of Health,Department of Health,22/07/2011,IT minor costs non capital,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201245258,630539.29,
Department of Health,Department of Health,22/07/2011,IT minor costs non capital,CORPORATE DEVELOPMENT,SIRSI LTD TA SIRSIDYNIX,INVMT000000015102,34393.27,
Department of Health,Department of Health,22/07/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),302192CORRECTION,150004.82,
Department of Health,Department of Health,22/07/2011,Research & development,HPIH & SD,ABERDEEN UNIVERSITY OF,GRSI/00026854,30953,
Department of Health,Department of Health,22/07/2011,Research & development,HPIH & SD,ABERDEEN UNIVERSITY OF,GRSI/00027838,126347,
Department of Health,Department of Health,22/07/2011,Research & development,HPIH & SD,IFR ENTERPRISES LTD,INV0002847,61407,
Department of Health,Department of Health,22/07/2011,Service charge,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584086114,1374835.96,
Department of Health,Department of Health,22/07/2011,Addition Clearing - SW LIC,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584086114,5496.31,
Department of Health,Department of Health,22/07/2011,Legal / Prof Fees,INFORMATICS,MILBANK TWEED HADLEY & MCCLOY LLP,13337422,137770.23,
Department of Health,Department of Health,22/07/2011,Computer Maintenance,INFORMATICS,PROBRAND LTD,13329449,52294.33,
Department of Health,Department of Health,22/07/2011,CASH FUNDING Rev Inside RAB,"POLICY, STRATEGY & FINANCE",BARNSLEY PCT,HAFS-11062,10000000,
Department of Health,Department of Health,22/07/2011,CASH FUNDING Rev Inside RAB,"POLICY, STRATEGY & FINANCE",LEICESTERSHIRE COUNTY & RUTLAND PCT,HAFS-11063,20000000,
Department of Health,Department of Health,22/07/2011,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,GVA GRIMLEY LTD,1507201,31898.7,
Department of Health,Department of Health,22/07/2011,Stock Essential Medicines Additions,"POLICY, STRATEGY & FINANCE",TEVA UK LTD,2310211612,248260.04,
Department of Health,Department of Health,22/07/2011,Storage costs,"POLICY, STRATEGY & FINANCE",ACTAVIS UK LTD,1386X110530,1814384.85,
Department of Health,Department of Health,22/07/2011,Storage costs,"POLICY, STRATEGY & FINANCE",DEXCEL PHARMA LTD,1092257,31094.57,
Department of Health,Department of Health,22/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,DRUGSCOPE,ERS-437319-49941,100000,
Department of Health,Department of Health,22/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,MEDICAL FOUNDATION FOR AIDS AND SEXUAL HEALTH,ERS-437333-49943,30000,
Department of Health,Department of Health,22/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,THE CHILD ACCIDENT PREVENTION TRUST,ERS-437336-49944,25570,
Department of Health,Department of Health,22/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,ROYAL NATIONAL INSTITUTE OF BLIND PEOPLE,ERS-437414-50001,38683.5,
Department of Health,Department of Health,22/07/2011,Grants to non profit institutions (CUR),SOCIAL CARE,CROSSROADS CARE,ERS-437379-49981,36500,
Department of Health,Department of Health,25/07/2011,Outsourcing Contract,HPIH & SD,NHS SUPPLY CHAIN,9042000006,3265880.94,
Department of Health,Department of Health,25/07/2011,Outsourcing Contract,HPIH & SD,SAPIENT LTD,22029,101875,
Department of Health,Department of Health,25/07/2011,Outsourcing Contract,HPIH & SD,SAPIENT LTD,22439,122187.5,
Department of Health,Department of Health,25/07/2011,Consultancy/Professional Advice,NHS FINANCE PERFORMANCE & OPERATIONS,HEALTH AND SOCIAL CARE INFORMATION CENTRE,12582441,66000,
Department of Health,Department of Health,25/07/2011,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP (HQIP),S0797,548245.79,
Department of Health,Department of Health,25/07/2011,Storage costs,"POLICY, STRATEGY & FINANCE",BRISTOL LABORATORIES LTD,37426,217359.08,
Department of Health,Department of Health,25/07/2011,Outsourcing Contract,Research and Development,SAPIENT LTD,21695,32148,
Department of Health,Department of Health,25/07/2011,Research & development,Research and Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-437499-50022,40614,
Department of Health,Department of Health,25/07/2011,Research & development,Research and Development,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ERS-437498-50023,73293,
Department of Health,Department of Health,25/07/2011,Research & development,Research and Development,PLYMOUTH HOSPITALS NHS TRUST,ERS-437497-50021,44736,
Department of Health,Department of Health,25/07/2011,Professional fees,SOCIAL CARE,ECOTEC RESEARCH AND CONSULTING LTD,C4568/1,2010000,
Department of Health,Department of Health,26/07/2011,Building repairs & maintenance,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,32333.83,
Department of Health,Department of Health,26/07/2011,Cleaning: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,16873.97,
Department of Health,Department of Health,26/07/2011,Facilities management: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,7099.81,
Department of Health,Department of Health,26/07/2011,Security: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,16961.89,
Department of Health,Department of Health,26/07/2011,Building repairs & maintenance,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,31388.28,
Department of Health,Department of Health,26/07/2011,Cleaning: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,24705.75,
Department of Health,Department of Health,26/07/2011,Facilities management: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,13560.96,
Department of Health,Department of Health,26/07/2011,Security: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,39180.93,
Department of Health,Department of Health,26/07/2011,Building repairs & maintenance,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,23201.81,
Department of Health,Department of Health,26/07/2011,Cleaning: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,11653.11,
Department of Health,Department of Health,26/07/2011,Facilities management: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,6670.52,
Department of Health,Department of Health,26/07/2011,Security: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,16479.08,
Department of Health,Department of Health,26/07/2011,Building repairs & maintenance,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,2543.68,
Department of Health,Department of Health,26/07/2011,Cleaning: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,1703.56,
Department of Health,Department of Health,26/07/2011,Facilities management: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,3524.46,
Department of Health,Department of Health,26/07/2011,Building repairs & maintenance,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,29484.45,
Department of Health,Department of Health,26/07/2011,Facilities management: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,1835.34,
Department of Health,Department of Health,26/07/2011,Building repairs & maintenance,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,2520.24,
Department of Health,Department of Health,26/07/2011,Cleaning: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,1617.63,
Department of Health,Department of Health,26/07/2011,Security: contract,CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00201841RI,7661,
Department of Health,Department of Health,26/07/2011,Outsourcing Contract,CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201246781,216020.83,
Department of Health,Department of Health,26/07/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),735629,57863,
Department of Health,Department of Health,26/07/2011,Printing,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),735639,449560,
Department of Health,Department of Health,26/07/2011,Other programme expenditure,COMMUNICATIONS,NHS INSTITUTE FOR INNOVATION AND IMPROVEMENT,1000001850,125000,
Department of Health,Department of Health,26/07/2011,Grants to non profit institutions (CUR),HPIH & SD,NATIONAL HEART FORUM,ERS-437556-50101,113514,
Department of Health,Department of Health,26/07/2011,Research & development,HPIH & SD,FAMILY PLANNING ASSOCIATION,573772,344000,
Department of Health,Department of Health,26/07/2011,Other programme expenditure,HPIH & SD,WEST MIDLANDS AMBULANCE SERVICE NHS TRUST,Y0001502,9364707,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,568.99,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,174.79,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,275.21,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,81.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,3634.88,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,305.8,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,2458.82,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,134.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,528,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,113.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1243.69,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,4955.05,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,76.75,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,7864.68,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1259.48,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,128.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1269.29,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,693.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,287.8,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,86.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,591.49,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,406.98,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,934.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,601.9,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1879.2,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,201.8,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,2365.6,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,273.79,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,423.19,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1327.69,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,732.6,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,592.66,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,611.48,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1132.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,695.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,945.19,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1042.28,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,6192.77,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,146.8,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1619.38,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,180.79,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,6291.3,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1857.2,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,560.21,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,261.79,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1558.8,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,81.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,104.56,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,671.18,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1630.8,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,162.79,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,561.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,529.49,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,830,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,99.6,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,133.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,89.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,1429.98,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,271.88,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,762.6,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,759.8,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,162.79,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,HRG UK,13344520,107.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,1267.3,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,339.26,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,157.18,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,48.34,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,15.94,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,499,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,243.29,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,420.15,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,361,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,1425.99,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,21.54,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,7299.73,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,514.04,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,2254.82,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,-123.87,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,2698.69,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,10188.03,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,659.9,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,1798.85,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,1273.73,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,892.96,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,1856.02,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,1904.37,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,500.69,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,1041.13,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,1270.61,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,2221.48,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,225.48,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,4106.13,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,175.77,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,2606.13,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,2078.35,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,582.76,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,213.66,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,2484.44,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,-229.76,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,8306.53,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,539.66,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,3349.39,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,61.88,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,2261.16,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,5540.18,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,1217.4,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,277.11,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,7101.06,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,121.66,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,1975.89,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,2407.41,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,252.6,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,8532.89,
Department of Health,Department of Health,26/07/2011,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,13344507,1011.36,
