Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,17/03/2016,Research & development,DG: Research & Development,CANCER RESEARCH UK,ERS-552821-118057,"£86,073.00",Experimental Cancer Research Secretariat,EC1V 4AD,VCS,,,
,,17/03/2016,Research & development,DG: Research & Development,PICKER INSTITUTE EUROPE,ERS-552913-118127,"£26,179.05",HS & DR,OX2 0JB,VCS,,,
,,18/03/2016,Secondees in invoiced costs,"DG: Finance, Commercial & NHS",GUYS AND ST THOMAS NHS FOUNDATION TRUST,3187873,"£37,165.51",Guy's & St Thomas' - Secondment,SE1 9RT,PUBLIC,,,
,,18/03/2016,Outsourcing Contract,"DG: Finance, Commercial & NHS",PLYMOUTH HOSPITALS NHS TRUST,882068,"£466,461.00",Mobilisation activities - Phase 1 adoption of GS1 and PEPPOL standards,WF3 1WE,PUBLIC,,,
,,18/03/2016,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,0000237182,"£5,172,000.00",Support to West Hertfordshire Hospitals NHS Trust for the Provision of Health Services,WD18 0BH,PUBLIC,,,
,,18/03/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,ST HELENS & KNOWSLEY TEACHING HOSPITALS NHS TRUST,HAFS-20849,"£3,457,000.00",,L35 5DR,PUBLIC,,,
,,18/03/2016,Provisions cash payment,DG: Strategy & External Relations,NHS INJURY BENEFITS SCHEME,ERS-552984-118181,"£4,315,000.00","Injury Allowance Recharge Payment, Mar 2016",FY7 8LG,PUBLIC,,,
,,18/03/2016,Provisions cash payment,DG: Strategy & External Relations,NHS INJURY BENEFITS SCHEME,ERS-552978-118161,"£4,269,884.26","Injury Allowance Recharge Payment, Feb 2016",FY7 8LG,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,SOUTHERN HEALTH NHS FOUNDATION TRUST,ERS-553011-118207,"£14,465.00",AD-HOC - ETC,SO40 2RZ,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,SOUTHERN HEALTH NHS FOUNDATION TRUST,ERS-553011-118207,"£14,465.00",AD-HOC - ETC,SO40 2RZ,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,SOUTHERN HEALTH NHS FOUNDATION TRUST,ERS-553011-118207,"£16,095.00",AD-HOC - ETC,SO40 2RZ,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,SOUTHERN HEALTH NHS FOUNDATION TRUST,ERS-553011-118207,"£32,190.00",AD-HOC - ETC,SO40 2RZ,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-553007-118205,"£41,934.00",Cochrane Review Groupss(CRG),NG3 6AA,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-552993-118208,"£74,742.00",Research for Patient Benefit,BN2 3EW,PUBLIC,,,
,,18/03/2016,Outsourcing Contract,"DG: Innovation, Growth & Technology",HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12672534,"£542,936.00",HSCIC: Mental Health and Learning Disability MDS,LS1 6AE,PUBLIC,,,
,,18/03/2016,Addition Clearing - P&M,DG: Group Operations,Faithful and Gould,15052712,"£25,840.98",Wellington House - New Chiller Units Replacement,NW1 3AT,LARGE,,,
,,18/03/2016,ENDPBs Admin Revenue Grant in Aid,DG: Strategy & External Relations,PROFESSIONAL STANDARDS AUTHORITY,173,"£50,000.00",Funding for PSA Accredited Registers programme,SW1W 9SP,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,TECHNOLOGY STRATEGY BOARD (TSB),ERS-553012-118209,"£687,256.00",Innovate UK,SN2 1FF,PUBLIC,,,
,,18/03/2016,Radio communications,"DG: Finance, Commercial & NHS",HOME OFFICE,1129989,"£1,567,790.81",2015-16 DH contribution to ESMCP,NP20 9BB,PUBLIC,,,
,,18/03/2016,Policy Payments,DG: Group Operations,HM REVENUE AND CUSTOMS HMRC,18000045632015,"£63,360.00",2016 Corporate Fast Stream Recruitment Costs,BN12 4XH,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-553026-118242,"£84,737.04",HTA Commissioned Research,WC1E 7HT,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,UNIVERSITY OF THE WEST OF ENGLAND,ERS-553014-118221,"£26,763.27",Invention for Innovation,BS16 1QY,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY OF,ERS-553008-118219,"£51,245.00",Cancer - Prostate,OX1 2XN,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,MEDICAL RESEARCH COUNCIL MRC,ERS-553004-118218,"£250,000.00",MRC - ( NIHR Phenome Centre),SN2 1FF,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,LIVERPOOL UNIVERSITY OF,ERS-553003-118217,"£34,766.00",Invention for Innovation,L69 3BX,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,LEEDS UNIVERSITY OF,ERS-553002-118216,"£65,000.00",PROJECTS,LS2 9JT,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,LEEDS UNIVERSITY OF,ERS-553002-118216,"£9,187.85",HTA Commissioned Research,LS2 9JT,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,KINGS COLLEGE LONDON,ERS-553001-118215,"£90,954.00",Invention for Innovation,SE1 8WA,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,IMPERIAL COLLEGE LONDON,ERS-553000-118214,"£10,957.87",HTA Researcher Lead,SW7 2AZ,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,IMPERIAL COLLEGE LONDON,ERS-553000-118214,"£100,000.00",Invention for Innovation,SW7 2AZ,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,DUNDEE UNIVERSITY OF,ERS-552998-118213,"£25,562.42",HTA Commissioned Research,DD1 4HN,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,CAMBRIDGE UNIVERSITY OF,ERS-552997-118212,"£4,262.17",HTA Researcher Lead,CB2 1TN,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,CAMBRIDGE UNIVERSITY OF,ERS-552997-118212,"£35,087.00",Cancer - Prostate,CB2 1TN,PUBLIC,,,
,,18/03/2016,Research & development,DG: Research & Development,BRISTOL UNIVERSITY OF,ERS-552995-118211,"£55,495.00",Cancer - Prostate,BS8 1TH,PUBLIC,,,
,,18/03/2016,Outsourcing Contract,"DG: Finance, Commercial & NHS",ACTICA CONSULTING LTD,6509,"£34,500.00",Business case development with Cambridge University Hospitals NHS Foundation Trust,GU2 7RF,SME,,,
,,18/03/2016,Revenue Grants to non-profit institutions,"DG: Social Care, Local Growth & Care Partnerships",SIGNHEALTH,ERS-553049-118261,"£90,741.00","2014-15 IESD award for SignHealth's ""Improving Deaf Patients' Experience and Access Through Telecommunications Technology"" ref 54128842",HP9 2NB,VCS,,,
,,21/03/2016,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,52970395,"£2,000,000.00",Support to Luton and Dunstable Hospital NHS Foundation Trust for the Provision of Health Services,LU4 0DZ,PUBLIC,,,
,,21/03/2016,ENDPBs Admin Revenue Grant in Aid,DG: Holding CT Core,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),HAFS-20850,"£2,000,000.00",,SE1 7NT,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-20853,"£34,000.00",,M13 0JR,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,HAFS-20854,"£30,000.00",,CO4 5JL,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,HAFS-20856,"£26,000.00",,CH2 1UL,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,HAFS-20858,"£25,000.00",,DN2 5LT,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-20859,"£28,000.00",,CV10 7DJ,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,GUYS AND ST THOMAS NHS FOUNDATION TRUST,HAFS-20860,"£27,000.00",,SE1 9RT,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,GUYS AND ST THOMAS NHS FOUNDATION TRUST,HAFS-20861,"£1,360,000.00",,SE1 9RT,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-20865,"£31,000.00",,E9 6SR,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,LEWISHAM AND GREENWICH NHS TRUST,HAFS-20868,"£39,000.00",,SE13 6LH,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,LEWISHAM AND GREENWICH NHS TRUST,HAFS-20869,"£2,102,000.00",,SE13 6LH,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,MEDWAY NHS FOUNDATION TRUST,HAFS-20872,"£30,000.00",,ME7 5NY,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,NORTH BRISTOL NHS TRUST,HAFS-20875,"£59,000.00",,BS1 2NP,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,HAFS-20876,"£500,000.00",,CA2 7HX,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,HAFS-20878,"£30,000.00",,NE27 0QJ,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,ROYAL CORNWALL HOSPITAL NHS TRUST,HAFS-20880,"£685,000.00",,TR1 2XN,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,HAFS-20881,"£188,000.00",,EX2 5DW,PUBLIC,,,
,,21/03/2016,Additions PDC Revenue Support NHS FT Permenant,DG: Holding CT Core,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-20883,"£445,000.00",,S5 7AU,PUBLIC,,,
,,21/03/2016,Additions PDC Revenue Support NHS FT Permenant,DG: Holding CT Core,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-20884,"£377,000.00",,NG17 4JL,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,HAFS-20886,"£45,000.00",,OL6 9RW,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,HAFS-20887,"£48,000.00",,TA1 5DA,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,THE IPSWICH HOSPITAL NHS TRUST,HAFS-20888,"£33,000.00",,IP4 5PD,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,HAFS-20889,"£739,000.00",,NE7 7DN,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,THE ROYAL WOLVERHAMPTON NHS TRUST,HAFS-20891,"£25,000.00",,WV10 0QP,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,HAFS-20893,"£9,000,000.00",,LN2 5QY,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,HAFS-20894,"£670,000.00",,B29 6JS,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,HAFS-20895,"£3,000,000.00",,CV2 2DX,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,HAFS-20896,"£30,000.00",,CV2 2DX,PUBLIC,,,
,,21/03/2016,Additions PDC Revenue Support NHS T Permenant,DG: Holding CT Core,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,HAFS-20897,"£1,220,000.00",,CV2 2DX,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,HAFS-20899,"£9,939,000.00",,ST4 7LN,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,WALSALL HEALTHCARE NATIONAL HEALTH SERVICE TRUST,HAFS-20900,"£34,000.00",,WS2 9PS,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,WEST LONDON MENTAL HEALTH NHS TRUST,HAFS-20901,"£12,711,000.00",,UB1 3EU,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,WESTON AREA HEALTH NHS TRUST,HAFS-20902,"£1,048,000.00",,BS23 4TQ,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,WESTON AREA HEALTH NHS TRUST,HAFS-20903,"£709,000.00",,BS23 4TQ,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,HAFS-20904,"£28,000.00",,WR5 1DD,PUBLIC,,,
,,21/03/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-20905,"£10,000,000.00",,LE5 4QF,PUBLIC,,,
,,21/03/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,WEST LONDON MENTAL HEALTH NHS TRUST,HAFS-20906,"£18,433,000.00",,UB1 3EU,PUBLIC,,,
,,21/03/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,HAFS-20907,"£1,783,000.00",,WR5 1DD,PUBLIC,,,
,,21/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,HAFS-20908,"£279,000.00",,L12 2A,PUBLIC,,,
,,21/03/2016,Additions FT Financing Facility Loans,DG: Holding CT Core,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-20909,"£720,000.00",,FY3 8NR,PUBLIC,,,
,,21/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-20910,"£2,500,000.00",,WF3 1WE,PUBLIC,,,
,,21/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-20911,"£7,800,000.00",,WF3 1WE,PUBLIC,,,
,,21/03/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,HAFS-20912,"£3,195,000.00",,BN2 3EW,PUBLIC,,,
,,21/03/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,HAFS-20913,"£2,000,000.00",,HP7 0JD,PUBLIC,,,
,,21/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,HAFS-20914,"£10,000,000.00",,SW10 9NH,PUBLIC,,,
,,21/03/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,CROYDON HEALTH SERVICES NHS TRUST,HAFS-20915,"£1,750,000.00",,CR7 7YE,PUBLIC,,,
,,21/03/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,HAFS-20916,"£2,700,000.00",,NG8 3LL,PUBLIC,,,
,,21/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,HARROGATE & DISTRICT NHS FOUNDATION TRUST,HAFS-20917,"£1,500,000.00",,HG2 7UG,PUBLIC,,,
,,21/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-20918,"£1,000,000.00",,LU4 0D,PUBLIC,,,
,,21/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,HAFS-20919,"£1,250,000.00",,SY10 7AG,PUBLIC,,,
,,21/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,HAFS-20920,"£375,000.00",,GU2 7XX,PUBLIC,,,
,,21/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,HAFS-20921,"£1,860,000.00",,GU2 7XX,PUBLIC,,,
,,21/03/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,SOUTH TYNESIDE NHS FOUNDATION TRUST,HAFS-20922,"£1,400,000.00",,NE34 0PL,PUBLIC,,,
,,21/03/2016,Additions FT Financing Facility Loans,DG: Holding CT Core,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,HAFS-20923,"£2,741,000.00",,CV34 5BW,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,BOLTON NHS FOUNDATION TRUST,HAFS-20924,"£140,000.00",,BL4 0JR,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,EAST SUSSEX HEALTHCARE NHS TRUST,HAFS-20927,"£32,000.00",,TN37 7PT,PUBLIC,,,
,,21/03/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,ROYAL FREE LONDON NHS FOUNDATION TRUST,HAFS-20928,"£39,000.00",,NW3 2QG,PUBLIC,,,
,,21/03/2016,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,THE HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST RY9,HI7968,"£150,000.00",Support to The Hounslow and Richmond Community Healthcare NHS Trust for the Provision of Health Services,TW11 8HU,PUBLIC,,,
,,21/03/2016,Outsourcing Contract,"DG: Social Care, Local Growth & Care Partnerships",LANCASHIRE CARE NHS FOUNDATION TRUST,I0045936,"£150,000.00",Lancashire Care NHS FT - Routine Enquiry Funding,PR5 6XT,PUBLIC,,,
,,21/03/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,1410039250,"£112,752.37",NCCRCD Management,LS9 7TF,PUBLIC,,,
,,21/03/2016,Service charge,"DG: Innovation, Growth & Technology",SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4000451238,"£289,267.00",Revenue 2015/16 Sheffield NHSFT July'15 Lorenzo reimbursement charges,S5 7AU,PUBLIC,,,
,,21/03/2016,Service charge,"DG: Innovation, Growth & Technology",SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4000451238,£0.48,,S5 7AU,PUBLIC,,,
,,21/03/2016,Outsourcing Contract,"DG: Finance, Commercial & NHS",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-475,"£2,222,294.81",April 15 - March 16 Core Service Charges,SL1 2EJ,LARGE,,,
,,21/03/2016,Research & development,DG: Research & Development,BMJ PUBLISHING GROUP LTD,I0073814,"£124,425.00",TARs,WC1H 9JR,LARGE,,,
,,21/03/2016,Research & development,DG: Research & Development,BMJ PUBLISHING GROUP LTD,I0073814,"£12,370.00",TARs,WC1H 9JR,LARGE,,,
,,21/03/2016,Research & development,DG: Research & Development,NPL MANAGEMENT LTD,128043,"£29,938.00",PROJECTS,TW11 0LW,LARGE,,,
,,21/03/2016,Service charge,"DG: Innovation, Growth & Technology",PAERS Ltd,211,"£24,047.10",Phase 3 PFS Minimum Viable Specification and Assurance Service - GPSoC-CCNa-037,LN9 6QB,SME,,,
,,21/03/2016,Outsourcing Contract,"DG: Innovation, Growth & Technology",CABLE AND WIRELESS COMMUNICATION (VODAFONE),459744,"£1,130,455.34",Revenue charges for the  Period commencing FY15/16 NHS Mail Extension: Core Services:Q4,RG12 1RW,LARGE,,,
,,21/03/2016,Service charge,"DG: Innovation, Growth & Technology",CABLE AND WIRELESS COMMUNICATION (VODAFONE),459744,"£7,907.96",Revenue charges for the Period commencing FY15/16: Vodafone NHS Mail Extension - Fixed Price Core Services: April - December 15 charges and Transitional Assistance: April - September 15 charges.,RG12 1RW,LARGE,,,
,,21/03/2016,Service charge,"DG: Innovation, Growth & Technology",CSC COMPUTER SCIENCES LTD,5201444917,"£120,136.54","Revenue: FY 2015-16  LSP: NME CSC - Lorenzo Innovation Fund -CCN330	 ",PR1 8UQ,LARGE,,,
,,21/03/2016,Service charge,"DG: Innovation, Growth & Technology",CSC COMPUTER SCIENCES LTD,5201444918,"£200,227.57","Revenue: 2015/16 LSP NME CSC - Lorenzo Innovation Fund -CCN329	 ",PR1 8UQ,LARGE,,,
,,21/03/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",MYLAN,1800000008,"£63,632.16",,,LARGE,,,
,,21/03/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",MARTINDALE PHARMACEUTICALS LTD,90183751,"£539,504.31",,,LARGE,,,
,,21/03/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",MARTINDALE PHARMACEUTICALS LTD,90183751,£32.83,,,LARGE,,,
,,21/03/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",MARTINDALE PHARMACEUTICALS LTD,90183754,"£151,068.86",,,LARGE,,,
,,21/03/2016,IT minor costs non capital,DG: Public & International Health,SAPIENT LTD,39724,"£86,550.00",Abortion Notification Statistics (ANS2) project costs,E1 6DU,LARGE,,,
,,21/03/2016,Research & development,DG: Research & Development,UNIVERSITY COLLEGE LONDON UCL,1109703,"£59,345.25",RDD Programme Support - Miscellaneous,WC1E 6BT,PUBLIC,,,
,,21/03/2016,Arm Length Bodies-Revenue Subsidy,"DG: Innovation, Growth & Technology",MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,1574447,"£810,000.00",Medicines and Healthcare Products Regulatory Agency (MHRA) 2015/16 Revenue allocation (Devices),SW1W 9SZ,PUBLIC,,,
,,21/03/2016,Arm Length Bodies-Revenue Subsidy,"DG: Innovation, Growth & Technology",MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,1574448,"£1,250,000.00",Medicines and Healthcare Products Regulatory Agency (MHRA) 2015/16 Revenue allocation (NIBSC),SW1W 9SZ,PUBLIC,,,
,,21/03/2016,Revenue Grants to non-profit institutions,"DG: Social Care, Local Growth & Care Partnerships",BRITISH REFUGEE COUNCIL,ERS-553107-118281,"£48,560.00",2015/16 HSCVF 2011/National/010 Refugee Council HARP,E15 4BQ,VCS,,,
,,22/03/2016,Addition Clearing - SW LIC,"DG: Innovation, Growth & Technology",SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0092546,"£21,246.40","Capital: 2015/16 LSP NME - STAFA and Local Change costs associated South Warwickshire NHS Foundation Trust Lorenzo Deployment of the Lorenzo Project -Jan'16 claim	",CV34 5BW,PUBLIC,,,
,,22/03/2016,Service charge,"DG: Innovation, Growth & Technology",SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0092546,"£80,365.45","Revenue: 2015/16 LSP NME - STAFA and Local Change costs associated South Warwickshire NHS Foundation Trust Lorenzo Deployment of the Lorenzo Project -Jan'16 claim					 ",CV34 5BW,PUBLIC,,,
,,22/03/2016,Addition Clearing - SW LIC,"DG: Innovation, Growth & Technology",SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0092834,"£22,748.92",Capital 2015/16 NME LSP Lorenzo STAFA and Local Change costs associated South Warwickshire NHS Foundation Trust Lorenzo Deployment of the Lorenzo Project -Feb'16 claim,CV34 5BW,PUBLIC,,,
,,22/03/2016,Service charge,"DG: Innovation, Growth & Technology",SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0092834,"£51,887.66",Revenue 2015/16 NME LSP Lorenzo STAFA and Local Change costs associated South Warwickshire NHS Foundation Trust Lorenzo Deployment of the Lorenzo Project -Feb'16 claim,CV34 5BW,PUBLIC,,,
,,22/03/2016,Outsourcing Contract,DG: Public & International Health,NHS SUPPLY CHAIN,9046000101,"£264,709.50",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2015/16 - 1st September 2015 to 31st March 2016,DE55 4QJ,PUBLIC,,,
,,22/03/2016,Outsourcing Contract,DG: Public & International Health,NHS SUPPLY CHAIN,9046000102,"£492,519.21",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2015/16 - 1st September 2015 to 31st March 2016,DE55 4QJ,PUBLIC,,,
,,22/03/2016,Outsourcing Contract,"DG: Finance, Commercial & NHS",BDO LLP,1475021,"£22,400.00",P21+ Specialist VAT Advice Service 1st April 2015 - 31st March 2016.,W1U 7EU,LARGE,,,
,,22/03/2016,Training (Learning and Development),"DG: Finance, Commercial & NHS",ERNST AND YOUNG LLP,GB20100005096,"£180,000.00",Finance Career Pathways with Digital Content - ITT 60075,SE1 2AF,LARGE,,,
,,22/03/2016,IT minor costs non capital,DG: Group Operations,ORACLE CORPORATION UK LTD,1528175,"£51,384.56",Year 2 to 31 Mar 2017 - Oracle Software Licensing,RG6 1RA,LARGE,,,
,,22/03/2016,IT minor costs non capital,DG: Group Operations,ORACLE CORPORATION UK LTD,1528175,£0.01,,RG6 1RA,LARGE,,,
,,22/03/2016,IT minor costs non capital,DG: Group Operations,ORACLE CORPORATION UK LTD,1528176,"£51,141.24",Year 2 to 31 Mar 2017 - Oracle Software Licensing,RG6 1RA,LARGE,,,
,,22/03/2016,IT minor costs non capital,DG: Group Operations,ORACLE CORPORATION UK LTD,1528178,"£33,578.14",Year 2 to 31 Mar 2017 - Oracle Software Licensing,RG6 1RA,LARGE,,,
