Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,11/11/2010,Consultancy/Professional Advice,SOCIAL CARE,BIRMINGHAM UNIVERSITY OF,212COM/3520,"37,500.00",
Department of Health,Department of Health,11/11/2010,Other programme expenditure,SOCIAL CARE,BRACKNELL FOREST BOROUGH COUNCIL,3175542,"230,000.00",
Department of Health,Department of Health,11/11/2010,Secondees in invoiced costs,SOCIAL CARE,DORSET PCT,D0014047,"26,216.95",
Department of Health,Department of Health,11/11/2010,Other programme expenditure,WORKFORCE,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4000264409,"55,166.87",
Department of Health,Department of Health,11/11/2010,Revenue Grant in Aid to NDPBs,WORKFORCE,SOUTH EAST COAST SHA,15112112,"97,000.00",
Department of Health,Department of Health,12/11/2010,Secondees in invoiced costs,HEALTH PROTECTION & IMPROVEMENT,"BARNET, ENFIELD & HARINGEY MENTAL HEALTH NHS TRUST",51501281,"38,743.36",
Department of Health,Department of Health,12/11/2010,Service charge,INFORMATICS,BT GROUP PLC,CHAPS12/11/10,"44,759.99",
Department of Health,Department of Health,12/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,"4,230.62",
Department of Health,Department of Health,12/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,FRESENIUS MEDICAL CARE RENAL SERVICES LTD,1060015848,"26,803.34",
Department of Health,Department of Health,12/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,BOLTON HOSPICE,ERS-411279-37387,"50,216.00",
Department of Health,Department of Health,12/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST LUKES HOSPICE (HARROW AND BRENT) LTD,ERS-411265-37386,"51,465.00",
Department of Health,Department of Health,12/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,THE NOTTINGHAMSHIRE HOSPICE LTD,ERS-411268-37383,"247,742.00",
Department of Health,Department of Health,12/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,WESTON HOSPICECARE LTD,ERS-411269-37384,"250,000.00",
Department of Health,Department of Health,12/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,WILLOWBROOK HOSPICE,ERS-411270-37385,"70,993.00",
Department of Health,Department of Health,12/11/2010,Cleaning: contract,POLICY STRATEGY & FINANCE,RESOURCE UK LTD,DT057063,"22,909.73",
Department of Health,Department of Health,12/11/2010,Cleaning: contract,POLICY STRATEGY & FINANCE,RESOURCE UK LTD,DT057066,"24,669.23",
Department of Health,Department of Health,12/11/2010,Other programme expenditure,SOCIAL CARE,NOTTINGHAMSHIRE COUNTY COUNCIL,PRA053960,"24,350.00",
Department of Health,Department of Health,12/11/2010,Other programme expenditure,SOCIAL CARE,NOTTINGHAMSHIRE COUNTY COUNCIL,PRA053960,"9,740.00",
Department of Health,Department of Health,12/11/2010,Other programme expenditure,SOCIAL CARE,NOTTINGHAMSHIRE COUNTY COUNCIL,PRA053960,"3,409.00",
Department of Health,Department of Health,12/11/2010,Other programme expenditure,SOCIAL CARE,NOTTINGHAMSHIRE COUNTY COUNCIL,PRA053960,"1,461.00",
Department of Health,Department of Health,12/11/2010,Other programme expenditure,SOCIAL CARE,NOTTINGHAMSHIRE COUNTY COUNCIL,PRA053960,"9,740.00",
Department of Health,Department of Health,12/11/2010,Revenue Grants to Other Bodies,WORKFORCE,OFFICE OF THE HEALTH PROFESSIONS ADJUDICATOR OHPA,DLG-PS-OHPA-06,"62,884.00",
Department of Health,Department of Health,14/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,4,
Department of Health,Department of Health,15/11/2010,Consultancy/Professional Advice,COMMISSIONING,ERNST AND YOUNG LLP,GB10300000754,"178,215.90",
Department of Health,Department of Health,15/11/2010,Distribution services,COMMUNICATIONS,PROMOTIONAL LOGISTICS LTD,OP/I113595,"139,616.27",
Department of Health,Department of Health,15/11/2010,Secondees in invoiced costs,HEALTH PROTECTION & IMPROVEMENT,EAST MIDLANDS AMBULANCE SERVICE,11295759,"25,108.89",
Department of Health,Department of Health,15/11/2010,Staff Consultancy & Support,INFORMATICS,ASE CONSULTING LTD,11934858,"65,100.00",
Department of Health,Department of Health,15/11/2010,Staff Consultancy & Support,INFORMATICS,ASE CONSULTING LTD,11934859,"96,322.50",
Department of Health,Department of Health,15/11/2010,Staff Consultancy & Support,INFORMATICS,ASE CONSULTING LTD,11934860,"25,300.00",
Department of Health,Department of Health,15/11/2010,Staff Consultancy & Support,INFORMATICS,ASE CONSULTING LTD,11934861,"185,759.50",
Department of Health,Department of Health,15/11/2010,Staff Consultancy & Support,INFORMATICS,ASE CONSULTING LTD,11934862,"109,161.00",
Department of Health,Department of Health,15/11/2010,Addition Clearing - Information Technology,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201142718,"90,908.12",
Department of Health,Department of Health,15/11/2010,Computer Software/License,INFORMATICS,NHS BUSINESS SERVICES AUTHORITY,11949552,"29,723.00",
Department of Health,Department of Health,15/11/2010,Computer Software/License,INFORMATICS,OFFICE FOR NATIONAL STATISTICS,11895452,"85,000.00",
Department of Health,Department of Health,15/11/2010,External Consultancy Fees,INFORMATICS,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS TRUST,11871779,"27,805.00",
Department of Health,Department of Health,15/11/2010,Travel & Subsistence,INFORMATICS,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS TRUST,11942100,"30,000.00",
Department of Health,Department of Health,15/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,"7,481.13",
Department of Health,Department of Health,15/11/2010,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,HAZELMOOR PARTNERSHIP,1023,"26,437.50",
Department of Health,Department of Health,15/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,BLYTHE HOUSE HOSPICE,ERS-411440-37421,"75,000.00",
Department of Health,Department of Health,15/11/2010,Grants to non profit institutions (Current),NHS MEDICAL DIRECTOR,BOWEL CANCER UK,ERS-411514-37441,"75,000.00",
Department of Health,Department of Health,15/11/2010,Professional fees,NHS MEDICAL DIRECTOR,OFFICE FOR NATIONAL STATISTICS (ONS),1019093,"210,327.00",
Department of Health,Department of Health,15/11/2010,Professional fees,NHS MEDICAL DIRECTOR,OFFICE FOR NATIONAL STATISTICS (ONS),1019138,"210,327.00",
Department of Health,Department of Health,15/11/2010,IT minor costs non capital,NHS MEDICAL DIRECTOR,ROYAL COLLEGE OF PHYSICIANS (RCP),INV006230,"42,241.25",
Department of Health,Department of Health,15/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST JOSEPHS HOSPICE,ERS-411443-37422,"359,110.00",
Department of Health,Department of Health,15/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST RICHARDS HOSPICE FOUNDATION,ERS-411449-37425,"108,595.00",
Department of Health,Department of Health,15/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,THE PRIMROSE HOSPICE LTD,ERS-411447-37424,"96,679.00",
Department of Health,Department of Health,15/11/2010,Additions Foundation Trust Financing Facility Loans,POLICY STRATEGY & FINANCE,ROYAL BOLTON HOSPITAL NHS FOUNDATION TRUST,HAFS-9412,"884,000.00",
Department of Health,Department of Health,15/11/2010,Research & development,RESEARCH & DEVELOPMENT,BEARINGS POINT LTD,4520100335,"47,088.20",
Department of Health,Department of Health,15/11/2010,Research & development,RESEARCH & DEVELOPMENT,EDINBURGH INSTRUMENTS LTD,DOH-26-10-10,"26,236.00",
Department of Health,Department of Health,15/11/2010,Research & development,RESEARCH & DEVELOPMENT,EDINBURGH UNIVERSITY OF,ERS-411389-37405,"550,939.21",
Department of Health,Department of Health,15/11/2010,Research & development,RESEARCH & DEVELOPMENT,LEEDS TEACHING HOSPITALS TRUST,ERS-411391-37404,"28,536.00",
Department of Health,Department of Health,15/11/2010,Research & development,RESEARCH & DEVELOPMENT,LEEDS TEACHING HOSPITALS TRUST,ERS-411391-37404,"203,552.00",
Department of Health,Department of Health,15/11/2010,Research & development,RESEARCH & DEVELOPMENT,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-411368-37401,"34,353.00",
Department of Health,Department of Health,15/11/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON (UCL),ERS-411371-37403,"30,715.00",
Department of Health,Department of Health,15/11/2010,Other programme expenditure,SOCIAL CARE,NORTHAMPTONSHIRE COUNTY COUNCIL,106153,"74,000.00",
Department of Health,Department of Health,15/11/2010,Other programme expenditure,SOCIAL CARE,NOTTINGHAMSHIRE COUNTY COUNCIL,PRA053958,"50,000.00",
Department of Health,Department of Health,15/11/2010,Addition Clearing - SoFoundation Trustware Licences,WORKFORCE,METHODS CONSULTING,100012411,"42,270.63",
Department of Health,Department of Health,15/11/2010,Professional fees,WORKFORCE,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),779,"1,473,435.98",
Department of Health,Department of Health,15/11/2010,Professional fees,WORKFORCE,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),1178,"1,968,011.03",
Department of Health,Department of Health,16/11/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,ACORNS CHILDRENS HOSPICE TRUST,ERS-411628-37509,"517,517.00",
Department of Health,Department of Health,16/11/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,BLUEBELL WOOD CHILDRENS HOSPICE,ERS-411606-37501,"34,000.00",
Department of Health,Department of Health,16/11/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,EAST ANGLIAS CHILDRENS HOSPICES (EACH),ERS-411555-37461,"535,421.00",
Department of Health,Department of Health,16/11/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,THE CHILDRENS TRUST,ERS-411622-37504,"25,380.00",
Department of Health,Department of Health,16/11/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,UNIVERSITY COLLEGE LONDON (UCL),ERS-411626-37507,"46,138.00",
Department of Health,Department of Health,16/11/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,WESSEX CHILDRENS HOSPICE TRUST,ERS-411616-37503,"93,169.00",
Department of Health,Department of Health,16/11/2010,Consultancy Other: not VAT recoverable,COMMISSIONING,ERNST AND YOUNG LLP,GB10300000695,"35,148.42",
Department of Health,Department of Health,16/11/2010,Contactor/ Staff Subsitution,COMMISSIONING,NORTHGATE HR LTD,91137073,"134,563.49",
Department of Health,Department of Health,16/11/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729905,"49,998.25",
Department of Health,Department of Health,16/11/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729890,"44,999.00",
Department of Health,Department of Health,16/11/2010,Agency staff (temp admin),HEALTH PROTECTION & IMPROVEMENT,MULTI RESOURCE MARKETING LTD,120611,"37,774.82",
Department of Health,Department of Health,16/11/2010,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201208317,"725,681.21",
Department of Health,Department of Health,16/11/2010,Contactor/ Staff Subsitution,INFORMATICS,ELAN COMPUTING,73009937,"27,906.25",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,84.22,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,76.22,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,205.45,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,994.09,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,896.43,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,256.67,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"2,150.43",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,361.56,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"3,659.03",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,135.23,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,154.44,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,385.81",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"2,798.38",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"2,241.10",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,493.20",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,987.90",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,87.22,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,109.72,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"7,460.12",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,514.34,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,147.92",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,141.77",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,123.22,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,166.23,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,78.22,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,506.1,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,127.23,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,174.23,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,88.23,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,205.83",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,331.46",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,774.11",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"2,682.03",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,812.65,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,764.11,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,412.45,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,576.9,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,87.22,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"7,083.65",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,254.44",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,305.43",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,022.11",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,577.68,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"3,825.87",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,180.44,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"6,632.42",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,261.66,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,87.22,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,929.59",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,200.44,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,767.55,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,77.22,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,113.78",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,113.22,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,656.33,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,576.9,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,784.44,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,263.2,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,471.29,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,612.41",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,"1,738.88",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,128.23,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,536.12,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,364.54,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,HRG UK,11949427,94.22,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,220.96,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,13.53,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,486.37",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,341.59",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,145.4,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,983.68",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,163.15",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"2,010.53",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,220.96,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,458.97,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,194.16,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,589.77",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"6,202.84",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,750.27,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"4,148.20",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,305.45",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,97.42,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"7,246.99",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"7,339.55",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,252.17",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,220.96,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,583.50",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,220.96,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,406.05",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"2,087.61",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"2,309.58",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,220.96,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,292.62",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,226.81,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,-101.64,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,380.37",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,661.41",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,378.81",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,483.29,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"2,112.69",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,723.27,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,746.85",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,598.53,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,189.73",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,-226.2,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,235.12,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,831.20",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,302.5,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"4,264.28",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,455.45,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,495.72",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,52.97,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"5,868.36",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"7,021.28",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"3,230.63",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,963.32",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,441.07,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"6,842.14",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,281.53,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,18.84,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"7,628.72",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,561.16,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,75.08,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"5,065.94",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,559.65,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,28.04,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"2,291.10",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,153.03",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,461.54,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,533.2,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"3,206.96",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"2,734.53",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,810.10",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,299.77",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,616.3,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,470.19,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,832.65,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,8.08,
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,675.22",
Department of Health,Department of Health,16/11/2010,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,11949426,"1,090.99",
