Department,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,Operational and Communications Costs,Corporate Services,BT,83973,703.98
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,IT Expenses,Intelligence,CABLE & WIRELESS COMMS.,83983,"104,676.07"
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,IT Expenses,Corporate Services,BT,83999,"96,320.28"
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,Operational and Communications Costs,Corporate Services,BT,83999,"2,334.11"
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,IT Expenses,Corporate Services,BT,84009,"58,219.34"
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,Operational and Communications Costs,Corporate Services,BT,84009,"6,051.64"
Home Office,SOCA - Serious Organised Crime Agency,10/08/2011,IT Expenses,Corporate Services,FCO SERVICES,84247,"539,804.40"
Home Office,SOCA - Serious Organised Crime Agency,10/08/2011,IT Expenses,Corporate Services,FCO SERVICES,84249,"539,804.40"
Home Office,SOCA - Serious Organised Crime Agency,12/08/2011,Salaries and Allowances -permanently employed,Investment Board,LA INT'L COMPUTER CONSULTANTS,84642,"27,137.88"
Home Office,SOCA - Serious Organised Crime Agency,12/08/2011,IT Expenses,Intelligence,LOGICA UK LTD,84703,"36,000.00"
Home Office,SOCA - Serious Organised Crime Agency,17/08/2011,Premises,Corporate Services,OCS GROUP UK LTD (OCS SECURITY),85231,"-96,817.68"
Home Office,SOCA - Serious Organised Crime Agency,17/08/2011,Premises,Corporate Services,OCS GROUP UK LTD (OCS SECURITY),85193,"-32,614.99"
Home Office,SOCA - Serious Organised Crime Agency,17/08/2011,Premises,Corporate Services,KIER BUILDING SERVICES,85049,"26,778.00"
Home Office,SOCA - Serious Organised Crime Agency,17/08/2011,IT Expenses,Corporate Services,BT,85141,"30,053.47"
Home Office,SOCA - Serious Organised Crime Agency,17/08/2011,Premises,Corporate Services,OCS GROUP UK LTD (OCS SECURITY),85175,"152,621.90"
Home Office,SOCA - Serious Organised Crime Agency,17/08/2011,IT Expenses,Intelligence,BT,85178,"86,400.00"
Home Office,SOCA - Serious Organised Crime Agency,17/08/2011,IT Expenses,Intelligence,BT,85179,"40,000.00"
Home Office,SOCA - Serious Organised Crime Agency,17/08/2011,IT Expenses,Investment Board,KIER BUILDING SERVICES,85213,"27,367.20"
Home Office,SOCA - Serious Organised Crime Agency,17/08/2011,Premises,Investment Board,OCS GROUP UK LTD (OCS SECURITY),85232,"45,239.62"
Home Office,SOCA - Serious Organised Crime Agency,19/08/2011,Salaries and Allowances -permanently employed,Corporate Services,ADECCO ALFRED MARKS,85286,"94,078.00"
Home Office,SIA - Security Industry Authority,03/08/2011,Legal Costs ,C&E,Kingsley Napley ,CKIN02,"33,690.60"
Home Office ,SIA - Security Industry Authority,10/08/2011,Licencing Costs,Licensing ,CRB,CCRB01,"270,842.00"
Home Office ,SIA - Security Industry Authority,17/08/2011,Syntegra ,Licensing ,BT Syntegra ,CSYN01,"804,745.59"
Home Office ,SIA - Security Industry Authority,24/08/2011,Accomodation Costs ,Office Svs ,IPCC,CIPC01,"40,315.83"
Home Office,SIA - Security Industry Authority,31/08/2011,Legal Costs ,C&E,Kingsley Napley ,CKIN02,"30,369.15"
Home Office,IPCC - Independent Police Complaints Commission,05/08/2011,Rent,Corporate Services,Acropolis Properties Ltd,RCT0037081,"27,535.50"
Home Office,IPCC - Independent Police Complaints Commission,17/08/2011,Rent,Corporate Services,WM Morrison Supermarkets PLC,RCT 0037209,"31,500.00"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,HO secondees - Basic salaries,CEO Directorate,Home Office,5100056352,"15,605.25"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,HO secondees - Basic salaries,CEO Directorate,Home Office,5100056352,427.50
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,HO secondees - Basic salaries,CEO Directorate,Home Office,5100056352,"1,647.30"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,HO secondees - Basic salaries,CEO Directorate,Home Office,5100056352,"3,495.15"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100055705,"24,607.50"
Home Office,NPIA - National Policing Improvement Agency,17/08/2011,IT Information Support,Information & Communications Technology & Science Directorate,Siemens Enterprise Comm Ltd,5100056003,"10,710.00"
Home Office,NPIA - National Policing Improvement Agency,15/08/2011,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100056261,"72,606.48"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100056510,"492,021.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT software,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100056513,"24,156.00"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Airwave Solutions Ltd,5100056757,"3,000,000.00"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Telephone Charges,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100056767,"52,725.00"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,IPL Information Processing Ltd.,5100056806,"25,620.00"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,IPL Information Processing Ltd.,5100056806,5.00
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Telephone Charges,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100056852,"-53,725.00"
Home Office,NPIA - National Policing Improvement Agency,17/08/2011,Rent of telephone exchange,Information & Communications Technology & Science Directorate,BT Global Services,1900062245,"72,852.65"
Home Office,NPIA - National Policing Improvement Agency,19/08/2011,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057024,"75,074.37"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,"3,668.73"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,73.38
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,245.40
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,4.91
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,"4,282.23"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,85.65
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,245.40
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,4.91
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,"4,282.23"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,85.65
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,245.40
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,4.91
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,"3,374.25"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,67.49
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,245.40
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,4.91
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,"3,374.25"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,67.49
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,"1,533.75"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,30.68
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,245.40
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,4.91
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,"1,472.40"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,29.45
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,"1,656.45"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057061,33.09
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,Telephone Charges,Information & Communications Technology & Science Directorate,BT Plc,1900062526,"37,102.92"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,Rent of telephone exchange,Information & Communications Technology & Science Directorate,BT Global Services,1900062617,"72,281.45"
Home Office,NPIA - National Policing Improvement Agency,22/08/2011,Telephone Charges,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100056853,"53,725.00"
Home Office,NPIA - National Policing Improvement Agency,22/08/2011,Telephone Charges,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100057072,"-53,725.00"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,Telephone Charges,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100057073,"54,726.74"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,IT Information Support,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100057110,"-2,641.04"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,IT Information Support,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100057110,-0.96
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100057110,"-10,045.00"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100057110,"-10,045.00"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100057110,"-10,045.00"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,IT Information Support,Information & Communications Technology & Science Directorate,Siemens Enterprise Comm Ltd,5100057173,"-169,920.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT software,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100056514,"32,050.00"
Home Office,NPIA - National Policing Improvement Agency,17/08/2011,IT Information Support,Information & Communications Technology & Science Directorate,Siemens Enterprise Comm Ltd,5100056003,"35,100.00"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,IT Information Support,Information & Communications Technology & Science Directorate,Siemens Enterprise Comm Ltd,5100056398,"169,920.00"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100056563,"23,587.50"
Home Office,NPIA - National Policing Improvement Agency,10/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Airwave Solutions Ltd,5100056752,"422,000.00"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Telephone Charges,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100056768,"52,725.00"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,Telephone Charges,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100057073,"-1,001.74"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Telephone Charges,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100056574,"53,725.00"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Cable & Wireless Communications,5100057110,"-10,045.00"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,Legal fees,Information & Communications Technology & Science Directorate,DLA Piper UK LLP,5100055340,"32,897.19"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,Legal fees,Information & Communications Technology & Science Directorate,DLA Piper UK LLP,5100056525,"31,135.20"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,FM Costs,Operations Directorate,Cable & Wireless Communications,5100056503,"211,179.60"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100056567,-0.52
Home Office,NPIA - National Policing Improvement Agency,10/08/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056746,"24,457.59"
Home Office,NPIA - National Policing Improvement Agency,10/08/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056756,"588,667.38"
Home Office,NPIA - National Policing Improvement Agency,10/08/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056779,"88,775.00"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,IT software,Operations Directorate,Northgate Information Solutions UK,5100057105,"81,000.00"
Home Office,NPIA - National Policing Improvement Agency,01/08/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056176,"14,844,329.73"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,IT Managed Services,Operations Directorate,Cable & Wireless Communications,5100056498,"187,500.50"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,IT Managed Services,Operations Directorate,Cable & Wireless Communications,5100056498,-0.10
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Managed Services,Operations Directorate,Cable & Wireless Communications,5100056500,"6,102.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Managed Services,Operations Directorate,Cable & Wireless Communications,5100056500,"3,738.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Managed Services,Operations Directorate,Cable & Wireless Communications,5100056500,"75,303.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100056567,187.50
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100056567,"1,900.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100056567,"6,989.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100056567,"2,250.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100056567,"4,000.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100056567,"3,515.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100056567,"3,840.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100056567,"3,600.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100056567,"2,000.00"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100056567,"1,128.18"
Home Office,NPIA - National Policing Improvement Agency,10/08/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056753,"368,459.38"
Home Office,NPIA - National Policing Improvement Agency,10/08/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056754,"640,091.29"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Information Support,Operations Directorate,Software AG UK Ltd,5100055755,"1,206,446.00"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Information Support,Operations Directorate,Software AG UK Ltd,5100055755,"241,289.20"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Information Support,Operations Directorate,Software AG UK Ltd,5100055755,"63,000.00"
Home Office,NPIA - National Policing Improvement Agency,23/08/2011,IT Information Support,Operations Directorate,Software AG UK Ltd,5100055755,"12,600.00"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100057124,187.50
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100057124,"1,900.00"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100057124,"6,989.00"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100057124,"2,250.00"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100057124,"4,000.00"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100057124,"3,515.00"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100057124,"3,840.00"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100057124,"3,600.00"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100057124,"2,000.00"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100057124,"1,733.00"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056750,"60,699.00"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056750,"25,191.08"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056750,"8,297.09"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,IT software,Operations Directorate,Capita Secure Information Systems,5100056425,"22,972.00"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,IT Information Support,Operations Directorate,Cable & Wireless Communications,5100057124,-0.09
Home Office,NPIA - National Policing Improvement Agency,01/08/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056177,"226,057.22"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056750,"77,888.97"
Home Office,NPIA - National Policing Improvement Agency,25/08/2011,IT software,Policing Policy and Practice Directorate ,Fujitsu (FTS) Limited,5100056769,"62,500.00"
Home Office,NPIA - National Policing Improvement Agency,25/08/2011,IT software,Policing Policy and Practice Directorate ,Fujitsu (FTS) Limited,5100057129,"-62,500.00"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,Land and Buildings maintenance,Resources Directorate,Home Office Accounting Officer,5100056226,259.30
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,FM Costs,Resources Directorate,Wyboston Lakes Ltd,5100054877,8.53
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Electricity,Resources Directorate,EDF Energy Exeter,1900062166,"48,571.54"
Home Office,NPIA - National Policing Improvement Agency,10/08/2011,FM Costs,Resources Directorate,Wyboston Lakes Ltd,5100056551,"31,622.55"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,Land and Buildings maintenance,Resources Directorate,Interserve Project Services Limited,1900062716,"118,080.00"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Rent/lease - Offices,Resources Directorate,Mapeley STEPS Ltd,5100056475,608.03
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,FM Costs,Resources Directorate,Wyboston Lakes Ltd,5100056641,"56,968.53"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,NPIA Subs to professional bodies,Resources Directorate,Company Watch Ltd,5100056449,540.00
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,FM Costs,Resources Directorate,Wyboston Lakes Ltd,5100054877,"56,960.00"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Electricity,Resources Directorate,EDF Energy Exeter,1900062166,"3,498.35"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Electricity,Resources Directorate,EDF Energy Exeter,1900062166,"4,216.06"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Electricity,Resources Directorate,EDF Energy Exeter,1900062166,"16,312.53"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,Land and Buildings maintenance,Resources Directorate,Home Office,5100056226,"26,450.00"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,Land and Buildings maintenance,Resources Directorate,Home Office,5100056226,"5,290.00"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,Land and Buildings maintenance,Resources Directorate,Home Office,5100056226,"48,255.20"
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,Land and Buildings maintenance,Resources Directorate,Home Office,5100056226,965.08
Home Office,NPIA - National Policing Improvement Agency,03/08/2011,Land and Buildings maintenance,Resources Directorate,Home Office,5100056226,"12,964.96"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Rent/lease - Offices,Resources Directorate,Mapeley STEPS Ltd,5100056474,"-29,480.00"
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Rent/lease - Offices,Resources Directorate,Mapeley STEPS Ltd,5100056474,-617.47
Home Office,NPIA - National Policing Improvement Agency,12/08/2011,Rent/lease - Offices,Resources Directorate,Mapeley STEPS Ltd,5100056475,"29,370.00"
Home Office,NPIA - National Policing Improvement Agency,10/08/2011,FM Costs,Resources Directorate,Wyboston Lakes Ltd,5100056549,"56,968.53"
Home Office,NPIA - National Policing Improvement Agency,05/08/2011,FM Costs,Resources Directorate,Wyboston Lakes Ltd,5100056640,"-56,968.53"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,Land and Buildings maintenance,Resources Directorate,GallifordTry Construction Ltd,1900062673,"29,310.78"
Home Office,NPIA - National Policing Improvement Agency,24/08/2011,Land and Buildings maintenance,Resources Directorate,EIC Ltd,1900062674,"34,006.60"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,NPIA Subs to professional bodies,Resources Directorate,Company Watch Ltd,5100056449,"27,000.00"
Home Office,NPIA - National Policing Improvement Agency,26/08/2011,Land and Buildings maintenance,Resources Directorate,Alro Services Limited,1900062632,"188,460.41"
