Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,23/10/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,66845,Cost of other material consumed,"Ł10,183.40"
Ministry of Defence,Ministry of Defence,02/10/2015,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,60053,Cost of other material consumed,"Ł10,152.67"
Ministry of Defence,Ministry of Defence,09/10/2015,Fuel for military use,Land Forces,BOC LIMITED,GU2 7XY,61809,Cost of industrial gas fuel consumed,"Ł10,099.15"
Ministry of Defence,Ministry of Defence,14/10/2015,Food and clothing,Defence Equipment + Support,ARAMARK LTD,LS16 6QY,63064,Cost of food services,"Ł10,098.44"
Ministry of Defence,Ministry of Defence,13/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,DRUMGRANGE LTD,KT16 9JX,62816,Equipment support project costs,"Ł10,093.98"
Ministry of Defence,Ministry of Defence,21/10/2015,Spend on Inventory - General,DES Bespoke Trading Entity,MARSHALL LAND SYSTEMS LTD,CB5 8RP,65486,Spend on Inventory - General,"Ł10,077.86"
Ministry of Defence,Ministry of Defence,06/10/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,60683,Freight movement costs,"Ł10,056.45"
Ministry of Defence,Ministry of Defence,14/10/2015,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000710,Cost of claims/compensation and related expenses against MOD,"Ł9,954.10"
Ministry of Defence,Ministry of Defence,14/10/2015,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,63407,Computer equipment costing below the capitalisation threshold,"Ł9,903.94"
Ministry of Defence,Ministry of Defence,08/10/2015,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,61685,IT Services -internal costs,"Ł9,900.00"
Ministry of Defence,Ministry of Defence,22/10/2015,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,66326,Cost of other material consumed,"Ł9,878.81"
Ministry of Defence,Ministry of Defence,09/10/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,61867,Property non dwellings private finance initiative - service concession arrangement service charge,"Ł9,870.66"
Ministry of Defence,Ministry of Defence,12/10/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,62696,Cost of other material consumed,"Ł9,857.25"
Ministry of Defence,Ministry of Defence,28/10/2015,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,67830,Cost of other material consumed,"Ł9,835.31"
Ministry of Defence,Ministry of Defence,12/10/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,BUNZL UK LIMITED,RG7 4XE,62223,Spend on Inventory - General,"Ł9,830.44"
Ministry of Defence,Ministry of Defence,22/10/2015,Fees for professional services,JFC,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,65906,Fees for professional services excluding legal fees,"Ł9,756.10"
Ministry of Defence,Ministry of Defence,15/10/2015,Payment of utilities,DES Bespoke Trading Entity,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,63590,Utilities consumed - gas,"Ł9,727.39"
Ministry of Defence,Ministry of Defence,22/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,66260,Freight movement costs,"Ł9,689.58"
Ministry of Defence,Ministry of Defence,12/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,62586,Equipment support non-project costs,"Ł9,680.40"
Ministry of Defence,Ministry of Defence,22/10/2015,IT and communication services,JFC,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,65916,Computer equipment costing below the capitalisation threshold,"Ł9,661.99"
Ministry of Defence,Ministry of Defence,06/10/2015,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,60683,Freight movement costs,"Ł9,658.50"
Ministry of Defence,Ministry of Defence,20/10/2015,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,64952,Cost of other material consumed,"Ł9,655.93"
Ministry of Defence,Ministry of Defence,15/10/2015,IT and communication services,JFC,SOFTWARE BOX LIMITED,YO61 1ET,63849,Computer equipment costing below the capitalisation threshold,"Ł9,600.00"
Ministry of Defence,Ministry of Defence,01/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,59258,Equipment support non-project costs,"Ł9,586.11"
Ministry of Defence,Ministry of Defence,05/10/2015,Design services and minor equipment purchases,JFC,PULSE FITNESS LTD,CW12 4TW,60456,Equipment support non-project costs,"Ł9,441.15"
Ministry of Defence,Ministry of Defence,01/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RAPID RESPONSE SOLUTIONS LIMITED,PO2 5SD,59516,Freight movement costs,"Ł9,385.70"
Ministry of Defence,Ministry of Defence,28/10/2015,Fees for professional services,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,68122,"Advice and guidance on how to produce the product, but not production of the product itself.","Ł9,372.00"
Ministry of Defence,Ministry of Defence,23/10/2015,Food and clothing,Air Command,TECHNOGYM U K LIMITED,RG12 1WP,66797,Cost of purchasing and repairing clothing,"Ł9,358.71"
Ministry of Defence,Ministry of Defence,14/10/2015,Administration,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000710,General administration,"Ł9,350.32"
Ministry of Defence,Ministry of Defence,26/10/2015,"Transportation of personnel, freight and travel expenses",JFC,AGILITY LOGISTICS LIMITED,RG1 2LG,66861,Movement of service personnel,"Ł9,339.57"
Ministry of Defence,Ministry of Defence,13/10/2015,"Transportation of personnel, freight and travel expenses",JFC,AGILITY LOGISTICS LIMITED,RG1 2LG,62711,Movement of service personnel,"Ł9,337.93"
Ministry of Defence,Ministry of Defence,19/10/2015,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,64881,Spend on Inventory - General,"Ł9,330.05"
Ministry of Defence,Ministry of Defence,30/10/2015,Spend on Inventory - General,Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,68844,Spend on Inventory - General,"Ł9,306.26"
Ministry of Defence,Ministry of Defence,05/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,60459,Military short term detached duty,"Ł9,305.85"
Ministry of Defence,Ministry of Defence,15/10/2015,Fuel for military use,Air Command,BOC LIMITED,GU2 7XY,63532,Cost of industrial gas fuel consumed,"Ł9,295.77"
Ministry of Defence,Ministry of Defence,06/10/2015,Externally delivered education and training,HO+CS,CAPITA BUSINESS SERVICES LTD,DL1 9HN,60648,External training - civilian,"Ł9,280.80"
Ministry of Defence,Ministry of Defence,01/10/2015,Purchase of inventory and services ,Defence Equipment + Support,WILLIAMS LEA LIMITED,NR3 1PD,59598,Cost of other material consumed,"Ł9,269.72"
Ministry of Defence,Ministry of Defence,22/10/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,65890,Freight movement costs,"Ł9,267.96"
Ministry of Defence,Ministry of Defence,13/10/2015,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,62989,Computer equipment costing below the capitalisation threshold,"Ł9,264.83"
Ministry of Defence,Defence Science and Technology Laboratory,30/10/2015,Staff Training,Corporate,SOPRA STERIA LIMITED,TW8 9DH,V - 9000167696 - 00213685,Staff Training,"Ł9,262.81"
Ministry of Defence,Ministry of Defence,22/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,66002,Estate + facilities management services - accommodation inventory + service,"Ł9,218.13"
Ministry of Defence,Ministry of Defence,01/10/2015,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,59449,Freight movement costs,"Ł9,197.80"
Ministry of Defence,Ministry of Defence,30/10/2015,"Transportation of personnel, freight and travel expenses",JFC,THE ROYAL BANK OF SCOTLAND PLC,EC2M 4RB,10026,Freight movement costs,"Ł9,170.82"
Ministry of Defence,Ministry of Defence,26/10/2015,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,67349,Cost of other material consumed,"Ł9,167.76"
Ministry of Defence,Ministry of Defence,09/10/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,WILLIAMS LEA LIMITED,NR3 1PD,62140,Cost of other material consumed,"Ł9,140.72"
Ministry of Defence,Ministry of Defence,23/10/2015,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,66336,Consumption of medical dental and veterinary inventory,"Ł9,132.79"
Ministry of Defence,Ministry of Defence,27/10/2015,Fuel for military use,Air Command,BOC LIMITED,GU2 7XY,67392,Cost of industrial gas fuel consumed,"Ł9,112.19"
Ministry of Defence,Ministry of Defence,30/10/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,68579,Property dwellings private finance initiative - service concession arrangement service charge,"Ł9,074.69"
Ministry of Defence,Ministry of Defence,29/10/2015,Spend on Inventory - General,DES Bespoke Trading Entity,"OSHKOSH DEFENSE, LLC",,3200879,Spend on Inventory - General,"Ł9,028.73"
Ministry of Defence,Ministry of Defence,05/10/2015,Purchase of inventory and services ,JFC,WILLIAMS LEA LIMITED,NR3 1PD,60566,Cost of other material consumed,"Ł9,020.69"
Ministry of Defence,Ministry of Defence,09/10/2015,International contributions,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000693,Defence military assistance fund international subscriptions and other payments,"Ł9,017.31"
Ministry of Defence,Ministry of Defence,05/10/2015,Food and clothing,Defence Equipment + Support,SODEXO LTD,M50 0AL,60499,Cost of food services,"Ł8,994.14"
Ministry of Defence,Ministry of Defence,19/10/2015,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,64903,Cost of other material consumed,"Ł8,986.64"
Ministry of Defence,Ministry of Defence,15/10/2015,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,63937,Cost of other material consumed,"Ł8,985.40"
Ministry of Defence,Ministry of Defence,13/10/2015,Purchase of inventory and services ,JFC,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,62745,Cost of other material consumed,"Ł8,960.62"
Ministry of Defence,Ministry of Defence,26/10/2015,Externally delivered education and training,DES Bespoke Trading Entity,CAPITA BUSINESS SERVICES LTD,DL1 9HN,66924,External military training ,"Ł8,865.85"
Ministry of Defence,Ministry of Defence,23/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RAPID RESPONSE SOLUTIONS LIMITED,PO2 5SD,66728,Freight movement costs,"Ł8,801.44"
Ministry of Defence,Ministry of Defence,30/10/2015,Fuel for military use,DES Bespoke Trading Entity,WFL (UK) LIMITED,SN15 5DN,69072,Cost of ground unleaded fuel consumed,"Ł8,717.94"
Ministry of Defence,Ministry of Defence,21/10/2015,IT and communication services,Land Forces,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,65721,Computer equipment costing below the capitalisation threshold,"Ł8,667.20"
Ministry of Defence,Ministry of Defence,12/10/2015,Purchase of inventory and services ,Defence Equipment + Support,WILLIAMS LEA LIMITED,NR3 1PD,62683,Cost of other material consumed,"Ł8,608.46"
Ministry of Defence,Ministry of Defence,05/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,AVIATION REQUIREMENTS LTD,DT9 4JW,60141,Equipment support non-project costs,"Ł8,600.00"
Ministry of Defence,Ministry of Defence,21/10/2015,Spend on Inventory - General,Air Command,BUNZL UK LIMITED,RG7 4XE,65324,Spend on Inventory - General,"Ł8,584.13"
Ministry of Defence,Ministry of Defence,05/10/2015,Design services and minor equipment purchases,JFC,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,60316,Equipment support project costs,"Ł8,482.00"
Ministry of Defence,Ministry of Defence,16/10/2015,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,64461,Cost of other material consumed,"Ł8,464.76"
Ministry of Defence,Ministry of Defence,28/10/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,68243,Cost of other material consumed,"Ł8,446.01"
Ministry of Defence,Ministry of Defence,14/10/2015,IT and communication services,DES Bespoke Trading Entity,SOFTWARE BOX LIMITED,YO61 1ET,63407,Computer equipment costing below the capitalisation threshold,"Ł8,426.40"
Ministry of Defence,Ministry of Defence,07/10/2015,Fuel for military use,JFC,CERTAS ENERGY UK LIMITED,WA3 6XG,60978,Cost of ground diesel fuel consumed,"Ł8,398.08"
Ministry of Defence,Ministry of Defence,14/10/2015,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,63454,Cost of purchasing and repairing clothing,"Ł8,352.10"
Ministry of Defence,Ministry of Defence,23/10/2015,Spend on Inventory - General,Defence Equipment + Support,CENTRAL MANAGEMENT CATALOGUE AGENCY (U K) LTD,WR4 9FD,66446,Spend on Inventory - General,"Ł8,296.97"
Ministry of Defence,Ministry of Defence,02/10/2015,Purchase of inventory and services ,Defence Equipment + Support,AAH PHARMACEUTICALS LTD,CV2 2TX,59610,Consumption of medical dental and veterinary inventory,"Ł8,294.22"
Ministry of Defence,Ministry of Defence,28/10/2015,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,ANDREAS PETSAS & SONS PUBLIC LTD,,6000007468,Movement of service personnel,"Ł8,291.63"
Ministry of Defence,Ministry of Defence,07/10/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,61260,Cost of other material consumed,"Ł8,286.33"
Ministry of Defence,Ministry of Defence,01/10/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,BUNZL UK LIMITED,RG7 4XE,59320,Spend on Inventory - General,"Ł8,215.48"
Ministry of Defence,Ministry of Defence,27/10/2015,Fuel for military use,Navy Command,BOC LIMITED,GU2 7XY,67392,Cost of industrial gas fuel consumed,"Ł8,205.91"
Ministry of Defence,Ministry of Defence,28/10/2015,"Transportation of personnel, freight and travel expenses",JFC,CRONOS CONTAINERS LTD,SL7 1PB,67887,Freight movement costs,"Ł8,201.80"
Ministry of Defence,Ministry of Defence,01/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,ALFA LAVAL LTD,GU15 3DN,59265,Equipment support non-project costs,"Ł8,094.91"
Ministry of Defence,Ministry of Defence,15/10/2015,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,63563,Spend on Inventory - General,"Ł8,054.77"
Ministry of Defence,Ministry of Defence,21/10/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,BUNZL UK LIMITED,RG7 4XE,65324,Spend on Inventory - General,"Ł8,002.58"
Ministry of Defence,Ministry of Defence,02/10/2015,Estate management,JFC,CARILLIONAMEY LIMITED,WV1 4HY,59687,Estate core services charge,"Ł7,978.50"
Ministry of Defence,Ministry of Defence,23/10/2015,Spend on Inventory - General,DES Bespoke Trading Entity,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,66525,Spend on Inventory - General,"Ł7,934.79"
Ministry of Defence,Ministry of Defence,23/10/2015,Estate management,Land Forces,SAFESKYS LTD,HP11 1LT,66749,Estate + facilities management services - accommodation inventory + service,"Ł7,900.00"
Ministry of Defence,Ministry of Defence,22/10/2015,"Transportation of personnel, freight and travel expenses",JFC,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,65890,Freight movement costs,"Ł7,882.62"
Ministry of Defence,Ministry of Defence,29/10/2015,General services and support,Air Command,SOFTCAT LIMITED,SL7 1TB,68499,Purchase of defence support equipment below capitalisation threshold of Ł25k.,"Ł7,856.40"
Ministry of Defence,Ministry of Defence,08/10/2015,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,61402,Freight movement costs,"Ł7,816.48"
Ministry of Defence,Ministry of Defence,14/10/2015,Purchase of inventory and services ,Defence Equipment + Support,AAH PHARMACEUTICALS LTD,CV2 2TX,63051,Consumption of medical dental and veterinary inventory,"Ł7,806.14"
Ministry of Defence,Ministry of Defence,22/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,65890,Freight movement costs,"Ł7,768.78"
Ministry of Defence,Ministry of Defence,08/10/2015,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,61327,Cost of other material consumed,"Ł7,742.28"
Ministry of Defence,Ministry of Defence,23/10/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,VISION SUPPORT SERVICES LIMITED,BB1 2QE,66827,Spend on Inventory - General,"Ł7,730.37"
Ministry of Defence,Ministry of Defence,15/10/2015,Spend on Inventory - General,DES Bespoke Trading Entity,COONEEN DEFENCE LIMITED,BT75 0NE,11037,Spend on Inventory - General,"Ł7,728.00"
Ministry of Defence,Ministry of Defence,02/10/2015,Research and development,Land Forces,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,59652,Research and development at the pre main gate stage of a project,"Ł7,702.47"
Ministry of Defence,Ministry of Defence,27/10/2015,Payment of utilities,HO+CS,DEPARTMENT FOR WORK AND PENSIONS,CF14 3UW,67449,Utilities consumed - electricity,"Ł7,625.69"
Ministry of Defence,Ministry of Defence,06/10/2015,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,60877,Cost of other material consumed,"Ł7,593.52"
Ministry of Defence,Ministry of Defence,15/10/2015,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,63569,Cost of ground diesel fuel consumed,"Ł7,574.69"
Ministry of Defence,Ministry of Defence,02/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,59724,Freight movement costs,"Ł7,508.47"
Ministry of Defence,Ministry of Defence,30/10/2015,Estate management,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,68685,Works - estate management,"Ł7,476.00"
Ministry of Defence,Ministry of Defence,07/10/2015,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,61260,Cost of other material consumed,"Ł7,354.13"
Ministry of Defence,Ministry of Defence,02/10/2015,Fees for professional services,HO+CS,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,59717,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł7,346.08"
Ministry of Defence,Ministry of Defence,30/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RYDER LIMITED,SK16 4UL,68970,Freight movement costs,"Ł7,340.00"
Ministry of Defence,Ministry of Defence,05/10/2015,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,60232,Spend on Inventory - General,"Ł7,331.08"
Ministry of Defence,Ministry of Defence,01/10/2015,Spend on Inventory - General,Defence Equipment + Support,CENTRAL MANAGEMENT CATALOGUE AGENCY (U K) LTD,WR4 9FD,59340,Spend on Inventory - General,"Ł7,326.00"
Ministry of Defence,Ministry of Defence,16/10/2015,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED.,KY1 2SB,64138,Spend on Inventory - General,"Ł7,308.06"
Ministry of Defence,Ministry of Defence,15/10/2015,Spend on Inventory - General,Defence Equipment + Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,63494,Spend on Inventory - General,"Ł7,307.44"
Ministry of Defence,Ministry of Defence,08/10/2015,Fees for professional services,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,61480,Fees for professional services excluding legal fees,"Ł7,296.57"
Ministry of Defence,Ministry of Defence,23/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,66770,Estate + facilities management services - accommodation inventory + service,"Ł7,280.02"
Ministry of Defence,Ministry of Defence,06/10/2015,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,60683,Freight movement costs,"Ł7,276.55"
Ministry of Defence,Ministry of Defence,29/10/2015,IT and communication services,JFC,SERCO LIMITED,RG27 9UY,68490,Computer equipment costing below the capitalisation threshold,"Ł7,207.43"
Ministry of Defence,Ministry of Defence,02/10/2015,Estate management,Defence Equipment + Support,CARILLIONAMEY LIMITED,WV1 4HY,59687,Estate core services charge,"Ł7,176.54"
Ministry of Defence,Ministry of Defence,28/10/2015,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,67924,Line + telephone rental including commercial charge for use of radio frequencies,"Ł7,152.47"
Ministry of Defence,Ministry of Defence,02/10/2015,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,59659,Cost of other material consumed,"Ł7,129.38"
Ministry of Defence,Ministry of Defence,22/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,65865,Equipment support non-project costs,"Ł7,123.78"
Ministry of Defence,Ministry of Defence,09/10/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,62145,Cost of other material consumed,"Ł7,100.43"
Ministry of Defence,Ministry of Defence,28/10/2015,Purchase of inventory and services ,JFC,XMA LTD,NG11 7EP,68243,Cost of other material consumed,"Ł7,055.31"
Ministry of Defence,Ministry of Defence,16/10/2015,Spend on Inventory - General,Defence Equipment + Support,VISION SUPPORT SERVICES LIMITED,BB1 2QE,64441,Spend on Inventory - General,"Ł7,045.42"
Ministry of Defence,Ministry of Defence,23/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,66562,Works - estate management,"Ł7,028.43"
Ministry of Defence,Ministry of Defence,19/10/2015,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,64543,Medical health services,"Ł7,010.88"
Ministry of Defence,Ministry of Defence,02/10/2015,Spend on Inventory - General,JFC,VISION SUPPORT SERVICES LIMITED,BB1 2QE,60037,Spend on Inventory - General,"Ł6,983.28"
Ministry of Defence,Ministry of Defence,23/10/2015,Spend on Inventory - General,Defence Equipment + Support,RACE INDUSTRIAL (PRODUCTS) LTD,DY5 1QA,66725,Spend on Inventory - General,"Ł6,965.40"
Ministry of Defence,Ministry of Defence,14/10/2015,Spend on Inventory - General,Defence Equipment + Support,TELEDYNE TSS LIMITED,WD18 8GA,63432,Spend on Inventory - General,"Ł6,956.40"
Ministry of Defence,Ministry of Defence,29/10/2015,IT and communication services,HO+CS,SOFTWARE BOX LIMITED,YO61 1ET,68500,Information technology services,"Ł6,912.00"
Ministry of Defence,Ministry of Defence,22/10/2015,"Transportation of personnel, freight and travel expenses",Navy Command,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,66260,Freight movement costs,"Ł6,904.14"
Ministry of Defence,Ministry of Defence,22/10/2015,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,JOSEPH GLEAVE & SON LTD,M32 0NB,66078,Building maintenance accommodation inventory,"Ł6,902.40"
Ministry of Defence,Ministry of Defence,13/10/2015,"Transportation of personnel, freight and travel expenses",JFC,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,62954,Military short term detached duty,"Ł6,893.40"
Ministry of Defence,Ministry of Defence,16/10/2015,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,64461,Cost of other material consumed,"Ł6,891.88"
Ministry of Defence,Ministry of Defence,30/10/2015,Design services and minor equipment purchases,Air Command,ISS MEDICLEAN LIMITED,GU21 5RW,68798,Equipment support non-project costs,"Ł6,875.54"
Ministry of Defence,Ministry of Defence,09/10/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,SERCO LIMITED,RG27 9UY,62069,Military short term detached duty,"Ł6,867.68"
Ministry of Defence,Ministry of Defence,19/10/2015,Administration,HO+CS,ROYAL MAIL GROUP LIMITED,S49 1HQ,64804,General administration,"Ł6,862.28"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Materials & Equipment,Divisions,BARCLAYCARD,TS17 6YG,G - 9000167423 - 00214032,Materials & Equipment,"Ł6,856.61"
Ministry of Defence,Ministry of Defence,08/10/2015,Fees for professional services,JFC,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,61398,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł6,841.33"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Other Services & Office costs,Divisions,BARCLAYCARD,TS17 6YG,G - 9000167422 - 00214029,Other Services & Office costs,"Ł6,820.31"
Ministry of Defence,Ministry of Defence,14/10/2015,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,SOFTWARE BOX LIMITED,YO61 1ET,63407,Computer equipment costing below the capitalisation threshold,"Ł6,800.07"
Ministry of Defence,Ministry of Defence,02/10/2015,IT and communication services,DES Bespoke Trading Entity,SOFTWARE BOX LIMITED,YO61 1ET,59974,Computer equipment costing below the capitalisation threshold,"Ł6,779.64"
Ministry of Defence,Ministry of Defence,21/10/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,65706,Cost of food services,"Ł6,740.35"
Ministry of Defence,Ministry of Defence,15/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,63609,Freight movement costs,"Ł6,722.79"
Ministry of Defence,Ministry of Defence,13/10/2015,"Transportation of personnel, freight and travel expenses",JFC,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,62898,Freight movement costs,"Ł6,716.30"
Ministry of Defence,Ministry of Defence,14/10/2015,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,63153,Freight movement costs,"Ł6,692.10"
Ministry of Defence,Ministry of Defence,08/10/2015,Research and development,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,61398,Research and development incurred on projects with defence science and technology laboratory,"Ł6,689.16"
Ministry of Defence,Ministry of Defence,14/10/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,63475,Cost of other material consumed,"Ł6,684.35"
Ministry of Defence,Ministry of Defence,20/10/2015,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000734,Cost of claims/compensation and related expenses against MOD,"Ł6,672.45"
Ministry of Defence,Ministry of Defence,12/10/2015,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED.,KY1 2SB,62326,Spend on Inventory - General,"Ł6,665.54"
Ministry of Defence,Ministry of Defence,20/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,65009,Freight movement costs,"Ł6,627.11"
Ministry of Defence,Ministry of Defence,07/10/2015,Design services and minor equipment purchases,JFC,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,61239,Equipment support non-project costs,"Ł6,596.04"
