Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,17/08/2011,Professional fees,CDD CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),2886688,109901.6,
Department of Health,Department of Health,17/08/2011,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON (UCL),ERS-439071-50627,117489,
Department of Health,Department of Health,17/08/2011,Other Admin expenditure,CDD CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),2886686,126279.6,
Department of Health,Department of Health,17/08/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736013,274999.98,
Department of Health,Department of Health,18/08/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",MARTINDALE PHARMACEUTICALS LTD,A11969,"£30,061.17",
Department of Health,Department of Health,18/08/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",OXFORD UNIVERSITY,RTHP0/20078086,"£33,000.00",
Department of Health,Department of Health,18-Aug-11,Computer Software/License,Informatics,PHOENIX SOFTWARE LTD,13475311,33744.96,
Department of Health,Department of Health,18/08/2011,Raw materials & consumables,"PSF POLICY, STRATEGY & FINANCE",SIGMA PHARMACEUTICALS PLC,I363571,"£34,522.49",
Department of Health,Department of Health,18/08/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",MARTINDALE PHARMACEUTICALS LTD,A11969,"£50,601.16",
Department of Health,Department of Health,18/08/2011,Consultancy Other: not VAT recoverable,NHS MEDICAL DIRECTOR,MANCHESTER UNIVERSITY OF,14013263,53914,
Department of Health,Department of Health,18-Aug-11,Contr Other External,Informatics,CABLE & WIRELESS UK,13444597,62080.88,
Department of Health,Department of Health,18/08/2011,Raw materials & consumables,"PSF POLICY, STRATEGY & FINANCE",SIGMA PHARMACEUTICALS PLC,I343339,"£121,252.19",
Department of Health,Department of Health,18/08/2011,Outsourcing Contract,NHS MEDICAL DIRECTOR,THE ROYAL COLLEGE OF PATHOLOGISTS,NLMC2-2,132840,
Department of Health,Department of Health,19/08/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736065,20880.02,
Department of Health,Department of Health,19/08/2011,Outsourcing Contract,CDD CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201249341,24193.96,
Department of Health,Department of Health,19/08/2011,Secondees in invoiced costs,HPIH & SD,NORTH EAST SHA,503262,25428.81,
Department of Health,Department of Health,19/08/2011,Revenue Grants to Other Bodies,WORKFORCE,OFFICE OF THE HEALTH PROFESSIONS ADJUDICATOR OHPA,FUNDINGAUG2011,25458,
Department of Health,Department of Health,19/08/2011,Research & development,Research and Development,BELFAST QUEENS UNIVERSITY OF,ERS-439230-50642,33845,
Department of Health,Department of Health,19-Aug-11,Staff Consultancy & Suppt,Informatics,ASE CONSULTING LTD,13466266,42484.5,
Department of Health,Department of Health,19/08/2011,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,90065269,44750,
Department of Health,Department of Health,19-Aug-11,Staff Consultancy & Suppt,Informatics,ASE CONSULTING LTD,13466266,45940.5,
Department of Health,Department of Health,19/08/2011,Service charge,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584087899,68609.67,
Department of Health,Department of Health,19/08/2011,Addition Clearing - SW LIC,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584087898,100979,
Department of Health,Department of Health,19/08/2011,Other Admin expenditure,NHS MEDICAL DIRECTOR,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2001152,150297.52,
Department of Health,Department of Health,19/08/2011,Outsourcing Contract,NHS MEDICAL DIRECTOR,YORKSHIRE & THE HUMBER SHA,19595829,185175,
Department of Health,Department of Health,19-Aug-11,Legal / Prof Fees,Informatics,DLA PIPER UK LLP,13417699,218717.4,
Department of Health,Department of Health,19/08/2011,Other programme expenditure,HPIH & SD,HEALTH PROTECTION AGENCY (HPA),5318022,300000,
Department of Health,Department of Health,19/08/2011,Admin Revenue Grant-in-Aid ENDPBs,COMMISSIONING,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,IR OF NHS AUGUST 2011,1400000,
Department of Health,Department of Health,19/08/2011,CASH FUNDING Rev Inside RAB,NHS FC,CROYDON PCT,HAFS-11237,"13,000,000",
Department of Health,Department of Health,22/08/2011,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-439324-50662,23978,
Department of Health,Department of Health,22/08/2011,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,ERS-439320-50667,25000,
Department of Health,Department of Health,22-Aug-11,Phone Rental and Calls,Informatics,BT PLC,13503614,25368.51,
Department of Health,Department of Health,22/08/2011,Policy Payments,Research and Development,SOUTH EAST COAST SHA,15112409,26493,
Department of Health,Department of Health,22-Aug-11,Staff Consultancy & Suppt,Informatics,PA CONSULTING SERVICES LTD,13483786,32000,
Department of Health,Department of Health,22/08/2011,Professional fees,COMMISSIONING,DELOITTE LLP,1110687431,37234,
Department of Health,Department of Health,22/08/2011,Professional fees,SOCIAL CARE,TREASURY SOLICITORS DEPARTMENT (TSOL),111272,37749.5,
Department of Health,Department of Health,22/08/2011,Printing,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736084,38500,
Department of Health,Department of Health,22/08/2011,Research & development,HPIH & SD,MEDICAL RESEARCH COUNCIL MRC,7050002866,62848,
Department of Health,Department of Health,22/08/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736071,63405,
Department of Health,Department of Health,22/08/2011,Research & development,HPIH & SD,IFR ENTERPRISES LTD,INV0002676,65103,
Department of Health,Department of Health,22/08/2011,Outsourcing Contract,HPIH & SD,MULTI RESOURCE MARKETING LTD,122010,69464.79,
Department of Health,Department of Health,22/08/2011,Policy Payments,Research and Development,EAST MIDLANDS SHA,11011797,80397.15,
Department of Health,Department of Health,22/08/2011,Outsourcing Contract,NHS MEDICAL DIRECTOR,EAST MIDLANDS SHA,11011777,104221,
Department of Health,Department of Health,22/08/2011,Policy Payments,Research and Development,APPOINTING AUTHORITY FOR PHASE 1 ETHICS COMMITTEES (AAPEC),AAPEC/DH001,150000,
Department of Health,Department of Health,22/08/2011,Research & development,Research and Development,ASHRIDGE CONSULTING LTD,ERS-439314-50663,161851.21,
Department of Health,Department of Health,22/08/2011,Research & development,Research and Development,YORKSHIRE & THE HUMBER SHA,ERS-439322-50661,209045.14,
Department of Health,Department of Health,22/08/2011,Grants to non profit institutions (CUR),COMMISSIONING,FOUNDATION TRUST NETWORK,ERS-439356-50681,220000,
Department of Health,Department of Health,22/08/2011,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-439324-50662,230852,
Department of Health,Department of Health,22/08/2011,Outsourcing Contract,HPIH & SD,VERTEX DATA SCIENCE LTD,FI0407806,264722.65,
Department of Health,Department of Health,22/08/2011,Grants to non profit institutions (CUR),SOCIAL CARE,SOCIAL CARE INSTITUTE FOR EXCELLENCE (SCIE),ERS-439378-50701,500000,
Department of Health,Department of Health,22/08/2011,Additions FT Financing Facility Loans,NHS FC,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,HAFS-11236,"3,151,000",
Department of Health,Department of Health,23/08/2011,Professional fees,CDD CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),2882343,4300,
Department of Health,Department of Health,23/08/2011,Addition Clearing - SW LIC,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584087897,5496.31,
Department of Health,Department of Health,23/08/2011,Professional fees,CDD CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),2882343,21500,
Department of Health,Department of Health,23/08/2011,Professional fees,COMMISSIONING,DELOITTE LLP,1110701945,28637,
Department of Health,Department of Health,23/08/2011,Professional fees,COMMISSIONING,PRICEWATERHOUSECOOPERS LLP,1353649552,28844,
Department of Health,Department of Health,23/08/2011,Outsourcing Contract,HPIH & SD,SAPIENT LTD,22612,30660,
Department of Health,Department of Health,23/08/2011,Other Admin expenditure,NHS MEDICAL DIRECTOR,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2001206,50651.03,
Department of Health,Department of Health,23/08/2011,Professional fees,WORKFORCE,GOVERNMENT ACTUARYS DEPARTMENT (GAD),SINV/00015099,132581.33,
Department of Health,Department of Health,23/08/2011,Outsourcing Contract,HPIH & SD,DURHAM UNIVERSITY OF,230516,168600,
Department of Health,Department of Health,23/08/2011,Outsourcing Contract,CDD CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201251142,216020.83,
Department of Health,Department of Health,23/08/2011,Outsourcing Contract,HPIH & SD,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,OP/I117143,218100,
Department of Health,Department of Health,23/08/2011,Service charge,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584087897,1388499.33,
Department of Health,Department of Health,23/08/2011,Other programme expenditure,HPIH & SD,SKIPTON FUND LTD,003/11-12,10000000,
Department of Health,Department of Health,24/08/2011,Travel & subsistence secondees,NHS MEDICAL DIRECTOR,SALFORD ROYAL NHS FOUNDATION TRUST,1000120125,183.29,
Department of Health,Department of Health,24/08/2011,Cleaning: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,1617.63,
Department of Health,Department of Health,24/08/2011,Cleaning: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,1703.56,
Department of Health,Department of Health,24/08/2011,Facilities management: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,1835.34,
Department of Health,Department of Health,24/08/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,2520.24,
Department of Health,Department of Health,24/08/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,2543.68,
Department of Health,Department of Health,24/08/2011,Facilities management: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,3524.46,
Department of Health,Department of Health,24/08/2011,Facilities management: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,6670.52,
Department of Health,Department of Health,24/08/2011,Facilities management: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,7099.81,
Department of Health,Department of Health,24/08/2011,Security: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,7661,
Department of Health,Department of Health,24/08/2011,Cleaning: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,11653.11,
Department of Health,Department of Health,24/08/2011,Facilities management: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,13560.96,
Department of Health,Department of Health,24/08/2011,Security: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,16479.08,
Department of Health,Department of Health,24/08/2011,Cleaning: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,16873.97,
Department of Health,Department of Health,24/08/2011,Security: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,16961.89,
Department of Health,Department of Health,24/08/2011,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,SALFORD ROYAL NHS FOUNDATION TRUST,1000121433,22249.5,
Department of Health,Department of Health,24/08/2011,Travel & subsistence secondees,NHS MEDICAL DIRECTOR,SALFORD ROYAL NHS FOUNDATION TRUST,1000121433,22249.5,
Department of Health,Department of Health,24/08/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,23201.81,
Department of Health,Department of Health,24/08/2011,Cleaning: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,24705.75,
Department of Health,Department of Health,24/08/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,29484.45,
Department of Health,Department of Health,24/08/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,31388.28,
Department of Health,Department of Health,24/08/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,32333.83,
Department of Health,Department of Health,24/08/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736116,32467.5,
Department of Health,Department of Health,24/08/2011,Rates,CDD CORPORATE DEVELOPMENT,PENDLE BOROUGH COUNCIL,7213358APR-MAR2012,37671,
Department of Health,Department of Health,24/08/2011,Security: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00204701RI,39180.93,
Department of Health,Department of Health,24-Aug-11,Staff Consultancy & Suppt,Informatics,CAPGEMINI UK PLC,13513680,39339,
Department of Health,Department of Health,24/08/2011,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,SALFORD ROYAL NHS FOUNDATION TRUST,1000120125,43333,
Department of Health,Department of Health,24/08/2011,Travel -Trains,CDD CORPORATE DEVELOPMENT,FCM TRAVEL SOLUTIONS,1049604844,44257.4,
Department of Health,Department of Health,24/08/2011,Admin Revenue Grant-in-Aid ENDPBs,HPIH & SD,HUMAN TISSUE AUTHORITY (HTA),NL/033,238500,
Department of Health,Department of Health,25/08/2011,Consultancy/Professional Advice,"PSF POLICY, STRATEGY & FINANCE",DLA PIPER UK LLP,57182395,"£25,811.40",
Department of Health,Department of Health,25-Aug-11,Staff Consultancy & Suppt,Informatics,PA CONSULTING SERVICES LTD,13483788,25900,
Department of Health,Department of Health,25-Aug-11,Staff Consultancy & Suppt,Informatics,PA CONSULTING SERVICES LTD,13483789,26250,
Department of Health,Department of Health,25/08/2011,Addition Clearing - IT,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201243631,26281.69,
Department of Health,Department of Health,25-Aug-11,Staff Consultancy & Suppt,Informatics,CAPGEMINI UK PLC,13505078,27607,
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,CANCER RESEARCH UK,ERS-439570-50739,31136.63,
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-439574-50730,31967,
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-439575-50734,33497,
Department of Health,Department of Health,25/08/2011,Professional fees,"PSF POLICY, STRATEGY & FINANCE",DLA PIPER UK LLP,57182395,"£34,267.07",
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,RAND EUROPE CAMBRIDGE LTD,ERS-439571-50728,34727.19,
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-439559-50733,36042,
Department of Health,Department of Health,25/08/2011,Utilities,CDD CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),5024217,40526.53,
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,NOTTINGHAM UNIVERSITY OF,ERS-439569-50736,44679,
Department of Health,Department of Health,25/08/2011,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,KINGS COLLEGE LONDON,SINV1035974,50828.34,
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-439573-50731,53975,
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-439578-50729,55523,
Department of Health,Department of Health,25-Aug-11,Staff Consultancy & Suppt,Informatics,CAPGEMINI UK PLC,13505078,57340.5,
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-439562-50722,60103,
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-439568-50735,68637.65,
Department of Health,Department of Health,25/08/2011,Contactor/ Staff Subsitution,COMMISSIONING,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,50020131,70276.07,
Department of Health,Department of Health,25/08/2011,Secondees in invoiced costs,HPIH & SD,NORTH EAST SHA,503377,71742.03,
Department of Health,Department of Health,25/08/2011,Secondees in invoiced costs,HPIH & SD,NORTH EAST SHA,503377,72890.14,
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-439572-50724,77978,
Department of Health,Department of Health,25-Aug-11,Contr Other External,Informatics,SPRINT INTERNATIONAL EXPRESS LTD,13060673,78760.91,
Department of Health,Department of Health,25/08/2011,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201243631,88659.14,
Department of Health,Department of Health,25/08/2011,Research & development,Research and Development,GREATER MANCHESTER WEST MENTAL HEALTH NHS FOUNDATION TRUST,ERS-439576-50727,107590,
Department of Health,Department of Health,25/08/2011,Rates,CDD CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),5024217,112233.6,
Department of Health,Department of Health,25/08/2011,Other programme expenditure,SOCIAL CARE,DEPARTMENT FOR EDUCATION (DFE),350001345,334515,
Department of Health,Department of Health,25/08/2011,Rent of Land & Buildings (non-PFI operating lease),CDD CORPORATE DEVELOPMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),5024217,497386.23,
Department of Health,Department of Health,25-Aug-11,Contr Other External,Informatics,CABLE & WIRELESS UK,13402532,597040,
Department of Health,Department of Health,26/08/2011,Secondees in invoiced costs,"PSF POLICY, STRATEGY & FINANCE",ANGLIA SUPPORT PARTNERSHIP (ASP),1100005951,"£26,989.32",
Department of Health,Department of Health,26/08/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",CSC COMPUTER SCIENCES LTD,5201251600,"£27,382.50",
Department of Health,Department of Health,26-Aug-11,Contr Other External,Informatics,SPRINT INTERNATIONAL EXPRESS LTD,13534386,34669.92,
Department of Health,Department of Health,26/08/2011,Professional fees,"PSF POLICY, STRATEGY & FINANCE",DLA PIPER UK LLP,57193345,"£37,453.51",
Department of Health,Department of Health,26-Aug-11,Contr Other External,Informatics,SPRINT INTERNATIONAL EXPRESS LTD,13151469,45467.19,
Department of Health,Department of Health,26/08/2011,Secondees in invoiced costs,WORKFORCE,SHEFFIELD PCT,2100051277,49531,
Department of Health,Department of Health,26/08/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,THOMPSONS,1029/1029/09/08/11,51300,
Department of Health,Department of Health,26/08/2011,Research & development,HPIH & SD,TNS UK LTD,137502,65280,
Department of Health,Department of Health,26/08/2011,Contactor/ Staff Subsitution,COMMISSIONING,NORTHGATE UK LTD,91174114,144207.36,
Department of Health,Department of Health,26/08/2011,IT minor costs non capital,CDD CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201251601,624667.72,
Department of Health,Department of Health,26/08/2011,Additions-PDC temporary,NHS FC,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,HAFS-11406,"2,500,000",
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,YORK UNIVERSITY OF,ERS-439735-50779,121.9,
Department of Health,Department of Health,30-Aug-11,Staff Consultancy & Suppt,Informatics,PARITY RESOURCES LTD,13505079,1314,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-439696-50753,4016,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,WARWICK UNIVERSITY OF,ERS-439734-50778,4361,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-439704-50759,5127,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-439696-50753,5916,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-439696-50753,8458,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,MEDICAL RESEARCH COUNCIL MRC,ERS-439713-50768,8665,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-439699-50756,9691,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-439711-50766,11734,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,SWANSEA UNIVERSITY,ERS-439728-50777,12547,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,YORK UNIVERSITY OF,ERS-439735-50779,13358,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-439699-50756,13546,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-439720-50771,13829,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-439699-50756,14030,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-439732-50741,15099,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-439732-50741,18320,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-439709-50764,19576,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-439699-50756,20310,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,WARWICK UNIVERSITY OF,ERS-439734-50778,20436,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-439723-50772,20976,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-439699-50756,22262,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-439725-50773,23188,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,MEDICAL RESEARCH COUNCIL MRC,ERS-439713-50768,24108,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-439723-50772,24327,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-439703-50758,24612,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,YORK UNIVERSITY OF,ERS-439735-50779,25315,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,TEESSIDE UNIVERSITY OF,ERS-439729-50776,25332,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,WARWICK UNIVERSITY OF,ERS-439734-50778,26028,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-439725-50773,26074,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,YORK UNIVERSITY OF,ERS-439735-50779,27032,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-439704-50759,29646,
Department of Health,Department of Health,30-Aug-11,Staff Consultancy & Suppt,Informatics,PARITY RESOURCES LTD,13505079,30098.41,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-439709-50764,30559,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,ICNARC VOLUNTARY ORGANISATION,ERS-439708-50763,30663,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,SWANSEA UNIVERSITY,ERS-439728-50777,31745,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON (UCL),ERS-439730-50767,32665,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,DERBY HOSPITALS NHS FOUNDATION TRUST,ERS-439736-50748,33048,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-439696-50753,33456,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,DUNDEE UNIVERSITY OF,ERS-439705-50760,34308,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,SUSSEX UNIVERSITY OF,ERS-439727-50775,34632,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-439709-50764,34795,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-439703-50758,35057,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-439700-50757,35948,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-439711-50766,36623,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-439700-50757,37010,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,SWANSEA UNIVERSITY,ERS-439728-50777,37260,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,WARWICK UNIVERSITY OF,ERS-439734-50778,38407,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-439731-50745,41312,
Department of Health,Department of Health,30/08/2011,Secondees in invoiced costs,HPIH & SD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,7869381,43231,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,NEWCASTLE UNIVERSITY,ERS-439715-50769,43667,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-439720-50771,48859,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-439703-50758,52725,
Department of Health,Department of Health,30/08/2011,Consultancy/Professional Advice,SOCIAL CARE,NATIONAL CENTRE FOR SOCIAL RESEARCH,811623004,61520,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-439700-50757,64142,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-439720-50771,68207,
Department of Health,Department of Health,30/08/2011,Outsourcing Contract,SOCIAL CARE,LANCASHIRE CONSTABULARY,7200001596,80000,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-439720-50771,94073,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-439720-50771,102780,
Department of Health,Department of Health,30/08/2011,Research & development,Research and Development,QUANTA FLUID SOLUTIONS LTD,5,133100,
Department of Health,Department of Health,31/08/2011,Service charge,NHS FINANCE PERFORMANCE & OPERATIONS,Amicus Horizon Group Ltd,233179,8125.04,
Department of Health,Department of Health,31/08/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,Amicus Horizon Group Ltd,233179,18270,
Department of Health,Department of Health,31/08/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV007230,28324.56,
Department of Health,Department of Health,31/08/2011,Contactor/ Staff Subsitution,COMMISSIONING,NORTHGATE UK LTD,91174114VAT ONLY,28841.47,
Department of Health,Department of Health,31/08/2011,Research & development,Research and Development,NHS CONFEDERATION,ERS-439921-50783,30000,
