Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Supplier Type,Contract Number,Project Code,Expenditure Type
Ministry of Justice,HMCTS,24-Jul-12,262000-SCA Costs,FZ999-Midlands Region,H & W COURTS LIMITED,2115708,"£489,066.82",Hereford & Worcester - H&W Courts Ltd (EC2V 7HR) - Unitary Charges for Hereford & Worcester PFI - Monthly,SE1 9RA,,,0,Programme
Ministry of Justice,HMCTS,06-Jul-12,222001-Maintenance,FZ999-Midlands Region,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,2095336,"£91,726.69",CIS Labour - Various Midland Courts - Mitie Technical - Reactive maintenance works,CIS-PO1 9DB,,,0,Programme
Ministry of Justice,HMCTS,06-Jul-12,532000-Tangible GBV - Additions,FZ999-Midlands Region,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,2095336,"£36,214.00",CIS Labour - Nottingham Magistrates Court - MITIE - Air Condtioning to Custody Suite  (under term contract),CIS-PO1 9DB,,,I027,Programme
Ministry of Justice,HMCTS,10-Jul-12,226000-Court Costs,FZ999-Midlands Region,EUREST SERVICES,2098377,"£31,270.03",Midlands Region Catering Jurors Subsidy 11/12 - Eurest Services,B45 9PZ,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2111625,"£163,467.59",Cleaning,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2111625,"£28,108.25",Management Costs etc,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2111625,"£289,456.73",Security,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2111625,"£145,783.59",M&E Repair and Maintenance,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2111625,"£113,921.77",Management Costs etc,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2111625,"£26,136.88",Internal Repair and Maintenance,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2111625,"£43,033.06",CIS Labour  - Various - G4S - RPU SW 09/10/72/11 - M&E Repair and Maintenance,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,17-Jul-12,532000-Tangible GBV - Additions,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2106750,"£254,180.77",M/Derby/165/11-CIS Labour-Derby Combined-LED Lighting,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,WARWICKSHIRE POLICE AUTHORITY,2113103,"£1,215,433.02",Service charge for Warwickshire Justice Centre (Leamington),CV35 7QB,,,0,Programme
Ministry of Justice,HMCTS,27-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,WARWICKSHIRE POLICE AUTHORITY,2121592,"£599,139.04",Annual service charge for Warwickshire Justice Centre (Nuneaton),CV35 7QB,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NORTHAMPTON BOROUGH COUNCIL,683980,"£38,930.00",Rates payment,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,STAFFORD BOROUGH COUNCIL,2113365,"£26,106.00",Rates payment,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,CITY OF LINCOLN COUNCIL,2113186,"£29,999.00",Rates payment,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COVENTRY CITY COUNCIL,2113201,"£25,190.00",Rates payment,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,DERBY CITY COUNCIL,2113210,"£28,854.00",Rates payment,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,WOLVERHAMPTON CITY COUNCIL,2113399,"£35,724.00",Rates payment,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,CITY OF STOKE ON TRENT,2113188,"£32,060.00",Rates payment,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2113145,"£29,541.00",Rates payment,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2113145,"£44,655.00",Rates payment,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2113145,"£149,766.00",Rates payment,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NOTTINGHAM CITY COUNCIL,2113314,"£36,869.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NOTTINGHAM CITY COUNCIL,2113314,"£70,990.00",,RATES,,,0,Programme,,,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,LEICESTER CITY COUNCIL,2113258,"£32,747.00",Rates payment,RATES,,,0,Programme,,,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,LEICESTER CITY COUNCIL,2113258,"£25,190.00",Rates payment,RATES,,,0,Programme,,,
Ministry of Justice,HMCTS,06-Jul-12,223001-Printing Postage and Office expenditure,GZ999-North West Region,ROYAL MAIL GROUP PLC,2096272,"£28,655.74",NW Region - Royal Mail variable charges - Jun 12 - Mar 13 - Account 166288000,PE4 5BR,,,0,Programme,,,
Ministry of Justice,HMCTS,20-Jul-12,261000-Fuel and Utilities,GZ999-North West Region,CORONA ENERGY,2111523,"£55,499.63",NW Region Consolidated - Gas - Corona - April 11 - March 12,NW4 3RJ-RET 4,,,0,Programme,,,
Ministry of Justice,HMCTS,13-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,BLACKPOOL COUNCIL,2103242,"£28,256.99",,FY1 1NF,,,0,Programme,,,
Ministry of Justice,HMCTS,20-Jul-12,532000-Tangible GBV - Additions,GZ999-North West Region,HENRY BOOT CONSTRUCTION LTD,2111690,"£383,683.43",St Helens Magistrates Court - Carry out refurbishment work as per tender submission,CIS-M12 6FX,,,0,Programme,SME,,Integration Project St Helens Magistrates' Court and County Court
Ministry of Justice,HMCTS,24-Jul-12,532000-Tangible GBV - Additions,GZ999-North West Region,HENRY BOOT CONSTRUCTION LTD,2115742,"£105,359.40",Liverpool QEII Crown Court - BMS and LV panel replacement as per your tender submission,CIS-M12 6FX,,,0,Programme,SME,,
Ministry of Justice,HMCTS,17-Jul-12,532000-Tangible GBV - Additions,GZ999-North West Region,HENRY BOOT CONSTRUCTION LTD,2106832,"£100,309.36",Relocation of Employment Tribunal office to 3rd floor.,CIS-M12 6FX,,,0,Programme,SME,,
Ministry of Justice,HMCTS,10-Jul-12,222002-Other Property Costs,GZ999-North West Region,NEOPOST LTD,2098698,"£36,202.60",,RM1 2AR-INVOICE,,,0,Programme,,,
Ministry of Justice,HMCTS,13-Jul-12,222002-Other Property Costs,GZ999-North West Region,NEOPOST LTD,2103676,"£35,647.88","maintenance of franking machines HMCTS NW Region for 12/13, Neopost bulk contract schedule 4900000162",RM1 2AR-INVOICE,,,0,Programme,,,
Ministry of Justice,HMCTS,11-Jul-12,261000-Fuel and Utilities,GZ999-North West Region,UNITED UTILITIES WATER PLC,2102353,"£26,338.04",NW regional consolidated A/C - water usage - United Utilities - Apr 11 - Mar 12,WA55 1WB,,,0,Programme,,,
Ministry of Justice,HMCTS,06-Jul-12,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2095370,"£146,580.00",,RM1 2AR-NIPA,,,0,Programme,,,HMCTS National  Imprst Account for Postage Franking Machines 
Ministry of Justice,HMCTS,17-Jul-12,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2107080,"£141,570.00",,RM1 2AR-NIPA,,,0,Programme,,,HMCTS National  Imprst Account for Postage Franking Machines 
Ministry of Justice,HMCTS,24-Jul-12,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2115936,"£133,948.00",,RM1 2AR-NIPA,,,0,Programme,,,HMCTS National  Imprst Account for Postage Franking Machines 
Ministry of Justice,HMCTS,27-Jul-12,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2120593,"£145,810.00",,RM1 2AR-NIPA,,,0,Programme,,,HMCTS National  Imprst Account for Postage Franking Machines 
Ministry of Justice,HMCTS,04-Jul-12,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2093069,"£54,245.84","Preston Combined Court - Supply & installation of secure dock into court 9, together with associated seating and sound system",CIS-WR12 7LJ,,,0,Programme,,,
Ministry of Justice,HMCTS,03-Jul-12,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2090593,"£67,068.16",Preston Magistrates Court - Supply and install secure dock in court 2,CIS-WR12 7LJ,,,0,Programme,,,
Ministry of Justice,HMCTS,03-Jul-12,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2090593,"£28,199.47",Bury Courthouse - Provide and install a secure dock to court 2,CIS-WR12 7LJ,,,0,Programme,,,
Ministry of Justice,HMCTS,03-Jul-12,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2090593,"£149,074.66","Manchester Crown Court, Minshull Street - Water ingress works",CIS-WR12 7LJ,,,0,Programme,,,
Ministry of Justice,HMCTS,03-Jul-12,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2090593,"£56,158.80",Liverpool QEII Crown Court - Installation of 2 x secure docks in courts 6.1 and 6.2 as per Paul Clarke's quote reference JO231,CIS-WR12 7LJ,,,0,Programme,,,
Ministry of Justice,HMCTS,03-Jul-12,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2090593,"£34,239.49","Burnley Combined Court - Install secure dock in court 2, as agreed",CIS-WR12 7LJ,,,0,Programme,,,
Ministry of Justice,HMCTS,03-Jul-12,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2090593,"£48,338.88",Blackpool Magistrates Court - Install secure dock in court 4 as agreed,CIS-WR12 7LJ,,,0,Programme,,,
Ministry of Justice,HMCTS,17-Jul-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2106750,"£308,507.45",North West Region - Managed and contractual hard services: April 12 - March 13. Contract no: 0073-4-Works/FM-SW-RFI refers.,CIS-WR12 7LJ,,,0,Programme,,,Repairs and Maintenance Costs for NW Region HMCTS June 2012
Ministry of Justice,HMCTS,17-Jul-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2106750,"£498,156.85",North West Region - Contactual Soft Services: April 12 - March 13 - Contract no: 0073-4-Works/FM-SW-RFI refers.,CIS-WR12 7LJ,,,0,Programme,,,"Security, Cleaning, Wast Disposal, Catering, Vermin control and Management Costs for the NW Region HMCTS June 2012"
Ministry of Justice,HMCTS,17-Jul-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2106750,"£55,589.74",NW Region - Ad hoc hard services: Apr 12 - Mar 13.,CIS-WR12 7LJ,,,0,Programme,,,
Ministry of Justice,HMCTS,27-Jul-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2120351,"£79,995.73",NW Region - Ad hoc hard services Feb - Mar 2012.,CIS-WR12 7LJ,,,0,Programme,,,
Ministry of Justice,HMCTS,06-Jul-12,262000-SCA Costs,GZ999-North West Region,UK COURT SERVICES LTD,2096378,"£491,885.00",Manchester- UK Court Services Ltd (WR12 7LJ) - Unitary Charges for Manchester PFI - Monthly,WR12 7LJ,,,0,Programme,,,PFI and Management Cost for Manchester City Magistrates Court June 2012
Ministry of Justice,HMCTS,27-Jul-12,262000-SCA Costs,GZ999-North West Region,UK COURT SERVICES LTD,2121576,"£33,131.24",Manchester- UK Court Services Ltd (WR12 7LJ) - Unitary Charges for Manchester PFI - Monthly,WR12 7LJ,,,0,Programme,,,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,CARLISLE CITY COUNCIL,2113172,"£26,793.00",,RATES,,,0,Programme,,,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2113287,"£55,418.00",,RATES,,,0,Programme,,,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2113287,"£27,251.00",,RATES,,,0,Programme,,,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2113287,"£54,502.00",,RATES,,,0,Programme,,,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2113287,"£240,450.00",,RATES,,,0,Programme,,,Payable by HQ - Non Domestic Rates 
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,PRESTON CITY COUNCIL,2113323,"£54,044.00",,RATES,,,0,Programme,,,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LIVERPOOL CITY COUNCIL,2113260,"£132,820.00",,RATES,,,0,Programme,,,Payable by HQ - Non Domestic Rates 
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LIVERPOOL CITY COUNCIL,2113260,"£73,738.00",,RATES,,,0,Programme,,,
Ministry of Justice,HMCTS,04-Jul-12,223001-Printing Postage and Office expenditure,HZ999-North East Region,ROYAL MAIL GROUP PLC,2093898,"£109,233.53",North East Consol Account - Variable service contract continuation replacing PO 20000143837 - Royal Mail - 12/13,PE4 5BR,,,0,Programme,,,
Ministry of Justice,HMCTS,25-Jul-12,222001-Maintenance,HZ999-North East Region,NG BAILEY FACILITIES SERVICES LTD,2118185,"£34,799.54",Sheffield magistrates - agreed costs for PPM for fan coil units,CIS-LS12 6EH,,,0,Programme,,,
Ministry of Justice,HMCTS,20-Jul-12,261000-Fuel and Utilities,HZ999-North East Region,CORONA ENERGY,2111523,"£62,860.89",North East Consol Account - Gas - Corona 12-13,NW4 3RJ-RET 4,,,0,Programme,,,
Ministry of Justice,HMCTS,06-Jul-12,532000-Tangible GBV - Additions,HZ999-North East Region,SCHINDLER LTD,2096286,"£30,282.71","Newcastle upon Tyne CCC - Replacement of 3 no Scenic Lifts			",CIS-TW16 6QT,,,0,Programme,,,
Ministry of Justice,HMCTS,02-Jul-12,223001-Printing Postage and Office expenditure,HZ999-North East Region,HM PRISON SERVICE,1397,"£88,612.04",,NP20 9BB,,,0,Programme,,,
Ministry of Justice,HMCTS,26-Jul-12,223001-Printing Postage and Office expenditure,HZ999-North East Region,HM PRISON SERVICE,1460,"£58,326.77",,NP20 9BB,,,0,Programme,,,
Ministry of Justice,HMCTS,26-Jul-12,223000-Other Expenditure,HZ999-North East Region,HM PRISON SERVICE,1461,"£25,012.45",,NP20 9BB,,,0,Programme,,,
Ministry of Justice,HMCTS,20-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,CITY OF WAKEFIELD MDC,2111495,"£44,184.73",,WF1 9AJ,,,0,Programme,,,
Ministry of Justice,HMCTS,03-Jul-12,223001-Printing Postage and Office expenditure,HZ999-North East Region,NEOPOST LTD,2090905,"£34,470.59",,RM1 2AR-INVOICE,,,0,Programme,,,
Ministry of Justice,HMCTS,10-Jul-12,532000-Tangible GBV - Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2098511,"£329,500.00","Wakefield County Court - Fit out works at  Emerald House, Mulberry Way, Wakefield, WF1 2QN			",CIS-BD19 6BW,,,0,Programme,,,
Ministry of Justice,HMCTS,17-Jul-12,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2106750,"£285,706.42",HA102 Consolidated - North East Estate Managed Hard Services 12-13,CIS-WR12 7LJ,,,0,Programme,,,
Ministry of Justice,HMCTS,17-Jul-12,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2106750,"£560,185.90",HA102 Consolidated - North East Estate Managed Fixed Soft Services 12-13,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,17-Jul-12,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2106750,"£56,687.82",HA102 Consolidated - North East Estate Variable Cost Hard Services 12-13,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,262000-SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,2111822,"£313,947.39","Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly",BR8 7AG,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,262000-SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,2111822,"£45,955.77","Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly",BR8 7AG,,,0,Programme
Ministry of Justice,HMCTS,27-Jul-12,261000-Fuel and Utilities,HZ999-North East Region,BRITISH GAS BUSINESS,2120220,"£32,983.58",North East Consol Account - Electricity - British Gas 11-12 contract continuation replacing PO 20000128709,OX4 2JY,,,0,Programme
Ministry of Justice,HMCTS,27-Jul-12,261000-Fuel and Utilities,HZ999-North East Region,BRITISH GAS BUSINESS,2120220,"£26,240.25",North East Consol Account - Electricity - British Gas 11-12 contract continuation replacing PO 20000128709,OX4 2JY,,,0,Programme
Ministry of Justice,HMCTS,13-Jul-12,262000-SCA Costs,HZ999-North East Region,PALECASTLE LTD,2104516,"£96,927.17",Sheffield - Palecastle Ltd (WA14 2EX) - Unitary Charges for Sheffield PFI - Monthly,WA14 2EX,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,SHEFFIELD CITY COUNCIL,2113343,"£83,814.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,BRADFORD METROPOLITAN COUNCIL,2113158,"£56,334.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,HULL CITY COUNCIL,2113247,"£31,831.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,NEWCASTLE UPON TYNE CITY COUNCIL,2113303,"£67,784.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,2113331,"£26,564.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,SHEFFIELD CITY COUNCIL,2113343,"£41,449.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,LEEDS CITY COUNCIL,2113257,"£66,410.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,LEEDS CITY COUNCIL,2113257,"£51,296.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MIDDLESBROUGH COUNCIL,2113295,"£64,578.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MIDDLESBROUGH COUNCIL,2113295,"£30,457.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,03-Jul-12,222002-Other Property Costs,SL999-Centralised Frontline,UKI CHARITABLE FOUNDATION,2091304,"£33,300.00",,LE1 7GJ,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,SURREY COUNTY COUNCIL,2124167,"£95,906.00",,KT1 2EA,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,SHROPSHIRE COUNCIL,2124122,"£43,482.40",,SY2 6ND,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,LEEDS CITY COUNCIL,2123709,"£33,364.00",,LS1 1JF,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,STOCKPORT METROPOLITAN BOROUGH COUNCIL,2124158,"£46,334.40",,SK1 3XE,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,LINCOLNSHIRE COUNTY COUNCIL,2123716,"£45,325.35",,LN1 1YT,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,KENT COUNTY COUNCIL,2123684,"£37,746.00",,ME14 1XQ,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,TRAFFORD COUNCIL,2124200,"£58,797.20",,M32 0YY,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,SOMERSET COUNTY COUNCIL,2124137,"£49,370.00",,TA1 4DY,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,CARDIFF COUNTY COUNCIL,2123397,"£121,568.00",,CF10 4UW,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,BIRMINGHAM CITY COUNCIL,2123340,"£126,060.19",,B1 1BB,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,STAFFORDSHIRE COUNTY COUNCIL,2124148,"£26,331.56",,ST16 2NF,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,ESSEX COUNTY COUNCIL,2123519,"£43,582.98",,CM1 1JZ,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,LONDON BOROUGH OF BRENT,2123724,"£182,648.00",,HA9 9EZ,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,SUFFOLK COUNTY COUNCIL,2124163,"£48,460.80",,IP1 2DH,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,LANCASHIRE COUNTY COUNCIL,2123699,"£28,207.20",,PR1 0LD,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,CITY OF LONDON,2123414,"£98,381.20",,EC2P 2EJ,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,DEVON COUNTY COUNCIL,2123471,"£28,840.40",,EX2 4QD,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,721200-Creditors > 1 year - Other,SL999-Centralised Frontline,LONDON BOROUGH OF MERTON,2123727,"£62,756.31",,SM4 5DX,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,BUCKINGHAMSHIRE COUNTY COUNCIL,2123371,"£28,217.18",,HP20 1UD,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,LEEDS CITY COUNCIL,2123709,"£29,089.60",,LS1 1JF,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,SOMERSET COUNTY COUNCIL,2124137,"£49,372.40",,TA1 4DY,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,SHEFFIELD CITY COUNCIL,2124114,"£25,720.56",,S1 1UJ,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,STAFFORDSHIRE COUNTY COUNCIL,2124148,"£25,530.80",,ST16 2NF,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,LONDON BOROUGH OF MERTON,2123727,"£68,199.21",,SM4 5DX,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,STOCKPORT METROPOLITAN BOROUGH COUNCIL,2124158,"£51,560.40",,SK1 3XE,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,BIRMINGHAM CITY COUNCIL,2123340,"£185,085.21",,B1 1BB,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,LONDON BOROUGH OF BRENT,2123724,"£26,528.40",,HA9 9EZ,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,225000-Banking and Finance,SL999-Centralised Frontline,WIGAN COUNCIL,2124258,"£28,828.17",,WN1 1DD,,,0,Programme
