Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,CIT,XEROX UK LTD,2023862665,Ł17.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł76.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł143.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,HRD,XEROX UK LTD,2023862665,Ł22.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł25.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł3.60,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł36.90,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł31.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł36.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł22.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł70.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł15.30,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł124.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł34.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł55.80,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł1.80,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł9.90,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł16.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł11.70,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł17.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł42.30,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł8.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł26.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł40.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł43.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł13.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł0.90,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł12.60,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł20.70,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,HRD,XEROX UK LTD,2023862665,Ł63.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł17.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,Change PMU,XEROX UK LTD,2023862665,Ł83.70,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,CIT,XEROX UK LTD,2023862665,Ł7.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,My Civil Seevice Pension,XEROX UK LTD,2023862665,Ł11.70,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł3.60,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł9.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,My Civil Seevice Pension,XEROX UK LTD,2023862665,Ł5.40,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,HRD,XEROX UK LTD,2023862665,Ł26.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,My Civil Seevice Pension,XEROX UK LTD,2023862665,Ł0.90,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł18.90,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł35.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł7.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł26.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł19.80,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,Change PMU,XEROX UK LTD,2023862665,Ł26.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł37.80,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł5.40,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł18.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł19.80,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł37.80,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,Change PMU,XEROX UK LTD,2023862665,Ł36.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł9.90,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł54.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł4.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,CIT,XEROX UK LTD,2023862665,Ł23.40,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł52.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł18.90,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,STR,XEROX UK LTD,2023862665,Ł11.70,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,My Civil Seevice Pension,XEROX UK LTD,2023862665,Ł1.80,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł5.40,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,HRD,XEROX UK LTD,2023862665,Ł7.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł74.70,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł51.30,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł24.30,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,My Civil Seevice Pension,XEROX UK LTD,2023862665,Ł70.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł34.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,My Civil Seevice Pension,XEROX UK LTD,2023862665,Ł3.60,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł67.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,HRD,XEROX UK LTD,2023862665,Ł31.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,HRD,XEROX UK LTD,2023862665,Ł25.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,HRD,XEROX UK LTD,2023862665,Ł42.30,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,HRD,XEROX UK LTD,2023862665,Ł18.90,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł44.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,HRD,XEROX UK LTD,2023862665,Ł9.90,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł65.70,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,HRD,XEROX UK LTD,2023862665,Ł1.80,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł38.70,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł16.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł43.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł54.90,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł34.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł59.40,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,HRD,XEROX UK LTD,2023862665,Ł54.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",23-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2024024329,"Ł70,581.76",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł153.44,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł2,718.63",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł170.60,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł924.00,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł1,065.29",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł984.14,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł1,216.71",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł0.99,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł1.29,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł77.34,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł446.25,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł54.67,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł1,399.38",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł428.93,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł81.24,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł634.63,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł1,139.30",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł754.42,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł698.51,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł57.51,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł751.46,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł7.18,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł226.02,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł44.37,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł382.46,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł424.30,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł1,236.81",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł16.11,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł217.89,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł205.14,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł363.04,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł368.18,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł13.00,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł1.76,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł20.94,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł242.00,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł11.14,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł238.27,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł65.88,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł4.78,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł44.45,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł295.03,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł210.57,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł921.41,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł960.81,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł3,600.39",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł177.11,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł862.05,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł409.10,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł48.40,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł1,221.09",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł3,260.38",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł799.12,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł1,660.06",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł1,836.19",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł2,126.29",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł27.93,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł1,211.54",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł5,259.73",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł1,064.60",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł129.98,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł10,359.53",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł2,343.92",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł961.83,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł1,778.20",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł253.25,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł89.51,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł55.81,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł25.04,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł9.84,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł52.44,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł2.63,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł15.45,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł230.17,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,"Ł6,694.54",Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł39.68,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł130.86,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł5.26,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł36.56,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł5.26,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł441.45,Print & Associated Services,Reprographics,Reprographics
