EXAMPLES OF GPC EXPENDITURE,,,,
,,,,
MODGPC144366,12-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1878
MODGPC144366,26-Apr-16,Hotels And Motels, MOVENPICK HOTELS,1875
MODGPC144366,16-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1812.92
MODGPC144366,21-Apr-16,Hotels And Motels, CROWNE PLAZA HOTELS,1788.14
MODGPC144366,26-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1784.78
MODGPC144366,06-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1778.85
MODGPC144366,09-Apr-16,Hotels And Motels, MOVENPICK HOTELS,1765.19
MODGPC144366,09-Apr-16,Hotels And Motels, MOVENPICK HOTELS,1765.19
MODGPC144366,05-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1748.54
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1738
MODGPC144366,19-Apr-16,Hotels And Motels, DELTA HOTEL,1733.64
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1716.63
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1711.53
MODGPC144366,08-Apr-16,Hotels And Motels, CAMPANILE HOTELS,1709.57
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1707.42
MODGPC144366,27-Apr-16,Hotels And Motels, ROYAL HOTELS,1692.44
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1690
MODGPC144366,31-Mar-16,Hotels And Motels, HOLIDAY INN,1688.71
MODGPC144366,24-Apr-16,Hotels And Motels, EMBASSY SUITES,1665.47
MODGPC144366,26-Apr-16,Hotels And Motels, CROWNE PLAZA HOTELS,1660.69
MODGPC144366,22-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1652.3
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1642.26
MODGPC144366,24-Apr-16,Hotels And Motels, CITY LODGE HOTELS,1639.8
MODGPC144366,14-Apr-16,Hotels And Motels, MARRIOTT,1634
MODGPC144366,22-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1610.01
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1609.42
MODGPC144366,23-Apr-16,Hotels And Motels, SAS HOTELS,1573.89
MODGPC144366,02-Apr-16,Hotels And Motels, DELTA HOTEL,1571.9
MODGPC144366,20-Apr-16,Hotels And Motels, MARRIOTT,1557.68
MODGPC144366,11-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1547.36
MODGPC144366,13-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1546.25
MODGPC144366,08-Apr-16,Hotels And Motels, CAMPANILE HOTELS,1545.83
MODGPC144366,26-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1524.63
MODGPC144366,26-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1513.48
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1512.69
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1511.76
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1505.49
MODGPC144366,24-Apr-16,Hotels And Motels, HAMPTON INNS,1485.2
MODGPC144366,18-Apr-16,Hotels And Motels, MARRIOTT,1476.65
MODGPC144366,27-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1471.53
MODGPC144366,13-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1470.66
MODGPC144366,27-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1468.65
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1468.05
MODGPC144366,17-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1449.2
MODGPC144366,30-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1442
MODGPC144366,11-Apr-16,Hotels And Motels, HOLIDAY INN,1440
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1437.36
MODGPC144366,03-Apr-16,Hotels And Motels, RADISSON HOTEL,1424.36
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1414.62
MODGPC144366,14-Apr-16,Hotels and Accommodation           , HOTELS/MOTELS/RESORTS,1400
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1396.5
MODGPC144366,14-Apr-16,Hotels And Motels, HOLIDAY INN,1386.85
MODGPC144366,22-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1382
MODGPC144366,23-Apr-16,Hotels And Motels, MOVENPICK HOTELS,1381.95
MODGPC144366,31-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1380.87
MODGPC144366,14-Apr-16,Hotels And Motels, HOLIDAY INN,1380
MODGPC144366,24-Apr-16,Hotels And Motels, MOVENPICK HOTELS,1376.28
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1365
MODGPC144366,30-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1364.59
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1346.66
MODGPC144366,14-Apr-16,Hotels And Motels, EMBASSY SUITES,1343.67
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1340
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1320.64
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1302.35
MODGPC144366,07-Apr-16,Hotels And Motels, PREMIER INN,1302
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1287.58
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1280.06
MODGPC144366,22-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1280
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1276
MODGPC144366,18-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1256.5
MODGPC144366,21-Apr-16,Hotels And Motels, MOVENPICK HOTELS,1254.93
MODGPC144366,31-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1236.53
MODGPC144366,11-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1232.31
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1231.91
MODGPC144366,24-Apr-16,Hotels And Motels, EMBASSY SUITES,1231.86
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1227
MODGPC144366,17-Apr-16,Hotels And Motels, MOVENPICK HOTELS,1225.48
MODGPC144366,06-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1210
MODGPC144366,13-Apr-16,Hotels And Motels, RESIDENCE INN,1208.77
MODGPC144366,14-Apr-16,Hotels And Motels, EMBASSY SUITES,1206.52
MODGPC144366,24-Apr-16,Hotels And Motels, MOVENPICK HOTELS,1204.24
MODGPC144366,25-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1198.83
MODGPC144366,01-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1197.91
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1196.55
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1186.85
MODGPC144366,02-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1181.76
MODGPC144366,09-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1173.08
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,1173.06
MODGPC144366,01-Apr-16,Hotels And Motels, HOLIDAY INN,1170
MODGPC144366,18-Apr-16,Hotels And Motels, RESIDENCE INN,1167.3
MODGPC144366,21-Apr-16,Hotels And Motels, SAS HOTELS,1165.76
MODGPC144366,22-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1157
MODGPC144366,22-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1150.87
MODGPC144366,07-Apr-16,Hotels And Motels, DELTA HOTEL,1147.06
MODGPC144366,30-Mar-16,Hotels And Motels, DELTA HOTEL,1137.37
MODGPC144366,04-Apr-16,Hotels And Motels, DELTA HOTEL,1131.12
MODGPC144366,10-Apr-16,Hotels And Motels, RESIDENCE INN,1117.32
MODGPC144366,22-Apr-16,Hotels And Motels, HILTON GARDEN INN,1117
MODGPC144366,17-Apr-16,Hotels And Motels, WESTIN HOTELS,1114.54
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1110
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1110
MODGPC144366,24-Apr-16,Hotels And Motels, EMBASSY SUITES,1102.37
MODGPC144366,12-Apr-16,Hotels And Motels, MOVENPICK HOTELS,1101.28
MODGPC144366,24-Apr-16,Hotels And Motels, HILTON,1098.22
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1093.66
MODGPC144366,31-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1093.03
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1090
MODGPC144366,25-Apr-16,Hotels And Motels, RESIDENCE INN,1082.12
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1070.59
MODGPC144366,27-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1063.58
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1062.65
MODGPC144366,02-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1062.5
MODGPC144366,18-Apr-16,Hotels And Motels, MOVENPICK HOTELS,1049.74
MODGPC144366,13-Apr-16,Hotels And Motels, HOTEL IBIS,1042.5
MODGPC144366,25-Apr-16,Hotels And Motels, MARATIM HOTELS,1038.28
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1030
MODGPC144366,22-Apr-16,Hotels And Motels, BEST WESTERN,1027
MODGPC144366,14-Apr-16,Hotels And Motels, HAMPTON INNS,1023.98
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1021.68
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1010.18
MODGPC144366,12-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1010.15
MODGPC144366,01-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1009.97
MODGPC144366,25-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1006
MODGPC144366,19-Apr-16,Hotels And Motels, FAIRFIELD INN,1005.9
MODGPC144366,25-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,1000
MODGPC144366,24-Apr-16,Hotels And Motels, EMBASSY SUITES,999.28
MODGPC144366,10-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,991
MODGPC144366,26-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,975
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,975
MODGPC144366,09-Apr-16,Hotels And Motels, MOVENPICK HOTELS,968.5
MODGPC144366,06-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,968
MODGPC144366,09-Apr-16,Hotels And Motels, HILTON,961.3
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,953.6
MODGPC144366,05-Apr-16,Hotels And Motels, HOTEL IBIS,952
MODGPC144366,24-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,943.16
MODGPC144366,19-Apr-16,Hotels And Motels, TRAVELODGE,940
MODGPC144366,22-Apr-16,Hotels And Motels, EMBASSY SUITES,938.79
MODGPC144366,22-Apr-16,Hotels And Motels, EMBASSY SUITES,938.79
MODGPC144366,23-Apr-16,Hotels And Motels, HYATT,934.28
MODGPC144366,23-Apr-16,Hotels And Motels, HYATT,934.28
MODGPC144366,22-Apr-16,Hotels And Motels, MARRIOTT,930.72
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,927.4
MODGPC144366,21-Apr-16,Hotels And Motels, CROWNE PLAZA HOTELS,927.37
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,927.3
MODGPC144366,06-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,922.13
MODGPC144366,30-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,918.67
MODGPC144366,16-Apr-16,Hotels And Motels, HAMPTON INNS,917.76
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,915.17
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,914.61
MODGPC144366,13-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,912.71
MODGPC144366,05-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,908.54
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,891
MODGPC144366,03-Apr-16,Hotels And Motels, RADISSON HOTEL,890.23
MODGPC144366,25-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,889.13
MODGPC144366,22-Apr-16,Hotels And Motels, HOTEL IBIS,889
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,888.36
MODGPC144366,05-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,888.14
MODGPC144366,10-Apr-16,Hotels And Motels, SPRINGHILL SUITES,887.28
MODGPC144366,05-Apr-16,Hotels And Motels, MOVENPICK HOTELS,884.76
MODGPC144366,09-Apr-16,Hotels And Motels, MOVENPICK HOTELS,880.46
MODGPC144366,09-Apr-16,Hotels And Motels, MOVENPICK HOTELS,880.46
MODGPC144366,09-Apr-16,Hotels And Motels, MOVENPICK HOTELS,880.46
MODGPC144366,18-Apr-16,Hotels And Motels, MOVENPICK HOTELS,874.79
MODGPC144366,26-Apr-16,Hotels And Motels, TAJ HOTELS INTERNAT'L,874.01
MODGPC144366,12-Apr-16,Hotels And Motels, MOVENPICK HOTELS,870.78
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,870
MODGPC144366,06-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,866.11
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,864.91
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,864.91
MODGPC144366,23-Apr-16,Hotels And Motels, FAIRFIELD INN,863.31
MODGPC144366,14-Apr-16,Hotels And Motels, MOVENPICK HOTELS,862.18
MODGPC144366,16-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,861.57
MODGPC144366,05-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,856.86
MODGPC144366,28-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,856.11
MODGPC144366,23-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,855.68
MODGPC144366,26-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,854.46
MODGPC144366,27-Apr-16,Hotels And Motels, FAIRFIELD INN,849.02
MODGPC144366,27-Apr-16,Hotels And Motels, FAIRFIELD INN,849.02
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,847.29
MODGPC144366,08-Apr-16,Hotels And Motels, EMBASSY SUITES,842.16
MODGPC144366,16-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,842.14
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,835.68
MODGPC144366,15-Apr-16,Hotels And Motels, MARRIOTT,832.52
MODGPC144366,16-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,832.51
MODGPC144366,13-Apr-16,Hotels And Motels, HOLIDAY INN,828.83
MODGPC144366,26-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,828.62
MODGPC144366,31-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,826.09
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,825
MODGPC144366,09-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,820
MODGPC144366,17-Apr-16,Hotels And Motels, HOLIDAY INN,816
MODGPC144366,17-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,811.4
MODGPC144366,06-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,808.69
MODGPC144366,24-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,808.56
MODGPC144366,23-Apr-16,Hotels And Motels, COURTYARD BY MARRIOTT,807.2
MODGPC144366,24-Apr-16,Hotels And Motels, MOVENPICK HOTELS,806.19
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,803.76
MODGPC144366,13-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,800
MODGPC144366,19-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,800
MODGPC144366,19-Apr-16,Hotels And Motels, HOLIDAY INN,796.62
MODGPC144366,22-Apr-16,Hotels And Motels, RADISSON HOTEL,793.45
MODGPC144366,09-Apr-16,Hotels And Motels, MOVENPICK HOTELS,792.41
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,790
MODGPC144366,21-Apr-16,Hotels And Motels, MARATIM HOTELS,783.91
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,780
MODGPC144366,24-Apr-16,Hotels And Motels, HOLIDAY INN,778.71
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,775.9
MODGPC144366,31-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,770
MODGPC144366,11-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,768.5
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,767.15
MODGPC144366,16-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,766.17
MODGPC144366,24-Apr-16,Hotels And Motels, COURTYARD BY MARRIOTT,764.69
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,762.87
MODGPC144366,28-Apr-16,Hotels And Motels, HOLIDAY INN,760
MODGPC144366,11-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,759.63
MODGPC144366,19-Apr-16,Hotels And Motels, SCANDIC HOTELS,754.97
MODGPC144366,09-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,753.15
MODGPC144366,18-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,750
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,750
MODGPC144366,06-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,749.4
MODGPC144366,01-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,748
MODGPC144366,05-Apr-16,Hotels And Motels, FAIRMONT HOTEL,745.75
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,742.5
MODGPC144366,01-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,741.69
MODGPC144366,10-Apr-16,Hotels And Motels, HILTON,740.36
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,739.63
MODGPC144366,16-Apr-16,Hotels And Motels, RESIDENCE INN,738.2
MODGPC144366,16-Apr-16,Hotels And Motels, RESIDENCE INN,738.2
MODGPC144366,31-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,734.94
MODGPC144366,24-Apr-16,Hotels And Motels, COURTYARD BY MARRIOTT,732.08
MODGPC144366,06-Apr-16,Hotels And Motels, LA QUINTA MOTOR INN,731.28
MODGPC144366,06-Apr-16,Hotels And Motels, LA QUINTA MOTOR INN,731.28
MODGPC144366,06-Apr-16,Hotels And Motels, LA QUINTA MOTOR INN,731.28
MODGPC144366,06-Apr-16,Hotels And Motels, LA QUINTA MOTOR INN,731.28
MODGPC144366,27-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,730.85
MODGPC144366,05-Apr-16,Hotels And Motels, FAIRMONT HOTEL,730.41
MODGPC144366,02-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,730
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,729
MODGPC144366,02-Apr-16,Hotels And Motels, HOLIDAY INN,729
MODGPC144366,10-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,722.09
MODGPC144366,06-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,720
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,717.29
MODGPC144366,07-Apr-16,Hotels And Motels, MOVENPICK HOTELS,714.72
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,713.52
MODGPC144366,05-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,712
MODGPC144366,05-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,712
MODGPC144366,30-Mar-16,Hotels And Motels, MOVENPICK HOTELS,710.6
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,709.31
MODGPC144366,15-Apr-16,Hotels And Motels, MOVENPICK HOTELS,702.04
MODGPC144366,22-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,700.72
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,699
MODGPC144366,13-Apr-16,Hotels And Motels, MARRIOTT,698.76
MODGPC144366,04-Apr-16,Hotels And Motels, TOWNEPLACE SUITES,697.53
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,696
MODGPC144366,22-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,695
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,695
MODGPC144366,02-Apr-16,Hotels And Motels, TOWNEPLACE SUITES,694.19
MODGPC144366,21-Apr-16,Hotels And Motels, SCANDIC HOTELS,692.07
MODGPC144366,31-Mar-16,Hotels And Motels, TOWNEPLACE SUITES,689.97
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,689.73
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,689.73
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,689.73
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,689.73
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,689.73
MODGPC144366,18-Apr-16,Hotels And Motels, BEST WESTERN,685.8
MODGPC144366,13-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,683.5
MODGPC144366,13-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,681.5
MODGPC144366,01-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,680
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,679
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,673.62
MODGPC144366,24-Apr-16,Hotels And Motels, HOMEWOOD SUITES,672.01
MODGPC144366,24-Apr-16,Hotels And Motels, HOMEWOOD SUITES,672.01
MODGPC144366,12-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,668.8
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,21-Apr-16,Hotels And Motels, COMFORT INN,666.42
MODGPC144366,24-Apr-16,Hotels And Motels, COMFORT INN,665.86
MODGPC144366,22-Apr-16,Hotels And Motels, COMFORT INN,665.86
MODGPC144366,24-Apr-16,Hotels And Motels, COMFORT INN,665.86
MODGPC144366,23-Apr-16,Hotels And Motels, COMFORT INN,665.86
MODGPC144366,24-Apr-16,Hotels And Motels, HAMPTON INNS,660
MODGPC144366,26-Apr-16,Hotels And Motels, COMFORT INN,658.95
MODGPC144366,19-Apr-16,Hotels And Motels, SCANDIC HOTELS,658.51
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,653.01
MODGPC144366,28-Apr-16,Hotels And Motels, HAMPTON INNS,652.66
MODGPC144366,16-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,650.69
MODGPC144366,15-Apr-16,Hotels And Motels, HILTON GARDEN INN,650.24
MODGPC144366,25-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,650
MODGPC144366,14-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,648
MODGPC144366,02-Apr-16,Hotels And Motels, SHERATON,646.2
MODGPC144366,28-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,642
MODGPC144366,13-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,638.32
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,635.06
MODGPC144366,16-Apr-16,Hotels And Motels, LA QUINTA MOTOR INN,634.6
MODGPC144366,31-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,633.22
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,631
