Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-448366-54565," 94,143.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SWANSEA UNIVERSITY,PUBLIC,SA2 8PP,ERS-448589-54618," 21,014.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-448576-54533," 33,817.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-448448-54592," 44,919.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,PENNINE CARE NHS FOUNDATION TRUST,PUBLIC,OL6 7SR,ERS-448514-54524," 20,994.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,HULL UNIVERSITY OF,PUBLIC,HU6 7RX,ERS-448419-54581," 40,188.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,ROYAL NATIONAL HOSPITAL FOR RHEUMATIC DISEASES NHS FOUNDATION TRUST,PUBLIC,BA1 1RL,ERS-448527-54484," 38,217.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-448421-54585," 124,919.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-448609-54480," 31,931.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BRADFORD AND AIREDALE PCT,PUBLIC,BD5 7JR,ERS-448362-54471," 36,601.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,BN2 3EW,ERS-448364-54550," 16,209.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-448598-54595," 17,448.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LANCASHIRE CARE NHS FOUNDATION TRUST,PUBLIC,PR5 6XT,ERS-448435-54539," 18,883.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,HULL UNIVERSITY OF,PUBLIC,HU6 7RX,ERS-448419-54581," 154,043.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-448421-54585," 53,890.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-448618-54619," 30,875.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-448421-54585," 31,987.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-448598-54595," 34,876.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,ROYAL UNITED HOSPITAL BATH NHS TRUST,PUBLIC,BA1 3NJ,ERS-448528-54490," 18,406.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-448374-54568," 41,085.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-448366-54565," 22,082.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-448509-54604," 33,336.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-448482-54600," 66,290.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-448359-54564," 36,720.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,ERS-448441-54519," 29,202.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-448377-54538," 19,651.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SWANSEA UNIVERSITY,PUBLIC,SA2 8PP,ERS-448589-54618," 18,302.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-448574-54610," 26,226.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-448432-54588," 27,226.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-448519-54606," 86,465.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LANCASHIRE CARE NHS FOUNDATION TRUST,PUBLIC,PR5 6XT,ERS-448435-54539," 24,817.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,HU16 5JQ,ERS-448418-54540," 31,776.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-448519-54606," 89,988.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-448519-54606," 19,292.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-448499-54546," 13,915.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-448618-54619," 28,468.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,PUBLIC,M21 9UN,ERS-448469-54625," 18,748.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-448402-54575," 52,094.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,PUBLIC,B18 7QH,ERS-448564-54551," 20,374.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,MANCHESTER PCT,PUBLIC,M23 9LH,ERS-448470-54469," 27,434.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-448478-54598," 25,374.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-448421-54585," 86,167.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-448421-54585," 54,575.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-448482-54600," 59,563.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,INSTITUTE OF EDUCATION (IOE),PUBLIC,WC1H 0AL,ERS-448424-54576," 30,877.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,ICNARC VOLUNTARY ORGANISATION,VCS,WC1H 9HR,ERS-448420-54584," 16,656.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-448359-54564," 70,623.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-448612-54541," 50,621.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-448396-54574," 35,622.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-448443-54591," 72,511.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-448478-54598," 19,567.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NORTHUMBRIA AT NEWCASTLE UNIVERSITY OF,PUBLIC,NE1 8ST,ERS-448497-54601," 26,499.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-448404-54578," 24,303.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-448574-54610," 63,406.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-448579-54611," 30,967.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,GLASGOW UNIVERSITY OF,PUBLIC,G12 8QQ,ERS-448405-54579," 68,873.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,ERS-448431-54506," 27,123.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SALFORD PCT,PUBLIC,M6 5FW,ERS-448561-54461," 13,333.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-448605-54511," 26,300.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-448499-54546," 20,397.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,ERS-448431-54506," 34,122.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,PUBLIC,PL26 6AD,ERS-448381-54504," 25,415.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-448509-54604," 57,953.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,ERS-448441-54519," 19,554.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,COVENTRY TEACHING PCT,PUBLIC,CV1 2GQ,ERS-448386-54465," 19,586.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-448618-54619," 34,886.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-448500-54602," 26,856.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NORTH YORKSHIRE & YORK PCT,PUBLIC,YO17 6QR,ERS-448494-54470," 24,858.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-448478-54598," 53,916.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-448392-54572," 110,118.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,ERS-448604-54505," 27,425.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-448499-54546," 31,965.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-448598-54595," 52,090.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-448509-54604," 45,596.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),PUBLIC,SW8 5NQ,ERS-448481-54558," 31,497.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-448618-54619," 30,855.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,ST GEORGES HOSPITAL MEDICAL SCHOOL,PUBLIC,SW17 0RE,ERS-448582-54612," 48,366.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-448366-54565," 31,244.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-448478-54598," 25,556.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-448593-54526," 20,307.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,GL1 2EL,ERS-448407-54527," 24,431.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,PLYMOUTH HOSPITALS NHS TRUST,PUBLIC,WF3 1WE,ERS-448515-54507," 22,368.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-448443-54591," 44,993.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,DURHAM UNIVERSITY OF,PUBLIC,DH1 3HN,ERS-448393-54573," 20,691.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,CITY UNIVERSITY,PUBLIC,EC1V 0HB,ERS-448379-54569," 43,269.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,DURHAM UNIVERSITY OF,PUBLIC,DH1 3HN,ERS-448393-54573," 21,406.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-448574-54610," 94,254.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-448457-54594," 260,616.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-448509-54604," 14,126.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NORTH BRISTOL NHS TRUST,PUBLIC,BS1 2NP,ERS-448490-54535," 24,469.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,ERS-448431-54506," 32,142.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NORFOLK PCT,PUBLIC,NR1 3FR,ERS-448488-54474," 25,500.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,PUBLIC,B18 7QH,ERS-448564-54551," 20,078.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,PUBLIC,ST4 7LN,ERS-448604-54505," 22,828.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,HULL UNIVERSITY OF,PUBLIC,HU6 7RX,ERS-448419-54581," 50,162.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-448369-54567," 53,975.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-448366-54565," 31,967.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-448509-54604," 43,422.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-448443-54591," 33,497.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-448500-54602," 33,369.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-448579-54611," 41,636.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-448598-54595," 21,880.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-448598-54595," 60,412.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-448374-54568," 41,613.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-448574-54610," 19,932.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-448366-54565," 25,552.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,DEVON PCT,PUBLIC,TQ12 4PH,ERS-448391-54478," 42,596.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-448609-54480," 60,103.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-448366-54565," 14,973.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-448396-54574," 41,510.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-448572-54501," 29,476.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-448602-54520," 24,999.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,RETHINK SEVERE MENTAL ILLNESS LTD,VCS,KT1 1SS,ERS-448521-54624," 45,621.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-448478-54598," 10,014.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,ST GEORGES HOSPITAL MEDICAL SCHOOL,PUBLIC,SW17 0RE,ERS-448582-54612," 36,052.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-448478-54598," 112,478.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,NR4 7UY,ERS-448485-54510," 20,407.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LEEDS PCT,PUBLIC,WF3 1WE,ERS-448439-54466," 37,764.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-448509-54604," 63,089.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-448579-54611," 65,903.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,PUBLIC,M21 9UN,ERS-448469-54625," 26,378.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-448377-54538," 31,348.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-448519-54606," 52,992.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-448606-54500," 11,793.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-448428-54586," 81,911.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-448519-54606," 11,413.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-448443-54591," 25,291.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,ERS-448480-54599," 10,887.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-448421-54585," 129,562.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-448609-54480," 26,917.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-448368-54497," 25,854.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-448574-54610," 19,931.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-448579-54611," 46,254.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-448402-54575," 60,715.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,INSTITUTE OF CANCER RESEARCH (ICR),PUBLIC,SW7 3RP,ERS-448423-54622," 69,019.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-448353-54514," 32,061.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-448609-54480," 28,027.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-448623-54621," 22,936.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-448432-54588," 37,037.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-448359-54564," 87,392.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,THE WALTON CENTRE NHS FOUNDATION TRUST,PUBLIC,L9 7LJ,ERS-448597-54493," 32,136.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,SOUTH BIRMINGHAM PCT,PUBLIC,B7 4WS,ERS-448575-54464," 20,273.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 4XN,ERS-448505-54515," 87,323.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-448593-54526," 24,771.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-448359-54564," 33,718.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-448623-54621," 38,432.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-448346-54561," 40,662.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-448448-54592," 18,647.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-448509-54604," 46,024.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-448374-54568," 32,282.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-448519-54606," 91,379.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,R&D,NORTH YORKSHIRE & YORK PCT,PUBLIC,YO17 6QR,ERS-448494-54470," 38,233.00 ",,,Programme,
