Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,Central Telecommunications Services,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",CABINET OFFICE,77979,420.00,MPST Devolved Admin-Central Telecommunications Services,CF14 3UW,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,Recruitment Advice and Services,Economics & Markets - Analysis Directorate,OFFICE FOR NATIONAL STATISTICS,77980,2000.00,E&M Devolved Admin-Recruitment Advice and Services,NP10 8XG,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,PR & Marketing Advice & Services,Business & Local Growth - Europen Reform,CAMBRIDGE ECONOMETRICS LTD,77982,24447.50,BLG Devolved Admin-PR & Marketing Advice & Services,CB1 2HT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,Subsistence Overseas,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",77989,590.00,EU Expertise: General Costs-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Hire of Agency Staff,Finance & Commercial Group - Modernisation Fund and Shared Services,ADECCO UK LTD,77990,1084.52,F&C Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Hire of Agency Staff,Finance & Commercial Group - Modernisation Fund and Shared Services,ADECCO UK LTD,77991,201.60,F&C Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Hire of Agency Staff,Finance & Commercial Group - Modernisation Fund and Shared Services,ADECCO UK LTD,77992,1178.68,F&C Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Publicity and Advertising,Economics & Markets - Labour Market,KINDRED AGENCY LTD,77993,30079.00,Vulnerable Workers Awareness Raising Campaign-Publicity and Advertising,SW1P 2AF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,Recruitment Advice and Services,"People, Strategy and Higher Education - Human Resources",HM REVENUE & CUSTOMS,77994,68904.90,PSHE Non Devolved Admin-Recruitment Advice and Services,NE98 1ZZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,ADECCO UK LTD,77995,734.92,F&C Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,Hire of Agency Staff,Finance & Commercial Group - Internal Audit,ADECCO UK LTD,77996,902.60,F&C Devolved Admin-Hire of Agency Staff,WD6 1HY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,ICT Business Specific Application Services,Business & Local Growth - Office for Life Sciences,DUN & BRADSTREET LTD,78014,6570.00,E&S Devolved Admin-ICT Business Specific Application Services,SL7 1AJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,Criminal Law and Prosecution Work,Legal Services - Legal Services,JOHN BOUMPHREY,78030,174.00,Prosecution Counsel's Fees-Criminal Law and Prosecution Work,SW1H 0ET,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Current Grants To Private Sector - NPISH,Business & Local Growth - Advanced Manufacturing Services,ADVANCED PROPULSION CENTRE UK LTD,78031,238032.49,Automotive: Advanced Propulsion Centre-Current Grants To Private Sector - NPISH,LE11 3TU,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Clearing Account - Cost - Leasehold Improvements,Finance & Commercial Group - Estates,OCB (ELECTRICAL) LTD,78034,14449.78,BIS Infrastructure Maintenanc-Clearing Account - Cost - Leasehold Improvements,HA5 5PA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Clearing Account - Cost - Leasehold Improvements,Finance & Commercial Group - Estates,OCB (ELECTRICAL) LTD,78034,16053.73,BIS Infrastructure Maintenanc-Clearing Account - Cost - Leasehold Improvements,HA5 5PA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Current Grants To Private Sector - NPISH,Business & Local Growth - Regional Growth,SOIL MACHINE DYNAMICS LTD,78037,78750.00,SFIIE: GBI North East-Current Grants To Private Sector - NPISH,NE28 6UZ,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Current Grants To Private Sector - NPISH,Economics & Markets - Consumer and Competition Policy,CITIZENS ADVICE BUREAU,78038,125053.37,CiTA: England & Wales-Current Grants To Private Sector - NPISH,NE1 8AF,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/01/2015,International Subscriptions,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,EUROPEAN QUALITY ASSURANCE REGISTER,78039,16567.32,Higher Education Other: HEGIF-International Subscriptions,BE-1040,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Stationery,"Business & Local Growth - Energy, Materials and Agri-Tech",BANNER BUSINESS SERVICES LTD,78040,39.10,BLG Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Approved Pensions Awarding Centres (DWP),"People, Strategy and Higher Education - Human Resources",MYCSP LTD,78042,140.51,PSHE Devolved Admin-Approved Pensions Awarding Centres (DWP),SK3 0XN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Mileage Allowance UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",78051,217.75,BRDO: Better Business for All-Mileage Allowance UK,CH43 2LB,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Rail Travel UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",78051,21.30,BRDO: Better Business for All-Rail Travel UK,CH43 2LB,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",78051,48.66,BRDO: Better Business for All-Subsistence UK,CH43 2LB,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Taxi Services UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",78051,22.00,BRDO: Better Business for All-Taxi Services UK,CH43 2LB,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Rail Travel UK,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",78052,70.50,E&M Devolved Admin-Rail Travel UK,HU6 7RX,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Rail Travel UK,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",78052,102.20,E&M Devolved Admin-Rail Travel UK,HU6 7RX,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Taxi Services UK,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",78052,15.00,E&M Devolved Admin-Taxi Services UK,HU6 7RX,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Taxi Services UK,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",78052,31.50,E&M Devolved Admin-Taxi Services UK,HU6 7RX,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Taxi Services UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",78054,7.50,F&C Non Devolved Admin-Taxi Services UK,NW2 2BF,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Professional Subscriptions,Finance & Commercial Group - Finance Directoreate,"Personal Expense, Name Witheld",78060,551.00,F&C Devolved Admin-Professional Subscriptions,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Current Grants To Private Sector - NPISH,Business & Local Growth - Regional Growth,HECTOR FINCH LIGHTING LTD,78062,28200.00,SFIIE: GBI West Midlands-Current Grants To Private Sector - NPISH,SY8 4DS,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",78078,2.28,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",78078,5.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",78078,5.49,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",78079,3.69,PSHE Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Taxi Services UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",78079,58.00,PSHE Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Economics & Markets - Business Environment,"Personal Expense, Name Witheld",78080,4.40,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Shareholder Executive - British Business Bank,"Personal Expense, Name Witheld",78081,15.00,ShEx Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Taxi Services UK,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team","Personal Expense, Name Witheld",78083,11.80,MPST Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",78084,2.90,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",78084,6.20,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",78084,6.70,Legal Services Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Mileage Allowance UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",78085,16.65,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Rail Travel Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",78086,2.46,K&I Devolved Admin-Rail Travel Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",78086,3.83,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",78086,10.00,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",78086,14.16,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78087,5.28,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78087,5.40,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78087,3.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78087,4.40,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78087,10.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78087,24.75,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Taxi Services UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",78088,20.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78089,3.10,ECO - Non Proliferation Awareness Seminars-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,"People, Strategy and Higher Education - Higher Education","Personal Expense, Name Witheld",78090,9.50,K&I Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Taxi Services UK,"People, Strategy and Higher Education - Higher Education","Personal Expense, Name Witheld",78090,7.00,K&I Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78091,3.10,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Mileage Allowance UK,Economics & Markets - Business Environment,"Personal Expense, Name Witheld",78092,2.70,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Economics & Markets - Business Environment,"Personal Expense, Name Witheld",78092,5.48,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Economics & Markets - Business Environment,"Personal Expense, Name Witheld",78092,9.40,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Economics & Markets - Business Environment,"Personal Expense, Name Witheld",78092,2.80,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Rail Travel UK,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",78093,9.80,OME Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Hotel & Accommodation UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",78094,48.45,BLG Devolved Admin-Hotel & Accommodation UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",78094,4.40,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",78094,4.90,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Rail Travel UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",78094,19.00,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",78094,5.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",78094,8.85,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Taxi Services UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",78094,6.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Mileage Allowance UK,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat","Personal Expense, Name Witheld",78095,23.40,PSHE Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Other Travel,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",78096,10.00,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Rail Travel UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",78096,6.80,E&S Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Subsistence UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",78096,1.39,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Subsistence UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",78096,5.00,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Subsistence UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",78096,15.00,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",78097,28.35,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",78098,309.15,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",78098,6.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",78098,21.24,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",78098,5.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",78098,10.95,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Rail Travel Overseas,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",78099,1.61,E&S Devolved Admin-Rail Travel Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",78099,4.50,E&S Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",78099,39.40,E&S Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78100,147.60,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78100,5.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78100,5.48,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,Business & Local Growth - Digital Economy Unit,"Personal Expense, Name Witheld",78101,10.00,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,Business & Local Growth - Digital Economy Unit,"Personal Expense, Name Witheld",78101,11.50,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Taxi Services UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",78102,12.00,Legal Services Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",78103,278.55,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",78103,20.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",78103,59.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",78103,10.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",78103,12.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Hotel & Accommodation Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78104,110.20,E&M Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78104,6.08,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78104,2.30,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78104,6.38,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",78104,10.00,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Other Travel,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",78105,2.27,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Rail Travel Overseas,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",78105,3.40,BLG Devolved Admin-Rail Travel Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",78105,10.00,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",78105,13.15,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Subsistence Overseas,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",78105,16.88,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Interest receivable - PCs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD C/O ROYAL MAIL,78113,-1566.94,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD C/O ROYAL MAIL,78113,21000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Business Rates,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),78114,10.97,E&S Devolved Admin-Business Rates,SW1H 0ET,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Business Rates,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),78114,12964.03,Growth Vouchers-Business Rates,SW1H 0ET,GRANT,,,
