Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Supplier Type,Contract Number,Project Code,Expenditure Type
Ministry of Justice,HMCTS,22-May-12,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2044107,"£288,267.02",HA102 Consolidated - North East Estate Managed Hard Services 12-13,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2037824,"£266,708.57",Security,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2044343,"£227,762.63","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Security",CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2055078,"£217,640.41",Repair and Maintenance,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2024366,"£163,499.20",Repair and Maintenance,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2055078,"£161,922.39",Cleaning,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2037824,"£159,824.77",Cleaning,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2031768,"£150,080.12",M&E Repair and Maintenance,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2037824,"£146,750.97",M&E Repair and Maintenance,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2055078,"£138,461.53","Repair and Maintenance 	",CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2044106,"£131,675.49",SECURITY - WALES,CIS-S81 7QF,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2031768,"£113,982.47",Management Costs etc,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2037824,"£113,937.16",Management Costs etc,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2044343,"£111,334.62","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Cleaning",CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,15-May-12,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2035386,"£99,937.68","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - M&E Repair & Maintenance",CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2055078,"£73,441.23",Waste Disposal,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2044106,"£60,622.52",CLEANING - WALES,CIS-S81 7QF,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2044106,"£58,222.30",MANAGEMENT COSTS WALES,CIS-S81 7QF,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2044106,"£56,582.61",M&E REPAIR AND MAINTENANCE WALES,CIS-S81 7QF,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2037824,"£44,171.71",NW Region - Ad hoc hard services Feb - Mar 2012.,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2055078,"£42,299.30",Repair and Maintenance,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2037824,"£39,924.22",CIS Labour-Various Midlands Courts-G4S-Security for February and March,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2055078,"£39,763.88",Waste Disposal,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,25-May-12,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2049261,"£33,431.63",HA102 - Consolidated - North East Estate Variable Cost HARD Services Feb & March 2012 (REPLACES PO 20000160058),CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2044106,"£28,966.76",HA102 - Consolidated - North East Estate Variable Cost HARD Services Feb & March 2012 (REPLACES PO 20000160058),CIS-S81 7QF,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2037824,"£28,934.48",NW Region - Ad hoc hard services Feb - Mar 2012.,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2037824,"£26,660.70",Management Costs etc,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2031768,"£26,136.88",Internal Repair and Maintenance,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2037824,"£26,136.88",Internal Repair and Maintenance,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2044343,"£25,637.23","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Waste Disposal",CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,23-May-12,222002-Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),1310,"£730,955.10",,CF14 3UW,,,0,Programme
Ministry of Justice,HMCTS,23-May-12,222002-Other Property Costs,BZ999-London Region,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,1308,"£454,369.98",,HP2 4XN,,,0,Programme
Ministry of Justice,HMCTS,23-May-12,222002-Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),1310,"£168,399.40",,CF14 3UW,,,0,Programme
Ministry of Justice,HMCTS,23-May-12,222002-Other Property Costs,BZ999-London Region,DERWENT LONDON PLC T/A DERWENT LONDON PROPERTY MANAGEMENT,2046638,"£64,936.75",,W1S 2ER-ROSE AV,,,0,Programme
Ministry of Justice,HMCTS,01-May-12,222002-Other Property Costs,CZ999-South East Region,NEOPOST LTD,2019415,"£44,772.56",SE Region - Neopost annual maintenance charge 12/13,RM1 2AR-INVOICE,,,0,Programme
Ministry of Justice,HMCTS,23-May-12,222002-Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),1310,"£44,269.74",,CF14 3UW,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,222002-Other Property Costs,GZ999-North West Region,BRONTE WATER COOLERS LTD,2031597,"£36,750.00",NW & NE Regions - Maintenance - Bronte Water - 12/13,HD9 6PW,,,0,Programme
Ministry of Justice,HMCTS,15-May-12,222002-Other Property Costs,AG999-HQ - Estates,BEACHCROFT,2034834,"£32,324.91",,BS99 7UR,SME,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222002-Other Property Costs,BZ999-London Region,MACLELLAN INTERNATIONAL LTD,2055052,"£31,141.00",London Region Consolidated - Maclellan -  Contracted - 11/12,SE1 8RT,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222002-Other Property Costs,CZ999-South East Region,HI-SPEC FACILITIES SUPPORT CO PLC,2054990,"£26,108.00",SE Region- Hi Spec- cleaning 11/12,DA2 6NW,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,222001-Maintenance,FZ999-Midlands Region,SITEC INTERIORS LTD,2032855,"£181,677.57","CIS Labour - Various Midland Courts - Sitec - Reinforcement of fire integrity to door, panels etc. Includes building construction works",CIS-B1 3AP,SME,,0,Programme
Ministry of Justice,HMCTS,11-May-12,222001-Maintenance,BZ999-London Region,SYKES & SON LTD,639817,"£177,776.00","CIS Labour - MOP UP P.O. FOR VARIOUS WORKS FOR RCJ ESTATE RAISED THROUGH SYKES UNDER THE PREVIOUS B&CE CONTRACT - SYKES & SON LTD - ROYAL COURTS OF JUSTICE		",CIS-RET-WC2R3JF,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,222001-Maintenance,EZ999-Wales Region,KNOX & WELLS LTD,2024277,"£131,311.18","DWO 11/12 (34) - Cardiff Mags - New training/tribunal suite, catering facilities, and entrance refurb.",CIS-CF14 4UH,SME,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222001-Maintenance,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2055097,"£104,001.00","CIS Labour - Fire Risk Assessment Works, including contingency costs - PAR 2225 (under term contract) - NORLAND MANAGED SERVICES LTD - Wood Green Crown",CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,18-May-12,222001-Maintenance,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2040503,"£97,372.50","CIS Labour - Fire Risk Assessment Works, including contingency costs - PAR 2225 (under term contract) - NORLAND MANAGED SERVICES LTD - Wood Green Crown",CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,01-May-12,222001-Maintenance,BZ999-London Region,SYKES & SON LTD,2019847,"£91,538.68","CIS Labour - Croydon Co-located - Sykes & Son - Renewal of carpet floor finishes, decoration of public areas & jury deliberation rooms and re-tiling of various areas - PAR 2208 (under term contract)",CIS-WC2R 3JY,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222001-Maintenance,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2044384,"£81,056.84",CIS Labour - Remedial works to fire doors & various other works - PAR 2272 - NORLAND MANAGED SERVICES LTD -  Woolwich Crown Court,CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222001-Maintenance,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2044384,"£76,930.76",CIS Labour - Remedial works to fire doors & various other works - PAR 2272 - NORLAND MANAGED SERVICES LTD -  Woolwich Crown Court,CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222001-Maintenance,EZ999-Wales Region,KIER FACILITIES SERVICES LTD,2055029,"£74,108.05",DWO 11/12 (26) - Swansea SH - Fire alarm additional and fire damper renewal.,RG21 4HG,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222001-Maintenance,DZ999-South West Region,BEACHCROFT,2054819,"£72,500.00",,BS99 7UR,SME,,0,Programme
Ministry of Justice,HMCTS,23-May-12,222001-Maintenance,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2046845,"£66,462.50",CIS Labour-Kingston Crown-Norland Managed Service Ltd-Fire Risk Assessment Works including contingency costs - PAR 2183 (under term contract),CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,222001-Maintenance,EZ999-Wales Region,KIER FACILITIES SERVICES LTD,2026227,"£55,989.00",SEW region - Kier fixed maintenance costs 2011/12.,CIS-RG21 4HG,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222001-Maintenance,EZ999-Wales Region,R & M WILLIAMS LTD,2039083,"£51,534.44",CIS - Labour - SWANSEA MAGS CONVERSTION OF FLAT SPACE TO OFFICE SPACE - R & M WILLIAMS LIMITED - SWANSEA MAGS COURT,CIS-CF11 8JQ,SME,,0,Programme
Ministry of Justice,HMCTS,08-May-12,222001-Maintenance,AG999-HQ - Estates,BEACHCROFT,2026015,"£44,900.30",Disposals,BS99 7UR,SME,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222001-Maintenance,BZ999-London Region,SYKES & SON LTD,640638,"£41,336.00","CIS Labour - Internal decorations, replacement carpets and replacement window blinds (under term contract) - SYKES & SON LTD - Wood Green Crown",CIS-RET-WC2R3JF,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,222001-Maintenance,HZ999-North East Region,NG BAILEY FACILITIES SERVICES LTD,2024399,"£39,034.15",HA102 COSOLIDATED ORDER - (CIS - Labour) - Contractual Fees M & E April - January 2012 (not inc Lodgings),CIS-LS12 6EH,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222001-Maintenance,DZ999-South West Region,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,2055080,"£38,618.91",Mitie -  M&E Quoted Works - Feb Application,CIS-PO1 9DB,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222001-Maintenance,BZ999-London Region,SYKES & SON LTD,650065,"£38,177.70","CIS Labour - Replacement of furniture to jury waiting area, public waiting area, courtrooms & Judges chair to Chambers 1, including contingency costs - PAR 2248 (under term contract) - SYKES & SON LTD - Blackfriars Crown",CIS-RET-WC2R3JF,,,0,Programme
Ministry of Justice,HMCTS,01-May-12,222001-Maintenance,BZ999-London Region,SYKES & SON LTD,2019847,"£37,612.49",CIS Labour - Ealing MC - Sykes & Son - Fabric element of the conversion of custody kitchen into interview room and smaller custody kitchen - PAR 2255 (under term contract),CIS-WC2R 3JY,,,B716,Programme
Ministry of Justice,HMCTS,01-May-12,222001-Maintenance,BZ999-London Region,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,2019387,"£36,558.16",CIS Labour - Basement waterproofing works - PAR 2260 (under term contract) - MITIE TECHNICAL FACILITIES MANAGEMENT LTD - ILFPC - Wells Street,CIS-PO1 9DB,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222001-Maintenance,EZ999-Wales Region,KNOX & WELLS LTD,2044270,"£35,272.98","DWO 11/12 (34) - Cardiff Mags - New training/tribunal suite, catering facilities, and entrance refurb.",CIS-CF14 4UH,SME,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222001-Maintenance,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2044384,"£33,872.50","CIS Labour - Fire Risk Assessment Works, including contingency costs - PAR 2233 (under term contract) - NORLAND MANAGED SERVICES LTD - Brent Magistrate Court",CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222001-Maintenance,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2044384,"£33,297.50","CIS Labour - Fire Risk Assessment Works, including contingency costs - PAR 2233 (under term contract) - NORLAND MANAGED SERVICES LTD - Brent Magistrate Court",CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,222001-Maintenance,CZ999-South East Region,EC HARRIS LLP,2031719,"£31,156.89",South East Estates - EC Harris LLP - Managing Agent fee in relation to activity undertaken post contract,M60 3NT,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,222001-Maintenance,EZ999-Wales Region,KIER FACILITIES SERVICES LTD,2026227,"£30,608.00",MWW area wide - Kier fixed maintenance costs 2011/12.,CIS-RG21 4HG,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222001-Maintenance,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2044384,"£29,230.50","CIS Labour - Refurbishment & upgrade works, including contingency sums - PAR 2243 (under term contract) - NORLAND MANAGED SERVICES LTD -Camberwell Green MC",CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,222001-Maintenance,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2044384,"£29,043.36","CIS Labour, Norlands Feb '12 (Ref: 018 Feb'12), M&E Minor reactive works under £1,500 for London area. Works carried out under term contract.",CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,222001-Maintenance,FZ999-Midlands Region,SITEC INTERIORS LTD,2032855,"£27,500.00","M-TS-MIDS-140-11-CIS Labour-Birmingham Sheldon Court-Sitec-Fire Stopping Works - Make good walls, new carpet & painting & decorating",CIS-B1 3AP,SME,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222001-Maintenance,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2037936,"£26,643.00","CIS Labour - Refurbishment & upgrade works, including contingency sums - PAR 2243 (under term contract) - NORLAND MANAGED SERVICES LTD -Camberwell Green MC",CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,222001-Maintenance,BZ999-London Region,EC HARRIS LLP,2031719,"£25,786.59",London Estates - EC Harris LLP - Managing Agent fee in relation to activity undertaken post contract,M60 3NT,,,0,Programme
Ministry of Justice,HMCTS,23-May-12,221000-Property Rent and Rates,BZ999-London Region,DERWENT LONDON PLC T/A DERWENT LONDON PROPERTY MANAGEMENT,2046638,"£215,000.00",,W1S 2ER-ROSE AV,,,0,Programme
Ministry of Justice,HMCTS,15-May-12,221000-Property Rent and Rates,HZ999-North East Region,STANDARD LIFE INVESTMENTS,2035948,"£39,203.75",Rent,EH2 2LL,,,0,Programme
Ministry of Justice,HMCTS,15-May-12,221000-Property Rent and Rates,HZ999-North East Region,STANDARD LIFE INVESTMENTS,2035948,"£35,537.50",Rent,EH2 2LL,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,221000-Property Rent and Rates,BZ999-London Region,OFSTED,1287,"£26,377.95",,M1 2WD,,,0,Programme
