Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction No,Payment Description,Total
Ministry of Defence,Ministry of Defence,23/09/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,MOBILE MINI UK LTD,TS18 3TX,252088,Freight movement costs,29.45
Ministry of Defence,Ministry of Defence,25/09/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Utilities consumed - gas,29.36
Ministry of Defence,Ministry of Defence,16/09/2013,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,249894,Movement of service personnel,28.64
Ministry of Defence,Ministry of Defence,03/09/2013,IT and communication services,Air Command,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000101526,Line + telephone rental including commercial charge for use of radio frequencies,28.02
Ministry of Defence,Ministry of Defence,12/09/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,248494,Cost of other material consumed,27.96
Ministry of Defence,Ministry of Defence,02/09/2013,Food and clothing,Defence Equipment & Support,COONEEN DEFENCE LIMITED,BT75 0NE,39761,Cost of purchasing and repairing clothing,27.54
Ministry of Defence,Ministry of Defence,18/09/2013,Purchase of inventory and services ,Joint Forces Command,BOC LIMITED,M28 2UT,250449,Consumption of medical dental and veterinary inventory,27.33
Ministry of Defence,Ministry of Defence,05/09/2013,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,246262,Utilities consumed - gas,27
Ministry of Defence,Ministry of Defence,27/09/2013,Purchase of inventory and services ,Joint Forces Command,BOC LIMITED,M28 2UT,254806,Consumption of medical dental and veterinary inventory,26.95
Ministry of Defence,Ministry of Defence,12/09/2013,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,248476,Information technology services,26.13
Ministry of Defence,Ministry of Defence,27/09/2013,Purchase of inventory and services ,Head Office & Corporate Services,SERCO LIMITED,RG27 9UY,255143,Cost of other material consumed,26.02
Ministry of Defence,Ministry of Defence,11/09/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Oil and lubricants consumed excluding those from the inventory system,26
Ministry of Defence,Ministry of Defence,05/09/2013,General services and support,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,246174,Purchase of defence support equipment below capitalisation threshold of £25k.,25.69
Ministry of Defence,Ministry of Defence,12/09/2013,"Transportation of personnel, freight and travel expenses",Navy Command,ARAMARK LTD,LS16 6QY,248471,Military short term detached duty,25.59
Ministry of Defence,Ministry of Defence,23/09/2013,Official entertainment and hospitality,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Entertainment + hospitality,25.09
Ministry of Defence,Ministry of Defence,18/09/2013,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,250488,Utilities consumed - gas,24.71
Ministry of Defence,Ministry of Defence,25/09/2013,Administration,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,General administration,24.71
Ministry of Defence,Ministry of Defence,13/09/2013,Transport hire charges,Joint Forces Command,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,249413,Transport other operating lease,24.51
Ministry of Defence,Ministry of Defence,06/09/2013,Food and clothing,Land Forces,COONEEN DEFENCE LIMITED,BT75 0NE,39799,Cost of purchasing and repairing clothing,24.48
Ministry of Defence,Ministry of Defence,06/09/2013,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,247013,Military short term detached duty,23.94
Ministry of Defence,Ministry of Defence,24/09/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Medical-non hospital treatment,23.63
Ministry of Defence,Ministry of Defence,09/09/2013,"Transportation of personnel, freight and travel expenses",Navy Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,23.51
Ministry of Defence,Ministry of Defence,25/09/2013,Payment of utilities,Joint Forces Command,BRITISH GAS TRADING LIMITED,OX4 2JY,252946,Utilities consumed - electricity,23.42
Ministry of Defence,Ministry of Defence,19/09/2013,Food and clothing,Land Forces,ELIOR UK PLC,SK11 6ET,250998,Cost of clothing and textile services received,23.25
Ministry of Defence,Ministry of Defence,16/09/2013,Fees for professional services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Fees for professional services excluding legal fees,23.02
Ministry of Defence,Ministry of Defence,11/09/2013,Externally delivered education and training,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,External military training ,22.97
Ministry of Defence,Ministry of Defence,13/09/2013,Purchase of inventory and services ,Land Forces,COMPUTACENTER (UK) LIMITED,SE1 8HL,249120,Cost of other material consumed,22.8
Ministry of Defence,Ministry of Defence,19/09/2013,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,251304,Civilian short term detached duty,22.2
Ministry of Defence,Ministry of Defence,18/09/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Utilities consumed - gas,21.47
Ministry of Defence,Ministry of Defence,26/09/2013,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,254118,Equipment support non-project costs,21.19
Ministry of Defence,Ministry of Defence,04/09/2013,Food and clothing,Navy Command,COONEEN DEFENCE LIMITED,BT75 0NE,39782,Cost of purchasing and repairing clothing,20.52
Ministry of Defence,Ministry of Defence,04/09/2013,Estate management,Air Command,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,245781,Estate + facilities management services - accommodation inventory + service,20.39
Ministry of Defence,Ministry of Defence,27/09/2013,Estate management,Air Command,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,254861,Estate + facilities management services - accommodation inventory + service,20.39
Ministry of Defence,Ministry of Defence,02/09/2013,IT and communication services,Joint Forces Command,INSIGHT DIRECT (U K) LTD,S9 2BU,245088,Computer equipment costing below the capitalisation threshold,20.34
Ministry of Defence,Ministry of Defence,18/09/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,20.03
Ministry of Defence,Ministry of Defence,04/09/2013,Administration,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,General administration,19.95
Ministry of Defence,BDS-US,11/09/2013,Medical treatment & stores and welfare services,JSF TEAM,MERITAIN HEALTH,,347834,Medical-non hospital treatment,19.87
Ministry of Defence,Ministry of Defence,04/09/2013,Food and clothing,Defence Infrastructure Organisation ,COONEEN DEFENCE LIMITED,BT75 0NE,39782,Cost of purchasing and repairing clothing,19.82
Ministry of Defence,Ministry of Defence,11/09/2013,Estate management,Air Command,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,248150,Estate core services charge,19.3
Ministry of Defence,Ministry of Defence,02/09/2013,Purchase of inventory and services ,Joint Forces Command,BOC LIMITED,M28 2UT,244950,Consumption of medical dental and veterinary inventory,18.98
Ministry of Defence,Ministry of Defence,11/09/2013,Food and clothing,Land Forces,COONEEN DEFENCE LIMITED,BT75 0NE,39825,Cost of purchasing and repairing clothing,17.9
Ministry of Defence,Ministry of Defence,18/09/2013,Purchase of inventory and services ,Joint Forces Command,WILLIAMS LEA LIMITED,NR3 1PD,250824,Cost of other material consumed,17.83
Ministry of Defence,Ministry of Defence,25/09/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,16.62
Ministry of Defence,Ministry of Defence,20/09/2013,"Transportation of personnel, freight and travel expenses",Navy Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,251727,Freight movement costs,16.32
Ministry of Defence,Ministry of Defence,18/09/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Utilities consumed - water + sewage,16.22
Ministry of Defence,Ministry of Defence,25/09/2013,Estate management,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Estate core services charge,15.89
Ministry of Defence,Ministry of Defence,27/09/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Utilities consumed - electricity,15.86
Ministry of Defence,Ministry of Defence,25/09/2013,Fees for professional services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Fees for professional services excluding legal fees,15.6
Ministry of Defence,Ministry of Defence,18/09/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Medical-non hospital treatment,15.52
Ministry of Defence,Ministry of Defence,24/09/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Telephone minor equipment below capitalisation threshold,15.15
Ministry of Defence,Defence Science and Technology Laboratory,20/09/2013,Staff Recruitment Costs,Corporate,BARCLAYCARD,,G - 9000154752 - 00171400,Staff Recruitment Costs,15.00
Ministry of Defence,Ministry of Defence,18/09/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Line + telephone rental including commercial charge for use of radio frequencies,14.93
Ministry of Defence,Ministry of Defence,19/09/2013,IT and communication services,Air Command,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000102041,Line + telephone rental including commercial charge for use of radio frequencies,14.8
Ministry of Defence,Ministry of Defence,05/09/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Utilities consumed - water + sewage,14.45
Ministry of Defence,Ministry of Defence,18/09/2013,Purchase of inventory and services ,Air Command,WILLIAMS LEA LIMITED,NR3 1PD,250824,Cost of other material consumed,14.16
Ministry of Defence,Ministry of Defence,10/09/2013,General services and support,Air Command,XMA LTD,NG11 7EP,248054,Purchase of defence support equipment below capitalisation threshold of £25k.,14.14
Ministry of Defence,Ministry of Defence,27/09/2013,Administration,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,General administration,13.7
Ministry of Defence,Ministry of Defence,11/09/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Utilities consumed - water + sewage,12.96
Ministry of Defence,Ministry of Defence,02/09/2013,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,244965,IT Services -internal costs,12.26
Ministry of Defence,Ministry of Defence,19/09/2013,IT and communication services,Navy Command,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000102041,Line + telephone rental including commercial charge for use of radio frequencies,11.75
Ministry of Defence,Ministry of Defence,26/09/2013,Externally delivered education and training,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,254093,External military training ,11.56
Ministry of Defence,Ministry of Defence,04/09/2013,Purchase of inventory and services ,Land Forces,COMPUTACENTER (UK) LIMITED,SE1 8HL,245782,Cost of other material consumed,11.4
Ministry of Defence,BDS-US,11/09/2013,Medical treatment & stores and welfare services,AWC SPECIAL PROJECTS TEAM,MERITAIN HEALTH,,347834,Medical-non hospital treatment,9.62
Ministry of Defence,Ministry of Defence,06/09/2013,Food and clothing,Navy Command,COONEEN DEFENCE LIMITED,BT75 0NE,39799,Cost of purchasing and repairing clothing,9.41
Ministry of Defence,Ministry of Defence,25/09/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Oil and lubricants consumed excluding those from the inventory system,9.18
Ministry of Defence,Ministry of Defence,26/09/2013,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,254151,IT Services -internal costs,9.15
Ministry of Defence,Ministry of Defence,25/09/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Utilities consumed - water + sewage,9.04
Ministry of Defence,Ministry of Defence,23/09/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Utilities consumed - gas,8.71
Ministry of Defence,Ministry of Defence,04/09/2013,Food and clothing,Air Command,COONEEN DEFENCE LIMITED,BT75 0NE,39782,Cost of purchasing and repairing clothing,8.4
Ministry of Defence,Ministry of Defence,23/09/2013,IT and communication services,Air Command,XMA LTD,NG11 7EP,252462,Computer equipment costing below the capitalisation threshold,7.87
Ministry of Defence,Ministry of Defence,13/09/2013,Medical treatment & stores and welfare services,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,249068,Medical-non hospital treatment,7.78
Ministry of Defence,Ministry of Defence,11/09/2013,Food and clothing,Air Command,COONEEN DEFENCE LIMITED,BT75 0NE,39825,Cost of purchasing and repairing clothing,7.68
Ministry of Defence,Ministry of Defence,11/09/2013,Food and clothing,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Cost of purchasing and repairing clothing,6.58
Ministry of Defence,Ministry of Defence,24/09/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Payments to the foreign and commonwealth office,6.5
Ministry of Defence,Ministry of Defence,24/09/2013,Payment of utilities,Defence Infrastructure Organisation ,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Utilities consumed - gas,6.18
Ministry of Defence,Ministry of Defence,12/09/2013,General services and support,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,248440,Defence equipment CLS/IOS service charge,5.04
Ministry of Defence,Ministry of Defence,26/09/2013,Administration,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,254050,General administration,4.68
Ministry of Defence,Ministry of Defence,02/09/2013,Spend on Inventory - General,Defence Equipment & Support,COONEEN DEFENCE LIMITED,BT75 0NE,39761,Spend on Inventory - General,4.39
Ministry of Defence,Ministry of Defence,26/09/2013,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,254093,Hire charges IT and communications,4.32
Ministry of Defence,Ministry of Defence,24/09/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Utilities consumed - gas,4.16
