Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,CUMBRIA COUNTY COUNCIL,2328812,"14,414.95","Mags Court Loans, reimburse councils twice a year",CA3 8NA,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,CITY AND COUNTY OF SWANSEA,2328784,"24,990.75","Mags Court Loans, reimburse councils twice a year",SA1 3SN,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,WIGAN COUNCIL,2330542,"24,147.02","Mags Court Loans, reimburse councils twice a year",WN1 3DS,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,CITY OF LONDON,2328785,"47,222.80","Mags Court Loans, reimburse councils twice a year",EC2P 2EJ,0,Programme
Ministry of Justice,HMCTS,11-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,LONDON BOROUGH OF BRENT,828563,"26,716.48","Mags Court Loans, reimburse councils twice a year",HA9 9EZ,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,BIRMINGHAM CITY COUNCIL,2328714,"187,293.63","Mags Court Loans, reimburse councils twice a year",B2 2XR,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,TRAFFORD COUNCIL,2330487,"8,147.20","Mags Court Loans, reimburse councils twice a year",M32 0YY,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,STOCKPORT METROPOLITAN BOROUGH COUNCIL,2330447,"50,217.30","Mags Court Loans, reimburse councils twice a year",SK1 3XE,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,LONDON BOROUGH OF MERTON,2329062,"68,199.21","Mags Court Loans, reimburse councils twice a year",SM4 5DX,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,LANCASHIRE COUNTY COUNCIL,2329040,"14,331.54","Mags Court Loans, reimburse councils twice a year",PR1 0LD,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,SUFFOLK COUNTY COUNCIL,2330453,"6,753.20","Mags Court Loans, reimburse councils twice a year",IP1 2DH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,ESSEX COUNTY COUNCIL,2328873,"7,788.35","Mags Court Loans, reimburse councils twice a year",CM1 1JZ,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,STAFFORDSHIRE COUNTY COUNCIL,2330440,"23,602.81","Mags Court Loans, reimburse councils twice a year",ST16 2NF,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,SHEFFIELD CITY COUNCIL,2330414,"25,643.75","Mags Court Loans, reimburse councils twice a year",S1 1UJ,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,SEFTON COUNCIL,2330407,"59,001.20","Mags Court Loans, reimburse councils twice a year",L20 3FD,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,SOMERSET COUNTY COUNCIL,2330434,"49,341.60","Mags Court Loans, reimburse councils twice a year",TA1 4DY,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,KENT COUNTY COUNCIL,2329033,"15,181.59","Mags Court Loans, reimburse councils twice a year",ME14 1XQ,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,LINCOLNSHIRE COUNTY COUNCIL,2329048,"1,427.50","Mags Court Loans, reimburse councils twice a year",LN1 1GJ,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,LEEDS CITY COUNCIL,2329045,"27,960.40","Mags Court Loans, reimburse councils twice a year",LS1 1JF,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,BUCKINGHAMSHIRE COUNTY COUNCIL,2328739,"28,174.22","Mags Court Loans, reimburse councils twice a year",HP20 1UD,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,DEVON COUNTY COUNCIL,2328843,"10,189.20","Mags Court Loans, reimburse councils twice a year",EX2 4QD,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,CARDIFF COUNTY COUNCIL,2328756,"59,710.40","Mags Court Loans, reimburse councils twice a year",CF10 4UW,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,226000-Court Costs,CZ999-South East Region,EUREST SERVICES,2328875,"26,240.66",South East Region - Eurest Smart Cards - Consolidated Juror Smartcards 2012/13,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,226000-Court Costs,FZ999-Midlands Region,EUREST SERVICES,2328875,"22,612.63",Midlands Region Catering Jurors Subsidy 11/12 - Eurest Services,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,226000-Court Costs,CZ999-South East Region,EUREST SERVICES,2354935,"21,109.98",South East Region - Eurest Smart Cards - Consolidated Juror Smartcards 2012/13,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,226000-Court Costs,SL999-Centralised Frontline,MESSRS BINDMANS LLP#WC1X 8HB,2349069,"48,685.62",Legal Fees,WC1X 8HB,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,226000-Court Costs,SL999-Centralised Frontline,MESSRS HARRINGTONS SOLICITORS LTD#BN1 4SD,2331649,"59,180.20",Legal Fees,BN1 4SD,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,226000-Court Costs,SL999-Centralised Frontline,MESSRS BETESH PARTNERSHIP#DX 14305,823367,"111,891.61",Legal Fees,DX 14305,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,226000-Court Costs,SL999-Centralised Frontline,MESSRS CLYDE & CO#DX 14448,823411,"548,822.10",Legal Fees,DX 14448,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,226000-Court Costs,SL999-Centralised Frontline,MESSRS DWF LLP#DX 14313,823449,"167,708.15",Legal Fees,DX 14313,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,226000-Court Costs,SL999-Centralised Frontline,MESSRS CREED LANE LAW GROUP#EC4V 5BR,2331617,"47,274.00",Legal Fees,EC4V 5BR,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,226000-Court Costs,SL999-Centralised Frontline,MESSRS RUSTEM GUARDIAN LLP#DX 420,2349211,"41,305.40",Legal Fees,DX 420,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,226000-Court Costs,SL999-Centralised Frontline,EDWARD HAYES LLP#DX 30307,2331547,"33,040.82",Legal Fees,DX 30307,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,226000-Court Costs,SL999-Centralised Frontline,MESSRS EDWARD HAYES LLP#DX 432,823452,"63,788.25",Legal Fees,DX 432,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,226000-Court Costs,SL999-Centralised Frontline,MESSRS WIGGIN SOLICITORS#GL50 1WG,833756,"92,531.77",Legal Fees,GL50 1WG,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,226000-Court Costs,SL999-Centralised Frontline,MESSRS DEVONSHIRES SOLICITORS#DX 33856,833486,"174,527.80",Legal Fees,DX 33856,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,226000-Court Costs,SL999-Centralised Frontline,MESSRS FREEMANS SOLICITORS/ADVOCATES#DX 42719,823470,"28,873.92",Legal Fees,DX 42719,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,226000-Court Costs,SL999-Centralised Frontline,POWELL SPENCER & PARTNERS#DX 123862,2349261,"78,032.60",Legal Fees,DX 123862,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,261000-Fuel and Utilities,GZ999-North West Region,EDF ENERGY LTD,2338641,"23,902.51",Manchester CJC - Electricity - EDF - April '12 to March '13,PL3 5XQ,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,261000-Fuel and Utilities,BZ999-London Region,EDF ENERGY LTD,2354930,"39,769.27",EDF Energy Ltd - Electricity Costs for RCJ. Strand. Period April 2012 to March 2013. (Account No. 13592343). Business Entity IH701. NAC 222142.,PL3 5XQ,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,261000-Fuel and Utilities,BZ999-London Region,EDF ENERGY LTD,2354930,"44,792.89",EDF Energy Ltd - Electricity Costs for RCJ. Strand. Period January 2013 Onwards. (Account No. 13592343). Business Entity IH701. NAC 222142.,PL3 5XQ,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,261000-Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2328801,799.47,HMCS London Region - Corona - Consolidated Gas Account 2011-12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,261000-Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2328801,"180,969.91",HMCS London Region - Corona - Consolidated Gas Account 2011-12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,15-Feb-13,261000-Fuel and Utilities,FZ999-Midlands Region,CORONA ENERGY,2347072,143.34,Corona Energy gas HMCTS Midlands 2012/13.,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,15-Feb-13,261000-Fuel and Utilities,FZ999-Midlands Region,CORONA ENERGY,2347072,"119,502.53",Corona Energy gas HMCTS Midlands 2012/13.,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,261000-Fuel and Utilities,CZ999-South East Region,CORONA ENERGY,2349460,"1,130.10",South East Region - Corona - Consolidated 11/12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,261000-Fuel and Utilities,CZ999-South East Region,CORONA ENERGY,2349460,"142,691.06",South East Region - Corona - Consolidated 11/12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,261000-Fuel and Utilities,DZ999-South West Region,CORONA ENERGY,2356414,192.19,SW Finance Office (DA170) - Corona Energy - GAS 222143 - Acct no.:20301400 - Monthly Consolidated Bill for various sites in the SW Region.,NW4 3RJ-RET 2,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,261000-Fuel and Utilities,DZ999-South West Region,CORONA ENERGY,2356414,"101,592.42",SW Finance Office (DA170) - Corona Energy - GAS 222143 - Acct no.:20301400 - Monthly Consolidated Bill for various sites in the SW Region.,NW4 3RJ-RET 2,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,261000-Fuel and Utilities,GZ999-North West Region,CORONA ENERGY,2352626,363.26,NW Region Consolidated - Gas - Corona - April 11 - March 12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,261000-Fuel and Utilities,GZ999-North West Region,CORONA ENERGY,2352626,"153,190.66",NW Region Consolidated - Gas - Corona - April 11 - March 12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,15-Feb-13,261000-Fuel and Utilities,EZ999-Wales Region,CORONA ENERGY,2347072,"42,120.18",HMCS Wales Region:Consolidated Gas:Account Code: 55026239:Wef February 2011:CORONA:,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,261000-Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2354880,"257,446.20",HMCS London Region - Corona - Consolidated Gas Account 2011-12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,261000-Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2354880,944.46,HMCS London Region - Corona - Consolidated Gas Account 2011-12,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,261000-Fuel and Utilities,CZ999-South East Region,BRITISH GAS BUSINESS,2328730,"24,208.71",SE Region Consolidated Invoice - British Gas - Electricity supply - 11/12,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,261000-Fuel and Utilities,CZ999-South East Region,BRITISH GAS BUSINESS,2328730,"21,931.93",SE Region Consolidated Invoice - British Gas - Electricity supply - 11/12,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,261000-Fuel and Utilities,CZ999-South East Region,BRITISH GAS BUSINESS,2328730,"26,516.20",SE Region Consolidated Invoice - British Gas - Electricity supply - 11/12,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,261000-Fuel and Utilities,BZ999-London Region,THAMES WATER UTILITIES LTD,2357728,"38,804.14",HMCS Consolidated - Water Costs - Thames Water 2011/12,SN38 3TW-CONS,0,Programme
Ministry of Justice,HMCTS,13-Feb-13,261000-Fuel and Utilities,GZ999-North West Region,UNITED UTILITIES WATER PLC,2345288,"54,468.44",NW regional consolidated A/C - water usage - United Utilities - Apr 11 - Mar 12,WA55 1WB,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,261000-Fuel and Utilities,GZ999-North West Region,BRITISH GAS BUSINESS,2352596,352.73,NW Region consolidated A/c - Electricity - British Gas - April 11 - October 12,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,261000-Fuel and Utilities,GZ999-North West Region,BRITISH GAS BUSINESS,2352596,"29,427.87",NW Region consolidated A/c - Electricity - British Gas - April 11 - October 12,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,261000-Fuel and Utilities,HZ999-North East Region,BRITISH GAS BUSINESS,2352596,713.5,North East Consol Account - Electricity - British Gas 11-12 contract continuation replacing PO 20000128709,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,261000-Fuel and Utilities,HZ999-North East Region,BRITISH GAS BUSINESS,2352596,"39,863.04",North East Consol Account - Electricity - British Gas 11-12 contract continuation replacing PO 20000128709,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,26-Feb-13,261000-Fuel and Utilities,BZ999-London Region,BRITISH GAS BUSINESS,2357819,334.82,London Region Consolidated Electricity Charges - British Gas 2011/12,GU14 3WA,0,Programme
Ministry of Justice,HMCTS,26-Feb-13,261000-Fuel and Utilities,BZ999-London Region,BRITISH GAS BUSINESS,2357819,"29,803.41",London Region Consolidated Electricity Charges - British Gas 2011/12,GU14 3WA,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,261000-Fuel and Utilities,FZ999-Midlands Region,BRITISH GAS BUSINESS,2354819,"1,445.09",BGB electricity for  HMCTS Midlands 2012/13.,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,261000-Fuel and Utilities,FZ999-Midlands Region,BRITISH GAS BUSINESS,2354819,"27,678.96",BGB electricity for  HMCTS Midlands 2012/13.,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,261000-Fuel and Utilities,CZ999-South East Region,BRITISH GAS BUSINESS,2352596,"2,850.11",SE Region Consolidated Invoice - British Gas - Electricity supply - 11/12,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,261000-Fuel and Utilities,CZ999-South East Region,BRITISH GAS BUSINESS,2352596,"42,522.12",SE Region Consolidated Invoice - British Gas - Electricity supply - 11/12,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,261000-Fuel and Utilities,DZ999-South West Region,BRITISH GAS BUSINESS,2352596,488.4,South West Regionas Office (DA170) - British Gas - Account no.: 3053490 - Electricity Consumption costs (various sites) 12/13,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,261000-Fuel and Utilities,DZ999-South West Region,BRITISH GAS BUSINESS,2352596,"31,182.00",South West Regionas Office (DA170) - British Gas - Account no.: 3053490 - Electricity Consumption costs (various sites) 12/13,OX4 2JY,0,Programme
Ministry of Justice,HMCTS,06-Feb-13,262000-SCA Costs,FZ999-Midlands Region,H & W COURTS LIMITED,2335587,"488,640.51",Hereford & Worcester - H&W Courts Ltd (EC2V 7HR) - Unitary Charges for Hereford & Worcester PFI - Monthly,SE1 9RA,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,262000-SCA Costs,FZ999-Midlands Region,DERBYSHIRE COURTS LTD,2332028,"107,390.40",Derby & Chesterfield - Derbyshire Courts Ltd - (SE1 9RD) - Unitary Charges for Derbyshire PFI - Monthly,SE1 9RA,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,262000-SCA Costs,FZ999-Midlands Region,H & W COURTS LIMITED,2356498,"488,248.98",Hereford & Worcester - H&W Courts Ltd (EC2V 7HR) - Unitary Charges for Hereford & Worcester PFI - Monthly,SE1 9RA,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,262000-SCA Costs,DZ999-South West Region,SERVICES SUPPORT (AVON & SOMERSET) LTD,2330410,"697,782.52",Worle Area Office Bristol - Services Support(Avon & Somerset Ltd) - Unitary Charges for Worle & Bristol PFI - Monthly,SW1E 5LB,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,262000-SCA Costs,BZ999-London Region,IRON MOUNTAIN UK LTD,2332199,"188,164.62",HQ Document storage,EH54 7DF,0,Programme
Ministry of Justice,HMCTS,12-Feb-13,262000-SCA Costs,CZ999-South East Region,MODERN COURTS (EAST ANGLIA) LTD,2341050,"370,383.05",Ipswich & Cambridge-Modern Courts (East Anglia Ltd BR8 7AG)-Unitary Charges for East Anglia PFI - Monthly,BR8 7AG,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,262000-SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,2338895,"321,581.20","Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly",BR8 7AG,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,262000-SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,2338895,622.73,"Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly",BR8 7AG,0,Programme
Ministry of Justice,HMCTS,12-Feb-13,262000-SCA Costs,HZ999-North East Region,PALECASTLE LTD,2341915,"96,927.17",Sheffield - Palecastle Ltd (WA14 2EX) - Unitary Charges for Sheffield PFI - Monthly,WA14 2EX,0,Programme
Ministry of Justice,HMCTS,12-Feb-13,262000-SCA Costs,DZ999-South West Region,ENTERPRISE CIVIC BUILDINGS LIMITED,2340746,"262,326.78",Exeter - Enterprise Civic Buildings Ltd (GU9 7PT) - Unitary Charges for Exeter PFI-Monthly,W1S 1TD,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,262000-SCA Costs,SL999-Centralised Frontline,CABLE & WIRELESS WORLDWIDE,2328747,"44,574.16",Prison  to Courts Video Links,MK3 5JP,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,262000-SCA Costs,GZ999-North West Region,UK COURT SERVICES LTD,2330496,"25,248.38",Manchester- UK Court Services Ltd (WR12 7LJ) - Unitary Charges for Manchester PFI - Monthly,WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,06-Feb-13,262000-SCA Costs,GZ999-North West Region,UK COURT SERVICES LTD,2336772,"491,885.00",Manchester- UK Court Services Ltd (WR12 7LJ) - Unitary Charges for Manchester PFI - Monthly,WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2352739,"28,289.00",L-R-2559-04 Documentum Extended Support 2013-14,CF31 9AP,0,Admin
Ministry of Justice,HMCTS,22-Feb-13,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2355103,"59,315.62","CCN-L-S-3043-03 - 	provision of Portfolio Management, Delivery Management, Technical Assurance, Solution Analysis and associated services from 1st April 2012 to 31st December 2012					",CF31 9AP,0,Admin
Ministry of Justice,HMCTS,19-Feb-13,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,LOGICA UK LTD,2349820,"26,883.00",Extension of Tribunals bulk print service by Application Contractor for GAPS2 print outputs by the introduction of second class postage service in addition to existing first class postage using the  Application Contractor -  PD L-R 3619-01,CF31 9AP,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2352739,"30,137.00","L-R-3623-01 Legal Aid Bill - M1 Start up Review						",CF31 9AP,0,Admin
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,AS999-HQ - Human Resources,ATOS IT SERVICES UK LTD,2328678,"31,380.00","AR 1185 04 £2719 annual charge for 2 switches, £34939 annual charge for new servers",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,265000-IT & Telecommunications,EZ999-Wales Region,ATOS IT SERVICES UK LTD,2352574,"34,239.00",Llandrindod Wells Magistrates' - Atos Origin - Relocation & Decomm Activities,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,78.26,Reassign BlackBerry device within Business Unit,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,AQ999-HQ - Finance & Governance,ATOS IT SERVICES UK LTD,2328678,150.12,2GB Memory Stick,WV10 6UH,0,Admin
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SK999-Enforcement,ATOS IT SERVICES UK LTD,2328678,150,"Move Large/Heavy Equipment Different Site, Standard Hours",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,46,Provision and support of Secure Remote Access (RWSII) Capability,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,58,Installation of a single desktop device,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,58,Installation of a single desktop device,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,18.33,Cherry eVolution WHITE STREAM PS/2 and USB,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,58,Installation of a single desktop device,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,"3,500.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,250,AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,"7,500.00",AVM Ad-Hoc Labour and Materials,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,46,Provision and support of Secure Remote Access (RWSII) Capability - ATOS Request - Croyden County Court,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,116,Relocation of a single desktop client device to a different building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,216,Relocation of 2-5 desktop client devices to a different building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,46,Provision and support of Secure Remote Access (RWSII) Capability,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,43.22,"Andrea NC181VM USB headset - Tribunal Service, Copthall House - ATOS service order",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,72,Relocation of 2-5 desktop client devices to a different building - Huntingdon Law Courts - ATOS Order,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,198,Relocation of 6-20 desktop client devices within the same building,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2328678,216,Relocation of 2-5 desktop client devices to a different building - Huntingdon Law Courts - ATOS ORDER FORM,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,46,Provision and support of Secure Remote Access (RWSII) Capability,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,11.17,MS Visio Professional - LANDS TRIBUNAL  BEDFORD SQUARE - ATOS REQUEST,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,92.44,Humanscale M2 Monitor Arm,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,GZ999-North West Region,ATOS IT SERVICES UK LTD,2328678,58,Desktop PC - HP DC8300,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,113.16,"HP 230W Docking Station for 8440p, 8540p, 8460p, 8560p, 8470p and 8570p laptops",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,HZ999-North East Region,ATOS IT SERVICES UK LTD,2328678,14.13,Kensington Orbit Optical Trackball,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2328678,164,"Standard Form Laptop - HP EliteBook 8470p (14"" screen)",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2328678,113.16,"HP 230W Docking Station for 8440p, 8540p, 8460p, 8560p, 8470p and 8570p laptops",WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,265.63,Dragon Naturally Speaking Professional v10,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2328678,22.25,Andrea NC-181 headset,WV10 6UH,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,265000-IT & Telecommunications,SJ999-Scotland,ATOS IT SERVICES UK LTD,2328678,297.12,Crystal Reports 2011,WV10 6UH,0,Programme
