EXAMPLES OF GPC EXPENDITURE,,,,
,,,,
MODGPC00146333,19-May-16,Hotels And Motels, MOVENPICK HOTELS,"£2,363.75"
MODGPC00146333,02-May-16,Hotels And Motels, FAIRMONT HOTEL,"£2,340.25"
MODGPC00146333,01-May-16,Hotels And Motels, FAIRFIELD INN,"£2,319.71"
MODGPC00146333,27-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,307.52"
MODGPC00146333,23-May-16,Hotels And Motels, SAS HOTELS,"£2,275.23"
MODGPC00146333,23-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,272.20"
MODGPC00146333,23-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,272.20"
MODGPC00146333,19-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,238.84"
MODGPC00146333,29-May-16,Hotels And Motels, FAIRMONT HOTEL,"£2,220.05"
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,204.11"
MODGPC00146333,03-May-16,Hotels And Motels, HILTON,"£2,200.00"
MODGPC00146333,09-May-16,Hotels And Motels, HAMPTON INNS,"£2,196.51"
MODGPC00146333,26-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,194.33"
MODGPC00146333,22-May-16,Hotels And Motels, CROWNE PLAZA HOTELS,"£2,164.69"
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,148.10"
MODGPC00146333,20-May-16,Hotels And Motels, TRAVELODGE,"£2,147.00"
MODGPC00146333,29-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,127.30"
MODGPC00146333,12-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,107.35"
MODGPC00146333,24-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,098.82"
MODGPC00146333,29-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,096.25"
MODGPC00146333,20-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,079.20"
MODGPC00146333,05-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,070.28"
MODGPC00146333,05-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,070.28"
MODGPC00146333,05-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,070.28"
MODGPC00146333,05-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,070.28"
MODGPC00146333,09-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,052.00"
MODGPC00146333,30-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,041.24"
MODGPC00146333,27-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,041.24"
MODGPC00146333,27-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,041.24"
MODGPC00146333,01-May-16,Hotels And Motels, TOWNEPLACE SUITES,"£2,024.02"
MODGPC00146333,28-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,016.49"
MODGPC00146333,23-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,014.32"
MODGPC00146333,13-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,012.52"
MODGPC00146333,25-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£2,000.54"
MODGPC00146333,25-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,978.40"
MODGPC00146333,04-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,975.00"
MODGPC00146333,23-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,944.21"
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,931.38"
MODGPC00146333,12-May-16,Hotels And Motels, MARRIOTT,"£1,917.68"
MODGPC00146333,19-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,904.00"
MODGPC00146333,09-May-16,Hotels And Motels, DELTA HOTEL,"£1,882.47"
MODGPC00146333,26-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,880.96"
MODGPC00146333,26-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,862.01"
MODGPC00146333,19-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,848.00"
MODGPC00146333,23-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,834.00"
MODGPC00146333,24-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,830.48"
MODGPC00146333,26-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,827.00"
MODGPC00146333,06-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,796.06"
MODGPC00146333,16-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,781.11"
MODGPC00146333,24-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,770.32"
MODGPC00146333,07-May-16,Hotels And Motels, DELTA HOTEL,"£1,767.56"
MODGPC00146333,06-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,760.46"
MODGPC00146333,13-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,730.44"
MODGPC00146333,29-Apr-16,Hotels And Motels, DELTA HOTEL,"£1,727.94"
MODGPC00146333,03-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,714.61"
MODGPC00146333,12-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,705.00"
MODGPC00146333,13-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,681.01"
MODGPC00146333,23-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,666.79"
MODGPC00146333,06-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,650.00"
MODGPC00146333,20-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,635.37"
MODGPC00146333,01-May-16,Hotels And Motels, MARRIOTT,"£1,635.35"
MODGPC00146333,07-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,620.00"
MODGPC00146333,30-May-16,Hotels And Motels, RADISSON HOTEL,"£1,600.74"
MODGPC00146333,29-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,580.00"
MODGPC00146333,10-May-16,Hotels And Motels, EMBASSY SUITES,"£1,565.42"
MODGPC00146333,29-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,562.38"
MODGPC00146333,05-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,560.00"
MODGPC00146333,17-May-16,Hotels And Motels, MOVENPICK HOTELS,"£1,550.17"
MODGPC00146333,26-May-16,Hotels And Motels, MOVENPICK HOTELS,"£1,541.44"
MODGPC00146333,05-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,524.51"
MODGPC00146333,03-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,521.00"
MODGPC00146333,25-May-16,Hotels And Motels, CAMPANILE HOTELS,"£1,508.61"
MODGPC00146333,30-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,498.48"
MODGPC00146333,27-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,496.91"
MODGPC00146333,13-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,494.83"
MODGPC00146333,25-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,448.72"
MODGPC00146333,30-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,436.01"
MODGPC00146333,10-May-16,Hotels And Motels, PREMIER INN,"£1,430.50"
MODGPC00146333,29-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,430.00"
MODGPC00146333,04-May-16,Hotels And Motels, CROWNE PLAZA HOTELS,"£1,427.31"
MODGPC00146333,25-May-16,Hotels And Motels, DELTA HOTEL,"£1,421.46"
MODGPC00146333,20-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,414.85"
MODGPC00146333,16-May-16,Hotels And Motels, SAS HOTELS,"£1,412.17"
MODGPC00146333,24-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,410.27"
MODGPC00146333,27-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,400.00"
MODGPC00146333,20-May-16,Hotels And Motels, HAMPTON INNS,"£1,389.49"
MODGPC00146333,20-May-16,Hotels And Motels, HAMPTON INNS,"£1,389.49"
MODGPC00146333,20-May-16,Hotels And Motels, HAMPTON INNS,"£1,389.49"
MODGPC00146333,26-May-16,Hotels And Motels, HILTON,"£1,386.00"
MODGPC00146333,26-May-16,Hotels And Motels, HILTON,"£1,386.00"
MODGPC00146333,18-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,381.25"
MODGPC00146333,19-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,378.27"
MODGPC00146333,05-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,374.59"
MODGPC00146333,28-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,370.00"
MODGPC00146333,19-May-16,Hotels And Motels, TRAVELODGE,"£1,368.00"
MODGPC00146333,30-May-16,Hotels And Motels, HAMPTON INNS,"£1,356.26"
MODGPC00146333,24-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,350.00"
MODGPC00146333,05-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,338.41"
MODGPC00146333,21-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,337.28"
MODGPC00146333,24-May-16,Hotels And Motels, DOUBLETREE HOTEL,"£1,335.79"
MODGPC00146333,06-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,330.03"
MODGPC00146333,29-Apr-16,Hotels And Motels, HOMEWOOD SUITES,"£1,328.38"
MODGPC00146333,11-May-16,Hotels And Motels, FAIRMONT HOTEL,"£1,326.78"
MODGPC00146333,18-May-16,Hotels And Motels, HAMPTON INNS,"£1,318.99"
MODGPC00146333,03-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,312.51"
MODGPC00146333,04-May-16,Hotels And Motels, MOVENPICK HOTELS,"£1,303.92"
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,302.78"
MODGPC00146333,20-May-16,Hotels And Motels, HAMPTON INNS,"£1,272.72"
MODGPC00146333,22-May-16,Hotels And Motels, CROWNE PLAZA HOTELS,"£1,271.41"
MODGPC00146333,25-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,270.80"
MODGPC00146333,28-Apr-16,Hotels And Motels, CANDLEWOOD SUITES,"£1,269.99"
MODGPC00146333,18-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,260.00"
MODGPC00146333,29-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,259.03"
MODGPC00146333,22-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,253.52"
MODGPC00146333,07-May-16,Hotels And Motels, HOLIDAY INN,"£1,241.42"
MODGPC00146333,15-May-16,Hotels And Motels, MOVENPICK HOTELS,"£1,239.91"
MODGPC00146333,10-May-16,Hotels And Motels, HILTON GARDEN INN,"£1,222.62"
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,213.21"
MODGPC00146333,28-May-16,Hotels And Motels, EMBASSY SUITES,"£1,212.72"
MODGPC00146333,30-May-16,Hotels And Motels, MARRIOTT,"£1,212.10"
MODGPC00146333,19-May-16,Hotels And Motels, CROWNE PLAZA HOTELS,"£1,205.25"
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,197.00"
MODGPC00146333,21-May-16,Hotels And Motels, NOVOTEL,"£1,191.92"
MODGPC00146333,21-May-16,Hotels And Motels, HOLIDAY INN,"£1,190.00"
MODGPC00146333,22-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,188.99"
MODGPC00146333,19-May-16,Hotels And Motels, TRAVELODGE,"£1,188.00"
MODGPC00146333,20-May-16,Hotels And Motels, HAMPTON INNS,"£1,187.88"
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,182.43"
MODGPC00146333,26-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,172.65"
MODGPC00146333,18-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,170.00"
MODGPC00146333,26-May-16,Hotels And Motels, CAMPANILE HOTELS,"£1,161.08"
MODGPC00146333,04-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,160.00"
MODGPC00146333,12-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,157.00"
MODGPC00146333,09-May-16,Hotels And Motels, DOUBLETREE HOTEL,"£1,156.62"
MODGPC00146333,09-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,141.73"
MODGPC00146333,24-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,140.03"
MODGPC00146333,02-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,135.99"
MODGPC00146333,26-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,132.94"
MODGPC00146333,07-May-16,Hotels And Motels, DISNEY RESORTS,"£1,132.43"
MODGPC00146333,17-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,130.00"
MODGPC00146333,04-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,125.00"
MODGPC00146333,05-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,125.00"
MODGPC00146333,18-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,120.62"
MODGPC00146333,27-May-16,Hotels And Motels, HOLIDAY INN,"£1,120.00"
MODGPC00146333,11-May-16,Hotels And Motels, CROWNE PLAZA HOTELS,"£1,115.96"
MODGPC00146333,11-May-16,Hotels And Motels, CROWNE PLAZA HOTELS,"£1,115.96"
MODGPC00146333,30-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,111.02"
MODGPC00146333,04-May-16,Hotels And Motels, MOVENPICK HOTELS,"£1,106.22"
MODGPC00146333,20-May-16,Hotels And Motels, HAMPTON INNS,"£1,103.03"
MODGPC00146333,20-May-16,Hotels And Motels, HAMPTON INNS,"£1,103.03"
MODGPC00146333,20-May-16,Hotels And Motels, HAMPTON INNS,"£1,103.03"
MODGPC00146333,20-May-16,Hotels And Motels, HAMPTON INNS,"£1,103.03"
MODGPC00146333,20-May-16,Hotels And Motels, HAMPTON INNS,"£1,103.03"
MODGPC00146333,20-May-16,Hotels And Motels, HAMPTON INNS,"£1,103.03"
MODGPC00146333,30-Apr-16,Hotels And Motels, HYATT,"£1,102.35"
MODGPC00146333,30-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,102.00"
MODGPC00146333,13-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,100.00"
MODGPC00146333,30-May-16,Hotels And Motels, HAMPTON INNS,"£1,083.19"
MODGPC00146333,30-May-16,Hotels And Motels, HAMPTON INNS,"£1,083.19"
MODGPC00146333,28-May-16,Hotels And Motels, EMBASSY SUITES,"£1,080.60"
MODGPC00146333,02-May-16,Hotels And Motels, FAIRMONT HOTEL,"£1,076.54"
MODGPC00146333,03-May-16,Hotels And Motels, HOLIDAY INN,"£1,073.07"
MODGPC00146333,23-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,068.74"
MODGPC00146333,08-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,068.00"
MODGPC00146333,28-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,051.59"
MODGPC00146333,27-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,050.00"
MODGPC00146333,16-May-16,Hotels And Motels, MOVENPICK HOTELS,"£1,048.75"
MODGPC00146333,15-May-16,Hotels And Motels, RAMADA INN,"£1,045.00"
MODGPC00146333,10-May-16,Hotels And Motels, RESIDENCE INN,"£1,044.00"
MODGPC00146333,08-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,041.14"
MODGPC00146333,10-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,036.00"
MODGPC00146333,16-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,032.13"
MODGPC00146333,16-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,032.13"
MODGPC00146333,16-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,031.41"
MODGPC00146333,28-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,027.62"
MODGPC00146333,20-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,027.09"
MODGPC00146333,27-May-16,Hotels And Motels, BEST WESTERN,"£1,027.00"
MODGPC00146333,24-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,024.00"
MODGPC00146333,27-May-16,Hotels And Motels, NOVOTEL,"£1,019.81"
MODGPC00146333,25-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,019.52"
MODGPC00146333,18-May-16,Hotels And Motels, HAMPTON INNS,"£1,007.96"
MODGPC00146333,18-May-16,Hotels And Motels, HAMPTON INNS,"£1,007.96"
MODGPC00146333,19-May-16,Hotels And Motels, MOVENPICK HOTELS,"£1,007.18"
MODGPC00146333,07-May-16,Hotels And Motels, EMBASSY SUITES,"£1,006.03"
MODGPC00146333,19-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,003.32"
MODGPC00146333,16-May-16,Hotels And Motels, HAMPTON INNS,"£1,002.40"
MODGPC00146333,27-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,000.00"
MODGPC00146333,04-May-16,Hotels And Motels, DELTA HOTEL,£998.87
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£990.62
MODGPC00146333,03-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£986.85
MODGPC00146333,04-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£981.03
MODGPC00146333,24-May-16,Hotels And Motels, HILTON GARDEN INN,£978.88
MODGPC00146333,19-May-16,Hotels And Motels, GAYLORD OPRYLAND,£975.32
MODGPC00146333,17-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£970.63
MODGPC00146333,13-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£969.60
MODGPC00146333,13-May-16,Hotels And Motels, QUEENS MOAT HOUSES,£968.00
MODGPC00146333,13-May-16,Hotels And Motels, QUEENS MOAT HOUSES,£968.00
MODGPC00146333,13-May-16,Hotels And Motels, QUEENS MOAT HOUSES,£968.00
MODGPC00146333,13-May-16,Hotels And Motels, QUEENS MOAT HOUSES,£968.00
MODGPC00146333,03-May-16,Hotels And Motels, HYATT,£962.09
MODGPC00146333,08-May-16,Hotels And Motels, DISNEY RESORTS,£946.90
MODGPC00146333,28-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£946.85
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£944.51
MODGPC00146333,04-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£939.00
MODGPC00146333,07-May-16,Hotels And Motels, DELTA HOTEL,£938.81
MODGPC00146333,18-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£938.40
MODGPC00146333,12-May-16,Hotels And Motels, CANDLEWOOD SUITES,£935.70
MODGPC00146333,18-May-16,Hotels And Motels, GAYLORD OPRYLAND,£935.30
MODGPC00146333,27-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£934.89
MODGPC00146333,27-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£934.89
MODGPC00146333,22-May-16,Hotels And Motels, HAMPTON INNS,£933.46
MODGPC00146333,22-May-16,Hotels And Motels, HAMPTON INNS,£933.46
MODGPC00146333,05-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£931.87
MODGPC00146333,18-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£928.96
MODGPC00146333,06-May-16,Hotels And Motels, GOLDEN TULIP,£928.09
MODGPC00146333,26-May-16,Hotels And Motels, SAS HOTELS,£925.23
MODGPC00146333,05-May-16,Hotels And Motels, SAS HOTELS,£923.88
MODGPC00146333,27-May-16,Hotels And Motels, WESTIN HOTELS,£921.30
MODGPC00146333,29-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£918.65
MODGPC00146333,26-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£913.00
MODGPC00146333,03-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£912.47
MODGPC00146333,30-Apr-16,Hotels And Motels, DELTA HOTEL,£903.33
MODGPC00146333,16-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£902.81
MODGPC00146333,27-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£900.00
MODGPC00146333,15-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£899.95
MODGPC00146333,14-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£896.22
MODGPC00146333,26-May-16,Hotels And Motels, MOVENPICK HOTELS,£895.82
MODGPC00146333,20-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£894.48
MODGPC00146333,29-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£893.97
MODGPC00146333,29-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£891.59
MODGPC00146333,10-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£886.55
MODGPC00146333,24-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£883.99
MODGPC00146333,07-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£882.66
MODGPC00146333,12-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£880.18
MODGPC00146333,26-May-16,Hotels And Motels, HILTON,£880.00
MODGPC00146333,11-May-16,Hotels And Motels, DOUBLETREE HOTEL,£876.14
MODGPC00146333,11-May-16,Hotels And Motels, DOUBLETREE HOTEL,£876.14
MODGPC00146333,11-May-16,Hotels And Motels, DOUBLETREE HOTEL,£876.14
MODGPC00146333,11-May-16,Hotels And Motels, DOUBLETREE HOTEL,£876.14
MODGPC00146333,18-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£873.57
MODGPC00146333,24-May-16,Hotels And Motels, HILTON,£872.48
MODGPC00146333,18-May-16,Hotels And Motels, HILTON,£872.45
MODGPC00146333,16-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£862.31
MODGPC00146333,14-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£861.21
MODGPC00146333,30-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£857.32
MODGPC00146333,09-May-16,Hotels And Motels, SAS HOTELS,£854.19
MODGPC00146333,29-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£853.19
MODGPC00146333,29-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£853.19
MODGPC00146333,29-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£853.19
MODGPC00146333,13-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£849.05
MODGPC00146333,27-May-16,Hotels And Motels, SHERATON,£848.05
MODGPC00146333,30-May-16,Hotels And Motels, RADISSON HOTEL,£847.28
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£846.80
MODGPC00146333,16-May-16,Hotels And Motels, TRAVELODGE,£843.76
MODGPC00146333,25-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£843.38
MODGPC00146333,15-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£842.08
MODGPC00146333,05-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£834.23
MODGPC00146333,28-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£832.04
MODGPC00146333,26-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£830.00
MODGPC00146333,29-Apr-16,Hotels And Motels, MARRIOTT,£825.36
MODGPC00146333,01-May-16,Hotels And Motels, HOLIDAY INN,£821.17
MODGPC00146333,24-May-16,Hotels And Motels, HOLIDAY INN,£818.47
MODGPC00146333,27-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£817.02
MODGPC00146333,06-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£813.32
MODGPC00146333,02-May-16,Hotels And Motels, CROWNE PLAZA HOTELS,£810.83
MODGPC00146333,10-May-16,Hotels And Motels, EMBASSY SUITES,£807.19
MODGPC00146333,21-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£804.08
MODGPC00146333,23-May-16,Hotels And Motels, MARRIOTT,£803.91
MODGPC00146333,20-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£801.38
MODGPC00146333,25-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£800.78
MODGPC00146333,30-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£796.44
MODGPC00146333,12-May-16,Hotels And Motels, COURTYARD BY MARRIOTT,£796.10
MODGPC00146333,10-May-16,Hotels And Motels, HOLIDAY INN,£796.00
MODGPC00146333,10-May-16,Hotels And Motels, HOLIDAY INN,£796.00
MODGPC00146333,03-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£795.00
MODGPC00146333,06-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£791.90
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£781.67
MODGPC00146333,01-May-16,Hotels And Motels, HILTON GARDEN INN,£780.67
MODGPC00146333,12-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£780.00
MODGPC00146333,23-May-16,Hotels And Motels, WESTIN HOTELS,£777.74
MODGPC00146333,25-May-16,Hotels And Motels, HAMPTON INNS,£777.17
MODGPC00146333,25-May-16,Hotels And Motels, HAMPTON INNS,£777.17
MODGPC00146333,05-May-16,Hotels And Motels, COURTYARD BY MARRIOTT,£774.65
MODGPC00146333,20-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£770.10
MODGPC00146333,14-May-16,Hotels And Motels, MOVENPICK HOTELS,£769.74
MODGPC00146333,22-May-16,Hotels And Motels, EMBASSY SUITES,£764.31
MODGPC00146333,16-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£761.20
MODGPC00146333,24-May-16,Hotels And Motels, DOUBLETREE HOTEL,£759.94
MODGPC00146333,25-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£759.00
MODGPC00146333,10-May-16,Hotels And Motels, DISNEY RESORTS,£756.48
MODGPC00146333,18-May-16,Hotels And Motels, HAMPTON INNS,£754.76
MODGPC00146333,07-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£754.13
MODGPC00146333,07-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£754.13
MODGPC00146333,22-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£750.00
MODGPC00146333,19-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£747.08
MODGPC00146333,11-May-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£741.29
MODGPC00146333,22-May-16,Hotels And Motels, EMBASSY SUITES,£740.96
MODGPC00146333,22-May-16,Hotels And Motels, EMBASSY SUITES,£740.96
MODGPC00146333,27-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£740.46
