Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Defra,EA,21/10/2014,Professional Services Other,SE Capital WiP,Jeremy Benn Associates Ltd,1307442,39648.24,Lower Thames Individual Property Protection - Year 1 Surveys - Completed September 2014,BD23 3AE,,30296931,IMTH001763,Project
Defra,EA,23/10/2014,Professional Services Other,MI Capital WiP,Warwickshire County Council,1310330,40000,Lower Tame - Reed bed creation,CV34 4RH,,,IMMI000978,Project
Defra,EA,07/10/2014,Professional Services Other,Deputy Director of Water Resources,DEFRA,1305388,40000,Abstraction Reform Options Refinement – April 2014,YO1 7PX,,,EBPLW12044,Project
Defra,EA,21/10/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1309511,40051.66,Mill Beck Reservoir Works,IP1 5LT,,30142731 | 30204737,IMNE000141,Project
Defra,EA,28/10/2014,Construction,AN Capital WiP,Creeton Quarry,1311094,40286.11,Pitching stone Waterside House,NG33 4QG,,30413894,IMAN002779,Project
Defra,EA,01/10/2014,Engineering Goods,SE SSD - FCRM Ops (West),JT Mackley & Co Ltd,1304171,40385.82,Emergency flood defence works Winchester,BN5 9XQ,,,RESO000503,Project
Defra,EA,16/10/2014,Fleet,Vehicle Incidents,CAA Ltd,1309173,40987.75,Insurance claims handling - September 2014,IP2 8PN,,,,Administration
Defra,EA,01/10/2014,Construction,NE Capital WiP,Halcrow Group Ltd,1305111,41195.28,Morpeth Flood Alleviation Scheme works,SN4 0QD,,30071913,IMNE000794,Project
Defra,EA,23/10/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1309301,41470.93,Hillmans Cottages Pumping Chamber works,EN11 9BX,,30142737,IMTH001734,Project
Defra,EA,14/10/2014,ICT Commodities,CI SD Management MRA,CEFAS,1307615,42000,Hosting and Support Charges for Live Fish Movements Database - September 2014,NR33 0HT,,,,Administration
Defra,EA,23/10/2014,Professional Services Other,SE NET - FCRM Ops East,ECS Engineering Services Ltd,1309931,43030.2,Gearbox replacement at Meadgate Sluice,NG17 2JW,,30348248,FRA17S070,Project
Defra,EA,23/10/2014,Professional Services Other,MI Capital WiP,ECS Engineering Services Ltd,1309927,43396.8,"Mechanical and Electrical Maintenance of Field Assets, West Stockwith",NG17 2JW,,30312221,IMMI001419,Project
Defra,EA,01/10/2014,Travel,Director National Services FCRM,West Yorkshire Combined Authority,1304102,43704.45,Purchase of Metro Travel Cards to enable staff to benefit from a bulk order discount.  Staff members repay the organisation for their discounted card through Payroll,LS1 2DE,,,,Administration
Defra,EA,21/10/2014,Construction,SW Capital WiP,Dawnus Construction Ltd,1309438,44208.61,Crockway House Fish Pass works,SA7 0AP,, | 30192017 |  | ,IMSW002048,Project
Defra,EA,16/10/2014,ICT Systems,CI Solutions Delivery Management,Epimorphics Ltd,1308797,44400,"Linked Data Modelling and Consultancy, and Linked Data Publishing Platform",BS20 6PT,,30333216,BBPDM20000P00,Project
Defra,EA,21/10/2014,Professional Services Other,SE KSL - FCRM Ops South,Land & Water Services Ltd,1308310,45414.96,Ashford Vegetation Management,GU5 9AF,,,FRA12S068,Project
Defra,EA,21/10/2014,Construction,NE Capital WiP | HO Capital WiP,JacksonHyder Ltd,1297320,45939.83,Asset Recovery Programme  consultancy services,IP1 5LT,,30395082,IMHO000035,Project
Defra,EA,16/10/2014,Engineering Goods,Hydrometry and Telemetry service,Thermo Fisher Scientific,1308712,46018.3,"Design, Supply, Install and Maintenance of Ultrasonic/Electro Magnetic Flow Gauges",CW7 3GA,,30339567,,Administration
Defra,EA,01/10/2014,Construction,AN Central - FCRM,JacksonHyder Ltd,1304857,46260.07,Hunstanton to Snettisham coastal repairs,IP1 5LT,,30395082,REAN001845,Project
Defra,EA,01/10/2014,Professional Services Other,HO Flood Warning Systems,Met Office,1304896,46621.8,UK Coastal Monitoring and Forecasting Service data - July-September 2014,EX1 3PB,,30324303,,Administration
Defra,EA,21/10/2014,Construction,AN Capital WiP,BAM Nuttall Ltd,1309083,46954.84,"Works completed for St Ives flood alleviation scheme, Priory Road Flood Bank Repairs",GU15 3XW,,30397731,IMAN002747,Project
Defra,EA,07/10/2014,Construction,SW Capital WiP,Dawnus Construction Ltd,1305925,49163,Crockway House new fish pass,SA7 0AP,,30192017,IMSW002086,Project
Defra,EA,14/10/2014,Construction,AN Northern - FCRM,PG Wright,1307757,49902,Black Sluice wall Small Construction works,PE12 9EA,,30397778,REAN001847,Project
Defra,EA,23/10/2014,Professional Services Other,SW Capital WiP,A & T Services Ltd,1309971,50203.01,Float Chambers Refurbishment - Exwick Gates,TR9 6SF,,30346261,IMSW002148,Project
Defra,EA,07/10/2014,Facilities,National Accomodation Change Fund,Gelder Ltd,1303383,50368.5,Office refurbishment works Crosskill House,LN1 2DS,,,HORES00041,Project
Defra,EA,23/10/2014,Construction,Nat Trading and Reg Services,Ricardo AEA Ltd,1309702,51295.2,Climate Change administration consultancy - September 2014,OX11 0QJ,,30372742,,Administration
Defra,EA,28/10/2014,Construction,NE Capital WiP,Esh Construction Ltd,1311805,51432,Mitford Gauging Weir Fish Pass works,DH6 5PF,,,IMNE960012,Project
Defra,EA,01/10/2014,Professional Services Other,SE SSD - FCRM Ops (East),Natural England,1305116,51603,Delivery of Water level management plan review,YO1 7PX,,,RESE100146,Project
Defra,EA,23/10/2014,Professional Services Other,SE Capital WiP,Integrated Water Services Ltd,1309707,52301.45,Kent and South London Electrical Reactive Maintenance ,WS2 7PD,,30348085,IMSO000839,Project
Defra,EA,14/10/2014,Construction,SE Capital WiP,Turner & Townsend Project Management,1307765,52973.4,Thames Estuary phase 1 programme fees,LS18 4CH,,30314194,IMSE500060,Project
Defra,EA,09/10/2014,Professional Services Other,AN Eastern-Plan & Corp Services,AMEC Environment & Infrastructure UK Ltd,1308135,53128.08,Consultancy support to Alston licence determination/Catfield Fen,NE3 3PX,,,REAN001927,Project
Defra,EA,07/10/2014,Professional Services - CCL,Finance Service Centre,Pertemps Recruitment Partnership Ltd,1305911,53829.76,Provision of temporary staff - September 2014,CV7 7YX,,,,Administration
Defra,EA,01/10/2014,Construction,SE Capital WiP,JacksonHyder Ltd,1304622,54106.74,East Farleigh sluice gate works,IP1 5LT,,30395082,IMSE500150,Project
Defra,EA,28/10/2014,Waste Management,E and B Regulated Industry,Golder Associates UK Ltd,1310943,54174.76,"Contaminated Land Remediation,  Maesbury Rd closed landfill site",NG12 5BL,,30336486,EBPRI11903,Project
Defra,EA,16/10/2014,Clinical and Medical,NLS Operations Leeds | NLS Operations Starcross | NLS Operations Nottingham,PerkinElmer LAS UK Ltd,1308177,56260.8,Laboratory Instrument Maintenance Services,HP9 2FX,,30290100,,Administration
Defra,EA,23/10/2014,Professional Services Other,NW North-Area Mgr,National Trust,1309196,56472.74,Claife station and Windermere west shore Maintenance - September 2014,BA14 0ZT,,,RENW001932,Project
Defra,EA,28/10/2014,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1309807,56889.65,Salford Asset Management rock amour stabilisation to the banks of the River Irwell,LE10 3JF,,30142734,IMNW000884,Project
Defra,EA,28/10/2014,Fleet,HO Capital WiP,MAN Truck & Bus UK Ltd,1311166,57133.2,Purchase of Heavy Goods Vehicle,SH5 8YU,,30360169,HOFOFRM009,Project
Defra,EA,23/10/2014,Advertising and Media,HR Resourcing,LinkedIn,1310879,58610.8,Renewal of LinkedIn recruitment contract - 9 October 2014-8 October 2015,,,,,Administration
Defra,EA,23/10/2014,Professional Services Other,HO Capital WiP,CEFAS,1309641,59797.2,Support of 2 new Wave Rider Buoys as part of the UK Coastal Forecasting and monitoring service in Cornwall and West Pembrokeshire,NR33 0HT,,,IMHO000036,Project
Defra,EA,01/10/2014,Professional Services Other,MI Capital WiP,Fairfield Control Systems Ltd,1304737,60138,Installation of New Field Cabling and Support Systems Keadby pumping stations,NG22 9LP,,30312231,IMMI001462,Project
Defra,EA,01/10/2014,Construction,AN Eastern - FCRM,UK Flood Barriers Ltd,1302971,60336,"Property Level flood protection measures at Hazel Cottage and Brooklands, Broad Green, Essex - 25 July-21 August 2014",WR9 0NX,,30295946,,Administration
Defra,EA,23/10/2014,Clinical and Medical,NLS Operations Starcross,Agilent Technologies LDA UK Ltd,1310341,60453.38,Laboratory Instrument Maintenance Services - October 2013-September 2014,E14 1HH,,30290098,,Administration
Defra,EA,01/10/2014,Clinical and Medical,NLS Operations Nottingham | NLS Operations Starcross | NLS Operations Leeds,Thermo Fisher Scientific,1304654,60697.31,Laboratory Instrument Maintenance Services - 1 October 2014-30 September 2015,HP2 7GE,,30290115,,Administration
Defra,EA,23/10/2014,Construction,SE Capital WiP,Amco Engineering,1307270,62057.82,"Lowering Mill, fish pass, environmental enhancement - September 2014",S75 1HT,,30343165,IMTH001726,Project
Defra,EA,21/10/2014,Construction,SE Capital WiP,Team Van Oord,1309079,62062.86,Lower Mole Emergency flood defence Works,BN5 9XQ,,30384997,IMSE100318,Project
Defra,EA,07/10/2014,Professional Services Other,SW Capital WiP,Nomenca Ltd,1305144,62334.67,Northmoor - New Control Panel and Installation works,NG17 2HW,,30346254,IMSW002155,Project
Defra,EA,23/10/2014,Learning and Development,Asset Management Manager,University of the West of England,1310433,63000,Foundation Degree (FdSc) Rivers and Coastal Engineering fees for 15 trainees for two academic years,BS16 1QY,,30364851,FCPAM00004B00,Project
Defra,EA,16/10/2014,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1306994,63141.52,South East Asset Reconditioning Programme,IP1 5LT,,30142731,IMSE100197,Project
Defra,EA,01/10/2014,Construction,SE Capital WiP,Halcrow Group Ltd,1304995,63861.95,Littlehampton Arun Tidal Defences East Bank,SN4 0QD,,30071913,IMSO001021,Project
Defra,EA,01/10/2014,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1304256,64564.01,Facilities Management Repair and Replacement Fund - September 2014,BS32 4NH,,30369823,,Administration
Defra,EA,21/10/2014,Construction,SE Capital WiP,GBV JV Ltd,1309495,65113.72,River Thames Scheme Consultancy services,RH1 1LQ,,30393506,IMTH001691,Project
Defra,EA,01/10/2014,Construction,AN Nthn - FCRM Ops (W&N),North Level Internal Drainage Board,1304586,66617.93,"Repairs to Fluvial Cradge Bank, River Nene.",PE6 0QE,,30396844,REAN002139,Project
Defra,EA,09/10/2014,Construction,NE Capital WiP,Volkerstevin Ltd,1306100,67148.87,Arksey Slips and EA Beck Outfall Works,EN11 9BX,,30142737,IMNE000251,Project
Defra,EA,09/10/2014,Construction,SW Capital WiP,Halcrow Group Ltd,1306800,67691.29,Consultancy Services - Exeter Flood Defence Scheme Phase 2,SN4 0QD,,30384994,IMSW001349,Project
Defra,EA,01/10/2014,Professional Services Other,NW Capital WiP,White Young Green,1305243,67879.02,Northwich Town Centre Post appraisal Site Investigation,LS6 2WQ,,30309584,IMNW000475,Project
Defra,EA,14/10/2014,ICT Commodities,HO Flood Warning Systems,Teleperformance Ltd,1307457,68111.18,Floodline Call centre and management costs,BS1 3LG,,30372708,,Administration
Defra,EA,23/10/2014,Construction,SW Capital WiP,Cain Bio Engineering Ltd,1310318,69103.2,River Avon Restoration project,SP6 2AB,, | 30357329 |  |  | ,IMSW001547,Project
Defra,EA,23/10/2014,Fleet,HO Fleet Operations,Tony Hole Marine Ltd,1309659,69868.49,"Service, inspection, maintenance and repair of non coded marine fleet",PL9 7HP,,30322647,,Administration
Defra,EA,23/10/2014,Professional Services Other,E and B Climate Change and Communities,SKM Enviros,1310321,69963.6,Energy Savings Opportunity Scheme - Professional Membership Register Approvals Process,M3 2WJ,,30412796,EBPCC13003,Project
Defra,EA,21/10/2014,Industrial Services,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1309233,69972.37,Thames Barrier Running Costs - October 2014,DA12 2BG,,,,Administration
Defra,EA,01/10/2014,Construction,MI Capital WiP,Halcrow Group Ltd,1305051,70116.16,Middle Tame - Perry Bar specialist surveys,SN4 0QD,,30071913,IMMI001305,Project
Defra,EA,01/10/2014,Professional Services Other,National Monitoring,Met Office,1304624,71907,Rain gauge network management - July-September 2014,EX1 3PB,,30324303,,Administration
Defra,EA,23/10/2014,Learning and Development,Asset Management Manager,University of the West of England,1310432,72000,Foundation Degree (FdSc) Rivers and Coastal Engineering for 16 Trainees for the academic year 2014-2015,BS16 1QY,,30364851,FCPAM00004B00,Project
Defra,EA,14/10/2014,Professional Services Other,SE NET - FCRM Ops West,Cleartrack EVL Ltd,1307476,73349.76,"Light Watercourse Maintenance for Herts and North London, West Area Scheme - September 2014",TN27 9PG,,,,Administration
Defra,EA,21/10/2014,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1309634,74318.16,Defra Network Fleet Services - September 2014,RG14 2NU,,30340333,HORES00187,Project
Defra,EA,23/10/2014,Construction,NE Capital WiP,Birse Civils Ltd,1303286,76030.49,Greatham North managed realignment works,DN18 5BW,,30204735 |  | ,IMNE000823,Project
Defra,EA,21/10/2014,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1306610,77309.42,Thames Barrier Static Guarding - September 2014,MK9 1LR,,30390972,,Administration
Defra,EA,09/10/2014,Fleet,HO Geomatics,RVL Aviation,1306485,80403.33,Geomatics - flood risk mapping and coastal monitoring throughout England and Wales. Supply of Aircraft and Pilots September 2014,DE74 2SA,,30000394,SCLI0001,Project
Defra,EA,09/10/2014,Professional Services - CCL,Finance Service Centre,Capita Business Services Ltd,1306192,81397.26,Temporary staff charges - September 2014 interim managers and specialist contractors,SW1P 2AF,,30410440,,Administration
Defra,EA,14/10/2014,Fleet,HO Capital WiP,MAN Truck & Bus UK Ltd,1307623,81663.6,Purchase of Heavy Goods Vehicle,SH5 8YU,,30360169,HOFOFRM009,Project
Defra,EA,01/10/2014,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1304401,83186.58,Incident Management fees - August 2014,RG14 2NU,,30340333,,Administration
Defra,EA,28/10/2014,Facilities,FM Operating Unit - Northern,Highways Agency,1311011,84509.32,"Rent, rates and services at Lateral, Leeds 29 September-24 December 2014",B1 1RH,,,,Administration
Defra,EA,07/10/2014,ICT Commodities,CI SD Management MRA,Scisys UK Ltd,1305851,84798.72,Application and Hosting Management Services for the Carbon Reduction Commitment System - October-December 2014,SN14 0GB,,,,Administration
Defra,EA,16/10/2014,Professional Services Other,SE NET - FCRM Ops East,Cleartrack EVL Ltd,1308397,87397.22,"Light Watercourse Maintenance for Herts and North London, West Area Scheme - September 2014",TN27 9PG,,,,Administration
Defra,EA,10/10/2014,Professional Services Other,MI West - FCRM,Payee Integra Insurance Solutions Ltd,1309045,87500,Payment for uninsured losses in relation to flood defence works,BD1 1TS,,,,Project
Defra,EA,09/10/2014,Facilities,National Accomodation Change Fund,Architon Llp,1306766,92824.68,Architectural services for the Thames Barrier (former Learning Centre project),KT18 7RL,,,HORES00182,Project
Defra,EA,21/10/2014,Construction,SW Capital WiP,Amalgamated Construction Ltd,1309560,93237.65,Avon Restoration Plan - September 2014,S71 5HT,,30395867,IMSW001547,Project
Defra,EA,07/10/2014,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1305533,93489.4,Facilities management - Additional Variable Services Charges - September 2014,BS32 4NH,,30369825,,Administration
Defra,EA,21/10/2014,Professional Services Other,NW Capital WiP,Quartzelec Ltd,1309251,93600,Altmouth Pumping Station Remedial Repairs,LL13 9PR,,30325134,IMNW000978,Project
Defra,EA,07/10/2014,Construction,NW Capital WiP,Jacobs UK Ltd,1305556,100076.56,Salford Improvement scheme,G2 7HX,,30384995,IMNW000471,Project
Defra,EA,09/10/2014,Facilities,FM Operating Unit - Central and South East,Arlington Business Parks Partnerships,1307763,101109.84,Service Charge for B2 Bishop Square Apollo Court - 29 September-24 December 2014 ,RG7 4SA,,,,Administration
Defra,EA,01/10/2014,Facilities,FM Operating Unit - Central and South East,Colliers International,1305879,105000,Guildbourne House 1-5 floor offices rent 29 September 2012-24 December 2014,W1U 7GA,,,,Administration
Defra,EA,09/10/2014,Professional Services - CCL,Finance Service Centre,Hays,1306195,105209.08,Temporary staff charges - September 2014 operational and support staff ,KT3 4JQ,,30409579,,Administration
Defra,EA,23/10/2014,Professional Services Other,AN Capital WiP,White Young Green,1308822,106865.48,Boston Barrier phase 3 ground investigation,LS6 2WQ,,30309584,IMAN001472,Project
Defra,EA,01/10/2014,Professional Services Other,SE Capital WiP,Fugro Seacore Ltd,1303363,112762.99,North East Thames Borehole Replacement,OX10 9RB,,30309576,IMSE100122,Project
Defra,EA,23/10/2014,Construction,NE Capital WiP,VBA Joint Venture Ltd,1309848,114760.8,Asset Recovery Programme - Package 5,EN11 9BX,,30398134,IMNE790505,Project
Defra,EA,14/10/2014,Construction,SE Capital WiP,Team Van Oord,1307713,114801.02,Asset Recovery Programme - Package 109,BN5 9XQ,,30384997,IMSE500210,Project
Defra,EA,01/10/2014,Construction,AN Capital WiP,Norfolk Wildlife Trust,1304450,123681.41,Hickling reed bed recreation June 2014,NR1 1RY,,,IMAN002246,Project
Defra,EA,21/10/2014,Construction,SE KSL - FCRM Ops North,J Breheny Contractors Ltd,1309033,126000,Further work on Pennywort clearance on the Lower Mole Flood alleviation scheme - October 2014,IP6 8NH,,30343170,FRA16S201,Project
Defra,EA,28/10/2014,Construction,AN Central-FCRM Ops,J Breheny Contractors Ltd,1310588,127294.16,Pump station refurbishment - October 2014,IP6 8NH,,30397785,REAN001968,Project
Defra,EA,01/10/2014,Construction,SE Capital WiP,Cain Bio Engineering Ltd,1305027,127556.04,Monkbretton Scour protection works - September 2014,SP6 2AB,,,IMSE500195,Project
Defra,EA,16/10/2014,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1308914,128376.43,Middle Level Barrier Bank Repairs,IP1 5LT,,30397784,IMAN002749,Project
Defra,EA,16/10/2014,Construction,NW Capital WiP,JBA Bentley Ltd,1304299,135075.77,North west Culverts Package - July 2014,BD23 2QR,,30387943,IMNW000840,Project
Defra,EA,23/10/2014,Construction,NW Capital WiP,Esh Construction Ltd,1308247,135099.31,Manley Hall Gauging Station works - September 2014,DH6 5PF,,30393946,IMNW000926,Project
Defra,EA,14/10/2014,Construction,SE Capital WiP,Team Van Oord,1307500,135196.46,Asset Recovery Programme Tonbridge works,BN5 9XQ,,30384997,IMSE100349,Project
Defra,EA,01/10/2014,Professional Services Other,AN Eastern-AEM - Monitoring,Quantum Engineering Developments Ltd,1305038,138720,Recoating of surge vessels at Kennett and Wixoe Pumping Stations,B60 4AD,,,,Administration
Defra,EA,07/10/2014,Facilities,FM Operating Unit - Central and South West,Property Income & Reversion Trust Ltd,1306891,139183.5,Rivers House rent quarter - 29 September-24 December 2014,LE10 1AW,,,,Administration
Defra,EA,23/10/2014,Construction,NW Capital WiP,VBA Joint Venture Ltd,1304766,140327.24,Ramsbottom Flood Risk Management,EN11 9BX,,30398134,IMNW000891,Project
Defra,EA,23/10/2014,Learning and Development,Asset Management Manager,University of the West of England,1310434,144000,Foundation Degree (FdSc) Rivers and Coastal Engineering - 22 trainees for academic years commencing 2013 and 2014.,BS16 1QY,,30364851,FCPAM00004B00,Project
Defra,EA,14/10/2014,Construction,HO Capital WiP,HR Wallingford Ltd,1307638,144000,"State of the Nation assessment of flood risk, for England, to provide a current picture of flood risk - September 2014",OX10 8BA,,,FCPMM00285B00,Project
Defra,EA,01/10/2014,ICT Systems,HO Capital WiP,Information Processing Ltd,1304447,151852.37,Creating asset management capacity programme - phase 2 milestone 2 stage 1,BA1 5LR,,30418286,FCPAM00093L02,Project
Defra,EA,16/10/2014,Professional Services Other,"Data Mapping, Modelling & Information",Experian Ltd,1308263,159000,One year licence for AddressPoint data - 1 November 2014-31 October 2015,NG80 1TH,,,HOEV141505,Project
Defra,EA,01/10/2014,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1304344,160413.72,Works at Paddle and Rymers Weirs ,IP1 5LT,,30142731,IMSE100073,Project
Defra,EA,21/10/2014,Construction,SE Capital WiP,Amco Engineering,1309416,174848.74,Five Oak Green Culvert Repairs - September 2014,S75 1HT,,30343157,IMSE100279,Project
Defra,EA,01/10/2014,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1304582,174885.54,"Management Fees - Vehicles Service, Repair and Maintenance",RG14 2NU,,30340333,,Administration
Defra,EA,09/10/2014,Facilities,FM Operating Unit - Central and South East,Arlington Business Parks Partnerships,1307761,175200,Rent B2 Bishop Square Apollo Court - 29 September-24 December 2014,RG7 4SA,,,,Administration
Defra,EA,28/10/2014,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1310598,187674.97,Lower Tame Flood risk management scheme - Kingsbury Section,IP1 5LT,,30142731,IMMI000978,Project
Defra,EA,01/10/2014,Construction,SE Capital WiP,J Breheny Contractors Ltd,1304599,188907.75,"Vale Brook Culvert, Chesham - Replacement and Reinstatement works.",IP6 8NH,,30343170,IMSE100067,Project
Defra,EA,23/10/2014,Learning and Development,Asset Management Manager,University of the West of England,1310436,192000,Foundation Degree (FdSc) Rivers and Coastal Engineering - 24 trainees for academic years commencing 2014 and 2015.,BS16 1QY,,30364851,FCPAM00004B00,Project
Defra,EA,14/10/2014,Construction,NE Capital WiP,Team Van Oord,1307496,196311.38,Asset Recovery Programme  Package 11,BN5 9XQ,,30384997,IMHO000035,Project
Defra,EA,28/10/2014,Construction,NE Capital WiP,JBA Bentley Ltd,1311528,198365.83,Spring Gardens Reservoir works - September 2014,BD23 2QR,,30387943,IMNE000207,Project
Defra,EA,01/10/2014,Professional Services Other,HO Flood Warning Systems,Met Office,1304891,198900,Met Office Radar data services for Flood Forecasting - July-September 2014,EX1 3PB,,30324303,,Administration
Defra,EA,02/10/2014,Professional Services Other,Internal Drainage Board,Doncaster East IDB,1309810,200000,"Payment to Donacter East Internal drainage board for work on the Thorne, Crowle and Goole Moors",DN6 7FE,,,,Administration
Defra,EA,07/10/2014,ICT Commodities,CI SD Management MRA,SFW Ltd,1305966,209804,Emissions trading Scheme support costs - 2014-15,GU22 7UY,,,,Administration
Defra,EA,01/10/2014,Professional Services - CCL,Finance Service Centre,Reed Personnel Services Plc,1304460,215167.3,Temporary staff and recruitment charges - September 2014,SW20 0BA,,,,Administration
Defra,EA,07/10/2014,Construction,SW Capital WiP,Team Van Oord,1305912,217140.8,Exeter Flood defence scheme,BN5 9XQ,,30384997,IMSW001349,Project
Defra,EA,09/10/2014,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1307202,218623.34,Marine Vessel Maintenance Services Contract charge - August 2014,KY3 9AX,,30277423,HORES00015,Project
Defra,EA,09/10/2014,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1307207,218623.34,Marine Vessel Maintenance Services Contract charge - September 2014,KY3 9AX,,30277423,HORES00015,Project
Defra,EA,07/10/2014,Construction,SW Capital WiP,Whitehouse Construction Co Ltd,1305491,225381.02,Wessex property level flood mitigation works - August 2014,DE6 1JU,,,IMSW002064,Project
Defra,EA,07/10/2014,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1306707,227236.86,Childcare Assistance scheme. This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral,SW1V 2RS,,,,Administration
Defra,EA,14/10/2014,Professional Services Other,"Data Mapping, Modelling & Information",Experian Ltd,1307178,227244,One year licence for AddressLayer2 data - 1 November 2014-31 October 2015,NG80 1TH,,,HOEV141505,Project
Defra,EA,09/10/2014,Professional Services Other,HO Flood Warning Systems,CEFAS,1306949,228300,Support and Maintenance of the national Wave Network - July to September 2014,NR33 0HT,,,,Administration
Defra,EA,28/10/2014,Construction,NE Capital WiP,VBA Joint Venture Ltd,1312267,236570.81,Asset Recovery Programme Package 6,EN11 9BX,,30398134,IMHO000035,Project
Defra,EA,23/10/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1310246,240000,Littlehampton Arun River Pile works,EN11 9BX,,30142737,IMSO001021,Project
Defra,EA,01/10/2014,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1304584,240721.23,National Vehicle Management Services- September 2014,RG14 2NU,,30340333,,Administration
Defra,EA,21/10/2014,Waste Management,SE West Thames - AEM West | SE West Thames - AEM East,Hills Waste Solutions Ltd,1303554,241564.2,Incident recovery work for Averies waste site - September 2014,SN1 2NR,,,PITH000001,Project
Defra,EA,21/10/2014,Construction,NE Capital WiP,Amco Engineering,1309420,244523.15,"Refurbishment of flood wall at Corbridge, Northumberland - September 2014",S75 1HT,,,IMNE640126,Project
Defra,EA,01/10/2014,Construction,AN Eastern-AEM - Monitoring,JacksonHyder Ltd,1303765,250434.07,Kennet Tunnel Inspection,IP1 5LT,,30395082,REAN001676,Project
Defra,EA,23/10/2014,Construction,AN Capital WiP,VBA Joint Venture Ltd,1310125,251095.01,Wixoe pumping station gate works,EN11 9BX,,30398134,IMAN002402,Project
Defra,EA,09/10/2014,Energy and Fuels,HO Fleet Operations,Allstar Business Solutions Ltd,1306198,256779.37,Fuel for commercial fleet - September 2014,SN5 6PQ,,30341204,,Administration
Defra,EA,01/10/2014,Construction,NW Capital WiP,VBA Joint Venture Ltd,1304770,261856.1,Knott End Flood Risk Management scheme,EN11 9BX,,30398134,IMNW000800,Project
Defra,EA,16/10/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1307956,274236.58,"Manufacture, supply and installation of the mechanical and hydraulic elements of the Logic Control pilot trial as part of Thames Barrier Drive Equipment Project",EN11 9BX,,30142737,IMTH001493,Project
Defra,EA,23/10/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1310441,286658.21,Northallerton Flood Alleviation Scheme works,IP1 5LT,,30142731,IMNE000844,Project
Defra,EA,21/10/2014,Construction,NW Capital WiP,GBV JV Ltd,1309497,287716.58,River Mersey Warrington Flood risk scheme,RH1 1LQ,,30393506,IMNW000699,Project
Defra,EA,23/10/2014,Construction,AN Capital WiP,Broadland Environmental Services Ltd,1310273,301754.05,Broadland flood alleviation project - September 2014,GU15 3XW,,30014973,IMAN000753,Project
Defra,EA,14/10/2014,Operational Goods,National Enforcement Service,Post Office Ltd,1308962,304969.7,Post Office commission for rod licence sales 2014-15 season,PE4 5PG,,30180918,,Administration
Defra,EA,28/10/2014,Construction,SW Capital WiP,GBV JV Ltd,1310718,315368.09,Design and supervision services for Parret and Tone Dredging project,RH1 1LQ,,30393506,IMSW002141,Project
Defra,EA,21/10/2014,Professional Services Other,SE Kent & South London - AEM South,Acumen Waste Services Ltd,1305498,326609.68,Illegal waste site clearance,WV10 0DX,,30402789,RESE000411,Project
Defra,EA,01/10/2014,Professional Services Other,NE North East Area Reservoir Op Agreement,Northumbrian Water,1305224,328131.6,Cow Green Reservoir Operating agreements - Quarter 2 Payment - July-September 2014,DH1 9WF,,,,Administration
Defra,EA,28/10/2014,Construction,NW Capital WiP,GBV JV Ltd,1310465,333308.7,River Mersey Warrington Flood risk management Scheme,RH1 1LQ,,30393506,IMNW000699,Project
Defra,EA,28/10/2014,Construction,MI Capital WiP,JacksonHyder Ltd,1310602,341200.08,Asset Recovery Programme Package 10 ,IP1 5LT,,30395082,IMMI001502,Project
Defra,EA,16/10/2014,Travel,National Technical Team,Redfern Travel Ltd,1307875,392204.6,Staff business related train travel - September 2014,BD1 1PL,,30342649,,Administration
Defra,EA,01/10/2014,Construction,NW Capital WiP,AE Yates Ltd,1304482,416376.29,Hesketh Outmarsh East embankment repairs,BL6 4SB,,30393944,IMNW000117,Project
Defra,EA,09/10/2014,Construction,SW Wessex - FCRM | SW Capital WiP,Team Van Oord,1308040,453157.2,Asset Recovery Programme Package 11,BN5 9XQ,,30384997,RESW001310,Project
