Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,RPA,17/10/2012,Defra Estates -Depreciation/Establishment and Service Charges,Sustainable Workplace Management,DTZ,37579,"33,629.84",Exeter Establishment costs 01/10/2012 - 31/10/2012 & Depreciation charges 01/10/2012-31/10/2012,B4 6AJ,No,64261,n/a,ADMIN,
Defra,RPA,17/10/2012,Defra Estates -Depreciation/Establishment and Service Charges,Sustainable Workplace Management,DTZ,37605,"42,771.13",Reading Establishment costs 01/10/2012 - 31/10/2012 & Depreciation charges 01/10/2012-31/10/2012,B4 6AJ,No,64261,n/a,ADMIN,
Defra,RPA,10/10/2012,IT Outsourced Services,Service Management,IBM,5809121601,"41,980.17",IBM Baseline charges PERIOD: FROM 01/09/2012 TO 30/09/2012,B4 6AJ,No,63726,PPT02200 ,ADMIN,
Defra,RPA,24/10/2012,IT Outsourced Services,Service Management,IBM,5810120357,"67,178.47",IBM Baseline charges FROM 06/04/2012 TO 15/06/2012,B4 6AJ,No,64301,PPX08700,ADMIN,
Defra,RPA,03/10/2012,Supplier Contractors,Geographic Information Services,Infotech,960000185,"146,550.73",Rural Land register Geographical Information Services Digitisation actual parcels  July 2012 ,WC1A 6RL,No,63631,n/a,ADMIN,
Defra,RPA,03/10/2012,Supplier Contractors,Geographic Information Services,Infotech,960000257,"120,693.95",Rural Land register Geographical Information Services Digitisation actual parcels  August 2012,WC1A 6RL,No,63631,n/a,ADMIN,
Defra,RPA,03/10/2012,Supplier Contractors,Geographic Information Services,Infotech,960000256,"120,000.00",Rural Land register Geographical Information Services Digitisation - Land Change Detection (LCD) Work - Phase 1a,WC1A 6RL,No,63631,n/a,ADMIN,
Defra,RPA,05/10/2012,Supplier Contractors,Programmes & Projects,Price Waterhouse Coopers,1353834879,"110,963.28",Fee for support to Future Options Programme (FOP) (Common Agricultural Policy) Business Case Workstream as set out in the engagement letter dated 5th March 2012 - For period 1st May to 30th June 2012,E14 9SQ,No,64074,FOP01000,ADMIN,
Defra,RPA,05/10/2012,Supplier Contractors,Programmes & Projects,Price Waterhouse Coopers, 1353865417,"36,128.93",Fee for support to Future Options Programme (FOP) (Common Agricultural Policy) Programme Management Workstream as set out in the engagement letter dated 10th June 2012. For period 1st August to 31st August 2012,E14 9SQ,No,64074,FOP01000,ADMIN,
Defra,RPA,16/10/2012,Supplier Contractors,Programmes & Projects,Price Waterhouse Coopers,1353865420,"30,732.00",Fee for support to Future Options Programme (FOP) (Common Agricultural Policy) Legacy Business Case Workstream as set out in the engagement letter dated 13th July 2012. For period 16th July to 31st August 2012,E14 9SQ,No,64074,FOP01000,ADMIN,
Defra,RPA,31/10/2012,Supplier Contractors,Programmes & Projects,Price Waterhouse Coopers,1353865416,"197,880.77",Fee for support to Future Options Programme (FOP) (Common Agricultural Policy) Commercial Workstream as set out in the engagement letter dated 28th June 2012. For period 1st August to 31st August 2012,E14 9SQ,No,64074,FOP01000,ADMIN,
Defra,RPA,31/10/2012,Supplier Contractors,Programmes & Projects,Price Waterhouse Coopers,1353865418,"110,963.28",Fee for support to Future Options Programme (FOP) (Common Agricultural Policy) Business Case Workstream as set out in the engagement letter dated 5th March 2012. For period 1st July to 31st August 2012,E14 9SQ,No,64074,FOP01000,ADMIN,
Defra,RPA,31/10/2012,Supplier Contractors,Programmes & Projects,Price Waterhouse Coopers,1353867202,"90,036.00",Fee for support to Future Options Programme (FOP) (Common Agricultural Policy) Business Case Pillar II Workstream as set out in the engagement letter dated 14th June 2012. For period 1st August to 30th September 2012,E14 9SQ,No,64074,FOP01000,ADMIN,
Defra,RPA,31/10/2012,Supplier Contractors,Programmes & Projects,Price Waterhouse Coopers,1353867205,"133,902.92",Fee for support to Future Options Programme (FOP) (Common Agricultural Policy) Commercial Workstream as set out in the engagement letter dated 28th June 2012. For period 1st September to 30th September 2012,E14 9SQ,No,63919,FOP01000,ADMIN,
Defra,RPA,31/10/2012,Supplier Contractors,Programmes & Projects,Price Waterhouse Coopers,1353867400,"30,732.00",Fee for support to Future Options Programme (FOP) (Common Agricultural Policy) Legacy Business Case Workstream as set out in the engagement letter dated 13th July 2012. For period 01st September to 30th September 2012,E14 9SQ,No,64074,FOP01000,ADMIN,
Defra,RPA,31/10/2012,Supplier Contractors,Programmes & Projects,Price Waterhouse Coopers,1353867402,"73,743.00",Fee for support to Future Options Programme (FOP) (Common Agricultural Policy) Pillar II Landscape Review and Transition Planning Workstream as set out in the engagement letter dated 14th June 2012. For period 01st August to 30th September 2012,E14 9SQ,No,64074,FOP01000,ADMIN,
Defra,RPA,31/10/2012,Supplier Contractors,Programmes & Projects,Price Waterhouse Coopers,1353869750,"46,180.46",Fee for support to Future Options Programme (FOP) (Common Agricultural Policy) Programme Management Workstream as set out in the engagement letter dated 10th June 2012. For period 1st September to 30th September 2012,E14 9SQ,No,64074,FOP01000,ADMIN,
Defra,RPA,23/10/2012,Travel,All,Redfern Travel,043053,"88,785.35",Travel and Recovery of Disbursments for Sep-2012,BD1 3AE,Yes,n/a,n/a,ADMIN,
Defra,RPA,02/10/2012,Remote Sensing Fees,Good agricultural and environmental condition (GAEC) & Enforcements,Remote Sensing Applications,0624,"96,333.54",Remote Sensing Control Programme 2012 Payment 4  Variable Costs,SO24 0AA,No,64279,n/a,ADMIN,
Defra,RPA,29/10/2012,Postal and Carriage Charges,Area management-Newcastle,Royal Mail,0738419001/1107576561,"33,000.00",Postal charges for Newcastle,EC1V 9HQ,No,n/a,n/a,ADMIN,
Defra,RPA,16/10/2012,IT Outsourced Services,Programmes & Projects,Software AG,1109002882,"55,200.00",Professional services - CCN 020-Quarterly payment in advance,DE24 8HS,No,64221,CORS0210,ADMIN,
Defra,RPA,19/10/2012,IT Outsourced Services,Programmes & Projects,Software AG,1109002894,"280,540.80",Charges for the core support - Quarterly payment in advance,DE24 8HS,No,64221,CORS0210,ADMIN,
Defra,RPA,19/10/2012,IT Outsourced Services,Service Management,Steria Limited,100038881,"34,622.40",Fixed Price Payment in Advance for Accommodation from 1 October 2012 to 31 December 2012,M14 0WN,No,64137,CORS0120,ADMIN,
Defra,RPA,19/10/2012,IT Outsourced Services,Service Management,Steria Limited,10003880,"554,034.00",Fixed Price Payment in Advance for Core Support Services from 1 October 2012 to 31 December 2012,M14 0WN,No,64137,CORS0150,ADMIN,
Defra,RPA,15/10/2012,IT Outsourced Services,Service Management,Steria Limited,10003882,"192,608.40",Fixed Price Payment in Advance for Enhancement Services from 1 October 2012 to 31 December 2012,M14 0WN,No,64137,CORS0140,ADMIN,
Defra,Core Defra,26/10/2012,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00018793,"528,886.04",Refurbishment of Bio Security Design and works at Weybridge July 2012,BS32 4NH,,15614,VLABCP10,Asset,
Defra,Core Defra,30/10/2012,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00019577,"770,349.00",Refurbishment of Bio Security Design and works at Weybridge August 2012,BS32 4NH,,15614,VLABCP10,Asset,
Defra,Core Defra,02/10/2012,Application Services/Applications Delivery,Chief Operating Officer DG,IBM United Kingdom Ltd,5809120918,"28,641.23",Web Conferencing Activation Pilot (charge based on time and materials) 01-22/6/12,GU1 2LD,,FRW10040-00,00000000,Expense,
Defra,Core Defra,24/10/2012,Application Services/Applications Delivery,Chief Operating Officer DG,IBM United Kingdom Ltd,5809121446,"55,522.82",Anti Virus Technology Refresh,GU1 2LD,,FRW10040-00,P12TR020,Expense,
Defra,Core Defra,24/10/2012,Application Services/Applications Delivery,Chief Operating Officer DG,IBM United Kingdom Ltd,5809121133,"104,008.00",Impact assessment for the Defra Government Secure Intranet code of connection.,GU1 2LD,,FRW10040-00,P12ER010,Expense,
Defra,Core Defra,24/10/2012,Application Services/Applications Delivery,Chief Operating Officer DG,IBM United Kingdom Ltd,5809121736,"33,575.99",Web Conferencing Activation Pilot (charge based on time and materials) 29/6/12 - 27/7/12,GU1 2LD,,FRW10040-00,00000000,Expense,
Defra,Core Defra,30/10/2012,Application Services/Applications Delivery,Chief Operating Officer DG,Environment Agency,1148327,"59,000.00",Wide Area Network Interconnect Project costs.,PE2 5ZR,,Exempt,P12ER010,Expense,
Defra,Core Defra,18/10/2012,Business Rates,Chief Operating Officer DG,D T Z,DEFRA157,"620,082.97","DTZ funding - property-related costs - rent, service charges and insurance",B3 2ED,,,00000000,Expense,
Defra,Core Defra,25/10/2012,Business Rates,Chief Operating Officer DG,D T Z,DEFRA158,"2,366,023.80","DTZ funding - property-related costs - rent, service charges and insurance",B3 2ED,,,00000000,Expense,
Defra,Core Defra,18/10/2012,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00020278,"105,488.78","Refurbishment works of Nobel House, London.  ",BS32 4NH,,16986,B196P010,Asset,
Defra,Core Defra,22/10/2012,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00020277,"27,783.00","Refurbishment work of Nobel House, London - management planning ",BS32 4NH,,16989,B196P010,Asset,
Defra,Core Defra,22/10/2012,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00017369,"112,591.49","Capital works/renovation of CHAPEL BANK WORKS, WORKINGTON",BS32 4NH,,16231,B5570000,Asset,
Defra,Core Defra,18/10/2012,Clearing Plant & Machinery,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00020275,"57,044.22",Building works (Nobel House) - Billing September 2012 ,BS32 4NH,,16813,EXITLOND,Asset,
Defra,Core Defra,26/10/2012,Clearing Plant & Machinery,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00018805,"96,074.47",Building works (Nobel House) - July 2012,BS32 4NH,,16813,EXITLOND,Asset,
Defra,Core Defra,22/10/2012,Computer & IT Services,Chief Operating Officer DG,Department For Work & Pensions,2902610,"37,800.00",Government Alerts Online Service for the 3rd Quarter 2012 (Oct - Dec 2012).,FY5 3TA,,exempt,ISONB110,Expense,
Defra,Core Defra,24/10/2012,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,290612,"38,688.00",External advice on commercialisation and financing of Thames Tunnel,M2 3EY,SME,15855/2,00000000,Expense,
Defra,Core Defra,26/10/2012,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,010812,"28,575.60",External advice on commercialisation and financing of Thames Tunnel,M2 3EY,SME,15855/2,00000000,Expense,
Defra,Core Defra,18/10/2012,Contractor - Management Cover,Policy Delivery DG,A E A Technology plc,6149694,"38,503.00",Quarterly invoice for the provision of Technical Support for the Water Technology List,OX11 0QJ,SME,13998,00000000,Expense,
Defra,Core Defra,08/10/2012,Current Grants - Local Authorities,Policy Delivery DG,Dept For Communities & Local Gov,021012,"3,000,000.00",Local Services Support Grant October 2012.,HP2 4XN,,exempt,00000000,Expense,
Defra,Core Defra,10/10/2012,Current Grants - Local Authorities,Policy Delivery DG,Bracknell Forest Borough Council,3690644,"108,000.00",Funding for 12/13 for the household reward and recognition scheme for recycling - Bracknell Forest Borough Council.,RG12 7AE,,17005D,00000000,Expense,
Defra,Core Defra,12/10/2012,Current Grants - Local Authorities,Policy Delivery DG,Gloucestershire County Council,1800243031,"56,000.00",Funding for 12/13 for the household reward and recognition waste reduction scheme - Gloucestershire Waste Partnership.,GL1 2TJ,,17005H,00000000,Expense,
Defra,Core Defra,12/10/2012,Current Grants - Local Authorities,Policy Delivery DG,Colchester Borough Council,20055734,"44,680.00",Funding for 12/13 Reward and Recognition Fund for food waste trial - Colchester Borough Council. ,CO3 3NG,,17005F,00000000,Expense,
Defra,Core Defra,16/10/2012,Current Grants - Local Authorities,Policy Delivery DG,Furniture Matters,103,"29,472.00",Funding for 12/13 Reward and Recognition Fund - Furniture Matters ,LA4 5PB,SME,17005A,00000000,Expense,
Defra,Core Defra,02/10/2012,Current Grants E,Policy Delivery DG,Fauna & Flora International,120912,"29,285.75",Building the capacity of the next generation of Liberian conservation professionals (2012-2015),CB1 2JD,SME,Exempt,DARWINXX,Expense,
Defra,Core Defra,04/10/2012,Current Grants E,Policy Delivery DG,Lake District National Park Auth,210912,"1,494,300.00",Grant In Aid payment to Lake District National Park Authority 2012-13 Quarter 3,LA9 7RL,,,00000000,Expense,
Defra,Core Defra,04/10/2012,Current Grants E,Policy Delivery DG,South Downs National Park Authority,210912,"3,850,197.00",Grant In Aid payment to South Downs National Park Authority 2012-13 Quarter 3,GU29 9SB,,,00000000,Expense,
Defra,Core Defra,04/10/2012,Current Grants E,Policy Delivery DG,Northumberland Nat Park Authority,210912,"668,200.00",Grant In Aid payment to Northumberland National Park Authority 2012-13 Quarter 3,NE46 1BS,,,00000000,Expense,
Defra,Core Defra,04/10/2012,Current Grants E,Policy Delivery DG,New Forest National Park Auth,210912,"861,260.00",Grant In Aid payment to New Forest National Park Authority 2012-13 Quarter 3,SO41 9ZG,SME,,00000000,Expense,
Defra,Core Defra,04/10/2012,Current Grants E,Policy Delivery DG,Dartmoor National Park Authority,210912,"1,007,028.00",Grant In Aid payment to Dartmoor National Park Authority 2012-13 Quarter 3,TQ13 9JQ,,,00000000,Expense,
Defra,Core Defra,04/10/2012,Current Grants E,Policy Delivery DG,Broads Authority,210912,"943,700.00",Grant In Aid payment to the Broads Authority 2012-13 Quarter 3,NR3 1UB,,,00000000,Expense,
Defra,Core Defra,04/10/2012,Current Grants E,Policy Delivery DG,Peak District National Park Auth,210912,"2,100,000.00",Grant In Aid payment to Peak District National Park Authority 2012-13 Quarter 3,DE45 1AE,,,00000000,Expense,
Defra,Core Defra,04/10/2012,Current Grants E,Policy Delivery DG,Yorkshire Dales National Authority,210912,"1,204,545.00",Grant In Aid payment to Yorkshire Dales National Park Authority 2012-13 Quarter 3,DL8 3EL,,,00000000,Expense,
Defra,Core Defra,04/10/2012,Current Grants E,Policy Delivery DG,Exmoor National Park Authority,210912,"886,000.00",Grant In Aid payment to Exmoor National Park Authority 2012-13 Quarter 3,TA22 9HL,,,00000000,Expense,
Defra,Core Defra,04/10/2012,Current Grants E,Policy Delivery DG,North York Moors National Park,210912,"1,211,172.00",Grant In Aid payment to North York Moors National Park Authority 2012-13 Quarter 3,YO62 5BP,,,00000000,Expense,
Defra,Core Defra,16/10/2012,Current Grants E,Policy Delivery DG,Institute of Zoology,2609122608100,"26,081.00",Darwin Initiative Grant - A sustainable future for Chinese Giant Salamanders ,NW1 4RY,,Exempt,DARWINXX,Expense,
Defra,Core Defra,16/10/2012,Current Grants E,Policy Delivery DG,Institute of Zoology,260912,"31,333.00",Darwin Initiative Grant - Plan for large carnivore management in Tanzania ,NW1 4RY,,Exempt,DARWINXX,Expense,
Defra,Core Defra,16/10/2012,Current Grants E,Policy Delivery DG,Fauna & Flora International,210912,"29,285.75",Darwin Initiative Grant - Building capacity of the next generation of Liberian conservation professionals ,CB1 2JD,SME,Exempt,DARWINXX,Expense,
Defra,Core Defra,16/10/2012,Current Grants E,Policy Delivery DG,Birdlife International,2509122613425,"26,134.25",Darwin Initiative Grant - Building a future for Haiti's unique vertebrates,CB3 ONA,SME,exempt,DARWINXX,Expense,
Defra,Core Defra,16/10/2012,Current Grants E,Policy Delivery DG,R S P B,0410124385100,"43,851.00",Darwin Initiative Grant - Saving the critically endangered spoon-billed sandpiper from global extinction ,SG19 2DL,,Exempt,00000000,Expense,
Defra,Core Defra,16/10/2012,Current Grants E,Policy Delivery DG,R S P B,250912,"30,699.50",Darwin Initiative Grant - Conserving the critically endangered Bengal Florican - a Terai flagship species ,SG19 2DL,,Exempt,DARWDFID,Expense,
Defra,Core Defra,22/10/2012,Current Grants E,Policy Delivery DG,The Chilterns Conservation Board,021012,"118,798.00",The Chilterns Conservation Board grant allocation,OX39 4HA,SME,Exempt,00000000,Expense,
Defra,Core Defra,22/10/2012,Current Grants E,Policy Delivery DG,Cotswolds Conservation Board,011012,"122,461.25",Cotswolds Conservation Board grant allocation ,GL54 3JH,SME,Exempt,00000000,Expense,
Defra,Core Defra,24/10/2012,Current Grants E,Policy Delivery DG,St Helena National Trust,031012,"26,219.25",Darwin Project -  St Helena National Trust: increasing local capacity to conserve St Helena's threatened native biodiversity ,STHL 1ZZ,SME,exempt,DARWINXX,Expense,
Defra,Core Defra,26/10/2012,Current Grants E,Policy Delivery DG,Waste & Resources Action Programme,OCT1121012,"3,272,215.00",Waste and Resources Action Programme grant,OX16 0AH,SME,exempt,00000000,Expense,
Defra,Core Defra,26/10/2012,Current Grants E,Policy Delivery DG,Met Office,I0083609,"575,000.00",Grant Payment - Providing an Integrated Flood Forecasting and Alerts Service covering England to support and enhance existing national area delivery.,EX1 3PB,,16342,00000000,Expense,
Defra,Core Defra,02/10/2012,Current grants to charitable bodies,Policy Delivery DG,Canal & River Trust,90649458,"9,750,000.00",Grant payment to Canal and River Trust,MK9 1BB,,16675,00000000,Expense,
Defra,Core Defra,30/10/2012,Current grants to charitable bodies,Policy Delivery DG,U N E P - W C M C,0001141,"40,800.00",Financial Contribution to the World Conservation Monitoring Centre for the development of the Carbon and Biodiversity Calculator,CB3 0DL,,16820,00000000,Expense,
Defra,Core Defra,04/10/2012,Current Transfers Abroad UK,Policy Delivery DG,Fauna & Flora International,250912,"100,000.00",Grant Payment to The Flagship Species Fund ,CB1 2JD,SME,16818,00000000,Expense,
Defra,Core Defra,16/10/2012,Electricity,Chief Operating Officer DG,E D F Energy,0134011012,"65,514.72",September 2012 Electricity Bill,PL3 5XQ,,,B0870000,Expense,
Defra,Core Defra,16/10/2012,Electricity,Chief Operating Officer DG,E D F Energy,0132011012,"130,035.32",September 2012 Electricity Bill,PL3 5XQ,,,B2810000,Expense,
Defra,Core Defra,18/10/2012,Electricity,Chief Operating Officer DG,E D F Energy,0139011012,"33,170.41",September 2012 Electricity Bill ,PL3 5XQ,,,B0870000,Expense,
Defra,Core Defra,12/10/2012,Estate Maintenance Admin,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00020221,"117,130.89",Facilities Management charges,BS32 4NH,,14464,00000000,Asset,
Defra,Core Defra,12/10/2012,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00019797,"2,051,217.55",Facilities Management Core Service Costs for the period 1/4/12 to 31/3/13.,BS32 4NH,,10321X,00000000,Expense,
Defra,Core Defra,16/10/2012,Estates Reactive Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00020220,"41,716.81","Additional security to cover main entrances / exits at Whitehall Place, Westminster during protests.",BS32 4NH,,13346,B0810000,Asset,
Defra,Core Defra,02/10/2012,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,112918,"25,242.49",July 2012 - heavy metal monitoring ,TW11 0LW,SME,14769,AQNONRDX,Expense,
Defra,Core Defra,02/10/2012,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,113278,"28,107.30",August 2012 - heavy metal monitoring,TW11 0LW,SME,14769,AQNONRDX,Expense,
Defra,Core Defra,02/10/2012,Evidence Non R&D,Policy Delivery DG,A E A Technology plc,6149490,"77,848.00",Monitoring network - September 2012,OX11 0QJ,SME,10897,AQNONRDX,Expense,
Defra,Core Defra,02/10/2012,Evidence Non R&D,Policy Delivery DG,A E A Technology - SPM Lead Contract,6149453,"122,618.55",Research on Energy Using Products - August 2012,OX11 0QJ,,10548,00000000,Expense,
Defra,Core Defra,08/10/2012,Evidence Non R&D,Policy Delivery DG,A E A Technology plc,61495056149506,"107,974.66",UK Hydrocarbons Monitoring July to September 2012,OX11 0QR,SME,12696,AQNONRDX,Expense,
Defra,Core Defra,12/10/2012,Evidence Non R&D,Policy Delivery DG,Keep Britain Tidy,106341,"500,000.00",2nd Installment of grant payment to Keep Britain Tidy 12/13,WN3 4EX,,16247,00000000,Expense,
Defra,Core Defra,12/10/2012,Evidence Non R&D,Policy Delivery DG,L G C Limited,50183486,"159,937.62",TSE (Transmissible Spongiform Ecephalopathy) Testing 17/09/12 to 28/9/12,TW11 0LY,SME,Exempt,TSE00963,Expense,
Defra,Core Defra,16/10/2012,Evidence Non R&D,Policy Delivery DG,Food & Environment Research Agency,F0024890,"1,236,878.00",FERA Plant Health Evidence July to August 2012,YO41 1LZ,,Exempt,00000000,Expense,
Defra,Core Defra,18/10/2012,Evidence Non R&D,Policy Delivery DG,University Of Warwick,90621473,"115,705.00",Warwick Guarantee Projects Costs 2011-12,CV4 8UW,,exempt,00000000,Expense,
Defra,Core Defra,18/10/2012,Evidence Non R&D,Policy Delivery DG,Hepworth Acoustics Ltd,C0059,"59,573.57",Calculation of Noise Levels from Road and Rail Sources.,M15 4PS,SME,17207,00000000,Expense,
Defra,Core Defra,18/10/2012,Evidence Non R&D,Policy Delivery DG,Identigen Ltd,SEP12,"39,004.72",BSE Testing for September 2012,NP10 8UL,SME,Exempt,TSE00963,Expense,
Defra,Core Defra,12/10/2012,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00020420,"95,678.47",Facilities Management billing for works on the Defra estate 2012,BS32 4NH,,15607,B1850000,Asset,
Defra,Core Defra,08/10/2012,Gas,Chief Operating Officer DG,Corona Energy,07534510,"104,722.14",August 2012 - Gas Bill,WD17 1JW,,,B0870000,Expense,
Defra,Core Defra,10/10/2012,Gas,Chief Operating Officer DG,Corona Energy,07534482,"48,858.84",August to September 2012 Gas Bill,WD17 1JW,,,B0870000,Expense,
Defra,Core Defra,10/10/2012,Gas,Chief Operating Officer DG,Corona Energy,07533816,"49,751.74",August to September 2012 Gas Bill,WD17 1JW,,,B2810000,Expense,
Defra,Core Defra,22/10/2012,Gas,Chief Operating Officer DG,Corona Energy,07624071,"107,487.46",September to October 2012 Gas Bill,WD17 1JW,,,B0870000,Expense,
Defra,Core Defra,24/10/2012,Gas,Chief Operating Officer DG,Corona Energy,07624141,"42,415.99",September to October 2012 Gas Bill,WD17 1JW,,,B0870000,Expense,
Defra,Core Defra,12/10/2012,GPC Card,Central Finance Group,Barclaycard Business Issuing,4715320649042975051012,"92,969.69",Government Procurement Card Bill October 2012,TS17 6YG,,,00000000,Asset,
Defra,Core Defra,02/10/2012,Grant-in Aid Payments,Chief Operating Officer DG,Royal Botanic Gardens,KEWGIA07,"2,500,000.00","October 2012 Grant in Aid payment to to Royal Botanic Gardens, Kew",TW9 3AB,,17273,00000000,Expense,
Defra,Core Defra,30/10/2012,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5810120736,"6,435,654.42",October 2012 IT Base Services ,GU1 2LD,,FRW10040-00,00000000,Expense,
Defra,Core Defra,22/10/2012,Legal Expenses incl subscriptions to legal societies,Chief Operating Officer DG,Pinsent Masons,480844,"25,299.07",Legal work,EC1R 0ER,,exempt,00000000,Expense,
Defra,Core Defra,16/10/2012,Membership of Organisations,Chief Operating Officer DG,The Copyright Licensing Agency Ltd,454284,"25,932.44",Copyright Licence for Defra and selected agencies 01/09/2012-31/12/2012.,EC1N 8TS,SME,17094,00000000,Expense,
Defra,Core Defra,10/10/2012,Office Eqpt Hire,Chief Operating Officer DG,Xerox Finance,96632570,"28,546.19",Office equipment rental,BN13 1QX,,10022,B1960000,Expense,
Defra,Core Defra,04/10/2012,Other Capital UK,Chief Operating Officer DG,Ordnance Survey,91532030,"26,085.79",UK Location Programme central services,SO16 4XH,,exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Other Current Payments (GB),Chief Operating Officer DG,Animal Health and Veterinary Laboratories Agency,5000016685,"224,330.22",AHVLA payments relating to disease investigation.,YO1 7PX,,Exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Other Current Payments (GB),Chief Operating Officer DG,Animal Health and Veterinary Laboratories Agency,5000018690,"2,534,347.04",AHVLA depreciation charges for 12/13,YO1 7PX,,Exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Other Current Payments (GB),Chief Operating Officer DG,Animal Health and Veterinary Laboratories Agency,5000018605,"473,154.12",AHVLA payments relating to disease investigation September 2012,YO1 7PX,,Exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Other Current Payments (GB),Chief Operating Officer DG,Animal Health and Veterinary Laboratories Agency,5000018601,"196,262.36",AHVLA payments relating to disease investigation September 2012,YO1 7PX,,Exempt,00000000,Expense,
Defra,Core Defra,30/10/2012,Other Current Payments (GB),Chief Operating Officer DG,Animal Health and Veterinary Laboratories Agency,5000018608,"4,122,679.05",AHVLA payments for TB Testing September 2012,YO1 7PX,,Exempt,00000000,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments E,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00020284,"133,191.41",Facilities Management billing for works on the Defra estate - September 2012,BS32 4NH,,17355,00000000,Expense,
Defra,Core Defra,22/10/2012,Other Current Payments E,Chief Operating Officer DG,Foden Grealy Limited,505371,"54,562.50",Change Management Service Brief,HG1 2NA,SME,16825,P1300000,Expense,
Defra,Core Defra,30/10/2012,Overhead Incidental Expenses,Chief Operating Officer DG,Cabinet Office,250005077,"127,568.40",Pension Administration charge April 2012 to 30 September 2012,CF14 3UW,,17397,00000000,Expense,
Defra,Core Defra,02/10/2012,Payments to Agencies UK,Chief Operating Officer DG,Rural Payments Agency,332533,"43,035.48",Payment to RPA for the cost related to development of CETAS (Cattle Ear Tag Allocation System),RG1 3BU,,exempt,P0700010,Expense,
Defra,Core Defra,16/10/2012,Payments to Agencies UK,Chief Operating Officer DG,Food & Environment Research Agency,F0024944,"847,388.00",Fera Plant Health Non-Evidence Memorandum of Understanding - Projects July to August 2012,YO41 1LZ,,Exempt,00000000,Expense,
Defra,Core Defra,22/10/2012,Payments to Agencies UK,Chief Operating Officer DG,Food & Environment Research Agency,F0024993,"1,941,250.02",FERA 12/13 Structural Funding Pay Progression and Hard Charging July - September 2012,YO41 1LZ,,Exempt,00000000,Expense,
Defra,Core Defra,04/10/2012,Property Lease Costs,Chief Operating Officer DG,D T Z,DEFRA155,"218,992.10",DTZ property-related costs - rent and service charges and insurance,B3 2ED,,,00000000,Expense,
Defra,Core Defra,11/10/2012,Property Lease Costs,Chief Operating Officer DG,D T Z,DEFRA156,"36,347.50",DTZ property-related costs - rent and service charges and insurance,B3 2ED,,,00000000,Expense,
Defra,Core Defra,30/10/2012,Civil service Pension Administration,Chief Operating Officer DG,R C P S,5121,"35,577.46",Provision of Closed Horticulture Research International Staff Pension Scheme Pension Payment for August 2012,SN2 1UY,,16500,00000000,Expense,
Defra,Core Defra,30/10/2012,Civil service Pension Administration,Chief Operating Officer DG,R C P S,5076,"145,936.10",Provision of Closed Horticulture Research International Staff Pension Scheme Pension Payment for April to July 2012.,SN2 1UY,,16500,00000000,Expense,
Defra,Core Defra,30/10/2012,Civil service Pension Administration,Chief Operating Officer DG,R C P S,5419,"35,577.46",Provision of Closed Horticulture Research International Staff Pension Scheme Pension Payment for September 2012,SN2 1UY,,16500,00000000,Expense,
Defra,Core Defra,08/10/2012,Publications - Storage & Distribution (C),Chief Operating Officer DG,Iron Mountain (UK) Ltd,0324903,"27,340.24",Defra record management charges,EH54 7DF,SME,10120,00000000,Expense,
Defra,Core Defra,12/10/2012,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00019798,"576,352.07",Re-Active maintenance fund September 2012  ,BS32 4NH,,16408,00000000,Expense,
Defra,Core Defra,22/10/2012,Redfern Suspense,Chief Operating Officer DG,Redfern Travel Ltd,041813,"202,363.71",Redfern - Travel/Hotel Monthly Payment - September 2012,BD1 3AZ,SME,,00000000,Asset,
