Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,27/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,SPANSET LIMITED,CW10 0HX,279052,Equipment support non-project costs,"11,458.80"
Ministry of Defence,Ministry of Defence,21/11/2013,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,275421,Consumption of engineering and technical inventory,"11,413.49"
Ministry of Defence,Ministry of Defence,26/11/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,278529,Military short term detached duty,"11,410.00"
Ministry of Defence,Ministry of Defence,20/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,FRAZER-NASH CONSULTANCY LIMITED,RH4 1HJ,275064,Equipment support project costs,"11,400.00"
Ministry of Defence,Ministry of Defence,20/11/2013,Spend on Inventory - General,Defence Equipment & Support,ARNOLD LAVER & COMPANY LIMITED,S2 4RJ,179492,Spend on Inventory - General,"11,391.60"
Ministry of Defence,Ministry of Defence,12/11/2013,Fees for professional services,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,271937,Fees for professional services excluding legal fees,"11,343.66"
Ministry of Defence,Ministry of Defence,07/11/2013,Fuel for military use,Navy Command,HENTY OIL LTD,SW1E 5BH,270086,Cost of ground diesel fuel consumed,"11,332.92"
Ministry of Defence,Ministry of Defence,01/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,267931,Medical health services,"11,328.86"
Ministry of Defence,Ministry of Defence,01/11/2013,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,267878,Spend on Inventory - General,"11,324.24"
Ministry of Defence,Ministry of Defence,05/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,CM1 1QW,268865,Equipment support project costs,"11,293.00"
Ministry of Defence,Ministry of Defence,04/11/2013,Administration,Head Office & Corporate Services,ROYAL MAIL GROUP LIMITED,S49 1HQ,268704,General administration,"11,285.17"
Ministry of Defence,Ministry of Defence,08/11/2013,Design services and minor equipment purchases,Air Command,COBHAM FLIGHT INSPECTION  LIMITED,DL2 1NJ,270574,Equipment support project costs,"11,279.00"
Ministry of Defence,Ministry of Defence,06/11/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,269665,Military short term detached duty,"11,238.10"
Ministry of Defence,Ministry of Defence,01/11/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,267829,Consumption of medical dental and veterinary inventory,"11,226.77"
Ministry of Defence,Ministry of Defence,12/11/2013,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,271582,Cost of other material consumed,"11,181.21"
Ministry of Defence,Ministry of Defence,07/11/2013,Development costs for military equipment,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,269949,Intangible single use military equipment asset  - in year capital addition,"11,109.78"
Ministry of Defence,BDS US,12/11/2013,MEDICAL-NON HOSPITAL TREATMENT,JOINT STAFF WASHINGTON DC BDS-US,MERITAIN HEALTH,,353019,MEDICAL-NON HOSPITAL TREATMENT,"11,088.09"
Ministry of Defence,Ministry of Defence,11/11/2013,General services and support,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,270901,Defence equipment CLS/IOS service charge,"11,082.31"
Ministry of Defence,Ministry of Defence,25/11/2013,Estate management,Air Command,XEROX (UK) LIMITED,BN13 1QG,278201,Estate + facilities management services - accommodation inventory + service,"10,919.37"
Ministry of Defence,Ministry of Defence,19/11/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,274508,Cost of other material consumed,"10,891.51"
Ministry of Defence,Ministry of Defence,25/11/2013,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,277465,Estate + facilities management services - accommodation inventory + service,"10,865.16"
Ministry of Defence,Ministry of Defence,27/11/2013,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,279033,Works - estate management,"10,824.16"
Ministry of Defence,Ministry of Defence,06/11/2013,Fuel for military use,Air Command,WATSON PETROLEUM LTD,SN15 5DN,269781,Cost of ground diesel fuel consumed,"10,804.80"
Ministry of Defence,Ministry of Defence,14/11/2013,Estate management,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,272799,Estate + facilities management services - accommodation inventory + service,"10,791.76"
Ministry of Defence,Ministry of Defence,06/11/2013,Fuel for military use,Joint Forces Command,CERTAS ENERGY UK LIMITED,WA3 6XG,179305,Cost of ground diesel fuel consumed,"10,790.40"
Ministry of Defence,Ministry of Defence,12/11/2013,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,271695,Fiscal asset under construction - capital in year addition,"10,779.14"
Ministry of Defence,Ministry of Defence,22/11/2013,Estate management,Joint Forces Command,INTERSERVE (DEFENCE) LTD,BS32 4NH,276256,Works - estate management,"10,764.66"
Ministry of Defence,Ministry of Defence,15/11/2013,Spend on Inventory - General,Defence Equipment & Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,273488,Spend on Inventory - General,"10,753.42"
Ministry of Defence,Ministry of Defence,25/11/2013,Fuel for military use,Joint Forces Command,CERTAS ENERGY UK LIMITED,WA3 6XG,179571,Cost of ground diesel fuel consumed,"10,721.28"
Ministry of Defence,Ministry of Defence,05/11/2013,Payment of utilities,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,268925,Utilities consumed - gas,"10,717.82"
Ministry of Defence,Ministry of Defence,11/11/2013,Fees for professional services,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,271050,"Advice and guidance on how to produce the product, but not production of the product itself.","10,691.04"
Ministry of Defence,Ministry of Defence,28/11/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,279125,Consumption of medical dental and veterinary inventory,"10,687.49"
Ministry of Defence,Ministry of Defence,20/11/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,275349,Cost of other material consumed,"10,682.98"
Ministry of Defence,Ministry of Defence,07/11/2013,Spend on Inventory - General,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,269810,Spend on Inventory - General,"10,670.72"
Ministry of Defence,Ministry of Defence,06/11/2013,Spend on Inventory - General,Defence Equipment & Support,MSI-DEFENCE SYSTEMS LTD,NR7 9AY,269551,Spend on Inventory - General,"10,670.22"
Ministry of Defence,Ministry of Defence,28/11/2013,Fees for professional services,Air Command,LGC LTD,TW11 0LY,279346,Fees for professional services excluding legal fees,"10,646.33"
Ministry of Defence,Ministry of Defence,28/11/2013,Fees for professional services,Navy Command,LGC LTD,TW11 0LY,279346,Fees for professional services excluding legal fees,"10,646.33"
Ministry of Defence,Ministry of Defence,26/11/2013,Food and clothing,Air Command,BRISTOL UNIFORMS LTD,BS16 5LL,278265,Cost of purchasing and repairing clothing,"10,635.00"
Ministry of Defence,Ministry of Defence,21/11/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,275906,Cost of other material consumed,"10,611.83"
Ministry of Defence,Ministry of Defence,25/11/2013,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,277550,Spend on Inventory - General,"10,609.02"
Ministry of Defence,Ministry of Defence,07/11/2013,Spend on Inventory - General,Land Forces,L WHITAKER SERVICES LIMITED,BB1 2QE,270123,Spend on Inventory - General,"10,577.60"
Ministry of Defence,Ministry of Defence,14/11/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,273275,Cost of other material consumed,"10,553.83"
Ministry of Defence,Ministry of Defence,13/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,272077,Equipment support project costs,"10,552.25"
Ministry of Defence,Ministry of Defence,28/11/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,279558,Cost of other material consumed,"10,518.69"
Ministry of Defence,Ministry of Defence,26/11/2013,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,278529,Military short term detached duty,"10,514.65"
Ministry of Defence,Ministry of Defence,06/11/2013,Payment of utilities,Air Command,CERTAS ENERGY UK LIMITED,FK5 4RB,179303,Utilities consumed - heating oil,"10,509.67"
Ministry of Defence,Ministry of Defence,25/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,277714,Medical health services,"10,481.75"
Ministry of Defence,Ministry of Defence,28/11/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,279558,Cost of other material consumed,"10,476.17"
Ministry of Defence,Ministry of Defence,25/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,"10,427.39"
Ministry of Defence,Ministry of Defence,26/11/2013,Purchase of inventory and services ,Head Office & Corporate Services,WILLIAMS LEA LIMITED,NR3 1PD,278641,Cost of other material consumed,"10,404.88"
Ministry of Defence,Ministry of Defence,27/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,"10,325.01"
Ministry of Defence,Ministry of Defence,25/11/2013,Fuel for military use,Air Command,EUROSHELL DEUTSCHLAND GMBH,,5000104822,Oil and lubricants consumed excluding those from the inventory system,"10,310.60"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Materials & Equipment,Infrastructure,BARCLAYCARD,,G - 9000155759 - 00174648,Materials & Equipment,"10,261.52"
Ministry of Defence,Ministry of Defence,26/11/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,278647,Cost of other material consumed,"10,197.00"
Ministry of Defence,Ministry of Defence,13/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,272046,Medical health services,"10,190.53"
Ministry of Defence,Ministry of Defence,06/11/2013,Environmental clear up,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,269300,Non nuclear environmental decommissioning liability provision payment against provision,"10,187.70"
Ministry of Defence,Ministry of Defence,12/11/2013,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,271689,Cost of ground unleaded fuel consumed,"10,168.03"
Ministry of Defence,Ministry of Defence,11/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,270901,Equipment support non-project costs,"10,163.99"
Ministry of Defence,Ministry of Defence,20/11/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,274868,Consumption of medical dental and veterinary inventory,"10,162.05"
Ministry of Defence,Ministry of Defence,28/11/2013,IT and communication services,Defence Equipment & Support,PARITY SOLUTIONS LTD,SW19 3RU,279438,Information technology services,"10,134.48"
Ministry of Defence,Ministry of Defence,25/11/2013,Payment of utilities,Defence Infrastructure Organisation ,RWE WESTFALEN-WESER-EMS AG,,5000104836,Utilities consumed - electricity,"10,129.91"
Ministry of Defence,Ministry of Defence,08/11/2013,Spend on Inventory - General,Defence Equipment & Support,L WHITAKER SERVICES LIMITED,BB1 2QE,270679,Spend on Inventory - General,"10,095.84"
Ministry of Defence,Ministry of Defence,26/11/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,278647,Cost of other material consumed,"10,069.09"
Ministry of Defence,Ministry of Defence,21/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,275462,Medical health services,"10,065.06"
Ministry of Defence,Ministry of Defence,29/11/2013,Design services and minor equipment purchases,Head Office & Corporate Services,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,279702,Equipment support project costs,"9,997.20"
Ministry of Defence,Ministry of Defence,15/11/2013,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,273487,Spend on Inventory - General,"9,984.50"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Materials & Equipment,Operations,BARCLAYCARD,,G - 9000155760 - 00174649,Materials & Equipment,"9,903.57"
Ministry of Defence,BDS US,05/11/2013,MEDICAL-NON HOSPITAL TREATMENT,BDS US DSTL STAFF COSTS,MERITAIN HEALTH,,352728,MEDICAL-NON HOSPITAL TREATMENT,"9,866.95"
Ministry of Defence,Ministry of Defence,01/11/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,268363,Cost of other material consumed,"9,820.04"
Ministry of Defence,Ministry of Defence,07/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,270091,Medical health services,"9,816.99"
Ministry of Defence,Ministry of Defence,25/11/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,278202,Cost of other material consumed,"9,807.08"
Ministry of Defence,Ministry of Defence,22/11/2013,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,276256,Works - estate management,"9,765.98"
Ministry of Defence,Ministry of Defence,19/11/2013,Estate management,Air Command,QINETIQ LIMITED,GU14 0LX,274752,Estate + facilities management services - accommodation inventory + service,"9,748.00"
Ministry of Defence,Ministry of Defence,21/11/2013,Administration,Head Office & Corporate Services,ROYAL MAIL GROUP LIMITED,S49 1HQ,275780,General administration,"9,677.74"
Ministry of Defence,Ministry of Defence,18/11/2013,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,W1H 7JT,179463,Spend on Inventory - General,"9,671.62"
Ministry of Defence,Ministry of Defence,19/11/2013,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,274514,Consumption of engineering and technical inventory,"9,652.35"
Ministry of Defence,Ministry of Defence,11/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,"9,639.76"
Ministry of Defence,Ministry of Defence,21/11/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,275906,Cost of other material consumed,"9,619.41"
Ministry of Defence,Ministry of Defence,12/11/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,"9,613.30"
Ministry of Defence,Ministry of Defence,01/11/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,268363,Cost of other material consumed,"9,602.41"
