Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,EA,04/09/2014,Professional Services Other,SE Capital WiP,OPUS International Consultants,1285287,"50,396",Folkestone to Cliff End Scheme Site investigation works,NG5 1AF,,30309577,IMSO000702,,
DEFRA,EA,02/09/2014,Professional Services Other,NW Capital WiP,OPUS International Consultants,1299011,"82,981",Bury South appraisal works and ground investigation,NG5 1AF,,30309577,IMNW000456,,
DEFRA,EA,25/09/2014,Facilities,FM Operating Unit - Central and South West,OR Property Management Services Ltd,1302047,"67,015",Olton Court ongoing external works,B26 3LS,,,,,
DEFRA,EA,25/09/2014,Construction,SE SSD - AEM East,Ouse and Adur Rivers Trust,1303754,"35,000",Completion of phase two of Twineham Weir removal Project to remove Twineham Tilting Gate on the River Adur,BN8 5EF,,,RESE000102,,
DEFRA,EA,16/09/2014,Construction,AN Nthn - FCRM Ops (WandN),P and R Plant Lincolnshire Ltd,1301596,"61,308",Weed control by boat - August 2014,PE12 8NG,,30246240,FRA01S134 | FRA01S119 | REAN001895,,
DEFRA,EA,04/09/2014,Professional Services - CCL,Finance Service Centre,Pertemps Recruitment Partnership Ltd,1299017,"247,510",Provision of temporary staff - August 2014,CV7 7YX,,,,,
DEFRA,EA,09/09/2014,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1299401,"150,725",Maintenance of Eastbourne Sea Defences,PO15 5SS,,,IMSO000584,,
DEFRA,EA,16/09/2014,Construction,AN Nthn - FCRM Ops (WandN),PG Wright,1301553,"27,000",Weed control at Brook Drain,PE12 9EA,,30246241,REAN001895 | FRA01S120 | FRA01S119,,
DEFRA,EA,04/09/2014,Construction,AN Capital WiP,PG Wright,1298820,"39,720",Minor works to Tidal Nene Stoning on Sutton Bridge,PE12 9EA,,30397778,IMAN002779,,
DEFRA,EA,18/09/2014,Industrial Services,SE Kent and South London- Tidal Flood Risk Manager,Port Of London Authority,1302109,"69,972",Thames Barrier Running Costs - September 2014,DA12 2BG,,,,,
DEFRA,EA,09/09/2014,Operational Goods,National Enforcement Service,Post Office Ltd,1301105,"165,993",Post Office commission for rod licence sales season 2014-15,PE4 5PG,,30180918,,,
DEFRA,EA,09/09/2014,Travel,National Technical Team,Redfern Travel Ltd,1297369,"380,549",Staff business related train travel - August 2014,BD1 1PL,,30342649,,,
DEFRA,EA,25/09/2014,Travel,National Technical Team,Redfern Travel Ltd,1303335,"333,518",Staff business related train travel - September 2014,BD1 1PL,,30342649,,,
DEFRA,EA,02/09/2014,Professional Services - CCL,Finance Service Centre,Reed Personnel Services Plc,1298325,"185,730",Temporary staff and recruitment charges - August 2014,SW20 0BA,,,,,
DEFRA,EA,04/09/2014,Construction,Nat Trading and Reg Services,Ricardo AEA Ltd,1298819,"58,589",Climate Change administration consultancy - July 2014,OX11 0QJ,,30372742,,,
DEFRA,EA,23/09/2014,Construction,Nat Trading and Reg Services,Ricardo AEA Ltd,1302439,"36,475",Climate Change administration consultancy - August 2014,OX11 0QJ,,30372742,,,
DEFRA,EA,16/09/2014,Facilities,FM Operating Unit - Northern,Robson Property Management,1301368,"95,527",Penrith 40 Business Park rent - October-December 2014,,,,,,
DEFRA,EA,11/09/2014,Fleet,HO Geomatics,RVL Aviation,1300627,"82,672",Geomatics - flood risk mapping and coastal monitoring throughout England and Wales. Supply of Aircraft and Pilots - August 2014,DE74 2SA,,30000394,SCLI0001,,
DEFRA,EA,04/09/2014,Professional Services Other,MI East - FCRM,Severn Trent Water,1298605,"30,490","Severn Trent Water, drawdown payment for Ladybower Reservoir",CV1 2LZ,,,,,
DEFRA,EA,04/09/2014,Professional Services Other,MI West-AEM - 3,Severn Trent Water,1299078,"1,525,073",Clywedog/Vyrnwy service level and maintenance charge - 2014-15,CV1 2LZ,,,,,
DEFRA,EA,09/09/2014,Professional Services Other,Director of Finance,Shared Services Connected Ltd,1300121,"952,842",Shared Services - HR and Finance Services to the Environment Agency - September 2014,M14 0WN,,30401665,,,
DEFRA,EA,23/09/2014,Professional Services Other,SE KSL - FCRM Ops South,Sussex Wildlife Trust,1302750,"36,000",Management of Rye Harbour Nature Reserve - 2014-15,BN5 9SD,,,RESO000975,,
DEFRA,EA,18/09/2014,Construction,SW Capital WiP,Team Van Oord,1302025,"33,664",Steart Coastal Management,RG14 5QS,,30142735,IMSW001389,,
DEFRA,EA,25/09/2014,Construction,SE Capital WiP,Team Van Oord,1303552,"578,170",Medmerry Managed realignment,RG14 5QS,,30142735,IMSO001023,,
DEFRA,EA,18/09/2014,Construction,SE Capital WiP,Team Van Oord,1302465,"263,529",Thames Weir Package 1 - Molesey,RG14 5QS,,30142735,IMTH001685,,
DEFRA,EA,18/09/2014,Construction,SE KSL - FCRM Ops South,Team Van Oord,1301986,"88,408",Swale Tidal Sluices Refurbishment,RG14 5QS,,30384997,RESE100098,,
DEFRA,EA,25/09/2014,Construction,SW Capital WiP,Team Van Oord,1303537,"146,322",Chiswell Beach Gabion Repairs,RG14 5QS,,30384997,IMSW002123,,
DEFRA,EA,25/09/2014,Construction,SE Capital WiP,Team Van Oord,1304113,"2,925,756",Broomhill Sands Coastal Defence Scheme,RG14 5QS,,30384997,IMSO000577,,
DEFRA,EA,11/09/2014,ICT Commodities,HO Flood Warning Systems,Teleperformance Ltd,1300606,"68,123",Floodline Call centre and management costs,BS1 3LG,,30372708,,,
DEFRA,EA,23/09/2014,Fleet,HO Fleet Operations,Tony Hole Marine Ltd,1303024,"100,766",Service/maintenance of non-coded marine fleet,PL9 7HP,,30322647,,,
DEFRA,EA,11/09/2014,Construction,SE Capital WiP,Turner and Townsend Project Management,1300939,"39,451",Thames Estuary phase 1 Programme,LS18 4CH,,30314194,IMSE500060,,
DEFRA,EA,09/09/2014,Professional Services Other,Deputy Director of Fish and Biodiversity,University Of Southampton,1299662,"25,654",Developing fish passage and guidance at obstructions - 2014-15,SO17 1BJ,,,EBPLW14003,,
DEFRA,EA,16/09/2014,Construction,AN Capital WiP,VBA Joint Venture Ltd,1297254,"565,052",Grimsby Docks Flood risk management scheme phase 2,EN11 9BX,,30398134,IMAN002005,,
DEFRA,EA,09/09/2014,Construction,AN Capital WiP,VBA Joint Venture Ltd,1299475,"133,364",Wixoe pumping station gate works,EN11 9BX,,30398134,IMAN002402,,
DEFRA,EA,11/09/2014,Construction,NEAS,VBA Joint Venture Ltd,1300743,"40,198",Secondment of Environmental consultant until June 2015,EN11 9BX,,30398134,NEAS130014,,
DEFRA,EA,09/09/2014,Construction,SW Capital WiP,VBA Joint Venture Ltd,1299474,"103,293",Wessex Reservoir improvements,EN11 9BX,,30398134,IMSW002093 | IMSW002091 | IMSW002113 | IMSW002092 | IMSW002094,,
DEFRA,EA,16/09/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1301764,"639,678",Salmons Brook Flood Alleviation Scheme,EN11 9BX,,30142737,IMTH000620,,
DEFRA,EA,18/09/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1302352,"1,015,296",Littlehampton Arun River Pile works,EN11 9BX,,30142737,IMSO001021,,
DEFRA,EA,02/09/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1298121,"26,364",Hillmans Cottages Pumping Chamber works,EN11 9BX,,30142737,IMTH001734,,
DEFRA,EA,08/09/2014,Construction,NE Capital WiP,Volkerstevin Ltd,1298687,"146,210",Arksey Slips and Beck Outfall Works,EN11 9BX,,30142737,IMNE000251,,
DEFRA,EA,16/09/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1301919,"216,201","Manufacture, supply and installation of the mechanical and hydraulic elements of the Logic Control pilot trial as part of Thames Barrier Drive Equipment Project",EN11 9BX,,30142737,IMTH001493,,
DEFRA,EA,11/09/2014,Clinical and Medical,NLS Operations Nottingham,VWR International Ltd,1300405,"25,885",Laboratory Chemical and Consumables,LE17 4XN,,30369245,,,
DEFRA,EA,11/09/2014,Clinical and Medical,NLS Operations Starcross,VWR International Ltd,1300404,"38,780",Laboratory Chemicals and Consumables,LE17 4XN,,30369245,,,
DEFRA,EA,16/09/2014,Construction,AN Capital WiP,Westminster Dredging  Dean and Dyball JV,1301754,"207,653",Wash Tide gauge project,PO15 5SS,,30142738,IMAN002504,,
DEFRA,EA,09/09/2014,Construction,NE Capital WiP,White Young Green,1299223,"47,745",Port Clarence and Greatham South Flood phase 1,LS6 2WQ,,30309584,IMNE000909,,
DEFRA,EA,11/09/2014,Construction,AN Capital WiP,Whitehouse Construction Co Ltd,1300441,"25,789",Central Areas Property Level Flood Mitigation Works - August 2014,DE6 1JU,,30296937,IMAN002306,,
DEFRA,EA,09/09/2014,Professional Services Other,SW Wessex-Area Mgr | Deputy Director Executive Support,Wiltshire Wildlife Trust,1298250,"27,293",Invasive Plants Avon (Source to Sea) partnership project with Wiltshire Wildlife Trust ,SN10 1NH,,,RESW001155,,
DEFRA,EA,11/09/2014,Professional Services Other,Deputy Director of Waste and Illegals,WRAP,1302910,"150,242",European Pathway to Zero Waste Programme,OX16 5HX,,,,,
DEFRA,EA,18/09/2014,Engineering Goods,SW Capital WiP,Xylem Analytics UK Ltd,1302267,"110,873",River Surveyor Systems,SG6 1FJ,,30282796,IMSW002131,,
DEFRA,VMD,05/09/2014,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FOOD and ENV. RESEARCH AGENCY,67789,"195,315",Laboratory testing of food animal products under the Statutory Residues Surveillance Programme - August 2014,YO4 1LZ,GOVN,,,ADMINISTRATION,
DEFRA,VMD,18/09/2014,STATUTORY RESIDUES SURVEILLANCE - SAMPLE COLLECTION,RESIDUES SURVEILLANCE UNIT,FOOD STANDARDS AGENCY,67888,"48,617",Collection of samples of food animal products for laboratory testing under the Statutory Residues Surveillance Programme - August 2014,YO1 7PX,GOVN,,,ADMINISTRATION,
DEFRA,VMD,25/09/2014,INVESTIGATION SERVICES,AMR CONTROL and SURVEILLANCE,Animal Health and Veterinary Laboratories Agency,67972,"129,500",Investigation of suspected offenses - April-September 2014,YO1 7PX,GOVN,,,ADMINISTRATION,
DEFRA,AHVLA,29/09/2014,LVI Claims,Chief Operating Officer DG,XL FARMCARE WESSEX LIMITED~172798072,LVI163258,"81,262",Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,ST15 8NA,SME,,0,Expense,
DEFRA,AHVLA,23/09/2014,General Fund,Chief Operating Officer DG,Food and Environment Research Agency,40914,"720,183",Accounting fees on Animal Health and Veterinary Laboratories Agency’s behalf following the transfer of the Wildlife unit in 2013-14,YO41 1LZ,,,0,Liability,
DEFRA,AHVLA,05/09/2014,GPC Card,Central Finance Group,Barclaycard Business Issuing,4.72E+21,"41,020",Invoice for purchases made through Barclaycard - August 2014,TS17 6YG,SME,,0,Asset,
DEFRA,AHVLA,23/09/2014,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002543745,"439,926",Facilities Management Core charges for Weybridge - September 2014,EC2V 7NQ,,,HARDFVLA,Expense,
DEFRA,AHVLA,19/09/2014,Sub Contracted Services,,L G C Limited,50332764,"89,449",Transmissible Spongiform Encephalopathy samples - July 2014 ,TW11 0LY,SME,,TSTS5902,Expense,
DEFRA,AHVLA,15/09/2014,PUS Servicing and repairs (C),,Hitachi Capital Vehicle Solutions,684559,"165,564",Lease Rentals for 38 vehicles - September 2014-August 2015,RG14 2NU,,,CARLEASE,Expense,
DEFRA,AHVLA,29/09/2014,LVI Claims,Chief Operating Officer DG,XL FARMCARE DEVON AND CORNWALL LTD~179923008,LVI163267,"62,005",Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,ST15 8NA,SME,,0,Expense,
DEFRA,AHVLA,29/09/2014,LVI Claims,Chief Operating Officer DG,George Veterinary Group~137680257,LVI163196,"30,146",Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,SN16 9AA,SME,,0,Expense,
DEFRA,AHVLA,29/09/2014,Other Current Payments E,Chief Operating Officer DG,Genus Breeding Ltd.,21146711,"25,634",Provision of services for vaccinations in the event of an emergency - September 2014,CW5 7JW,SME,,0,Expense,
DEFRA,AHVLA,29/09/2014,LVI Claims,Chief Operating Officer DG,The Willows Veterinary Group~159052757,LVI163228,"26,010",Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,CW8 1LP,SME,,0,Expense,
DEFRA,AHVLA,09/09/2014,Hard charges,Chief Operating Officer DG,DEFRA,1000037163,"3,114,608",IT costs - 2014-15 Quarter 1 ,YO1 7PX,,,HARDCIOD,Expense,
DEFRA,AHVLA,29/09/2014,LVI Claims,Chief Operating Officer DG,Nantwich Veterinary Group~278632327,LVI163351,"31,105",Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,CW5 5SF,SME,,0,Expense,
DEFRA,AHVLA,11/09/2014,Hardware Services/Other Consumables,Chief Operating Officer DG,Capita Business Services Ltd,93800897,"60,000",Integra software Managed Service to support the APHA Stock Management and Sales order processing  - August 2014-July 2015,SL6 1DP,,,0,Expense,
DEFRA,AHVLA,29/09/2014,LVI Claims,Chief Operating Officer DG,TIBBS AND SIMMONS LTD~900711374,LVI163513,"26,470",Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,BS40 5TZ,SME,,0,Expense,
DEFRA,AHVLA,29/09/2014,LVI Claims,Chief Operating Officer DG,XL FARMCARE MIDLANDS LTD~114213469,LVI163149,"113,591",Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,ST14 8EB,SME,,0,Expense,
DEFRA,AHVLA,29/09/2014,LVI Claims,Chief Operating Officer DG,TORCH FARM AND EQUINE LTD~136138523,LVI163193,"33,699",Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,EX31 3FG,SME,,0,Expense,
DEFRA,AHVLA,29/09/2014,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5809140067,"48,296",Infrastructure Service Onboarding Desk Top. Refresh payment of Retained Amounts - August 2014,GU1 2LD,SME,,TAC00251,Expense,
DEFRA,AHVLA,17/09/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,88645,"83,667",Payment of Animal Health and Veterinary Laboratories Agency travel charges - August 2014,BD1 3AZ,SME,,0,Asset,
Defra,RPA,25/09/2014,Information Technology Outsourced Services,Service Management/Strategic Improvement Plan Administration/Business As Usual Projects,Accenture,3003258791,"656,951",Information Technology Application support services and project work - September 2014,EC3M 3BD,Supplier,"65289, 66010, 66297, 100108, 100136, 100166, 100194, 100206, 100231, 100239, 100302, 100303","SPSS0110, PPS03700, DCBAU014",Admin,GB888800181
Defra,RPA,19/09/2014,Information Technology Outsourced Services,Service Management/Strategic Improvement Plan Administration/Business As Usual Projects,Accenture,3003256074,"747,132",Information Technology Application support services and project work - August 2014,EC3M 3BD,Supplier,"65289, 66103, 66234, 66010, 66225, 66297, 66027, 66226, 66339, 100073, 100108, 100194, 100239, 100263 ","SPSS0110, SIPRLR02, PPS03700, DCBAU014",Admin,GB888800181
Defra,RPA,05/09/2014,Information Technology Software Assurance,Service Management,Axios Systems Plc,10039,"78,780",Renewal of assyst Annual Maintenance and Support - October 2014-September 2015,EH3 7HF,Supplier,100164,OFFS0250,Admin,502 3543 89
Defra,RPA,01/09/2014,Specialist Contractors - Implementation,Change Resources,Badenoch and Clark,4548159,"30,795",Specialist non-managerial contractor costs - 25 April-16 May 2014,EC4V 4BG,Supplier,65887,N/A,Admin,232347975
Defra,RPA,01/09/2014,Specialist Contractors - Implementation,Change Resources,Badenoch and Clark,4559142,"37,620",Specialist non-managerial contractor costs - 4 April-25 July 2014,EC4V 4BG,Supplier,65579,N/A,Admin,232347975
Defra,RPA,02/09/2014,ICT Consultancy - Implementation,Change Resources,Cadence Partnership LLP,RPA/14/06/001,"40,986",Fixed Price Support for European Union Payments Programme,WC2N 5BW,Supplier,100110,N/A,Admin,918 7044 12
Defra,RPA,16/09/2014,ICT Consultancy - Implementation,Change Resources,Cadence Partnership LLP,RPA/14/05/001,"60,840",Support for European Union Payments Programme - April-May 2014,WC2N 5BW,Supplier,100110,N/A,Admin,918 7044 12
Defra,RPA,08/09/2014,"Internal Agency events, exhibitions and roadshows",Corporate Communications,Calder Conferences Ltd,127919,"40,218",One Agency Roadshow - June 2014,LS16 6RF,Supplier,"66309, 100134",N/A,Admin,482 0278 49
Defra,RPA,26/09/2014,Cartographic and Digitising,Planning and Modelling,Cyient Europe Ltd,970002364,"80,451",Rural Land Register Geographical information services Digitisation - Amended parcels August 2014,WC1V 6RL,Supplier,65711,N/A,Admin,GB 606 1380 69
Defra,RPA,15/09/2014,Defra Estates Recharge - Capital charges,Corporate Services,Capita Prop and Infrastructure,100254/2794,"28,904",Exeter site depreciation charges - July 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,17/09/2014,Defra Estates Recharge - Capital charges,Corporate Services,Capita Prop and Infrastructure,100254/3256,"28,904",Exeter site depreciation charges - August 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,19/09/2014,Defra Estates Recharge - Capital charges,Corporate Services,Capita Prop and Infrastructure,100254/3718,"28,904",Exeter site depreciation charges - September 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,18/09/2014,Maintenance and FM Services,Corporate Services,Capita Prop and Infrastructure,100254/3777,"32,290",Carlisle site core facilities management charges - September 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,17/09/2014,Maintenance and FM Services,Corporate Services,Capita Prop and Infrastructure,100254/3306,"32,300",Carlisle site core facilities management charges - August 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,16/09/2014,Maintenance and FM Services,Corporate Services,Capita Prop and Infrastructure,100254/2436,"32,403",Carlisle site core facilities management charges - July 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,18/09/2014,Maintenance and FM Services,Corporate Services,Capita Prop and Infrastructure,100254/3822,"38,811",Workington site core facilities management charges - September 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,17/09/2014,Maintenance and FM Services,Corporate Services,Capita Prop and Infrastructure,100254/3351,"38,829",Workington site core facilities management charges - August 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,16/09/2014,Maintenance and FM Services,Corporate Services,Capita Prop and Infrastructure,100254/2481,"38,952",Workington site core facilities management charges - July 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,18/09/2014,Maintenance and FM Services,Corporate Services,Capita Prop and Infrastructure,100254/3839,"43,428",Reading site core facilities management charges - September 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,17/09/2014,Maintenance and FM Services,Corporate Services,Capita Prop and Infrastructure,100254/3367,"43,450",Reading site core facilities management charges - August 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,16/09/2014,Maintenance and FM Services,Corporate Services,Capita Prop and Infrastructure,100254/2498,"43,588",Reading site core facilities management charges - July 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,15/09/2014,Defra Estates Recharge - Capital charges,Corporate Services,Capita Prop and Infrastructure,100254/2768,"45,049",Reading site depreciation charges - July 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,17/09/2014,Defra Estates Recharge - Capital charges,Corporate Services,Capita Prop and Infrastructure,100254/3230,"45,049",Reading site depreciation charges - August 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,19/09/2014,Defra Estates Recharge - Capital charges,Corporate Services,Capita Prop and Infrastructure,100254/3692,"45,049",Reading site depreciation charges - September 2014,EC2V 7NQ,Supplier,100233,N/A,Admin,GB 888 8001 81
Defra,RPA,04/09/2014,Government Agency Fees,British Cattle Movement Service Customer Services,Food Standards Agency,1702646,"45,623",Cattle Passports work - April-May 2014,YO1 7PX,Supplier,N/A,N/A,Admin,GB 888 8470 46
Defra,RPA,04/09/2014,Government Agency Fees,British Cattle Movement Service Customer Services,Food Standards Agency,1702671,"56,292",Cattle Passport work - June 2014,YO1 7PX,Supplier,N/A,N/A,Admin,GB 888 8470 46
Defra,RPA,26/09/2014,Information Technology Application Development,Service Management,IBM,5809141149,"29,031",Land Inspection devices implementation project (inspection devices to be used on site visits) - 27 June-15 August 2014,PO6 3AE,Supplier,65843,PPN13000,Admin,GB107328000
Defra,RPA,16/09/2014,Information Technology Infrastructure changes,Service Management,IBM,5808140868,"62,795",Storage Area Network managed service implementation - June 2014,PO6 3AE,Supplier,100017,N/A,Admin,GB107328000
Defra,RPA,05/09/2014,Information Technology Application Support and Maintenance,Service Management,IBM,5808141246,"64,309",Operating system upgrade implementation work - August 2014,PO6 3AE,Supplier,66098,IBMBS000,Admin,GB107328000
Defra,RPA,11/09/2014,Information Technology Outsourced Services,Service Management,IBM,5809140186,"1,211,511",Information Technology Base services - September 2014,PO6 3AE,Supplier,100121,N/A,Admin,GB107328000
Defra,RPA,25/09/2014,Livestock and Meat Commission,Service providers,Livestock and Meat Commission for NI,INV42102,"30,730",Agency fees to March 2014,BT28 2SL,Supplier,"65452, 100291",N/A,Admin,GB255 5605 54
Defra,RPA,18/09/2014,Organisation and change management consultancy - Advice,UK Co-ordinating body,Mouchel Management Consulting Ltd,90172237,"54,729",Hosting of Common Agricultural Policy Benefits Website - 30 September 2014-29 September 2015,GU21 6QX,Supplier,65567,N/A,Admin,GB9000540375
Defra,RPA,30/09/2014,Travel (UK),Various,Redfern Travel Ltd,88765,"109,991",Travel charges Various cost centres - August 2014,BD1 3AZ,Supplier,N/A,N/A,Admin,708374133
Defra,RPA,15/09/2014,Remote Sensing Fees,Planning and Modelling,Remote Sensing Applications,685,"73,869","Remote sensing programme payments 2014 - July and August costs per parcel, May to August various additional works",SO24 0AA,Supplier,65752,N/A,Admin,413 6821 67
Defra,RPA,03/09/2014,Software - maintenance and support,Service Management,Trustmarque,2216661,"100,763",36 Microsoft Structured Query Language Server Enterprise Licences and 2 Core licences - July 2014-June 2015,YO32 9GZ,Supplier,100149,N/A,Admin,GB727348615
DEFRA,NE,01/09/2014,"IT services, equipment and consumables",Corporate Services,Atos IT Services UK Ltd,5584164953,"525,307",Milestone payment for Genesis IT system: Development complete,WV10 6UH,,ecm_6580,,,
DEFRA,NE,01/09/2014,Land Management payments,Area Teams,Kingwell Holdings Ltd,1789,"37,800",Stump grinding and mulching services at Moccas Park National Nature Reserve,CM77 8DL,SME,ecm_6345,,,
DEFRA,NE,05/09/2014,Land Management payments,"Science, Evidence and Advice",AMH (Darren Walker),801,"26,400",Removal and control of floating Pennywort at Pevensey Levels,BN24 5AH,SME,ECM 6389,,,
DEFRA,NE,05/09/2014,"IT services, equipment and consumables",Corporate Services,Atos IT Services UK Ltd,5584164695,"258,091","Charge for hosting, support and development of the Genesis IT System - July 2014",WV10 6UH,,Ecm_6399,,,
DEFRA,NE,05/09/2014,Legal costs,Corporate Services,Browne Jacobson,273807,"239,013",Legal services - Lands tribunal reference - 5 May-29 June 2014,NG1 7BJ,,,,,
DEFRA,NE,05/09/2014,Grants and contributions,"People, Landscape and Biodiversity",The Freshwater Biological Association,8064,"35,000",Freshwater Pearl Mussel Ark Project,LA22 0LP,SME,ECM116,,,
DEFRA,NE,05/09/2014,"IT services, equipment and consumables",Corporate Services,Tibco Software BV,6040766,"203,329",Renewal of support and maintenance of Tibco (software) licences - 19 August 2014-18 August 2015,3062 ME,SME,ECM_6664,,,
DEFRA,NE,09/09/2014,"IT services, equipment and consumables",Corporate Services,Atos IT Services UK Ltd,5584164696,"387,805","Charge for hosting, support and development of the Genesis IT System - July 2014",WV10 6UH,,Ecm_6399,,,
DEFRA,NE,09/09/2014,Grants and contributions,"Science, Evidence and Advice",Environment Agency,1167147,"25,000",Water Framework Directive project - River Derwent restoration plan,YO30 4GZ,,ecm_6549,,,
DEFRA,NE,09/09/2014,Travel and subsistence costs,Corporate Services,Redfern Travel Ltd,88059,"141,649",Monthly charge for rail travel costs - August 2014,BD1 3AZ,SME,,,,
DEFRA,NE,09/09/2014,RBS purchases,Corporate Services,Royal Bank Of Scotland,NEAUG2014BILL,"574,000",Monthly payment for Government Procurement Card expenditure - September 2014,EC2M 4BA,,,,,
DEFRA,NE,11/09/2014,Grants and contributions,"People, Landscape and Biodiversity",Durham County Council,1.31E+12,"44,425",Contribution to establish English Coast Path between North Gare (Hartlepool) and South Bents (Sunderland) in County Durham,DH1 5UE,SME,25689,,,
DEFRA,NE,11/09/2014,Land Management payments,Corporate Services,Open Space,1596,"65,000","Restoration of 37 hectares, Bolton Fell Moss Site of Community Importance",CA5 6LB,SME,ecm_6111,,,
DEFRA,NE,11/09/2014,Service charges,Corporate Services,Shared Services Connected Ltd,100000448,"234,862",SSCL Shared Services provision for Natural England - 1 April 2014-31 March 2015,HP2 7AH,,ecm_6089,,,
DEFRA,NE,11/09/2014,Telephony costs,Corporate Services,Vodafone Ltd,73032903,"81,947",Mobile phone charges - usage (1 June 2014-31 August 2014) and service charge (1 September 2014-30 November 2014),RG14 5FF,,,,,
DEFRA,NE,11/09/2014,Telephony costs,Corporate Services,Vodafone Ltd,72039598,"-49,085",Mobile phone charges - reimbursement of usage charged at old tariff - April 2013 to September 2014 ,RG14 5FF,,,,,
DEFRA,NE,15/09/2014,Legal costs,Corporate Services,Browne Jacobson,L12199456V1,"180,298",Legal services - Lands tribunal reference - 5 May - 29 June 2014,NG1 7BJ,,,,,
DEFRA,NE,15/09/2014,Legal costs,Corporate Services,Browne Jacobson,274237,"39,940",Legal services - Lands tribunal reference - 1 April-1 August 2014,NG1 7BJ,,,,,
DEFRA,NE,15/09/2014,Premises costs,Area Teams,Fletcher Contracting Ltd,2265,"27,545",Supply and construction of a recycled boardwalk at Shapwick Heath National Nature Reserve,HX3 5QN,SME,ecm_6500,,,
DEFRA,NE,17/09/2014,Asset purchases,Corporate Services,Browne Jacobson,ERS-985862-49757,"47,000",Legal Services - Bolton Fell Moss land acquisition ,NG2 1BJ,,,,,
DEFRA,NE,17/09/2014,Asset purchases,Corporate Services,Browne Jacobson,ERS-985863-49758,"36,288",Legal Services - Payment to allow ongoing legal work at Bolton Fell Moss,NG2 1BJ,,,,,
DEFRA,NE,17/09/2014,"Monitoring, Evaluation and Surveillance costs","Science, Evidence and Advice",RPS Group Plc,TEC377100,"29,958",Development of a sampling strategy report for assessing changes to priority and annex habitats across England,OX14 4SH,,Bravo tender 762,,,
DEFRA,NE,19/09/2014,"IT services, equipment and consumables",Corporate Services,Atos IT Services UK Ltd,5584166854,"389,994","Charge for hosting, Service Delivery and Change management of the Genesis IT System - August 2014",WV10 6UH,,Ecm_6399,,,
DEFRA,NE,19/09/2014,"IT services, equipment and consumables",Corporate Services,Atos IT Services UK Ltd,5584166853,"258,091","Charge for hosting, support and development of the Genesis IT System - August 2014",WV10 6UH,,Ecm_6399,,,
DEFRA,NE,23/09/2014,Legal costs,Corporate Services,Blackstone Chambers,2.81E+12,"27,240",Legal services - 3 June-21 August 2014,EC4Y 9BW,SME,,,,
DEFRA,NE,23/09/2014,"Monitoring, Evaluation and Surveillance costs","Science, Evidence and Advice",Seastar Survey,J13365,"35,961",Flamborough Head Subtidal Dive survey,SO14 5SQ,SME,25508,,,
